"Subject","Session","Block","Trial","Shape","Label","Matching","ACC","RT_ms","Response","Age","Sex","Hand"
6,2,3,57,1,1,"Matching",1,381.354118135278,1,20,"f","R"
6,2,3,58,2,2,"Matching",1,510.671106214431,1,20,"f","R"
6,2,3,59,2,2,"Matching",1,355.371369939348,1,20,"f","R"
6,2,3,60,1,3,"Nonmatching",1,517.380878744916,2,20,"f","R"
6,2,4,1,1,1,"Matching",1,659.961054776431,1,20,"f","R"
6,2,4,2,2,2,"Matching",0,370.01973698716,2,20,"f","R"
6,2,4,3,2,3,"Nonmatching",1,539.927392721438,2,20,"f","R"
6,2,4,4,3,3,"Matching",1,712.011672221706,1,20,"f","R"
6,2,4,5,3,3,"Matching",1,347.953160855468,1,20,"f","R"
6,2,4,6,3,3,"Matching",1,309.380043230703,1,20,"f","R"
6,2,4,7,1,1,"Matching",1,401.408879344672,1,20,"f","R"
6,2,4,8,3,2,"Nonmatching",0,536.77700827302,1,20,"f","R"
6,2,4,9,3,2,"Nonmatching",1,595.270866728242,2,20,"f","R"
6,2,4,10,3,3,"Matching",1,547.376993965372,1,20,"f","R"
6,2,4,11,1,1,"Matching",1,510.238558459605,1,20,"f","R"
6,2,4,12,1,3,"Nonmatching",1,408.043491797798,2,20,"f","R"
6,2,4,13,2,3,"Nonmatching",0,496.758643858811,1,20,"f","R"
6,2,4,14,2,1,"Nonmatching",0,589.437961767544,1,20,"f","R"
6,2,4,15,2,2,"Matching",1,654.84292516976,1,20,"f","R"
6,2,4,16,1,2,"Nonmatching",1,500.604787255725,2,20,"f","R"
6,2,4,17,1,3,"Nonmatching",1,546.091122761936,2,20,"f","R"
6,2,4,18,1,2,"Nonmatching",1,579.969904951213,2,20,"f","R"
6,2,4,19,1,2,"Nonmatching",1,467.966900962892,2,20,"f","R"
6,2,4,20,2,1,"Nonmatching",1,489.5354283899,2,20,"f","R"
6,2,4,21,3,1,"Nonmatching",1,590.044977492653,2,20,"f","R"
6,2,4,22,2,2,"Matching",1,447.362173242254,1,20,"f","R"
6,2,4,23,3,1,"Nonmatching",1,653.398885770912,2,20,"f","R"
6,2,4,24,2,2,"Matching",1,539.347543288386,1,20,"f","R"
6,2,4,25,3,2,"Nonmatching",1,542.041534014061,2,20,"f","R"
6,2,4,26,2,3,"Nonmatching",1,423.949356366393,2,20,"f","R"
6,2,4,27,3,3,"Matching",1,576.035018329094,1,20,"f","R"
6,2,4,28,1,2,"Nonmatching",1,513.963660929221,2,20,"f","R"
6,2,4,29,3,3,"Matching",1,549.357416727617,1,20,"f","R"
6,2,4,30,2,3,"Nonmatching",1,440.091869533717,2,20,"f","R"
6,2,4,31,2,1,"Nonmatching",1,662.022674569016,2,20,"f","R"
6,2,4,32,3,3,"Matching",1,636.06467788486,1,20,"f","R"
6,2,4,33,2,3,"Nonmatching",1,795.308356212445,2,20,"f","R"
6,2,4,34,2,2,"Matching",1,460.009290039125,1,20,"f","R"
6,2,4,35,2,1,"Nonmatching",1,498.069870268409,2,20,"f","R"
6,2,4,36,2,1,"Nonmatching",1,502.749113319624,2,20,"f","R"
6,2,4,37,3,1,"Nonmatching",1,515.966420421137,2,20,"f","R"
6,2,4,38,3,1,"Nonmatching",1,264.091719816861,2,20,"f","R"
6,2,4,39,2,2,"Matching",1,549.381564543182,1,20,"f","R"
6,2,4,40,2,2,"Matching",1,447.385717363431,1,20,"f","R"
6,2,4,41,1,1,"Matching",1,524.914393649851,1,20,"f","R"
6,2,4,42,1,1,"Matching",1,328.621626736094,1,20,"f","R"
6,2,4,43,2,2,"Matching",1,385.945825352792,1,20,"f","R"
6,2,4,44,3,2,"Nonmatching",0,649.956010901406,1,20,"f","R"
6,2,4,45,3,3,"Matching",3,1288.00500017951,2,20,"f","R"
6,2,4,46,1,1,"Matching",1,388.632873581628,1,20,"f","R"
6,2,4,47,1,1,"Matching",1,317.318335901291,1,20,"f","R"
6,2,4,48,1,1,"Matching",1,408.730799012119,1,20,"f","R"
6,2,4,49,3,3,"Matching",1,416.039437380277,1,20,"f","R"
6,2,4,50,3,1,"Nonmatching",1,430.676032368865,2,20,"f","R"
6,2,4,51,1,1,"Matching",3,1006.59510579317,2,20,"f","R"
6,2,4,52,3,2,"Nonmatching",1,766.613808276816,2,20,"f","R"
6,2,4,53,2,2,"Matching",1,450.013905289779,1,20,"f","R"
6,2,4,54,1,2,"Nonmatching",1,752.149266477318,2,20,"f","R"
6,2,4,55,1,3,"Nonmatching",1,441.98203983251,2,20,"f","R"
6,2,4,56,3,3,"Matching",1,417.305386635235,1,20,"f","R"
6,2,4,57,1,1,"Matching",1,433.412583619429,1,20,"f","R"
6,2,4,58,1,3,"Nonmatching",0,311.407856081132,1,20,"f","R"
6,2,4,59,1,3,"Nonmatching",1,445.369072877838,2,20,"f","R"
6,2,4,60,2,2,"Matching",1,492.070043529566,1,20,"f","R"
7,1,1,1,1,3,"Nonmatching",1,875.201861863843,2,20,"f","R"
7,1,1,2,2,2,"Matching",3,1023.9144097186,1,20,"f","R"
7,1,1,3,2,2,"Matching",1,591.151006726705,1,20,"f","R"
7,1,1,4,2,3,"Nonmatching",1,679.81032566604,2,20,"f","R"
7,1,1,5,2,2,"Matching",1,348.449305689883,1,20,"f","R"
7,1,1,6,3,1,"Nonmatching",1,662.488137985747,2,20,"f","R"
7,1,1,7,1,1,"Matching",1,747.131894545419,1,20,"f","R"
7,1,1,8,3,2,"Nonmatching",1,805.160891234209,2,20,"f","R"
7,1,1,9,1,2,"Nonmatching",0,429.181941317893,1,20,"f","R"
7,1,1,10,2,2,"Matching",0,700.462263673671,2,20,"f","R"
7,1,1,11,1,2,"Nonmatching",1,912.415617587158,2,20,"f","R"
7,1,1,12,2,2,"Matching",0,587.21211523698,2,20,"f","R"
7,1,1,13,3,2,"Nonmatching",1,731.900045095699,2,20,"f","R"
7,1,1,14,1,3,"Nonmatching",0,791.000924969467,1,20,"f","R"
7,1,1,15,3,3,"Matching",3,1166.41872849323,1,20,"f","R"
7,1,1,16,3,1,"Nonmatching",1,783.777259382532,2,20,"f","R"
7,1,1,17,3,2,"Nonmatching",3,1095.71609412387,2,20,"f","R"
7,1,1,18,3,2,"Nonmatching",1,507.861668598707,2,20,"f","R"
7,1,1,19,2,3,"Nonmatching",0,751.807309541618,1,20,"f","R"
7,1,1,20,1,1,"Matching",1,785.769495096702,1,20,"f","R"
7,1,1,21,3,3,"Matching",0,682.414117373355,2,20,"f","R"
7,1,1,22,3,3,"Matching",0,879.847695178341,2,20,"f","R"
7,1,1,23,1,2,"Nonmatching",0,667.948674965828,1,20,"f","R"
7,1,1,24,1,1,"Matching",1,570.481259338976,1,20,"f","R"
7,1,1,25,2,2,"Matching",1,699.824144537615,1,20,"f","R"
7,1,1,26,1,2,"Nonmatching",0,495.882596733281,1,20,"f","R"
7,1,1,27,3,3,"Matching",0,556.424828960644,2,20,"f","R"
7,1,1,28,2,1,"Nonmatching",1,926.392962245245,2,20,"f","R"
7,1,1,29,2,1,"Nonmatching",1,368.415129791174,2,20,"f","R"
7,1,1,30,1,3,"Nonmatching",0,601.461128401297,1,20,"f","R"
7,1,1,31,2,2,"Matching",1,713.121412366945,1,20,"f","R"
7,1,1,32,3,1,"Nonmatching",1,621.444761882685,2,20,"f","R"
7,1,1,33,1,1,"Matching",1,668.030779225319,1,20,"f","R"
7,1,1,34,2,3,"Nonmatching",1,649.143479094164,2,20,"f","R"
7,1,1,35,2,1,"Nonmatching",1,502.428600323583,2,20,"f","R"
7,1,1,36,3,3,"Matching",1,538.402340242101,1,20,"f","R"
7,1,1,37,1,1,"Matching",0,598.459795112376,2,20,"f","R"
7,1,1,38,3,2,"Nonmatching",0,446.42202473824,1,20,"f","R"
7,1,1,39,1,2,"Nonmatching",1,621.597801808093,2,20,"f","R"
7,1,1,40,2,2,"Matching",0,419.791568464916,2,20,"f","R"
7,1,1,41,1,1,"Matching",1,339.184805910918,1,20,"f","R"
7,1,1,42,3,1,"Nonmatching",0,901.803340163042,1,20,"f","R"
7,1,1,43,3,3,"Matching",0,529.750000164768,2,20,"f","R"
7,1,1,44,1,1,"Matching",1,460.451288266086,1,20,"f","R"
7,1,1,45,2,1,"Nonmatching",0,706.518660244456,1,20,"f","R"
7,1,1,46,3,3,"Matching",0,734.775807163714,2,20,"f","R"
7,1,1,47,2,2,"Matching",0,849.09904620099,2,20,"f","R"
7,1,1,48,1,1,"Matching",1,647.538521928709,1,20,"f","R"
7,1,1,49,1,3,"Nonmatching",0,557.109131742891,1,20,"f","R"
7,1,1,50,3,3,"Matching",1,854.423748927729,1,20,"f","R"
7,1,1,51,1,3,"Nonmatching",1,555.773428252905,2,20,"f","R"
7,1,1,52,1,1,"Matching",1,917.800992947377,1,20,"f","R"
7,1,1,53,2,3,"Nonmatching",0,521.093132279475,1,20,"f","R"
7,1,1,54,3,3,"Matching",0,324.564814308815,2,20,"f","R"
7,1,1,55,2,1,"Nonmatching",0,455.861297922183,1,20,"f","R"
7,1,1,56,3,3,"Matching",1,669.270191322539,1,20,"f","R"
7,1,1,57,3,1,"Nonmatching",1,722.382591752648,2,20,"f","R"
7,1,1,58,2,2,"Matching",0,669.33569361845,2,20,"f","R"
7,1,1,59,2,3,"Nonmatching",0,755.153359979431,1,20,"f","R"
7,1,1,60,1,1,"Matching",1,509.101382549943,1,20,"f","R"
7,1,2,1,3,3,"Matching",1,497.862758291376,1,20,"f","R"
7,1,2,2,1,2,"Nonmatching",0,830.3871231833,1,20,"f","R"
7,1,2,3,3,3,"Matching",1,543.815184305913,1,20,"f","R"
7,1,2,4,1,1,"Matching",1,491.32158436305,1,20,"f","R"
7,1,2,5,2,1,"Nonmatching",0,647.864825990382,1,20,"f","R"
7,1,2,6,1,3,"Nonmatching",3,1030.4507539845,2,20,"f","R"
7,1,2,7,1,1,"Matching",1,555.819008191065,1,20,"f","R"
7,1,2,8,3,3,"Matching",1,766.478616306358,1,20,"f","R"
7,1,2,9,3,2,"Nonmatching",0,816.445095431391,1,20,"f","R"
7,1,2,10,2,2,"Matching",1,647.875994584865,1,20,"f","R"
7,1,2,11,1,1,"Matching",1,702.486797754318,1,20,"f","R"
7,1,2,12,1,3,"Nonmatching",3,1011.1417639605,2,20,"f","R"
7,1,2,13,1,1,"Matching",1,650.488540055449,1,20,"f","R"
7,1,2,14,3,2,"Nonmatching",1,721.115409096456,2,20,"f","R"
7,1,2,15,1,3,"Nonmatching",1,499.304714352547,2,20,"f","R"
7,1,2,16,1,2,"Nonmatching",0,366.673130957224,1,20,"f","R"
7,1,2,17,3,3,"Matching",0,264.523659548558,2,20,"f","R"
7,1,2,18,3,3,"Matching",1,246.488492965909,1,20,"f","R"
7,1,2,19,3,3,"Matching",1,381.140384487935,1,20,"f","R"
7,1,2,20,2,2,"Matching",0,606.482467961996,2,20,"f","R"
7,1,2,21,2,2,"Matching",1,318.476119371098,1,20,"f","R"
7,1,2,22,3,1,"Nonmatching",1,825.731630543942,2,20,"f","R"
7,1,2,23,1,3,"Nonmatching",1,848.445230662037,2,20,"f","R"
7,1,2,24,2,2,"Matching",1,639.155133673285,1,20,"f","R"
7,1,2,25,2,2,"Matching",1,358.519151662222,1,20,"f","R"
7,1,2,26,1,1,"Matching",1,745.067515750179,1,20,"f","R"
7,1,2,27,1,1,"Matching",1,371.070840369157,1,20,"f","R"
7,1,2,28,3,1,"Nonmatching",1,661.12738062202,2,20,"f","R"
7,1,2,29,3,3,"Matching",1,729.751449063315,1,20,"f","R"
7,1,2,30,1,2,"Nonmatching",0,581.773613591395,1,20,"f","R"
7,1,2,31,3,2,"Nonmatching",0,871.120797188723,1,20,"f","R"
7,1,2,32,3,1,"Nonmatching",0,572.686302049988,1,20,"f","R"
7,1,2,33,1,1,"Matching",1,591.122330606595,1,20,"f","R"
7,1,2,34,3,1,"Nonmatching",1,695.837861985638,2,20,"f","R"
7,1,2,35,2,2,"Matching",1,547.853989435225,1,20,"f","R"
7,1,2,36,3,2,"Nonmatching",1,430.442483187562,2,20,"f","R"
7,1,2,37,1,2,"Nonmatching",0,685.348137243182,1,20,"f","R"
7,1,2,38,3,3,"Matching",0,657.805176642341,2,20,"f","R"
7,1,2,39,3,2,"Nonmatching",1,855.1053350252,2,20,"f","R"
7,1,2,40,2,2,"Matching",1,364.033116782139,1,20,"f","R"
7,1,2,41,3,1,"Nonmatching",1,693.144419671171,2,20,"f","R"
7,1,2,42,2,3,"Nonmatching",1,857.368937391584,2,20,"f","R"
7,1,2,43,2,3,"Nonmatching",1,583.095431802576,2,20,"f","R"
7,1,2,44,3,3,"Matching",1,543.089225686344,1,20,"f","R"
7,1,2,45,2,2,"Matching",1,577.836231370839,1,20,"f","R"
7,1,2,46,2,3,"Nonmatching",1,610.521273091763,2,20,"f","R"
7,1,2,47,1,1,"Matching",1,537.864436599193,1,20,"f","R"
7,1,2,48,2,1,"Nonmatching",0,405.078304008384,1,20,"f","R"
7,1,2,49,2,2,"Matching",1,549.178222478076,1,20,"f","R"
7,1,2,50,2,3,"Nonmatching",1,519.207450990507,2,20,"f","R"
7,1,2,51,2,1,"Nonmatching",0,618.380642983993,1,20,"f","R"
7,1,2,52,1,1,"Matching",1,529.786826340114,1,20,"f","R"
7,1,2,53,2,1,"Nonmatching",1,652.515790820871,2,20,"f","R"
7,1,2,54,3,3,"Matching",0,617.82070400659,2,20,"f","R"
7,1,2,55,1,1,"Matching",1,168.460468246394,1,20,"f","R"
7,1,2,56,1,3,"Nonmatching",1,538.415018105297,2,20,"f","R"
7,1,2,57,1,2,"Nonmatching",1,347.71881926099,2,20,"f","R"
7,1,2,58,2,3,"Nonmatching",0,445.882309971694,1,20,"f","R"
7,1,2,59,2,2,"Matching",1,627.756224995665,1,20,"f","R"
7,1,2,60,2,1,"Nonmatching",1,450.50067458169,2,20,"f","R"
7,1,3,1,1,2,"Nonmatching",1,669.76643912767,2,20,"f","R"
7,1,3,2,1,2,"Nonmatching",1,394.496513827562,2,20,"f","R"
7,1,3,3,1,1,"Matching",1,626.446782794574,1,20,"f","R"
7,1,3,4,2,2,"Matching",1,625.720220466974,1,20,"f","R"
7,1,3,5,1,1,"Matching",1,585.163130990168,1,20,"f","R"
7,1,3,6,2,2,"Matching",0,641.81205166642,2,20,"f","R"
7,1,3,7,3,3,"Matching",0,719.761292518797,2,20,"f","R"
7,1,3,8,1,1,"Matching",1,595.932976148106,1,20,"f","R"
7,1,3,9,2,1,"Nonmatching",1,611.867843321761,2,20,"f","R"
7,1,3,10,2,3,"Nonmatching",0,610.586775386764,1,20,"f","R"
7,1,3,11,1,3,"Nonmatching",0,578.45050404967,1,20,"f","R"
7,1,3,12,2,2,"Matching",1,771.138636754131,1,20,"f","R"
7,1,3,13,2,1,"Nonmatching",1,644.695058228081,2,20,"f","R"
7,1,3,14,3,3,"Matching",1,778.500853279638,1,20,"f","R"
7,1,3,15,1,1,"Matching",0,491.198126119798,2,20,"f","R"
7,1,3,16,3,2,"Nonmatching",0,319.764129945725,1,20,"f","R"
7,1,3,17,3,3,"Matching",1,403.069768183741,1,20,"f","R"
7,1,3,18,1,3,"Nonmatching",1,683.81200276599,2,20,"f","R"
7,1,3,19,3,2,"Nonmatching",0,577.186038078707,1,20,"f","R"
7,1,3,20,2,2,"Matching",1,530.452112327112,1,20,"f","R"
7,1,3,21,3,3,"Matching",1,517.129790623585,1,20,"f","R"
7,1,3,22,2,2,"Matching",1,633.836769878144,1,20,"f","R"
7,1,3,23,3,3,"Matching",1,329.596115048389,1,20,"f","R"
7,1,3,24,1,1,"Matching",0,483.926163909473,2,20,"f","R"
7,1,3,25,2,2,"Matching",1,551.728887899571,1,20,"f","R"
7,1,3,26,1,1,"Matching",1,497.849174866133,1,20,"f","R"
7,1,3,27,3,1,"Nonmatching",0,278.443651965972,1,20,"f","R"
7,1,3,28,2,1,"Nonmatching",0,475.884776118164,1,20,"f","R"
7,1,3,29,3,2,"Nonmatching",1,713.622187980491,2,20,"f","R"
7,1,3,30,2,2,"Matching",1,483.828061393069,1,20,"f","R"
7,1,3,31,1,2,"Nonmatching",1,480.444882926349,2,20,"f","R"
7,1,3,32,2,2,"Matching",1,340.560052261935,1,20,"f","R"
7,1,3,33,1,3,"Nonmatching",1,247.205697822665,2,20,"f","R"
7,1,3,34,3,3,"Matching",1,164.37729059453,1,20,"f","R"
7,1,3,35,2,1,"Nonmatching",1,190.487954458604,2,20,"f","R"
7,1,3,36,2,3,"Nonmatching",0,111.388348408127,1,20,"f","R"
7,1,3,37,1,3,"Nonmatching",1,218.439021527047,2,20,"f","R"
7,1,3,38,1,1,"Matching",0,257.778130533097,2,20,"f","R"
7,1,3,39,1,2,"Nonmatching",1,583.15278404234,2,20,"f","R"
7,1,3,40,3,1,"Nonmatching",0,455.307396022818,1,20,"f","R"
7,1,3,41,3,3,"Matching",1,580.487715993968,1,20,"f","R"
7,1,3,42,1,3,"Nonmatching",0,365.151485466868,1,20,"f","R"
7,1,3,43,3,1,"Nonmatching",1,574.504971773877,2,20,"f","R"
7,1,3,44,3,3,"Matching",0,294.49986440568,2,20,"f","R"
7,1,3,45,3,3,"Matching",0,321.87952204913,2,20,"f","R"
7,1,3,46,1,2,"Nonmatching",1,531.826754969643,2,20,"f","R"
7,1,3,47,2,3,"Nonmatching",0,333.750530220186,1,20,"f","R"
7,1,3,48,3,3,"Matching",1,496.453402450697,1,20,"f","R"
7,1,3,49,1,1,"Matching",0,500.515148476097,2,20,"f","R"
7,1,3,50,2,2,"Matching",0,448.475234938996,2,20,"f","R"
7,1,3,51,1,1,"Matching",1,181.194778559984,1,20,"f","R"
7,1,3,52,2,1,"Nonmatching",0,326.397671165523,1,20,"f","R"
7,1,3,53,3,1,"Nonmatching",1,41.8167605871531,2,20,"f","R"
7,1,3,54,3,2,"Nonmatching",1,144.451914914953,2,20,"f","R"
7,1,3,55,2,2,"Matching",1,281.731142748413,1,20,"f","R"
7,1,3,56,1,1,"Matching",1,264.539657805017,1,20,"f","R"
7,1,3,57,3,2,"Nonmatching",1,29.8256145656524,2,20,"f","R"
7,1,3,58,2,3,"Nonmatching",0,115.762815069957,1,20,"f","R"
7,1,3,59,2,3,"Nonmatching",1,39.1661815260704,2,20,"f","R"
7,1,3,60,3,1,"Nonmatching",0,46.4499160380001,1,20,"f","R"
7,1,4,1,1,3,"Nonmatching",1,574.539383118008,2,20,"f","R"
7,1,4,2,1,1,"Matching",1,559.692699239804,1,20,"f","R"
7,1,4,3,3,2,"Nonmatching",1,705.164241812327,2,20,"f","R"
7,1,4,4,3,3,"Matching",1,620.395819593796,1,20,"f","R"
7,1,4,5,1,3,"Nonmatching",1,555.728753876338,2,20,"f","R"
7,1,4,6,1,1,"Matching",1,589.876579577776,1,20,"f","R"
7,1,4,7,3,1,"Nonmatching",1,654.527043330745,2,20,"f","R"
7,1,4,8,2,2,"Matching",1,571.11877476791,1,20,"f","R"
7,1,4,9,2,1,"Nonmatching",1,404.577528394839,2,20,"f","R"
7,1,4,10,1,1,"Matching",1,331.751351866387,1,20,"f","R"
7,1,4,11,3,3,"Matching",1,510.495041987724,1,20,"f","R"
7,1,4,12,1,1,"Matching",0,338.526160709989,2,20,"f","R"
7,1,4,13,1,2,"Nonmatching",0,452.431935808818,1,20,"f","R"
7,1,4,14,3,3,"Matching",1,491.739048301497,1,20,"f","R"
7,1,4,15,2,1,"Nonmatching",1,593.154411034902,2,20,"f","R"
7,1,4,16,3,3,"Matching",1,521.855011512798,1,20,"f","R"
7,1,4,17,1,2,"Nonmatching",1,556.567907707176,2,20,"f","R"
7,1,4,18,3,1,"Nonmatching",1,589.786325262594,2,20,"f","R"
7,1,4,19,3,3,"Matching",0,485.803393289189,2,20,"f","R"
7,1,4,20,3,2,"Nonmatching",1,833.846368832383,2,20,"f","R"
7,1,4,21,2,2,"Matching",1,471.727644261591,1,20,"f","R"
7,1,4,22,3,3,"Matching",1,573.164136767446,1,20,"f","R"
7,1,4,23,3,2,"Nonmatching",0,429.860810730133,1,20,"f","R"
7,1,4,24,3,3,"Matching",1,405.24462550502,1,20,"f","R"
7,1,4,25,2,3,"Nonmatching",1,285.105869306335,2,20,"f","R"
7,1,4,26,3,1,"Nonmatching",1,393.885259687977,2,20,"f","R"
7,1,4,27,1,2,"Nonmatching",0,363.823328324088,1,20,"f","R"
7,1,4,28,2,2,"Matching",1,421.793463503491,1,20,"f","R"
7,1,4,29,1,1,"Matching",0,428.594231781972,2,20,"f","R"
7,1,4,30,2,1,"Nonmatching",0,154.522968303354,1,20,"f","R"
7,1,4,31,3,3,"Matching",0,52.4888050831578,2,20,"f","R"
7,1,4,32,2,2,"Matching",1,42.4950262918173,1,20,"f","R"
7,1,4,33,2,2,"Matching",1,241.091345304085,1,20,"f","R"
7,1,4,34,3,2,"Nonmatching",1,423.837618087418,2,20,"f","R"
7,1,4,35,2,2,"Matching",1,518.489038717689,1,20,"f","R"
7,1,4,36,2,1,"Nonmatching",0,305.740601641901,1,20,"f","R"
7,1,4,37,3,1,"Nonmatching",1,477.874295147103,2,20,"f","R"
7,1,4,38,3,3,"Matching",0,361.945193383235,2,20,"f","R"
7,1,4,39,1,1,"Matching",1,435.085901670845,1,20,"f","R"
7,1,4,40,1,2,"Nonmatching",0,457.772636792015,1,20,"f","R"
7,1,4,41,2,3,"Nonmatching",0,159.203212961529,1,20,"f","R"
7,1,4,42,1,1,"Matching",0,17.4677160607644,2,20,"f","R"
7,1,4,43,2,2,"Matching",1,345.11261272246,1,20,"f","R"
7,1,4,44,2,2,"Matching",3,1339.03599194036,2,20,"f","R"
7,1,4,45,3,2,"Nonmatching",1,899.747413277055,2,20,"f","R"
7,1,4,46,2,3,"Nonmatching",1,815.070452788405,2,20,"f","R"
7,1,4,47,3,1,"Nonmatching",0,614.376551052374,1,20,"f","R"
7,1,4,48,2,2,"Matching",1,502.416224313492,1,20,"f","R"
7,1,4,49,1,3,"Nonmatching",1,625.752216979436,2,20,"f","R"
7,1,4,50,1,1,"Matching",1,543.764472851763,1,20,"f","R"
7,1,4,51,2,2,"Matching",0,473.756404297092,2,20,"f","R"
7,1,4,52,1,3,"Nonmatching",0,350.409243036665,1,20,"f","R"
7,1,4,53,2,1,"Nonmatching",1,679.739993708154,2,20,"f","R"
7,1,4,54,3,3,"Matching",0,772.383482221812,2,20,"f","R"
7,1,4,55,1,1,"Matching",1,581.10500721159,1,20,"f","R"
7,1,4,56,1,3,"Nonmatching",1,557.769588067458,2,20,"f","R"
7,1,4,57,2,3,"Nonmatching",1,487.835473717496,2,20,"f","R"
7,1,4,58,2,3,"Nonmatching",1,523.736164993352,2,20,"f","R"
7,1,4,59,1,2,"Nonmatching",0,517.778776500109,1,20,"f","R"
7,1,4,60,1,1,"Matching",0,137.114752262278,2,20,"f","R"
7,2,1,1,2,2,"Matching",1,490.784586920199,1,20,"f","R"
7,2,1,2,1,1,"Matching",1,584.080683556749,1,20,"f","R"
7,2,1,3,3,1,"Nonmatching",1,721.346327964966,2,20,"f","R"
7,2,1,4,1,1,"Matching",1,548.167012563681,1,20,"f","R"
7,2,1,5,3,1,"Nonmatching",1,719.730805913059,2,20,"f","R"
7,2,1,6,1,1,"Matching",1,682.798378021289,1,20,"f","R"
7,2,1,7,2,2,"Matching",1,568.065825100348,1,20,"f","R"
7,2,1,8,3,3,"Matching",1,530.066645539591,1,20,"f","R"
7,2,1,9,2,2,"Matching",1,598.053198552407,1,20,"f","R"
7,2,1,10,1,1,"Matching",1,655.37132931513,1,20,"f","R"
7,2,1,11,2,2,"Matching",1,629.386840379993,1,20,"f","R"
7,2,1,12,1,1,"Matching",1,580.031615394546,1,20,"f","R"
7,2,1,13,1,1,"Matching",1,693.434200048614,1,20,"f","R"
7,2,1,14,2,2,"Matching",1,602.677902094001,1,20,"f","R"
7,2,1,15,1,1,"Matching",1,659.575550380396,1,20,"f","R"
7,2,1,16,1,2,"Nonmatching",1,665.642209983162,2,20,"f","R"
7,2,1,17,2,1,"Nonmatching",1,790.820718831128,2,20,"f","R"
7,2,1,18,3,2,"Nonmatching",1,695.416776437924,2,20,"f","R"
7,2,1,19,3,2,"Nonmatching",1,611.347145989384,2,20,"f","R"
7,2,1,20,2,3,"Nonmatching",1,674.153886145177,2,20,"f","R"
7,2,1,21,3,2,"Nonmatching",1,638.688468186956,2,20,"f","R"
7,2,1,22,3,1,"Nonmatching",1,796.791388895144,2,20,"f","R"
7,2,1,23,1,1,"Matching",0,764.022129937985,2,20,"f","R"
7,2,1,24,1,2,"Nonmatching",1,646.201309807111,2,20,"f","R"
7,2,1,25,1,3,"Nonmatching",1,764.187244018103,2,20,"f","R"
7,2,1,26,3,3,"Matching",1,605.46401355441,1,20,"f","R"
7,2,1,27,3,3,"Matching",1,605.399416820546,1,20,"f","R"
7,2,1,28,2,2,"Matching",1,678.05595146001,1,20,"f","R"
7,2,1,29,3,3,"Matching",1,579.47771349518,1,20,"f","R"
7,2,1,30,2,3,"Nonmatching",1,740.022934076478,2,20,"f","R"
7,2,1,31,2,1,"Nonmatching",0,702.818837677114,1,20,"f","R"
7,2,1,32,2,2,"Matching",1,603.486568681546,1,20,"f","R"
7,2,1,33,3,1,"Nonmatching",1,755.529470571673,2,20,"f","R"
7,2,1,34,1,2,"Nonmatching",1,685.470388709291,2,20,"f","R"
7,2,1,35,3,3,"Matching",1,690.073660623966,1,20,"f","R"
7,2,1,36,2,2,"Matching",0,568.816535739643,2,20,"f","R"
7,2,1,37,1,3,"Nonmatching",1,681.432489141116,2,20,"f","R"
7,2,1,38,1,1,"Matching",1,429.547487023228,1,20,"f","R"
7,2,1,39,2,2,"Matching",1,830.122699807362,1,20,"f","R"
7,2,1,40,2,1,"Nonmatching",1,637.493730467213,2,20,"f","R"
7,2,1,41,1,3,"Nonmatching",1,699.37860882419,2,20,"f","R"
7,2,1,42,2,1,"Nonmatching",1,567.522186232964,2,20,"f","R"
7,2,1,43,2,3,"Nonmatching",1,688.103762097853,2,20,"f","R"
7,2,1,44,3,3,"Matching",1,484.10727688497,1,20,"f","R"
7,2,1,45,1,2,"Nonmatching",1,569.389756288729,2,20,"f","R"
7,2,1,46,1,3,"Nonmatching",1,626.766748561749,2,20,"f","R"
7,2,1,47,3,2,"Nonmatching",1,641.73447585199,2,20,"f","R"
7,2,1,48,3,1,"Nonmatching",1,606.717009077329,2,20,"f","R"
7,2,1,49,2,2,"Matching",0,526.091833435203,2,20,"f","R"
7,2,1,50,3,2,"Nonmatching",1,561.38217613352,2,20,"f","R"
7,2,1,51,3,3,"Matching",1,586.049978373921,1,20,"f","R"
7,2,1,52,1,1,"Matching",1,586.734281157078,1,20,"f","R"
7,2,1,53,2,1,"Nonmatching",1,643.350299758822,2,20,"f","R"
7,2,1,54,3,3,"Matching",1,506.142309443931,1,20,"f","R"
7,2,1,55,3,3,"Matching",1,493.337667172455,1,20,"f","R"
7,2,1,56,2,3,"Nonmatching",1,474.069729278199,2,20,"f","R"
7,2,1,57,1,3,"Nonmatching",1,446.805379823672,2,20,"f","R"
7,2,1,58,2,3,"Nonmatching",1,468.115057470641,2,20,"f","R"
7,2,1,59,1,2,"Nonmatching",1,537.326231739826,2,20,"f","R"
7,2,1,60,3,3,"Matching",1,524.770920786068,1,20,"f","R"
7,2,2,1,2,1,"Nonmatching",1,556.077999472109,2,20,"f","R"
7,2,2,2,2,3,"Nonmatching",1,678.207482115795,2,20,"f","R"
7,2,2,3,3,3,"Matching",1,581.399315397903,1,20,"f","R"
7,2,2,4,1,1,"Matching",1,526.013351422989,1,20,"f","R"
7,2,2,5,3,3,"Matching",1,568.772163217545,1,20,"f","R"
7,2,2,6,2,3,"Nonmatching",1,586.11427325377,2,20,"f","R"
7,2,2,7,2,1,"Nonmatching",1,435.353646714248,2,20,"f","R"
