"Subject","Session","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",472.16612189186,0.47216612189186,1
10,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",681.962678945638,0.681962678945638,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",407.308514446413,0.407308514446413,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",487.333410919746,0.487333410919746,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",729.912840118232,0.729912840118232,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",404.593084337648,0.404593084337648,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",564.733431868262,0.564733431868262,1
10,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",619.932789292761,0.619932789292761,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",604.006351006319,0.604006351006319,0
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",395.254491996639,0.395254491996639,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",586.679637011912,0.586679637011912,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",394.645361498988,0.394645361498988,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",946.615391553678,0.946615391553678,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",569.909230009216,0.569909230009216,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",753.93908404385,0.75393908404385,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",506.568713683919,0.506568713683919,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",435.233435037844,0.435233435037844,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",426.112475545779,0.426112475545779,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",401.967303266247,0.401967303266247,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",486.023086097703,0.486023086097703,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",663.893719216503,0.663893719216503,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",486.6518367553,0.4866518367553,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",650.690559102259,0.650690559102259,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",506.174801246743,0.506174801246743,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",386.721533599484,0.386721533599484,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",544.690080370856,0.544690080370856,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",504.00511342832,0.50400511342832,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",381.274977254179,0.381274977254179,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",352.694441478889,0.352694441478889,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",463.934106560373,0.463934106560373,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",426.69413781914,0.42669413781914,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",669.899601038196,0.669899601038196,0
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",386.070446144913,0.386070446144913,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",388.610502210213,0.388610502210213,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",470.706683855497,0.470706683855497,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",387.226526326231,0.387226526326231,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",543.934553296822,0.543934553296822,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",419.916429098521,0.419916429098521,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",699.308107555225,0.699308107555225,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",533.266317821472,0.533266317821472,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",392.691495437248,0.392691495437248,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",777.319070091835,0.777319070091835,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",453.947445250378,0.453947445250378,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",407.699408398003,0.407699408398003,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",576.075997140833,0.576075997140833,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",440.725872371331,0.440725872371331,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",433.547912391077,0.433547912391077,0
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",581.286809720041,0.581286809720041,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",502.643776189871,0.502643776189871,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",413.289946531222,0.413289946531222,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",423.947919152852,0.423947919152852,1
10,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",557.359572138921,0.557359572138921,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",585.394063776221,0.585394063776221,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",657.965110638543,0.657965110638543,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",538.646467472063,0.538646467472063,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",623.403444627911,0.623403444627911,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",648.61233141346,0.64861233141346,0
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",509.379527954479,0.509379527954479,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",387.326136367847,0.387326136367847,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",397.969620256845,0.397969620256845,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",363.998671978152,0.363998671978152,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",527.288206071717,0.527288206071717,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",410.026359343647,0.410026359343647,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",517.351047933516,0.517351047933516,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",387.363565596388,0.387363565596388,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",426.151414016203,0.426151414016203,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",399.323109430952,0.399323109430952,0
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",424.050849528612,0.424050849528612,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",457.975011272538,0.457975011272538,0
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",527.383288384954,0.527383288384954,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",494.611282790174,0.494611282790174,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",439.256775179274,0.439256775179274,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",469.973795426085,0.469973795426085,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",458.179664630734,0.458179664630734,0
10,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",647.913250028068,0.647913250028068,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",645.236154693521,0.645236154693521,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",481.388502517802,0.481388502517802,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",447.354769728008,0.447354769728008,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",573.271823540381,0.573271823540381,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",450.691102430028,0.450691102430028,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",395.329652301371,0.395329652301371,0
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",906.581512065713,0.906581512065713,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",460.586907308425,0.460586907308425,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",495.272934947025,0.495272934947025,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",426.685987907149,0.426685987907149,1
10,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",546.614667116955,0.546614667116955,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",529.280406907674,0.529280406907674,0
10,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",530.720526632649,0.530720526632649,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",608.486388098754,0.608486388098754,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",435.437786547482,0.435437786547482,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",402.641934912936,0.402641934912936,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",420.678596841753,0.420678596841753,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",478.039190325035,0.478039190325035,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",528.62358432867,0.52862358432867,0
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",488.020116510597,0.488020116510597,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",482.73776581118,0.48273776581118,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",417.393880252348,0.417393880252348,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",521.295605588421,0.521295605588421,1
10,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",498.097030555982,0.498097030555982,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",480.639917961525,0.480639917961525,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",430.051901774277,0.430051901774277,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",659.244043205035,0.659244043205035,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",404.614213741297,0.404614213741297,0
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",438.612932091928,0.438612932091928,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",442.027141735707,0.442027141735707,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",559.337284241337,0.559337284241337,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",362.171884181407,0.362171884181407,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",356.046168461035,0.356046168461035,1
10,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",461.252785345096,0.461252785345096,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",568.659576757454,0.568659576757454,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",472.649683367308,0.472649683367308,0
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",453.355218274737,0.453355218274737,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",402.637105335089,0.402637105335089,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",433.269306122384,0.433269306122384,1
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",460.664784249275,0.460664784249275,1
10,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",626.028622001286,0.626028622001286,0
10,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",423.344523778724,0.423344523778724,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",447.256367080627,0.447256367080627,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",608.70371909823,0.60870371909823,1
10,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",496.612840933267,0.496612840933267,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",418.624818889839,0.418624818889839,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",667.240314771334,0.667240314771334,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",485.288084729291,0.485288084729291,1
10,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",500.014674784325,0.500014674784325,1
10,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",679.312448137352,0.679312448137352,1
10,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",454.659506124699,0.454659506124699,1
10,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",544.58624444851,0.54458624444851,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",231.474472893751,0.231474472893751,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",232.611526316305,0.232611526316305,0
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",254.57654901993,0.25457654901993,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",418.574545970841,0.418574545970841,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",62.8473675565147,0.0628473675565147,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",287.324412026919,0.287324412026919,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",211.282191032751,0.211282191032751,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",415.189948139414,0.415189948139414,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",148.582161542436,0.148582161542436,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",226.539594632413,0.226539594632413,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",187.894870551645,0.187894870551645,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",467.863563097126,0.467863563097126,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",158.608877920869,0.158608877920869,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",183.854361627709,0.183854361627709,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",236.600419595561,0.236600419595561,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",543.967964342301,0.543967964342301,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",200.488786123515,0.200488786123515,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",167.357880697637,0.167357880697637,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",226.508504507365,0.226508504507365,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",280.543746221156,0.280543746221156,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",225.315609597146,0.225315609597146,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",223.225326891225,0.223225326891225,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",315.257531431598,0.315257531431598,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",380.487633072335,0.380487633072335,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",241.284463932061,0.241284463932061,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",212.655891623854,0.212655891623854,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",239.271755616755,0.239271755616755,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",300.589934677191,0.300589934677191,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",189.8321173976,0.1898321173976,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",242.614095025147,0.242614095025147,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",508.518882572389,0.508518882572389,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",399.186381529034,0.399186381529034,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",206.536570137359,0.206536570137359,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",191.328065568996,0.191328065568996,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",409.255356330505,0.409255356330505,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",335.930050085153,0.335930050085153,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",261.814813176898,0.261814813176898,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",183.297154136653,0.183297154136653,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",385.228726279365,0.385228726279365,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",313.862399783375,0.313862399783375,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",154.639000932093,0.154639000932093,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",183.974496287192,0.183974496287192,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",321.187293707226,0.321187293707226,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",444.506125358203,0.444506125358203,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",188.491921698642,0.188491921698642,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",415.911661634254,0.415911661634254,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",348.487744151498,0.348487744151498,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",314.54426962182,0.31454426962182,0
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",141.232516256423,0.141232516256423,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",166.086505859312,0.166086505859312,0
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",277.84675330031,0.27784675330031,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",439.821477330042,0.439821477330042,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",160.494810967521,0.160494810967521,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",376.270846155421,0.376270846155421,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",305.869822777368,0.305869822777368,0
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",389.89345248001,0.38989345248001,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",151.93355632664,0.15193355632664,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",145.344562653918,0.145344562653918,0
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",197.211645424886,0.197211645424886,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",397.28928018485,0.39728928018485,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",137.86451994838,0.13786451994838,0
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",436.01489896173,0.43601489896173,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",357.91801307505,0.35791801307505,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",357.296210566346,0.357296210566346,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",245.193066207776,0.245193066207776,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",328.557464512414,0.328557464512414,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",367.277046371328,0.367277046371328,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",326.538115587937,0.326538115587937,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",163.327332687004,0.163327332687004,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",291.880473710535,0.291880473710535,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",321.196349083039,0.321196349083039,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",401.916275650365,0.401916275650365,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",229.268281370878,0.229268281370878,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",216.161529652254,0.216161529652254,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",307.90698060855,0.30790698060855,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",351.810463577749,0.351810463577749,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",146.538061255796,0.146538061255796,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",239.226780580793,0.239226780580793,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",393.259939557993,0.393259939557993,0
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",331.918518365001,0.331918518365001,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",93.2046112088756,0.0932046112088756,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",205.370841355943,0.205370841355943,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",248.831818268172,0.248831818268172,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",431.323006632283,0.431323006632283,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",161.326094515516,0.161326094515516,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",221.29109850448,0.22129109850448,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",439.247366470227,0.439247366470227,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",358.520195602068,0.358520195602068,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",74.5946054407796,0.0745946054407796,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",430.661662313469,0.430661662313469,1
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",510.653234776328,0.510653234776328,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",272.543321222201,0.272543321222201,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",215.960198451285,0.215960198451285,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",388.654375150054,0.388654375150054,0
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",481.206056446808,0.481206056446808,1
11,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",581.886145394947,0.581886145394947,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",183.902355121973,0.183902355121973,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",263.29808382161,0.26329808382161,1
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",341.858303131175,0.341858303131175,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",352.6082422336,0.3526082422336,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",217.450713397284,0.217450713397284,0
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",252.594025292638,0.252594025292638,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",361.295668451021,0.361295668451021,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",569.823478568196,0.569823478568196,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",176.654130051247,0.176654130051247,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",258.391277227474,0.258391277227474,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",490.603122323591,0.490603122323591,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",667.237293269409,0.667237293269409,1
11,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",225.831766048486,0.225831766048486,0
11,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",151.889788674453,0.151889788674453,0
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",381.827225079178,0.381827225079178,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",408.547225900293,0.408547225900293,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",387.913947211018,0.387913947211018,1
11,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",417.193902924282,0.417193902924282,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",525.94776541946,0.52594776541946,1
11,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",321.223515212296,0.321223515212296,1
11,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",348.51219366783,0.34851219366783,1
11,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",263.245562638986,0.263245562638986,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",208.070550889715,0.208070550889715,1
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",541.158684754919,0.541158684754919,0
11,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",340.524144349729,0.340524144349729,0
11,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",230.571048180991,0.230571048180991,1
