"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"215","3","53","square.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","564","0.564","1"
"215","3","54","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","917","0.917","0"
"215","3","55","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","681","0.681","1"
"215","3","56","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","789","0.789","1"
"215","3","57","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","629","0.629","1"
"215","3","58","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","733","0.733","1"
"215","3","59","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","479","0.479","1"
"215","3","60","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","757","0.757","0"
"215","3","61","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","437","0.437","1"
"215","3","62","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","837","0.837","1"
"215","3","63","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","667","0.667","1"
"215","3","64","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","536","0.536","1"
"215","3","65","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","491","0.491","1"
"215","3","66","triangle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","639","0.639","1"
"215","3","67","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","685","0.685","1"
"215","3","68","triangle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","577","0.577","1"
"215","3","69","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","482","0.482","1"
"215","3","70","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","575","0.575","1"
"215","3","71","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","672","0.672","0"
"215","3","72","triangle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","593","0.593","1"
"215","3","73","triangle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","470","0.47","1"
"215","3","74","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","659","0.659","1"
"215","3","75","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","617","0.617","1"
"215","3","76","circle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","840","0.84","1"
"215","3","77","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","598","0.598","1"
"215","3","78","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","646","0.646","1"
"215","3","79","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","556","0.556","1"
"215","3","80","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","622","0.622","1"
"215","3","81","circle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","677","0.677","0"
"215","3","82","circle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","554","0.554","1"
"215","3","83","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","580","0.58","0"
"215","3","84","circle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","725","0.725","1"
"215","3","85","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","623","0.623","1"
"215","3","86","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","839","0.839","1"
"215","3","87","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","573","0.573","1"
"215","3","88","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","646","0.646","0"
"215","3","89","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","428","0.428","1"
"215","3","90","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","404","0.404","1"
"215","3","91","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","452","0.452","1"
"215","3","92","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","770","0.77","1"
"215","3","93","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","547","0.547","1"
"215","3","94","circle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","749","0.749","1"
"215","3","95","circle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","640","0.64","1"
"215","3","96","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","637","0.637","1"
"215","3","97","triangle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","652","0.652","1"
"215","3","98","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","833","0.833","1"
"215","3","99","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","560","0.56","1"
"215","3","100","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","0","1100","1.1","0"
"215","3","101","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","605","0.605","1"
"215","3","102","square.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","940","0.94","1"
"215","3","103","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","662","0.662","1"
"215","3","104","circle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","0","900","0.9","0"
"215","3","105","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","671","0.671","1"
"215","3","106","square.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","709","0.709","1"
"215","3","107","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","800","0.8","1"
"215","3","108","square.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","735","0.735","1"
"215","3","109","square.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","634","0.634","1"
"215","3","110","square.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","592","0.592","1"
"215","3","111","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","729","0.729","0"
"215","3","112","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","475","0.475","1"
"215","3","113","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","761","0.761","1"
"215","3","114","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","786","0.786","1"
"215","3","115","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","706","0.706","1"
"215","3","116","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","790","0.79","1"
"215","3","117","triangle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","838","0.838","1"
"215","3","118","square.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","0","1000","1","0"
"215","3","119","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","659","0.659","1"
"215","3","120","circle.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","497","0.497","1"
"216","1","1","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","455","0.455","1"
"216","1","2","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","397","0.397","1"
"216","1","3","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","393","0.393","1"
"216","1","4","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","389","0.389","0"
"216","1","5","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","489","0.489","1"
"216","1","6","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","661","0.661","1"
"216","1","7","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","481","0.481","1"
"216","1","8","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","531","0.531","0"
"216","1","9","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","290","0.29","0"
"216","1","10","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","350","0.35","1"
"216","1","11","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","589","0.589","0"
"216","1","12","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","623","0.623","1"
"216","1","13","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","678","0.678","1"
"216","1","14","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","309","0.309","1"
"216","1","15","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","462","0.462","1"
"216","1","16","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","566","0.566","0"
"216","1","17","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","348","0.348","0"
"216","1","18","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","513","0.513","1"
"216","1","19","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","512","0.512","0"
"216","1","20","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","343","0.343","1"
"216","1","21","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","0","900","0.9","0"
"216","1","22","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","223","0.223","1"
"216","1","23","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","288","0.288","0"
"216","1","24","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","493","0.493","0"
"216","1","25","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","495","0.495","0"
"216","1","26","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","757","0.757","1"
"216","1","27","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","617","0.617","1"
"216","1","28","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","617","0.617","1"
"216","1","29","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","399","0.399","1"
"216","1","30","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","371","0.371","1"
"216","1","31","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","396","0.396","0"
"216","1","32","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","576","0.576","1"
"216","1","33","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","306","0.306","0"
"216","1","34","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","225","0.225","1"
"216","1","35","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","285","0.285","0"
"216","1","36","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","400","0.4","1"
"216","1","37","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","573","0.573","1"
"216","1","38","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","575","0.575","0"
"216","1","39","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","228","0.228","1"
"216","1","40","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","582","0.582","1"
"216","1","41","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","285","0.285","1"
"216","1","42","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","274","0.274","1"
"216","1","43","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","435","0.435","0"
"216","1","44","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","413","0.413","1"
"216","1","45","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","661","0.661","1"
"216","1","46","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","304","0.304","1"
"216","1","47","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","495","0.495","1"
"216","1","48","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","524","0.524","0"
"216","1","49","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","273","0.273","0"
"216","1","50","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","531","0.531","1"
"216","1","51","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","388","0.388","0"
"216","1","52","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","382","0.382","0"
"216","1","53","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","417","0.417","1"
"216","1","54","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","352","0.352","1"
"216","1","55","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","494","0.494","1"
"216","1","56","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","378","0.378","0"
"216","1","57","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","467","0.467","1"
"216","1","58","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","0","900","0.9","0"
"216","1","59","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","0","1200","1.2","0"
"216","1","60","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","347","0.347","0"
"216","1","61","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","321","0.321","1"
"216","1","62","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","561","0.561","0"
"216","1","63","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","205","0.205","1"
"216","1","64","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","181","0.181","1"
"216","1","65","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","0","800","0.8","0"
"216","1","66","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","414","0.414","1"
"216","1","67","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","300","0.3","0"
"216","1","68","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","467","0.467","1"
"216","1","69","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","609","0.609","1"
"216","1","70","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","678","0.678","0"
"216","1","71","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","510","0.51","1"
"216","1","72","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","1080","1.08","0"
"216","1","73","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","0","900","0.9","0"
"216","1","74","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","0","900","0.9","0"
"216","1","75","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","496","0.496","0"
"216","1","76","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","443","0.443","1"
"216","1","77","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","577","0.577","1"
"216","1","78","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","634","0.634","1"
"216","1","79","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","371","0.371","1"
"216","1","80","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","500","0.5","0"
"216","1","81","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","512","0.512","1"
"216","1","82","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","462","0.462","1"
"216","1","83","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","318","0.318","1"
"216","1","84","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","276","0.276","1"
"216","1","85","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","287","0.287","0"
"216","1","86","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","227","0.227","0"
"216","1","87","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","222","0.222","0"
"216","1","88","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","216","0.216","1"
"216","1","89","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","402","0.402","0"
"216","1","90","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","238","0.238","1"
"216","1","91","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","726","0.726","0"
"216","1","92","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","322","0.322","1"
"216","1","93","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","509","0.509","0"
"216","1","94","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","432","0.432","0"
"216","1","95","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","292","0.292","1"
"216","1","96","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","441","0.441","1"
"216","1","97","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","348","0.348","1"
"216","1","98","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","394","0.394","0"
"216","1","99","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","29","0.029","0"
"216","1","100","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","291","0.291","0"
"216","1","101","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","552","0.552","0"
"216","1","102","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","258","0.258","1"
"216","1","103","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","273","0.273","0"
"216","1","104","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","347","0.347","1"
"216","1","105","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","336","0.336","1"
"216","1","106","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","354","0.354","0"
"216","1","107","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","217","0.217","1"
"216","1","108","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","291","0.291","1"
"216","1","109","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","313","0.313","0"
"216","1","110","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","400","0.4","1"
"216","1","111","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","421","0.421","1"
"216","1","112","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","251","0.251","1"
"216","1","113","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","337","0.337","0"
"216","1","114","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","204","0.204","0"
"216","1","115","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","203","0.203","1"
"216","1","116","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","202","0.202","0"
"216","1","117","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","241","0.241","1"
"216","1","118","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","276","0.276","1"
"216","1","119","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","391","0.391","1"
"216","1","120","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","209","0.209","1"
"216","2","1","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","255","0.255","0"
"216","2","2","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","372","0.372","1"
"216","2","3","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","478","0.478","1"
"216","2","4","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","496","0.496","0"
"216","2","5","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","241","0.241","0"
"216","2","6","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","166","0.166","1"
"216","2","7","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","441","0.441","0"
"216","2","8","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","557","0.557","1"
"216","2","9","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","372","0.372","0"
"216","2","10","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","388","0.388","1"
"216","2","11","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","528","0.528","0"
"216","2","12","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","434","0.434","1"
"216","2","13","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","356","0.356","1"
"216","2","14","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","379","0.379","1"
"216","2","15","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","396","0.396","0"
"216","2","16","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","625","0.625","0"
"216","2","17","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","496","0.496","0"
"216","2","18","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","332","0.332","0"
"216","2","19","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","0","1100","1.1","0"
"216","2","20","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","432","0.432","0"
"216","2","21","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","467","0.467","1"
"216","2","22","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","306","0.306","1"
"216","2","23","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","641","0.641","0"
"216","2","24","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","450","0.45","0"
"216","2","25","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","342","0.342","0"
"216","2","26","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","0","900","0.9","0"
"216","2","27","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","389","0.389","1"
"216","2","28","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","0","1100","1.1","0"
"216","2","29","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","476","0.476","1"
"216","2","30","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","485","0.485","1"
"216","2","31","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","525","0.525","1"
"216","2","32","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","324","0.324","0"
