"Subject","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
53,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",703,0.703,1
53,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",505,0.505,1
53,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",779,0.779,1
53,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",588,0.588,1
53,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",530,0.53,1
53,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",536,0.536,1
54,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",1118,1.118,1
54,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",952,0.952,1
54,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",959,0.959,1
54,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",693,0.693,1
54,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",1008,1.008,0
54,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",583,0.583,1
54,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1159,1.159,1
54,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",760,0.76,1
54,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",823,0.823,1
54,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",557,0.557,1
54,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1259,1.259,1
54,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",815,0.815,1
54,"rhomboid","label_9","Matching","label_9","£9","£9","9","£9","£9",838,0.838,1
54,"rhomboid","label_9","Matching","label_9","£9","£9","9","£9","£9",673,0.673,1
54,"rhomboid","label_9","Matching","label_9","£9","£9","9","£9","£9",551,0.551,1
54,"rhomboid","label_9","Matching","label_9","£9","£9","9","£9","£9",980,0.98,1
54,"rhomboid","label_9","Matching","label_9","£9","£9","9","£9","£9",711,0.711,1
54,"rhomboid","label_9","Matching","label_9","£9","£9","9","£9","£9",786,0.786,1
54,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",802,0.802,1
54,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",650,0.65,1
54,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",753,0.753,1
54,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",737,0.737,1
54,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",874,0.874,0
54,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",894,0.894,1
54,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",842,0.842,1
54,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1143,1.143,1
54,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",740,0.74,1
54,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",945,0.945,1
54,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",878,0.878,1
54,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1150,1.15,1
54,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",791,0.791,1
54,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",733,0.733,1
54,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1090,1.09,1
54,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",761,0.761,1
54,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",676,0.676,1
54,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",791,0.791,1
54,"rhomboid","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",847,0.847,0
54,"rhomboid","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",965,0.965,1
54,"rhomboid","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1089,1.089,1
54,"rhomboid","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",753,0.753,1
54,"rhomboid","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",769,0.769,1
54,"rhomboid","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",791,0.791,1
54,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",869,0.869,1
54,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1073,1.073,1
54,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",962,0.962,1
54,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",839,0.839,1
54,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",816,0.816,1
54,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",787,0.787,1
54,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",675,0.675,1
54,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",746,0.746,1
54,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",483,0.483,1
54,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",634,0.634,0
54,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",805,0.805,1
54,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",680,0.68,1
54,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1038,1.038,1
54,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",966,0.966,1
54,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",916,0.916,1
54,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",960,0.96,1
54,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",878,0.878,1
54,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",829,0.829,1
54,"square","label_9","Matching","label_9","£9","£9","9","£9","£9",1289,1.289,1
54,"square","label_9","Matching","label_9","£9","£9","9","£9","£9",794,0.794,1
54,"square","label_9","Matching","label_9","£9","£9","9","£9","£9",839,0.839,1
54,"square","label_9","Matching","label_9","£9","£9","9","£9","£9",873,0.873,0
54,"square","label_9","Matching","label_9","£9","£9","9","£9","£9",630,0.63,1
54,"square","label_9","Matching","label_9","£9","£9","9","£9","£9",925,0.925,1
54,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",841,0.841,0
54,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",1269,1.269,0
54,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",593,0.593,0
54,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",874,0.874,1
54,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",950,0.95,1
54,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",836,0.836,1
54,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",838,0.838,1
54,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",828,0.828,1
54,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",862,0.862,1
54,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",948,0.948,1
54,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1170,1.17,1
54,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",706,0.706,1
54,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",743,0.743,1
54,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",852,0.852,1
54,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",616,0.616,1
54,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",842,0.842,1
54,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",912,0.912,1
54,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",768,0.768,1
54,"square","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",848,0.848,1
54,"square","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1063,1.063,1
54,"square","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1017,1.017,1
54,"square","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",857,0.857,1
54,"square","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1247,1.247,1
54,"square","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",901,0.901,1
54,"trapeze","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1032,1.032,1
54,"trapeze","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1089,1.089,1
54,"trapeze","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1039,1.039,1
54,"trapeze","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",778,0.778,1
54,"trapeze","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",936,0.936,1
54,"trapeze","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",790,0.79,1
55,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",875,0.875,1
55,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",874,0.874,0
55,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",695,0.695,0
55,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",656,0.656,0
55,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",829,0.829,1
55,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",722,0.722,0
55,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",859,0.859,0
55,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",785,0.785,1
55,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",714,0.714,1
55,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",791,0.791,1
55,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",715,0.715,1
55,"pentagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",805,0.805,0
55,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",619,0.619,1
55,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",738,0.738,1
55,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",589,0.589,1
55,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",848,0.848,1
55,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",628,0.628,1
55,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",693,0.693,1
55,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",999,0.999,0
55,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",969,0.969,1
55,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",889,0.889,1
55,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",634,0.634,0
55,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",762,0.762,0
55,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",938,0.938,1
55,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1058,1.058,0
55,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",701,0.701,1
55,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",674,0.674,0
55,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",774,0.774,0
55,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",912,0.912,1
55,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",859,0.859,1
55,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",944,0.944,1
55,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",784,0.784,0
55,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",759,0.759,1
55,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",789,0.789,0
55,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",710,0.71,0
55,"pentagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",807,0.807,0
55,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",750,0.75,1
55,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",763,0.763,1
55,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",791,0.791,1
55,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",791,0.791,1
55,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",672,0.672,1
55,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",782,0.782,1
55,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",801,0.801,1
55,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",919,0.919,1
55,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",777,0.777,1
55,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",679,0.679,1
55,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",769,0.769,0
55,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",834,0.834,1
55,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",700,0.7,1
55,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",665,0.665,0
55,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",663,0.663,0
55,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",537,0.537,1
55,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",619,0.619,0
55,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",722,0.722,0
55,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",818,0.818,1
55,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",736,0.736,0
55,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",681,0.681,1
55,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",732,0.732,0
55,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",558,0.558,0
55,"octagon","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",583,0.583,0
55,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",761,0.761,1
55,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",677,0.677,1
55,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",646,0.646,1
55,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",831,0.831,1
55,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",566,0.566,1
55,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",600,0.6,1
55,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",650,0.65,0
55,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",920,0.92,0
55,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",885,0.885,0
55,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",890,0.89,1
55,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",738,0.738,0
55,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",559,0.559,0
55,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",598,0.598,1
55,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",558,0.558,0
55,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",640,0.64,1
55,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",759,0.759,1
55,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",650,0.65,0
55,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",857,0.857,1
55,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",559,0.559,0
55,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",641,0.641,1
55,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",682,0.682,0
55,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",593,0.593,1
55,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",510,0.51,0
55,"octagon","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",619,0.619,1
55,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",755,0.755,1
55,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",711,0.711,1
55,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",785,0.785,1
55,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1065,1.065,1
55,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",721,0.721,1
55,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1081,1.081,1
55,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",752,0.752,1
55,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",900,0.9,1
55,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",684,0.684,1
55,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",825,0.825,0
55,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",581,0.581,0
55,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",644,0.644,1
56,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",961,0.961,1
56,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",865,0.865,1
56,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",752,0.752,1
56,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",871,0.871,1
56,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",687,0.687,1
56,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",761,0.761,1
56,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",828,0.828,1
56,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",827,0.827,1
56,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",814,0.814,1
56,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",829,0.829,1
56,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1018,1.018,1
56,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",630,0.63,1
56,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",945,0.945,1
56,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",737,0.737,1
56,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1051,1.051,1
56,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1277,1.277,1
56,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1004,1.004,1
56,"diamond","label_9","Matching","label_9","£9","£9","9","£9","£9",1000,1,1
56,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",940,0.94,1
56,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",790,0.79,1
56,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1045,1.045,1
56,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",770,0.77,1
56,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",733,0.733,1
56,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",809,0.809,1
56,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",960,0.96,1
56,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1088,1.088,1
56,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1079,1.079,0
56,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",968,0.968,1
56,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",870,0.87,1
56,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",843,0.843,0
56,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",753,0.753,1
56,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",662,0.662,1
56,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1028,1.028,1
56,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1107,1.107,1
56,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",922,0.922,1
56,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",767,0.767,1
56,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1155,1.155,1
56,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",912,0.912,1
56,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",845,0.845,1
56,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",928,0.928,1
56,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1227,1.227,1
56,"diamond","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1020,1.02,1
56,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",740,0.74,1
56,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",692,0.692,1
56,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1161,1.161,1
56,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",709,0.709,1
56,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",700,0.7,1
56,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1026,1.026,1
56,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",843,0.843,1
56,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",783,0.783,1
56,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",896,0.896,1
56,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",718,0.718,1
56,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",588,0.588,1
56,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",893,0.893,1
56,"trapeze","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1190,1.19,1
56,"trapeze","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",905,0.905,1
56,"trapeze","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",778,0.778,1
56,"trapeze","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",856,0.856,1
56,"trapeze","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",879,0.879,1
56,"trapeze","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",660,0.66,1
56,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",624,0.624,1
56,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",733,0.733,1
56,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",599,0.599,1
56,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",704,0.704,1
56,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",851,0.851,1
56,"kite","label_9","Matching","label_9","£9","£9","9","£9","£9",788,0.788,1
56,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",767,0.767,1
56,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",934,0.934,1
56,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",880,0.88,1
56,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",807,0.807,1
56,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",754,0.754,1
56,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",744,0.744,1
56,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",819,0.819,1
56,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1092,1.092,1
56,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1111,1.111,1
56,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1068,1.068,1
56,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1022,1.022,1
56,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1185,1.185,1
56,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1138,1.138,1
56,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",983,0.983,1
56,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1000,1,1
56,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",826,0.826,1
56,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",778,0.778,1
56,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",833,0.833,1
56,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1022,1.022,1
56,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",590,0.59,1
56,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",699,0.699,1
56,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",730,0.73,1
56,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",850,0.85,1
56,"kite","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",709,0.709,1
56,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",650,0.65,1
56,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1127,1.127,1
56,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",865,0.865,1
56,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",721,0.721,1
56,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",880,0.88,1
56,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1023,1.023,1
57,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",694,0.694,1
57,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",726,0.726,1
57,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",777,0.777,1
57,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",882,0.882,1
57,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",807,0.807,1
57,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",432,0.432,1
57,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",954,0.954,1
57,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",586,0.586,1
57,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",817,0.817,1
57,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1554,1.554,0
57,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",942,0.942,1
57,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",793,0.793,1
57,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",975,0.975,1
57,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",854,0.854,1
57,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",894,0.894,1
57,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",983,0.983,1
57,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",833,0.833,1
57,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",830,0.83,1
57,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",962,0.962,0
57,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",780,0.78,0
57,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",816,0.816,0
57,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",1011,1.011,1
