"subj_idx","year","education","dist","trial_type","image","word","target","valence","matchness","exp_condition","response","key_press","correct_response","correct","rt","ACC","target_identity","test_identity"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.559,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.601,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.581,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.534,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.727,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.44,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.531,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.515,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.689,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.645,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.548,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.534,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.536,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.595,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.622,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.459,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.713,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.733,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.694,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.487,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.636,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.511,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.417,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.485,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.66,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.483,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.492,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.597,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.694,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.531,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.512,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.58,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.561,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.556,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.581,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.468,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.575,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.558,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.645,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.578,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.603,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.469,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.502,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.665,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.438,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.461,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.525,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.463,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.468,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.795,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.488,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.469,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","f",FALSE,0.468,0,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.62,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.539,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.643,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.55,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.693,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.513,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.573,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.482,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","f",FALSE,0.59,0,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.535,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.485,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.504,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.47,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.581,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.533,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.445,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.93,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.558,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.534,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.582,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.485,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.625,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.579,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.58,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.422,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.621,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.536,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.467,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.49,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.692,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.579,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","f",FALSE,0.867,0,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.575,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.747,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.488,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","j",FALSE,0.594,0,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.941,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.601,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.617,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.455,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.615,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.471,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.751,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","f",FALSE,0.94,0,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.843,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.579,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.663,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.537,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.826,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.605,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.512,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.577,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.759,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.556,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.505,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.661,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.802,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.597,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","Formal","j","j","j",TRUE,1.212,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","f",FALSE,0.623,0,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.511,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.556,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.761,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","j","j","j",TRUE,1.073,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.513,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.535,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.579,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.603,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.616,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.466,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.648,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.491,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.506,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.624,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.534,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.549,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.425,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.596,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.624,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.529,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.554,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.579,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.478,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.824,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.529,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","自我","Match","Formal","f","f","f",TRUE,0.535,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","朋友","Mismatch","Formal","j","j","j",TRUE,0.551,1,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.53,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.579,1,"自我","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.578,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.578,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.49,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.601,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.599,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.511,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.443,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","j",TRUE,0.554,1,"他人","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","j","j","j",TRUE,0.624,1,"朋友","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.512,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","朋友","Mismatch","Formal","j","j","j",TRUE,0.577,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.509,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.509,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.598,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","f",TRUE,0.447,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","f",TRUE,0.533,1,"朋友","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.536,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","自我","Match","Formal","f","f","f",TRUE,0.468,1,"自我","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","f",TRUE,0.465,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","f",TRUE,0.441,1,"他人","他人"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","j","j","j",TRUE,0.572,1,"他人","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","j",FALSE,0.484,0,"朋友","自我"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","自我","Mismatch","Formal","j","j","j",TRUE,0.712,1,"自我","朋友"
1018,"2001","5",608.63,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","j",FALSE,0.58,0,"朋友","他人"
