"Subject","Trial","Block","Shape","Label","Matching","ACC","RT_ms","Resp","Cresp","bed","Condition"
9,126,32,"Dreieck.png","Fremder","Matching",0,452,"k","d","L1m","Ass2"
9,127,32,"Dreieck.png","Ich","Nonmatching",1,1162,"k","k","L2n","Ass2"
9,128,32,"Kreis.png","Ich","Matching",1,458,"d","d","L2m","Ass2"
15,1,1,"Dreieck.png","Ich","Matching",1,716,"d","d","L1m","Ass1"
15,2,1,"Dreieck.png","Fremder","Nonmatching",1,983,"k","k","L2n","Ass1"
15,3,1,"Kreis.png","Fremder","Matching",1,881,"d","d","L2m","Ass1"
15,4,1,"Kreis.png","Ich","Nonmatching",1,748,"k","k","L1n","Ass1"
15,5,2,"Kreis.png","Ich","Nonmatching",1,703,"k","k","L1n","Ass1"
15,6,2,"Dreieck.png","Fremder","Nonmatching",1,847,"k","k","L2n","Ass1"
15,7,2,"Kreis.png","Fremder","Matching",1,1328,"d","d","L2m","Ass1"
15,8,2,"Dreieck.png","Ich","Matching",1,838,"d","d","L1m","Ass1"
15,9,3,"Dreieck.png","Fremder","Nonmatching",1,908,"k","k","L2n","Ass1"
15,10,3,"Kreis.png","Fremder","Matching",1,837,"d","d","L2m","Ass1"
15,11,3,"Kreis.png","Ich","Nonmatching",1,726,"k","k","L1n","Ass1"
15,12,3,"Dreieck.png","Ich","Matching",1,554,"d","d","L1m","Ass1"
15,13,4,"Dreieck.png","Fremder","Nonmatching",1,933,"k","k","L2n","Ass1"
15,14,4,"Kreis.png","Ich","Nonmatching",1,656,"k","k","L1n","Ass1"
15,15,4,"Kreis.png","Fremder","Matching",0,634,"k","d","L2m","Ass1"
15,16,4,"Dreieck.png","Ich","Matching",1,573,"d","d","L1m","Ass1"
15,17,5,"Kreis.png","Fremder","Matching",1,831,"d","d","L2m","Ass1"
15,18,5,"Dreieck.png","Ich","Matching",1,648,"d","d","L1m","Ass1"
15,19,5,"Kreis.png","Ich","Nonmatching",1,581,"k","k","L1n","Ass1"
15,20,5,"Dreieck.png","Fremder","Nonmatching",1,771,"k","k","L2n","Ass1"
15,21,6,"Dreieck.png","Fremder","Nonmatching",1,1022,"k","k","L2n","Ass1"
15,22,6,"Kreis.png","Fremder","Matching",1,905,"d","d","L2m","Ass1"
15,23,6,"Dreieck.png","Ich","Matching",1,814,"d","d","L1m","Ass1"
15,24,6,"Kreis.png","Ich","Nonmatching",1,796,"k","k","L1n","Ass1"
15,25,7,"Kreis.png","Fremder","Matching",0,737,"k","d","L2m","Ass1"
15,26,7,"Dreieck.png","Ich","Matching",1,750,"d","d","L1m","Ass1"
15,27,7,"Kreis.png","Ich","Nonmatching",1,709,"k","k","L1n","Ass1"
15,28,7,"Dreieck.png","Fremder","Nonmatching",1,977,"k","k","L2n","Ass1"
15,29,8,"Dreieck.png","Fremder","Nonmatching",1,654,"k","k","L2n","Ass1"
15,30,8,"Dreieck.png","Ich","Matching",1,730,"d","d","L1m","Ass1"
15,31,8,"Kreis.png","Fremder","Matching",1,663,"d","d","L2m","Ass1"
15,32,8,"Kreis.png","Ich","Nonmatching",1,587,"k","k","L1n","Ass1"
15,33,9,"Dreieck.png","Fremder","Nonmatching",1,741,"k","k","L2n","Ass1"
15,34,9,"Kreis.png","Ich","Nonmatching",1,580,"k","k","L1n","Ass1"
15,35,9,"Dreieck.png","Ich","Matching",1,503,"d","d","L1m","Ass1"
15,36,9,"Kreis.png","Fremder","Matching",0,518,"k","d","L2m","Ass1"
15,37,10,"Dreieck.png","Fremder","Nonmatching",1,780,"k","k","L2n","Ass1"
15,38,10,"Dreieck.png","Ich","Matching",1,521,"d","d","L1m","Ass1"
15,39,10,"Kreis.png","Ich","Nonmatching",1,692,"k","k","L1n","Ass1"
15,40,10,"Kreis.png","Fremder","Matching",1,835,"d","d","L2m","Ass1"
15,41,11,"Dreieck.png","Fremder","Nonmatching",1,838,"k","k","L2n","Ass1"
15,42,11,"Kreis.png","Fremder","Matching",1,977,"d","d","L2m","Ass1"
15,43,11,"Kreis.png","Ich","Nonmatching",1,673,"k","k","L1n","Ass1"
15,44,11,"Dreieck.png","Ich","Matching",1,536,"d","d","L1m","Ass1"
15,45,12,"Dreieck.png","Ich","Matching",1,660,"d","d","L1m","Ass1"
15,46,12,"Kreis.png","Fremder","Matching",1,735,"d","d","L2m","Ass1"
15,47,12,"Kreis.png","Ich","Nonmatching",1,1056,"k","k","L1n","Ass1"
15,48,12,"Dreieck.png","Fremder","Nonmatching",1,623,"k","k","L2n","Ass1"
15,49,13,"Dreieck.png","Ich","Matching",1,560,"d","d","L1m","Ass1"
15,50,13,"Kreis.png","Ich","Nonmatching",1,513,"k","k","L1n","Ass1"
15,51,13,"Kreis.png","Fremder","Matching",1,1059,"d","d","L2m","Ass1"
15,52,13,"Dreieck.png","Fremder","Nonmatching",1,751,"k","k","L2n","Ass1"
15,53,14,"Kreis.png","Fremder","Matching",1,681,"d","d","L2m","Ass1"
15,54,14,"Dreieck.png","Ich","Matching",1,646,"d","d","L1m","Ass1"
15,55,14,"Kreis.png","Ich","Nonmatching",1,696,"k","k","L1n","Ass1"
15,56,14,"Dreieck.png","Fremder","Nonmatching",1,903,"k","k","L2n","Ass1"
15,57,15,"Dreieck.png","Fremder","Nonmatching",1,893,"k","k","L2n","Ass1"
15,58,15,"Kreis.png","Fremder","Matching",1,820,"d","d","L2m","Ass1"
15,59,15,"Kreis.png","Ich","Nonmatching",1,716,"k","k","L1n","Ass1"
15,60,15,"Dreieck.png","Ich","Matching",1,601,"d","d","L1m","Ass1"
15,61,16,"Kreis.png","Fremder","Matching",1,612,"d","d","L2m","Ass1"
15,62,16,"Dreieck.png","Fremder","Nonmatching",1,559,"k","k","L2n","Ass1"
15,63,16,"Dreieck.png","Ich","Matching",1,562,"d","d","L1m","Ass1"
15,64,16,"Kreis.png","Ich","Nonmatching",1,557,"k","k","L1n","Ass1"
15,65,17,"Kreis.png","Ich","Nonmatching",0,443,"d","k","L1n","Ass1"
15,66,17,"Dreieck.png","Ich","Matching",1,595,"d","d","L1m","Ass1"
15,67,17,"Dreieck.png","Fremder","Nonmatching",0,626,"d","k","L2n","Ass1"
15,68,17,"Kreis.png","Fremder","Matching",1,799,"d","d","L2m","Ass1"
15,69,18,"Dreieck.png","Fremder","Nonmatching",1,623,"k","k","L2n","Ass1"
15,70,18,"Kreis.png","Ich","Nonmatching",1,594,"k","k","L1n","Ass1"
15,71,18,"Kreis.png","Fremder","Matching",1,654,"d","d","L2m","Ass1"
15,72,18,"Dreieck.png","Ich","Matching",1,604,"d","d","L1m","Ass1"
15,73,19,"Dreieck.png","Fremder","Nonmatching",1,580,"k","k","L2n","Ass1"
15,74,19,"Kreis.png","Fremder","Matching",1,651,"d","d","L2m","Ass1"
15,75,19,"Dreieck.png","Ich","Matching",1,656,"d","d","L1m","Ass1"
15,76,19,"Kreis.png","Ich","Nonmatching",1,607,"k","k","L1n","Ass1"
15,77,20,"Kreis.png","Ich","Nonmatching",1,551,"k","k","L1n","Ass1"
15,78,20,"Kreis.png","Fremder","Matching",1,847,"d","d","L2m","Ass1"
15,79,20,"Dreieck.png","Fremder","Nonmatching",1,739,"k","k","L2n","Ass1"
15,80,20,"Dreieck.png","Ich","Matching",1,534,"d","d","L1m","Ass1"
15,81,21,"Dreieck.png","Fremder","Nonmatching",1,595,"k","k","L2n","Ass1"
15,82,21,"Dreieck.png","Ich","Matching",1,517,"d","d","L1m","Ass1"
15,83,21,"Kreis.png","Ich","Nonmatching",1,547,"k","k","L1n","Ass1"
15,84,21,"Kreis.png","Fremder","Matching",1,684,"d","d","L2m","Ass1"
15,85,22,"Kreis.png","Fremder","Matching",0,580,"k","d","L2m","Ass1"
15,86,22,"Dreieck.png","Fremder","Nonmatching",1,602,"k","k","L2n","Ass1"
15,87,22,"Dreieck.png","Ich","Matching",1,674,"d","d","L1m","Ass1"
15,88,22,"Kreis.png","Ich","Nonmatching",1,765,"k","k","L1n","Ass1"
15,89,23,"Kreis.png","Fremder","Matching",1,619,"d","d","L2m","Ass1"
15,90,23,"Dreieck.png","Fremder","Nonmatching",1,710,"k","k","L2n","Ass1"
15,91,23,"Dreieck.png","Ich","Matching",1,629,"d","d","L1m","Ass1"
15,92,23,"Kreis.png","Ich","Nonmatching",1,638,"k","k","L1n","Ass1"
15,93,24,"Kreis.png","Fremder","Matching",1,591,"d","d","L2m","Ass1"
15,94,24,"Dreieck.png","Ich","Matching",1,805,"d","d","L1m","Ass1"
15,95,24,"Kreis.png","Ich","Nonmatching",1,1151,"k","k","L1n","Ass1"
15,96,24,"Dreieck.png","Fremder","Nonmatching",1,765,"k","k","L2n","Ass1"
15,97,25,"Dreieck.png","Ich","Matching",1,568,"d","d","L1m","Ass1"
15,98,25,"Dreieck.png","Fremder","Nonmatching",1,843,"k","k","L2n","Ass1"
15,99,25,"Kreis.png","Ich","Nonmatching",1,816,"k","k","L1n","Ass1"
15,100,25,"Kreis.png","Fremder","Matching",1,662,"d","d","L2m","Ass1"
15,101,26,"Kreis.png","Fremder","Matching",1,648,"d","d","L2m","Ass1"
15,102,26,"Dreieck.png","Fremder","Nonmatching",1,885,"k","k","L2n","Ass1"
15,103,26,"Kreis.png","Ich","Nonmatching",1,651,"k","k","L1n","Ass1"
15,104,26,"Dreieck.png","Ich","Matching",1,615,"d","d","L1m","Ass1"
15,105,27,"Kreis.png","Fremder","Matching",1,633,"d","d","L2m","Ass1"
15,106,27,"Kreis.png","Ich","Nonmatching",1,567,"k","k","L1n","Ass1"
15,107,27,"Dreieck.png","Fremder","Nonmatching",1,631,"k","k","L2n","Ass1"
15,108,27,"Dreieck.png","Ich","Matching",NA,122,"{CONTROL}","d","L1m","Ass1"
15,109,28,"Kreis.png","Fremder","Matching",1,638,"d","d","L2m","Ass1"
15,110,28,"Kreis.png","Ich","Nonmatching",1,506,"k","k","L1n","Ass1"
15,111,28,"Dreieck.png","Ich","Matching",1,570,"d","d","L1m","Ass1"
15,112,28,"Dreieck.png","Fremder","Nonmatching",1,688,"k","k","L2n","Ass1"
15,113,29,"Kreis.png","Fremder","Matching",0,454,"k","d","L2m","Ass1"
15,114,29,"Dreieck.png","Fremder","Nonmatching",1,535,"k","k","L2n","Ass1"
15,115,29,"Dreieck.png","Ich","Matching",1,453,"d","d","L1m","Ass1"
15,116,29,"Kreis.png","Ich","Nonmatching",1,553,"k","k","L1n","Ass1"
15,117,30,"Dreieck.png","Ich","Matching",1,693,"d","d","L1m","Ass1"
15,118,30,"Kreis.png","Ich","Nonmatching",1,552,"k","k","L1n","Ass1"
15,119,30,"Dreieck.png","Fremder","Nonmatching",1,1035,"k","k","L2n","Ass1"
15,120,30,"Kreis.png","Fremder","Matching",0,430,"k","d","L2m","Ass1"
15,121,31,"Dreieck.png","Fremder","Nonmatching",1,839,"k","k","L2n","Ass1"
15,122,31,"Dreieck.png","Ich","Matching",1,518,"d","d","L1m","Ass1"
15,123,31,"Kreis.png","Ich","Nonmatching",1,559,"k","k","L1n","Ass1"
15,124,31,"Kreis.png","Fremder","Matching",1,590,"d","d","L2m","Ass1"
15,125,32,"Dreieck.png","Ich","Matching",1,545,"d","d","L1m","Ass1"
15,126,32,"Kreis.png","Ich","Nonmatching",1,676,"k","k","L1n","Ass1"
15,127,32,"Kreis.png","Fremder","Matching",1,465,"d","d","L2m","Ass1"
15,128,32,"Dreieck.png","Fremder","Nonmatching",1,555,"k","k","L2n","Ass1"
22,1,1,"Dreieck.png","Ich","Matching",1,549,"d","d","L1m","Ass1"
22,2,1,"Kreis.png","Ich","Nonmatching",1,755,"k","k","L1n","Ass1"
22,3,1,"Dreieck.png","Fremder","Nonmatching",1,1027,"k","k","L2n","Ass1"
22,4,1,"Kreis.png","Fremder","Matching",1,1097,"d","d","L2m","Ass1"
22,5,2,"Kreis.png","Fremder","Matching",1,1161,"d","d","L2m","Ass1"
22,6,2,"Dreieck.png","Ich","Matching",1,901,"d","d","L1m","Ass1"
22,7,2,"Kreis.png","Ich","Nonmatching",1,870,"k","k","L1n","Ass1"
22,8,2,"Dreieck.png","Fremder","Nonmatching",1,1071,"k","k","L2n","Ass1"
22,9,3,"Dreieck.png","Fremder","Nonmatching",1,2099,"k","k","L2n","Ass1"
22,10,3,"Kreis.png","Ich","Nonmatching",1,1264,"k","k","L1n","Ass1"
22,11,3,"Kreis.png","Fremder","Matching",1,1558,"d","d","L2m","Ass1"
22,12,3,"Dreieck.png","Ich","Matching",1,681,"d","d","L1m","Ass1"
22,13,4,"Kreis.png","Ich","Nonmatching",1,768,"k","k","L1n","Ass1"
22,14,4,"Dreieck.png","Fremder","Nonmatching",1,1144,"k","k","L2n","Ass1"
22,15,4,"Dreieck.png","Ich","Matching",1,561,"d","d","L1m","Ass1"
22,16,4,"Kreis.png","Fremder","Matching",1,626,"d","d","L2m","Ass1"
22,17,5,"Dreieck.png","Fremder","Nonmatching",1,613,"k","k","L2n","Ass1"
22,18,5,"Kreis.png","Ich","Nonmatching",1,652,"k","k","L1n","Ass1"
22,19,5,"Dreieck.png","Ich","Matching",1,503,"d","d","L1m","Ass1"
22,20,5,"Kreis.png","Fremder","Matching",1,1197,"d","d","L2m","Ass1"
22,21,6,"Dreieck.png","Ich","Matching",1,537,"d","d","L1m","Ass1"
22,22,6,"Kreis.png","Ich","Nonmatching",1,667,"k","k","L1n","Ass1"
22,23,6,"Dreieck.png","Fremder","Nonmatching",1,701,"k","k","L2n","Ass1"
22,24,6,"Kreis.png","Fremder","Matching",1,786,"d","d","L2m","Ass1"
22,25,7,"Kreis.png","Fremder","Matching",1,916,"d","d","L2m","Ass1"
22,26,7,"Dreieck.png","Ich","Matching",1,551,"d","d","L1m","Ass1"
22,27,7,"Kreis.png","Ich","Nonmatching",1,812,"k","k","L1n","Ass1"
22,28,7,"Dreieck.png","Fremder","Nonmatching",1,911,"k","k","L2n","Ass1"
22,29,8,"Dreieck.png","Fremder","Nonmatching",1,812,"k","k","L2n","Ass1"
22,30,8,"Kreis.png","Ich","Nonmatching",1,869,"k","k","L1n","Ass1"
22,31,8,"Kreis.png","Fremder","Matching",1,738,"d","d","L2m","Ass1"
22,32,8,"Dreieck.png","Ich","Matching",1,371,"d","d","L1m","Ass1"
22,33,9,"Kreis.png","Fremder","Matching",1,561,"d","d","L2m","Ass1"
22,34,9,"Dreieck.png","Fremder","Nonmatching",1,774,"k","k","L2n","Ass1"
22,35,9,"Dreieck.png","Ich","Matching",1,567,"d","d","L1m","Ass1"
22,36,9,"Kreis.png","Ich","Nonmatching",1,688,"k","k","L1n","Ass1"
22,37,10,"Kreis.png","Fremder","Matching",1,875,"d","d","L2m","Ass1"
22,38,10,"Dreieck.png","Fremder","Nonmatching",1,616,"k","k","L2n","Ass1"
22,39,10,"Dreieck.png","Ich","Matching",1,528,"d","d","L1m","Ass1"
22,40,10,"Kreis.png","Ich","Nonmatching",1,629,"k","k","L1n","Ass1"
22,41,11,"Kreis.png","Fremder","Matching",1,744,"d","d","L2m","Ass1"
22,42,11,"Dreieck.png","Ich","Matching",1,545,"d","d","L1m","Ass1"
22,43,11,"Kreis.png","Ich","Nonmatching",1,637,"k","k","L1n","Ass1"
22,44,11,"Dreieck.png","Fremder","Nonmatching",1,799,"k","k","L2n","Ass1"
22,45,12,"Kreis.png","Fremder","Matching",1,689,"d","d","L2m","Ass1"
22,46,12,"Dreieck.png","Ich","Matching",1,359,"d","d","L1m","Ass1"
22,47,12,"Kreis.png","Ich","Nonmatching",1,516,"k","k","L1n","Ass1"
22,48,12,"Dreieck.png","Fremder","Nonmatching",1,697,"k","k","L2n","Ass1"
22,49,13,"Dreieck.png","Ich","Matching",1,665,"d","d","L1m","Ass1"
22,50,13,"Kreis.png","Fremder","Matching",1,460,"d","d","L2m","Ass1"
22,51,13,"Kreis.png","Ich","Nonmatching",1,659,"k","k","L1n","Ass1"
22,52,13,"Dreieck.png","Fremder","Nonmatching",1,573,"k","k","L2n","Ass1"
22,53,14,"Dreieck.png","Ich","Matching",1,653,"d","d","L1m","Ass1"
22,54,14,"Kreis.png","Ich","Nonmatching",1,643,"k","k","L1n","Ass1"
22,55,14,"Kreis.png","Fremder","Matching",1,543,"d","d","L2m","Ass1"
22,56,14,"Dreieck.png","Fremder","Nonmatching",1,573,"k","k","L2n","Ass1"
22,57,15,"Dreieck.png","Fremder","Nonmatching",1,875,"k","k","L2n","Ass1"
22,58,15,"Kreis.png","Fremder","Matching",1,699,"d","d","L2m","Ass1"
22,59,15,"Dreieck.png","Ich","Matching",1,476,"d","d","L1m","Ass1"
22,60,15,"Kreis.png","Ich","Nonmatching",1,612,"k","k","L1n","Ass1"
22,61,16,"Dreieck.png","Ich","Matching",1,584,"d","d","L1m","Ass1"
22,62,16,"Dreieck.png","Fremder","Nonmatching",1,714,"k","k","L2n","Ass1"
22,63,16,"Kreis.png","Fremder","Matching",1,545,"d","d","L2m","Ass1"
22,64,16,"Kreis.png","Ich","Nonmatching",1,539,"k","k","L1n","Ass1"
22,65,17,"Dreieck.png","Fremder","Nonmatching",1,646,"k","k","L2n","Ass1"
22,66,17,"Dreieck.png","Ich","Matching",1,614,"d","d","L1m","Ass1"
22,67,17,"Kreis.png","Fremder","Matching",1,658,"d","d","L2m","Ass1"
22,68,17,"Kreis.png","Ich","Nonmatching",1,689,"k","k","L1n","Ass1"
22,69,18,"Dreieck.png","Ich","Matching",1,543,"d","d","L1m","Ass1"
22,70,18,"Kreis.png","Fremder","Matching",1,548,"d","d","L2m","Ass1"
22,71,18,"Kreis.png","Ich","Nonmatching",1,640,"k","k","L1n","Ass1"
22,72,18,"Dreieck.png","Fremder","Nonmatching",1,583,"k","k","L2n","Ass1"
22,73,19,"Kreis.png","Fremder","Matching",1,498,"d","d","L2m","Ass1"
22,74,19,"Dreieck.png","Fremder","Nonmatching",1,697,"k","k","L2n","Ass1"
22,75,19,"Kreis.png","Ich","Nonmatching",1,576,"k","k","L1n","Ass1"
22,76,19,"Dreieck.png","Ich","Matching",1,490,"d","d","L1m","Ass1"
22,77,20,"Dreieck.png","Ich","Matching",1,496,"d","d","L1m","Ass1"
22,78,20,"Kreis.png","Ich","Nonmatching",1,593,"k","k","L1n","Ass1"
22,79,20,"Dreieck.png","Fremder","Nonmatching",1,664,"k","k","L2n","Ass1"
22,80,20,"Kreis.png","Fremder","Matching",1,659,"d","d","L2m","Ass1"
22,81,21,"Kreis.png","Fremder","Matching",1,757,"d","d","L2m","Ass1"
22,82,21,"Kreis.png","Ich","Nonmatching",1,534,"k","k","L1n","Ass1"
22,83,21,"Dreieck.png","Fremder","Nonmatching",1,779,"k","k","L2n","Ass1"
22,84,21,"Dreieck.png","Ich","Matching",1,528,"d","d","L1m","Ass1"
22,85,22,"Kreis.png","Fremder","Matching",1,710,"d","d","L2m","Ass1"
22,86,22,"Dreieck.png","Ich","Matching",1,556,"d","d","L1m","Ass1"
22,87,22,"Kreis.png","Ich","Nonmatching",1,580,"k","k","L1n","Ass1"
22,88,22,"Dreieck.png","Fremder","Nonmatching",1,734,"k","k","L2n","Ass1"
22,89,23,"Dreieck.png","Ich","Matching",1,546,"d","d","L1m","Ass1"
22,90,23,"Kreis.png","Ich","Nonmatching",1,730,"k","k","L1n","Ass1"
22,91,23,"Kreis.png","Fremder","Matching",1,601,"d","d","L2m","Ass1"
22,92,23,"Dreieck.png","Fremder","Nonmatching",1,528,"k","k","L2n","Ass1"
22,93,24,"Dreieck.png","Ich","Matching",1,397,"d","d","L1m","Ass1"
22,94,24,"Dreieck.png","Fremder","Nonmatching",1,569,"k","k","L2n","Ass1"
22,95,24,"Kreis.png","Ich","Nonmatching",1,575,"k","k","L1n","Ass1"
22,96,24,"Kreis.png","Fremder","Matching",1,601,"d","d","L2m","Ass1"
22,97,25,"Kreis.png","Ich","Nonmatching",1,558,"k","k","L1n","Ass1"
22,98,25,"Dreieck.png","Ich","Matching",1,520,"d","d","L1m","Ass1"
22,99,25,"Dreieck.png","Fremder","Nonmatching",1,343,"k","k","L2n","Ass1"
22,100,25,"Kreis.png","Fremder","Matching",1,881,"d","d","L2m","Ass1"
22,101,26,"Kreis.png","Fremder","Matching",1,833,"d","d","L2m","Ass1"
22,102,26,"Kreis.png","Ich","Nonmatching",1,680,"k","k","L1n","Ass1"
22,103,26,"Dreieck.png","Fremder","Nonmatching",1,1862,"k","k","L2n","Ass1"
22,104,26,"Dreieck.png","Ich","Matching",1,588,"d","d","L1m","Ass1"
22,105,27,"Kreis.png","Ich","Nonmatching",1,529,"k","k","L1n","Ass1"
22,106,27,"Dreieck.png","Ich","Matching",1,594,"d","d","L1m","Ass1"
22,107,27,"Kreis.png","Fremder","Matching",1,580,"d","d","L2m","Ass1"
22,108,27,"Dreieck.png","Fremder","Nonmatching",1,637,"k","k","L2n","Ass1"
22,109,28,"Dreieck.png","Ich","Matching",1,423,"d","d","L1m","Ass1"
22,110,28,"Kreis.png","Ich","Nonmatching",1,496,"k","k","L1n","Ass1"
22,111,28,"Kreis.png","Fremder","Matching",1,537,"d","d","L2m","Ass1"
22,112,28,"Dreieck.png","Fremder","Nonmatching",1,569,"k","k","L2n","Ass1"
22,113,29,"Kreis.png","Ich","Nonmatching",1,667,"k","k","L1n","Ass1"
22,114,29,"Dreieck.png","Fremder","Nonmatching",1,752,"k","k","L2n","Ass1"
22,115,29,"Kreis.png","Fremder","Matching",1,651,"d","d","L2m","Ass1"
22,116,29,"Dreieck.png","Ich","Matching",1,473,"d","d","L1m","Ass1"
22,117,30,"Kreis.png","Fremder","Matching",1,664,"d","d","L2m","Ass1"
22,118,30,"Kreis.png","Ich","Nonmatching",1,461,"k","k","L1n","Ass1"
22,119,30,"Dreieck.png","Ich","Matching",1,446,"d","d","L1m","Ass1"
22,120,30,"Dreieck.png","Fremder","Nonmatching",1,598,"k","k","L2n","Ass1"
22,121,31,"Kreis.png","Fremder","Matching",1,591,"d","d","L2m","Ass1"
22,122,31,"Dreieck.png","Fremder","Nonmatching",1,544,"k","k","L2n","Ass1"
22,123,31,"Dreieck.png","Ich","Matching",1,386,"d","d","L1m","Ass1"
22,124,31,"Kreis.png","Ich","Nonmatching",1,673,"k","k","L1n","Ass1"
22,125,32,"Kreis.png","Fremder","Matching",1,562,"d","d","L2m","Ass1"
22,126,32,"Dreieck.png","Fremder","Nonmatching",1,583,"k","k","L2n","Ass1"
22,127,32,"Dreieck.png","Ich","Matching",1,542,"d","d","L1m","Ass1"
22,128,32,"Kreis.png","Ich","Nonmatching",1,404,"k","k","L1n","Ass1"
23,1,1,"Dreieck.png","Fremder","Nonmatching",1,4358,"k","k","L2n","Ass1"
23,2,1,"Dreieck.png","Ich","Matching",0,2573,"k","d","L1m","Ass1"
23,3,1,"Kreis.png","Fremder","Matching",0,669,"k","d","L2m","Ass1"
23,4,1,"Kreis.png","Ich","Nonmatching",0,1299,"d","k","L1n","Ass1"
23,5,2,"Kreis.png","Fremder","Matching",0,1635,"k","d","L2m","Ass1"
23,6,2,"Kreis.png","Ich","Nonmatching",1,1317,"k","k","L1n","Ass1"
23,7,2,"Dreieck.png","Fremder","Nonmatching",1,1395,"k","k","L2n","Ass1"
23,8,2,"Dreieck.png","Ich","Matching",0,1339,"k","d","L1m","Ass1"
23,9,3,"Kreis.png","Ich","Nonmatching",0,1348,"d","k","L1n","Ass1"
23,10,3,"Dreieck.png","Ich","Matching",0,1038,"k","d","L1m","Ass1"
23,11,3,"Dreieck.png","Fremder","Nonmatching",0,1319,"d","k","L2n","Ass1"
23,12,3,"Kreis.png","Fremder","Matching",0,1718,"k","d","L2m","Ass1"
23,13,4,"Dreieck.png","Fremder","Nonmatching",0,1412,"d","k","L2n","Ass1"
23,14,4,"Kreis.png","Ich","Nonmatching",0,1760,"d","k","L1n","Ass1"
23,15,4,"Kreis.png","Fremder","Matching",0,1639,"k","d","L2m","Ass1"
23,16,4,"Dreieck.png","Ich","Matching",1,542,"d","d","L1m","Ass1"
23,17,5,"Kreis.png","Fremder","Matching",0,1385,"k","d","L2m","Ass1"
23,18,5,"Dreieck.png","Ich","Matching",0,552,"k","d","L1m","Ass1"
23,19,5,"Kreis.png","Ich","Nonmatching",0,707,"d","k","L1n","Ass1"
23,20,5,"Dreieck.png","Fremder","Nonmatching",0,653,"d","k","L2n","Ass1"
23,21,6,"Kreis.png","Ich","Nonmatching",0,975,"d","k","L1n","Ass1"
23,22,6,"Dreieck.png","Ich","Matching",0,595,"k","d","L1m","Ass1"
23,23,6,"Dreieck.png","Fremder","Nonmatching",0,1244,"d","k","L2n","Ass1"
23,24,6,"Kreis.png","Fremder","Matching",0,1326,"k","d","L2m","Ass1"
23,25,7,"Dreieck.png","Ich","Matching",0,1126,"k","d","L1m","Ass1"
23,26,7,"Kreis.png","Ich","Nonmatching",0,678,"d","k","L1n","Ass1"
23,27,7,"Kreis.png","Fremder","Matching",0,1176,"k","d","L2m","Ass1"
23,28,7,"Dreieck.png","Fremder","Nonmatching",0,823,"d","k","L2n","Ass1"
23,29,8,"Kreis.png","Ich","Nonmatching",0,866,"d","k","L1n","Ass1"
23,30,8,"Dreieck.png","Ich","Matching",0,646,"k","d","L1m","Ass1"
23,31,8,"Dreieck.png","Fremder","Nonmatching",0,832,"d","k","L2n","Ass1"
23,32,8,"Kreis.png","Fremder","Matching",0,995,"k","d","L2m","Ass1"
23,33,9,"Dreieck.png","Ich","Matching",1,981,"d","d","L1m","Ass1"
23,34,9,"Kreis.png","Fremder","Matching",0,1215,"k","d","L2m","Ass1"
23,35,9,"Dreieck.png","Fremder","Nonmatching",0,906,"d","k","L2n","Ass1"
23,36,9,"Kreis.png","Ich","Nonmatching",0,814,"d","k","L1n","Ass1"
23,37,10,"Kreis.png","Fremder","Matching",0,999,"k","d","L2m","Ass1"
23,38,10,"Dreieck.png","Ich","Matching",0,872,"k","d","L1m","Ass1"
23,39,10,"Kreis.png","Ich","Nonmatching",0,887,"d","k","L1n","Ass1"
23,40,10,"Dreieck.png","Fremder","Nonmatching",0,736,"d","k","L2n","Ass1"
23,41,11,"Dreieck.png","Ich","Matching",0,477,"k","d","L1m","Ass1"
23,42,11,"Kreis.png","Ich","Nonmatching",1,1024,"k","k","L1n","Ass1"
23,43,11,"Dreieck.png","Fremder","Nonmatching",0,1091,"d","k","L2n","Ass1"
23,44,11,"Kreis.png","Fremder","Matching",0,885,"k","d","L2m","Ass1"
23,45,12,"Kreis.png","Fremder","Matching",1,2231,"d","d","L2m","Ass1"
23,46,12,"Dreieck.png","Fremder","Nonmatching",0,1180,"d","k","L2n","Ass1"
23,47,12,"Kreis.png","Ich","Nonmatching",1,855,"k","k","L1n","Ass1"
23,48,12,"Dreieck.png","Ich","Matching",0,598,"k","d","L1m","Ass1"
23,49,13,"Kreis.png","Ich","Nonmatching",0,731,"d","k","L1n","Ass1"
23,50,13,"Kreis.png","Fremder","Matching",0,1111,"k","d","L2m","Ass1"
23,51,13,"Dreieck.png","Ich","Matching",0,862,"k","d","L1m","Ass1"
23,52,13,"Dreieck.png","Fremder","Nonmatching",0,608,"d","k","L2n","Ass1"
23,53,14,"Dreieck.png","Fremder","Nonmatching",0,1261,"d","k","L2n","Ass1"
23,54,14,"Dreieck.png","Ich","Matching",0,474,"k","d","L1m","Ass1"
23,55,14,"Kreis.png","Fremder","Matching",1,982,"d","d","L2m","Ass1"
23,56,14,"Kreis.png","Ich","Nonmatching",0,942,"d","k","L1n","Ass1"
23,57,15,"Kreis.png","Fremder","Matching",0,1156,"k","d","L2m","Ass1"
23,58,15,"Dreieck.png","Ich","Matching",1,1347,"d","d","L1m","Ass1"
23,59,15,"Dreieck.png","Fremder","Nonmatching",0,1271,"d","k","L2n","Ass1"
23,60,15,"Kreis.png","Ich","Nonmatching",0,981,"d","k","L1n","Ass1"
