"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"6","31","123","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","496","0.496","1"
"6","31","124","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","577","0.577","1"
"6","32","125","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","545","0.545","1"
"6","32","126","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","514","0.514","1"
"6","32","127","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","521","0.521","1"
"6","32","128","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","684","0.684","1"
"7","1","1","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1567","1.567","1"
"7","1","2","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","823","0.823","0"
"7","1","3","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","842","0.842","1"
"7","1","4","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","2249","2.249","0"
"7","2","5","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1387","1.387","0"
"7","2","6","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","879","0.879","0"
"7","2","7","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","892","0.892","0"
"7","2","8","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","4153","4.153","0"
"7","3","9","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1741","1.741","0"
"7","3","10","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","883","0.883","0"
"7","3","11","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1761","1.761","0"
"7","3","12","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1014","1.014","0"
"7","4","13","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1533","1.533","0"
"7","4","14","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1047","1.047","0"
"7","4","15","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1323","1.323","0"
"7","4","16","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","1409","1.409","0"
"7","5","17","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","3313","3.313","0"
"7","5","18","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","720","0.72","0"
"7","5","19","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","929","0.929","0"
"7","5","20","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","496","0.496","0"
"7","6","21","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","568","0.568","0"
"7","6","22","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","889","0.889","0"
"7","6","23","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","942","0.942","0"
"7","6","24","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","526","0.526","1"
"7","7","25","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1119","1.119","0"
"7","7","26","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1509","1.509","0"
"7","7","27","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","827","0.827","0"
"7","7","28","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","889","0.889","0"
"7","8","29","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","652","0.652","0"
"7","8","30","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","1036","1.036","0"
"7","8","31","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","785","0.785","0"
"7","8","32","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","881","0.881","0"
"7","9","33","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","663","0.663","0"
"7","9","34","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","426","0.426","0"
"7","9","35","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1121","1.121","0"
"7","9","36","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","1084","1.084","0"
"7","10","37","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","858","0.858","0"
"7","10","38","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","749","0.749","0"
"7","10","39","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","1318","1.318","0"
"7","10","40","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","609","0.609","0"
"7","11","41","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","566","0.566","0"
"7","11","42","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1681","1.681","0"
"7","11","43","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1366","1.366","0"
"7","11","44","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","916","0.916","0"
"7","12","45","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","581","0.581","0"
"7","12","46","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","635","0.635","0"
"7","12","47","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","692","0.692","0"
"7","12","48","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","506","0.506","0"
"7","13","49","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","646","0.646","0"
"7","13","50","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","657","0.657","0"
"7","13","51","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","535","0.535","0"
"7","13","52","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","573","0.573","0"
"7","14","53","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1558","1.558","0"
"7","14","54","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","723","0.723","0"
"7","14","55","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","538","0.538","0"
"7","14","56","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","662","0.662","0"
"7","15","57","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","363","0.363","0"
"7","15","58","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","556","0.556","0"
"7","15","59","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","773","0.773","0"
"7","15","60","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","547","0.547","1"
"7","16","61","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","541","0.541","1"
"7","16","62","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","530","0.53","0"
"7","16","63","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","490","0.49","0"
"7","16","64","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","678","0.678","0"
"7","17","65","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","853","0.853","0"
"7","17","66","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","1022","1.022","0"
"7","17","67","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","658","0.658","0"
"7","17","68","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","421","0.421","0"
"7","18","69","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","2120","2.12","0"
"7","18","70","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","697","0.697","0"
"7","18","71","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","895","0.895","0"
"7","18","72","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","542","0.542","0"
"7","19","73","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","584","0.584","0"
"7","19","74","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","578","0.578","0"
"7","19","75","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","654","0.654","0"
"7","19","76","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","767","0.767","0"
"7","20","77","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","500","0.5","0"
"7","20","78","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","1179","1.179","0"
"7","20","79","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","645","0.645","1"
"7","20","80","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","791","0.791","0"
"7","21","81","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","651","0.651","0"
"7","21","82","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","727","0.727","0"
"7","21","83","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","480","0.48","0"
"7","21","84","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","378","0.378","0"
"7","22","85","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","659","0.659","1"
"7","22","86","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","355","0.355","0"
"7","22","87","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","696","0.696","0"
"7","22","88","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","607","0.607","0"
"7","23","89","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","592","0.592","0"
"7","23","90","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","344","0.344","0"
"7","23","91","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","561","0.561","0"
"7","23","92","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","373","0.373","1"
"7","24","93","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","590","0.59","0"
"7","24","94","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","619","0.619","0"
"7","24","95","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","696","0.696","0"
"7","24","96","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","440","0.44","0"
"7","25","97","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","635","0.635","0"
"7","25","98","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","657","0.657","0"
"7","25","99","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","646","0.646","0"
"7","25","100","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","712","0.712","0"
"7","26","101","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","678","0.678","0"
"7","26","102","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","551","0.551","0"
"7","26","103","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","509","0.509","1"
"7","26","104","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","368","0.368","0"
"7","27","105","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","598","0.598","0"
"7","27","106","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","682","0.682","0"
"7","27","107","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","491","0.491","0"
"7","27","108","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","735","0.735","0"
"7","28","109","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","808","0.808","0"
"7","28","110","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","545","0.545","0"
"7","28","111","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","734","0.734","0"
"7","28","112","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","400","0.4","0"
"7","29","113","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","572","0.572","0"
"7","29","114","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","565","0.565","0"
"7","29","115","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","536","0.536","0"
"7","29","116","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","708","0.708","0"
"7","30","117","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","584","0.584","0"
"7","30","118","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","323","0.323","0"
"7","30","119","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","544","0.544","0"
"7","30","120","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","547","0.547","1"
"7","31","121","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","409","0.409","0"
"7","31","122","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","706","0.706","0"
"7","31","123","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","664","0.664","0"
"7","31","124","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","545","0.545","0"
"7","32","125","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","397","0.397","0"
"7","32","126","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","k","757","0.757","0"
"7","32","127","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","819","0.819","0"
"7","32","128","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","439","0.439","0"
"8","1","1","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","628","0.628","0"
"8","1","2","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","529","0.529","1"
"8","1","3","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","765","0.765","0"
"8","1","4","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","805","0.805","1"
"8","2","5","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","779","0.779","1"
"8","2","6","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","518","0.518","1"
"8","2","7","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","661","0.661","1"
"8","2","8","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","890","0.89","1"
"8","3","9","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","503","0.503","1"
"8","3","10","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","580","0.58","1"
"8","3","11","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","630","0.63","1"
"8","3","12","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","536","0.536","1"
"8","4","13","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","502","0.502","1"
"8","4","14","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","509","0.509","1"
"8","4","15","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","721","0.721","1"
"8","4","16","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","587","0.587","1"
"8","5","17","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","460","0.46","1"
"8","5","18","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","566","0.566","1"
"8","5","19","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","348","0.348","1"
"8","5","20","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","663","0.663","1"
"8","6","21","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","546","0.546","1"
"8","6","22","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","526","0.526","0"
"8","6","23","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","413","0.413","0"
"8","6","24","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","751","0.751","1"
"8","7","25","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","565","0.565","1"
"8","7","26","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","712","0.712","1"
"8","7","27","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","473","0.473","1"
"8","7","28","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","675","0.675","1"
"8","8","29","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","754","0.754","1"
"8","8","30","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","591","0.591","1"
"8","8","31","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","699","0.699","1"
"8","8","32","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","535","0.535","1"
"8","9","33","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","680","0.68","1"
"8","9","34","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","637","0.637","1"
"8","9","35","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","462","0.462","1"
"8","9","36","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","690","0.69","1"
"8","10","37","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","564","0.564","1"
"8","10","38","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","471","0.471","0"
"8","10","39","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","842","0.842","1"
"8","10","40","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","497","0.497","1"
"8","11","41","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","548","0.548","1"
"8","11","42","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","733","0.733","1"
"8","11","43","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","406","0.406","1"
"8","11","44","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","446","0.446","1"
"8","12","45","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","462","0.462","1"
"8","12","46","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","574","0.574","1"
"8","12","47","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","357","0.357","1"
"8","12","48","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","704","0.704","1"
"8","13","49","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","470","0.47","1"
"8","13","50","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","584","0.584","1"
"8","13","51","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","586","0.586","1"
"8","13","52","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","590","0.59","1"
"8","14","53","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","568","0.568","1"
"8","14","54","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","535","0.535","1"
"8","14","55","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","447","0.447","1"
"8","14","56","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","639","0.639","1"
"8","15","57","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","606","0.606","1"
"8","15","58","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","604","0.604","1"
"8","15","59","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","543","0.543","1"
"8","15","60","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","574","0.574","1"
"8","16","61","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","485","0.485","1"
"8","16","62","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","555","0.555","1"
"8","16","63","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","612","0.612","1"
"8","16","64","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","768","0.768","1"
"8","17","65","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","503","0.503","1"
"8","17","66","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","550","0.55","1"
"8","17","67","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","610","0.61","1"
"8","17","68","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","585","0.585","1"
"8","18","69","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","583","0.583","1"
"8","18","70","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","428","0.428","1"
"8","18","71","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","463","0.463","1"
"8","18","72","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","383","0.383","1"
"8","19","73","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","387","0.387","1"
"8","19","74","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","327","0.327","1"
"8","19","75","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","424","0.424","1"
"8","19","76","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","737","0.737","1"
"8","20","77","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","570","0.57","1"
