"Subject","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"2507","Michelle","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Michelle","Close","Close","m","861","0.861","1"
"2507","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","1326","1.326","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","660","0.66","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","772","0.772","1"
"2507","Michelle","Michelle","self-matching","Matching","Michelle","Close","Close","Michelle","Close","Close","z","569","0.569","1"
"2507","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","870","0.87","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","661","0.661","1"
"2507","Michelle","Michelle","self-matching","Matching","Michelle","Close","Close","Michelle","Close","Close","z","655","0.655","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","849","0.849","1"
"2507","Michelle","Michelle","self-matching","Matching","Michelle","Close","Close","Michelle","Close","Close","z","738","0.738","1"
"2507","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","767","0.767","1"
"2507","You","Michelle","self-matching","Nonmatching","Michelle","Close","Close","You","Self","Self","m","908","0.908","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","914","0.914","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","640","0.64","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","618","0.618","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","757","0.757","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","706","0.706","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","794","0.794","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","630","0.63","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","1280","1.28","1"
"2507","You","Michelle","self-matching","Nonmatching","Michelle","Close","Close","You","Self","Self","m","703","0.703","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","871","0.871","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","847","0.847","1"
"2507","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","624","0.624","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","612","0.612","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","542","0.542","1"
"2507","Michelle","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Michelle","Close","Close","m","684","0.684","1"
"2507","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","909","0.909","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","579","0.579","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","656","0.656","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","778","0.778","0"
"2507","Michelle","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Michelle","Close","Close","m","1319","1.319","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","1011","1.011","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","989","0.989","0"
"2507","You","Michelle","self-matching","Nonmatching","Michelle","Close","Close","You","Self","Self","m","896","0.896","1"
"2507","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","1073","1.073","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","888","0.888","1"
"2507","You","Michelle","self-matching","Nonmatching","Michelle","Close","Close","You","Self","Self","m","710","0.71","1"
"2507","You","Michelle","self-matching","Nonmatching","Michelle","Close","Close","You","Self","Self","m","662","0.662","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","672","0.672","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","1127","1.127","1"
"2507","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","789","0.789","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","673","0.673","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","586","0.586","1"
"2507","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","998","0.998","1"
"2507","Michelle","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Michelle","Close","Close","m","744","0.744","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","951","0.951","0"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","611","0.611","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","846","0.846","1"
"2507","Michelle","Michelle","self-matching","Matching","Michelle","Close","Close","Michelle","Close","Close","z","752","0.752","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","686","0.686","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","933","0.933","1"
"2507","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","1361","1.361","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","773","0.773","1"
"2507","You","Michelle","self-matching","Nonmatching","Michelle","Close","Close","You","Self","Self","m","746","0.746","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","751","0.751","1"
"2507","Michelle","You","self-matching","Nonmatching","You","Self","Self","Michelle","Close","Close","m","899","0.899","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","563","0.563","1"
"2507","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","1026","1.026","1"
"2507","Michelle","Michelle","self-matching","Matching","Michelle","Close","Close","Michelle","Close","Close","z","651","0.651","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1116","1.116","0"
"2507","Michelle","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Michelle","Close","Close","x","1498","1.498","0"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","710","0.71","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","484","0.484","1"
"2507","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","501","0.501","1"
"2507","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","861","0.861","1"
"2507","Michelle","Michelle","self-matching","Matching","Michelle","Close","Close","Michelle","Close","Close","z","430","0.43","1"
"2507","none","Michelle","self-matching","Nonmatching","Michelle","Close","Close","none","NonPerson","NonPerson","m","623","0.623","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","1376","1.376","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","x","1499","1.499","0"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","981","0.981","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","849","0.849","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","1058","1.058","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1099","1.099","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1208","1.208","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","652","0.652","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","707","0.707","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","994","0.994","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","646","0.646","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","736","0.736","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","z","838","0.838","0"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","862","0.862","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","x","1500","1.5","0"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1476","1.476","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","827","0.827","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","837","0.837","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1095","1.095","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","805","0.805","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","969","0.969","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","748","0.748","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","713","0.713","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1104","1.104","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","710","0.71","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","973","0.973","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","609","0.609","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","533","0.533","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","907","0.907","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","922","0.922","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1088","1.088","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","751","0.751","0"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","748","0.748","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","858","0.858","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","627","0.627","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","636","0.636","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","815","0.815","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","889","0.889","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","786","0.786","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","1348","1.348","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","720","0.72","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","632","0.632","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","586","0.586","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","z","999","0.999","0"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1056","1.056","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","m","809","0.809","0"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","932","0.932","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1113","1.113","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","744","0.744","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","733","0.733","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","730","0.73","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","761","0.761","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","782","0.782","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","810","0.81","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","653","0.653","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","1102","1.102","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","1213","1.213","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","670","0.67","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","960","0.96","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1004","1.004","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1062","1.062","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","734","0.734","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","659","0.659","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","742","0.742","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","842","0.842","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","565","0.565","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","857","0.857","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","594","0.594","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1054","1.054","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","671","0.671","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","775","0.775","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","908","0.908","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1042","1.042","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1060","1.06","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","652","0.652","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","798","0.798","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","833","0.833","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","900","0.9","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","921","0.921","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","896","0.896","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","774","0.774","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","804","0.804","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","1350","1.35","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","970","0.97","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","949","0.949","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","699","0.699","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","977","0.977","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","868","0.868","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","821","0.821","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1014","1.014","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","650","0.65","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","732","0.732","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","1129","1.129","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","838","0.838","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","912","0.912","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","782","0.782","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","497","0.497","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","826","0.826","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","908","0.908","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1002","1.002","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","845","0.845","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","583","0.583","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","835","0.835","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","709","0.709","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","869","0.869","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1188","1.188","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","m","638","0.638","0"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","1184","1.184","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","812","0.812","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","830","0.83","0"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","1073","1.073","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","1000","1.0","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1042","1.042","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","875","0.875","0"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","979","0.979","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","902","0.902","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","877","0.877","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","710","0.71","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","853","0.853","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","830","0.83","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","864","0.864","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","866","0.866","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","1130","1.13","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","888","0.888","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","879","0.879","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","815","0.815","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","969","0.969","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","684","0.684","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","909","0.909","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","923","0.923","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","897","0.897","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","929","0.929","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","823","0.823","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","802","0.802","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","933","0.933","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","898","0.898","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","858","0.858","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","802","0.802","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","1028","1.028","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","790","0.79","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","1306","1.306","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","960","0.96","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","1380","1.38","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","726","0.726","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","749","0.749","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","1131","1.131","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","968","0.968","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1116","1.116","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","681","0.681","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","697","0.697","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","665","0.665","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","658","0.658","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","682","0.682","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","890","0.89","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","642","0.642","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","916","0.916","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","674","0.674","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","771","0.771","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","1007","1.007","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","937","0.937","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","1063","1.063","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1006","1.006","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","728","0.728","1"
"2508","Orsolya","You","self-matching","Nonmatching","You","Self","Self","Orsolya","Close","Close","z","817","0.817","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","985","0.985","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","678","0.678","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","726","0.726","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","661","0.661","1"
"2508","none","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","none","NonPerson","NonPerson","z","806","0.806","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","736","0.736","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1056","1.056","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","760","0.76","1"
"2508","You","Orsolya","self-matching","Nonmatching","Orsolya","Close","Close","You","Self","Self","z","756","0.756","1"
"2508","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","x","1499","1.499","0"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","917","0.917","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","780","0.78","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1160","1.16","1"
"2508","Orsolya","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Orsolya","Close","Close","z","781","0.781","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","944","0.944","1"
"2508","Orsolya","Orsolya","self-matching","Matching","Orsolya","Close","Close","Orsolya","Close","Close","m","853","0.853","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","773","0.773","1"
"2508","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","611","0.611","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","711","0.711","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","869","0.869","1"
"2508","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","757","0.757","1"
"2508","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","595","0.595","1"
