"Subject","Session","Block","Trial","Shape","Label","Matching","ACC","RT_ms","Response","Age","Sex","Hand"
12,2,1,35,2,3,"Nonmatching",1,593.968376108933,2,21,"m","R"
12,2,1,36,3,3,"Matching",1,409.063462949234,1,21,"m","R"
12,2,1,37,3,3,"Matching",1,490.00597920076,1,21,"m","R"
12,2,1,38,2,2,"Matching",1,903.050185836037,1,21,"m","R"
12,2,1,39,1,1,"Matching",1,459.196895128116,1,21,"m","R"
12,2,1,40,3,3,"Matching",1,593.162742164168,1,21,"m","R"
12,2,1,41,3,2,"Nonmatching",1,610.476778517295,2,21,"m","R"
12,2,1,42,3,1,"Nonmatching",1,609.782224863011,2,21,"m","R"
12,2,1,43,1,2,"Nonmatching",1,649.813689561597,2,21,"m","R"
12,2,1,44,3,3,"Matching",1,663.885871827915,1,21,"m","R"
12,2,1,45,2,2,"Matching",1,941.831393586654,1,21,"m","R"
12,2,1,46,2,1,"Nonmatching",1,554.607920872513,2,21,"m","R"
12,2,1,47,1,3,"Nonmatching",1,692.449504081196,2,21,"m","R"
12,2,1,48,3,1,"Nonmatching",1,761.166547872563,2,21,"m","R"
12,2,1,49,1,1,"Matching",1,642.471825785833,1,21,"m","R"
12,2,1,50,1,1,"Matching",1,528.384822752741,1,21,"m","R"
12,2,1,51,3,3,"Matching",1,588.517895732366,1,21,"m","R"
12,2,1,52,3,3,"Matching",1,413.754794068154,1,21,"m","R"
12,2,1,53,1,2,"Nonmatching",1,890.480907806705,2,21,"m","R"
12,2,1,54,1,3,"Nonmatching",1,774.463281055432,2,21,"m","R"
12,2,1,55,3,2,"Nonmatching",1,720.454112705738,2,21,"m","R"
12,2,1,56,1,3,"Nonmatching",1,547.717018921503,2,21,"m","R"
12,2,1,57,2,1,"Nonmatching",1,646.491241896001,2,21,"m","R"
12,2,1,58,2,1,"Nonmatching",1,765.276216717211,2,21,"m","R"
12,2,1,59,3,2,"Nonmatching",1,574.387456683326,2,21,"m","R"
12,2,1,60,2,2,"Matching",1,607.119316412536,1,21,"m","R"
12,2,2,1,3,3,"Matching",1,531.125909993534,1,21,"m","R"
12,2,2,2,3,2,"Nonmatching",1,597.062324375656,2,21,"m","R"
12,2,2,3,3,1,"Nonmatching",1,524.394082261097,2,21,"m","R"
12,2,2,4,3,1,"Nonmatching",1,687.296948283802,2,21,"m","R"
12,2,2,5,2,2,"Matching",1,515.07993965788,1,21,"m","R"
12,2,2,6,2,1,"Nonmatching",1,591.082099685991,2,21,"m","R"
12,2,2,7,1,2,"Nonmatching",1,567.734713287791,2,21,"m","R"
12,2,2,8,3,2,"Nonmatching",1,641.022650602281,2,21,"m","R"
12,2,2,9,3,3,"Matching",1,463.123945562984,1,21,"m","R"
12,2,2,10,1,2,"Nonmatching",1,602.40625219285,2,21,"m","R"
12,2,2,11,1,1,"Matching",1,562.468964260916,1,21,"m","R"
12,2,2,12,2,1,"Nonmatching",1,676.540573013881,2,21,"m","R"
12,2,2,13,3,1,"Nonmatching",1,841.126546893975,2,21,"m","R"
12,2,2,14,1,3,"Nonmatching",1,583.779778077769,2,21,"m","R"
12,2,2,15,1,3,"Nonmatching",1,569.087598763872,2,21,"m","R"
12,2,2,16,3,3,"Matching",1,515.190718097074,1,21,"m","R"
12,2,2,17,3,1,"Nonmatching",1,583.215623023534,2,21,"m","R"
12,2,2,18,1,1,"Matching",1,593.020269620865,1,21,"m","R"
12,2,2,19,1,1,"Matching",1,706.514441980289,1,21,"m","R"
12,2,2,20,2,2,"Matching",1,535.833540938256,1,21,"m","R"
12,2,2,21,2,3,"Nonmatching",1,578.443094627801,2,21,"m","R"
12,2,2,22,1,2,"Nonmatching",1,851.170559440106,2,21,"m","R"
12,2,2,23,2,1,"Nonmatching",1,730.370745137407,2,21,"m","R"
12,2,2,24,2,3,"Nonmatching",1,628.353762531333,2,21,"m","R"
12,2,2,25,1,1,"Matching",1,699.991493486777,1,21,"m","R"
12,2,2,26,2,2,"Matching",3,1080.52449172828,1,21,"m","R"
12,2,2,27,1,1,"Matching",1,670.462549373951,1,21,"m","R"
12,2,2,28,3,2,"Nonmatching",1,572.419101888954,2,21,"m","R"
12,2,2,29,3,3,"Matching",1,566.475099031777,1,21,"m","R"
12,2,2,30,3,3,"Matching",1,504.463018446586,1,21,"m","R"
12,2,2,31,2,2,"Matching",1,653.114404128246,1,21,"m","R"
12,2,2,32,3,3,"Matching",1,530.54062553656,1,21,"m","R"
12,2,2,33,2,2,"Matching",1,557.802686576906,1,21,"m","R"
12,2,2,34,2,3,"Nonmatching",0,511.05056254346,1,21,"m","R"
12,2,2,35,1,1,"Matching",0,955.7843456505,2,21,"m","R"
12,2,2,36,1,1,"Matching",1,566.45125299201,1,21,"m","R"
12,2,2,37,3,3,"Matching",1,511.742399560717,1,21,"m","R"
12,2,2,38,1,1,"Matching",1,723.823950604128,1,21,"m","R"
12,2,2,39,1,3,"Nonmatching",1,903.071918935893,2,21,"m","R"
12,2,2,40,3,2,"Nonmatching",1,627.094148275319,2,21,"m","R"
12,2,2,41,2,2,"Matching",1,553.7325598998,1,21,"m","R"
12,2,2,42,1,3,"Nonmatching",1,715.733502270268,2,21,"m","R"
12,2,2,43,2,1,"Nonmatching",1,679.057084887972,2,21,"m","R"
12,2,2,44,2,2,"Matching",1,564.846022076381,1,21,"m","R"
12,2,2,45,1,3,"Nonmatching",1,710.501560289231,2,21,"m","R"
12,2,2,46,3,3,"Matching",1,585.801258229367,1,21,"m","R"
12,2,2,47,2,3,"Nonmatching",1,513.158975094484,2,21,"m","R"
12,2,2,48,1,2,"Nonmatching",1,555.823767080255,2,21,"m","R"
12,2,2,49,2,1,"Nonmatching",1,669.215009063009,2,21,"m","R"
12,2,2,50,1,1,"Matching",1,914.451913436096,1,21,"m","R"
12,2,2,51,3,1,"Nonmatching",1,500.547740108232,2,21,"m","R"
12,2,2,52,2,3,"Nonmatching",1,511.848046574414,2,21,"m","R"
12,2,2,53,1,1,"Matching",1,587.76719823527,1,21,"m","R"
12,2,2,54,1,2,"Nonmatching",1,573.14263301032,2,21,"m","R"
12,2,2,55,2,2,"Matching",0,734.399216706151,2,21,"m","R"
12,2,2,56,2,2,"Matching",1,473.824780688119,1,21,"m","R"
12,2,2,57,3,2,"Nonmatching",1,751.775735720912,2,21,"m","R"
12,2,2,58,2,2,"Matching",1,866.432628932671,1,21,"m","R"
12,2,2,59,3,3,"Matching",1,527.743696302423,1,21,"m","R"
12,2,2,60,3,3,"Matching",1,482.534018673505,1,21,"m","R"
12,2,3,1,3,1,"Nonmatching",1,674.510339254084,2,21,"m","R"
12,2,3,2,1,2,"Nonmatching",3,1113.06135725317,2,21,"m","R"
12,2,3,3,2,2,"Matching",1,645.20989454013,1,21,"m","R"
12,2,3,4,2,2,"Matching",1,915.707905509407,1,21,"m","R"
12,2,3,5,3,2,"Nonmatching",1,720.462564466288,2,21,"m","R"
12,2,3,6,2,1,"Nonmatching",1,795.906908260804,2,21,"m","R"
12,2,3,7,3,3,"Matching",1,476.451165455728,1,21,"m","R"
12,2,3,8,3,3,"Matching",1,394.589822030866,1,21,"m","R"
12,2,3,9,1,2,"Nonmatching",1,713.722284972391,2,21,"m","R"
12,2,3,10,1,1,"Matching",1,469.058892961584,1,21,"m","R"
12,2,3,11,1,1,"Matching",1,411.071359912057,1,21,"m","R"
12,2,3,12,3,3,"Matching",1,562.483151144988,1,21,"m","R"
12,2,3,13,1,2,"Nonmatching",1,597.812418175636,2,21,"m","R"
12,2,3,14,2,2,"Matching",1,685.744540874111,1,21,"m","R"
12,2,3,15,3,3,"Matching",1,482.470932313845,1,21,"m","R"
12,2,3,16,2,1,"Nonmatching",1,711.79377419412,2,21,"m","R"
12,2,3,17,3,3,"Matching",1,483.786690410852,1,21,"m","R"
12,2,3,18,1,3,"Nonmatching",1,497.384970356507,2,21,"m","R"
12,2,3,19,3,2,"Nonmatching",1,710.450246025175,2,21,"m","R"
12,2,3,20,3,1,"Nonmatching",1,811.802859837371,2,21,"m","R"
12,2,3,21,3,1,"Nonmatching",1,459.220137471675,2,21,"m","R"
12,2,3,22,2,1,"Nonmatching",1,625.737942463275,2,21,"m","R"
12,2,3,23,1,1,"Matching",1,825.11649654316,1,21,"m","R"
12,2,3,24,1,3,"Nonmatching",1,609.713705227477,2,21,"m","R"
12,2,3,25,1,1,"Matching",1,425.120903532843,1,21,"m","R"
12,2,3,26,3,3,"Matching",1,527.147545294611,1,21,"m","R"
12,2,3,27,1,1,"Matching",1,650.375429827363,1,21,"m","R"
12,2,3,28,2,1,"Nonmatching",1,593.071282035453,2,21,"m","R"
12,2,3,29,2,2,"Matching",1,577.072701930774,1,21,"m","R"
12,2,3,30,3,3,"Matching",1,474.467114532672,1,21,"m","R"
12,2,3,31,3,2,"Nonmatching",1,885.776899045595,2,21,"m","R"
12,2,3,32,1,3,"Nonmatching",1,467.139739489539,2,21,"m","R"
12,2,3,33,3,1,"Nonmatching",1,545.106632130228,2,21,"m","R"
12,2,3,34,2,3,"Nonmatching",1,916.412420167944,2,21,"m","R"
12,2,3,35,1,1,"Matching",1,513.287864450831,1,21,"m","R"
12,2,3,36,3,3,"Matching",1,502.537526153901,1,21,"m","R"
12,2,3,37,3,3,"Matching",1,443.180505955752,1,21,"m","R"
12,2,3,38,2,3,"Nonmatching",1,529.783287370265,2,21,"m","R"
12,2,3,39,2,2,"Matching",1,675.783536696144,1,21,"m","R"
12,2,3,40,2,2,"Matching",1,474.000154730675,1,21,"m","R"
12,2,3,41,2,3,"Nonmatching",1,544.492672053821,2,21,"m","R"
12,2,3,42,1,1,"Matching",1,794.487012392892,1,21,"m","R"
12,2,3,43,1,1,"Matching",1,443.123154719615,1,21,"m","R"
12,2,3,44,2,3,"Nonmatching",1,649.725549767027,2,21,"m","R"
12,2,3,45,1,2,"Nonmatching",1,968.490361101431,2,21,"m","R"
12,2,3,46,2,3,"Nonmatching",1,611.039122480179,2,21,"m","R"
12,2,3,47,1,2,"Nonmatching",1,562.52480625426,2,21,"m","R"
12,2,3,48,2,2,"Matching",1,522.518998686792,1,21,"m","R"
12,2,3,49,2,2,"Matching",1,589.130346564161,1,21,"m","R"
12,2,3,50,3,2,"Nonmatching",1,583.945191116982,2,21,"m","R"
12,2,3,51,1,1,"Matching",0,825.728343677838,2,21,"m","R"
12,2,3,52,1,3,"Nonmatching",1,546.479439614814,2,21,"m","R"
12,2,3,53,3,2,"Nonmatching",1,565.801674780232,2,21,"m","R"
12,2,3,54,2,1,"Nonmatching",1,999.823152516001,2,21,"m","R"
12,2,3,55,1,3,"Nonmatching",1,641.023857996515,2,21,"m","R"
12,2,3,56,2,2,"Matching",1,888.382456259933,1,21,"m","R"
12,2,3,57,2,2,"Matching",1,413.859535536176,1,21,"m","R"
12,2,3,58,1,1,"Matching",1,661.710750733619,1,21,"m","R"
12,2,3,59,3,3,"Matching",1,475.939230210315,1,21,"m","R"
12,2,3,60,3,1,"Nonmatching",1,505.154855464752,2,21,"m","R"
12,2,4,1,2,1,"Nonmatching",3,1063.08850853566,2,21,"m","R"
12,2,4,2,1,2,"Nonmatching",1,750.041313600377,2,21,"m","R"
12,2,4,3,3,3,"Matching",1,617.174195508596,1,21,"m","R"
12,2,4,4,1,1,"Matching",1,665.041952010142,1,21,"m","R"
12,2,4,5,3,3,"Matching",0,647.865256774821,2,21,"m","R"
12,2,4,6,2,2,"Matching",1,751.278289209949,1,21,"m","R"
12,2,4,7,3,3,"Matching",1,513.708641415178,1,21,"m","R"
12,2,4,8,3,2,"Nonmatching",1,839.055261722024,2,21,"m","R"
12,2,4,9,1,2,"Nonmatching",3,1006.43363710697,1,21,"m","R"
12,2,4,10,2,3,"Nonmatching",1,671.279351716294,2,21,"m","R"
12,2,4,11,2,1,"Nonmatching",1,828.482410408469,2,21,"m","R"
12,2,4,12,1,1,"Matching",1,572.603833238645,1,21,"m","R"
12,2,4,13,3,3,"Matching",1,509.840753308708,1,21,"m","R"
12,2,4,14,1,2,"Nonmatching",1,738.437347429681,2,21,"m","R"
12,2,4,15,1,1,"Matching",1,581.809914039695,1,21,"m","R"
12,2,4,16,3,2,"Nonmatching",1,453.8324416053,2,21,"m","R"
12,2,4,17,1,3,"Nonmatching",1,675.143315791502,2,21,"m","R"
12,2,4,18,1,2,"Nonmatching",1,824.474464546256,2,21,"m","R"
12,2,4,19,2,2,"Matching",1,655.015748531696,1,21,"m","R"
12,2,4,20,2,2,"Matching",1,733.745714462202,1,21,"m","R"
12,2,4,21,2,3,"Nonmatching",1,633.103048583507,2,21,"m","R"
12,2,4,22,2,2,"Matching",1,535.711594098757,1,21,"m","R"
12,2,4,23,2,2,"Matching",1,369.732890725572,1,21,"m","R"
12,2,4,24,3,1,"Nonmatching",1,475.837809077348,2,21,"m","R"
12,2,4,25,3,2,"Nonmatching",1,754.03688366896,2,21,"m","R"
12,2,4,26,3,1,"Nonmatching",1,683.262137893507,2,21,"m","R"
12,2,4,27,2,3,"Nonmatching",1,456.455807886414,2,21,"m","R"
12,2,4,28,3,1,"Nonmatching",1,606.467625259938,2,21,"m","R"
12,2,4,29,1,1,"Matching",1,886.48382849351,1,21,"m","R"
12,2,4,30,2,2,"Matching",1,484.463434998361,1,21,"m","R"
12,2,4,31,2,2,"Matching",1,649.054842152509,1,21,"m","R"
12,2,4,32,1,1,"Matching",1,591.079383048964,1,21,"m","R"
12,2,4,33,1,3,"Nonmatching",0,728.422614199189,1,21,"m","R"
12,2,4,34,2,2,"Matching",1,740.521008394353,1,21,"m","R"
12,2,4,35,3,1,"Nonmatching",1,687.260726450404,2,21,"m","R"
12,2,4,36,3,2,"Nonmatching",3,1195.75670839185,2,21,"m","R"
12,2,4,37,1,3,"Nonmatching",1,733.253701225294,2,21,"m","R"
12,2,4,38,3,3,"Matching",1,601.118867864898,1,21,"m","R"
12,2,4,39,2,3,"Nonmatching",1,993.798857928596,2,21,"m","R"
12,2,4,40,1,3,"Nonmatching",1,945.690226235456,2,21,"m","R"
12,2,4,41,2,1,"Nonmatching",1,651.739181855191,2,21,"m","R"
12,2,4,42,1,3,"Nonmatching",1,545.748664127132,2,21,"m","R"
12,2,4,43,3,3,"Matching",1,723.05665143358,1,21,"m","R"
12,2,4,44,3,2,"Nonmatching",1,549.191549389434,2,21,"m","R"
12,2,4,45,1,2,"Nonmatching",1,823.791984835225,2,21,"m","R"
12,2,4,46,1,1,"Matching",1,975.160913566469,1,21,"m","R"
12,2,4,47,1,1,"Matching",1,441.155101772893,1,21,"m","R"
12,2,4,48,1,1,"Matching",1,360.0357022342,1,21,"m","R"
12,2,4,49,2,1,"Nonmatching",1,631.929159333595,2,21,"m","R"
12,2,4,50,2,2,"Matching",1,566.492908100372,1,21,"m","R"
12,2,4,51,3,3,"Matching",1,487.166489313495,1,21,"m","R"
12,2,4,52,2,2,"Matching",1,507.843421046346,1,21,"m","R"
12,2,4,53,1,1,"Matching",1,544.886282643347,1,21,"m","R"
12,2,4,54,3,3,"Matching",1,762.472646813876,1,21,"m","R"
12,2,4,55,3,3,"Matching",1,501.139061538197,1,21,"m","R"
12,2,4,56,2,1,"Nonmatching",1,609.754454790163,2,21,"m","R"
12,2,4,57,3,3,"Matching",1,512.443292036551,1,21,"m","R"
12,2,4,58,2,3,"Nonmatching",0,547.076496168302,1,21,"m","R"
12,2,4,59,1,1,"Matching",1,877.805982763675,1,21,"m","R"
12,2,4,60,3,1,"Nonmatching",3,1139.78341112852,2,21,"m","R"
13,1,1,1,1,1,"Matching",1,746.698641199146,1,21,"f","R"
13,1,1,2,3,2,"Nonmatching",1,781.383159594952,2,21,"f","R"
13,1,1,3,1,1,"Matching",3,1214.77769776538,2,21,"f","R"
13,1,1,4,1,1,"Matching",1,431.514659941968,1,21,"f","R"
13,1,1,5,1,2,"Nonmatching",1,670.688029409575,2,21,"f","R"
13,1,1,6,2,1,"Nonmatching",1,508.741419787839,2,21,"f","R"
13,1,1,7,3,3,"Matching",1,344.742843306449,1,21,"f","R"
13,1,1,8,2,2,"Matching",1,450.113967682228,1,21,"f","R"
13,1,1,9,3,3,"Matching",1,488.083202668349,1,21,"f","R"
13,1,1,10,2,2,"Matching",1,372.068896252131,1,21,"f","R"
13,1,1,11,3,2,"Nonmatching",1,460.800314073822,2,21,"f","R"
13,1,1,12,3,3,"Matching",1,434.768889823317,1,21,"f","R"
13,1,1,13,1,2,"Nonmatching",1,817.997396164174,2,21,"f","R"
13,1,1,14,2,3,"Nonmatching",0,434.204432919614,1,21,"f","R"
13,1,1,15,1,1,"Matching",1,600.055756178335,1,21,"f","R"
13,1,1,16,2,2,"Matching",1,272.134367215585,1,21,"f","R"
13,1,1,17,3,3,"Matching",1,420.824087670553,1,21,"f","R"
13,1,1,18,1,1,"Matching",1,707.359617214934,1,21,"f","R"
13,1,1,19,3,2,"Nonmatching",0,646.01613130435,1,21,"f","R"
13,1,1,20,3,3,"Matching",1,292.907588655908,1,21,"f","R"
13,1,1,21,2,3,"Nonmatching",1,504.048277576658,2,21,"f","R"
13,1,1,22,3,1,"Nonmatching",1,717.403629761066,2,21,"f","R"
13,1,1,23,3,3,"Matching",0,472.718202800024,2,21,"f","R"
13,1,1,24,3,3,"Matching",1,431.406296291243,1,21,"f","R"
13,1,1,25,3,2,"Nonmatching",1,574.95312010451,2,21,"f","R"
13,1,1,26,1,1,"Matching",1,328.827875267052,1,21,"f","R"
13,1,1,27,3,1,"Nonmatching",1,522.824770452644,2,21,"f","R"
13,1,1,28,3,3,"Matching",1,398.677153199969,1,21,"f","R"
13,1,1,29,2,1,"Nonmatching",0,591.368553141365,1,21,"f","R"
13,1,1,30,3,2,"Nonmatching",1,519.363472424629,2,21,"f","R"
13,1,1,31,3,1,"Nonmatching",1,587.222964310968,2,21,"f","R"
13,1,1,32,2,2,"Matching",1,484.890851754244,1,21,"f","R"
13,1,1,33,1,2,"Nonmatching",1,554.040142757003,2,21,"f","R"
13,1,1,34,2,2,"Matching",1,565.393876428061,1,21,"f","R"
13,1,1,35,1,2,"Nonmatching",1,592.124985761075,2,21,"f","R"
13,1,1,36,3,3,"Matching",1,354.273713212024,1,21,"f","R"
13,1,1,37,2,3,"Nonmatching",1,875.397229966438,2,21,"f","R"
13,1,1,38,2,1,"Nonmatching",1,672.782858772734,2,21,"f","R"
13,1,1,39,2,2,"Matching",1,637.35005766921,1,21,"f","R"
13,1,1,40,2,1,"Nonmatching",0,364.11095945914,1,21,"f","R"
13,1,1,41,1,2,"Nonmatching",0,845.327674990585,1,21,"f","R"
13,1,1,42,3,3,"Matching",1,587.427617669164,1,21,"f","R"
13,1,1,43,2,3,"Nonmatching",1,651.432200938871,2,21,"f","R"
13,1,1,44,2,2,"Matching",0,354.075398674468,2,21,"f","R"
13,1,1,45,1,3,"Nonmatching",0,460.832913724516,1,21,"f","R"
13,1,1,46,2,2,"Matching",1,579.426516525928,1,21,"f","R"
13,1,1,47,3,1,"Nonmatching",1,532.080354425489,2,21,"f","R"
13,1,1,48,1,3,"Nonmatching",1,613.42070714727,2,21,"f","R"
13,1,1,49,2,2,"Matching",1,374.028497437394,1,21,"f","R"
13,1,1,50,1,3,"Nonmatching",1,446.809630933785,2,21,"f","R"
13,1,1,51,1,1,"Matching",1,446.070403683734,1,21,"f","R"
13,1,1,52,3,1,"Nonmatching",1,444.82527816217,2,21,"f","R"
13,1,1,53,1,1,"Matching",0,442.744635683084,2,21,"f","R"
13,1,1,54,2,2,"Matching",1,400.14353375409,1,21,"f","R"
13,1,1,55,1,1,"Matching",0,424.010099764018,2,21,"f","R"
13,1,1,56,1,1,"Matching",1,272.248465990742,1,21,"f","R"
13,1,1,57,1,3,"Nonmatching",1,516.138220011271,2,21,"f","R"
13,1,1,58,2,3,"Nonmatching",0,543.428352972114,1,21,"f","R"
13,1,1,59,2,1,"Nonmatching",1,474.788884273948,2,21,"f","R"
13,1,1,60,1,3,"Nonmatching",1,616.023547723671,2,21,"f","R"
13,1,2,1,3,1,"Nonmatching",1,547.402189942659,2,21,"f","R"
13,1,2,2,3,1,"Nonmatching",1,630.665922017215,2,21,"f","R"
13,1,2,3,3,2,"Nonmatching",1,764.076367608141,2,21,"f","R"
13,1,2,4,3,3,"Matching",1,277.33733173136,1,21,"f","R"
13,1,2,5,3,3,"Matching",0,594.036593017336,2,21,"f","R"
13,1,2,6,1,1,"Matching",1,666.712985045706,1,21,"f","R"
13,1,2,7,3,3,"Matching",1,673.472281001523,1,21,"f","R"
13,1,2,8,3,1,"Nonmatching",1,446.819893785687,2,21,"f","R"
13,1,2,9,3,2,"Nonmatching",1,524.928051576353,2,21,"f","R"
13,1,2,10,1,3,"Nonmatching",1,616.697575673243,2,21,"f","R"
13,1,2,11,3,3,"Matching",1,665.383341912275,1,21,"f","R"
13,1,2,12,1,1,"Matching",0,359.412685822463,2,21,"f","R"
13,1,2,13,3,3,"Matching",0,466.143034496781,2,21,"f","R"
13,1,2,14,2,3,"Nonmatching",1,502.820055577104,2,21,"f","R"
13,1,2,15,2,2,"Matching",1,468.067319394322,1,21,"f","R"
13,1,2,16,2,1,"Nonmatching",1,520.728129998133,2,21,"f","R"
13,1,2,17,1,2,"Nonmatching",1,613.475643594938,2,21,"f","R"
13,1,2,18,1,3,"Nonmatching",1,454.070901129853,2,21,"f","R"
13,1,2,19,2,2,"Matching",1,524.091327226415,1,21,"f","R"
13,1,2,20,3,3,"Matching",1,416.131851005957,1,21,"f","R"
13,1,2,21,2,3,"Nonmatching",1,479.438258436858,2,21,"f","R"
13,1,2,22,1,2,"Nonmatching",0,414.714068077956,1,21,"f","R"
13,1,2,23,3,1,"Nonmatching",1,508.811448666165,2,21,"f","R"
13,1,2,24,1,1,"Matching",1,264.815745782471,1,21,"f","R"
13,1,2,25,2,2,"Matching",1,301.417002861854,1,21,"f","R"
13,1,2,26,2,2,"Matching",0,473.426943339291,2,21,"f","R"
13,1,2,27,1,2,"Nonmatching",1,590.762139280741,2,21,"f","R"
13,1,2,28,2,3,"Nonmatching",1,488.674524098315,2,21,"f","R"
13,1,2,29,3,3,"Matching",1,460.12839906507,1,21,"f","R"
13,1,2,30,2,2,"Matching",1,570.085509396449,1,21,"f","R"
13,1,2,31,2,2,"Matching",1,700.0240922589,1,21,"f","R"
13,1,2,32,1,2,"Nonmatching",0,360.163987016676,1,21,"f","R"
13,1,2,33,3,2,"Nonmatching",1,738.040415628348,2,21,"f","R"
13,1,2,34,1,3,"Nonmatching",1,716.136469290177,2,21,"f","R"
13,1,2,35,1,1,"Matching",1,512.925343391544,1,21,"f","R"
13,1,2,36,1,1,"Matching",1,516.721089680686,1,21,"f","R"
13,1,2,37,1,3,"Nonmatching",1,577.494987261161,2,21,"f","R"
13,1,2,38,2,1,"Nonmatching",3,1002.65962304002,2,21,"f","R"
13,1,2,39,1,1,"Matching",1,571.376817756573,1,21,"f","R"
13,1,2,40,3,3,"Matching",1,378.12186645715,1,21,"f","R"
13,1,2,41,2,3,"Nonmatching",1,492.819509230685,2,21,"f","R"
13,1,2,42,1,3,"Nonmatching",1,432.68643625197,2,21,"f","R"
13,1,2,43,2,1,"Nonmatching",0,408.061324681512,1,21,"f","R"
13,1,2,44,3,1,"Nonmatching",1,560.056589280975,2,21,"f","R"
13,1,2,45,2,1,"Nonmatching",1,434.05199937024,2,21,"f","R"
13,1,2,46,3,3,"Matching",1,552.804072693107,1,21,"f","R"
13,1,2,47,1,1,"Matching",0,379.514897798799,2,21,"f","R"
13,1,2,48,2,2,"Matching",1,436.182748719148,1,21,"f","R"
13,1,2,49,1,1,"Matching",1,468.129198360657,1,21,"f","R"
13,1,2,50,2,2,"Matching",1,218.135461718703,1,21,"f","R"
13,1,2,51,1,2,"Nonmatching",0,482.124107382333,1,21,"f","R"
13,1,2,52,2,2,"Matching",1,639.821895948444,1,21,"f","R"
13,1,2,53,3,2,"Nonmatching",1,382.118040224668,2,21,"f","R"
13,1,2,54,1,1,"Matching",1,414.940454536008,1,21,"f","R"
13,1,2,55,1,1,"Matching",1,422.779161127437,1,21,"f","R"
13,1,2,56,2,2,"Matching",1,445.461575034642,1,21,"f","R"
13,1,2,57,3,3,"Matching",1,171.433444555078,1,21,"f","R"
13,1,2,58,2,1,"Nonmatching",0,468.798396731472,1,21,"f","R"
13,1,2,59,3,2,"Nonmatching",1,602.87200372386,2,21,"f","R"
13,1,2,60,2,3,"Nonmatching",1,564.134865870074,2,21,"f","R"
13,1,3,1,3,3,"Matching",1,440.836348761877,1,21,"f","R"
13,1,3,2,1,3,"Nonmatching",1,488.102520979737,2,21,"f","R"
13,1,3,3,2,3,"Nonmatching",1,597.447180478412,2,21,"f","R"
13,1,3,4,2,2,"Matching",1,471.421763014405,1,21,"f","R"
13,1,3,5,3,1,"Nonmatching",1,406.173261616459,2,21,"f","R"
13,1,3,6,2,1,"Nonmatching",1,576.031625192627,2,21,"f","R"
13,1,3,7,2,1,"Nonmatching",1,321.427452860917,2,21,"f","R"
13,1,3,8,3,3,"Matching",1,476.771425955121,1,21,"f","R"
13,1,3,9,3,3,"Matching",1,330.046438111822,1,21,"f","R"
13,1,3,10,3,2,"Nonmatching",1,500.831476924759,2,21,"f","R"
13,1,3,11,3,3,"Matching",1,521.320356972865,1,21,"f","R"
13,1,3,12,3,3,"Matching",1,357.486589832661,1,21,"f","R"
13,1,3,13,2,2,"Matching",0,351.477991373031,2,21,"f","R"
13,1,3,14,2,2,"Matching",1,282.165400271879,1,21,"f","R"
13,1,3,15,2,1,"Nonmatching",1,518.727175552158,2,21,"f","R"
13,1,3,16,1,3,"Nonmatching",1,602.808917363291,2,21,"f","R"
13,1,3,17,1,1,"Matching",1,642.238495931451,1,21,"f","R"
13,1,3,18,3,3,"Matching",1,545.436551785315,1,21,"f","R"
13,1,3,19,1,2,"Nonmatching",1,387.389222525599,2,21,"f","R"
13,1,3,20,3,1,"Nonmatching",1,564.044311286125,2,21,"f","R"
13,1,3,21,3,1,"Nonmatching",1,366.125195243512,2,21,"f","R"
13,1,3,22,2,2,"Matching",1,423.580267342004,1,21,"f","R"
13,1,3,23,2,2,"Matching",1,320.083019144477,1,21,"f","R"
13,1,3,24,2,1,"Nonmatching",1,492.152121951221,2,21,"f","R"
13,1,3,25,2,2,"Matching",1,458.132877894968,1,21,"f","R"
13,1,3,26,2,2,"Matching",1,241.501864579732,1,21,"f","R"
13,1,3,27,1,1,"Matching",0,448.125087182234,2,21,"f","R"
13,1,3,28,1,3,"Nonmatching",1,542.118329999539,2,21,"f","R"
13,1,3,29,3,2,"Nonmatching",1,576.038567711294,2,21,"f","R"
13,1,3,30,1,2,"Nonmatching",1,579.577440831599,2,21,"f","R"
13,1,3,31,1,1,"Matching",1,301.396477156231,1,21,"f","R"
13,1,3,32,1,1,"Matching",1,321.438319409936,1,21,"f","R"
13,1,3,33,1,1,"Matching",1,260.766144810987,1,21,"f","R"
13,1,3,34,2,3,"Nonmatching",0,210.056483632798,1,21,"f","R"
13,1,3,35,2,2,"Matching",1,528.774508433344,1,21,"f","R"
13,1,3,36,2,3,"Nonmatching",1,452.821247879001,2,21,"f","R"
13,1,3,37,2,3,"Nonmatching",1,299.456194281447,2,21,"f","R"
13,1,3,38,3,1,"Nonmatching",1,551.441528061332,2,21,"f","R"
13,1,3,39,3,2,"Nonmatching",1,666.106571184173,2,21,"f","R"
13,1,3,40,1,1,"Matching",0,394.547260498257,2,21,"f","R"
13,1,3,41,1,2,"Nonmatching",1,524.756903414527,2,21,"f","R"
13,1,3,42,3,3,"Matching",0,552.694803495797,2,21,"f","R"
13,1,3,43,3,3,"Matching",1,301.447489570819,1,21,"f","R"
13,1,3,44,2,3,"Nonmatching",1,345.478448372887,2,21,"f","R"
13,1,3,45,1,1,"Matching",1,628.09356814978,1,21,"f","R"
