match,shape_identity,corr,rt,subj_idx,response
0,2,1,0.597488200000953,2,0
0,3,1,0.987484499986749,2,0
0,2,1,0.660213499999372,2,0
0,1,1,0.725383900018642,2,0
0,1,1,0.665538799978094,2,0
0,2,1,0.672565100016072,2,0
0,3,1,0.848777900013374,2,0
0,1,1,0.805297899991274,2,0
0,3,1,0.633567300013965,2,0
0,3,0,0.720545200019842,2,1
0,1,1,0.673842599993804,2,0
0,3,1,0.812361599993892,2,0
0,2,1,0.677772299997741,2,0
0,2,1,0.675063499977114,2,0
0,1,1,0.723030399996787,2,0
0,2,1,0.684613099991111,2,0
0,3,0,0.618473299982725,2,1
0,3,1,0.82043779999367,2,0
0,1,1,0.929403799993452,2,0
0,3,1,0.686951299983775,2,0
0,1,1,0.740825899993069,2,0
0,1,0,0.738361399999121,2,1
0,3,1,0.698251599998912,2,0
0,2,1,0.906490999972448,2,0
0,1,1,0.685251100017922,2,0
0,3,1,0.647858199983602,2,0
0,3,0,0.791322499979287,2,1
0,2,1,0.987247500015656,2,0
0,2,1,0.758418099983828,2,0
0,1,1,0.744501400011359,2,0
0,3,0,0.797509399999399,2,1
0,3,0,0.735447099985322,2,1
0,1,1,0.716499800008023,2,0
0,2,1,0.871909799985588,2,0
0,1,1,0.929072400002042,2,0
0,1,0,0.801902999985032,2,1
0,1,1,0.891753600008087,2,0
0,1,1,0.679871900007129,2,0
0,1,1,0.814034399983939,2,0
0,1,1,0.825940100010484,2,0
0,3,1,0.799485800002003,2,0
0,3,1,0.772628199978499,2,0
0,2,1,0.816814599995269,2,0
0,1,1,0.96381429999019,2,0
0,3,1,0.801002699998207,2,0
0,1,1,0.812813199998345,2,0
0,1,1,0.745118599996204,2,0
0,3,1,0.820575099991402,2,0
0,1,1,0.865973899984965,2,0
0,1,0,0.710240699991118,2,1
0,1,1,0.736951400001999,2,0
0,2,1,0.835915699979523,2,0
0,1,1,1.02324099998805,2,0
0,1,1,0.858718800009228,2,0
0,2,1,0.589133699977538,2,0
0,3,0,0.823961500020232,2,1
0,1,0,0.69560950002051,2,1
0,2,1,0.759646099992096,2,0
0,3,1,0.97681520000333,2,0
0,3,1,0.998971999972127,2,0
0,3,1,0.944576700014295,2,0
0,3,1,0.674200599984033,2,0
0,1,1,0.665451299981214,2,0
0,3,1,0.893019100010861,2,0
0,2,1,0.789434699981939,2,0
0,2,1,0.756290899968008,2,0
0,3,1,0.67712589999428,2,0
0,2,0,0.759917199990014,2,1
0,2,1,0.599365300004138,2,0
0,3,1,0.613103599986061,2,0
0,1,1,0.763841900014086,2,0
0,1,1,0.62424830000964,2,0
0,1,1,0.622435600002063,2,0
0,3,1,0.707691299990984,2,0
0,2,1,0.660482500010403,2,0
0,1,1,0.740133599989349,2,0
0,1,1,0.867397199996049,2,0
0,2,0,0.669700900005409,2,1
0,1,1,0.95876369997859,2,0
0,2,1,0.791873300011503,2,0
0,3,1,0.78982740000356,2,0
0,2,1,0.632058299990604,2,0
0,3,1,0.691282499989029,2,0
0,1,1,0.641551200009417,2,0
0,2,1,1.06238970000413,2,0
0,3,1,0.873476300010225,2,0
0,3,1,0.749696099985158,2,0
0,3,0,0.759830799972406,2,1
0,2,1,0.695204699994065,2,0
0,2,1,0.701148799998919,2,0
1,1,1,0.84322500001872,3,1
1,3,1,0.516622499999357,3,1
1,2,1,0.76878600002965,3,1
1,1,1,0.708104000019375,3,1
1,1,1,0.508850899990648,3,1
1,3,1,0.589372600021306,3,1
1,2,0,0.935417500004405,3,0
1,1,1,0.653720400005113,3,1
1,1,1,0.608820800029207,3,1
1,3,0,0.584169499983545,3,0
1,1,1,0.555832000012742,3,1
1,2,1,0.512087200011592,3,1
1,1,1,0.554683200025465,3,1
1,2,0,0.996853299991926,3,0
1,3,1,0.763865300017642,3,1
1,1,1,0.650872700003674,3,1
1,2,1,0.912410499993712,3,1
1,3,1,0.711119100014912,3,1
1,3,1,0.964539300010074,3,1
1,1,1,0.531512899993686,3,1
1,3,1,0.889526499988278,3,1
1,3,0,0.681307799997739,3,0
1,3,1,0.439301799982786,3,1
1,3,1,0.479141100018751,3,1
1,2,1,0.836048199998913,3,1
1,2,1,0.969171300006565,3,1
1,3,1,0.605808199994499,3,1
1,1,1,0.604226700001163,3,1
1,1,1,0.81192999999621,3,1
1,1,1,0.561282399983611,3,1
1,3,1,1.00911380001344,3,1
1,3,1,0.394651699985843,3,1
1,3,1,0.81665900000371,3,1
1,3,1,0.548227100021904,3,1
1,2,1,0.991473900008714,3,1
1,1,1,0.521166099992115,3,1
1,1,1,0.614510799990967,3,1
1,1,1,0.52131520002149,3,1
1,3,1,0.640912100003334,3,1
1,2,1,0.659310800023377,3,1
1,1,1,0.46524920000229,3,1
1,1,1,0.474715999996988,3,1
1,1,1,0.449643700005254,3,1
1,1,1,0.369332200003555,3,1
1,3,1,0.606140899995808,3,1
1,2,1,0.407698299997719,3,1
1,3,1,0.734662400005618,3,1
1,1,1,0.473062800010666,3,1
1,3,1,0.629965700005414,3,1
1,1,1,0.425859999988461,3,1
1,2,1,0.662795000011101,3,1
1,1,1,0.501693500002148,3,1
1,3,1,0.621334399998887,3,1
1,2,1,0.53806550000445,3,1
1,1,1,0.533551500004251,3,1
1,2,1,0.787510699999984,3,1
1,3,1,0.530457499990007,3,1
1,2,1,0.837372800015146,3,1
1,3,1,0.569087599986233,3,1
1,1,0,0.402764300000854,3,0
1,2,1,0.640003000007709,3,1
1,3,1,0.537323500000639,3,1
1,3,1,0.383090199989965,3,1
1,1,1,0.62133699998958,3,1
1,1,1,0.427063100010855,3,1
1,1,1,0.373104400001466,3,1
1,1,1,0.488900600001216,3,1
1,2,1,0.918338599993149,3,1
1,2,1,0.542555099993479,3,1
1,2,1,0.449228999990737,3,1
1,1,1,0.418138600012753,3,1
1,3,1,0.662421399989398,3,1
1,3,1,0.840270399989095,3,1
1,3,1,0.39538200001698,3,1
1,1,1,0.571075300016673,3,1
1,2,1,0.813834500004305,3,1
1,3,1,0.378340100025525,3,1
1,2,1,0.865870400011772,3,1
1,2,1,0.520980000001146,3,1
1,3,1,0.58377319999272,3,1
1,2,1,0.463621100003365,3,1
1,1,1,0.792155900009675,3,1
1,3,1,0.649664700002177,3,1
