Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,454.064400022617,0.454064400022617,1
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,392.237400024896,0.392237400024896,1
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,418.350500025554,0.418350500025554,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,720.362000021851,0.720362000021851,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,834.038100030739,0.834038100030739,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,624.697400024161,0.624697400024161,0
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,310.197100014193,0.310197100014193,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,336.900200025411,0.336900200025411,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,479.798600019421,0.479798600019421,0
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,616.142600018065,0.616142600018065,1
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,729.091100016376,0.729091100016376,0
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,802.780500031076,0.802780500031076,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,1012.48250002391,1.01248250002391,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,525.844000047073,0.525844000047073,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,1003.6245000083,1.0036245000083,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,904.06990001793,0.90406990001793,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,565.933500009123,0.565933500009123,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,966.863500041654,0.966863500041654,0
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,643.211500020698,0.643211500020698,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,506.982300023083,0.506982300023083,1
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,467.4230000237,0.4674230000237,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,508.114300027955,0.508114300027955,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,665.304000023752,0.665304000023752,0
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,449.534100014716,0.449534100014716,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,583.540100022219,0.583540100022219,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,339.145700039808,0.339145700039808,1
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,691.620100027649,0.691620100027649,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,863.804200023878,0.863804200023878,0
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,495.597400004044,0.495597400004044,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,703.022700006841,0.703022700006841,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,529.164900042815,0.529164900042815,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,478.479300043546,0.478479300043546,1
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,229.054600000381,0.229054600000381,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,501.393700047629,0.501393700047629,0
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,614.946900022915,0.614946900022915,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,900.941400032025,0.900941400032025,0
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,469.503600033931,0.469503600033931,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,641.079100023489,0.641079100023489,0
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,561.560700036353,0.561560700036353,0
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,363.484900037292,0.363484900037292,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,583.210500044515,0.583210500044515,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,551.888600050006,0.551888600050006,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,654.165800020564,0.654165800020564,1
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,518.093600025168,0.518093600025168,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,515.706500009401,0.515706500009401,0
1,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,633.251600025687,0.633251600025687,1
1,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,556.300400028704,0.556300400028704,1
1,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,505.745500035118,0.505745500035118,1
