"Subject","Task","Phase","Block","Trial","Practice","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","CorrResponse","Response","RT_ms","RT_sec","ACC"
3,"self-matching","Breaking",2,48,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",544,0.544,1
3,"self-matching","Breaking",2,49,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",534,0.534,1
3,"self-matching","Breaking",2,50,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",564,0.564,1
3,"self-matching","Breaking",2,51,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",378,0.378,1
3,"self-matching","Breaking",2,52,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",480,0.48,1
3,"self-matching","Breaking",2,53,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",567,0.567,1
3,"self-matching","Breaking",2,54,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",589,0.589,1
3,"self-matching","Breaking",2,55,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",661,0.661,1
3,"self-matching","Breaking",2,56,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",457,0.457,1
3,"self-matching","Breaking",2,57,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",463,0.463,1
3,"self-matching","Breaking",2,58,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",869,0.869,1
3,"self-matching","Breaking",2,59,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",491,0.491,1
3,"self-matching","Breaking",2,60,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",1035,1.035,1
3,"self-matching","Breaking",2,61,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",579,0.579,1
3,"self-matching","Breaking",2,62,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",763,0.763,1
3,"self-matching","Breaking",2,63,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",451,0.451,1
3,"self-matching","Breaking",2,64,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",361,0.361,1
3,"self-matching","Breaking",2,65,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",527,0.527,1
3,"self-matching","Breaking",2,66,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",453,0.453,1
3,"self-matching","Breaking",2,67,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",419,0.419,1
3,"self-matching","Breaking",2,68,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",585,0.585,1
3,"self-matching","Breaking",2,69,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",783,0.783,1
3,"self-matching","Breaking",2,70,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",693,0.693,1
3,"self-matching","Breaking",2,71,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",451,0.451,1
3,"self-matching","Breaking",2,72,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",705,0.705,1
3,"self-matching","Breaking",2,73,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",615,0.615,1
3,"self-matching","Breaking",2,74,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",492,0.492,1
3,"self-matching","Breaking",2,75,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","n",690,0.69,0
3,"self-matching","Breaking",2,76,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",496,0.496,1
3,"self-matching","Breaking",2,77,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",574,0.574,1
3,"self-matching","Breaking",2,78,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",556,0.556,1
3,"self-matching","Breaking",2,79,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",530,0.53,1
3,"self-matching","Breaking",2,80,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",384,0.384,1
3,"self-matching","Breaking",2,81,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",575,0.575,1
3,"self-matching","Breaking",3,1,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",385,0.385,1
3,"self-matching","Breaking",3,2,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",569,0.569,1
3,"self-matching","Breaking",3,3,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",503,0.503,1
3,"self-matching","Breaking",3,4,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",669,0.669,1
3,"self-matching","Breaking",3,5,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",451,0.451,1
3,"self-matching","Breaking",3,6,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",441,0.441,1
3,"self-matching","Breaking",3,7,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",535,0.535,1
3,"self-matching","Breaking",3,8,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",757,0.757,1
3,"self-matching","Breaking",3,9,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",571,0.571,1
3,"self-matching","Breaking",3,10,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",473,0.473,1
3,"self-matching","Breaking",3,11,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",407,0.407,1
3,"self-matching","Breaking",3,12,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",685,0.685,1
3,"self-matching","Breaking",3,13,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",691,0.691,1
3,"self-matching","Breaking",3,14,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",451,0.451,1
3,"self-matching","Breaking",3,15,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",662,0.662,1
3,"self-matching","Breaking",3,16,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",468,0.468,1
3,"self-matching","Breaking",3,17,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",498,0.498,1
3,"self-matching","Breaking",3,18,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",758,0.758,1
3,"self-matching","Breaking",3,19,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",351,0.351,1
3,"self-matching","Breaking",3,20,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m",NA,NA,NA,NA
3,"self-matching","Breaking",3,21,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",496,0.496,1
3,"self-matching","Breaking",3,22,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","n",465,0.465,0
3,"self-matching","Breaking",3,23,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n",NA,NA,NA,NA
3,"self-matching","Breaking",3,24,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",485,0.485,1
3,"self-matching","Breaking",3,25,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","m",771,0.771,0
3,"self-matching","Breaking",3,26,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",809,0.809,1
3,"self-matching","Breaking",3,27,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",911,0.911,0
3,"self-matching","Breaking",3,28,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",702,0.702,1
3,"self-matching","Breaking",3,29,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",531,0.531,1
3,"self-matching","Breaking",3,30,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",761,0.761,1
3,"self-matching","Breaking",3,31,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",471,0.471,1
3,"self-matching","Breaking",3,32,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",677,0.677,1
3,"self-matching","Breaking",3,33,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",515,0.515,1
3,"self-matching","Breaking",3,34,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",502,0.502,1
3,"self-matching","Breaking",3,35,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",559,0.559,1
3,"self-matching","Breaking",3,36,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",597,0.597,1
3,"self-matching","Breaking",3,37,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",414,0.414,1
3,"self-matching","Breaking",3,38,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",601,0.601,1
3,"self-matching","Breaking",3,39,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",622,0.622,1
3,"self-matching","Breaking",3,40,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",452,0.452,1
3,"self-matching","Breaking",3,41,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",626,0.626,1
3,"self-matching","Breaking",3,42,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",632,0.632,1
3,"self-matching","Breaking",3,43,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","n",462,0.462,0
3,"self-matching","Breaking",3,44,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",404,0.404,1
3,"self-matching","Breaking",3,45,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","m",730,0.73,0
3,"self-matching","Breaking",3,46,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",625,0.625,1
3,"self-matching","Breaking",3,47,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",784,0.784,1
3,"self-matching","Breaking",3,48,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",397,0.397,1
3,"self-matching","Breaking",3,49,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",411,0.411,1
3,"self-matching","Breaking",3,50,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",545,0.545,1
3,"self-matching","Breaking",3,51,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",671,0.671,1
3,"self-matching","Breaking",3,52,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",861,0.861,1
3,"self-matching","Breaking",3,53,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",507,0.507,1
3,"self-matching","Breaking",3,54,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",729,0.729,0
3,"self-matching","Breaking",3,55,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",457,0.457,1
3,"self-matching","Breaking",3,56,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","m",751,0.751,0
3,"self-matching","Breaking",3,57,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",679,0.679,1
3,"self-matching","Breaking",3,58,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",557,0.557,1
3,"self-matching","Breaking",3,59,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",459,0.459,1
3,"self-matching","Breaking",3,60,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",729,0.729,1
3,"self-matching","Breaking",3,61,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",507,0.507,1
3,"self-matching","Breaking",3,62,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",471,0.471,1
3,"self-matching","Breaking",3,63,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",859,0.859,1
3,"self-matching","Breaking",3,64,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",664,0.664,1
3,"self-matching","Breaking",3,65,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",486,0.486,1
3,"self-matching","Breaking",3,66,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",692,0.692,1
3,"self-matching","Breaking",3,67,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m",NA,NA,NA,NA
3,"self-matching","Breaking",3,68,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",904,0.904,1
3,"self-matching","Breaking",3,69,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",982,0.982,1
3,"self-matching","Breaking",3,70,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","m",548,0.548,0
3,"self-matching","Breaking",3,71,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",506,0.506,1
3,"self-matching","Breaking",3,72,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",944,0.944,1
3,"self-matching","Breaking",3,73,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","n",510,0.51,0
3,"self-matching","Breaking",3,74,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",869,0.869,1
3,"self-matching","Breaking",3,75,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",779,0.779,1
3,"self-matching","Breaking",3,76,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",465,0.465,1
3,"self-matching","Breaking",3,77,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",495,0.495,1
3,"self-matching","Breaking",3,78,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n",NA,NA,NA,NA
3,"self-matching","Breaking",3,79,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",475,0.475,1
3,"self-matching","Breaking",3,80,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",489,0.489,1
3,"self-matching","Breaking",3,81,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",439,0.439,1
3,"self-matching","Breaking",4,1,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",913,0.913,1
3,"self-matching","Breaking",4,2,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",999,0.999,1
3,"self-matching","Breaking",4,3,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",661,0.661,1
3,"self-matching","Breaking",4,4,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",747,0.747,1
3,"self-matching","Breaking",4,5,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",520,0.52,1
3,"self-matching","Breaking",4,6,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","m","m",790,0.79,1
3,"self-matching","Breaking",4,7,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","n","n",876,0.876,1
3,"self-matching","Breaking",4,8,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",490,0.49,1
3,"self-matching","Breaking",4,9,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",922,0.922,1
3,"self-matching","Breaking",4,10,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",686,0.686,1
3,"self-matching","Breaking",4,11,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",572,0.572,1
3,"self-matching","Breaking",4,12,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",547,0.547,1
3,"self-matching","Breaking",4,13,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","n","n",985,0.985,1
3,"self-matching","Breaking",4,14,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","m","m",511,0.511,1
3,"self-matching","Breaking",4,15,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","n","n",437,0.437,1
3,"self-matching","Breaking",4,16,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m","m",427,0.427,1
3,"self-matching","Breaking",4,17,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",665,0.665,1
3,"self-matching","Breaking",4,18,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",463,0.463,1
