"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
16,"self-matching",1,4,26,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,1,221.386573633026,0.221,0
16,"self-matching",1,4,27,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,266.053996327628,0.266,1
16,"self-matching",1,4,28,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,278.023766884417,0.278,1
16,"self-matching",1,4,29,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,282.126782674823,0.282,1
16,"self-matching",1,4,30,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,630.763291334915,0.631,1
16,"self-matching",1,4,31,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,2,509.348072355351,0.509,0
16,"self-matching",1,4,32,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,825.44600261599,0.825,1
16,"self-matching",1,4,33,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,552.7821453461,0.553,1
16,"self-matching",1,4,34,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,1,530.061767095049,0.53,0
16,"self-matching",1,4,35,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,676.098702990203,0.676,1
16,"self-matching",1,4,36,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,495.334491020003,0.495,1
16,"self-matching",1,4,37,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,2,602.047614060211,0.602,0
16,"self-matching",1,4,38,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,2,328.803001815231,0.329,0
16,"self-matching",1,4,39,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,426.919502349847,0.427,1
16,"self-matching",1,4,40,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,434.676988248157,0.435,1
16,"self-matching",1,4,41,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,377.413762867036,0.377,1
16,"self-matching",1,4,42,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,569.43568666884,0.569,1
16,"self-matching",1,4,43,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,410.687038569449,0.411,1
16,"self-matching",1,4,44,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,370.176360555888,0.37,1
16,"self-matching",1,4,45,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,771.407718064893,0.771,1
16,"self-matching",1,4,46,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,412.240044987357,0.412,1
16,"self-matching",1,4,47,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,403.488272764207,0.403,1
16,"self-matching",1,4,48,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,443.413969934227,0.443,1
16,"self-matching",1,4,49,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,377.416177648229,0.377,1
16,"self-matching",1,4,50,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,504.100751932583,0.504,1
16,"self-matching",1,4,51,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,388.74120151695,0.389,1
16,"self-matching",1,4,52,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,1,396.183256568293,0.396,0
16,"self-matching",1,4,53,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,418.205762936395,0.418,1
16,"self-matching",1,4,54,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,488.002912226875,0.488,1
16,"self-matching",1,4,55,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,555.550088758082,0.556,1
16,"self-matching",1,4,56,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,366.368551816322,0.366,1
16,"self-matching",1,4,57,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,1,432.121545617065,0.432,0
16,"self-matching",1,4,58,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,567.403044254661,0.567,1
16,"self-matching",1,4,59,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,408.693636356475,0.409,1
16,"self-matching",1,4,60,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,511.355359562458,0.511,1
16,"self-matching",1,1,1,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,732.024139364512,0.732,0
16,"self-matching",1,1,2,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,446.672717706861,0.447,1
16,"self-matching",1,1,3,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,398.04927905243,0.398,0
16,"self-matching",1,1,4,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,446.672415859211,0.447,0
16,"self-matching",1,1,5,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,262.229284116984,0.262,1
16,"self-matching",1,1,6,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,371.403673305394,0.371,1
16,"self-matching",1,1,7,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,435.499221383907,0.435,1
16,"self-matching",1,1,8,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,440.978662687485,0.441,0
16,"self-matching",1,1,9,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,416.758705060602,0.417,1
16,"self-matching",1,1,10,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,497.57359726118,0.498,1
16,"self-matching",1,1,11,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,445.389261285527,0.445,1
16,"self-matching",1,1,12,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,445.425181161227,0.445,1
16,"self-matching",1,1,13,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,491.667343308109,0.492,1
16,"self-matching",1,1,14,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,433.338897392787,0.433,1
16,"self-matching",1,1,15,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,512.999825833504,0.513,1
16,"self-matching",1,1,16,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,587.368458544915,0.587,0
16,"self-matching",1,1,17,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,396.077308025269,0.396,1
16,"self-matching",1,1,18,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,667.987753435227,0.668,1
16,"self-matching",1,1,19,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,658.103448639849,0.658,1
16,"self-matching",1,1,20,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,584.078620458968,0.584,1
16,"self-matching",1,1,21,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,585.681431748526,0.586,1
16,"self-matching",1,1,22,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,520.726523266603,0.521,1
16,"self-matching",1,1,23,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,290.657904229192,0.291,1
16,"self-matching",1,1,24,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,423.527941588873,0.424,1
16,"self-matching",1,1,25,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,390.141472998039,0.39,1
16,"self-matching",1,1,26,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,422.731667355947,0.423,1
16,"self-matching",1,1,27,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,447.382663498502,0.447,1
16,"self-matching",1,1,28,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,271.356856726925,0.271,0
16,"self-matching",1,1,29,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,516.093764762445,0.516,1
16,"self-matching",1,1,30,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,350.874105663024,0.351,1
16,"self-matching",1,1,31,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,263.417356664831,0.263,1
16,"self-matching",1,1,32,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,501.585756893292,0.502,1
16,"self-matching",1,1,33,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,410.117451959195,0.41,0
16,"self-matching",1,1,34,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,578.009670596657,0.578,0
16,"self-matching",1,1,35,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,484.050820286029,0.484,1
16,"self-matching",1,1,36,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,665.344171276047,0.665,1
16,"self-matching",1,1,37,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,454.17574599378,0.454,0
16,"self-matching",1,1,38,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,308.720168768559,0.309,1
16,"self-matching",1,1,39,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,432.736409383324,0.433,0
16,"self-matching",1,1,40,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,416.761723538002,0.417,1
16,"self-matching",1,1,41,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,495.423536091039,0.495,1
16,"self-matching",1,1,42,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,326.161834436789,0.326,0
16,"self-matching",1,1,43,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,633.412004905949,0.633,1
16,"self-matching",1,1,44,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,408.806829243076,0.409,1
16,"self-matching",1,1,45,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,738.256690680828,0.738,1
16,"self-matching",1,1,46,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,446.046081880922,0.446,1
16,"self-matching",1,1,47,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,452.954772045814,0.453,1
16,"self-matching",1,1,48,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,434.746413218818,0.435,0
16,"self-matching",1,1,49,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,583.350261958913,0.583,1
16,"self-matching",1,1,50,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,439.532510355093,0.44,1
16,"self-matching",1,1,51,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,436.790525845936,0.437,1
16,"self-matching",1,1,52,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,1,451.371580857995,0.451,0
16,"self-matching",1,1,53,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,536.154261078082,0.536,1
16,"self-matching",1,1,54,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,458.0194746095,0.458,1
16,"self-matching",1,1,55,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,335.411655366443,0.335,1
16,"self-matching",1,1,56,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,280.731038908016,0.281,1
16,"self-matching",1,1,57,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,422.047680466676,0.422,1
16,"self-matching",1,1,58,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,660.085984336547,0.66,1
16,"self-matching",1,1,59,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,570.061115103272,0.57,1
16,"self-matching",1,1,60,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,2,554.666278691002,0.555,0
16,"self-matching",1,2,1,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,697.43027997265,0.697,1
16,"self-matching",1,2,2,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,364.772683024057,0.365,1
16,"self-matching",1,2,3,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,573.403172842518,0.573,1
16,"self-matching",1,2,4,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,350.057305785413,0.35,1
16,"self-matching",1,2,5,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,386.138972492517,0.386,1
16,"self-matching",1,2,6,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,338.746468758472,0.339,0
16,"self-matching",1,2,7,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,396.742580357568,0.397,1
16,"self-matching",1,2,8,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,428.685009548644,0.429,1
16,"self-matching",1,2,9,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,370.760134008378,0.371,0
16,"self-matching",1,2,10,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,260.721253005613,0.261,1
16,"self-matching",1,2,11,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,464.718682470448,0.465,0
16,"self-matching",1,2,12,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,325.407517034364,0.325,1
16,"self-matching",1,2,13,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,456.198427434174,0.456,1
16,"self-matching",1,2,14,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,255.404507613093,0.255,1
16,"self-matching",1,2,15,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,398.08821740553,0.398,0
16,"self-matching",1,2,16,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,576.713838418982,0.577,1
16,"self-matching",1,2,17,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,571.553450134161,0.572,1
16,"self-matching",1,2,18,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,351.36219339438,0.351,1
16,"self-matching",1,2,19,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,386.039060903386,0.386,1
16,"self-matching",1,2,20,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,458.871892516072,0.459,1
16,"self-matching",1,2,21,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,354.077615306778,0.354,1
16,"self-matching",1,2,22,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,546.6968957071,0.547,1
16,"self-matching",1,2,23,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,428.657541408029,0.429,1
16,"self-matching",1,2,24,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,412.708512618337,0.413,0
16,"self-matching",1,2,25,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,332.228369518816,0.332,1
16,"self-matching",1,2,26,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,366.951721573059,0.367,0
16,"self-matching",1,2,27,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,519.388432410778,0.519,1
16,"self-matching",1,2,28,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,515.548024119198,0.516,1
16,"self-matching",1,2,29,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,231.426933689363,0.231,1
16,"self-matching",1,2,30,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,414.723949713334,0.415,1
16,"self-matching",1,2,31,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,448.171693386939,0.448,0
16,"self-matching",1,2,32,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,472.104292002768,0.472,1
16,"self-matching",1,2,33,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,525.408784794308,0.525,1
16,"self-matching",1,2,34,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,458.211449747068,0.458,1
16,"self-matching",1,2,35,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,560.76812995434,0.561,1
16,"self-matching",1,2,36,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,420.104686819286,0.42,0
16,"self-matching",1,2,37,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,530.149604775943,0.53,1
16,"self-matching",1,2,38,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,412.769485854369,0.413,0
16,"self-matching",1,2,39,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,549.420467507844,0.549,1
16,"self-matching",1,2,40,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,559.443924093102,0.559,1
16,"self-matching",1,2,41,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,426.758013830295,0.427,1
16,"self-matching",1,2,42,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,690.130697035784,0.69,1
16,"self-matching",1,2,43,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,446.095283055911,0.446,1
16,"self-matching",1,2,44,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,499.975399412506,0.5,1
16,"self-matching",1,2,45,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,392.759699951057,0.393,1
16,"self-matching",1,2,46,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,442.029998228463,0.442,1
16,"self-matching",1,2,47,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,450.074843137372,0.45,1
16,"self-matching",1,2,48,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,432.983018954474,0.433,0
16,"self-matching",1,2,49,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,487.484941572802,0.487,1
16,"self-matching",1,2,50,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,436.887117110018,0.437,1
16,"self-matching",1,2,51,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,426.093948889502,0.426,1
16,"self-matching",1,2,52,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,473.103407891358,0.473,1
16,"self-matching",1,2,53,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,654.763201988317,0.655,1
16,"self-matching",1,2,54,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,436.717478703031,0.437,1
16,"self-matching",1,2,55,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,340.148551327729,0.34,1
16,"self-matching",1,2,56,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,430.058114738131,0.43,1
16,"self-matching",1,2,57,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,421.562007517423,0.422,1
16,"self-matching",1,2,58,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,557.429694388702,0.557,1
16,"self-matching",1,2,59,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,496.181777514721,0.496,1
16,"self-matching",1,2,60,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,413.574815517677,0.414,0
16,"self-matching",1,3,1,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,603.421624791736,0.603,1
16,"self-matching",1,3,2,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,452.689146070043,0.453,1
16,"self-matching",1,3,3,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,396.049538037005,0.396,1
16,"self-matching",1,3,4,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,364.706578377991,0.365,1
16,"self-matching",1,3,5,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,440.223137893554,0.44,1
16,"self-matching",1,3,6,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,510.711518417338,0.511,1
16,"self-matching",1,3,7,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,554.81267482719,0.555,1
16,"self-matching",1,3,8,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,349.367583790809,0.349,1
16,"self-matching",1,3,9,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,392.734948440193,0.393,1
16,"self-matching",1,3,10,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,384.952711030564,0.385,1
16,"self-matching",1,3,11,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,305.347926261675,0.305,1
16,"self-matching",1,3,12,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,412.760732269817,0.413,1
16,"self-matching",1,3,13,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,427.767090692214,0.428,1
16,"self-matching",1,3,14,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,466.06069734662,0.466,1
16,"self-matching",1,3,15,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,376.140267419032,0.376,0
16,"self-matching",1,3,16,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,385.628246183842,0.386,1
16,"self-matching",1,3,17,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,394.089339070888,0.394,1
16,"self-matching",1,3,18,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,481.492962873745,0.481,1
16,"self-matching",1,3,19,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,519.38782871639,0.519,1
16,"self-matching",1,3,20,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,394.690921537403,0.395,0
16,"self-matching",1,3,21,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,529.986607018145,0.53,1
16,"self-matching",1,3,22,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,452.801131566957,0.453,1
16,"self-matching",1,3,23,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,554.193585193389,0.554,1
16,"self-matching",1,3,24,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,460.774136722648,0.461,1
16,"self-matching",1,3,25,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,427.348427931975,0.427,0
16,"self-matching",1,3,26,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,762.033535883347,0.762,1
16,"self-matching",1,3,27,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,1,284.695506604294,0.285,0
16,"self-matching",1,3,28,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,673.341022400564,0.673,1
16,"self-matching",1,3,29,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,718.124656459622,0.718,1
16,"self-matching",1,3,30,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,1,433.413453774847,0.433,0
16,"self-matching",1,3,31,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,718.912780805113,0.719,1
16,"self-matching",1,3,32,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,482.032364714541,0.482,0
16,"self-matching",1,3,33,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,606.915511923035,0.607,1
16,"self-matching",1,3,34,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,390.675139733503,0.391,1
16,"self-matching",1,3,35,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,582.110875300714,0.582,1
16,"self-matching",1,3,36,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,414.934639407875,0.415,1
16,"self-matching",1,3,37,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,446.089246102929,0.446,1
16,"self-matching",1,3,38,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,492.982493738964,0.493,1
16,"self-matching",1,3,39,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,448.809799425362,0.449,1
16,"self-matching",1,3,40,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,374.255228530274,0.374,0
16,"self-matching",1,3,41,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,631.363364564095,0.631,1
16,"self-matching",1,3,42,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,630.722541895921,0.631,1
16,"self-matching",1,3,43,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,516.877663239939,0.517,1
16,"self-matching",1,3,44,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,520.028047688356,0.52,1
16,"self-matching",1,3,45,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,347.436664051202,0.347,1
16,"self-matching",1,3,46,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,518.05124709972,0.518,1
16,"self-matching",1,3,47,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,376.703817075395,0.377,1
16,"self-matching",1,3,48,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,520.778742918992,0.521,1
16,"self-matching",1,3,49,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,660.021690775466,0.66,1
16,"self-matching",1,3,50,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,456.659952566952,0.457,1
16,"self-matching",1,3,51,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,446.707732040522,0.447,1
16,"self-matching",1,3,52,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,380.008747546526,0.38,1
