"Subject","Phase","Task","extraIV1","Block","Trial","Shape","Label","Matching","Reward","ACC","RT_ms","Response","Age","Sex","Hand","StartTime","EndTime"
8,2,"self-matching",1,1,29,1,1,"Matching",0.002,1,493.869932829512,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,30,1,1,"Matching",0.002,1,409.883784423073,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,1,31,2,2,"Matching",0.008,1,591.895428840871,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,32,3,3,"Matching",0.032,1,528.604564709894,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,1,33,2,2,"Matching",0.008,1,578.564538533101,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,34,3,1,"Nonmatching",0.002,1,521.884332594709,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,35,2,3,"Nonmatching",0.032,1,661.785480614526,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,36,1,1,"Matching",0.002,1,555.107266929554,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,37,3,1,"Nonmatching",0.002,1,539.897621526507,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,1,38,3,2,"Nonmatching",0.008,1,653.799865890505,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,39,3,3,"Matching",0.032,1,635.177430463045,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,1,40,2,2,"Matching",0.008,1,593.874400306959,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,41,3,3,"Matching",0.032,1,522.551737400136,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,1,42,2,2,"Matching",0.008,1,629.267381296813,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,43,1,1,"Matching",0.002,1,579.826600719571,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,44,3,1,"Nonmatching",0.002,1,547.946022410542,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,45,3,3,"Matching",0.032,1,542.600143114214,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,46,1,1,"Matching",0.002,1,496.564908004984,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,47,1,1,"Matching",0.002,1,453.090623766911,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,48,1,3,"Nonmatching",0.032,1,547.182929081828,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,49,1,3,"Nonmatching",0.032,1,525.120536543,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,50,2,3,"Nonmatching",0.032,1,511.801720496806,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,51,2,1,"Nonmatching",0.002,1,467.396510694016,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,52,3,3,"Matching",0.032,1,536.445288295909,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,53,3,1,"Nonmatching",0.002,1,499.145479552681,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,54,2,3,"Nonmatching",0.032,1,767.29098164833,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,55,1,3,"Nonmatching",0.032,1,665.240832410745,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,56,2,1,"Nonmatching",0.002,1,615.164040107629,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,1,57,1,3,"Nonmatching",0.032,1,526.503945058721,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,1,58,3,2,"Nonmatching",0.008,1,545.223276434626,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,1,59,2,2,"Matching",0.008,1,506.46912288812,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,1,60,1,1,"Matching",0.002,1,717.841447231876,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,1,2,1,"Nonmatching",0.002,1,440.618817167888,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,2,2,2,"Matching",0.008,1,479.876467419672,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,3,3,3,"Matching",0.032,1,437.260361321023,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,4,2,2,"Matching",0.008,1,459.893564574486,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,5,1,3,"Nonmatching",0.032,1,433.22121897927,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,6,1,3,"Nonmatching",0.032,1,808.572579991051,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,7,1,2,"Nonmatching",0.008,1,560.56332386197,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,8,3,3,"Matching",0.032,1,450.722257366579,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,9,1,1,"Matching",0.002,1,528.607281417862,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,10,3,2,"Nonmatching",0.008,1,475.229687866886,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,11,1,2,"Nonmatching",0.008,0,599.999673184357,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,12,3,3,"Matching",0.032,1,575.88858031977,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,13,2,2,"Matching",0.008,1,527.803437455987,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,14,3,3,"Matching",0.032,1,457.820413867921,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,15,1,3,"Nonmatching",0.032,1,637.920702684823,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,16,3,3,"Matching",0.032,1,484.573355158318,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,17,1,2,"Nonmatching",0.008,1,681.122712324395,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,18,1,1,"Matching",0.002,1,573.872480498721,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,19,1,2,"Nonmatching",0.008,1,542.481211638915,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,20,3,3,"Matching",0.032,1,505.40658787304,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,21,1,1,"Matching",0.002,1,604.739726408297,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,22,3,2,"Nonmatching",0.008,1,931.818491646482,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,23,3,1,"Nonmatching",0.002,1,574.569769102709,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,24,2,2,"Matching",0.008,1,496.013416109236,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,25,1,1,"Matching",0.002,1,459.959369300122,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,26,2,1,"Nonmatching",0.002,1,473.16951699213,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,27,2,2,"Matching",0.008,1,463.245379577529,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,28,1,1,"Matching",0.002,1,524.526482874535,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,29,3,1,"Nonmatching",0.002,1,526.497907927478,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,30,3,2,"Nonmatching",0.008,1,617.137578155052,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,31,1,1,"Matching",0.002,1,497.146283698385,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,32,2,3,"Nonmatching",0.032,1,557.364248266822,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,33,3,3,"Matching",0.032,1,574.009221511005,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,34,3,2,"Nonmatching",0.008,1,486.647411434205,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,35,3,1,"Nonmatching",0.002,1,458.612787281709,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,36,1,3,"Nonmatching",0.032,1,583.80959774513,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,37,2,3,"Nonmatching",0.032,1,488.504734715207,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,38,1,1,"Matching",0.002,1,477.182699670266,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,39,2,2,"Matching",0.008,1,507.42781925419,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,40,3,3,"Matching",0.032,1,630.511332091373,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,41,1,1,"Matching",0.002,1,531.966039122381,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,42,2,1,"Nonmatching",0.002,1,469.753104689516,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,43,1,1,"Matching",0.002,1,395.201784248457,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,44,3,3,"Matching",0.032,1,531.84982435414,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,45,2,3,"Nonmatching",0.032,1,614.561836312532,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,46,2,3,"Nonmatching",0.032,1,572.48907198391,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,47,3,3,"Matching",0.032,1,532.550735236327,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,48,1,3,"Nonmatching",0.032,1,694.638640690755,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,49,3,1,"Nonmatching",0.002,1,562.481320307597,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,50,2,2,"Matching",0.008,1,483.926476596935,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,51,1,2,"Nonmatching",0.008,1,527.833623110382,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,2,52,2,3,"Nonmatching",0.032,1,682.482274173708,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,53,2,1,"Nonmatching",0.002,1,527.257378977993,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,54,1,1,"Matching",0.002,1,490.491554451182,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,55,2,1,"Nonmatching",0.002,1,503.234126365896,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,56,3,2,"Nonmatching",0.008,1,610.508204857979,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,57,2,2,"Matching",0.008,1,545.899435080173,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,58,2,2,"Matching",0.008,1,459.209859514885,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,2,59,3,1,"Nonmatching",0.002,1,533.788648901464,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,2,60,2,2,"Matching",0.008,1,480.493764041967,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,1,2,1,"Nonmatching",0.002,1,569.901859591482,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,2,1,1,"Matching",0.002,1,459.7719163894,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,3,3,2,"Nonmatching",0.008,1,513.908377278312,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,4,1,3,"Nonmatching",0.032,1,500.573562835598,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,5,1,1,"Matching",0.002,1,504.434006105839,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,6,1,2,"Nonmatching",0.008,1,507.869737226429,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,7,2,1,"Nonmatching",0.002,1,455.854422233642,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,8,1,1,"Matching",0.002,1,501.792459537683,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,9,3,1,"Nonmatching",0.002,1,402.526936866707,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,10,2,2,"Matching",0.008,1,426.557434037022,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,11,2,2,"Matching",0.008,1,393.921610669167,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,12,1,3,"Nonmatching",0.032,1,465.927073064449,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,13,2,3,"Nonmatching",0.032,1,502.550119449552,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,14,1,2,"Nonmatching",0.008,1,441.798170663787,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,15,2,2,"Matching",0.008,1,480.454220833963,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,16,1,3,"Nonmatching",0.032,1,476.474242374934,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,17,2,1,"Nonmatching",0.002,1,465.896283697475,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,18,1,3,"Nonmatching",0.032,1,423.885098101891,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,19,3,2,"Nonmatching",0.008,1,407.253708403005,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,20,1,3,"Nonmatching",0.032,1,455.309269324971,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,21,1,1,"Matching",0.002,1,444.484693855884,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,22,2,2,"Matching",0.008,1,626.518071944702,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,23,3,1,"Nonmatching",0.002,1,411.435628886466,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,24,3,3,"Matching",0.032,0,466.859507911977,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,25,2,2,"Matching",0.008,1,702.506229508799,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,26,3,3,"Matching",0.032,1,634.572208103236,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,27,3,3,"Matching",0.032,1,448.454711049635,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,28,1,1,"Matching",0.002,0,918.49544960769,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,29,2,2,"Matching",0.008,1,618.528231228083,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,30,2,3,"Nonmatching",0.032,1,705.880683752184,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,31,1,1,"Matching",0.002,1,605.792602013935,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,32,2,2,"Matching",0.008,1,645.293850492635,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,33,2,1,"Nonmatching",0.002,1,577.758581574926,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,34,3,2,"Nonmatching",0.008,1,650.6176942612,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,35,3,1,"Nonmatching",0.002,1,497.177073065359,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,36,3,3,"Matching",0.032,1,469.93331304293,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,37,2,3,"Nonmatching",0.032,1,825.184349015217,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,38,2,2,"Matching",0.008,1,528.439751039514,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,39,3,3,"Matching",0.032,1,587.083533760961,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,40,2,2,"Matching",0.008,1,675.921724166983,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,41,1,2,"Nonmatching",0.008,1,657.255217685815,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,42,1,1,"Matching",0.002,1,485.906051775601,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,43,3,1,"Nonmatching",0.002,1,537.137143482141,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,44,3,3,"Matching",0.032,1,564.477195738618,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,45,1,1,"Matching",0.002,1,445.257748450786,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,46,1,1,"Matching",0.002,1,395.170693024738,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,47,1,2,"Nonmatching",0.008,1,530.547917103831,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,48,3,1,"Nonmatching",0.002,1,541.866028013828,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,49,2,3,"Nonmatching",0.032,1,577.305193053689,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,50,3,2,"Nonmatching",0.008,1,482.432890444215,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,51,3,2,"Nonmatching",0.008,1,583.283159941857,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,52,2,3,"Nonmatching",0.032,1,575.90306943257,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,53,2,2,"Matching",0.008,1,529.087837026964,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,54,1,1,"Matching",0.002,1,508.51721950221,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,55,3,3,"Matching",0.032,1,417.140113750975,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,56,3,3,"Matching",0.032,1,432.553210460355,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,3,57,2,1,"Nonmatching",0.002,1,519.895701719179,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,58,3,3,"Matching",0.032,1,539.203653343975,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,3,59,3,3,"Matching",0.032,1,421.991853892905,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,3,60,1,2,"Nonmatching",0.008,1,493.261088191502,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,1,3,3,"Matching",0.032,1,570.47508515825,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,2,1,1,"Matching",0.002,1,563.288182834185,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,3,1,1,"Matching",0.002,1,459.856738076269,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,4,1,2,"Nonmatching",0.008,1,505.188043738599,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,5,1,1,"Matching",0.002,1,581.374521048929,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,6,3,2,"Nonmatching",0.008,1,605.905798216554,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,7,2,2,"Matching",0.008,1,517.930313797478,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,8,3,1,"Nonmatching",0.002,1,521.863504493012,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,9,2,2,"Matching",0.008,1,445.869007940928,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,10,3,3,"Matching",0.032,1,412.572118753815,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,11,3,3,"Matching",0.032,1,403.919401079293,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,12,2,2,"Matching",0.008,1,418.451680409817,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,13,2,1,"Nonmatching",0.002,1,497.807047660899,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,14,1,3,"Nonmatching",0.032,1,560.155817534906,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,15,3,2,"Nonmatching",0.008,1,601.26565950668,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,16,1,2,"Nonmatching",0.008,1,465.799689605774,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,17,3,1,"Nonmatching",0.002,1,502.593284933937,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,18,3,3,"Matching",0.032,1,483.240356684291,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,19,3,3,"Matching",0.032,1,407.20692063951,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,20,1,1,"Matching",0.002,1,703.13982638254,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,21,3,1,"Nonmatching",0.002,1,499.128877442672,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,22,1,3,"Nonmatching",0.032,1,855.231450708743,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,23,1,2,"Nonmatching",0.008,1,645.938917915373,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,24,3,3,"Matching",0.032,1,563.829109751168,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,25,3,2,"Nonmatching",0.008,1,501.200217009682,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,26,1,1,"Matching",0.002,1,593.186771111505,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,27,3,3,"Matching",0.032,1,521.91995166595,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,28,2,2,"Matching",0.008,1,524.558177811741,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,29,3,1,"Nonmatching",0.002,1,519.930415220188,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,30,3,3,"Matching",0.032,1,507.267231575497,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,31,1,3,"Nonmatching",0.032,1,454.615301143349,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,32,2,3,"Nonmatching",0.032,1,556.467734348189,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,33,3,1,"Nonmatching",0.002,1,518.544893709077,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,34,1,1,"Matching",0.002,1,481.894378380275,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,35,2,2,"Matching",0.008,1,421.760933640144,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,36,2,3,"Nonmatching",0.032,1,509.817013756219,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,37,2,1,"Nonmatching",0.002,1,617.906406759175,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,38,3,3,"Matching",0.032,1,530.030233140678,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,39,1,1,"Matching",0.002,1,468.012901746079,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,40,1,3,"Nonmatching",0.032,1,520.737579604429,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,41,2,3,"Nonmatching",0.032,1,555.219859417775,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,42,1,1,"Matching",0.002,1,516.573166800299,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,43,1,3,"Nonmatching",0.032,1,567.873081797188,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,44,1,1,"Matching",0.002,1,575.848735255931,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,45,3,2,"Nonmatching",0.008,1,609.166452543832,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,46,2,2,"Matching",0.008,0,481.165394839081,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,47,2,2,"Matching",0.008,1,517.240269749891,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,48,2,3,"Nonmatching",0.032,1,591.24432428689,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,49,2,1,"Nonmatching",0.002,1,551.285461296175,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,50,2,1,"Nonmatching",0.002,1,729.244077971998,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,51,2,2,"Matching",0.008,1,483.956360393677,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,52,2,3,"Nonmatching",0.032,1,471.935527462847,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,53,2,1,"Nonmatching",0.002,1,717.178268416319,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,54,2,2,"Matching",0.008,1,552.569559010408,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",16,4,55,3,3,"Matching",0.032,1,530.494186640681,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",1,4,56,1,1,"Matching",0.002,1,589.888082859943,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,57,1,2,"Nonmatching",0.008,1,566.532235053273,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,58,3,2,"Nonmatching",0.008,1,753.138437842608,2,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,59,2,2,"Matching",0.008,1,492.502220853567,1,21,"f","L",6634.69195208209,7120.58188730448
8,2,"self-matching",4,4,60,1,2,"Nonmatching",0.008,1,585.167046598144,2,21,"f","L",6634.69195208209,7120.58188730448
9,1,"self-matching",0,1,1,1,1,"Matching",0,1,692.420896587009,1,21,"m","R",3463.34988947913,3949.65597444545
9,1,"self-matching",0,1,2,1,3,"Nonmatching",0,1,721.127043285833,2,21,"m","R",3463.34988947913,3949.65597444545
9,1,"self-matching",0,1,3,2,2,"Matching",0,1,659.904549368548,1,21,"m","R",3463.34988947913,3949.65597444545
9,1,"self-matching",0,1,4,3,2,"Nonmatching",0,1,553.089744793851,2,21,"m","R",3463.34988947913,3949.65597444545
