"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","ShapeLoc","Colour","ShapeColour","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
47,3,53,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",1116.854723,1.116854723,1
47,3,54,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",916.636959,0.916636959,1
47,3,55,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",550.429389,0.550429389,1
47,3,56,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",533.862584,0.533862584,1
47,3,57,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",650.132628,0.650132628,1
47,3,58,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",866.773891,0.866773891,0
47,3,59,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",816.915165,0.816915165,1
47,3,60,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",633.306054,0.633306054,0
47,3,61,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",716.775687,0.716775687,1
47,3,62,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",1000.075009,1.000075009,1
47,3,63,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",633.468311,0.633468311,1
47,3,64,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",583.457592,0.583457592,1
47,3,65,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",883.445709,0.883445709,1
47,3,66,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",800.101223,0.800101223,1
47,3,67,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",766.819173,0.766819173,1
47,3,68,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",666.855769,0.666855769,1
47,3,69,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",750.026155,0.750026155,1
47,3,70,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",816.762777,0.816762777,1
47,3,71,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",633.465942,0.633465942,1
47,3,72,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",500.199959,0.500199959,1
47,3,73,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",516.771502,0.516771502,1
47,3,74,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",400.143386,0.400143386,1
47,3,75,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",766.682577,0.766682577,1
47,3,76,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",633.457651,0.633457651,1
47,3,77,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",716.741735,0.716741735,1
47,3,78,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",566.977245,0.566977245,1
47,3,79,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",633.495551,0.633495551,1
47,3,80,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",916.807507,0.916807507,1
47,3,81,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",650.264487,0.650264487,1
47,3,82,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",700.132293,0.700132293,0
47,3,83,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",733.468429,0.733468429,1
47,3,84,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",566.778667,0.566778667,1
47,3,85,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",866.766784,0.866766784,1
47,3,86,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",750.150512,0.750150512,1
47,3,87,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",750.135905,0.750135905,1
47,3,88,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",716.777661,0.716777661,1
47,3,89,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",866.771522,0.866771522,1
47,3,90,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",816.746591,0.816746591,1
47,3,91,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",783.621665,0.783621665,1
47,3,92,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",950.337088,0.950337088,1
47,3,93,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",633.64478,0.63364478,1
47,3,94,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",650.107362,0.650107362,1
47,3,95,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",616.746749,0.616746749,1
47,3,96,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",600.035057,0.600035057,1
47,3,97,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",750.178147,0.750178147,1
47,3,98,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",483.331537,0.483331537,1
47,3,99,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",966.813488,0.966813488,1
47,3,100,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",566.756559,0.566756559,1
47,3,101,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",583.480095,0.583480095,1
47,3,102,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",800.133596,0.800133596,1
47,3,103,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",650.136576,0.650136576,1
47,3,104,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",650.328048,0.650328048,1
47,3,105,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",650.288569,0.650288569,1
47,3,106,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",666.6793,0.6666793,1
47,3,107,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",733.460928,0.733460928,1
47,3,108,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",716.655277,0.716655277,1
47,3,109,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",883.769039,0.883769039,1
47,3,110,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",899.976194,0.899976194,1
47,3,111,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",750.054974,0.750054974,1
47,3,112,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",716.676596,0.716676596,1
47,3,113,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",983.554394,0.983554394,1
47,3,114,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",649.877991,0.649877991,1
47,3,115,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",650.004323,0.650004323,1
47,3,116,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",750.54214,0.75054214,1
47,3,117,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",799.981208,0.799981208,1
47,3,118,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",600.117567,0.600117567,1
47,3,119,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",566.820515,0.566820515,1
47,3,120,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",583.279939,0.583279939,1
47,3,121,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",733.479088,0.733479088,1
47,3,122,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",616.795703,0.616795703,1
47,3,123,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",550.119482,0.550119482,1
47,3,124,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",716.76937,0.71676937,1
47,3,125,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",533.289354,0.533289354,1
47,3,126,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",733.431319,0.733431319,1
47,3,127,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",666.776417,0.666776417,1
47,3,128,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",483.376937,0.483376937,1
47,3,129,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",566.831964,0.566831964,1
47,3,130,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",700.288628,0.700288628,1
47,3,131,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",617.055077,0.617055077,1
47,3,132,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",566.646019,0.566646019,1
47,3,133,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",616.805177,0.616805177,1
47,3,134,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",516.853618,0.516853618,1
47,3,135,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",500.15219,0.50015219,1
47,3,136,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",650.113284,0.650113284,1
47,3,137,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",550.032629,0.550032629,1
47,3,138,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",600.124279,0.600124279,1
47,3,139,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",583.531417,0.583531417,1
47,3,140,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",433.361482,0.433361482,1
47,3,141,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",700.011093,0.700011093,1
47,3,142,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",683.561934,0.683561934,1
47,3,143,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",866.814554,0.866814554,1
47,3,144,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",650.010245,0.650010245,1
47,3,145,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",550.068949,0.550068949,0
47,3,146,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",666.738518,0.666738518,1
47,3,147,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",583.364028,0.583364028,1
47,3,148,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",550.285292,0.550285292,1
47,3,149,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",416.832181,0.416832181,1
47,3,150,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",383.325497,0.383325497,1
47,3,151,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",950.010995,0.950010995,1
47,3,152,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",500.148242,0.500148242,1
47,3,153,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",583.347842,0.583347842,1
47,3,154,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",867.124461,0.867124461,1
47,3,155,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",816.928193,0.816928193,1
47,3,156,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",600.00229,0.60000229,1
47,3,157,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",416.669924,0.416669924,1
47,3,158,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",816.773831,0.816773831,1
47,3,159,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",800.149387,0.800149387,1
47,3,160,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",666.814711,0.666814711,1
47,3,161,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",567.090154,0.567090154,1
47,3,162,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",483.286137,0.483286137,1
47,3,163,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",616.923613,0.616923613,1
47,3,164,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",699.944769,0.699944769,1
47,3,165,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",599.832137,0.599832137,1
47,3,166,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",750.280397,0.750280397,1
47,3,167,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",583.298493,0.583298493,1
47,3,168,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",433.360297,0.433360297,1
47,3,169,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",583.501019,0.583501019,1
47,3,170,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",633.289867,0.633289867,1
47,3,171,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",816.820021,0.816820021,1
47,3,172,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",567.501916,0.567501916,1
47,3,173,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",633.419752,0.633419752,1
47,3,174,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",616.902295,0.616902295,1
47,3,175,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",566.828411,0.566828411,1
47,3,176,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",883.712585,0.883712585,1
47,3,177,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",600.045321,0.600045321,1
47,3,178,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",600.41642,0.60041642,1
47,3,179,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",616.792149,0.616792149,1
47,3,180,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",600.127437,0.600127437,1
47,3,181,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",600.401419,0.600401419,1
47,3,182,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",1050.140208,1.050140208,1
47,3,183,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",416.595309,0.416595309,1
47,3,184,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",400.314724,0.400314724,1
47,3,185,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",500.044019,0.500044019,1
47,3,186,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",900.141215,0.900141215,1
47,3,187,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",516.679912,0.516679912,1
47,3,188,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",650.187109,0.650187109,1
47,3,189,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",683.447051,0.683447051,1
47,3,190,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",483.466159,0.483466159,1
47,3,191,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",733.309725,0.733309725,1
47,3,192,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",766.712975,0.766712975,1
47,4,1,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",666.844715,0.666844715,1
47,4,2,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",517.050616,0.517050616,1
47,4,3,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",600.129016,0.600129016,1
47,4,4,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",616.686742,0.616686742,1
47,4,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",550.106849,0.550106849,1
47,4,6,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",499.732927,0.499732927,1
47,4,7,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",617.085476,0.617085476,1
47,4,8,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",600.002685,0.600002685,1
47,4,9,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",516.6732,0.5166732,0
47,4,10,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",650.099861,0.650099861,1
47,4,11,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",616.787017,0.616787017,1
47,4,12,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",566.791695,0.566791695,1
47,4,13,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",550.101717,0.550101717,1
47,4,14,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",600.123884,0.600123884,1
47,4,15,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",717.374972,0.717374972,1
47,4,16,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",600.20521,0.60020521,1
47,4,17,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",566.818146,0.566818146,1
47,4,18,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",683.449815,0.683449815,1
47,4,19,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",500.063363,0.500063363,1
47,4,20,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",467.02529,0.46702529,1
47,4,21,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",533.285801,0.533285801,1
47,4,22,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",466.839346,0.466839346,1
47,4,23,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",616.797676,0.616797676,1
47,4,24,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",566.712343,0.566712343,1
47,4,25,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","white","Self = Positive",583.335209,0.583335209,1
47,4,26,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","black","Self = Positive",633.479365,0.633479365,1
47,4,27,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",600.180733,0.600180733,1
47,4,28,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",700.147295,0.700147295,1
