Subject,Condition,Matching,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,RT_ms,RT_sec,ACC
18,im,Matching,Ich,Self,Self,534.0,0.534,1
18,im,Matching,Ich,Self,Self,779.0,0.779,1
18,im,Matching,Ich,Self,Self,481.0,0.481,0
18,im,Matching,Ich,Self,Self,506.0,0.506,1
18,im,Matching,Ich,Self,Self,568.0,0.568,1
18,im,Matching,Ich,Self,Self,477.0,0.477,1
18,im,Matching,Ich,Self,Self,415.0,0.415,1
18,im,Matching,Ich,Self,Self,393.0,0.393,0
18,im,Matching,Ich,Self,Self,503.0,0.503,1
18,im,Matching,Ich,Self,Self,521.0,0.521,1
18,in,Nonmatching,Ich,Self,Self,822.0,0.822,1
18,in,Nonmatching,Ich,Self,Self,779.0,0.779,1
18,in,Nonmatching,Ich,Self,Self,580.0,0.58,1
18,in,Nonmatching,Ich,Self,Self,322.0,0.322,1
18,in,Nonmatching,Ich,Self,Self,557.0,0.557,1
18,in,Nonmatching,Ich,Self,Self,664.0,0.664,1
18,in,Nonmatching,Ich,Self,Self,649.0,0.649,1
18,in,Nonmatching,Ich,Self,Self,0.0,0.0,0
18,in,Nonmatching,Ich,Self,Self,312.0,0.312,0
18,in,Nonmatching,Ich,Self,Self,678.0,0.678,1
18,in,Nonmatching,Ich,Self,Self,588.0,0.588,1
18,in,Nonmatching,Ich,Self,Self,661.0,0.661,1
18,mm,Matching,Mutter,Mother,Close,646.0,0.646,0
18,mm,Matching,Mutter,Mother,Close,577.0,0.577,1
18,mm,Matching,Mutter,Mother,Close,612.0,0.612,0
18,mm,Matching,Mutter,Mother,Close,504.0,0.504,1
18,mm,Matching,Mutter,Mother,Close,521.0,0.521,0
18,mm,Matching,Mutter,Mother,Close,645.0,0.645,1
18,mm,Matching,Mutter,Mother,Close,601.0,0.601,1
18,mm,Matching,Mutter,Mother,Close,507.0,0.507,1
18,mm,Matching,Mutter,Mother,Close,487.0,0.487,1
18,mm,Matching,Mutter,Mother,Close,813.0,0.813,0
18,mm,Matching,Mutter,Mother,Close,433.0,0.433,1
18,mm,Matching,Mutter,Mother,Close,474.0,0.474,1
18,mm,Matching,Mutter,Mother,Close,1297.0,1.297,1
18,mm,Matching,Mutter,Mother,Close,556.0,0.556,1
18,mm,Matching,Mutter,Mother,Close,648.0,0.648,1
18,mm,Matching,Mutter,Mother,Close,538.0,0.538,1
18,mm,Matching,Mutter,Mother,Close,550.0,0.55,0
18,mm,Matching,Mutter,Mother,Close,659.0,0.659,1
18,mn,Nonmatching,Mutter,Mother,Close,923.0,0.923,0
18,mn,Nonmatching,Mutter,Mother,Close,465.0,0.465,0
18,mn,Nonmatching,Mutter,Mother,Close,448.0,0.448,0
18,mn,Nonmatching,Mutter,Mother,Close,696.0,0.696,1
18,mn,Nonmatching,Mutter,Mother,Close,733.0,0.733,1
18,mn,Nonmatching,Mutter,Mother,Close,559.0,0.559,1
18,mn,Nonmatching,Mutter,Mother,Close,746.0,0.746,1
18,mn,Nonmatching,Mutter,Mother,Close,369.0,0.369,0
18,mn,Nonmatching,Mutter,Mother,Close,621.0,0.621,1
18,mn,Nonmatching,Mutter,Mother,Close,449.0,0.449,0
18,mn,Nonmatching,Mutter,Mother,Close,466.0,0.466,1
18,mn,Nonmatching,Mutter,Mother,Close,711.0,0.711,1
18,mn,Nonmatching,Mutter,Mother,Close,524.0,0.524,1
18,mn,Nonmatching,Mutter,Mother,Close,735.0,0.735,1
18,mn,Nonmatching,Mutter,Mother,Close,691.0,0.691,1
18,mn,Nonmatching,Mutter,Mother,Close,563.0,0.563,0
18,mn,Nonmatching,Mutter,Mother,Close,676.0,0.676,1
18,mn,Nonmatching,Mutter,Mother,Close,695.0,0.695,1
18,nm,Matching,Nichts,none,NonPerson,501.0,0.501,0
18,nm,Matching,Nichts,none,NonPerson,412.0,0.412,0
18,nm,Matching,Nichts,none,NonPerson,347.0,0.347,1
18,nm,Matching,Nichts,none,NonPerson,289.0,0.289,1
18,nm,Matching,Nichts,none,NonPerson,0.0,0.0,0
18,nm,Matching,Nichts,none,NonPerson,400.0,0.4,1
18,nm,Matching,Nichts,none,NonPerson,906.0,0.906,0
18,nm,Matching,Nichts,none,NonPerson,653.0,0.653,1
18,nm,Matching,Nichts,none,NonPerson,440.0,0.44,1
18,nm,Matching,Nichts,none,NonPerson,769.0,0.769,1
18,nm,Matching,Nichts,none,NonPerson,457.0,0.457,0
18,nm,Matching,Nichts,none,NonPerson,425.0,0.425,1
18,nm,Matching,Nichts,none,NonPerson,664.0,0.664,1
18,nm,Matching,Nichts,none,NonPerson,551.0,0.551,1
18,nm,Matching,Nichts,none,NonPerson,652.0,0.652,1
18,nm,Matching,Nichts,none,NonPerson,648.0,0.648,1
18,nm,Matching,Nichts,none,NonPerson,559.0,0.559,1
18,nm,Matching,Nichts,none,NonPerson,480.0,0.48,0
18,nn,Nonmatching,Nichts,none,NonPerson,410.0,0.41,0
18,nn,Nonmatching,Nichts,none,NonPerson,748.0,0.748,1
18,nn,Nonmatching,Nichts,none,NonPerson,560.0,0.56,1
18,nn,Nonmatching,Nichts,none,NonPerson,615.0,0.615,1
18,nn,Nonmatching,Nichts,none,NonPerson,457.0,0.457,1
18,nn,Nonmatching,Nichts,none,NonPerson,560.0,0.56,1
18,nn,Nonmatching,Nichts,none,NonPerson,547.0,0.547,1
18,nn,Nonmatching,Nichts,none,NonPerson,436.0,0.436,1
18,nn,Nonmatching,Nichts,none,NonPerson,615.0,0.615,1
18,nn,Nonmatching,Nichts,none,NonPerson,406.0,0.406,0
18,nn,Nonmatching,Nichts,none,NonPerson,858.0,0.858,1
18,nn,Nonmatching,Nichts,none,NonPerson,644.0,0.644,1
18,nn,Nonmatching,Nichts,none,NonPerson,759.0,0.759,1
18,nn,Nonmatching,Nichts,none,NonPerson,464.0,0.464,0
18,nn,Nonmatching,Nichts,none,NonPerson,483.0,0.483,1
18,nn,Nonmatching,Nichts,none,NonPerson,660.0,0.66,1
18,nn,Nonmatching,Nichts,none,NonPerson,797.0,0.797,1
18,nn,Nonmatching,Nichts,none,NonPerson,1006.0,1.006,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,1178.0,1.178,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,647.0,0.647,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,543.0,0.543,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,736.0,0.736,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,536.0,0.536,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,557.0,0.557,0
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,609.0,0.609,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,416.0,0.416,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,532.0,0.532,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,629.0,0.629,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,654.0,0.654,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,443.0,0.443,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,594.0,0.594,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,588.0,0.588,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,531.0,0.531,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,725.0,0.725,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,445.0,0.445,1
19,bm,Matching,Bekannter,Acquaintance,Acquaintance,519.0,0.519,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,813.0,0.813,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,556.0,0.556,0
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,687.0,0.687,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,590.0,0.59,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,657.0,0.657,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,719.0,0.719,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,607.0,0.607,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,518.0,0.518,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,755.0,0.755,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1076.0,1.076,0
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,629.0,0.629,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,297.0,0.297,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,534.0,0.534,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,775.0,0.775,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,568.0,0.568,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,770.0,0.77,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,614.0,0.614,1
19,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,435.0,0.435,0
19,im,Matching,Ich,Self,Self,1108.0,1.108,1
19,im,Matching,Ich,Self,Self,701.0,0.701,1
19,im,Matching,Ich,Self,Self,494.0,0.494,1
19,im,Matching,Ich,Self,Self,576.0,0.576,1
19,im,Matching,Ich,Self,Self,526.0,0.526,1
19,im,Matching,Ich,Self,Self,475.0,0.475,1
19,im,Matching,Ich,Self,Self,512.0,0.512,1
19,im,Matching,Ich,Self,Self,650.0,0.65,1
19,im,Matching,Ich,Self,Self,508.0,0.508,1
19,im,Matching,Ich,Self,Self,498.0,0.498,1
19,im,Matching,Ich,Self,Self,403.0,0.403,1
19,im,Matching,Ich,Self,Self,445.0,0.445,1
19,im,Matching,Ich,Self,Self,394.0,0.394,0
19,im,Matching,Ich,Self,Self,660.0,0.66,1
19,im,Matching,Ich,Self,Self,373.0,0.373,1
19,im,Matching,Ich,Self,Self,448.0,0.448,1
19,im,Matching,Ich,Self,Self,486.0,0.486,1
19,im,Matching,Ich,Self,Self,452.0,0.452,1
19,im,Matching,Ich,Self,Self,429.0,0.429,1
19,im,Matching,Ich,Self,Self,486.0,0.486,1
19,im,Matching,Ich,Self,Self,1071.0,1.071,1
19,im,Matching,Ich,Self,Self,632.0,0.632,1
19,im,Matching,Ich,Self,Self,440.0,0.44,1
19,im,Matching,Ich,Self,Self,514.0,0.514,1
19,in,Nonmatching,Ich,Self,Self,788.0,0.788,1
19,in,Nonmatching,Ich,Self,Self,515.0,0.515,1
19,in,Nonmatching,Ich,Self,Self,768.0,0.768,1
19,in,Nonmatching,Ich,Self,Self,759.0,0.759,1
19,in,Nonmatching,Ich,Self,Self,569.0,0.569,1
19,in,Nonmatching,Ich,Self,Self,396.0,0.396,0
19,in,Nonmatching,Ich,Self,Self,453.0,0.453,1
19,in,Nonmatching,Ich,Self,Self,577.0,0.577,1
19,in,Nonmatching,Ich,Self,Self,631.0,0.631,1
19,in,Nonmatching,Ich,Self,Self,708.0,0.708,1
19,in,Nonmatching,Ich,Self,Self,407.0,0.407,1
19,in,Nonmatching,Ich,Self,Self,681.0,0.681,1
19,mm,Matching,Mutter,Mother,Close,841.0,0.841,1
19,mm,Matching,Mutter,Mother,Close,514.0,0.514,1
19,mm,Matching,Mutter,Mother,Close,881.0,0.881,1
19,mm,Matching,Mutter,Mother,Close,442.0,0.442,1
19,mm,Matching,Mutter,Mother,Close,474.0,0.474,1
19,mm,Matching,Mutter,Mother,Close,428.0,0.428,1
19,mm,Matching,Mutter,Mother,Close,464.0,0.464,0
19,mm,Matching,Mutter,Mother,Close,589.0,0.589,1
19,mm,Matching,Mutter,Mother,Close,390.0,0.39,1
19,mm,Matching,Mutter,Mother,Close,491.0,0.491,1
19,mm,Matching,Mutter,Mother,Close,450.0,0.45,1
19,mm,Matching,Mutter,Mother,Close,463.0,0.463,1
19,mm,Matching,Mutter,Mother,Close,538.0,0.538,1
19,mm,Matching,Mutter,Mother,Close,444.0,0.444,1
19,mm,Matching,Mutter,Mother,Close,600.0,0.6,1
19,mm,Matching,Mutter,Mother,Close,450.0,0.45,1
19,mm,Matching,Mutter,Mother,Close,582.0,0.582,0
19,mm,Matching,Mutter,Mother,Close,470.0,0.47,1
19,mn,Nonmatching,Mutter,Mother,Close,1074.0,1.074,1
19,mn,Nonmatching,Mutter,Mother,Close,621.0,0.621,1
19,mn,Nonmatching,Mutter,Mother,Close,666.0,0.666,1
19,mn,Nonmatching,Mutter,Mother,Close,697.0,0.697,1
19,mn,Nonmatching,Mutter,Mother,Close,506.0,0.506,1
19,mn,Nonmatching,Mutter,Mother,Close,757.0,0.757,1
19,mn,Nonmatching,Mutter,Mother,Close,497.0,0.497,1
19,mn,Nonmatching,Mutter,Mother,Close,577.0,0.577,1
19,mn,Nonmatching,Mutter,Mother,Close,436.0,0.436,1
19,mn,Nonmatching,Mutter,Mother,Close,442.0,0.442,1
19,mn,Nonmatching,Mutter,Mother,Close,713.0,0.713,1
19,mn,Nonmatching,Mutter,Mother,Close,306.0,0.306,1
19,mn,Nonmatching,Mutter,Mother,Close,580.0,0.58,1
19,mn,Nonmatching,Mutter,Mother,Close,597.0,0.597,1
19,mn,Nonmatching,Mutter,Mother,Close,470.0,0.47,1
19,mn,Nonmatching,Mutter,Mother,Close,499.0,0.499,1
19,mn,Nonmatching,Mutter,Mother,Close,572.0,0.572,1
19,mn,Nonmatching,Mutter,Mother,Close,1407.0,1.407,1
19,nm,Matching,Nichts,none,NonPerson,0.0,0.0,0
19,nm,Matching,Nichts,none,NonPerson,671.0,0.671,1
19,nm,Matching,Nichts,none,NonPerson,724.0,0.724,0
19,nm,Matching,Nichts,none,NonPerson,555.0,0.555,1
19,nm,Matching,Nichts,none,NonPerson,435.0,0.435,1
19,nm,Matching,Nichts,none,NonPerson,632.0,0.632,1
19,nm,Matching,Nichts,none,NonPerson,551.0,0.551,1
19,nm,Matching,Nichts,none,NonPerson,528.0,0.528,0
19,nm,Matching,Nichts,none,NonPerson,677.0,0.677,1
19,nm,Matching,Nichts,none,NonPerson,1096.0,1.096,1
19,nm,Matching,Nichts,none,NonPerson,577.0,0.577,0
19,nm,Matching,Nichts,none,NonPerson,476.0,0.476,1
19,nm,Matching,Nichts,none,NonPerson,501.0,0.501,0
19,nm,Matching,Nichts,none,NonPerson,520.0,0.52,1
19,nm,Matching,Nichts,none,NonPerson,497.0,0.497,1
19,nm,Matching,Nichts,none,NonPerson,521.0,0.521,1
19,nm,Matching,Nichts,none,NonPerson,520.0,0.52,1
19,nm,Matching,Nichts,none,NonPerson,475.0,0.475,1
19,nn,Nonmatching,Nichts,none,NonPerson,677.0,0.677,1
19,nn,Nonmatching,Nichts,none,NonPerson,525.0,0.525,1
19,nn,Nonmatching,Nichts,none,NonPerson,641.0,0.641,1
19,nn,Nonmatching,Nichts,none,NonPerson,632.0,0.632,1
19,nn,Nonmatching,Nichts,none,NonPerson,552.0,0.552,1
19,nn,Nonmatching,Nichts,none,NonPerson,625.0,0.625,1
19,nn,Nonmatching,Nichts,none,NonPerson,522.0,0.522,1
19,nn,Nonmatching,Nichts,none,NonPerson,498.0,0.498,1
19,nn,Nonmatching,Nichts,none,NonPerson,711.0,0.711,1
19,nn,Nonmatching,Nichts,none,NonPerson,661.0,0.661,1
19,nn,Nonmatching,Nichts,none,NonPerson,658.0,0.658,1
19,nn,Nonmatching,Nichts,none,NonPerson,584.0,0.584,1
19,nn,Nonmatching,Nichts,none,NonPerson,436.0,0.436,1
19,nn,Nonmatching,Nichts,none,NonPerson,527.0,0.527,1
19,nn,Nonmatching,Nichts,none,NonPerson,866.0,0.866,1
19,nn,Nonmatching,Nichts,none,NonPerson,615.0,0.615,1
19,nn,Nonmatching,Nichts,none,NonPerson,479.0,0.479,1
19,nn,Nonmatching,Nichts,none,NonPerson,444.0,0.444,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,540.0,0.54,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,816.0,0.816,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,734.0,0.734,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,644.0,0.644,0
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,436.0,0.436,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,284.0,0.284,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,489.0,0.489,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,543.0,0.543,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,559.0,0.559,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,857.0,0.857,0
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,398.0,0.398,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,546.0,0.546,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,545.0,0.545,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,562.0,0.562,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,426.0,0.426,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,597.0,0.597,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,846.0,0.846,1
20,bm,Matching,Bekannter,Acquaintance,Acquaintance,535.0,0.535,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,828.0,0.828,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,665.0,0.665,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,535.0,0.535,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,355.0,0.355,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,652.0,0.652,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,497.0,0.497,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,583.0,0.583,0
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,596.0,0.596,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,483.0,0.483,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,634.0,0.634,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,531.0,0.531,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,604.0,0.604,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,501.0,0.501,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,753.0,0.753,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,577.0,0.577,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,782.0,0.782,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,779.0,0.779,1
20,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,535.0,0.535,1
20,im,Matching,Ich,Self,Self,816.0,0.816,1
20,im,Matching,Ich,Self,Self,684.0,0.684,1
20,im,Matching,Ich,Self,Self,649.0,0.649,1
20,im,Matching,Ich,Self,Self,522.0,0.522,1
20,im,Matching,Ich,Self,Self,582.0,0.582,1
20,im,Matching,Ich,Self,Self,811.0,0.811,1
20,im,Matching,Ich,Self,Self,587.0,0.587,1
20,im,Matching,Ich,Self,Self,432.0,0.432,1
20,im,Matching,Ich,Self,Self,545.0,0.545,1
20,im,Matching,Ich,Self,Self,619.0,0.619,1
20,im,Matching,Ich,Self,Self,535.0,0.535,1
20,im,Matching,Ich,Self,Self,587.0,0.587,1
20,im,Matching,Ich,Self,Self,417.0,0.417,0
20,im,Matching,Ich,Self,Self,502.0,0.502,1
20,im,Matching,Ich,Self,Self,547.0,0.547,1
20,im,Matching,Ich,Self,Self,585.0,0.585,0
20,im,Matching,Ich,Self,Self,493.0,0.493,1
20,im,Matching,Ich,Self,Self,613.0,0.613,1
20,im,Matching,Ich,Self,Self,523.0,0.523,1
20,im,Matching,Ich,Self,Self,630.0,0.63,1
20,im,Matching,Ich,Self,Self,555.0,0.555,1
20,im,Matching,Ich,Self,Self,620.0,0.62,1
20,im,Matching,Ich,Self,Self,534.0,0.534,1
20,im,Matching,Ich,Self,Self,548.0,0.548,1
20,in,Nonmatching,Ich,Self,Self,773.0,0.773,1
20,in,Nonmatching,Ich,Self,Self,614.0,0.614,0
20,in,Nonmatching,Ich,Self,Self,584.0,0.584,1
20,in,Nonmatching,Ich,Self,Self,701.0,0.701,1
20,in,Nonmatching,Ich,Self,Self,729.0,0.729,1
20,in,Nonmatching,Ich,Self,Self,629.0,0.629,1
20,in,Nonmatching,Ich,Self,Self,684.0,0.684,1
20,in,Nonmatching,Ich,Self,Self,477.0,0.477,1
20,in,Nonmatching,Ich,Self,Self,411.0,0.411,0
20,in,Nonmatching,Ich,Self,Self,643.0,0.643,1
20,in,Nonmatching,Ich,Self,Self,740.0,0.74,1
20,in,Nonmatching,Ich,Self,Self,652.0,0.652,1
20,mm,Matching,Mutter,Mother,Close,430.0,0.43,1
20,mm,Matching,Mutter,Mother,Close,688.0,0.688,1
20,mm,Matching,Mutter,Mother,Close,559.0,0.559,1
20,mm,Matching,Mutter,Mother,Close,577.0,0.577,1
20,mm,Matching,Mutter,Mother,Close,499.0,0.499,1
20,mm,Matching,Mutter,Mother,Close,489.0,0.489,1
20,mm,Matching,Mutter,Mother,Close,684.0,0.684,1
20,mm,Matching,Mutter,Mother,Close,519.0,0.519,1
20,mm,Matching,Mutter,Mother,Close,614.0,0.614,1
20,mm,Matching,Mutter,Mother,Close,512.0,0.512,1
20,mm,Matching,Mutter,Mother,Close,501.0,0.501,1
20,mm,Matching,Mutter,Mother,Close,578.0,0.578,1
20,mm,Matching,Mutter,Mother,Close,608.0,0.608,1
20,mm,Matching,Mutter,Mother,Close,461.0,0.461,1
20,mm,Matching,Mutter,Mother,Close,399.0,0.399,1
20,mm,Matching,Mutter,Mother,Close,414.0,0.414,1
20,mm,Matching,Mutter,Mother,Close,471.0,0.471,0
20,mm,Matching,Mutter,Mother,Close,479.0,0.479,1
20,mn,Nonmatching,Mutter,Mother,Close,678.0,0.678,0
20,mn,Nonmatching,Mutter,Mother,Close,461.0,0.461,0
20,mn,Nonmatching,Mutter,Mother,Close,590.0,0.59,1
20,mn,Nonmatching,Mutter,Mother,Close,647.0,0.647,1
20,mn,Nonmatching,Mutter,Mother,Close,596.0,0.596,1
20,mn,Nonmatching,Mutter,Mother,Close,633.0,0.633,1
20,mn,Nonmatching,Mutter,Mother,Close,526.0,0.526,1
20,mn,Nonmatching,Mutter,Mother,Close,523.0,0.523,1
20,mn,Nonmatching,Mutter,Mother,Close,698.0,0.698,1
20,mn,Nonmatching,Mutter,Mother,Close,440.0,0.44,1
20,mn,Nonmatching,Mutter,Mother,Close,519.0,0.519,1
20,mn,Nonmatching,Mutter,Mother,Close,625.0,0.625,1
20,mn,Nonmatching,Mutter,Mother,Close,356.0,0.356,0
20,mn,Nonmatching,Mutter,Mother,Close,602.0,0.602,1
20,mn,Nonmatching,Mutter,Mother,Close,422.0,0.422,1
20,mn,Nonmatching,Mutter,Mother,Close,636.0,0.636,1
20,mn,Nonmatching,Mutter,Mother,Close,597.0,0.597,1
20,mn,Nonmatching,Mutter,Mother,Close,579.0,0.579,1
20,nm,Matching,Nichts,none,NonPerson,527.0,0.527,1
20,nm,Matching,Nichts,none,NonPerson,628.0,0.628,1
20,nm,Matching,Nichts,none,NonPerson,512.0,0.512,1
20,nm,Matching,Nichts,none,NonPerson,577.0,0.577,1
20,nm,Matching,Nichts,none,NonPerson,495.0,0.495,1
20,nm,Matching,Nichts,none,NonPerson,566.0,0.566,1
20,nm,Matching,Nichts,none,NonPerson,606.0,0.606,1
20,nm,Matching,Nichts,none,NonPerson,581.0,0.581,1
20,nm,Matching,Nichts,none,NonPerson,572.0,0.572,1
20,nm,Matching,Nichts,none,NonPerson,457.0,0.457,1
20,nm,Matching,Nichts,none,NonPerson,431.0,0.431,1
20,nm,Matching,Nichts,none,NonPerson,642.0,0.642,1
20,nm,Matching,Nichts,none,NonPerson,483.0,0.483,1
20,nm,Matching,Nichts,none,NonPerson,374.0,0.374,1
20,nm,Matching,Nichts,none,NonPerson,479.0,0.479,1
20,nm,Matching,Nichts,none,NonPerson,427.0,0.427,1
20,nm,Matching,Nichts,none,NonPerson,502.0,0.502,1
20,nm,Matching,Nichts,none,NonPerson,512.0,0.512,1
20,nn,Nonmatching,Nichts,none,NonPerson,528.0,0.528,1
20,nn,Nonmatching,Nichts,none,NonPerson,691.0,0.691,1
20,nn,Nonmatching,Nichts,none,NonPerson,613.0,0.613,1
20,nn,Nonmatching,Nichts,none,NonPerson,570.0,0.57,1
20,nn,Nonmatching,Nichts,none,NonPerson,607.0,0.607,1
20,nn,Nonmatching,Nichts,none,NonPerson,712.0,0.712,1
20,nn,Nonmatching,Nichts,none,NonPerson,724.0,0.724,1
20,nn,Nonmatching,Nichts,none,NonPerson,727.0,0.727,1
20,nn,Nonmatching,Nichts,none,NonPerson,619.0,0.619,1
20,nn,Nonmatching,Nichts,none,NonPerson,776.0,0.776,1
20,nn,Nonmatching,Nichts,none,NonPerson,662.0,0.662,1
20,nn,Nonmatching,Nichts,none,NonPerson,589.0,0.589,1
20,nn,Nonmatching,Nichts,none,NonPerson,546.0,0.546,1
20,nn,Nonmatching,Nichts,none,NonPerson,1029.0,1.029,1
20,nn,Nonmatching,Nichts,none,NonPerson,638.0,0.638,1
20,nn,Nonmatching,Nichts,none,NonPerson,569.0,0.569,1
20,nn,Nonmatching,Nichts,none,NonPerson,822.0,0.822,1
20,nn,Nonmatching,Nichts,none,NonPerson,548.0,0.548,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,1135.0,1.135,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,642.0,0.642,0
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,975.0,0.975,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,551.0,0.551,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,1222.0,1.222,0
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,874.0,0.874,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,1215.0,1.215,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,1409.0,1.409,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,686.0,0.686,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,641.0,0.641,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,679.0,0.679,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,523.0,0.523,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,1059.0,1.059,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,1056.0,1.056,0
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,1416.0,1.416,0
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,711.0,0.711,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,578.0,0.578,1
21,bm,Matching,Bekannter,Acquaintance,Acquaintance,669.0,0.669,1
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1097.0,1.097,1
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,961.0,0.961,1
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1034.0,1.034,1
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1081.0,1.081,0
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,898.0,0.898,1
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1107.0,1.107,0
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,891.0,0.891,0
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1129.0,1.129,1
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,715.0,0.715,1
21,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1102.0,1.102,1
