Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
17,self-matching,1,17,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,1055,1.055,1
17,self-matching,1,18,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,905,0.905,1
17,self-matching,1,19,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,995,0.995,1
17,self-matching,1,20,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,1053,1.053,1
17,self-matching,1,21,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,1175,1.175,1
17,self-matching,1,22,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,1185,1.185,1
17,self-matching,1,23,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,1195,1.195,1
17,self-matching,1,24,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,1333,1.333,1
17,self-matching,1,25,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,1407,1.407,1
17,self-matching,1,26,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,1465,1.465,1
17,self-matching,1,27,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,1443,1.443,1
17,self-matching,1,28,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,1502,1.502,1
17,self-matching,1,29,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,1528,1.528,1
17,self-matching,1,30,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,1505,1.505,1
17,self-matching,1,31,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,1531,1.531,1
17,self-matching,1,32,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,1557,1.557,1
17,self-matching,1,33,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,,0,0,0
17,self-matching,1,34,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,,0,0,0
17,self-matching,1,35,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,,0,0,0
17,self-matching,1,36,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,,0,0,0
17,self-matching,1,37,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,1591,1.591,1
17,self-matching,1,38,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,1586,1.586,1
17,self-matching,1,39,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,,0,0,0
17,self-matching,1,40,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,1446,1.446,1
17,self-matching,1,41,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,,0,0,0
17,self-matching,1,42,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,1594,1.594,1
17,self-matching,1,43,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,,0,0,0
17,self-matching,1,44,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,,0,0,0
17,self-matching,1,45,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,,0,0,0
17,self-matching,1,46,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,1473,1.473,1
17,self-matching,1,47,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,1483,1.483,1
17,self-matching,1,48,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,1461,1.461,1
17,self-matching,1,49,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,1440,1.44,1
17,self-matching,1,50,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,1418,1.418,1
17,self-matching,1,51,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,,0,0,0
17,self-matching,1,52,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,,0,0,0
17,self-matching,1,53,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,1464,1.464,1
17,self-matching,1,54,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,1442,1.442,1
17,self-matching,1,55,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,1484,1.484,1
17,self-matching,1,56,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,1494,1.494,1
17,self-matching,1,57,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,1536,1.536,1
17,self-matching,1,58,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,1434,1.434,1
17,self-matching,1,59,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,1413,1.413,1
17,self-matching,1,60,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,1391,1.391,1
17,self-matching,2,1,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,m,1316,1.316,0
17,self-matching,2,2,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,1119,1.119,1
17,self-matching,2,3,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,969,0.969,1
17,self-matching,2,4,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,851,0.851,1
17,self-matching,2,5,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,861,0.861,1
17,self-matching,2,6,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,935,0.935,1
17,self-matching,2,7,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,721,0.721,1
17,self-matching,2,8,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,667,0.667,1
17,self-matching,2,9,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,741,0.741,1
17,self-matching,2,10,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,831,0.831,1
17,self-matching,2,11,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,761,0.761,1
17,self-matching,2,12,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,884,0.884,1
17,self-matching,2,13,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,1278,1.278,1
17,self-matching,2,14,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,1000,1,1
17,self-matching,2,15,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,865,0.865,1
17,self-matching,2,16,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,1179,1.179,1
17,self-matching,2,17,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,773,0.773,1
17,self-matching,2,18,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,751,0.751,1
17,self-matching,2,19,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,1145,1.145,1
17,self-matching,2,20,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,963,0.963,1
17,self-matching,2,21,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,829,0.829,1
17,self-matching,2,22,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,792,0.792,1
17,self-matching,2,23,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,786,0.786,1
17,self-matching,2,24,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,812,0.812,1
17,self-matching,2,25,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,m,918,0.918,0
17,self-matching,2,26,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,864,0.864,1
17,self-matching,2,27,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,762,0.762,1
17,self-matching,2,28,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,740,0.74,1
17,self-matching,2,29,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,814,0.814,1
17,self-matching,2,30,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,1016,1.016,1
17,self-matching,2,31,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,994,0.994,1
17,self-matching,2,32,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,891,0.891,1
17,self-matching,2,33,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,n,886,0.886,0
17,self-matching,2,34,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,928,0.928,1
17,self-matching,2,35,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,954,0.954,1
17,self-matching,2,36,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,964,0.964,1
17,self-matching,2,37,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,1038,1.038,1
17,self-matching,2,38,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,1000,1,1
17,self-matching,2,39,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,994,0.994,1
17,self-matching,2,40,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,1004,1.004,1
17,self-matching,2,41,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,918,0.918,1
17,self-matching,2,42,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,896,0.896,1
17,self-matching,2,43,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,987,0.987,1
17,self-matching,2,44,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,1109,1.109,1
17,self-matching,2,45,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,943,0.943,1
17,self-matching,2,46,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,777,0.777,1
17,self-matching,2,47,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,675,0.675,1
17,self-matching,2,48,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,781,0.781,1
17,self-matching,2,49,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,1063,1.063,1
17,self-matching,2,50,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,993,0.993,1
17,self-matching,2,51,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,538,0.538,1
17,self-matching,2,52,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,980,0.98,1
17,self-matching,2,53,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,1038,1.038,1
17,self-matching,2,54,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,777,0.777,1
17,self-matching,2,55,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,803,0.803,1
17,self-matching,2,56,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,733,0.733,1
17,self-matching,2,57,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,775,0.775,1
17,self-matching,2,58,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,625,0.625,1
17,self-matching,2,59,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,523,0.523,1
17,self-matching,2,60,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,629,0.629,1
17,self-matching,3,1,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,667,0.667,1
17,self-matching,3,2,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,757,0.757,1
17,self-matching,3,3,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,559,0.559,1
17,self-matching,3,4,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,793,0.793,1
17,self-matching,3,5,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,1027,1.027,1
17,self-matching,3,6,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,957,0.957,1
17,self-matching,3,7,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,744,0.744,1
17,self-matching,3,8,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,994,0.994,1
17,self-matching,3,9,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,652,0.652,1
17,self-matching,3,10,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,598,0.598,1
17,self-matching,3,11,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,672,0.672,1
17,self-matching,3,12,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,m,778,0.778,0
17,self-matching,3,13,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,724,0.724,1
17,self-matching,3,14,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,558,0.558,1
17,self-matching,3,15,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,648,0.648,1
17,self-matching,3,16,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,642,0.642,1
17,self-matching,3,17,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,669,0.669,1
17,self-matching,3,18,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,m,887,0.887,0
17,self-matching,3,19,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,976,0.976,1
17,self-matching,3,20,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,666,0.666,1
17,self-matching,3,21,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,548,0.548,1
17,self-matching,3,22,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,766,0.766,1
17,self-matching,3,23,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,872,0.872,1
17,self-matching,3,24,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,786,0.786,1
17,self-matching,3,25,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,940,0.94,1
17,self-matching,3,26,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,838,0.838,1
17,self-matching,3,27,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,896,0.896,1
17,self-matching,3,28,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,779,0.779,1
17,self-matching,3,29,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,997,0.997,1
17,self-matching,3,30,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,943,0.943,1
17,self-matching,3,31,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,953,0.953,1
17,self-matching,3,32,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,1027,1.027,1
17,self-matching,3,33,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,1021,1.021,1
17,self-matching,3,34,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,967,0.967,1
17,self-matching,3,35,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,1008,1.008,1
17,self-matching,3,36,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,986,0.986,1
17,self-matching,3,37,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,900,0.9,1
17,self-matching,3,38,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,879,0.879,1
17,self-matching,3,39,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,953,0.953,1
17,self-matching,3,40,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,899,0.899,1
17,self-matching,3,41,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,877,0.877,1
17,self-matching,3,42,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,839,0.839,1
17,self-matching,3,43,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,849,0.849,1
17,self-matching,3,44,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,923,0.923,1
17,self-matching,3,45,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,805,0.805,1
17,self-matching,3,46,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,799,0.799,1
17,self-matching,3,47,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,857,0.857,1
17,self-matching,3,48,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,932,0.932,1
17,self-matching,3,49,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,942,0.942,1
17,self-matching,3,50,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,856,0.856,1
17,self-matching,3,51,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,914,0.914,1
17,self-matching,3,52,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,828,0.828,1
17,self-matching,3,53,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,773,0.773,1
17,self-matching,3,54,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,800,0.8,1
17,self-matching,3,55,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,1225,1.225,1
17,self-matching,3,56,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,819,0.819,1
17,self-matching,3,57,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,701,0.701,1
17,self-matching,3,58,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,839,0.839,1
17,self-matching,3,59,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,786,0.786,1
17,self-matching,3,60,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,732,0.732,1
17,self-matching,4,1,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,674,0.674,1
17,self-matching,4,2,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,749,0.749,1
17,self-matching,4,3,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,887,0.887,1
17,self-matching,4,4,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,896,0.896,1
17,self-matching,4,5,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,826,0.826,1
17,self-matching,4,6,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,868,0.868,1
17,self-matching,4,7,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,878,0.878,1
17,self-matching,4,8,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,1080,1.08,1
17,self-matching,4,9,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,962,0.962,1
17,self-matching,4,10,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,972,0.972,1
17,self-matching,4,11,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,998,0.998,1
17,self-matching,4,12,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,785,0.785,1
17,self-matching,4,13,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,747,0.747,1
17,self-matching,4,14,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,725,0.725,1
17,self-matching,4,15,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,1007,1.007,1
17,self-matching,4,16,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,1081,1.081,1
17,self-matching,4,17,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,979,0.979,1
17,self-matching,4,18,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,861,0.861,1
17,self-matching,4,19,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,823,0.823,1
17,self-matching,4,20,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,817,0.817,1
17,self-matching,4,21,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,923,0.923,1
17,self-matching,4,22,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,901,0.901,1
17,self-matching,4,23,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,927,0.927,1
17,self-matching,4,24,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,857,0.857,1
17,self-matching,4,25,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,931,0.931,1
17,self-matching,4,26,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,845,0.845,1
17,self-matching,4,27,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,871,0.871,1
17,self-matching,4,28,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,817,0.817,1
17,self-matching,4,29,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,779,0.779,1
17,self-matching,4,30,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,725,0.725,1
17,self-matching,4,31,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,847,0.847,1
17,self-matching,4,32,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,937,0.937,1
17,self-matching,4,33,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,900,0.9,1
17,self-matching,4,34,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,846,0.846,1
17,self-matching,4,35,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,776,0.776,1
17,self-matching,4,36,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,834,0.834,1
17,self-matching,4,37,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,796,0.796,1
17,self-matching,4,38,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,806,0.806,1
17,self-matching,4,39,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,880,0.88,1
17,self-matching,4,40,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,825,0.825,1
17,self-matching,4,41,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,755,0.755,1
17,self-matching,4,42,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,701,0.701,1
17,self-matching,4,43,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,680,0.68,1
17,self-matching,4,44,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,n,658,0.658,0
17,self-matching,4,45,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,652,0.652,1
17,self-matching,4,46,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,630,0.63,1
