"Subject","Session","participant","condizione","type_trial","label","shape","matching_task.corr","matching_task.rt","shape_type","who","trial_type"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7638,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,1.0985,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.5841,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5736,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5977,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,1.1747,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6928,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.8179,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8072,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.7316,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7691,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6356,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6919,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.78,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.773,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6884,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7479,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6856,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.464,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6401,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",0,0.5852,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8807,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.8448,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8043,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6629,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,1.0028,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.8312,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8489,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.9295,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5614,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6699,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.4803,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.8839,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5194,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7689,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7278,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7567,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6608,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5683,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.6522,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.4481,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5314,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.64,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6923,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8052,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7698,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.9566,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,1.0624,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7813,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6023,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7777,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6616,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.727,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",0,0.845,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.901,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6129,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6661,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8388,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7477,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.7564,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7602,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.8005,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5942,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6813,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,1.4629,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,1.0852,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.9672,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.7004,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8261,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,1.05,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8816,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.9056,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5159,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6305,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6691,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,1.1179,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5901,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7139,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.662,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7091,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7845,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5819,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.552,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,1.2759,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7481,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.4837,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5147,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.6711,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6488,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6357,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7128,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,1.194,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8484,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7493,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.6511,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",0,0.8309,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.6758,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.7919,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5744,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.5718,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.7734,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.989,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.6833,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7448,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6472,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.4548,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.8828,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6848,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.947,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.698,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7159,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5959,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.8025,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.8709,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.7848,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,1.4357,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",1,0.6087,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5937,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",1,0.5307,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",1,0.8192,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",1,0.9793,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",0,NA,"triangle","other","match_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/triangle.png",0,NA,"triangle","self","nonmatch_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/square.png",0,NA,"square","other","nonmatch_other"
"GCBA",3,"GCBA","condizione 1","exp","TU","images/square.png",0,NA,"square","self","match_self"
"GCBA",3,"GCBA","condizione 1","exp","SCONOSCIUTO","images/triangle.png",0,NA,"triangle","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.7579,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8435,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",0,1.1069,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.8659,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.2779,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8587,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9012,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.8517,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,1.359,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.3579,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.8501,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9507,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7963,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8202,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.261,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.4871,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9626,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.4447,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.7508,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,1.1491,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,1.09,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9261,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.2772,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6505,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8126,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6531,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,1.1166,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8777,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,1.1189,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.657,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.8382,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.3278,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8339,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6372,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.2142,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.9713,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8316,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9606,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.7035,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.4776,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,1.0725,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.1316,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.4162,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8981,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8947,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8805,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",0,0.6186,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.741,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.701,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7392,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7605,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.9701,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9021,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",0,0.9249,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.7516,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7705,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7176,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.7637,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8521,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6516,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6687,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.71,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.791,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,NA,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8097,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6769,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",0,0.613,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8279,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7791,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6685,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.6978,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6766,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.5267,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",0,0.6378,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7775,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8366,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.5144,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.6104,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7415,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.5483,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6775,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.8977,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7413,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9502,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7086,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.763,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.652,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.5886,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.5505,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6022,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6667,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.6477,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.6344,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8524,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7932,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6213,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.5965,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8556,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8154,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.7127,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.6777,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.8946,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7431,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7981,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.5859,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.5611,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8192,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7351,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.7551,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6582,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9093,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.5956,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7662,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.6512,"triangle","self","match_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6907,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/square.png",1,0.6908,"square","self","nonmatch_self"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.835,"square","other","match_other"
"GCMA",2,"GCMA","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7163,"triangle","other","nonmatch_other"
"GCMA",2,"GCMA","condizione 2","exp","TU","images/triangle.png",1,0.5337,"triangle","self","match_self"
