"Subject","Group","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
"18499","1","1","57","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","586","0.586","1"
"18499","1","1","58","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","733","0.733","1"
"18499","1","1","59","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","785","0.785","1"
"18499","1","1","60","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","710","0.71","1"
"18499","1","1","61","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","1132","1.132","1"
"18499","1","1","62","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","846","0.846","1"
"18499","1","1","63","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","428","0.428","1"
"18499","1","1","64","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","489","0.489","1"
"18499","1","1","65","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","610","0.61","1"
"18499","1","1","66","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","1090","1.09","1"
"18499","1","1","67","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","47","772","0.772","0"
"18499","1","1","68","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","905","0.905","1"
"18499","1","1","69","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","693","0.693","1"
"18499","1","1","70","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","1029","1.029","1"
"18499","1","1","71","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","488","0.488","1"
"18499","1","1","72","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","742","0.742","1"
"18499","1","1","73","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","828","0.828","1"
"18499","1","1","74","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","473","0.473","1"
"18499","1","1","75","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","350","0.35","1"
"18499","1","1","76","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","508","0.508","1"
"18499","1","1","77","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","740","0.74","1"
"18499","1","1","78","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","407","0.407","1"
"18499","1","1","79","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","467","0.467","1"
"18499","1","1","80","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","800","0.8","1"
"18499","1","2","1","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","715","0.715","1"
"18499","1","2","2","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","492","0.492","1"
"18499","1","2","3","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","485","0.485","1"
"18499","1","2","4","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","617","0.617","1"
"18499","1","2","5","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","538","0.538","1"
"18499","1","2","6","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","417","0.417","1"
"18499","1","2","7","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","557","0.557","1"
"18499","1","2","8","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","47","633","0.633","0"
"18499","1","2","9","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","468","0.468","1"
"18499","1","2","10","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","966","0.966","1"
"18499","1","2","11","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","47","651","0.651","0"
"18499","1","2","12","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","597","0.597","1"
"18499","1","2","13","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","325","0.325","1"
"18499","1","2","14","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","544","0.544","1"
"18499","1","2","15","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","783","0.783","1"
"18499","1","2","16","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","884","0.884","1"
"18499","1","2","17","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","433","0.433","1"
"18499","1","2","18","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","504","0.504","1"
"18499","1","2","19","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","421","0.421","1"
"18499","1","2","20","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","312","0.312","1"
"18499","1","2","21","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","355","0.355","1"
"18499","1","2","22","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","384","0.384","0"
"18499","1","2","23","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","544","0.544","1"
"18499","1","2","24","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","502","0.502","1"
"18499","1","2","25","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","430","0.43","1"
"18499","1","2","26","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","634","0.634","1"
"18499","1","2","27","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","545","0.545","1"
"18499","1","2","28","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","902","0.902","1"
"18499","1","2","29","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","511","0.511","1"
"18499","1","2","30","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","619","0.619","1"
"18499","1","2","31","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","569","0.569","1"
"18499","1","2","32","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","707","0.707","1"
"18499","1","2","33","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","622","0.622","1"
"18499","1","2","34","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","576","0.576","1"
"18499","1","2","35","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","351","0.351","1"
"18499","1","2","36","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","331","0.331","1"
"18499","1","2","37","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","477","0.477","1"
"18499","1","2","38","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","490","0.49","1"
"18499","1","2","39","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","441","0.441","1"
"18499","1","2","40","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","47","346","0.346","0"
"18499","1","2","41","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","513","0.513","1"
"18499","1","2","42","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","541","0.541","1"
"18499","1","2","43","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","367","0.367","1"
"18499","1","2","44","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","495","0.495","1"
"18499","1","2","45","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","570","0.57","1"
"18499","1","2","46","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","561","0.561","1"
"18499","1","2","47","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","492","0.492","1"
"18499","1","2","48","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","311","0.311","1"
"18499","1","2","49","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","381","0.381","1"
"18499","1","2","50","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","390","0.39","1"
"18499","1","2","51","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","402","0.402","1"
"18499","1","2","52","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","480","0.48","1"
"18499","1","2","53","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","480","0.48","1"
"18499","1","2","54","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","465","0.465","1"
"18499","1","2","55","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","501","0.501","1"
"18499","1","2","56","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","522","0.522","1"
"18499","1","2","57","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","538","0.538","0"
"18499","1","2","58","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","662","0.662","1"
"18499","1","2","59","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","567","0.567","1"
"18499","1","2","60","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","704","0.704","1"
"18499","1","2","61","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","485","0.485","1"
"18499","1","2","62","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","393","0.393","1"
"18499","1","2","63","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","506","0.506","1"
"18499","1","2","64","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","530","0.53","1"
"18499","1","2","65","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","799","0.799","1"
"18499","1","2","66","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","496","0.496","1"
"18499","1","2","67","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","387","0.387","1"
"18499","1","2","68","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","47","488","0.488","0"
"18499","1","2","69","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","698","0.698","1"
"18499","1","2","70","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","47","619","0.619","0"
"18499","1","2","71","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","595","0.595","1"
"18499","1","2","72","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","568","0.568","1"
"18499","1","2","73","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","304","0.304","1"
"18499","1","2","74","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","425","0.425","1"
"18499","1","2","75","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","829","0.829","1"
"18499","1","2","76","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","650","0.65","1"
"18499","1","2","77","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","48","661","0.661","0"
"18499","1","2","78","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","617","0.617","1"
"18499","1","2","79","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","627","0.627","1"
"18499","1","2","80","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","1108","1.108","1"
"18499","1","3","1","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","630","0.63","1"
"18499","1","3","2","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","347","0.347","1"
"18499","1","3","3","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","360","0.36","1"
"18499","1","3","4","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","563","0.563","1"
"18499","1","3","5","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","718","0.718","1"
"18499","1","3","6","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","494","0.494","1"
"18499","1","3","7","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","650","0.65","1"
"18499","1","3","8","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","489","0.489","1"
"18499","1","3","9","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","757","0.757","1"
"18499","1","3","10","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","595","0.595","1"
"18499","1","3","11","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","490","0.49","1"
"18499","1","3","12","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","539","0.539","1"
"18499","1","3","13","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","47","629","0.629","0"
"18499","1","3","14","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","530","0.53","1"
"18499","1","3","15","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","519","0.519","0"
"18499","1","3","16","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","445","0.445","1"
"18499","1","3","17","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","582","0.582","1"
"18499","1","3","18","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","441","0.441","1"
"18499","1","3","19","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","627","0.627","1"
"18499","1","3","20","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","489","0.489","0"
"18499","1","3","21","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","521","0.521","1"
"18499","1","3","22","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","566","0.566","1"
"18499","1","3","23","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","476","0.476","1"
"18499","1","3","24","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","545","0.545","1"
"18499","1","3","25","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","516","0.516","1"
"18499","1","3","26","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","735","0.735","1"
"18499","1","3","27","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","587","0.587","1"
"18499","1","3","28","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","454","0.454","1"
"18499","1","3","29","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","971","0.971","1"
"18499","1","3","30","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","512","0.512","1"
"18499","1","3","31","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","326","0.326","1"
"18499","1","3","32","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","359","0.359","0"
"18499","1","3","33","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","595","0.595","1"
"18499","1","3","34","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","592","0.592","1"
"18499","1","3","35","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","667","0.667","1"
"18499","1","3","36","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","428","0.428","1"
"18499","1","3","37","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","507","0.507","1"
"18499","1","3","38","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","469","0.469","1"
"18499","1","3","39","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","404","0.404","1"
"18499","1","3","40","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","512","0.512","1"
"18499","1","3","41","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","554","0.554","1"
"18499","1","3","42","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","442","0.442","1"
"18499","1","3","43","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","449","0.449","1"
"18499","1","3","44","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","538","0.538","1"
"18499","1","3","45","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","605","0.605","1"
"18499","1","3","46","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","600","0.6","1"
"18499","1","3","47","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","489","0.489","1"
"18499","1","3","48","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","762","0.762","1"
"18499","1","3","49","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","702","0.702","1"
"18499","1","3","50","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","642","0.642","1"
"18499","1","3","51","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","718","0.718","1"
"18499","1","3","52","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","565","0.565","1"
"18499","1","3","53","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","407","0.407","1"
"18499","1","3","54","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","403","0.403","1"
"18499","1","3","55","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","522","0.522","1"
"18499","1","3","56","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","439","0.439","1"
"18499","1","3","57","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","478","0.478","1"
"18499","1","3","58","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","381","0.381","1"
"18499","1","3","59","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","577","0.577","1"
"18499","1","3","60","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","501","0.501","1"
"18499","1","3","61","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","584","0.584","1"
"18499","1","3","62","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","498","0.498","1"
"18499","1","3","63","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","516","0.516","1"
"18499","1","3","64","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","491","0.491","1"
"18499","1","3","65","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","508","0.508","1"
"18499","1","3","66","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","396","0.396","1"
"18499","1","3","67","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","398","0.398","1"
"18499","1","3","68","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","451","0.451","1"
"18499","1","3","69","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","383","0.383","1"
"18499","1","3","70","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","437","0.437","1"
"18499","1","3","71","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","47","565","0.565","0"
"18499","1","3","72","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","444","0.444","1"
"18499","1","3","73","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","364","0.364","1"
"18499","1","3","74","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","413","0.413","1"
"18499","1","3","75","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","567","0.567","1"
"18499","1","3","76","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","47","433","0.433","0"
"18499","1","3","77","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","603","0.603","1"
"18499","1","3","78","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","599","0.599","1"
"18499","1","3","79","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","47","623","0.623","0"
"18499","1","3","80","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","831","0.831","1"
"18499","1","4","1","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","675","0.675","1"
"18499","1","4","2","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","589","0.589","1"
"18499","1","4","3","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","683","0.683","1"
"18499","1","4","4","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","539","0.539","1"
"18499","1","4","5","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","471","0.471","1"
"18499","1","4","6","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","441","0.441","1"
"18499","1","4","7","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","457","0.457","1"
"18499","1","4","8","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","650","0.65","1"
"18499","1","4","9","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","408","0.408","1"
"18499","1","4","10","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","560","0.56","1"
"18499","1","4","11","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","678","0.678","1"
"18499","1","4","12","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","455","0.455","1"
"18499","1","4","13","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","597","0.597","1"
"18499","1","4","14","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","386","0.386","1"
"18499","1","4","15","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","412","0.412","1"
"18499","1","4","16","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","537","0.537","1"
"18499","1","4","17","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","445","0.445","1"
"18499","1","4","18","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","405","0.405","1"
"18499","1","4","19","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","442","0.442","1"
"18499","1","4","20","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","397","0.397","1"
"18499","1","4","21","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","419","0.419","0"
"18499","1","4","22","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","412","0.412","0"
