"Subject","Group","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",699,0.699,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",365,0.365,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",423,0.423,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",450,0.45,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",619,0.619,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",710,0.71,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",520,0.52,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",611,0.611,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",683,0.683,0
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",774,0.774,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",707,0.707,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",785,0.785,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",469,0.469,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",563,0.563,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",480,0.48,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",557,0.557,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",592,0.592,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",441,0.441,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",452,0.452,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",588,0.588,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",751,0.751,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",634,0.634,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",545,0.545,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",539,0.539,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",718,0.718,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",413,0.413,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",487,0.487,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",482,0.482,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",910,0.91,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",0,0,0
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",789,0.789,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",533,0.533,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",451,0.451,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",704,0.704,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",432,0.432,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",540,0.54,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",383,0.383,0
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",805,0.805,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",471,0.471,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",676,0.676,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",529,0.529,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",880,0.88,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",586,0.586,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",713,0.713,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",525,0.525,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",451,0.451,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",617,0.617,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",692,0.692,0
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",678,0.678,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",731,0.731,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",603,0.603,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",483,0.483,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",682,0.682,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",492,0.492,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",684,0.684,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",617,0.617,0
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",765,0.765,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",514,0.514,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",549,0.549,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",718,0.718,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",469,0.469,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",572,0.572,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",547,0.547,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",580,0.58,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",494,0.494,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",567,0.567,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",514,0.514,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",584,0.584,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",701,0.701,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",498,0.498,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",421,0.421,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",480,0.48,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",361,0.361,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",466,0.466,0
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",627,0.627,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",703,0.703,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",0,0,0
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",594,0.594,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",711,0.711,0
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",464,0.464,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",1046,1.046,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",490,0.49,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",548,0.548,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",354,0.354,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",720,0.72,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",464,0.464,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",616,0.616,0
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",536,0.536,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",593,0.593,0
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",741,0.741,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",949,0.949,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",459,0.459,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",563,0.563,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",427,0.427,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",675,0.675,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",592,0.592,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",545,0.545,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",463,0.463,0
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",689,0.689,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",768,0.768,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",545,0.545,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",580,0.58,0
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",609,0.609,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",537,0.537,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",794,0.794,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",422,0.422,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",349,0.349,0
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",0,0,0
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",651,0.651,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",658,0.658,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",647,0.647,0
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",903,0.903,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",526,0.526,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",511,0.511,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",520,0.52,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",517,0.517,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",475,0.475,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",811,0.811,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",567,0.567,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",434,0.434,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",761,0.761,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",569,0.569,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",557,0.557,0
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",768,0.768,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",561,0.561,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",687,0.687,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",603,0.603,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",645,0.645,0
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",676,0.676,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",573,0.573,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",608,0.608,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",696,0.696,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",0,0,0
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",539,0.539,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",0,0,0
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",547,0.547,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",767,0.767,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",506,0.506,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",546,0.546,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",610,0.61,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",640,0.64,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",580,0.58,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",864,0.864,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",508,0.508,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",503,0.503,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",562,0.562,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",693,0.693,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",781,0.781,0
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",655,0.655,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",695,0.695,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",692,0.692,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",859,0.859,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",552,0.552,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",498,0.498,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",516,0.516,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",578,0.578,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",704,0.704,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",807,0.807,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",515,0.515,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",733,0.733,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",663,0.663,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",586,0.586,0
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",540,0.54,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",527,0.527,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",845,0.845,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",568,0.568,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",594,0.594,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",513,0.513,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",553,0.553,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",485,0.485,0
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",726,0.726,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",503,0.503,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",576,0.576,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",675,0.675,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",635,0.635,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",548,0.548,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",681,0.681,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",594,0.594,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",884,0.884,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",0,0,0
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",545,0.545,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",589,0.589,0
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",409,0.409,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",556,0.556,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",537,0.537,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",367,0.367,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",380,0.38,0
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",675,0.675,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",509,0.509,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",608,0.608,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",416,0.416,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",439,0.439,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",533,0.533,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",656,0.656,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",565,0.565,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",503,0.503,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",503,0.503,0
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",868,0.868,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",594,0.594,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",507,0.507,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",723,0.723,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",364,0.364,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",460,0.46,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",524,0.524,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",519,0.519,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",638,0.638,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",548,0.548,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",384,0.384,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",390,0.39,0
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",804,0.804,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",625,0.625,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",601,0.601,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",581,0.581,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",552,0.552,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",431,0.431,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",428,0.428,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",371,0.371,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",441,0.441,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",424,0.424,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",474,0.474,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",421,0.421,1
97,"1","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",568,0.568,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",512,0.512,1
97,"1","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",488,0.488,1
97,"1","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",569,0.569,1
97,"1","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",561,0.561,1
97,"1","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",471,0.471,1
97,"1","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",513,0.513,1
97,"1","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",793,0.793,1
97,"1","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",457,0.457,1
97,"1","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",426,0.426,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",NA,NA,NA
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",NA,NA,NA
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",NA,NA,NA
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",NA,NA,NA
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",NA,NA,NA
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
