prolific,build,computer.platform,date,time,subject,group,SubGender,SubAge,SubEthnicity,SubHand,FriendYear,FriendFamiliar,FriendMeetfreq,FriendMeetTime,Con_match,Cue,Con_shape,Con_label,Con_emotion,Stim_Content,tasktype,nblock,TrialID,response,latency,correct,cres
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,self,friend,,1.tif,SAT,5,5,48,842,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,self,self,,1.tif,SAT,5,6,47,494,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,self,friend,,1.tif,SAT,5,7,48,653,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,friend,stranger,,2.tif,SAT,5,8,48,669,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,friend,self,,2.tif,SAT,5,9,48,797,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,friend,friend,,2.tif,SAT,5,10,48,473,0,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,self,self,,1.tif,SAT,5,11,47,530,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,self,stranger,,1.tif,SAT,5,12,48,714,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,stranger,self,,3.tif,SAT,5,13,48,529,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,self,self,,1.tif,SAT,5,14,47,632,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,stranger,stranger,,3.tif,SAT,5,15,48,499,0,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,stranger,stranger,,3.tif,SAT,5,16,47,686,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,self,self,,1.tif,SAT,5,17,47,610,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,friend,friend,,2.tif,SAT,5,18,47,842,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,stranger,friend,,3.tif,SAT,5,19,48,861,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,stranger,stranger,,3.tif,SAT,5,20,47,772,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,self,self,,1.tif,SAT,5,21,47,646,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,friend,stranger,,2.tif,SAT,5,22,48,934,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,friend,friend,,2.tif,SAT,5,23,47,456,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,friend,friend,,2.tif,SAT,5,24,47,676,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,self,friend,,1.tif,SAT,5,25,48,731,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,stranger,stranger,,3.tif,SAT,5,26,48,641,0,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,friend,friend,,2.tif,SAT,5,27,47,526,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,stranger,stranger,,3.tif,SAT,5,28,47,607,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,stranger,friend,,3.tif,SAT,5,29,48,667,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,self,self,,1.tif,SAT,5,30,47,560,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,stranger,self,,3.tif,SAT,5,31,48,655,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,self,self,,1.tif,SAT,5,32,47,496,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,friend,stranger,,2.tif,SAT,5,33,48,631,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,friend,friend,,2.tif,SAT,5,34,47,419,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,stranger,stranger,,3.tif,SAT,5,35,48,459,0,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,self,self,,1.tif,SAT,5,36,47,524,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,self,stranger,,1.tif,SAT,5,37,48,598,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,stranger,stranger,,3.tif,SAT,5,38,47,417,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,self,self,,1.tif,SAT,5,39,47,624,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,self,friend,,1.tif,SAT,5,40,48,575,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,friend,self,,2.tif,SAT,5,41,48,940,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,friend,stranger,,2.tif,SAT,5,42,48,675,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,friend,friend,,2.tif,SAT,5,43,48,691,0,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,stranger,friend,,3.tif,SAT,5,44,48,654,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,friend,stranger,,2.tif,SAT,5,45,48,784,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,self,self,,1.tif,SAT,5,46,47,605,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,stranger,friend,,3.tif,SAT,5,47,48,613,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,self,friend,,1.tif,SAT,5,48,48,726,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,friend,self,,2.tif,SAT,5,49,48,782,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,friend,self,,2.tif,SAT,5,50,48,741,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,self,stranger,,1.tif,SAT,5,51,48,762,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,friend,friend,,2.tif,SAT,5,52,47,691,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,friend,friend,,2.tif,SAT,5,53,47,747,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,friend,friend,,2.tif,SAT,5,54,47,619,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,self,self,,1.tif,SAT,5,55,47,754,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,stranger,stranger,,3.tif,SAT,5,56,47,729,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,stranger,stranger,,3.tif,SAT,5,57,47,471,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,stranger,stranger,,3.tif,SAT,5,58,47,436,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,friend,friend,,2.tif,SAT,5,59,47,625,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,stranger,self,,3.tif,SAT,5,60,48,696,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,friend,self,,2.tif,SAT,5,61,48,1078,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,friend,self,,2.tif,SAT,5,62,48,598,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,friend,friend,,2.tif,SAT,5,63,47,606,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,stranger,self,,3.tif,SAT,5,64,48,611,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,stranger,stranger,,3.tif,SAT,5,65,47,601,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,self,friend,,1.tif,SAT,5,66,47,621,0,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,neutral,self,self,,1.tif,SAT,5,67,47,554,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,stranger,friend,,3.tif,SAT,5,68,48,654,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,self,stranger,,1.tif,SAT,5,69,48,704,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,match,happy,stranger,stranger,,3.tif,SAT,5,70,47,625,1,v
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,happy,stranger,friend,,3.tif,SAT,5,71,48,695,1,b
,6.3.1,win,2020-11-14,18:26:03,18421,2,Male,18,6,Right,9,7,4,monthly,unmatch,neutral,self,stranger,,1.tif,SAT,5,72,48,912,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,1,1,48,760,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,1,2,48,1013,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,1,3,47,653,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,4,0,1500,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,1,5,0,1500,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,1,6,0,1500,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,self,self,,2.tif,SAT,1,7,0,1500,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,self,self,,2.tif,SAT,1,8,0,1500,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,1,9,0,1500,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,1,10,0,1500,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,1,11,0,1500,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,1,12,0,1500,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,1,13,0,1500,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,1,14,48,791,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,1,15,47,620,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,1,16,48,685,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,1,17,47,867,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,1,18,48,778,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,1,19,48,786,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,1,20,48,814,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,1,21,47,734,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,1,22,47,697,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,1,23,48,743,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,1,24,48,1125,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,1,25,48,625,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,1,26,48,889,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,1,27,47,648,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,28,47,834,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,1,29,48,801,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,1,30,47,599,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,1,31,48,561,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,1,32,47,722,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,1,33,48,622,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,1,34,48,687,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,1,35,48,700,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,1,36,47,1146,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,1,37,47,717,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,38,47,676,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,1,39,48,740,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,1,40,47,698,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,1,41,48,554,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,42,48,851,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,1,43,47,702,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,1,44,47,783,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,45,48,612,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,1,46,48,609,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,1,47,47,676,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,self,self,,2.tif,SAT,1,48,48,736,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,49,48,694,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,1,50,48,757,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,1,51,47,539,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,1,52,48,643,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,1,53,47,592,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,self,self,,2.tif,SAT,1,54,47,735,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,1,55,48,659,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,1,56,48,690,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,1,57,47,613,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,1,58,47,698,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,1,59,48,625,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,1,60,48,481,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,self,self,,2.tif,SAT,1,61,47,614,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,1,62,47,640,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,self,self,,2.tif,SAT,1,63,48,782,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,1,64,47,392,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,1,65,48,591,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,1,66,48,654,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,1,67,48,761,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,1,68,47,702,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,1,69,48,643,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,1,70,47,813,0,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,1,71,48,669,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,1,72,48,648,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,1,48,1342,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,2,2,48,1017,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,3,47,1105,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,self,self,,2.tif,SAT,2,4,47,722,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,5,48,658,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,6,48,670,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,2,7,48,734,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,2,8,48,852,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,2,9,48,681,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,2,10,48,732,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,2,11,48,673,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,12,47,801,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,2,13,48,777,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,14,47,1156,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,2,15,48,732,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,2,16,48,736,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,2,17,48,615,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,2,18,48,566,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,2,19,48,805,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,20,48,732,0,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,21,47,860,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,2,22,48,626,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,23,47,422,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,24,47,483,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,2,25,48,652,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,2,26,48,663,1,b
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,27,47,769,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,28,47,755,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,29,47,516,1,v
,6.3.2,win,2021-01-12,14:31:15,18525,1,Female,20,6,Right,8,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,2,30,48,479,1,b
