Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,extraIV1,RT_ms,ACC
520351462,self-matching,1,50,Matching,triangle,self,self,Self,self,self,self,Self,happy,638,1
520351462,self-matching,1,51,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,520,1
520351462,self-matching,1,52,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,505,1
520351462,self-matching,1,53,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,462,1
520351462,self-matching,1,54,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,673,1
520351462,self-matching,1,55,Matching,triangle,self,self,Self,self,self,self,Self,happy,465,1
520351462,self-matching,1,56,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,587,0
520351462,self-matching,1,57,Matching,triangle,self,self,Self,self,self,self,Self,happy,507,1
520351462,self-matching,1,58,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,693,1
520351462,self-matching,1,59,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,471,1
520351462,self-matching,1,60,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,636,1
520351462,self-matching,1,61,Matching,triangle,self,self,Self,self,self,self,Self,neutral,549,1
520351462,self-matching,1,62,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,665,1
520351462,self-matching,1,63,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,500,0
520351462,self-matching,1,64,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,794,1
520351462,self-matching,1,65,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,737,1
520351462,self-matching,1,66,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,624,1
520351462,self-matching,1,67,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,707,1
520351462,self-matching,1,68,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,766,1
520351462,self-matching,1,69,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,538,0
520351462,self-matching,1,70,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,735,1
520351462,self-matching,1,71,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,499,1
520351462,self-matching,1,72,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,425,0
520351462,self-matching,2,1,Matching,triangle,self,self,Self,self,self,self,Self,neutral,428,1
520351462,self-matching,2,2,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,663,1
520351462,self-matching,2,3,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,764,1
520351462,self-matching,2,4,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,667,1
520351462,self-matching,2,5,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,689,1
520351462,self-matching,2,6,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,538,1
520351462,self-matching,2,7,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,589,1
520351462,self-matching,2,8,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,475,0
520351462,self-matching,2,9,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,557,0
520351462,self-matching,2,10,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,563,1
520351462,self-matching,2,11,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,557,1
520351462,self-matching,2,12,Matching,triangle,self,self,Self,self,self,self,Self,neutral,543,1
520351462,self-matching,2,13,Matching,triangle,self,self,Self,self,self,self,Self,happy,437,1
520351462,self-matching,2,14,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1148,1
520351462,self-matching,2,15,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,496,0
520351462,self-matching,2,16,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,659,1
520351462,self-matching,2,17,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,1090,1
520351462,self-matching,2,18,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,720,0
520351462,self-matching,2,19,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,871,1
520351462,self-matching,2,20,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,866,1
520351462,self-matching,2,21,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,595,1
520351462,self-matching,2,22,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,652,1
520351462,self-matching,2,23,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,693,1
520351462,self-matching,2,24,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,670,1
520351462,self-matching,2,25,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,623,1
520351462,self-matching,2,26,Matching,triangle,self,self,Self,self,self,self,Self,neutral,514,1
520351462,self-matching,2,27,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,362,0
520351462,self-matching,2,28,Matching,triangle,self,self,Self,self,self,self,Self,happy,563,1
520351462,self-matching,2,29,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,549,1
520351462,self-matching,2,30,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,660,1
520351462,self-matching,2,31,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,403,1
520351462,self-matching,2,32,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,526,0
520351462,self-matching,2,33,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,518,1
520351462,self-matching,2,34,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,529,1
520351462,self-matching,2,35,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,648,1
520351462,self-matching,2,36,Matching,triangle,self,self,Self,self,self,self,Self,neutral,601,1
520351462,self-matching,2,37,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,519,1
520351462,self-matching,2,38,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,494,0
520351462,self-matching,2,39,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,616,0
520351462,self-matching,2,40,Matching,triangle,self,self,Self,self,self,self,Self,happy,512,1
520351462,self-matching,2,41,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,524,1
520351462,self-matching,2,42,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,518,1
520351462,self-matching,2,43,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,496,0
520351462,self-matching,2,44,Matching,triangle,self,self,Self,self,self,self,Self,neutral,518,1
520351462,self-matching,2,45,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,525,0
520351462,self-matching,2,46,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,683,1
520351462,self-matching,2,47,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,549,1
520351462,self-matching,2,48,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,435,1
520351462,self-matching,2,49,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,568,1
520351462,self-matching,2,50,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,488,1
520351462,self-matching,2,51,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,451,0
520351462,self-matching,2,52,Matching,triangle,self,self,Self,self,self,self,Self,happy,533,1
520351462,self-matching,2,53,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,609,1
520351462,self-matching,2,54,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,660,1
520351462,self-matching,2,55,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,880,0
520351462,self-matching,2,56,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,666,0
520351462,self-matching,2,57,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,682,1
520351462,self-matching,2,58,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,622,1
520351462,self-matching,2,59,Matching,triangle,self,self,Self,self,self,self,Self,happy,420,1
520351462,self-matching,2,60,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,656,1
520351462,self-matching,2,61,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,614,0
520351462,self-matching,2,62,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,533,0
520351462,self-matching,2,63,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,649,1
520351462,self-matching,2,64,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,640,1
520351462,self-matching,2,65,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,580,1
520351462,self-matching,2,66,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,536,1
520351462,self-matching,2,67,Matching,triangle,self,self,Self,self,self,self,Self,happy,644,1
520351462,self-matching,2,68,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,608,0
520351462,self-matching,2,69,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,803,0
520351462,self-matching,2,70,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,661,1
520351462,self-matching,2,71,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,830,1
520351462,self-matching,2,72,Matching,triangle,self,self,Self,self,self,self,Self,neutral,635,0
520351462,self-matching,3,1,Matching,triangle,self,self,Self,self,self,self,Self,happy,481,1
520351462,self-matching,3,2,Matching,triangle,self,self,Self,self,self,self,Self,neutral,549,1
520351462,self-matching,3,3,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,679,1
520351462,self-matching,3,4,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,553,1
520351462,self-matching,3,5,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,534,0
520351462,self-matching,3,6,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,601,0
520351462,self-matching,3,7,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,623,1
520351462,self-matching,3,8,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,565,1
520351462,self-matching,3,9,Matching,triangle,self,self,Self,self,self,self,Self,neutral,628,1
520351462,self-matching,3,10,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,675,1
520351462,self-matching,3,11,Matching,triangle,self,self,Self,self,self,self,Self,neutral,558,1
520351462,self-matching,3,12,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,566,1
520351462,self-matching,3,13,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,605,0
520351462,self-matching,3,14,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,585,0
520351462,self-matching,3,15,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,732,1
520351462,self-matching,3,16,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,871,1
520351462,self-matching,3,17,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,788,1
520351462,self-matching,3,18,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,579,1
520351462,self-matching,3,19,Matching,triangle,self,self,Self,self,self,self,Self,neutral,702,0
520351462,self-matching,3,20,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,733,1
520351462,self-matching,3,21,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,720,1
520351462,self-matching,3,22,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,556,1
520351462,self-matching,3,23,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,602,1
520351462,self-matching,3,24,Matching,triangle,self,self,Self,self,self,self,Self,neutral,522,1
520351462,self-matching,3,25,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,466,1
520351462,self-matching,3,26,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,607,1
520351462,self-matching,3,27,Matching,triangle,self,self,Self,self,self,self,Self,neutral,513,1
520351462,self-matching,3,28,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,645,1
520351462,self-matching,3,29,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,406,1
520351462,self-matching,3,30,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,602,1
520351462,self-matching,3,31,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,543,1
520351462,self-matching,3,32,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,571,1
520351462,self-matching,3,33,Matching,triangle,self,self,Self,self,self,self,Self,happy,409,1
520351462,self-matching,3,34,Matching,triangle,self,self,Self,self,self,self,Self,happy,450,1
520351462,self-matching,3,35,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,513,0
520351462,self-matching,3,36,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,582,0
520351462,self-matching,3,37,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,791,1
520351462,self-matching,3,38,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,665,1
520351462,self-matching,3,39,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,525,1
520351462,self-matching,3,40,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,507,1
520351462,self-matching,3,41,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,553,0
520351462,self-matching,3,42,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,879,1
520351462,self-matching,3,43,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,699,1
520351462,self-matching,3,44,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,760,1
520351462,self-matching,3,45,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,1111,1
520351462,self-matching,3,46,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,471,1
520351462,self-matching,3,47,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,610,1
520351462,self-matching,3,48,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,723,1
520351462,self-matching,3,49,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,791,1
520351462,self-matching,3,50,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,467,0
520351462,self-matching,3,51,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,490,1
520351462,self-matching,3,52,Matching,triangle,self,self,Self,self,self,self,Self,happy,375,1
520351462,self-matching,3,53,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,552,0
520351462,self-matching,3,54,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,907,1
520351462,self-matching,3,55,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,422,1
520351462,self-matching,3,56,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,638,1
520351462,self-matching,3,57,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,646,1
520351462,self-matching,3,58,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,802,1
520351462,self-matching,3,59,Matching,triangle,self,self,Self,self,self,self,Self,happy,600,1
520351462,self-matching,3,60,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,609,0
520351462,self-matching,3,61,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,438,1
520351462,self-matching,3,62,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,710,1
520351462,self-matching,3,63,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,645,0
520351462,self-matching,3,64,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1500,
520351462,self-matching,3,65,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,579,1
520351462,self-matching,3,66,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,749,1
520351462,self-matching,3,67,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,730,1
520351462,self-matching,3,68,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,693,1
520351462,self-matching,3,69,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,645,1
520351462,self-matching,3,70,Matching,triangle,self,self,Self,self,self,self,Self,happy,584,1
520351462,self-matching,3,71,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,731,1
520351462,self-matching,3,72,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,627,0
520351462,self-matching,4,1,Matching,triangle,self,self,Self,self,self,self,Self,neutral,409,1
520351462,self-matching,4,2,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,704,1
520351462,self-matching,4,3,Matching,triangle,self,self,Self,self,self,self,Self,happy,541,1
520351462,self-matching,4,4,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,727,1
520351462,self-matching,4,5,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,690,1
520351462,self-matching,4,6,Matching,triangle,self,self,Self,self,self,self,Self,happy,535,1
520351462,self-matching,4,7,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,776,1
520351462,self-matching,4,8,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,596,0
520351462,self-matching,4,9,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,683,1
520351462,self-matching,4,10,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,577,1
520351462,self-matching,4,11,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,679,1
520351462,self-matching,4,12,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,513,1
520351462,self-matching,4,13,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,700,1
520351462,self-matching,4,14,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,841,1
520351462,self-matching,4,15,Matching,triangle,self,self,Self,self,self,self,Self,neutral,512,1
520351462,self-matching,4,16,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,564,1
520351462,self-matching,4,17,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,774,1
520351462,self-matching,4,18,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,629,1
520351462,self-matching,4,19,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,651,1
520351462,self-matching,4,20,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,631,1
520351462,self-matching,4,21,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,601,0
520351462,self-matching,4,22,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,712,1
520351462,self-matching,4,23,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,672,1
520351462,self-matching,4,24,Matching,triangle,self,self,Self,self,self,self,Self,neutral,623,1
520351462,self-matching,4,25,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,497,1
520351462,self-matching,4,26,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,711,1
520351462,self-matching,4,27,Matching,triangle,self,self,Self,self,self,self,Self,happy,584,1
520351462,self-matching,4,28,Matching,triangle,self,self,Self,self,self,self,Self,neutral,705,1
520351462,self-matching,4,29,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,621,1
520351462,self-matching,4,30,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,535,1
520351462,self-matching,4,31,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,744,1
520351462,self-matching,4,32,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,568,1
520351462,self-matching,4,33,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,584,0
520351462,self-matching,4,34,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,737,1
520351462,self-matching,4,35,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,886,1
520351462,self-matching,4,36,Matching,triangle,self,self,Self,self,self,self,Self,happy,503,1
520351462,self-matching,4,37,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,667,1
520351462,self-matching,4,38,Matching,triangle,self,self,Self,self,self,self,Self,neutral,612,1
520351462,self-matching,4,39,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,412,0
520351462,self-matching,4,40,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,588,1
520351462,self-matching,4,41,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,515,1
520351462,self-matching,4,42,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,578,1
520351462,self-matching,4,43,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,693,1
520351462,self-matching,4,44,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,565,1
520351462,self-matching,4,45,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,534,1
520351462,self-matching,4,46,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,553,1
520351462,self-matching,4,47,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,466,0
520351462,self-matching,4,48,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1205,1
520351462,self-matching,4,49,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,763,0
520351462,self-matching,4,50,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,564,1
520351462,self-matching,4,51,Matching,triangle,self,self,Self,self,self,self,Self,happy,428,1
520351462,self-matching,4,52,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,540,1
520351462,self-matching,4,53,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,473,1
520351462,self-matching,4,54,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,551,1
520351462,self-matching,4,55,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,554,0
520351462,self-matching,4,56,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,581,1
520351462,self-matching,4,57,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,649,1
520351462,self-matching,4,58,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,588,1
520351462,self-matching,4,59,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,574,1
520351462,self-matching,4,60,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,588,0
520351462,self-matching,4,61,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,619,1
520351462,self-matching,4,62,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,698,1
520351462,self-matching,4,63,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,549,1
520351462,self-matching,4,64,Matching,triangle,self,self,Self,self,self,self,Self,neutral,538,0
520351462,self-matching,4,65,Matching,triangle,self,self,Self,self,self,self,Self,happy,461,1
520351462,self-matching,4,66,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,583,1
520351462,self-matching,4,67,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,547,1
520351462,self-matching,4,68,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,623,1
520351462,self-matching,4,69,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,531,1
520351462,self-matching,4,70,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,598,1
520351462,self-matching,4,71,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,610,1
520351462,self-matching,4,72,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,450,1
520351462,self-matching,5,1,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,644,1
520351462,self-matching,5,2,Matching,triangle,self,self,Self,self,self,self,Self,happy,511,1
520351462,self-matching,5,3,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,627,1
520351462,self-matching,5,4,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,678,1
520351462,self-matching,5,5,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,634,1
520351462,self-matching,5,6,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,550,1
520351462,self-matching,5,7,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,575,1
520351462,self-matching,5,8,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,645,1
520351462,self-matching,5,9,Matching,triangle,self,self,Self,self,self,self,Self,neutral,612,1
520351462,self-matching,5,10,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,669,1
520351462,self-matching,5,11,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,797,1
520351462,self-matching,5,12,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,479,1
520351462,self-matching,5,13,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,595,1
520351462,self-matching,5,14,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,566,0
520351462,self-matching,5,15,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,654,1
520351462,self-matching,5,16,Matching,triangle,self,self,Self,self,self,self,Self,neutral,558,1
520351462,self-matching,5,17,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,845,1
520351462,self-matching,5,18,Matching,triangle,self,self,Self,self,self,self,Self,happy,756,1
520351462,self-matching,5,19,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,519,1
520351462,self-matching,5,20,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,503,0
520351462,self-matching,5,21,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,636,1
520351462,self-matching,5,22,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,538,1
520351462,self-matching,5,23,Matching,triangle,self,self,Self,self,self,self,Self,happy,418,1
520351462,self-matching,5,24,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,714,1
