prolific,build,computer.platform,date,time,subject,group,SubGender,SubAge,SubEthnicity,SubHand,FriendYear,FriendFamiliar,FriendMeetfreq,FriendMeetTime,Con_match,Cue,Con_shape,Con_label,Con_emotion,Stim_Content,tasktype,nblock,TrialID,response,latency,correct,cres
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,happy.tif,1.tif,SAT,2,35,47,979,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,2,36,48,992,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,2,37,48,785,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,happy.tif,3.tif,SAT,2,38,47,793,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,39,48,1414,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,happy.tif,3.tif,SAT,2,40,47,836,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,2,41,47,1028,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,2,42,47,912,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,2,43,47,965,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,2,44,48,1088,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,2,45,48,1084,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,2,46,48,1231,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,2,47,48,1139,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,2,48,48,900,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,2,49,48,650,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,2,50,47,849,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,2,51,0,1500,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,52,48,814,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,2,53,48,1314,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,2,54,48,739,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,2,55,47,1256,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,1.tif,SAT,2,56,47,1361,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,57,48,1226,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,2,58,47,884,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,2,59,47,1321,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,60,48,807,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,2,61,48,1002,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,2,62,48,961,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,2,63,48,858,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,2,64,48,729,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,65,48,827,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,2,66,0,1500,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,happy.tif,1.tif,SAT,2,67,47,1172,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,2,68,48,825,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,2,69,47,1024,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,2,70,47,958,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,2,71,48,801,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,3.tif,SAT,2,72,47,1006,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,3,1,48,1477,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,3,2,48,1252,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,3,3,0,1500,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,3,4,47,1261,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,3.tif,SAT,3,5,47,1091,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,happy.tif,3.tif,SAT,3,6,47,744,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,3,7,47,837,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,3,8,47,881,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,happy.tif,3.tif,SAT,3,9,47,812,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,3,10,47,957,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,3,11,48,998,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,happy.tif,3.tif,SAT,3,12,47,850,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,13,48,641,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,3,14,47,1062,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,happy.tif,3.tif,SAT,3,15,47,1393,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,16,48,1068,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,17,47,855,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,3,18,48,864,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,happy.tif,3.tif,SAT,3,19,47,1031,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,3,20,48,701,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,3,21,48,646,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,3,22,47,1134,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,3,23,47,1201,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,3,24,48,960,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,3,25,47,1176,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,3,26,47,1257,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,3,27,48,659,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,3,28,47,1105,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,3.tif,SAT,3,29,47,1062,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,30,48,1349,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,3,31,47,1113,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,3,32,47,1106,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,3,33,47,1085,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,3,34,47,892,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,happy.tif,1.tif,SAT,3,35,47,1087,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,3,36,47,1110,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,happy.tif,1.tif,SAT,3,37,47,906,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,1.tif,SAT,3,38,47,825,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,3,39,48,641,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,40,48,910,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,41,48,1205,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,3,42,48,918,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,3,43,48,707,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,44,48,1105,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,3,45,48,752,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,happy.tif,1.tif,SAT,3,46,47,1045,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,3,47,47,684,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,3,48,47,1221,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,3,49,47,973,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,3,50,47,810,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,3,51,47,1300,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,3,52,0,1500,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,3,53,47,964,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,3,54,48,674,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,1.tif,SAT,3,55,47,817,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,3,56,48,767,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,3,57,47,926,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,58,48,1048,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,59,48,739,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,3,60,48,630,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,3,61,48,508,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,3,62,48,1113,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,1.tif,SAT,3,63,47,890,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,64,48,905,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,3.tif,SAT,3,65,47,1151,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,3,66,48,636,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,3,67,48,1127,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,happy.tif,3.tif,SAT,3,68,47,879,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,3,69,48,1142,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,3,70,48,957,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,3,71,48,1037,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,3,72,48,943,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,4,1,0,1500,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,1.tif,SAT,4,2,47,1021,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,4,3,48,669,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,3.tif,SAT,4,4,48,909,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,4,5,47,1157,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,4,6,47,923,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,4,7,48,1216,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,4,8,48,854,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,happy.tif,1.tif,SAT,4,9,47,1108,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,4,10,48,645,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,4,11,47,950,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,3.tif,SAT,4,12,47,1232,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,4,13,48,861,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,1.tif,SAT,4,14,48,1043,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,4,15,47,1205,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,16,48,1140,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,4,17,48,869,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,18,48,832,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,19,47,778,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,4,20,47,869,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,happy.tif,1.tif,SAT,4,21,47,976,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,4,22,48,1170,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,4,23,47,813,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,4,24,47,1022,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,happy.tif,3.tif,SAT,4,25,47,950,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,4,26,47,863,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,4,27,48,846,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,4,28,47,982,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,4,29,48,791,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,30,48,1334,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,4,31,48,713,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,4,32,48,739,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,4,33,47,1253,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,happy.tif,1.tif,SAT,4,34,47,1453,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,4,35,48,1070,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,36,48,930,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,4,37,47,806,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,38,47,1044,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,4,39,48,827,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,40,48,1132,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,neutral.tif,3.tif,SAT,4,41,47,1274,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,4,42,48,1398,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,4,43,48,622,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,4,44,48,524,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,sad.tif,2.tif,SAT,4,45,47,1195,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,happy.tif,3.tif,SAT,4,46,48,1353,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,neutral,,neutral.tif,1.tif,SAT,4,47,48,642,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,neutral,,neutral.tif,1.tif,SAT,4,48,48,489,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,4,49,48,484,0,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,50,47,906,0,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,neutral,,sad.tif,1.tif,SAT,4,51,47,1069,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,neutral.tif,2.tif,SAT,4,52,47,1164,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,4,53,48,1008,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,happy,,neutral.tif,2.tif,SAT,4,54,47,1098,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,happy.tif,3.tif,SAT,4,55,47,1197,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,sad,,happy.tif,3.tif,SAT,4,56,47,1018,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,happy,,happy.tif,2.tif,SAT,4,57,48,1004,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,sad,,neutral.tif,3.tif,SAT,4,58,47,731,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,stranger,neutral,,sad.tif,1.tif,SAT,4,59,47,1002,1,v
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,60,48,1212,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,happy,,happy.tif,2.tif,SAT,4,61,48,788,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,self,sad,,sad.tif,3.tif,SAT,4,62,48,984,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,match,stranger,sad,,sad.tif,3.tif,SAT,4,63,48,904,1,b
,6.3.1,win,2021-01-05,13:03:25,18543,2,Female,19,6,Right,,,,,unmatch,self,happy,,sad.tif,2.tif,SAT,4,64,48,1078,0,v
