Subject,Task,Block,Trial,Matching,Shape,Label,extraIV1,RT_ms,ACC
18695,facialExpression-matching,2,40,Matching,diamond,sad.tif,stranger,1336,1
18695,facialExpression-matching,2,41,Matching,triangle,happy.tif,stranger,988,0
18695,facialExpression-matching,2,42,Matching,triangle,happy.tif,stranger,948,1
18695,facialExpression-matching,2,43,Matching,triangle,happy.tif,self,857,1
18695,facialExpression-matching,2,44,Matching,pentagon,neutral.tif,stranger,842,1
18695,facialExpression-matching,2,45,Nonmatching,diamond,happy.tif,stranger,1144,1
18695,facialExpression-matching,2,46,Nonmatching,pentagon,happy.tif,stranger,1136,0
18695,facialExpression-matching,2,47,Nonmatching,triangle,sad.tif,self,835,1
18695,facialExpression-matching,2,48,Nonmatching,diamond,happy.tif,self,1141,1
18695,facialExpression-matching,2,49,Nonmatching,triangle,sad.tif,self,678,1
18695,facialExpression-matching,2,50,Matching,diamond,sad.tif,self,635,0
18695,facialExpression-matching,2,51,Nonmatching,pentagon,happy.tif,stranger,1154,1
18695,facialExpression-matching,2,52,Matching,diamond,sad.tif,self,856,1
18695,facialExpression-matching,2,53,Nonmatching,diamond,happy.tif,stranger,978,1
18695,facialExpression-matching,2,54,Nonmatching,pentagon,sad.tif,self,923,0
18695,facialExpression-matching,2,55,Matching,pentagon,neutral.tif,stranger,946,1
18695,facialExpression-matching,2,56,Matching,pentagon,neutral.tif,stranger,1006,1
18695,facialExpression-matching,2,57,Nonmatching,triangle,neutral.tif,stranger,855,1
18695,facialExpression-matching,2,58,Matching,diamond,sad.tif,self,955,1
18695,facialExpression-matching,2,59,Matching,diamond,sad.tif,self,714,1
18695,facialExpression-matching,2,60,Matching,triangle,happy.tif,self,740,1
18695,facialExpression-matching,2,61,Matching,pentagon,neutral.tif,self,1291,1
18695,facialExpression-matching,2,62,Matching,diamond,sad.tif,self,1234,0
18695,facialExpression-matching,2,63,Matching,triangle,happy.tif,self,865,0
18695,facialExpression-matching,2,64,Nonmatching,diamond,happy.tif,stranger,1190,1
18695,facialExpression-matching,2,65,Nonmatching,triangle,sad.tif,stranger,961,1
18695,facialExpression-matching,2,66,Nonmatching,diamond,happy.tif,self,1198,1
18695,facialExpression-matching,2,67,Matching,diamond,sad.tif,stranger,903,1
18695,facialExpression-matching,2,68,Nonmatching,diamond,happy.tif,self,1170,1
18695,facialExpression-matching,2,69,Nonmatching,pentagon,happy.tif,self,1043,1
18695,facialExpression-matching,2,70,Nonmatching,triangle,neutral.tif,stranger,1013,1
18695,facialExpression-matching,2,71,Matching,diamond,sad.tif,self,1062,0
18695,facialExpression-matching,2,72,Nonmatching,diamond,neutral.tif,stranger,1021,1
18695,facialExpression-matching,3,1,Matching,triangle,happy.tif,stranger,811,1
18695,facialExpression-matching,3,2,Nonmatching,pentagon,happy.tif,stranger,799,1
18695,facialExpression-matching,3,3,Nonmatching,diamond,happy.tif,self,970,1
18695,facialExpression-matching,3,4,Matching,triangle,happy.tif,self,1038,1
18695,facialExpression-matching,3,5,Nonmatching,pentagon,sad.tif,self,1239,1
18695,facialExpression-matching,3,6,Nonmatching,triangle,sad.tif,self,927,1
18695,facialExpression-matching,3,7,Nonmatching,pentagon,sad.tif,stranger,650,1
18695,facialExpression-matching,3,8,Matching,triangle,happy.tif,self,763,1
18695,facialExpression-matching,3,9,Nonmatching,diamond,happy.tif,stranger,1080,1
18695,facialExpression-matching,3,10,Matching,triangle,happy.tif,self,833,1
18695,facialExpression-matching,3,11,Nonmatching,triangle,sad.tif,stranger,971,1
18695,facialExpression-matching,3,12,Matching,pentagon,neutral.tif,self,1054,1
18695,facialExpression-matching,3,13,Nonmatching,triangle,neutral.tif,self,898,1
18695,facialExpression-matching,3,14,Nonmatching,triangle,sad.tif,stranger,1036,1
18695,facialExpression-matching,3,15,Matching,pentagon,neutral.tif,stranger,981,1
18695,facialExpression-matching,3,16,Matching,pentagon,neutral.tif,self,881,1
18695,facialExpression-matching,3,17,Matching,triangle,happy.tif,stranger,1025,1
18695,facialExpression-matching,3,18,Nonmatching,pentagon,happy.tif,stranger,996,1
18695,facialExpression-matching,3,19,Matching,pentagon,neutral.tif,self,1005,1
18695,facialExpression-matching,3,20,Nonmatching,pentagon,happy.tif,self,1116,1
18695,facialExpression-matching,3,21,Matching,diamond,sad.tif,self,865,1
18695,facialExpression-matching,3,22,Nonmatching,pentagon,happy.tif,stranger,800,1
18695,facialExpression-matching,3,23,Matching,triangle,happy.tif,self,680,1
18695,facialExpression-matching,3,24,Matching,diamond,sad.tif,stranger,1143,1
18695,facialExpression-matching,3,25,Nonmatching,diamond,neutral.tif,stranger,1022,1
18695,facialExpression-matching,3,26,Nonmatching,triangle,sad.tif,self,913,1
18695,facialExpression-matching,3,27,Matching,pentagon,neutral.tif,self,895,1
18695,facialExpression-matching,3,28,Nonmatching,diamond,neutral.tif,self,944,1
18695,facialExpression-matching,3,29,Nonmatching,triangle,neutral.tif,self,999,1
18695,facialExpression-matching,3,30,Matching,diamond,sad.tif,stranger,974,1
18695,facialExpression-matching,3,31,Nonmatching,triangle,sad.tif,stranger,946,1
18695,facialExpression-matching,3,32,Nonmatching,diamond,neutral.tif,self,1346,1
18695,facialExpression-matching,3,33,Nonmatching,pentagon,happy.tif,self,900,1
18695,facialExpression-matching,3,34,Matching,diamond,sad.tif,self,946,1
18695,facialExpression-matching,3,35,Nonmatching,pentagon,sad.tif,stranger,942,1
18695,facialExpression-matching,3,36,Nonmatching,pentagon,sad.tif,stranger,1138,1
18695,facialExpression-matching,3,37,Nonmatching,triangle,sad.tif,self,844,1
18695,facialExpression-matching,3,38,Matching,diamond,sad.tif,stranger,1018,1
18695,facialExpression-matching,3,39,Nonmatching,pentagon,sad.tif,self,1047,1
18695,facialExpression-matching,3,40,Nonmatching,diamond,neutral.tif,self,857,1
18695,facialExpression-matching,3,41,Matching,pentagon,neutral.tif,self,842,1
18695,facialExpression-matching,3,42,Nonmatching,triangle,neutral.tif,stranger,725,1
18695,facialExpression-matching,3,43,Matching,triangle,happy.tif,stranger,905,1
18695,facialExpression-matching,3,44,Matching,diamond,sad.tif,self,1148,1
18695,facialExpression-matching,3,45,Matching,diamond,sad.tif,stranger,1131,1
18695,facialExpression-matching,3,46,Matching,diamond,sad.tif,stranger,712,1
18695,facialExpression-matching,3,47,Matching,diamond,sad.tif,self,793,1
18695,facialExpression-matching,3,48,Nonmatching,triangle,neutral.tif,stranger,830,1
18695,facialExpression-matching,3,49,Matching,diamond,sad.tif,stranger,789,1
18695,facialExpression-matching,3,50,Matching,pentagon,neutral.tif,stranger,848,1
18695,facialExpression-matching,3,51,Matching,pentagon,neutral.tif,stranger,825,1
18695,facialExpression-matching,3,52,Nonmatching,triangle,neutral.tif,self,843,1
18695,facialExpression-matching,3,53,Nonmatching,diamond,happy.tif,self,1004,0
18695,facialExpression-matching,3,54,Matching,triangle,happy.tif,stranger,1015,1
18695,facialExpression-matching,3,55,Nonmatching,triangle,neutral.tif,stranger,1275,1
18695,facialExpression-matching,3,56,Nonmatching,diamond,neutral.tif,stranger,1047,1
18695,facialExpression-matching,3,57,Matching,triangle,happy.tif,self,1059,1
18695,facialExpression-matching,3,58,Matching,triangle,happy.tif,stranger,872,1
18695,facialExpression-matching,3,59,Matching,pentagon,neutral.tif,stranger,1097,1
18695,facialExpression-matching,3,60,Matching,pentagon,neutral.tif,stranger,799,1
18695,facialExpression-matching,3,61,Matching,pentagon,neutral.tif,stranger,839,1
18695,facialExpression-matching,3,62,Nonmatching,diamond,neutral.tif,stranger,918,1
18695,facialExpression-matching,3,63,Matching,pentagon,neutral.tif,self,768,1
18695,facialExpression-matching,3,64,Nonmatching,diamond,happy.tif,stranger,1061,1
18695,facialExpression-matching,3,65,Nonmatching,diamond,happy.tif,self,1081,1
18695,facialExpression-matching,3,66,Nonmatching,pentagon,happy.tif,self,1337,1
18695,facialExpression-matching,3,67,Nonmatching,pentagon,sad.tif,self,1025,1
18695,facialExpression-matching,3,68,Matching,triangle,happy.tif,self,763,1
18695,facialExpression-matching,3,69,Nonmatching,diamond,happy.tif,stranger,1012,1
18695,facialExpression-matching,3,70,Matching,diamond,sad.tif,self,850,1
18695,facialExpression-matching,3,71,Matching,triangle,happy.tif,stranger,765,1
18695,facialExpression-matching,3,72,Matching,diamond,sad.tif,self,1022,0
18695,facialExpression-matching,4,1,Nonmatching,pentagon,happy.tif,stranger,841,1
18695,facialExpression-matching,4,2,Matching,pentagon,neutral.tif,self,881,1
18695,facialExpression-matching,4,3,Nonmatching,diamond,neutral.tif,stranger,1202,1
18695,facialExpression-matching,4,4,Nonmatching,triangle,sad.tif,stranger,1226,1
18695,facialExpression-matching,4,5,Nonmatching,triangle,neutral.tif,self,605,1
18695,facialExpression-matching,4,6,Matching,diamond,sad.tif,self,848,1
18695,facialExpression-matching,4,7,Nonmatching,triangle,neutral.tif,stranger,763,1
18695,facialExpression-matching,4,8,Nonmatching,pentagon,sad.tif,stranger,829,1
18695,facialExpression-matching,4,9,Matching,triangle,happy.tif,self,637,1
18695,facialExpression-matching,4,10,Nonmatching,triangle,sad.tif,self,808,1
18695,facialExpression-matching,4,11,Nonmatching,diamond,happy.tif,self,749,1
18695,facialExpression-matching,4,12,Nonmatching,diamond,happy.tif,stranger,689,1
18695,facialExpression-matching,4,13,Nonmatching,diamond,happy.tif,stranger,574,1
18695,facialExpression-matching,4,14,Matching,pentagon,neutral.tif,stranger,681,1
18695,facialExpression-matching,4,15,Nonmatching,pentagon,sad.tif,stranger,630,0
18695,facialExpression-matching,4,16,Matching,diamond,sad.tif,self,709,0
18695,facialExpression-matching,4,17,Matching,pentagon,neutral.tif,stranger,935,1
18695,facialExpression-matching,4,18,Nonmatching,pentagon,sad.tif,self,968,0
18695,facialExpression-matching,4,19,Nonmatching,pentagon,happy.tif,self,895,1
18695,facialExpression-matching,4,20,Matching,diamond,sad.tif,self,709,1
18695,facialExpression-matching,4,21,Nonmatching,pentagon,happy.tif,stranger,775,1
18695,facialExpression-matching,4,22,Matching,diamond,sad.tif,stranger,722,1
18695,facialExpression-matching,4,23,Nonmatching,pentagon,sad.tif,self,921,1
18695,facialExpression-matching,4,24,Nonmatching,diamond,happy.tif,stranger,725,1
18695,facialExpression-matching,4,25,Matching,diamond,sad.tif,stranger,954,0
18695,facialExpression-matching,4,26,Nonmatching,triangle,neutral.tif,stranger,1004,1
18695,facialExpression-matching,4,27,Matching,diamond,sad.tif,self,1058,1
18695,facialExpression-matching,4,28,Matching,diamond,sad.tif,stranger,1085,1
18695,facialExpression-matching,4,29,Nonmatching,diamond,neutral.tif,stranger,982,1
18695,facialExpression-matching,4,30,Nonmatching,diamond,neutral.tif,self,666,0
18695,facialExpression-matching,4,31,Matching,diamond,sad.tif,stranger,718,1
18695,facialExpression-matching,4,32,Nonmatching,diamond,neutral.tif,stranger,997,1
18695,facialExpression-matching,4,33,Matching,diamond,sad.tif,self,658,1
18695,facialExpression-matching,4,34,Matching,pentagon,neutral.tif,self,855,1
18695,facialExpression-matching,4,35,Matching,pentagon,neutral.tif,stranger,1200,1
18695,facialExpression-matching,4,36,Matching,triangle,happy.tif,stranger,707,0
18695,facialExpression-matching,4,37,Nonmatching,diamond,neutral.tif,self,1326,1
18695,facialExpression-matching,4,38,Nonmatching,triangle,sad.tif,self,940,1
18695,facialExpression-matching,4,39,Nonmatching,triangle,neutral.tif,self,856,1
18695,facialExpression-matching,4,40,Matching,triangle,happy.tif,self,554,1
18695,facialExpression-matching,4,41,Nonmatching,pentagon,sad.tif,self,1315,1
18695,facialExpression-matching,4,42,Nonmatching,pentagon,happy.tif,self,924,1
18695,facialExpression-matching,4,43,Nonmatching,diamond,happy.tif,self,1186,1
18695,facialExpression-matching,4,44,Matching,pentagon,neutral.tif,self,846,1
18695,facialExpression-matching,4,45,Matching,diamond,sad.tif,self,788,0
18695,facialExpression-matching,4,46,Nonmatching,pentagon,sad.tif,stranger,1024,1
18695,facialExpression-matching,4,47,Matching,pentagon,neutral.tif,self,962,1
18695,facialExpression-matching,4,48,Matching,pentagon,neutral.tif,self,1015,1
18695,facialExpression-matching,4,49,Nonmatching,triangle,sad.tif,stranger,937,1
18695,facialExpression-matching,4,50,Matching,triangle,happy.tif,self,711,1
18695,facialExpression-matching,4,51,Matching,pentagon,neutral.tif,self,786,1
18695,facialExpression-matching,4,52,Matching,pentagon,neutral.tif,stranger,658,1
18695,facialExpression-matching,4,53,Nonmatching,pentagon,happy.tif,stranger,844,1
18695,facialExpression-matching,4,54,Matching,triangle,happy.tif,stranger,733,1
18695,facialExpression-matching,4,55,Nonmatching,triangle,neutral.tif,self,866,1
18695,facialExpression-matching,4,56,Matching,pentagon,neutral.tif,stranger,931,0
18695,facialExpression-matching,4,57,Nonmatching,triangle,sad.tif,stranger,1013,1
18695,facialExpression-matching,4,58,Matching,triangle,happy.tif,self,1136,1
18695,facialExpression-matching,4,59,Nonmatching,triangle,sad.tif,self,717,1
18695,facialExpression-matching,4,60,Matching,diamond,sad.tif,stranger,701,1
18695,facialExpression-matching,4,61,Nonmatching,diamond,happy.tif,self,962,1
18695,facialExpression-matching,4,62,Matching,triangle,happy.tif,self,819,1
18695,facialExpression-matching,4,63,Matching,pentagon,neutral.tif,stranger,948,1
18695,facialExpression-matching,4,64,Matching,triangle,happy.tif,stranger,894,1
18695,facialExpression-matching,4,65,Matching,triangle,happy.tif,stranger,685,1
18695,facialExpression-matching,4,66,Matching,triangle,happy.tif,stranger,566,1
18695,facialExpression-matching,4,67,Nonmatching,pentagon,happy.tif,self,683,1
18695,facialExpression-matching,4,68,Matching,triangle,happy.tif,self,819,1
18695,facialExpression-matching,4,69,Nonmatching,triangle,neutral.tif,stranger,744,1
18695,facialExpression-matching,4,70,Matching,diamond,sad.tif,stranger,733,1
18695,facialExpression-matching,4,71,Nonmatching,diamond,neutral.tif,self,895,1
18695,facialExpression-matching,4,72,Matching,triangle,happy.tif,stranger,763,1
18695,facialExpression-matching,5,1,Nonmatching,diamond,neutral.tif,stranger,774,1
18695,facialExpression-matching,5,2,Nonmatching,pentagon,sad.tif,stranger,929,1
18695,facialExpression-matching,5,3,Nonmatching,triangle,sad.tif,stranger,783,1
18695,facialExpression-matching,5,4,Matching,triangle,happy.tif,stranger,657,1
18695,facialExpression-matching,5,5,Matching,triangle,happy.tif,self,890,1
18695,facialExpression-matching,5,6,Matching,pentagon,neutral.tif,self,1421,0
18695,facialExpression-matching,5,7,Nonmatching,triangle,neutral.tif,self,1369,1
18695,facialExpression-matching,5,8,Nonmatching,pentagon,happy.tif,stranger,750,1
18695,facialExpression-matching,5,9,Nonmatching,diamond,neutral.tif,self,1156,0
18695,facialExpression-matching,5,10,Matching,pentagon,neutral.tif,stranger,879,1
18695,facialExpression-matching,5,11,Matching,pentagon,neutral.tif,self,990,1
18695,facialExpression-matching,5,12,Nonmatching,triangle,sad.tif,self,819,1
18695,facialExpression-matching,5,13,Nonmatching,triangle,neutral.tif,stranger,1207,1
18695,facialExpression-matching,5,14,Nonmatching,diamond,happy.tif,stranger,935,1
18695,facialExpression-matching,5,15,Nonmatching,triangle,sad.tif,self,1201,1
18695,facialExpression-matching,5,16,Matching,diamond,sad.tif,stranger,1386,1
18695,facialExpression-matching,5,17,Matching,triangle,happy.tif,stranger,906,1
18695,facialExpression-matching,5,18,Matching,diamond,sad.tif,self,1222,1
18695,facialExpression-matching,5,19,Nonmatching,pentagon,sad.tif,self,986,1
18695,facialExpression-matching,5,20,Matching,diamond,sad.tif,stranger,865,1
18695,facialExpression-matching,5,21,Matching,diamond,sad.tif,self,659,1
18695,facialExpression-matching,5,22,Matching,triangle,happy.tif,self,665,1
18695,facialExpression-matching,5,23,Nonmatching,pentagon,sad.tif,self,1493,0
18695,facialExpression-matching,5,24,Nonmatching,pentagon,happy.tif,self,869,1
18695,facialExpression-matching,5,25,Nonmatching,triangle,neutral.tif,self,927,1
18695,facialExpression-matching,5,26,Nonmatching,triangle,neutral.tif,stranger,725,1
18695,facialExpression-matching,5,27,Matching,pentagon,neutral.tif,stranger,798,1
18695,facialExpression-matching,5,28,Nonmatching,diamond,neutral.tif,stranger,1122,0
18695,facialExpression-matching,5,29,Matching,triangle,happy.tif,self,714,1
18695,facialExpression-matching,5,30,Nonmatching,diamond,happy.tif,self,871,1
18695,facialExpression-matching,5,31,Matching,pentagon,neutral.tif,self,943,1
18695,facialExpression-matching,5,32,Nonmatching,diamond,happy.tif,stranger,754,1
18695,facialExpression-matching,5,33,Matching,triangle,happy.tif,self,705,1
18695,facialExpression-matching,5,34,Nonmatching,pentagon,sad.tif,stranger,1384,1
18695,facialExpression-matching,5,35,Matching,diamond,sad.tif,stranger,812,0
18695,facialExpression-matching,5,36,Matching,pentagon,neutral.tif,stranger,1038,1
18695,facialExpression-matching,5,37,Nonmatching,diamond,happy.tif,self,964,1
18695,facialExpression-matching,5,38,Nonmatching,pentagon,happy.tif,stranger,1200,1
18695,facialExpression-matching,5,39,Matching,triangle,happy.tif,stranger,720,1
18695,facialExpression-matching,5,40,Matching,diamond,sad.tif,stranger,802,1
18695,facialExpression-matching,5,41,Matching,triangle,happy.tif,stranger,999,1
18695,facialExpression-matching,5,42,Matching,triangle,happy.tif,stranger,561,1
18695,facialExpression-matching,5,43,Nonmatching,pentagon,happy.tif,self,521,0
18695,facialExpression-matching,5,44,Matching,diamond,sad.tif,stranger,720,1
18695,facialExpression-matching,5,45,Nonmatching,diamond,neutral.tif,stranger,745,1
18695,facialExpression-matching,5,46,Matching,triangle,happy.tif,self,684,1
18695,facialExpression-matching,5,47,Nonmatching,pentagon,happy.tif,self,939,1
18695,facialExpression-matching,5,48,Nonmatching,pentagon,sad.tif,stranger,1142,1
18695,facialExpression-matching,5,49,Nonmatching,diamond,happy.tif,self,837,1
18695,facialExpression-matching,5,50,Matching,pentagon,neutral.tif,self,791,1
18695,facialExpression-matching,5,51,Nonmatching,triangle,sad.tif,stranger,755,1
18695,facialExpression-matching,5,52,Matching,diamond,sad.tif,self,590,1
18695,facialExpression-matching,5,53,Matching,triangle,happy.tif,stranger,799,1
18695,facialExpression-matching,5,54,Matching,pentagon,neutral.tif,self,852,1
18695,facialExpression-matching,5,55,Matching,diamond,sad.tif,self,1093,0
18695,facialExpression-matching,5,56,Matching,pentagon,neutral.tif,self,779,1
18695,facialExpression-matching,5,57,Nonmatching,diamond,happy.tif,stranger,852,1
18695,facialExpression-matching,5,58,Nonmatching,triangle,sad.tif,stranger,876,0
18695,facialExpression-matching,5,59,Matching,triangle,happy.tif,self,712,1
18695,facialExpression-matching,5,60,Matching,diamond,sad.tif,stranger,882,1
18695,facialExpression-matching,5,61,Matching,pentagon,neutral.tif,stranger,1052,1
18695,facialExpression-matching,5,62,Nonmatching,pentagon,sad.tif,self,894,0
18695,facialExpression-matching,5,63,Matching,pentagon,neutral.tif,stranger,806,1
18695,facialExpression-matching,5,64,Matching,pentagon,neutral.tif,stranger,824,1
18695,facialExpression-matching,5,65,Nonmatching,diamond,neutral.tif,self,1050,1
18695,facialExpression-matching,5,66,Nonmatching,triangle,neutral.tif,stranger,841,0
18695,facialExpression-matching,5,67,Nonmatching,pentagon,happy.tif,stranger,1050,1
18695,facialExpression-matching,5,68,Nonmatching,diamond,neutral.tif,self,1019,1
18695,facialExpression-matching,5,69,Matching,diamond,sad.tif,self,828,1
18695,facialExpression-matching,5,70,Nonmatching,triangle,neutral.tif,self,823,1
18695,facialExpression-matching,5,71,Nonmatching,triangle,sad.tif,self,739,1
18695,facialExpression-matching,5,72,Matching,diamond,sad.tif,self,1243,1
18697,facialExpression-matching,1,1,Matching,diamond,happy.tif,self,1083,0
18697,facialExpression-matching,1,2,Nonmatching,diamond,neutral.tif,self,1215,0
18697,facialExpression-matching,1,3,Matching,pentagon,sad.tif,stranger,1085,1
18697,facialExpression-matching,1,4,Nonmatching,diamond,sad.tif,stranger,950,0
18697,facialExpression-matching,1,5,Nonmatching,pentagon,neutral.tif,stranger,1169,1
18697,facialExpression-matching,1,6,Matching,pentagon,sad.tif,self,1156,1
18697,facialExpression-matching,1,7,Matching,diamond,happy.tif,self,973,0
18697,facialExpression-matching,1,8,Matching,pentagon,sad.tif,stranger,891,1
18697,facialExpression-matching,1,9,Nonmatching,diamond,neutral.tif,self,1181,1
18697,facialExpression-matching,1,10,Matching,diamond,happy.tif,stranger,994,1
18697,facialExpression-matching,1,11,Nonmatching,triangle,sad.tif,self,1386,1
18697,facialExpression-matching,1,12,Nonmatching,triangle,sad.tif,stranger,1214,1
18697,facialExpression-matching,1,13,Nonmatching,triangle,happy.tif,self,1135,1
18697,facialExpression-matching,1,14,Nonmatching,pentagon,happy.tif,stranger,909,1
18697,facialExpression-matching,1,15,Matching,diamond,happy.tif,stranger,1215,1
18697,facialExpression-matching,1,16,Matching,triangle,neutral.tif,stranger,1084,1
18697,facialExpression-matching,1,17,Matching,diamond,happy.tif,self,824,1
18697,facialExpression-matching,1,18,Matching,pentagon,sad.tif,stranger,797,0
18697,facialExpression-matching,1,19,Matching,triangle,neutral.tif,stranger,959,1
18697,facialExpression-matching,1,20,Nonmatching,pentagon,happy.tif,self,1127,1
18697,facialExpression-matching,1,21,Matching,diamond,happy.tif,stranger,992,1
18697,facialExpression-matching,1,22,Matching,triangle,neutral.tif,stranger,825,1
18697,facialExpression-matching,1,23,Nonmatching,triangle,happy.tif,stranger,881,1
18697,facialExpression-matching,1,24,Matching,pentagon,sad.tif,self,991,1
18697,facialExpression-matching,1,25,Matching,triangle,neutral.tif,self,752,1
18697,facialExpression-matching,1,26,Matching,diamond,happy.tif,self,667,1
18697,facialExpression-matching,1,27,Nonmatching,pentagon,neutral.tif,self,809,1
18697,facialExpression-matching,1,28,Nonmatching,pentagon,neutral.tif,self,908,0
18697,facialExpression-matching,1,29,Matching,diamond,happy.tif,stranger,843,1
18697,facialExpression-matching,1,30,Nonmatching,pentagon,happy.tif,self,1027,1
18697,facialExpression-matching,1,31,Matching,pentagon,sad.tif,self,968,1
18697,facialExpression-matching,1,32,Nonmatching,diamond,sad.tif,stranger,1109,1
18697,facialExpression-matching,1,33,Nonmatching,pentagon,neutral.tif,stranger,1082,1
18697,facialExpression-matching,1,34,Matching,diamond,happy.tif,self,834,1
18697,facialExpression-matching,1,35,Matching,pentagon,sad.tif,stranger,696,0
18697,facialExpression-matching,1,36,Matching,triangle,neutral.tif,stranger,855,1
18697,facialExpression-matching,1,37,Matching,triangle,neutral.tif,self,653,1
18697,facialExpression-matching,1,38,Matching,pentagon,sad.tif,self,806,1
18697,facialExpression-matching,1,39,Matching,triangle,neutral.tif,self,753,1
18697,facialExpression-matching,1,40,Nonmatching,diamond,neutral.tif,stranger,695,0
18697,facialExpression-matching,1,41,Nonmatching,triangle,sad.tif,stranger,964,1
18697,facialExpression-matching,1,42,Matching,diamond,happy.tif,self,1124,1
18697,facialExpression-matching,1,43,Matching,pentagon,sad.tif,self,833,1
18697,facialExpression-matching,1,44,Nonmatching,diamond,neutral.tif,stranger,695,0
18697,facialExpression-matching,1,45,Nonmatching,triangle,sad.tif,self,979,1
18697,facialExpression-matching,1,46,Matching,triangle,neutral.tif,self,704,1
18697,facialExpression-matching,1,47,Matching,triangle,neutral.tif,stranger,707,1
18697,facialExpression-matching,1,48,Nonmatching,triangle,happy.tif,stranger,717,1
18697,facialExpression-matching,1,49,Nonmatching,diamond,sad.tif,self,1092,1
18697,facialExpression-matching,1,50,Matching,diamond,happy.tif,stranger,1382,0
18697,facialExpression-matching,1,51,Nonmatching,pentagon,happy.tif,self,807,0
18697,facialExpression-matching,1,52,Matching,triangle,neutral.tif,self,750,1
18697,facialExpression-matching,1,53,Matching,pentagon,sad.tif,stranger,1175,1
18697,facialExpression-matching,1,54,Nonmatching,pentagon,happy.tif,stranger,811,1
18697,facialExpression-matching,1,55,Nonmatching,triangle,sad.tif,stranger,1419,1
18697,facialExpression-matching,1,56,Nonmatching,diamond,sad.tif,self,1112,1
18697,facialExpression-matching,1,57,Nonmatching,pentagon,happy.tif,stranger,1197,1
18697,facialExpression-matching,1,58,Matching,triangle,neutral.tif,self,728,1
18697,facialExpression-matching,1,59,Nonmatching,triangle,happy.tif,self,930,1
18697,facialExpression-matching,1,60,Matching,diamond,happy.tif,stranger,909,0
18697,facialExpression-matching,1,61,Nonmatching,diamond,neutral.tif,self,751,1
18697,facialExpression-matching,1,62,Matching,triangle,neutral.tif,stranger,1027,0
18697,facialExpression-matching,1,63,Nonmatching,triangle,happy.tif,self,1210,0
18697,facialExpression-matching,1,64,Matching,pentagon,sad.tif,stranger,861,1
18697,facialExpression-matching,1,65,Matching,pentagon,sad.tif,self,674,0
18697,facialExpression-matching,1,66,Nonmatching,triangle,happy.tif,stranger,988,1
18697,facialExpression-matching,1,67,Nonmatching,pentagon,neutral.tif,self,1443,1
18697,facialExpression-matching,1,68,Nonmatching,diamond,sad.tif,self,1348,1
18697,facialExpression-matching,1,69,Nonmatching,diamond,sad.tif,stranger,647,1
18697,facialExpression-matching,1,70,Nonmatching,triangle,sad.tif,self,1044,1
18697,facialExpression-matching,1,71,Nonmatching,pentagon,neutral.tif,stranger,930,1
18697,facialExpression-matching,1,72,Nonmatching,diamond,neutral.tif,stranger,698,1
18697,facialExpression-matching,2,1,Matching,triangle,neutral.tif,stranger,1500,
18697,facialExpression-matching,2,2,Nonmatching,triangle,sad.tif,stranger,359,1
18697,facialExpression-matching,2,3,Nonmatching,pentagon,neutral.tif,self,972,1
18697,facialExpression-matching,2,4,Matching,diamond,happy.tif,self,1032,1
18697,facialExpression-matching,2,5,Matching,pentagon,sad.tif,self,863,0
18697,facialExpression-matching,2,6,Nonmatching,triangle,sad.tif,stranger,785,1
18697,facialExpression-matching,2,7,Matching,pentagon,sad.tif,self,1060,1
18697,facialExpression-matching,2,8,Matching,triangle,neutral.tif,stranger,733,1
18697,facialExpression-matching,2,9,Matching,diamond,happy.tif,stranger,732,1
18697,facialExpression-matching,2,10,Matching,pentagon,sad.tif,self,883,1
18697,facialExpression-matching,2,11,Nonmatching,triangle,happy.tif,self,838,0
18697,facialExpression-matching,2,12,Matching,triangle,neutral.tif,stranger,716,1
18697,facialExpression-matching,2,13,Matching,triangle,neutral.tif,self,694,0
18697,facialExpression-matching,2,14,Matching,triangle,neutral.tif,stranger,645,1
18697,facialExpression-matching,2,15,Matching,triangle,neutral.tif,self,595,1
18697,facialExpression-matching,2,16,Matching,diamond,happy.tif,self,649,1
18697,facialExpression-matching,2,17,Matching,pentagon,sad.tif,stranger,772,0
18697,facialExpression-matching,2,18,Nonmatching,triangle,happy.tif,stranger,606,0
18697,facialExpression-matching,2,19,Matching,pentagon,sad.tif,stranger,796,1
18697,facialExpression-matching,2,20,Matching,diamond,happy.tif,stranger,626,1
18697,facialExpression-matching,2,21,Nonmatching,pentagon,neutral.tif,self,785,1
18697,facialExpression-matching,2,22,Matching,pentagon,sad.tif,self,1047,1
18697,facialExpression-matching,2,23,Matching,diamond,happy.tif,self,689,1
18697,facialExpression-matching,2,24,Nonmatching,triangle,sad.tif,self,824,1
18697,facialExpression-matching,2,25,Nonmatching,pentagon,happy.tif,stranger,720,0
18697,facialExpression-matching,2,26,Nonmatching,diamond,sad.tif,stranger,935,1
18697,facialExpression-matching,2,27,Nonmatching,diamond,neutral.tif,self,1107,0
18697,facialExpression-matching,2,28,Matching,diamond,happy.tif,stranger,864,1
18697,facialExpression-matching,2,29,Nonmatching,triangle,happy.tif,self,758,1
18697,facialExpression-matching,2,30,Nonmatching,triangle,sad.tif,self,797,1
18697,facialExpression-matching,2,31,Nonmatching,diamond,neutral.tif,self,929,1
18697,facialExpression-matching,2,32,Nonmatching,triangle,sad.tif,self,676,1
18697,facialExpression-matching,2,33,Nonmatching,triangle,happy.tif,self,841,1
