"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
215,4,62,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,358,0.358,1
215,4,63,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,387,0.387,1
215,4,64,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,458,0.458,1
215,4,65,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,396,0.396,1
215,4,66,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,394,0.394,1
215,4,67,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,427,0.427,1
215,4,68,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,389,0.389,1
215,4,69,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,371,0.371,0
215,4,70,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,336,0.336,1
215,4,71,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,412,0.412,1
215,4,72,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,476,0.476,0
215,4,73,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,379,0.379,1
215,4,74,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,333,0.333,1
215,4,75,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,322,0.322,1
215,4,76,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,428,0.428,1
215,4,77,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,437,0.437,1
215,4,78,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,409,0.409,1
215,4,79,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,515,0.515,1
215,4,80,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,395,0.395,1
215,4,81,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,367,0.367,1
215,4,82,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,446,0.446,0
215,4,83,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,401,0.401,0
215,4,84,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,388,0.388,1
215,4,85,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,529,0.529,0
215,4,86,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,554,0.554,0
215,4,87,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,408,0.408,1
215,4,88,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,504,0.504,1
215,4,89,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,516,0.516,0
215,4,90,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,308,0.308,0
215,4,91,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,503,0.503,1
215,4,92,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,536,0.536,1
215,4,93,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,456,0.456,1
215,4,94,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,308,0.308,1
215,4,95,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,423,0.423,1
215,4,96,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,572,0.572,1
215,4,97,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,383,0.383,1
215,4,98,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,409,0.409,1
215,4,99,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,340,0.34,1
215,4,100,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,376,0.376,1
216,1,2,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,760,0.76,1
216,1,4,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",2,506,0.506,1
216,1,6,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,763,0.763,1
216,1,7,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,729,0.729,1
216,1,8,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,475,0.475,1
216,1,10,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,778,0.778,1
216,1,11,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",2,681,0.681,0
216,1,13,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,784,0.784,1
216,1,14,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,868,0.868,1
216,1,15,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,654,0.654,0
216,1,16,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,761,0.761,1
216,1,17,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,718,0.718,1
216,1,18,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,628,0.628,1
216,1,19,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,601,0.601,0
216,1,20,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,715,0.715,1
216,1,21,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,619,0.619,1
216,1,22,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,1016,1.016,1
216,1,24,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,856,0.856,1
216,1,25,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,808,0.808,1
216,1,26,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,784,0.784,1
216,1,27,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,480,0.48,1
216,1,28,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,782,0.782,1
216,1,29,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,827,0.827,1
216,1,30,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,640,0.64,1
216,1,31,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,514,0.514,1
216,1,32,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,767,0.767,1
216,1,33,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,577,0.577,1
216,1,34,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,419,0.419,1
216,1,35,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,651,0.651,1
216,1,36,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,830,0.83,1
216,1,37,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,1009,1.009,1
216,1,38,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,468,0.468,1
216,1,39,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,499,0.499,1
216,1,40,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,352,0.352,1
216,1,41,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,392,0.392,0
216,1,42,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,654,0.654,0
216,1,44,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,845,0.845,1
216,1,45,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,909,0.909,1
216,1,46,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,471,0.471,1
216,1,47,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,826,0.826,1
216,1,48,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,487,0.487,1
216,1,49,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,797,0.797,1
216,1,50,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,367,0.367,1
216,1,51,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,555,0.555,1
216,1,52,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,654,0.654,1
216,1,53,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",2,550,0.55,1
216,1,54,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,758,0.758,1
216,1,55,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",2,966,0.966,1
216,1,56,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,710,0.71,1
216,1,58,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,616,0.616,1
216,1,59,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,711,0.711,1
216,1,60,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,417,0.417,1
216,1,61,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,726,0.726,1
216,1,62,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,897,0.897,1
216,1,63,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,400,0.4,0
216,1,65,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,686,0.686,1
216,1,66,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,847,0.847,1
216,1,67,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,512,0.512,1
216,1,68,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,517,0.517,1
216,1,69,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,877,0.877,0
216,1,70,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,909,0.909,1
216,1,71,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,791,0.791,1
216,1,72,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,378,0.378,0
216,1,73,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,1087,1.087,1
216,1,74,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,707,0.707,1
216,1,75,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,504,0.504,1
216,1,76,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,705,0.705,1
216,1,77,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",2,615,0.615,0
216,1,78,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,533,0.533,1
216,1,79,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,656,0.656,1
216,1,80,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,964,0.964,1
216,1,81,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,672,0.672,1
216,1,82,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,665,0.665,1
216,1,83,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",2,1077,1.077,1
216,1,84,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,528,0.528,1
216,1,85,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,506,0.506,1
216,1,86,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,606,0.606,1
216,1,87,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,503,0.503,1
216,1,88,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,901,0.901,1
216,1,89,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",2,356,0.356,1
216,1,90,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,365,0.365,0
216,1,91,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,598,0.598,1
216,1,92,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,417,0.417,1
216,1,93,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,428,0.428,1
216,1,94,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,839,0.839,1
216,1,95,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,911,0.911,1
216,1,96,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,568,0.568,1
216,1,97,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,684,0.684,1
216,1,98,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",2,515,0.515,0
216,1,99,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,971,0.971,1
216,2,2,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,958,0.958,1
216,2,3,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,659,0.659,1
216,2,4,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,861,0.861,1
216,2,5,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,642,0.642,1
216,2,6,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,620,0.62,1
216,2,8,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,521,0.521,1
216,2,10,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,958,0.958,1
216,2,11,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,718,0.718,1
216,2,12,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,663,0.663,1
216,2,14,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,504,0.504,1
216,2,15,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,406,0.406,1
216,2,16,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,537,0.537,1
216,2,17,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,489,0.489,1
216,2,18,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,677,0.677,1
216,2,19,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,693,0.693,1
216,2,20,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,711,0.711,1
216,2,21,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,577,0.577,1
216,2,22,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,432,0.432,1
216,2,23,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,542,0.542,1
216,2,24,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,376,0.376,0
216,2,25,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,751,0.751,1
216,2,26,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,933,0.933,1
216,2,27,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,718,0.718,1
216,2,28,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,931,0.931,0
216,2,30,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,680,0.68,1
216,2,31,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,542,0.542,1
216,2,32,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,596,0.596,1
216,2,33,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,730,0.73,1
216,2,34,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,654,0.654,1
216,2,35,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,680,0.68,1
216,2,36,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,494,0.494,1
216,2,37,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,582,0.582,1
216,2,38,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,737,0.737,1
216,2,39,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,896,0.896,1
216,2,40,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,574,0.574,1
216,2,41,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,574,0.574,1
216,2,42,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,525,0.525,1
216,2,43,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,691,0.691,0
216,2,44,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,769,0.769,1
216,2,45,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,401,0.401,1
216,2,46,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,627,0.627,1
216,2,47,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,616,0.616,1
216,2,48,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,670,0.67,1
216,2,49,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,820,0.82,1
216,2,50,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,776,0.776,1
216,2,51,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,970,0.97,1
216,2,52,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,688,0.688,1
216,2,53,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,882,0.882,1
216,2,54,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,569,0.569,1
216,2,55,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,436,0.436,1
216,2,56,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,552,0.552,1
216,2,57,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,525,0.525,1
216,2,58,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,480,0.48,1
216,2,59,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,769,0.769,0
216,2,60,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,510,0.51,1
216,2,61,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,595,0.595,0
216,2,62,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,589,0.589,1
216,2,63,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,691,0.691,1
216,2,64,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,586,0.586,1
216,2,65,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,405,0.405,1
216,2,66,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,594,0.594,1
216,2,67,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,570,0.57,1
216,2,69,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,349,0.349,1
216,2,70,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,692,0.692,1
216,2,71,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,486,0.486,1
216,2,72,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,522,0.522,1
216,2,73,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,521,0.521,1
216,2,74,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,510,0.51,1
216,2,75,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,771,0.771,1
216,2,76,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,730,0.73,1
216,2,77,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,755,0.755,1
216,2,78,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,630,0.63,1
216,2,79,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,716,0.716,1
216,2,80,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,321,0.321,1
216,2,81,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,571,0.571,1
216,2,82,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,1070,1.07,1
216,2,83,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,621,0.621,1
216,2,84,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,694,0.694,1
216,2,85,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,905,0.905,1
216,2,86,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,484,0.484,1
216,2,87,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,683,0.683,1
216,2,88,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,430,0.43,1
216,2,89,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,497,0.497,1
216,2,90,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,519,0.519,1
216,2,91,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,775,0.775,1
216,2,92,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,595,0.595,1
216,2,93,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,778,0.778,1
216,2,94,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",2,369,0.369,1
216,2,95,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,1069,1.069,1
216,2,96,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,834,0.834,1
216,2,97,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,361,0.361,1
216,2,98,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,680,0.68,1
216,2,99,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,623,0.623,1
216,2,100,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",2,945,0.945,1
216,3,1,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,897,0.897,1
216,3,2,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,685,0.685,1
216,3,3,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,460,0.46,1
216,3,4,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,1134,1.134,1
216,3,5,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,315,0.315,1
216,3,6,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,657,0.657,1
216,3,7,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,743,0.743,1
216,3,8,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,367,0.367,0
216,3,9,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,812,0.812,1
216,3,10,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,850,0.85,1
216,3,11,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,457,0.457,1
216,3,12,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,904,0.904,1
216,3,13,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,474,0.474,1
216,3,14,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,725,0.725,0
216,3,15,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,399,0.399,1
216,3,16,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,658,0.658,1
216,3,17,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,525,0.525,1
216,3,18,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,407,0.407,1
216,3,19,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,403,0.403,1
216,3,20,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,637,0.637,1
216,3,21,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,630,0.63,0
216,3,22,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,515,0.515,1
216,3,23,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",2,731,0.731,1
216,3,24,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,715,0.715,1
216,3,25,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,799,0.799,1
216,3,26,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,591,0.591,1
216,3,27,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",2,703,0.703,1
216,3,28,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,534,0.534,1
216,3,29,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,504,0.504,1
216,3,30,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,518,0.518,1
216,3,31,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,696,0.696,1
216,3,32,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,330,0.33,1
216,3,33,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,675,0.675,0
216,3,35,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,829,0.829,1
216,3,37,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",2,468,0.468,1
216,3,38,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",2,485,0.485,1
216,3,39,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,902,0.902,1
216,3,40,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,590,0.59,1
216,3,41,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,732,0.732,1
216,3,42,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,752,0.752,1
216,3,43,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",2,597,0.597,1
216,3,44,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,708,0.708,1
216,3,45,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,604,0.604,1
216,3,46,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,583,0.583,1
216,3,47,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",2,306,0.306,1
216,3,48,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,766,0.766,1
216,3,49,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,581,0.581,1
216,3,50,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,645,0.645,1
216,3,51,1,1,"Matching","Self","Self","Self",2,"Friend","Close",2,648,0.648,1
216,3,53,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,391,0.391,1
216,3,54,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,865,0.865,1
216,3,55,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,400,0.4,1
216,3,56,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,757,0.757,1
216,3,57,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,666,0.666,1
216,3,58,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,752,0.752,1
216,3,59,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",2,759,0.759,1
216,3,60,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,531,0.531,1
216,3,61,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",2,912,0.912,1
