Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
21006,self-matching,3,320,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,m,826,0.826,1
21006,self-matching,3,321,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,1140,1.14,1
21006,self-matching,3,322,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,571,0.571,1
21006,self-matching,3,323,Nonmatching,triangle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,1047,1.047,1
21006,self-matching,3,324,Nonmatching,triangle.bmp,Father,Father,Close,Self,Self,Self,Self,z,m,1673,1.673,1
21006,self-matching,3,325,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,m,906,0.906,1
21006,self-matching,3,326,Matching,triangle.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,681,0.681,1
21006,self-matching,3,327,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,826,0.826,1
21006,self-matching,3,328,Nonmatching,triangle.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,644,0.644,0
21006,self-matching,3,329,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,1022,1.022,1
21006,self-matching,3,330,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,1209,1.209,1
21006,self-matching,3,331,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,m,956,0.956,1
21006,self-matching,3,332,Nonmatching,triangle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,1097,1.097,1
21006,self-matching,3,333,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,z,713,0.713,1
21006,self-matching,3,334,Matching,triangle.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,1592,1.592,1
21006,self-matching,3,335,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,m,684,0.684,1
21006,self-matching,3,336,Matching,triangle.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,685,0.685,1
21006,self-matching,3,337,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,629,0.629,1
21006,self-matching,3,338,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,m,663,0.663,1
21006,self-matching,3,339,Nonmatching,triangle.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,1256,1.256,1
21006,self-matching,3,340,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,m,873,0.873,1
21006,self-matching,3,341,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,m,474,0.474,1
21006,self-matching,3,342,Nonmatching,triangle.bmp,Father,Father,Close,Self,Self,Self,Self,z,m,394,0.394,1
21006,self-matching,3,343,Matching,triangle.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,486,0.486,1
21006,self-matching,3,344,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,742,0.742,1
21006,self-matching,3,345,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,644,0.644,1
21006,self-matching,3,346,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,454,0.454,1
21006,self-matching,3,347,Matching,triangle.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,616,0.616,1
21006,self-matching,3,348,Matching,square.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,699,0.699,1
21006,self-matching,3,349,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,m,762,0.762,1
21006,self-matching,3,350,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,m,456,0.456,1
21006,self-matching,3,351,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,m,873,0.873,1
21006,self-matching,3,352,Matching,triangle.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,506,0.506,1
21006,self-matching,3,353,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,633,0.633,1
21006,self-matching,3,354,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,m,1052,1.052,1
21006,self-matching,3,355,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,677,0.677,1
21006,self-matching,3,356,Nonmatching,square.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,566,0.566,1
21006,self-matching,3,357,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,603,0.603,1
21006,self-matching,3,358,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,502,0.502,1
21006,self-matching,3,359,Matching,triangle.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,774,0.774,1
21006,self-matching,3,360,Nonmatching,triangle.bmp,Father,Father,Close,Self,Self,Self,Self,m,m,795,0.795,1
21011,self-matching,1,1,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,3784,3.784,0
21011,self-matching,1,2,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,2948,2.948,1
21011,self-matching,1,3,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,1424,1.424,1
21011,self-matching,1,4,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,1905,1.905,1
21011,self-matching,1,5,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,1047,1.047,1
21011,self-matching,1,6,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,2960,2.96,0
21011,self-matching,1,7,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,1172,1.172,0
21011,self-matching,1,8,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,m,1015,1.015,0
21011,self-matching,1,9,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,m,1401,1.401,0
21011,self-matching,1,10,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,3149,3.149,1
21011,self-matching,1,11,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,1146,1.146,0
21011,self-matching,1,12,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,2864,2.864,0
21011,self-matching,1,13,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,864,0.864,1
21011,self-matching,1,14,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,890,0.89,1
21011,self-matching,1,15,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,778,0.778,1
21011,self-matching,1,16,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,2006,2.006,1
21011,self-matching,1,17,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,1801,1.801,1
21011,self-matching,1,18,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,z,1684,1.684,0
21011,self-matching,1,19,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,1596,1.596,0
21011,self-matching,1,20,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,1471,1.471,1
21011,self-matching,1,21,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,2488,2.488,1
21011,self-matching,1,22,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,z,5416,5.416,0
21011,self-matching,1,23,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,m,1442,1.442,0
21011,self-matching,1,24,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,2636,2.636,0
21011,self-matching,1,25,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,1054,1.054,0
21011,self-matching,1,26,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,1471,1.471,0
21011,self-matching,1,27,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,816,0.816,1
21011,self-matching,1,28,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,1227,1.227,1
21011,self-matching,1,29,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,m,3093,3.093,0
21011,self-matching,1,30,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,1117,1.117,1
21011,self-matching,1,31,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,m,1196,1.196,0
21011,self-matching,1,32,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,2863,2.863,0
21011,self-matching,1,33,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,1855,1.855,0
21011,self-matching,1,34,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,2640,2.64,0
21011,self-matching,1,35,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,658,0.658,1
21011,self-matching,1,36,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,812,0.812,1
21011,self-matching,1,37,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,1943,1.943,1
21011,self-matching,1,38,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,836,0.836,1
21011,self-matching,1,39,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,3511,3.511,1
21011,self-matching,1,40,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,645,0.645,1
21011,self-matching,1,41,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,535,0.535,1
21011,self-matching,1,42,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,1573,1.573,0
21011,self-matching,1,43,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,2450,2.45,1
21011,self-matching,1,44,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,4779,4.779,0
21011,self-matching,1,45,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,2319,2.319,1
21011,self-matching,1,46,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,m,2358,2.358,0
21011,self-matching,1,47,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,1891,1.891,1
21011,self-matching,1,48,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,2954,2.954,0
21011,self-matching,1,49,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,1135,1.135,1
21011,self-matching,1,50,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,8005,8.005,1
21011,self-matching,1,51,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,1848,1.848,1
21011,self-matching,1,52,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,729,0.729,1
21011,self-matching,1,53,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,m,856,0.856,0
21011,self-matching,1,54,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,m,1553,1.553,0
21011,self-matching,1,55,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,1006,1.006,0
21011,self-matching,1,56,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,745,0.745,1
21011,self-matching,1,57,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,407,0.407,1
21011,self-matching,1,58,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,699,0.699,1
21011,self-matching,1,59,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,1355,1.355,1
21011,self-matching,1,60,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,m,680,0.68,0
21011,self-matching,1,61,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,1584,1.584,0
21011,self-matching,1,62,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,m,924,0.924,0
21011,self-matching,1,63,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,m,1027,1.027,0
21011,self-matching,1,64,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,957,0.957,1
21011,self-matching,1,65,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,1019,1.019,1
21011,self-matching,1,66,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,1285,1.285,1
21011,self-matching,1,67,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,m,1062,1.062,0
21011,self-matching,1,68,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,m,3102,3.102,0
21011,self-matching,1,69,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,1389,1.389,0
21011,self-matching,1,70,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,m,m,1169,1.169,0
21011,self-matching,1,71,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,877,0.877,1
21011,self-matching,1,72,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,1094,1.094,0
21011,self-matching,1,73,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,1357,1.357,1
21011,self-matching,1,74,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,m,1531,1.531,0
21011,self-matching,1,75,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,1841,1.841,1
21011,self-matching,1,76,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,1675,1.675,1
21011,self-matching,1,77,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,851,0.851,0
21011,self-matching,1,78,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,596,0.596,1
21011,self-matching,1,79,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,m,1496,1.496,0
21011,self-matching,1,80,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,800,0.8,0
21011,self-matching,1,81,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,595,0.595,0
21011,self-matching,1,82,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,719,0.719,1
21011,self-matching,1,83,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,534,0.534,1
21011,self-matching,1,84,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,572,0.572,1
21011,self-matching,1,85,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,953,0.953,1
21011,self-matching,1,86,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,759,0.759,1
21011,self-matching,1,87,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,m,1516,1.516,0
21011,self-matching,1,88,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,z,1538,1.538,0
21011,self-matching,1,89,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,480,0.48,1
21011,self-matching,1,90,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,649,0.649,0
21011,self-matching,1,91,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,1650,1.65,1
21011,self-matching,1,92,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,2356,2.356,0
21011,self-matching,1,93,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,1809,1.809,1
21011,self-matching,1,94,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,876,0.876,1
21011,self-matching,1,95,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,1301,1.301,1
21011,self-matching,1,96,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,1396,1.396,1
21011,self-matching,1,97,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,1096,1.096,1
21011,self-matching,1,98,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,679,0.679,1
21011,self-matching,1,99,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,1352,1.352,1
21011,self-matching,1,100,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,m,917,0.917,0
21011,self-matching,1,101,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,2348,2.348,1
21011,self-matching,1,102,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,1001,1.001,1
21011,self-matching,1,103,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,997,0.997,1
21011,self-matching,1,104,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,3289,3.289,1
21011,self-matching,1,105,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,952,0.952,1
21011,self-matching,1,106,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,z,1254,1.254,0
21011,self-matching,1,107,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,3310,3.31,1
21011,self-matching,1,108,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,2469,2.469,1
21011,self-matching,1,109,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,1126,1.126,1
21011,self-matching,1,110,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,852,0.852,1
21011,self-matching,1,111,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,1525,1.525,1
21011,self-matching,1,112,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,788,0.788,1
21011,self-matching,1,113,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,1160,1.16,1
21011,self-matching,1,114,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,2949,2.949,1
21011,self-matching,1,115,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,914,0.914,1
21011,self-matching,1,116,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,m,785,0.785,0
21011,self-matching,1,117,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,813,0.813,1
21011,self-matching,1,118,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,m,664,0.664,0
21011,self-matching,1,119,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,z,721,0.721,0
21011,self-matching,1,120,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,1008,1.008,1
21011,self-matching,2,121,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,1707,1.707,1
21011,self-matching,2,122,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,1819,1.819,1
21011,self-matching,2,123,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,709,0.709,1
21011,self-matching,2,124,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,900,0.9,1
21011,self-matching,2,125,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,796,0.796,1
21011,self-matching,2,126,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,m,903,0.903,0
21011,self-matching,2,127,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,1118,1.118,1
21011,self-matching,2,128,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,437,0.437,1
21011,self-matching,2,129,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,z,967,0.967,1
21011,self-matching,2,130,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,1124,1.124,1
21011,self-matching,2,131,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,1099,1.099,1
21011,self-matching,2,132,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,2738,2.738,0
21011,self-matching,2,133,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,1040,1.04,1
21011,self-matching,2,134,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,954,0.954,1
21011,self-matching,2,135,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,591,0.591,1
21011,self-matching,2,136,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,z,835,0.835,0
21011,self-matching,2,137,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,1188,1.188,1
21011,self-matching,2,138,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,z,z,776,0.776,1
21011,self-matching,2,139,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,z,z,860,0.86,1
21011,self-matching,2,140,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,1141,1.141,1
21011,self-matching,2,141,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,1963,1.963,1
21011,self-matching,2,142,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,616,0.616,1
21011,self-matching,2,143,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,1947,1.947,1
21011,self-matching,2,144,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,825,0.825,1
21011,self-matching,2,145,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,1916,1.916,0
21011,self-matching,2,146,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,1699,1.699,1
21011,self-matching,2,147,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,m,z,1098,1.098,1
21011,self-matching,2,148,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,z,z,873,0.873,1
21011,self-matching,2,149,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,z,890,0.89,0
21011,self-matching,2,150,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,4674,4.674,1
21011,self-matching,2,151,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,1186,1.186,1
21011,self-matching,2,152,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,654,0.654,1
21011,self-matching,2,153,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,695,0.695,1
21011,self-matching,2,154,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,1079,1.079,1
21011,self-matching,2,155,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,m,m,743,0.743,0
21011,self-matching,2,156,Nonmatching,square.bmp,Father,Father,Close,Self,Self,Self,Self,m,z,2829,2.829,1
21011,self-matching,2,157,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,z,751,0.751,0
21011,self-matching,2,158,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,724,0.724,1
21011,self-matching,2,159,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,507,0.507,1
21011,self-matching,2,160,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,682,0.682,1
21011,self-matching,2,161,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,1402,1.402,1
21011,self-matching,2,162,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,661,0.661,1
21011,self-matching,2,163,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,2423,2.423,1
21011,self-matching,2,164,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,m,z,1401,1.401,1
21011,self-matching,2,165,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,m,2452,2.452,0
21011,self-matching,2,166,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,862,0.862,1
21011,self-matching,2,167,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,m,m,2110,2.11,1
21011,self-matching,2,168,Matching,triangle.bmp,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,Stranger,z,m,628,0.628,1
21011,self-matching,2,169,Nonmatching,circle.bmp,Self,Self,Self,Father,Father,Father,Close,z,z,1623,1.623,1
21011,self-matching,2,170,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Father,Father,Father,Close,z,z,1994,1.994,1
21011,self-matching,2,171,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,m,m,1445,1.445,1
21011,self-matching,2,172,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,551,0.551,1
21011,self-matching,2,173,Nonmatching,triangle.bmp,Stranger,Stranger,Stranger,Self,Self,Self,Self,m,z,676,0.676,1
21011,self-matching,2,174,Nonmatching,circle.bmp,Self,Self,Self,Stranger,Stranger,Stranger,Stranger,z,z,3077,3.077,1
21011,self-matching,2,175,Matching,circle.bmp,Self,Self,Self,Self,Self,Self,Self,z,m,1013,1.013,1
21011,self-matching,2,176,Nonmatching,square.bmp,Father,Father,Close,Stranger,Stranger,Stranger,Stranger,m,z,1400,1.4,1
21011,self-matching,2,177,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,1795,1.795,1
21011,self-matching,2,178,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,m,503,0.503,1
21011,self-matching,2,179,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,z,z,743,0.743,0
21011,self-matching,2,180,Matching,square.bmp,Father,Father,Close,Father,Father,Father,Close,m,m,444,0.444,1
