"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","ACC"
"12","self-matching","formal",3,2,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",588,0
"12","self-matching","formal",3,3,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",540,0
"12","self-matching","formal",3,4,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",728,1
"12","self-matching","formal",3,5,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",725,0
"12","self-matching","formal",3,6,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",471,1
"12","self-matching","formal",3,7,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",638,1
"12","self-matching","formal",3,8,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",574,1
"12","self-matching","formal",3,9,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",504,1
"12","self-matching","formal",3,10,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",761,0
"12","self-matching","formal",3,11,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",463,0
"12","self-matching","formal",3,12,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",902,1
"12","self-matching","formal",3,13,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",647,1
"12","self-matching","formal",3,14,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",553,0
"12","self-matching","formal",3,15,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",584,0
"12","self-matching","formal",3,16,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",768,1
"12","self-matching","formal",3,17,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"12","self-matching","formal",3,18,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",681,1
"12","self-matching","formal",3,19,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",639,1
"12","self-matching","formal",3,20,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",485,1
"12","self-matching","formal",3,21,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",678,0
"12","self-matching","formal",3,22,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"12","self-matching","formal",3,23,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",502,1
"12","self-matching","formal",3,24,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",973,1
"12","self-matching","formal",3,25,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",936,1
"12","self-matching","formal",3,26,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",571,1
"12","self-matching","formal",3,27,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",800,0
"12","self-matching","formal",3,28,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",618,0
"12","self-matching","formal",3,29,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",598,0
"12","self-matching","formal",3,30,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",486,0
"12","self-matching","formal",3,31,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",618,1
"12","self-matching","formal",3,32,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",666,1
"12","self-matching","formal",3,33,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",633,0
"12","self-matching","formal",3,34,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",621,1
"12","self-matching","formal",3,35,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",487,1
"12","self-matching","formal",3,36,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",742,1
"12","self-matching","formal",3,37,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"12","self-matching","formal",3,38,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",NA,NA
"12","self-matching","formal",3,39,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",443,1
"12","self-matching","formal",3,40,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",797,1
"12","self-matching","formal",3,41,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",861,0
"12","self-matching","formal",3,42,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",628,1
"12","self-matching","formal",3,43,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",679,0
"12","self-matching","formal",3,44,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",933,0
"12","self-matching","formal",3,45,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",606,0
"12","self-matching","formal",3,46,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",617,1
"12","self-matching","formal",3,47,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",457,1
"12","self-matching","formal",3,48,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",741,1
"12","self-matching","formal",3,49,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",502,1
"12","self-matching","formal",3,50,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",995,0
"12","self-matching","formal",3,51,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",580,0
"12","self-matching","formal",3,52,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",1036,1
"12","self-matching","formal",3,53,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",464,0
"12","self-matching","formal",3,54,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",3,55,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",3,56,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",701,0
"12","self-matching","formal",3,57,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",614,1
"12","self-matching","formal",3,58,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",577,0
"12","self-matching","formal",3,59,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",473,1
"12","self-matching","formal",3,60,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",402,0
"12","self-matching","formal",4,1,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",708,1
"12","self-matching","formal",4,2,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",688,1
"12","self-matching","formal",4,3,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1045,1
"12","self-matching","formal",4,4,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",703,1
"12","self-matching","formal",4,5,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",841,1
"12","self-matching","formal",4,6,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",750,1
"12","self-matching","formal",4,7,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",529,0
"12","self-matching","formal",4,8,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",668,1
"12","self-matching","formal",4,9,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",534,1
"12","self-matching","formal",4,10,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",854,1
"12","self-matching","formal",4,11,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",631,1
"12","self-matching","formal",4,12,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",428,0
"12","self-matching","formal",4,13,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",735,1
"12","self-matching","formal",4,14,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",450,1
"12","self-matching","formal",4,15,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",770,1
"12","self-matching","formal",4,16,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",1018,1
"12","self-matching","formal",4,17,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",936,1
"12","self-matching","formal",4,18,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",923,1
"12","self-matching","formal",4,19,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",464,0
"12","self-matching","formal",4,20,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",905,0
"12","self-matching","formal",4,21,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",911,0
"12","self-matching","formal",4,22,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",819,1
"12","self-matching","formal",4,23,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",616,1
"12","self-matching","formal",4,24,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",650,1
"12","self-matching","formal",4,25,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",567,1
"12","self-matching","formal",4,26,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",444,1
"12","self-matching","formal",4,27,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",826,0
"12","self-matching","formal",4,28,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",788,1
"12","self-matching","formal",4,29,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",636,0
"12","self-matching","formal",4,30,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",705,1
"12","self-matching","formal",4,31,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",812,1
"12","self-matching","formal",4,32,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",780,1
"12","self-matching","formal",4,33,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",956,1
"12","self-matching","formal",4,34,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",4,35,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",4,36,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",548,0
"12","self-matching","formal",4,37,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",435,0
"12","self-matching","formal",4,38,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",799,0
"12","self-matching","formal",4,39,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",4,40,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",4,41,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",873,1
"12","self-matching","formal",4,42,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",791,0
"12","self-matching","formal",4,43,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",445,1
"12","self-matching","formal",4,44,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",453,0
"12","self-matching","formal",4,45,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",484,1
"12","self-matching","formal",4,46,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",599,1
"12","self-matching","formal",4,47,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",833,1
"12","self-matching","formal",4,48,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",389,1
"12","self-matching","formal",4,49,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",4,50,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",830,1
"12","self-matching","formal",4,51,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",780,1
"12","self-matching","formal",4,52,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",537,0
"12","self-matching","formal",4,53,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",452,0
"12","self-matching","formal",4,54,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",467,1
"12","self-matching","formal",4,55,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",750,0
"12","self-matching","formal",4,56,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",395,1
"12","self-matching","formal",4,57,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",378,0
"12","self-matching","formal",4,58,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",751,1
"12","self-matching","formal",4,59,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",499,1
"12","self-matching","formal",4,60,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",687,1
"12","self-matching","formal",5,1,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",829,1
"12","self-matching","formal",5,2,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",606,0
"12","self-matching","formal",5,3,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",685,0
"12","self-matching","formal",5,4,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",5,5,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",492,0
"12","self-matching","formal",5,6,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",515,1
"12","self-matching","formal",5,7,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",374,0
"12","self-matching","formal",5,8,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",371,1
"12","self-matching","formal",5,9,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",491,0
"12","self-matching","formal",5,10,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",508,1
"12","self-matching","formal",5,11,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",647,1
"12","self-matching","formal",5,12,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",836,1
"12","self-matching","formal",5,13,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",586,1
"12","self-matching","formal",5,14,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",684,1
"12","self-matching","formal",5,15,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",511,1
"12","self-matching","formal",5,16,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",734,1
"12","self-matching","formal",5,17,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",622,1
"12","self-matching","formal",5,18,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",841,1
"12","self-matching","formal",5,19,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",842,1
"12","self-matching","formal",5,20,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",799,1
"12","self-matching","formal",5,21,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",556,1
"12","self-matching","formal",5,22,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",878,0
"12","self-matching","formal",5,23,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",897,1
"12","self-matching","formal",5,24,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",352,1
"12","self-matching","formal",5,25,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",542,0
"12","self-matching","formal",5,26,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",744,0
"12","self-matching","formal",5,27,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",853,1
"12","self-matching","formal",5,28,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",430,0
"12","self-matching","formal",5,29,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",491,1
"12","self-matching","formal",5,30,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",760,1
"12","self-matching","formal",5,31,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",529,1
"12","self-matching","formal",5,32,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",751,1
"12","self-matching","formal",5,33,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",709,1
"12","self-matching","formal",5,34,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",838,0
"12","self-matching","formal",5,35,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",890,1
"12","self-matching","formal",5,36,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",657,1
"12","self-matching","formal",5,37,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",897,1
"12","self-matching","formal",5,38,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",374,0
"12","self-matching","formal",5,39,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",468,1
"12","self-matching","formal",5,40,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",839,1
"12","self-matching","formal",5,41,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",695,1
"12","self-matching","formal",5,42,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",881,1
"12","self-matching","formal",5,43,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",816,1
"12","self-matching","formal",5,44,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",641,1
"12","self-matching","formal",5,45,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",577,0
"12","self-matching","formal",5,46,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",713,1
"12","self-matching","formal",5,47,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1023,1
"12","self-matching","formal",5,48,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1059,1
"12","self-matching","formal",5,49,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",556,0
"12","self-matching","formal",5,50,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",808,0
"12","self-matching","formal",5,51,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",825,1
"12","self-matching","formal",5,52,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",738,1
"12","self-matching","formal",5,53,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",836,0
"12","self-matching","formal",5,54,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",856,1
"12","self-matching","formal",5,55,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",673,1
"12","self-matching","formal",5,56,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",412,1
"12","self-matching","formal",5,57,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",724,1
"12","self-matching","formal",5,58,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",590,1
"12","self-matching","formal",5,59,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",864,1
"12","self-matching","formal",5,60,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",676,1
"12","self-matching","formal",6,1,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",716,0
"12","self-matching","formal",6,2,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",444,1
"12","self-matching","formal",6,3,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",616,1
"12","self-matching","formal",6,4,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",735,0
"12","self-matching","formal",6,5,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"12","self-matching","formal",6,6,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",772,1
"12","self-matching","formal",6,7,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",760,1
"12","self-matching","formal",6,8,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",468,1
"12","self-matching","formal",6,9,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",600,0
"12","self-matching","formal",6,10,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",378,0
"12","self-matching","formal",6,11,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",699,1
"12","self-matching","formal",6,12,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",771,1
"12","self-matching","formal",6,13,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",679,0
"12","self-matching","formal",6,14,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",454,1
"12","self-matching","formal",6,15,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",759,1
"12","self-matching","formal",6,16,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",637,1
"12","self-matching","formal",6,17,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",606,1
"12","self-matching","formal",6,18,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",705,1
"12","self-matching","formal",6,19,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",736,1
"12","self-matching","formal",6,20,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",433,1
"12","self-matching","formal",6,21,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",666,1
"12","self-matching","formal",6,22,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",725,1
"12","self-matching","formal",6,23,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",715,1
"12","self-matching","formal",6,24,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",737,0
"12","self-matching","formal",6,25,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",540,0
"12","self-matching","formal",6,26,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"12","self-matching","formal",6,27,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",480,1
"12","self-matching","formal",6,28,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",697,1
"12","self-matching","formal",6,29,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",647,1
"12","self-matching","formal",6,30,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",874,1
"12","self-matching","formal",6,31,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",854,1
"12","self-matching","formal",6,32,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",965,1
"12","self-matching","formal",6,33,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",423,1
"12","self-matching","formal",6,34,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",997,1
"12","self-matching","formal",6,35,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",835,1
"12","self-matching","formal",6,36,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",896,1
"12","self-matching","formal",6,37,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",476,1
"12","self-matching","formal",6,38,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",666,0
"12","self-matching","formal",6,39,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",596,0
"12","self-matching","formal",6,40,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",879,1
"12","self-matching","formal",6,41,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",NA,NA
"12","self-matching","formal",6,42,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",787,0
"12","self-matching","formal",6,43,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",779,1
"12","self-matching","formal",6,44,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",397,1
"12","self-matching","formal",6,45,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",759,1
"12","self-matching","formal",6,46,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",851,1
"12","self-matching","formal",6,47,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",874,1
"12","self-matching","formal",6,48,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",578,1
"12","self-matching","formal",6,49,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",838,1
"12","self-matching","formal",6,50,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",843,1
"12","self-matching","formal",6,51,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",640,1
"12","self-matching","formal",6,52,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",488,1
"12","self-matching","formal",6,53,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",863,1
"12","self-matching","formal",6,54,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",446,1
"12","self-matching","formal",6,55,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",963,1
