"Subject","Session","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"324","4","05-06-2017","formal",5,13,"C.bmp","Self","Freund","No","n","1","871","n","n","be-imitated"
"324","4","05-06-2017","formal",5,14,"T.bmp","Friend","Freund","Yes","m","1","729","m","m","be-imitated"
"324","4","05-06-2017","formal",5,15,"C.bmp","Self","Sie","Yes","m","1","741","m","m","be-imitated"
"324","4","05-06-2017","formal",5,16,"S.bmp","Stranger","Sie","No","n","1","735","n","n","be-imitated"
"324","4","05-06-2017","formal",5,17,"S.bmp","Stranger","Fremder","Yes","m","1","619","m","m","be-imitated"
"324","4","05-06-2017","formal",5,18,"S.bmp","Stranger","Fremder","Yes","m","1","678","m","m","be-imitated"
"324","4","05-06-2017","formal",5,19,"C.bmp","Self","Fremder","No","n","1","664","n","n","be-imitated"
"324","4","05-06-2017","formal",5,20,"S.bmp","Stranger","Freund","No","n","1","932","n","n","be-imitated"
"324","4","05-06-2017","formal",5,21,"T.bmp","Friend","Freund","Yes","m","1","911","m","m","be-imitated"
"324","4","05-06-2017","formal",5,22,"T.bmp","Friend","Fremder","No","n","1","834","n","n","be-imitated"
"324","4","05-06-2017","formal",5,23,"T.bmp","Friend","Sie","No","n","1","836","n","n","be-imitated"
"324","4","05-06-2017","formal",5,24,"C.bmp","Self","Sie","Yes","m","1","991","m","m","be-imitated"
"324","4","05-06-2017","formal",5,25,"C.bmp","Self","Sie","Yes","m","1","475","m","m","be-imitated"
"324","4","05-06-2017","formal",5,26,"S.bmp","Stranger","Fremder","Yes","m","0","749","n","m","be-imitated"
"324","4","05-06-2017","formal",5,27,"C.bmp","Self","Sie","Yes","m","1","641","m","m","be-imitated"
"324","4","05-06-2017","formal",5,28,"S.bmp","Stranger","Freund","No","n","1","883","n","n","be-imitated"
"324","4","05-06-2017","formal",5,29,"T.bmp","Friend","Freund","Yes","m","1","815","m","m","be-imitated"
"324","4","05-06-2017","formal",5,30,"S.bmp","Stranger","Sie","No","n","1","945","n","n","be-imitated"
"324","4","05-06-2017","formal",5,31,"T.bmp","Friend","Fremder","No","n","0","717","m","n","be-imitated"
"324","4","05-06-2017","formal",5,32,"S.bmp","Stranger","Fremder","Yes","m","1","568","m","m","be-imitated"
"324","4","05-06-2017","formal",5,33,"C.bmp","Self","Freund","No","n","1","698","n","n","be-imitated"
"324","4","05-06-2017","formal",5,34,"T.bmp","Friend","Sie","No","n","1","901","n","n","be-imitated"
"324","4","05-06-2017","formal",5,35,"T.bmp","Friend","Freund","Yes","m","1","848","m","m","be-imitated"
"324","4","05-06-2017","formal",5,36,"C.bmp","Self","Fremder","No","n","1","723","n","n","be-imitated"
"324","4","05-06-2017","formal",5,37,"C.bmp","Self","Sie","Yes","m","1","766","m","m","be-imitated"
"324","4","05-06-2017","formal",5,38,"T.bmp","Friend","Freund","Yes","m","1","849","m","m","be-imitated"
"324","4","05-06-2017","formal",5,39,"T.bmp","Friend","Sie","No","n","1","573","n","n","be-imitated"
"324","4","05-06-2017","formal",5,40,"T.bmp","Friend","Freund","Yes","m","0","600","n","m","be-imitated"
"324","4","05-06-2017","formal",5,41,"S.bmp","Stranger","Sie","No","n","1","802","n","n","be-imitated"
"324","4","05-06-2017","formal",5,42,"S.bmp","Stranger","Fremder","Yes","m","1","630","m","m","be-imitated"
"324","4","05-06-2017","formal",5,43,"C.bmp","Self","Sie","Yes","m","0","768","n","m","be-imitated"
"324","4","05-06-2017","formal",5,44,"C.bmp","Self","Freund","No","n","1","796","n","n","be-imitated"
"324","4","05-06-2017","formal",5,45,"S.bmp","Stranger","Freund","No","n","0","582","m","n","be-imitated"
"324","4","05-06-2017","formal",5,46,"T.bmp","Friend","Fremder","No","n","0","745","m","n","be-imitated"
"324","4","05-06-2017","formal",5,47,"S.bmp","Stranger","Fremder","Yes","m","1","564","m","m","be-imitated"
"324","4","05-06-2017","formal",5,48,"C.bmp","Self","Fremder","No","n","1","767","n","n","be-imitated"
"324","4","05-06-2017","formal",5,49,"C.bmp","Self","Fremder","No","n","1","546","n","n","be-imitated"
"324","4","05-06-2017","formal",5,50,"C.bmp","Self","Sie","Yes","m","1","718","m","m","be-imitated"
"324","4","05-06-2017","formal",5,51,"T.bmp","Friend","Sie","No","n","1","689","n","n","be-imitated"
"324","4","05-06-2017","formal",5,52,"S.bmp","Stranger","Fremder","Yes","m","1","860","m","m","be-imitated"
"324","4","05-06-2017","formal",5,53,"C.bmp","Self","Sie","Yes","m","1","967","m","m","be-imitated"
"324","4","05-06-2017","formal",5,54,"S.bmp","Stranger","Fremder","Yes","m","1","866","m","m","be-imitated"
"324","4","05-06-2017","formal",5,55,"S.bmp","Stranger","Freund","No","n","0","637","m","n","be-imitated"
"324","4","05-06-2017","formal",5,56,"T.bmp","Friend","Fremder","No","n","0","816","m","n","be-imitated"
"324","4","05-06-2017","formal",5,57,"C.bmp","Self","Freund","No","n","1","643","n","n","be-imitated"
"324","4","05-06-2017","formal",5,58,"T.bmp","Friend","Freund","Yes","m","1","934","m","m","be-imitated"
"324","4","05-06-2017","formal",5,59,"S.bmp","Stranger","Sie","No","n","1","658","n","n","be-imitated"
"324","4","05-06-2017","formal",5,60,"T.bmp","Friend","Freund","Yes","m","0","0","","m","be-imitated"
"324","4","05-06-2017","formal",6,1,"S.bmp","Stranger","Sie","No","n","1","874","n","n","be-imitated"
"324","4","05-06-2017","formal",6,2,"C.bmp","Self","Fremder","No","n","1","797","n","n","be-imitated"
"324","4","05-06-2017","formal",6,3,"S.bmp","Stranger","Fremder","Yes","m","0","583","n","m","be-imitated"
"324","4","05-06-2017","formal",6,4,"T.bmp","Friend","Freund","Yes","m","1","611","m","m","be-imitated"
"324","4","05-06-2017","formal",6,5,"T.bmp","Friend","Fremder","No","n","0","854","m","n","be-imitated"
"324","4","05-06-2017","formal",6,6,"C.bmp","Self","Sie","Yes","m","1","530","m","m","be-imitated"
"324","4","05-06-2017","formal",6,7,"S.bmp","Stranger","Fremder","Yes","m","1","908","m","m","be-imitated"
"324","4","05-06-2017","formal",6,8,"C.bmp","Self","Freund","No","n","1","727","n","n","be-imitated"
"324","4","05-06-2017","formal",6,9,"T.bmp","Friend","Sie","No","n","1","923","n","n","be-imitated"
"324","4","05-06-2017","formal",6,10,"S.bmp","Stranger","Freund","No","n","1","844","n","n","be-imitated"
"324","4","05-06-2017","formal",6,11,"T.bmp","Friend","Freund","Yes","m","1","792","m","m","be-imitated"
"324","4","05-06-2017","formal",6,12,"C.bmp","Self","Sie","Yes","m","1","651","m","m","be-imitated"
"324","4","05-06-2017","formal",6,13,"S.bmp","Stranger","Sie","No","n","1","582","n","n","be-imitated"
"324","4","05-06-2017","formal",6,14,"C.bmp","Self","Fremder","No","n","0","898","m","n","be-imitated"
"324","4","05-06-2017","formal",6,15,"T.bmp","Friend","Fremder","No","n","1","899","n","n","be-imitated"
"324","4","05-06-2017","formal",6,16,"S.bmp","Stranger","Fremder","Yes","m","1","455","m","m","be-imitated"
"324","4","05-06-2017","formal",6,17,"T.bmp","Friend","Sie","No","n","1","706","n","n","be-imitated"
"324","4","05-06-2017","formal",6,18,"C.bmp","Self","Sie","Yes","m","1","869","m","m","be-imitated"
"324","4","05-06-2017","formal",6,19,"S.bmp","Stranger","Fremder","Yes","m","1","1055","m","m","be-imitated"
"324","4","05-06-2017","formal",6,20,"C.bmp","Self","Freund","No","n","1","978","n","n","be-imitated"
"324","4","05-06-2017","formal",6,21,"S.bmp","Stranger","Freund","No","n","0","646","m","n","be-imitated"
"324","4","05-06-2017","formal",6,22,"T.bmp","Friend","Freund","Yes","m","1","647","m","m","be-imitated"
"324","4","05-06-2017","formal",6,23,"T.bmp","Friend","Freund","Yes","m","1","604","m","m","be-imitated"
"324","4","05-06-2017","formal",6,24,"C.bmp","Self","Sie","Yes","m","0","551","n","m","be-imitated"
"324","4","05-06-2017","formal",6,25,"S.bmp","Stranger","Fremder","Yes","m","1","810","m","m","be-imitated"
"324","4","05-06-2017","formal",6,26,"T.bmp","Friend","Sie","No","n","1","718","n","n","be-imitated"
"324","4","05-06-2017","formal",6,27,"T.bmp","Friend","Freund","Yes","m","1","744","m","m","be-imitated"
"324","4","05-06-2017","formal",6,28,"S.bmp","Stranger","Fremder","Yes","m","1","634","m","m","be-imitated"
"324","4","05-06-2017","formal",6,29,"S.bmp","Stranger","Freund","No","n","0","1022","m","n","be-imitated"
"324","4","05-06-2017","formal",6,30,"C.bmp","Self","Sie","Yes","m","1","698","m","m","be-imitated"
"324","4","05-06-2017","formal",6,31,"C.bmp","Self","Freund","No","n","1","805","n","n","be-imitated"
"324","4","05-06-2017","formal",6,32,"C.bmp","Self","Fremder","No","n","1","992","n","n","be-imitated"
"324","4","05-06-2017","formal",6,33,"T.bmp","Friend","Fremder","No","n","1","851","n","n","be-imitated"
"324","4","05-06-2017","formal",6,34,"C.bmp","Self","Sie","Yes","m","1","557","m","m","be-imitated"
"324","4","05-06-2017","formal",6,35,"S.bmp","Stranger","Sie","No","n","1","777","n","n","be-imitated"
"324","4","05-06-2017","formal",6,36,"T.bmp","Friend","Freund","Yes","m","1","725","m","m","be-imitated"
"324","4","05-06-2017","formal",6,37,"S.bmp","Stranger","Fremder","Yes","m","1","775","m","m","be-imitated"
"324","4","05-06-2017","formal",6,38,"C.bmp","Self","Freund","No","n","1","1042","n","n","be-imitated"
"324","4","05-06-2017","formal",6,39,"C.bmp","Self","Fremder","No","n","1","861","n","n","be-imitated"
"324","4","05-06-2017","formal",6,40,"C.bmp","Self","Sie","Yes","m","1","545","m","m","be-imitated"
"324","4","05-06-2017","formal",6,41,"T.bmp","Friend","Freund","Yes","m","0","644","n","m","be-imitated"
"324","4","05-06-2017","formal",6,42,"T.bmp","Friend","Fremder","No","n","1","1007","n","n","be-imitated"
"324","4","05-06-2017","formal",6,43,"T.bmp","Friend","Sie","No","n","1","729","n","n","be-imitated"
"324","4","05-06-2017","formal",6,44,"S.bmp","Stranger","Fremder","Yes","m","1","757","m","m","be-imitated"
"324","4","05-06-2017","formal",6,45,"T.bmp","Friend","Freund","Yes","m","1","656","m","m","be-imitated"
"324","4","05-06-2017","formal",6,46,"S.bmp","Stranger","Sie","No","n","1","579","n","n","be-imitated"
"324","4","05-06-2017","formal",6,47,"C.bmp","Self","Sie","Yes","m","1","645","m","m","be-imitated"
"324","4","05-06-2017","formal",6,48,"S.bmp","Stranger","Freund","No","n","1","833","n","n","be-imitated"
"324","4","05-06-2017","formal",6,49,"T.bmp","Friend","Fremder","No","n","1","787","n","n","be-imitated"
"324","4","05-06-2017","formal",6,50,"S.bmp","Stranger","Freund","No","n","1","702","n","n","be-imitated"
"324","4","05-06-2017","formal",6,51,"T.bmp","Friend","Sie","No","n","1","666","n","n","be-imitated"
"324","4","05-06-2017","formal",6,52,"T.bmp","Friend","Freund","Yes","m","1","709","m","m","be-imitated"
"324","4","05-06-2017","formal",6,53,"C.bmp","Self","Freund","No","n","1","625","n","n","be-imitated"
"324","4","05-06-2017","formal",6,54,"T.bmp","Friend","Freund","Yes","m","1","715","m","m","be-imitated"
"324","4","05-06-2017","formal",6,55,"S.bmp","Stranger","Sie","No","n","1","535","n","n","be-imitated"
"324","4","05-06-2017","formal",6,56,"C.bmp","Self","Sie","Yes","m","1","651","m","m","be-imitated"
"324","4","05-06-2017","formal",6,57,"S.bmp","Stranger","Fremder","Yes","m","1","669","m","m","be-imitated"
"324","4","05-06-2017","formal",6,58,"C.bmp","Self","Sie","Yes","m","1","615","m","m","be-imitated"
"324","4","05-06-2017","formal",6,59,"S.bmp","Stranger","Fremder","Yes","m","1","698","m","m","be-imitated"
"324","4","05-06-2017","formal",6,60,"C.bmp","Self","Fremder","No","n","1","646","n","n","be-imitated"
"325","2","05-13-2017","practice",NA,1,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","practice",NA,2,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","practice",NA,3,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","practice",NA,4,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","practice",NA,5,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","practice",NA,6,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","practice",NA,7,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","practice",NA,8,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","practice",NA,9,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,1,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,2,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,3,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,4,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,5,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,6,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,7,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,8,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,9,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,10,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,11,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,12,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,13,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,14,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,15,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,16,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,17,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,18,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,19,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,20,"S.bmp","Friend","Fremder","No","m","1","1085","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,21,"S.bmp","Friend","Freund","Yes","n","0","589","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,22,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,23,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,24,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,25,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,26,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,27,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,28,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,29,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,30,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,31,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,32,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,33,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,34,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,35,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,36,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,37,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,38,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,39,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,40,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,41,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,42,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,43,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,44,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,45,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,46,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,47,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,48,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,49,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,50,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,51,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,52,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,53,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,54,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,55,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,56,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,57,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,58,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",1,59,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",1,60,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,1,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,2,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,3,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,4,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,5,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,6,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,7,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,8,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,9,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,10,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,11,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,12,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,13,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,14,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,15,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,16,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,17,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,18,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,19,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,20,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,21,"C.bmp","Stranger","Sie","No","m","1","614","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,22,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,23,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,24,"T.bmp","Self","Sie","Yes","n","0","688","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,25,"S.bmp","Friend","Freund","Yes","n","0","896","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,26,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,27,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,28,"S.bmp","Friend","Fremder","No","m","0","487","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,29,"C.bmp","Stranger","Sie","No","m","0","819","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,30,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,31,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,32,"C.bmp","Stranger","Fremder","Yes","n","0","457","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,33,"C.bmp","Stranger","Freund","No","m","1","681","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,34,"S.bmp","Friend","Freund","Yes","n","1","795","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,35,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,36,"T.bmp","Self","Freund","No","m","0","429","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,37,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,38,"C.bmp","Stranger","Fremder","Yes","n","0","422","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,39,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,40,"S.bmp","Friend","Sie","No","m","0","416","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,41,"T.bmp","Self","Sie","Yes","n","1","843","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,42,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,43,"T.bmp","Self","Fremder","No","m","1","445","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,44,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,45,"S.bmp","Friend","Freund","Yes","n","0","390","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,46,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,47,"S.bmp","Friend","Freund","Yes","n","1","305","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,48,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,49,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,50,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,51,"S.bmp","Friend","Freund","Yes","n","1","572","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,52,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,53,"C.bmp","Stranger","Fremder","Yes","n","1","362","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,54,"T.bmp","Self","Freund","No","m","0","929","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,55,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,56,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",2,57,"S.bmp","Friend","Freund","Yes","n","0","441","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,58,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,59,"T.bmp","Self","Sie","Yes","n","1","948","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",2,60,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,1,"T.bmp","Self","Freund","No","m","1","523","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,2,"S.bmp","Friend","Fremder","No","m","1","902","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,3,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,4,"T.bmp","Self","Fremder","No","m","1","1009","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,5,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,6,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,7,"S.bmp","Friend","Freund","Yes","n","0","547","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,8,"S.bmp","Friend","Sie","No","m","0","1020","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,9,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,10,"T.bmp","Self","Sie","Yes","n","0","529","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,11,"T.bmp","Self","Sie","Yes","n","0","610","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,12,"C.bmp","Stranger","Freund","No","m","1","661","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,13,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
