"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","ACC"
"304","self-matching","practice",NA,4,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",895,1
"304","self-matching","practice",NA,5,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",1002,1
"304","self-matching","practice",NA,6,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1029,0
"304","self-matching","practice",NA,7,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","practice",NA,8,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",NA,NA
"304","self-matching","practice",NA,9,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",1,1,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",1038,0
"304","self-matching","formal",1,2,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",841,1
"304","self-matching","formal",1,3,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",988,1
"304","self-matching","formal",1,4,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",991,1
"304","self-matching","formal",1,5,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",826,1
"304","self-matching","formal",1,6,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",813,0
"304","self-matching","formal",1,7,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",960,1
"304","self-matching","formal",1,8,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1027,1
"304","self-matching","formal",1,9,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",846,1
"304","self-matching","formal",1,10,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",937,1
"304","self-matching","formal",1,11,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",716,0
"304","self-matching","formal",1,12,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",966,1
"304","self-matching","formal",1,13,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",698,1
"304","self-matching","formal",1,14,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",885,1
"304","self-matching","formal",1,15,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",967,1
"304","self-matching","formal",1,16,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",739,0
"304","self-matching","formal",1,17,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",1062,1
"304","self-matching","formal",1,18,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",953,1
"304","self-matching","formal",1,19,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",900,1
"304","self-matching","formal",1,20,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",863,1
"304","self-matching","formal",1,21,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",793,0
"304","self-matching","formal",1,22,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",1037,1
"304","self-matching","formal",1,23,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",840,1
"304","self-matching","formal",1,24,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",603,1
"304","self-matching","formal",1,25,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",790,1
"304","self-matching","formal",1,26,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",649,0
"304","self-matching","formal",1,27,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1027,1
"304","self-matching","formal",1,28,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",926,1
"304","self-matching","formal",1,29,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",1,30,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",1,31,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",791,1
"304","self-matching","formal",1,32,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",777,1
"304","self-matching","formal",1,33,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",765,1
"304","self-matching","formal",1,34,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",632,1
"304","self-matching","formal",1,35,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",1,36,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",709,0
"304","self-matching","formal",1,37,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",761,1
"304","self-matching","formal",1,38,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",811,1
"304","self-matching","formal",1,39,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",934,0
"304","self-matching","formal",1,40,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",1,41,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",979,1
"304","self-matching","formal",1,42,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",847,1
"304","self-matching","formal",1,43,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",578,1
"304","self-matching","formal",1,44,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1077,0
"304","self-matching","formal",1,45,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",1,46,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",860,1
"304","self-matching","formal",1,47,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",1,48,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",890,0
"304","self-matching","formal",1,49,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",1004,1
"304","self-matching","formal",1,50,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",959,1
"304","self-matching","formal",1,51,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",NA,NA
"304","self-matching","formal",1,52,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",1006,1
"304","self-matching","formal",1,53,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",952,1
"304","self-matching","formal",1,54,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",795,1
"304","self-matching","formal",1,55,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",590,1
"304","self-matching","formal",1,56,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",697,1
"304","self-matching","formal",1,57,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1076,1
"304","self-matching","formal",1,58,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",967,0
"304","self-matching","formal",1,59,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",675,1
"304","self-matching","formal",1,60,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",2,1,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",971,1
"304","self-matching","formal",2,2,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",1046,1
"304","self-matching","formal",2,3,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",969,1
"304","self-matching","formal",2,4,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",604,1
"304","self-matching","formal",2,5,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",951,1
"304","self-matching","formal",2,6,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",626,1
"304","self-matching","formal",2,7,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",773,1
"304","self-matching","formal",2,8,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",752,1
"304","self-matching","formal",2,9,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",795,1
"304","self-matching","formal",2,10,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",863,1
"304","self-matching","formal",2,11,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",713,1
"304","self-matching","formal",2,12,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",868,1
"304","self-matching","formal",2,13,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",535,1
"304","self-matching","formal",2,14,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",802,1
"304","self-matching","formal",2,15,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",645,1
"304","self-matching","formal",2,16,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",672,1
"304","self-matching","formal",2,17,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",1011,1
"304","self-matching","formal",2,18,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",710,1
"304","self-matching","formal",2,19,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",697,1
"304","self-matching","formal",2,20,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",930,1
"304","self-matching","formal",2,21,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",663,1
"304","self-matching","formal",2,22,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",866,1
"304","self-matching","formal",2,23,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",860,1
"304","self-matching","formal",2,24,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",704,0
"304","self-matching","formal",2,25,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",611,1
"304","self-matching","formal",2,26,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",749,1
"304","self-matching","formal",2,27,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",761,0
"304","self-matching","formal",2,28,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",1068,1
"304","self-matching","formal",2,29,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",895,1
"304","self-matching","formal",2,30,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",594,1
"304","self-matching","formal",2,31,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",635,1
"304","self-matching","formal",2,32,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",608,1
"304","self-matching","formal",2,33,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",619,1
"304","self-matching","formal",2,34,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",733,1
"304","self-matching","formal",2,35,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",641,1
"304","self-matching","formal",2,36,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",699,1
"304","self-matching","formal",2,37,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",702,1
"304","self-matching","formal",2,38,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",729,1
"304","self-matching","formal",2,39,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",661,0
"304","self-matching","formal",2,40,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",1000,1
"304","self-matching","formal",2,41,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",1019,1
"304","self-matching","formal",2,42,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",662,1
"304","self-matching","formal",2,43,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",737,1
"304","self-matching","formal",2,44,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",563,1
"304","self-matching","formal",2,45,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",942,0
"304","self-matching","formal",2,46,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1058,1
"304","self-matching","formal",2,47,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",877,1
"304","self-matching","formal",2,48,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",624,1
"304","self-matching","formal",2,49,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",1051,1
"304","self-matching","formal",2,50,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",933,1
"304","self-matching","formal",2,51,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",664,1
"304","self-matching","formal",2,52,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",660,1
"304","self-matching","formal",2,53,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",2,54,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",625,1
"304","self-matching","formal",2,55,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",772,1
"304","self-matching","formal",2,56,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",472,1
"304","self-matching","formal",2,57,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",707,0
"304","self-matching","formal",2,58,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",741,1
"304","self-matching","formal",2,59,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",873,1
"304","self-matching","formal",2,60,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",884,1
"304","self-matching","formal",3,1,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",728,1
"304","self-matching","formal",3,2,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",725,1
"304","self-matching","formal",3,3,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",655,1
"304","self-matching","formal",3,4,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",626,1
"304","self-matching","formal",3,5,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",781,1
"304","self-matching","formal",3,6,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",624,0
"304","self-matching","formal",3,7,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",828,1
"304","self-matching","formal",3,8,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",670,1
"304","self-matching","formal",3,9,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",825,1
"304","self-matching","formal",3,10,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",677,0
"304","self-matching","formal",3,11,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",647,1
"304","self-matching","formal",3,12,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",1099,1
"304","self-matching","formal",3,13,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",837,1
"304","self-matching","formal",3,14,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",736,0
"304","self-matching","formal",3,15,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",772,1
"304","self-matching","formal",3,16,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",734,1
"304","self-matching","formal",3,17,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",825,0
"304","self-matching","formal",3,18,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",NA,NA
"304","self-matching","formal",3,19,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",848,1
"304","self-matching","formal",3,20,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",722,1
"304","self-matching","formal",3,21,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",686,1
"304","self-matching","formal",3,22,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",696,1
"304","self-matching","formal",3,23,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",747,1
"304","self-matching","formal",3,24,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",638,1
"304","self-matching","formal",3,25,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",489,1
"304","self-matching","formal",3,26,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",443,1
"304","self-matching","formal",3,27,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",647,1
"304","self-matching","formal",3,28,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",1074,1
"304","self-matching","formal",3,29,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",653,1
"304","self-matching","formal",3,30,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",696,0
"304","self-matching","formal",3,31,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",699,1
"304","self-matching","formal",3,32,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",966,1
"304","self-matching","formal",3,33,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",897,1
"304","self-matching","formal",3,34,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1052,1
"304","self-matching","formal",3,35,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",911,1
"304","self-matching","formal",3,36,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",778,1
"304","self-matching","formal",3,37,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",1045,0
"304","self-matching","formal",3,38,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",1008,1
"304","self-matching","formal",3,39,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",3,40,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",3,41,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",977,1
"304","self-matching","formal",3,42,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1060,0
"304","self-matching","formal",3,43,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",895,1
"304","self-matching","formal",3,44,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",994,1
"304","self-matching","formal",3,45,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",677,1
"304","self-matching","formal",3,46,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",696,1
"304","self-matching","formal",3,47,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",899,1
"304","self-matching","formal",3,48,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",653,1
"304","self-matching","formal",3,49,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",465,1
"304","self-matching","formal",3,50,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",804,0
"304","self-matching","formal",3,51,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",927,0
"304","self-matching","formal",3,52,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",922,1
"304","self-matching","formal",3,53,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",981,1
"304","self-matching","formal",3,54,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",1080,1
"304","self-matching","formal",3,55,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",931,1
"304","self-matching","formal",3,56,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",685,1
"304","self-matching","formal",3,57,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",689,1
"304","self-matching","formal",3,58,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",644,1
"304","self-matching","formal",3,59,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",566,1
"304","self-matching","formal",3,60,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",770,1
"304","self-matching","formal",4,1,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",720,1
"304","self-matching","formal",4,2,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",923,1
"304","self-matching","formal",4,3,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",757,1
"304","self-matching","formal",4,4,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",656,0
"304","self-matching","formal",4,5,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",803,1
"304","self-matching","formal",4,6,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",4,7,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",753,1
"304","self-matching","formal",4,8,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",724,1
"304","self-matching","formal",4,9,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",671,1
"304","self-matching","formal",4,10,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",651,1
"304","self-matching","formal",4,11,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",646,0
"304","self-matching","formal",4,12,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",609,1
"304","self-matching","formal",4,13,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",1004,0
"304","self-matching","formal",4,14,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",4,15,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",834,1
"304","self-matching","formal",4,16,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",924,1
"304","self-matching","formal",4,17,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",751,0
"304","self-matching","formal",4,18,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",4,19,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",685,1
"304","self-matching","formal",4,20,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",624,1
"304","self-matching","formal",4,21,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",4,22,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",NA,NA
"304","self-matching","formal",4,23,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",4,24,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"304","self-matching","formal",4,25,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",695,1
"304","self-matching","formal",4,26,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",634,0
"304","self-matching","formal",4,27,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",926,1
"304","self-matching","formal",4,28,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",688,1
"304","self-matching","formal",4,29,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",690,1
"304","self-matching","formal",4,30,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",726,1
"304","self-matching","formal",4,31,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",768,1
"304","self-matching","formal",4,32,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",787,0
"304","self-matching","formal",4,33,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",615,0
"304","self-matching","formal",4,34,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"304","self-matching","formal",4,35,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",628,1
"304","self-matching","formal",4,36,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",999,1
"304","self-matching","formal",4,37,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",1098,1
"304","self-matching","formal",4,38,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",590,1
"304","self-matching","formal",4,39,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",504,1
"304","self-matching","formal",4,40,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",724,1
"304","self-matching","formal",4,41,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",775,1
"304","self-matching","formal",4,42,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",723,0
"304","self-matching","formal",4,43,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",805,1
"304","self-matching","formal",4,44,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",840,1
"304","self-matching","formal",4,45,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",690,1
"304","self-matching","formal",4,46,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",629,1
"304","self-matching","formal",4,47,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",616,1
