"Subject","Trial","Shape","Label","Matching","ACC","RT_ms","bed","Ass","Group"
53,62,"Kreis3.png","Ich","Matching",1,810,"i_m",1,"words"
53,63,"Dreieck3.png","Möbel","Matching",1,465,"f_m",1,"words"
53,64,"Kreis5.png","Möbel","Nonmatching",1,935,"i_n",1,"words"
53,65,"Kreis3.png","Möbel","Nonmatching",1,754,"i_n",1,"words"
53,66,"Dreieck1.png","Ich","Nonmatching",1,776,"f_n",1,"words"
53,67,"Kreis5.png","Ich","Matching",1,885,"i_m",1,"words"
53,68,"Kreis4.png","Ich","Matching",1,885,"i_m",1,"words"
53,69,"Dreieck5.png","Ich","Nonmatching",1,909,"f_n",1,"words"
53,70,"Dreieck2.png","Möbel","Matching",1,900,"f_m",1,"words"
53,71,"Dreieck4.png","Möbel","Matching",1,420,"f_m",1,"words"
53,72,"Dreieck5.png","Möbel","Matching",1,474,"f_m",1,"words"
53,73,"Kreis4.png","Möbel","Nonmatching",1,758,"i_n",1,"words"
53,74,"Kreis1.png","Möbel","Nonmatching",1,719,"i_n",1,"words"
53,75,"Dreieck4.png","Ich","Nonmatching",1,603,"f_n",1,"words"
53,76,"Dreieck1.png","Möbel","Matching",1,806,"f_m",1,"words"
53,77,"Kreis2.png","Ich","Matching",1,817,"i_m",1,"words"
53,78,"Kreis1.png","Ich","Matching",1,515,"i_m",1,"words"
53,79,"Dreieck3.png","Ich","Nonmatching",1,738,"f_n",1,"words"
53,80,"Kreis2.png","Möbel","Nonmatching",1,928,"i_n",1,"words"
53,81,"Kreis1.png","Möbel","Nonmatching",1,948,"i_n",1,"words"
53,82,"Kreis2.png","Möbel","Nonmatching",1,777,"i_n",1,"words"
53,83,"Dreieck5.png","Möbel","Matching",1,740,"f_m",1,"words"
53,84,"Kreis5.png","Ich","Matching",1,610,"i_m",1,"words"
53,85,"Dreieck3.png","Ich","Nonmatching",1,611,"f_n",1,"words"
53,86,"Dreieck4.png","Ich","Nonmatching",1,707,"f_n",1,"words"
53,87,"Dreieck1.png","Möbel","Matching",1,647,"f_m",1,"words"
53,88,"Kreis4.png","Möbel","Nonmatching",1,767,"i_n",1,"words"
53,89,"Dreieck3.png","Möbel","Matching",1,1278,"f_m",1,"words"
53,90,"Kreis3.png","Möbel","Nonmatching",1,933,"i_n",1,"words"
53,91,"Kreis1.png","Ich","Matching",1,635,"i_m",1,"words"
53,92,"Kreis4.png","Ich","Matching",1,660,"i_m",1,"words"
53,93,"Dreieck4.png","Möbel","Matching",0,916,"f_m",1,"words"
53,94,"Kreis3.png","Ich","Matching",1,757,"i_m",1,"words"
53,95,"Dreieck2.png","Ich","Nonmatching",1,615,"f_n",1,"words"
53,96,"Dreieck2.png","Möbel","Matching",1,503,"f_m",1,"words"
53,97,"Kreis2.png","Ich","Matching",1,951,"i_m",1,"words"
53,98,"Kreis5.png","Möbel","Nonmatching",0,654,"i_n",1,"words"
53,99,"Dreieck5.png","Ich","Nonmatching",0,NA,"f_n",1,"words"
53,100,"Dreieck1.png","Ich","Nonmatching",0,764,"f_n",1,"words"
53,101,"Kreis1.png","Möbel","Nonmatching",1,762,"i_n",1,"words"
53,102,"Kreis4.png","Ich","Matching",1,752,"i_m",1,"words"
53,103,"Dreieck5.png","Ich","Nonmatching",1,592,"f_n",1,"words"
53,104,"Kreis5.png","Möbel","Nonmatching",1,926,"i_n",1,"words"
53,105,"Dreieck2.png","Ich","Nonmatching",1,615,"f_n",1,"words"
53,106,"Dreieck3.png","Möbel","Matching",1,554,"f_m",1,"words"
53,107,"Dreieck3.png","Ich","Nonmatching",1,783,"f_n",1,"words"
53,108,"Kreis2.png","Ich","Matching",1,617,"i_m",1,"words"
53,109,"Dreieck1.png","Ich","Nonmatching",1,645,"f_n",1,"words"
53,110,"Kreis2.png","Möbel","Nonmatching",1,766,"i_n",1,"words"
53,111,"Kreis3.png","Ich","Matching",0,696,"i_m",1,"words"
53,112,"Kreis1.png","Ich","Matching",1,1205,"i_m",1,"words"
53,113,"Dreieck5.png","Möbel","Matching",0,NA,"f_m",1,"words"
53,114,"Dreieck4.png","Möbel","Matching",1,642,"f_m",1,"words"
53,115,"Kreis3.png","Möbel","Nonmatching",1,702,"i_n",1,"words"
53,116,"Dreieck2.png","Möbel","Matching",1,539,"f_m",1,"words"
53,117,"Kreis5.png","Ich","Matching",1,626,"i_m",1,"words"
53,118,"Dreieck1.png","Möbel","Matching",0,668,"f_m",1,"words"
53,119,"Dreieck4.png","Ich","Nonmatching",1,849,"f_n",1,"words"
53,120,"Kreis4.png","Möbel","Nonmatching",1,981,"i_n",1,"words"
53,121,"Kreis5.png","Ich","Matching",1,708,"i_m",1,"words"
53,122,"Dreieck4.png","Möbel","Matching",1,640,"f_m",1,"words"
53,123,"Kreis4.png","Ich","Matching",1,759,"i_m",1,"words"
53,124,"Kreis5.png","Möbel","Nonmatching",1,771,"i_n",1,"words"
53,125,"Dreieck2.png","Möbel","Matching",1,710,"f_m",1,"words"
53,126,"Kreis2.png","Ich","Matching",1,776,"i_m",1,"words"
53,127,"Kreis1.png","Ich","Matching",1,572,"i_m",1,"words"
53,128,"Kreis1.png","Möbel","Nonmatching",0,707,"i_n",1,"words"
53,129,"Kreis3.png","Ich","Matching",1,785,"i_m",1,"words"
53,130,"Dreieck4.png","Ich","Nonmatching",1,1038,"f_n",1,"words"
53,131,"Dreieck3.png","Möbel","Matching",1,684,"f_m",1,"words"
53,132,"Dreieck1.png","Möbel","Matching",1,1289,"f_m",1,"words"
53,133,"Dreieck1.png","Ich","Nonmatching",0,498,"f_n",1,"words"
53,134,"Kreis3.png","Möbel","Nonmatching",1,762,"i_n",1,"words"
53,135,"Dreieck5.png","Möbel","Matching",1,709,"f_m",1,"words"
53,136,"Dreieck2.png","Ich","Nonmatching",1,826,"f_n",1,"words"
53,137,"Dreieck3.png","Ich","Nonmatching",0,737,"f_n",1,"words"
53,138,"Kreis2.png","Möbel","Nonmatching",1,827,"i_n",1,"words"
53,139,"Kreis4.png","Möbel","Nonmatching",1,1076,"i_n",1,"words"
53,140,"Dreieck5.png","Ich","Nonmatching",1,765,"f_n",1,"words"
54,1,"Kreis1.png","Ich","Matching",0,1079,"i_m",1,"words"
54,2,"Kreis1.png","Möbel","Nonmatching",0,1187,"i_n",1,"words"
54,3,"Dreieck4.png","Möbel","Matching",0,884,"f_m",1,"words"
54,4,"Kreis4.png","Ich","Matching",0,NA,"i_m",1,"words"
54,5,"Dreieck2.png","Ich","Nonmatching",0,NA,"f_n",1,"words"
54,6,"Dreieck1.png","Möbel","Matching",0,1212,"f_m",1,"words"
54,7,"Dreieck1.png","Ich","Nonmatching",1,1098,"f_n",1,"words"
54,8,"Kreis2.png","Möbel","Nonmatching",0,963,"i_n",1,"words"
54,9,"Kreis2.png","Ich","Matching",0,806,"i_m",1,"words"
54,10,"Kreis4.png","Möbel","Nonmatching",1,986,"i_n",1,"words"
54,11,"Kreis5.png","Ich","Matching",1,1297,"i_m",1,"words"
54,12,"Kreis3.png","Ich","Matching",0,1235,"i_m",1,"words"
54,13,"Kreis3.png","Möbel","Nonmatching",0,NA,"i_n",1,"words"
54,14,"Dreieck3.png","Ich","Nonmatching",0,1028,"f_n",1,"words"
54,15,"Dreieck4.png","Ich","Nonmatching",0,868,"f_n",1,"words"
54,16,"Dreieck5.png","Ich","Nonmatching",0,592,"f_n",1,"words"
54,17,"Kreis5.png","Möbel","Nonmatching",1,733,"i_n",1,"words"
54,18,"Dreieck3.png","Möbel","Matching",0,NA,"f_m",1,"words"
54,19,"Dreieck5.png","Möbel","Matching",0,1222,"f_m",1,"words"
54,20,"Dreieck2.png","Möbel","Matching",0,1192,"f_m",1,"words"
54,21,"Dreieck1.png","Ich","Nonmatching",0,836,"f_n",1,"words"
54,22,"Kreis2.png","Ich","Matching",0,1271,"i_m",1,"words"
54,23,"Kreis1.png","Ich","Matching",1,1103,"i_m",1,"words"
54,24,"Kreis3.png","Möbel","Nonmatching",1,803,"i_n",1,"words"
54,25,"Dreieck5.png","Möbel","Matching",0,NA,"f_m",1,"words"
54,26,"Dreieck2.png","Möbel","Matching",1,1107,"f_m",1,"words"
54,27,"Dreieck1.png","Möbel","Matching",0,786,"f_m",1,"words"
54,28,"Dreieck5.png","Ich","Nonmatching",0,770,"f_n",1,"words"
54,29,"Dreieck2.png","Ich","Nonmatching",0,556,"f_n",1,"words"
54,30,"Dreieck3.png","Ich","Nonmatching",0,653,"f_n",1,"words"
54,31,"Kreis1.png","Möbel","Nonmatching",1,520,"i_n",1,"words"
54,32,"Kreis3.png","Ich","Matching",0,1453,"i_m",1,"words"
54,33,"Kreis4.png","Ich","Matching",0,1156,"i_m",1,"words"
54,34,"Dreieck3.png","Möbel","Matching",0,1354,"f_m",1,"words"
54,35,"Dreieck4.png","Ich","Nonmatching",0,753,"f_n",1,"words"
54,36,"Kreis5.png","Möbel","Nonmatching",1,988,"i_n",1,"words"
54,37,"Kreis2.png","Möbel","Nonmatching",1,706,"i_n",1,"words"
54,38,"Dreieck4.png","Möbel","Matching",0,853,"f_m",1,"words"
54,39,"Kreis4.png","Möbel","Nonmatching",1,870,"i_n",1,"words"
54,40,"Kreis5.png","Ich","Matching",0,953,"i_m",1,"words"
54,41,"Kreis2.png","Ich","Matching",0,NA,"i_m",1,"words"
54,42,"Kreis1.png","Möbel","Nonmatching",1,570,"i_n",1,"words"
54,43,"Kreis3.png","Möbel","Nonmatching",0,1387,"i_n",1,"words"
54,44,"Kreis2.png","Möbel","Nonmatching",0,770,"i_n",1,"words"
54,45,"Dreieck1.png","Möbel","Matching",0,1422,"f_m",1,"words"
54,46,"Dreieck2.png","Ich","Nonmatching",0,820,"f_n",1,"words"
54,47,"Kreis3.png","Ich","Matching",0,886,"i_m",1,"words"
54,48,"Kreis1.png","Ich","Matching",0,1006,"i_m",1,"words"
54,49,"Dreieck5.png","Ich","Nonmatching",0,1170,"f_n",1,"words"
54,50,"Dreieck1.png","Ich","Nonmatching",0,853,"f_n",1,"words"
54,51,"Kreis4.png","Möbel","Nonmatching",1,485,"i_n",1,"words"
54,52,"Kreis5.png","Möbel","Nonmatching",0,621,"i_n",1,"words"
54,53,"Dreieck2.png","Möbel","Matching",0,736,"f_m",1,"words"
54,54,"Kreis5.png","Ich","Matching",1,889,"i_m",1,"words"
54,55,"Dreieck5.png","Möbel","Matching",0,1095,"f_m",1,"words"
54,56,"Dreieck3.png","Ich","Nonmatching",0,838,"f_n",1,"words"
54,57,"Dreieck4.png","Ich","Nonmatching",0,586,"f_n",1,"words"
54,58,"Dreieck3.png","Möbel","Matching",1,456,"f_m",1,"words"
54,59,"Kreis4.png","Ich","Matching",0,863,"i_m",1,"words"
54,60,"Dreieck4.png","Möbel","Matching",0,1087,"f_m",1,"words"
54,61,"Kreis5.png","Möbel","Nonmatching",1,754,"i_n",1,"words"
54,62,"Dreieck3.png","Möbel","Matching",0,911,"f_m",1,"words"
54,63,"Dreieck5.png","Möbel","Matching",0,NA,"f_m",1,"words"
54,64,"Kreis3.png","Ich","Matching",0,898,"i_m",1,"words"
54,65,"Kreis1.png","Ich","Matching",0,1353,"i_m",1,"words"
54,66,"Kreis4.png","Möbel","Nonmatching",0,1121,"i_n",1,"words"
54,67,"Dreieck5.png","Ich","Nonmatching",0,785,"f_n",1,"words"
54,68,"Dreieck1.png","Ich","Nonmatching",0,442,"f_n",1,"words"
54,69,"Kreis4.png","Ich","Matching",0,696,"i_m",1,"words"
54,70,"Kreis3.png","Möbel","Nonmatching",1,1152,"i_n",1,"words"
54,71,"Kreis2.png","Ich","Matching",0,880,"i_m",1,"words"
54,72,"Kreis5.png","Ich","Matching",0,1452,"i_m",1,"words"
54,73,"Dreieck4.png","Ich","Nonmatching",0,450,"f_n",1,"words"
54,74,"Dreieck1.png","Möbel","Matching",0,697,"f_m",1,"words"
54,75,"Kreis2.png","Möbel","Nonmatching",1,1021,"i_n",1,"words"
54,76,"Kreis1.png","Möbel","Nonmatching",0,636,"i_n",1,"words"
54,77,"Dreieck3.png","Ich","Nonmatching",0,NA,"f_n",1,"words"
54,78,"Dreieck2.png","Möbel","Matching",0,1074,"f_m",1,"words"
54,79,"Dreieck4.png","Möbel","Matching",0,932,"f_m",1,"words"
54,80,"Dreieck2.png","Ich","Nonmatching",0,722,"f_n",1,"words"
54,81,"Kreis3.png","Ich","Matching",0,773,"i_m",1,"words"
54,82,"Dreieck2.png","Möbel","Matching",0,930,"f_m",1,"words"
54,83,"Kreis2.png","Ich","Matching",0,783,"i_m",1,"words"
54,84,"Dreieck1.png","Möbel","Matching",0,1037,"f_m",1,"words"
54,85,"Dreieck3.png","Ich","Nonmatching",0,722,"f_n",1,"words"
54,86,"Dreieck1.png","Ich","Nonmatching",0,645,"f_n",1,"words"
54,87,"Kreis1.png","Ich","Matching",0,644,"i_m",1,"words"
54,88,"Dreieck4.png","Ich","Nonmatching",0,600,"f_n",1,"words"
54,89,"Dreieck5.png","Möbel","Matching",0,614,"f_m",1,"words"
54,90,"Kreis5.png","Möbel","Nonmatching",0,1029,"i_n",1,"words"
54,91,"Kreis4.png","Möbel","Nonmatching",0,632,"i_n",1,"words"
54,92,"Dreieck2.png","Ich","Nonmatching",0,1112,"f_n",1,"words"
54,93,"Kreis1.png","Möbel","Nonmatching",1,762,"i_n",1,"words"
54,94,"Dreieck5.png","Ich","Nonmatching",0,781,"f_n",1,"words"
54,95,"Dreieck4.png","Möbel","Matching",0,683,"f_m",1,"words"
54,96,"Kreis2.png","Möbel","Nonmatching",0,918,"i_n",1,"words"
54,97,"Kreis3.png","Möbel","Nonmatching",1,862,"i_n",1,"words"
54,98,"Dreieck3.png","Möbel","Matching",1,603,"f_m",1,"words"
54,99,"Kreis4.png","Ich","Matching",0,785,"i_m",1,"words"
54,100,"Kreis5.png","Ich","Matching",0,890,"i_m",1,"words"
54,101,"Dreieck3.png","Möbel","Matching",0,1063,"f_m",1,"words"
54,102,"Kreis3.png","Ich","Matching",0,873,"i_m",1,"words"
54,103,"Dreieck1.png","Möbel","Matching",1,1022,"f_m",1,"words"
54,104,"Kreis3.png","Möbel","Nonmatching",0,856,"i_n",1,"words"
54,105,"Kreis1.png","Ich","Matching",0,NA,"i_m",1,"words"
54,106,"Kreis1.png","Möbel","Nonmatching",0,1005,"i_n",1,"words"
54,107,"Kreis5.png","Möbel","Nonmatching",0,903,"i_n",1,"words"
54,108,"Dreieck1.png","Ich","Nonmatching",0,696,"f_n",1,"words"
54,109,"Kreis2.png","Möbel","Nonmatching",1,1184,"i_n",1,"words"
54,110,"Dreieck2.png","Ich","Nonmatching",0,630,"f_n",1,"words"
54,111,"Dreieck2.png","Möbel","Matching",0,755,"f_m",1,"words"
54,112,"Kreis4.png","Ich","Matching",0,750,"i_m",1,"words"
54,113,"Kreis2.png","Ich","Matching",0,852,"i_m",1,"words"
54,114,"Dreieck3.png","Ich","Nonmatching",0,586,"f_n",1,"words"
54,115,"Dreieck4.png","Ich","Nonmatching",0,828,"f_n",1,"words"
54,116,"Dreieck5.png","Ich","Nonmatching",0,569,"f_n",1,"words"
54,117,"Kreis4.png","Möbel","Nonmatching",1,780,"i_n",1,"words"
54,118,"Dreieck5.png","Möbel","Matching",0,1035,"f_m",1,"words"
54,119,"Kreis5.png","Ich","Matching",0,897,"i_m",1,"words"
54,120,"Dreieck4.png","Möbel","Matching",0,885,"f_m",1,"words"
54,121,"Kreis1.png","Ich","Matching",0,688,"i_m",1,"words"
54,122,"Dreieck3.png","Möbel","Matching",0,1139,"f_m",1,"words"
54,123,"Kreis4.png","Möbel","Nonmatching",0,885,"i_n",1,"words"
54,124,"Kreis1.png","Möbel","Nonmatching",0,903,"i_n",1,"words"
54,125,"Dreieck4.png","Ich","Nonmatching",0,1080,"f_n",1,"words"
54,126,"Dreieck3.png","Ich","Nonmatching",0,635,"f_n",1,"words"
54,127,"Dreieck1.png","Ich","Nonmatching",0,535,"f_n",1,"words"
54,128,"Kreis5.png","Ich","Matching",0,783,"i_m",1,"words"
54,129,"Dreieck5.png","Ich","Nonmatching",0,502,"f_n",1,"words"
54,130,"Dreieck4.png","Möbel","Matching",0,882,"f_m",1,"words"
54,131,"Dreieck2.png","Ich","Nonmatching",0,564,"f_n",1,"words"
54,132,"Dreieck1.png","Möbel","Matching",0,1162,"f_m",1,"words"
54,133,"Dreieck5.png","Möbel","Matching",0,768,"f_m",1,"words"
54,134,"Kreis3.png","Möbel","Nonmatching",0,895,"i_n",1,"words"
54,135,"Kreis5.png","Möbel","Nonmatching",0,NA,"i_n",1,"words"
54,136,"Kreis2.png","Ich","Matching",0,740,"i_m",1,"words"
54,137,"Dreieck2.png","Möbel","Matching",0,840,"f_m",1,"words"
54,138,"Kreis2.png","Möbel","Nonmatching",0,761,"i_n",1,"words"
54,139,"Kreis3.png","Ich","Matching",0,1013,"i_m",1,"words"
54,140,"Kreis4.png","Ich","Matching",0,687,"i_m",1,"words"
55,1,"Kreis1.png","Möbel","Matching",0,983,"f_m",2,"words"
55,2,"Kreis3.png","Möbel","Matching",0,1093,"f_m",2,"words"
55,3,"Dreieck1.png","Möbel","Nonmatching",0,NA,"i_n",2,"words"
55,4,"Kreis5.png","Möbel","Matching",0,772,"f_m",2,"words"
55,5,"Dreieck1.png","Ich","Matching",1,657,"i_m",2,"words"
55,6,"Kreis4.png","Möbel","Matching",0,587,"f_m",2,"words"
55,7,"Dreieck5.png","Ich","Matching",1,512,"i_m",2,"words"
55,8,"Kreis2.png","Ich","Nonmatching",1,897,"f_n",2,"words"
55,9,"Dreieck3.png","Ich","Matching",1,898,"i_m",2,"words"
55,10,"Kreis2.png","Möbel","Matching",0,553,"f_m",2,"words"
55,11,"Dreieck5.png","Möbel","Nonmatching",1,1024,"i_n",2,"words"
55,12,"Kreis5.png","Ich","Nonmatching",1,1003,"f_n",2,"words"
55,13,"Dreieck4.png","Ich","Matching",1,568,"i_m",2,"words"
55,14,"Dreieck2.png","Möbel","Nonmatching",1,940,"i_n",2,"words"
55,15,"Kreis1.png","Ich","Nonmatching",1,858,"f_n",2,"words"
55,16,"Kreis3.png","Ich","Nonmatching",1,1102,"f_n",2,"words"
55,17,"Dreieck2.png","Ich","Matching",1,660,"i_m",2,"words"
55,18,"Kreis4.png","Ich","Nonmatching",1,806,"f_n",2,"words"
55,19,"Dreieck4.png","Möbel","Nonmatching",0,913,"i_n",2,"words"
55,20,"Dreieck3.png","Möbel","Nonmatching",1,1321,"i_n",2,"words"
55,21,"Kreis2.png","Möbel","Matching",0,1080,"f_m",2,"words"
55,22,"Dreieck4.png","Möbel","Nonmatching",1,976,"i_n",2,"words"
55,23,"Dreieck5.png","Möbel","Nonmatching",1,1013,"i_n",2,"words"
55,24,"Kreis5.png","Ich","Nonmatching",1,824,"f_n",2,"words"
55,25,"Dreieck1.png","Ich","Matching",1,812,"i_m",2,"words"
55,26,"Dreieck1.png","Möbel","Nonmatching",1,775,"i_n",2,"words"
55,27,"Dreieck4.png","Ich","Matching",1,773,"i_m",2,"words"
55,28,"Kreis4.png","Ich","Nonmatching",1,795,"f_n",2,"words"
55,29,"Kreis1.png","Möbel","Matching",1,975,"f_m",2,"words"
55,30,"Dreieck3.png","Ich","Matching",1,876,"i_m",2,"words"
55,31,"Kreis3.png","Möbel","Matching",1,803,"f_m",2,"words"
55,32,"Dreieck5.png","Ich","Matching",1,801,"i_m",2,"words"
55,33,"Dreieck2.png","Möbel","Nonmatching",1,676,"i_n",2,"words"
55,34,"Kreis2.png","Ich","Nonmatching",1,918,"f_n",2,"words"
55,35,"Kreis3.png","Ich","Nonmatching",1,1110,"f_n",2,"words"
55,36,"Kreis5.png","Möbel","Matching",1,732,"f_m",2,"words"
55,37,"Kreis4.png","Möbel","Matching",1,796,"f_m",2,"words"
55,38,"Kreis1.png","Ich","Nonmatching",1,696,"f_n",2,"words"
55,39,"Dreieck3.png","Möbel","Nonmatching",1,1169,"i_n",2,"words"
55,40,"Dreieck2.png","Ich","Matching",1,621,"i_m",2,"words"
55,41,"Kreis4.png","Ich","Nonmatching",1,745,"f_n",2,"words"
55,42,"Kreis1.png","Ich","Nonmatching",1,944,"f_n",2,"words"
55,43,"Dreieck5.png","Ich","Matching",1,558,"i_m",2,"words"
55,44,"Dreieck2.png","Möbel","Nonmatching",1,724,"i_n",2,"words"
55,45,"Kreis3.png","Ich","Nonmatching",1,788,"f_n",2,"words"
55,46,"Dreieck1.png","Ich","Matching",1,625,"i_m",2,"words"
55,47,"Dreieck4.png","Ich","Matching",1,852,"i_m",2,"words"
55,48,"Kreis2.png","Möbel","Matching",0,710,"f_m",2,"words"
55,49,"Dreieck5.png","Möbel","Nonmatching",1,718,"i_n",2,"words"
55,50,"Kreis1.png","Möbel","Matching",1,789,"f_m",2,"words"
55,51,"Dreieck3.png","Ich","Matching",1,705,"i_m",2,"words"
55,52,"Dreieck2.png","Ich","Matching",1,642,"i_m",2,"words"
55,53,"Dreieck4.png","Möbel","Nonmatching",1,652,"i_n",2,"words"
55,54,"Kreis5.png","Ich","Nonmatching",1,782,"f_n",2,"words"
55,55,"Kreis2.png","Ich","Nonmatching",1,732,"f_n",2,"words"
55,56,"Kreis4.png","Möbel","Matching",1,827,"f_m",2,"words"
55,57,"Kreis3.png","Möbel","Matching",1,695,"f_m",2,"words"
55,58,"Kreis5.png","Möbel","Matching",1,543,"f_m",2,"words"
55,59,"Dreieck3.png","Möbel","Nonmatching",1,774,"i_n",2,"words"
55,60,"Dreieck1.png","Möbel","Nonmatching",1,652,"i_n",2,"words"
55,61,"Dreieck1.png","Ich","Matching",1,493,"i_m",2,"words"
55,62,"Dreieck5.png","Möbel","Nonmatching",1,551,"i_n",2,"words"
55,63,"Kreis3.png","Möbel","Matching",1,766,"f_m",2,"words"
55,64,"Dreieck4.png","Ich","Matching",1,987,"i_m",2,"words"
55,65,"Dreieck2.png","Möbel","Nonmatching",1,815,"i_n",2,"words"
55,66,"Kreis2.png","Möbel","Matching",1,723,"f_m",2,"words"
55,67,"Kreis4.png","Ich","Nonmatching",1,739,"f_n",2,"words"
55,68,"Kreis2.png","Ich","Nonmatching",1,889,"f_n",2,"words"
55,69,"Kreis4.png","Möbel","Matching",1,1026,"f_m",2,"words"
55,70,"Dreieck4.png","Möbel","Nonmatching",1,709,"i_n",2,"words"
55,71,"Dreieck2.png","Ich","Matching",1,508,"i_m",2,"words"
55,72,"Kreis1.png","Ich","Nonmatching",1,685,"f_n",2,"words"
55,73,"Dreieck3.png","Ich","Matching",1,1015,"i_m",2,"words"
55,74,"Kreis5.png","Möbel","Matching",1,818,"f_m",2,"words"
55,75,"Dreieck1.png","Möbel","Nonmatching",1,925,"i_n",2,"words"
55,76,"Dreieck5.png","Ich","Matching",1,467,"i_m",2,"words"
55,77,"Kreis1.png","Möbel","Matching",1,813,"f_m",2,"words"
55,78,"Dreieck3.png","Möbel","Nonmatching",1,665,"i_n",2,"words"
55,79,"Kreis5.png","Ich","Nonmatching",0,555,"f_n",2,"words"
55,80,"Kreis3.png","Ich","Nonmatching",1,810,"f_n",2,"words"
55,81,"Dreieck1.png","Möbel","Nonmatching",1,677,"i_n",2,"words"
55,82,"Kreis2.png","Möbel","Matching",1,935,"f_m",2,"words"
55,83,"Dreieck5.png","Möbel","Nonmatching",1,662,"i_n",2,"words"
55,84,"Dreieck1.png","Ich","Matching",1,647,"i_m",2,"words"
55,85,"Dreieck3.png","Möbel","Nonmatching",1,578,"i_n",2,"words"
55,86,"Dreieck4.png","Möbel","Nonmatching",1,672,"i_n",2,"words"
55,87,"Kreis3.png","Ich","Nonmatching",1,681,"f_n",2,"words"
55,88,"Kreis4.png","Ich","Nonmatching",1,643,"f_n",2,"words"
55,89,"Kreis2.png","Ich","Nonmatching",1,654,"f_n",2,"words"
55,90,"Dreieck2.png","Möbel","Nonmatching",1,696,"i_n",2,"words"
55,91,"Kreis3.png","Möbel","Matching",1,818,"f_m",2,"words"
55,92,"Dreieck4.png","Ich","Matching",1,644,"i_m",2,"words"
55,93,"Dreieck5.png","Ich","Matching",1,791,"i_m",2,"words"
55,94,"Kreis1.png","Ich","Nonmatching",1,652,"f_n",2,"words"
55,95,"Kreis5.png","Möbel","Matching",1,822,"f_m",2,"words"
55,96,"Dreieck3.png","Ich","Matching",1,752,"i_m",2,"words"
55,97,"Kreis1.png","Möbel","Matching",1,670,"f_m",2,"words"
55,98,"Dreieck2.png","Ich","Matching",1,560,"i_m",2,"words"
55,99,"Kreis4.png","Möbel","Matching",1,614,"f_m",2,"words"
55,100,"Kreis5.png","Ich","Nonmatching",1,635,"f_n",2,"words"
55,101,"Kreis1.png","Möbel","Matching",1,653,"f_m",2,"words"
55,102,"Dreieck3.png","Möbel","Nonmatching",1,688,"i_n",2,"words"
55,103,"Kreis1.png","Ich","Nonmatching",1,568,"f_n",2,"words"
55,104,"Dreieck1.png","Ich","Matching",1,543,"i_m",2,"words"
55,105,"Dreieck3.png","Ich","Matching",1,661,"i_m",2,"words"
55,106,"Kreis4.png","Ich","Nonmatching",1,601,"f_n",2,"words"
55,107,"Kreis5.png","Möbel","Matching",1,660,"f_m",2,"words"
55,108,"Dreieck1.png","Möbel","Nonmatching",1,686,"i_n",2,"words"
55,109,"Dreieck4.png","Ich","Matching",1,591,"i_m",2,"words"
55,110,"Dreieck2.png","Möbel","Nonmatching",1,724,"i_n",2,"words"
55,111,"Kreis3.png","Ich","Nonmatching",1,955,"f_n",2,"words"
55,112,"Kreis4.png","Möbel","Matching",1,641,"f_m",2,"words"
55,113,"Dreieck5.png","Möbel","Nonmatching",1,563,"i_n",2,"words"
55,114,"Kreis2.png","Ich","Nonmatching",1,554,"f_n",2,"words"
55,115,"Dreieck2.png","Ich","Matching",1,705,"i_m",2,"words"
55,116,"Kreis3.png","Möbel","Matching",1,944,"f_m",2,"words"
55,117,"Dreieck5.png","Ich","Matching",1,743,"i_m",2,"words"
55,118,"Kreis2.png","Möbel","Matching",1,717,"f_m",2,"words"
55,119,"Kreis5.png","Ich","Nonmatching",1,556,"f_n",2,"words"
55,120,"Dreieck4.png","Möbel","Nonmatching",1,619,"i_n",2,"words"
55,121,"Kreis1.png","Möbel","Matching",1,687,"f_m",2,"words"
55,122,"Dreieck2.png","Möbel","Nonmatching",1,807,"i_n",2,"words"
55,123,"Dreieck5.png","Möbel","Nonmatching",1,795,"i_n",2,"words"
55,124,"Dreieck2.png","Ich","Matching",1,584,"i_m",2,"words"
55,125,"Kreis2.png","Möbel","Matching",1,549,"f_m",2,"words"
55,126,"Kreis4.png","Ich","Nonmatching",1,811,"f_n",2,"words"
55,127,"Kreis1.png","Ich","Nonmatching",1,672,"f_n",2,"words"
55,128,"Dreieck4.png","Möbel","Nonmatching",1,825,"i_n",2,"words"
55,129,"Kreis2.png","Ich","Nonmatching",1,588,"f_n",2,"words"
55,130,"Dreieck1.png","Möbel","Nonmatching",1,650,"i_n",2,"words"
55,131,"Kreis3.png","Ich","Nonmatching",1,747,"f_n",2,"words"
55,132,"Dreieck1.png","Ich","Matching",1,651,"i_m",2,"words"
55,133,"Dreieck3.png","Ich","Matching",1,677,"i_m",2,"words"
55,134,"Dreieck4.png","Ich","Matching",1,518,"i_m",2,"words"
55,135,"Kreis5.png","Möbel","Matching",1,926,"f_m",2,"words"
55,136,"Dreieck5.png","Ich","Matching",1,957,"i_m",2,"words"
55,137,"Kreis5.png","Ich","Nonmatching",1,602,"f_n",2,"words"
55,138,"Dreieck3.png","Möbel","Nonmatching",1,1062,"i_n",2,"words"
55,139,"Kreis4.png","Möbel","Matching",1,618,"f_m",2,"words"
55,140,"Kreis3.png","Möbel","Matching",1,603,"f_m",2,"words"
56,1,"Dreieck1.png","Möbel","Nonmatching",0,NA,"i_n",2,"words"
