"Subject","Trial","Shape","Label","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
65,93,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
65,94,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1058,1.058,1
65,95,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",883,0.883,1
65,96,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1251,1.251,1
65,97,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",847,0.847,1
65,98,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",933,0.933,1
65,99,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",847,0.847,0
65,100,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",752,0.752,1
65,101,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",738,0.738,1
65,102,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",970,0.97,1
65,103,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",849,0.849,0
65,104,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",801,0.801,1
65,105,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",951,0.951,1
65,106,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",763,0.763,0
65,107,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1376,1.376,1
65,108,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",847,0.847,1
65,109,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1266,1.266,1
65,110,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",511,0.511,0
65,111,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1132,1.132,0
65,112,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1419,1.419,1
65,113,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1231,1.231,1
65,114,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1158,1.158,1
65,115,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",681,0.681,1
65,116,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1125,1.125,0
65,117,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",870,0.87,1
65,118,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
65,119,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",959,0.959,1
65,120,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1454,1.454,0
65,121,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",883,0.883,1
65,122,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",669,0.669,0
65,123,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",682,0.682,0
65,124,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",836,0.836,1
65,125,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1118,1.118,1
65,126,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",778,0.778,1
65,127,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",781,0.781,1
65,128,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",989,0.989,1
65,129,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1210,1.21,1
65,130,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",828,0.828,1
65,131,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1181,1.181,1
65,132,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",675,0.675,1
65,133,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",581,0.581,0
65,134,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1053,1.053,0
65,135,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1264,1.264,1
65,136,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",973,0.973,1
65,137,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1319,1.319,1
65,138,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",915,0.915,1
65,139,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
65,140,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",815,0.815,1
66,1,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",691,0.691,0
66,2,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",568,0.568,1
66,3,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",774,0.774,1
66,4,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",703,0.703,1
66,5,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",806,0.806,1
66,6,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",813,0.813,1
66,7,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",537,0.537,1
66,8,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",622,0.622,1
66,9,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",608,0.608,0
66,10,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",784,0.784,1
66,11,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",761,0.761,1
66,12,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",644,0.644,1
66,13,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",799,0.799,1
66,14,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",603,0.603,0
66,15,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1221,1.221,1
66,16,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",664,0.664,1
66,17,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",737,0.737,1
66,18,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",887,0.887,0
66,19,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",951,0.951,1
66,20,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",783,0.783,1
66,21,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",834,0.834,1
66,22,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",766,0.766,1
66,23,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",771,0.771,1
66,24,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",901,0.901,1
66,25,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",761,0.761,1
66,26,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",685,0.685,1
66,27,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",846,0.846,1
66,28,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",690,0.69,1
66,29,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",654,0.654,1
66,30,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",773,0.773,1
66,31,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",505,0.505,1
66,32,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",439,0.439,1
66,33,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",535,0.535,1
66,34,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",839,0.839,1
66,35,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",574,0.574,1
66,36,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",680,0.68,1
66,37,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",940,0.94,1
66,38,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",857,0.857,1
66,39,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",683,0.683,1
66,40,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",920,0.92,1
66,41,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",941,0.941,1
66,42,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",977,0.977,1
66,43,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",632,0.632,1
66,44,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",834,0.834,1
66,45,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",873,0.873,1
66,46,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",738,0.738,1
66,47,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",712,0.712,1
66,48,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",586,0.586,1
66,49,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",684,0.684,1
66,50,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",707,0.707,1
66,51,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",705,0.705,1
66,52,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",620,0.62,1
66,53,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",546,0.546,1
66,54,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",609,0.609,1
66,55,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",724,0.724,1
66,56,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",604,0.604,1
66,57,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",653,0.653,1
66,58,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1366,1.366,1
66,59,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",734,0.734,1
66,60,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",743,0.743,1
66,61,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",668,0.668,1
66,62,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",760,0.76,1
66,63,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",668,0.668,1
66,64,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1139,1.139,1
66,65,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",714,0.714,1
66,66,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",571,0.571,1
66,67,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",752,0.752,1
66,68,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",555,0.555,1
66,69,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",584,0.584,1
66,70,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",767,0.767,1
66,71,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",643,0.643,1
66,72,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",436,0.436,1
66,73,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",478,0.478,1
66,74,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",564,0.564,1
66,75,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",570,0.57,1
66,76,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",635,0.635,1
66,77,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",931,0.931,1
66,78,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",691,0.691,1
66,79,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",597,0.597,1
66,80,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",716,0.716,1
66,81,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",562,0.562,1
66,82,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",666,0.666,1
66,83,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",715,0.715,1
66,84,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",893,0.893,1
66,85,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1162,1.162,1
66,86,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",493,0.493,1
66,87,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",756,0.756,1
66,88,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",649,0.649,1
66,89,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",830,0.83,1
66,90,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",660,0.66,1
66,91,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1418,1.418,1
66,92,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1166,1.166,1
66,93,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",665,0.665,1
66,94,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",649,0.649,1
66,95,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",617,0.617,1
66,96,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",621,0.621,1
66,97,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",610,0.61,1
66,98,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",447,0.447,1
66,99,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",650,0.65,1
66,100,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",729,0.729,1
66,101,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",562,0.562,1
66,102,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",702,0.702,1
66,103,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",586,0.586,1
66,104,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",678,0.678,1
66,105,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",655,0.655,1
66,106,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",957,0.957,1
66,107,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",633,0.633,1
66,108,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",676,0.676,1
66,109,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",710,0.71,1
66,110,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",628,0.628,0
66,111,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",691,0.691,1
66,112,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",602,0.602,1
66,113,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",721,0.721,1
66,114,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",815,0.815,1
66,115,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",546,0.546,1
66,116,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",586,0.586,1
66,117,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",662,0.662,1
66,118,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",600,0.6,1
66,119,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",659,0.659,1
66,120,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",630,0.63,1
66,121,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",714,0.714,1
66,122,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",671,0.671,1
66,123,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",691,0.691,1
66,124,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",633,0.633,1
66,125,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",836,0.836,1
66,126,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",645,0.645,1
66,127,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",802,0.802,1
66,128,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",661,0.661,1
66,129,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",624,0.624,1
66,130,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",763,0.763,1
66,131,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",664,0.664,0
66,132,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",586,0.586,1
66,133,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",919,0.919,1
66,134,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",805,0.805,1
66,135,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",729,0.729,1
66,136,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",648,0.648,1
66,137,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",604,0.604,1
66,138,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",466,0.466,1
66,139,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",525,0.525,1
66,140,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",573,0.573,1
67,1,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",934,0.934,1
67,2,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1034,1.034,1
67,3,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1150,1.15,1
67,4,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",951,0.951,1
67,5,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1234,1.234,1
67,6,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",785,0.785,1
67,7,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1352,1.352,1
67,8,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",884,0.884,1
67,9,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
67,10,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1284,1.284,1
67,11,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1335,1.335,1
67,12,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",934,0.934,1
67,13,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1001,1.001,1
67,14,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",885,0.885,1
67,15,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",900,0.9,0
67,16,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",867,0.867,1
67,17,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",734,0.734,0
67,18,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",935,0.935,1
67,19,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",752,0.752,1
67,20,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",549,0.549,1
67,21,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",833,0.833,1
67,22,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1300,1.3,1
67,23,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1249,1.249,0
67,24,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",835,0.835,0
67,25,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",819,0.819,1
67,26,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1014,1.014,0
67,27,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1152,1.152,1
67,28,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1136,1.136,1
67,29,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",868,0.868,1
67,30,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",710,0.71,1
67,31,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",787,0.787,1
67,32,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",564,0.564,1
67,33,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",915,0.915,1
67,34,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",831,0.831,1
67,35,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",837,0.837,0
67,36,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1002,1.002,1
67,37,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1205,1.205,1
67,38,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1000,1,1
67,39,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",NA,NA,NA
67,40,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",966,0.966,1
67,41,"Kreis2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1201,1.201,0
67,42,"Kreis5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",868,0.868,1
67,43,"Dreieck4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",782,0.782,1
67,44,"Dreieck3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",634,0.634,1
67,45,"Kreis5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",786,0.786,1
67,46,"Kreis3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",967,0.967,0
67,47,"Dreieck2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1047,1.047,1
67,48,"Kreis1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",901,0.901,1
67,49,"Dreieck3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",967,0.967,1
67,50,"Dreieck1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",701,0.701,1
67,51,"Dreieck1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",848,0.848,1
67,52,"Dreieck2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",835,0.835,1
67,53,"Dreieck5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",952,0.952,1
67,54,"Kreis1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1052,1.052,1
67,55,"Dreieck5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1020,1.02,1
67,56,"Kreis2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",803,0.803,1
67,57,"Kreis4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",771,0.771,0
67,58,"Kreis4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",952,0.952,1
67,59,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",817,0.817,1
67,60,"Kreis3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",783,0.783,0
67,61,"Dreieck4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1200,1.2,1
