Experiment ID,Participant Public ID,NewGorillaID,Trial Number,Zone Type,RT,Accuracy,label,labelword,soundfile,participant_assignment,voiceidentity,speaker,trialtype,version,description,accent,blocktype,blocknumber,OriginalGorillaID,prolificid
142050,anonymised,9316701,33,response_keyboard_single,889.8999999761581,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,34,response_keyboard_single,1018.7000000476836,1,<p style="font-size: 1000%;">YOU</p>,self,9222563_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,35,response_keyboard_single,559,1,<p style="font-size: 1000%;">YOU</p>,self,9222563_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,36,response_keyboard_single,1291.2999999523165,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,37,response_keyboard_single,693.2000000476837,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,38,response_keyboard_single,660.2000000476837,1,<p style="font-size: 1000%;">STRANGER</p>,other,9222563_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,39,response_keyboard_single,432.2000000476837,1,<p style="font-size: 1000%;">STRANGER</p>,other,9222563_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,40,response_keyboard_single,846.6999999284744,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,41,response_keyboard_single,651.6999999284744,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,42,response_keyboard_single,515.1000000238419,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,43,response_keyboard_single,892,1,<p style="font-size: 1000%;">YOU</p>,self,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,44,response_keyboard_single,1095.2000000476835,1,<p style="font-size: 1000%;">YOU</p>,self,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,45,response_keyboard_single,591.3999999761581,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9222563_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,46,response_keyboard_single,1563,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,47,response_keyboard_single,791.2000000476837,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,48,response_keyboard_single,762.1000000238419,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,49,response_keyboard_single,944.8000000715256,1,<p style="font-size: 1000%;">YOU</p>,self,9222563_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,50,response_keyboard_single,919.7999999523164,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,51,response_keyboard_single,611.1000000238419,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,52,response_keyboard_single,555.0999999046326,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,53,response_keyboard_single,704.7000000476837,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,54,response_keyboard_single,520,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,55,response_keyboard_single,508.40000009536743,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,56,response_keyboard_single,588.1999999284744,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9222563_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,57,response_keyboard_single,1500,0,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,other,self,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,58,response_keyboard_single,490.59999990463257,1,<p style="font-size: 1000%;">YOU</p>,self,9222563_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,59,response_keyboard_single,1127.2000000476835,0,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,60,response_keyboard_single,691.2999999523163,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,61,response_keyboard_single,959.2999999523164,1,<p style="font-size: 1000%;">STRANGER</p>,other,9222563_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,62,response_keyboard_single,1468,0,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,63,response_keyboard_single,451.89999997615814,0,<p style="font-size: 1000%;">STRANGER</p>,other,9222563_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,64,response_keyboard_single,787.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,other,friend,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,65,response_keyboard_single,966.399999976158,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,66,response_keyboard_single,541.7999999523163,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9222563_1.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,67,response_keyboard_single,732.8999999761581,0,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,68,response_keyboard_single,399.7999999523163,0,<p style="font-size: 1000%;">STRANGER</p>,other,9222563_1.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,69,response_keyboard_single,1130,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9222563_2.wav,other,other,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,70,response_keyboard_single,804.4000000953674,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,other,self,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,71,response_keyboard_single,797.8000000715256,1,<p style="font-size: 1000%;">STRANGER</p>,other,9222563_2.wav,other,other,participant,MATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142050,anonymised,9316701,72,response_keyboard_single,541.7999999523163,0,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,other,friend,participant,MISMATCH,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,English,mainexperiment,3,9222563,anonymised
142067,anonymised,9321337,1,response_keyboard_single,726.5,1,<p style="font-size: 1000%;">YOU</p>,self,M5_2.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,2,response_keyboard_single,564,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9214939_2.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,3,response_keyboard_single,684.1000000005588,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,4,response_keyboard_single,927.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,5,response_keyboard_single,629.2000000001863,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,6,response_keyboard_single,519.0999999996275,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_2.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,7,response_keyboard_single,472.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9214939_2.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,8,response_keyboard_single,850.8999999994412,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,9,response_keyboard_single,651.9000000003725,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,10,response_keyboard_single,543,1,<p style="font-size: 1000%;">STRANGER</p>,other,9214939_2.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,11,response_keyboard_single,605.3999999994412,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9214939_1.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,12,response_keyboard_single,621.2000000001863,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,13,response_keyboard_single,467.3999999994412,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,14,response_keyboard_single,494.3999999994412,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,15,response_keyboard_single,677.7999999998137,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,16,response_keyboard_single,585.2999999998137,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,17,response_keyboard_single,493,1,<p style="font-size: 1000%;">STRANGER</p>,other,9214939_2.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,18,response_keyboard_single,831.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,19,response_keyboard_single,543.6000000005588,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_2.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,20,response_keyboard_single,701.2000000001863,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,21,response_keyboard_single,496.5,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_1.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,22,response_keyboard_single,833,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_1.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,23,response_keyboard_single,460.5,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,24,response_keyboard_single,499.79999999981374,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_2.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,25,response_keyboard_single,640.6999999992549,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,26,response_keyboard_single,514.5,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_1.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,27,response_keyboard_single,512.5999999996275,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,28,response_keyboard_single,636.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,29,response_keyboard_single,538.2000000001863,1,<p style="font-size: 1000%;">YOU</p>,self,M5_2.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,30,response_keyboard_single,613.2000000001863,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_1.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,31,response_keyboard_single,534.3999999994412,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,32,response_keyboard_single,373.30000000074506,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_1.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,33,response_keyboard_single,802.2999999998137,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,34,response_keyboard_single,470,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9214939_1.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,35,response_keyboard_single,506.1000000005588,1,<p style="font-size: 1000%;">FRIEND</p>,friend,9214939_2.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,36,response_keyboard_single,738.9000000003725,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,37,response_keyboard_single,549.0999999996275,1,<p style="font-size: 1000%;">STRANGER</p>,other,9214939_2.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,38,response_keyboard_single,1000.1000000005588,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,39,response_keyboard_single,538.2000000001863,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_1.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,40,response_keyboard_single,442.0999999996274,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_2.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,41,response_keyboard_single,664.1999999992549,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,42,response_keyboard_single,679.1000000005588,1,<p style="font-size: 1000%;">YOU</p>,self,M10_2.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,43,response_keyboard_single,790.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_1.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,44,response_keyboard_single,581,1,<p style="font-size: 1000%;">STRANGER</p>,other,9214939_1.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,45,response_keyboard_single,894.1000000005588,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_1.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,46,response_keyboard_single,642.7000000001863,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,47,response_keyboard_single,488.5999999996274,1,<p style="font-size: 1000%;">YOU</p>,self,M5_1.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,48,response_keyboard_single,715.1999999992549,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,49,response_keyboard_single,607.1000000005588,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,50,response_keyboard_single,516.2000000001863,1,<p style="font-size: 1000%;">STRANGER</p>,other,9214939_1.wav,self,self,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,51,response_keyboard_single,616.7000000001863,1,<p style="font-size: 1000%;">YOU</p>,self,M10_1.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,52,response_keyboard_single,815.1999999992549,1,<p style="font-size: 1000%;">STRANGER</p>,other,M5_2.mp3,self,friend,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,53,response_keyboard_single,624.4000000003725,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_2.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,54,response_keyboard_single,793,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_2.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,55,response_keyboard_single,558.5999999996275,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_2.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,56,response_keyboard_single,444.70000000018626,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,57,response_keyboard_single,633.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M10_2.mp3,self,other,participant,MISMATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,58,response_keyboard_single,614.2999999998137,0,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,59,response_keyboard_single,395.5,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_2.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,60,response_keyboard_single,451.70000000018626,1,<p style="font-size: 1000%;">YOU</p>,self,9214939_1.wav,self,self,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,61,response_keyboard_single,462.70000000018626,1,<p style="font-size: 1000%;">STRANGER</p>,other,M10_1.mp3,self,other,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
142067,anonymised,9321337,62,response_keyboard_single,396.9000000003726,1,<p style="font-size: 1000%;">FRIEND</p>,friend,M5_1.mp3,self,friend,participant,MATCH,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,English,mainexperiment,1,9214939,anonymised
