Subject_ID,Exp_id,Age,Gender,Handedness,Ethnicity,Employment_Status,Country,First_Language,Education
9371356,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9373604,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9373940,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9375533,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9375645,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9375815,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9377393,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9388653,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9389596,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9389656,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9393393,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9405558,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
9407601,Kirk_2025_BritJPsy_Exp2,/,/,/,/,/,/,/,/
