"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
118,5,71,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,863,0.863,1
118,5,72,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,1009,1.009,1
118,5,73,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,603,0.603,1
118,5,74,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,477,0.477,1
118,5,75,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,567,0.567,0
118,5,76,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,586,0.586,1
118,5,77,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,940,0.94,0
118,5,78,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,494,0.494,1
118,5,79,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,512,0.512,1
118,5,80,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,634,0.634,1
118,6,81,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,604,0.604,1
118,6,82,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,614,0.614,1
118,6,83,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,608,0.608,0
118,6,84,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,1066,1.066,1
118,6,85,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,876,0.876,1
118,6,86,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,806,0.806,1
118,6,87,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,671,0.671,1
118,6,88,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,553,0.553,1
118,6,89,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,707,0.707,1
118,6,90,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,958,0.958,1
118,6,91,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,536,0.536,1
118,6,92,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,594,0.594,1
118,6,93,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,644,0.644,1
118,6,94,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,630,0.63,1
118,6,95,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,616,0.616,1
118,6,96,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,618,0.618,0
118,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,762,0.762,0
118,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,868,0.868,1
118,NA,NA,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,910,0.91,0
118,NA,NA,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,888,0.888,0
118,NA,NA,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",NA,0,0,0
118,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,1066,1.066,1
118,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,692,0.692,0
118,NA,NA,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,798,0.798,0
118,NA,NA,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,950,0.95,0
118,NA,NA,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,1072,1.072,1
118,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,794,0.794,1
118,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,820,0.82,0
118,NA,NA,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,782,0.782,1
118,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,841,0.841,1
118,NA,NA,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,779,0.779,1
118,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,701,0.701,1
118,NA,NA,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,631,0.631,1
118,NA,NA,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,665,0.665,1
118,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,995,0.995,1
118,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,813,0.813,1
118,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,970,0.97,0
118,NA,NA,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,764,0.764,1
118,NA,NA,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,695,0.695,1
118,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,865,0.865,1
118,NA,NA,"P.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,919,0.919,1
118,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,641,0.641,1
118,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",2,699,0.699,1
118,NA,NA,"P.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,917,0.917,1
119,1,1,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,580,0.58,1
119,1,2,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,573,0.573,1
119,1,3,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,805,0.805,1
119,1,4,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,861,0.861,1
119,1,5,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,637,0.637,1
119,1,6,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,877,0.877,1
119,1,7,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,701,0.701,1
119,1,8,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,694,0.694,1
119,1,9,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,639,0.639,1
119,1,10,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,575,0.575,1
119,1,11,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,663,0.663,1
119,1,12,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,839,0.839,1
119,1,13,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,519,0.519,1
119,1,14,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,559,0.559,1
119,1,15,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,664,0.664,1
119,1,16,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,824,0.824,1
119,2,17,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,568,0.568,1
119,2,18,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,816,0.816,1
119,2,19,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,792,0.792,1
119,2,20,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,1072,1.072,1
119,2,21,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,848,0.848,1
119,2,22,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,680,0.68,1
119,2,23,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,739,0.739,1
119,2,24,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,571,0.571,1
119,2,25,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,811,0.811,1
119,2,26,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,523,0.523,1
119,2,27,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,563,0.563,0
119,2,28,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,715,0.715,1
119,2,29,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,538,0.538,1
119,2,30,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,916,0.916,1
119,2,31,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,669,0.669,1
119,2,32,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,829,0.829,0
119,3,33,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,821,0.821,0
119,3,34,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,549,0.549,1
119,3,35,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,677,0.677,1
119,3,36,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,773,0.773,1
119,3,37,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,637,0.637,1
119,3,38,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,647,0.647,1
119,3,39,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,648,0.648,1
119,3,40,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,864,0.864,1
119,3,41,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,704,0.704,1
119,3,42,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,568,0.568,0
119,3,43,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,744,0.744,1
119,3,44,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,480,0.48,1
119,3,45,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,499,0.499,1
119,3,46,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,875,0.875,1
119,3,47,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,547,0.547,1
119,3,48,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,555,0.555,1
119,4,49,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,808,0.808,1
119,4,50,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,545,0.545,1
119,4,51,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,730,0.73,1
119,4,52,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,762,0.762,1
119,4,53,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,610,0.61,1
119,4,54,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,794,0.794,1
119,4,55,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,698,0.698,1
119,4,56,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,810,0.81,1
119,4,57,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,573,0.573,1
119,4,58,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,525,0.525,1
119,4,59,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,621,0.621,1
119,4,60,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,676,0.676,1
119,4,61,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,604,0.604,0
119,4,62,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,660,0.66,1
119,4,63,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,716,0.716,1
119,4,64,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,694,0.694,1
119,5,65,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,431,0.431,1
119,5,66,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,791,0.791,1
119,5,67,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",NA,0,0,0
119,5,68,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,807,0.807,1
119,5,69,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,743,0.743,1
119,5,70,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,631,0.631,1
119,5,71,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,624,0.624,1
119,5,72,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,578,0.578,1
119,5,73,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,930,0.93,1
119,5,74,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,586,0.586,1
119,5,75,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,530,0.53,1
119,5,76,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,546,0.546,0
119,5,77,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,602,0.602,1
119,5,78,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,706,0.706,1
119,5,79,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,549,0.549,1
119,5,80,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,557,0.557,1
119,6,81,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,468,0.468,1
119,6,82,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,740,0.74,1
119,6,83,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,836,0.836,1
119,6,84,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,476,0.476,1
119,6,85,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,780,0.78,1
119,6,86,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,733,0.733,1
119,6,87,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,486,0.486,1
119,6,88,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,775,0.775,1
119,6,89,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,551,0.551,1
119,6,90,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,559,0.559,1
119,6,91,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,423,0.423,1
119,6,92,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,447,0.447,1
119,6,93,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,607,0.607,0
119,6,94,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,673,0.673,1
119,6,95,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,724,0.724,1
119,6,96,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,876,0.876,1
119,NA,NA,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",NA,0,0,0
119,NA,NA,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,735,0.735,0
119,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,384,0.384,1
119,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,913,0.913,1
119,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,720,0.72,1
119,NA,NA,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,680,0.68,0
119,NA,NA,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,712,0.712,0
119,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,545,0.545,1
119,NA,NA,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,799,0.799,1
119,NA,NA,"S.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,727,0.727,1
119,NA,NA,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,967,0.967,1
119,NA,NA,"S.bmp","你","Matching","你","Self","Self","你","Self","Self",1,543,0.543,1
120,1,1,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",NA,0,0,0
120,1,2,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,592,0.592,1
120,1,3,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,568,0.568,0
120,1,4,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,496,0.496,1
120,1,5,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,504,0.504,1
120,1,6,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,608,0.608,1
120,1,7,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,672,0.672,1
120,1,8,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,730,0.73,1
120,1,9,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,923,0.923,1
120,1,10,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,803,0.803,1
120,1,11,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,763,0.763,1
120,1,12,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,923,0.923,1
120,1,13,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,547,0.547,1
120,1,14,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,563,0.563,1
120,1,15,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",2,781,0.781,0
120,1,16,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,1014,1.014,1
120,2,17,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,710,0.71,1
120,2,18,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,742,0.742,1
120,2,19,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,974,0.974,1
120,2,20,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,686,0.686,1
120,2,21,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,510,0.51,1
120,2,22,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,895,0.895,1
120,2,23,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,656,0.656,1
120,2,24,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,640,0.64,1
120,2,25,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,584,0.584,1
120,2,26,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,688,0.688,1
120,2,27,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,616,0.616,1
120,2,28,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,624,0.624,1
120,2,29,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,650,0.65,1
120,2,30,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,547,0.547,1
120,2,31,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,787,0.787,1
120,2,32,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",NA,0,0,0
120,3,33,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",NA,0,0,0
120,3,34,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,579,0.579,0
120,3,35,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,851,0.851,1
120,3,36,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,1052,1.052,1
120,3,37,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,556,0.556,1
120,3,38,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,588,0.588,1
120,3,39,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,756,0.756,1
120,3,40,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,860,0.86,1
120,3,41,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,748,0.748,1
120,3,42,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,940,0.94,1
120,3,43,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,853,0.853,1
120,3,44,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,645,0.645,1
120,3,45,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,525,0.525,1
120,3,46,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,805,0.805,1
120,3,47,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,453,0.453,1
120,3,48,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,373,0.373,1
120,4,49,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,682,0.682,1
120,4,50,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,490,0.49,1
120,4,51,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,962,0.962,1
120,4,52,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,898,0.898,1
120,4,53,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",NA,0,0,0
120,4,54,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,507,0.507,1
120,4,55,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,426,0.426,1
120,4,56,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,722,0.722,1
120,4,57,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,666,0.666,1
120,4,58,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,866,0.866,1
120,4,59,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,986,0.986,1
120,4,60,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,875,0.875,1
120,4,61,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,683,0.683,1
120,4,62,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",NA,0,0,0
120,4,63,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,531,0.531,1
120,4,64,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,595,0.595,1
120,5,65,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,491,0.491,1
120,5,66,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,467,0.467,1
120,5,67,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,581,0.581,1
120,5,68,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,590,0.59,1
120,5,69,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,1030,1.03,1
120,5,70,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,630,0.63,1
120,5,71,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,758,0.758,1
120,5,72,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,598,0.598,1
120,5,73,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,1094,1.094,1
120,5,74,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,688,0.688,1
120,5,75,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,569,0.569,1
120,5,76,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,865,0.865,1
120,5,77,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,801,0.801,1
120,5,78,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",NA,0,0,0
120,5,79,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,553,0.553,1
120,5,80,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,433,0.433,1
120,6,81,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,859,0.859,0
120,6,82,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,516,0.516,1
120,6,83,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,876,0.876,1
120,6,84,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,676,0.676,1
120,6,85,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",1,764,0.764,1
120,6,86,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,1020,1.02,1
120,6,87,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,483,0.483,1
120,6,88,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,413,0.413,1
120,6,89,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,574,0.574,1
120,6,90,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,486,0.486,1
120,6,91,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,726,0.726,1
120,6,92,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,558,0.558,1
120,6,93,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,558,0.558,1
120,6,94,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,862,0.862,1
120,6,95,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,656,0.656,1
120,6,96,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,953,0.953,1
120,NA,NA,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,868,0.868,0
120,NA,NA,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,716,0.716,1
120,NA,NA,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,532,0.532,0
120,NA,NA,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",NA,0,0,0
120,NA,NA,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",2,807,0.807,1
120,NA,NA,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,975,0.975,1
120,NA,NA,"T.bmp","你","Nonmatching","你","Self","Self","生人","Stranger","Stranger",1,903,0.903,1
120,NA,NA,"C.bmp","生人","Nonmatching","生人","Stranger","Stranger","你","Self","Self",2,647,0.647,0
120,NA,NA,"C.bmp","你","Matching","你","Self","Self","你","Self","Self",2,650,0.65,1
120,NA,NA,"T.bmp","生人","Matching","生人","Stranger","Stranger","生人","Stranger","Stranger",1,586,0.586,0
