"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","ACC"
"35","2","170","circle","you","self-matching","Matching","you","You","Self","you","You","Self","463","1"
"35","2","171","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","681","1"
"35","2","172","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","668","1"
"35","2","173","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","755","1"
"35","2","174","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","440","1"
"35","2","175","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","467","1"
"35","2","176","circle","you","self-matching","Matching","you","You","Self","you","You","Self","439","1"
"35","2","177","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","542","1"
"35","2","178","circle","you","self-matching","Matching","you","You","Self","you","You","Self","634","0"
"35","2","179","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","540","1"
"35","2","180","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","714","1"
"35","2","181","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","751","0"
"35","2","182","circle","you","self-matching","Matching","you","You","Self","you","You","Self","456","1"
"35","2","183","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","473","1"
"35","2","184","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","729","1"
"35","2","185","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","566","1"
"35","2","186","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","457","1"
"35","2","187","circle","you","self-matching","Matching","you","You","Self","you","You","Self","545","1"
"35","2","188","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","511","1"
"35","2","189","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","646","1"
"35","2","190","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","654","1"
"35","2","191","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","577","1"
"35","2","192","circle","you","self-matching","Matching","you","You","Self","you","You","Self","421","1"
"35","2","193","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","503","1"
"35","2","194","circle","you","self-matching","Matching","you","You","Self","you","You","Self","562","1"
"35","2","195","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","650","1"
"35","2","196","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","599","1"
"35","2","197","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","538","1"
"35","2","198","circle","you","self-matching","Matching","you","You","Self","you","You","Self","425","1"
"35","2","199","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","505","1"
"35","2","200","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","456","1"
"35","2","201","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","459","0"
"35","2","202","circle","you","self-matching","Matching","you","You","Self","you","You","Self","468","1"
"35","2","203","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","640","1"
"35","2","204","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","715","1"
"35","2","205","circle","you","self-matching","Matching","you","You","Self","you","You","Self","556","1"
"35","2","206","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","607","1"
"35","2","207","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","609","1"
"35","2","208","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","527","1"
"35","2","209","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","529","1"
"35","2","210","circle","you","self-matching","Matching","you","You","Self","you","You","Self","514","1"
"35","2","211","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","416","1"
"35","2","212","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","556","1"
"35","2","213","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","614","1"
"35","2","214","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","653","1"
"35","2","215","circle","you","self-matching","Matching","you","You","Self","you","You","Self","601","1"
"35","2","216","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","575","1"
"35","2","217","circle","you","self-matching","Matching","you","You","Self","you","You","Self","617","0"
"35","2","218","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","701","1"
"35","2","219","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","520","1"
"35","2","220","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","720","1"
"35","2","221","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","666","1"
"35","2","222","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","533","1"
"35","2","223","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","565","1"
"35","2","224","circle","you","self-matching","Matching","you","You","Self","you","You","Self","596","1"
"35","2","225","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"35","2","226","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","703","1"
"35","2","227","circle","you","self-matching","Matching","you","You","Self","you","You","Self","386","1"
"35","2","228","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","603","1"
"35","2","229","circle","you","self-matching","Matching","you","You","Self","you","You","Self","428","1"
"35","2","230","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","558","1"
"35","2","231","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","653","1"
"35","2","232","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","453","0"
"35","2","233","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","498","1"
"35","2","234","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","577","1"
"35","2","235","circle","you","self-matching","Matching","you","You","Self","you","You","Self","406","1"
"35","2","236","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","412","1"
"35","2","237","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","464","0"
"35","2","238","circle","you","self-matching","Matching","you","You","Self","you","You","Self","438","1"
"35","2","239","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","632","1"
"35","2","240","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","578","1"
"36","1","1","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","722","0"
"36","1","2","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","959","0"
"36","1","3","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","919","0"
"36","1","4","circle","you","self-matching","Matching","you","You","Self","you","You","Self","723","0"
"36","1","5","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"36","1","6","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","1038","1"
"36","1","7","circle","you","self-matching","Matching","you","You","Self","you","You","Self","457","0"
"36","1","8","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","716","1"
"36","1","9","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","953","0"
"36","1","10","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","749","1"
"36","1","11","circle","you","self-matching","Matching","you","You","Self","you","You","Self","941","1"
"36","1","12","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","563","1"
"36","1","13","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","760","1"
"36","1","14","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","728","1"
"36","1","15","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","688","1"
"36","1","16","circle","you","self-matching","Matching","you","You","Self","you","You","Self","775","1"
"36","1","17","circle","you","self-matching","Matching","you","You","Self","you","You","Self","549","1"
"36","1","18","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","637","1"
"36","1","19","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","494","0"
"36","1","20","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","547","1"
"36","1","21","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","817","1"
"36","1","22","circle","you","self-matching","Matching","you","You","Self","you","You","Self","556","1"
"36","1","23","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","684","1"
"36","1","24","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","698","0"
"36","1","25","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","596","1"
"36","1","26","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","801","1"
"36","1","27","circle","you","self-matching","Matching","you","You","Self","you","You","Self","542","1"
"36","1","28","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","517","0"
"36","1","29","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","753","1"
"36","1","30","circle","you","self-matching","Matching","you","You","Self","you","You","Self","514","0"
"36","1","31","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","616","1"
"36","1","32","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","303","1"
"36","1","33","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","623","1"
"36","1","34","circle","you","self-matching","Matching","you","You","Self","you","You","Self","685","1"
"36","1","35","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","330","0"
"36","1","36","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","586","0"
"36","1","37","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","373","1"
"36","1","38","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","424","0"
"36","1","39","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","594","0"
"36","1","40","circle","you","self-matching","Matching","you","You","Self","you","You","Self","719","1"
"36","1","41","circle","you","self-matching","Matching","you","You","Self","you","You","Self","544","1"
"36","1","42","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","755","1"
"36","1","43","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","633","1"
"36","1","44","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"36","1","45","circle","you","self-matching","Matching","you","You","Self","you","You","Self","603","1"
"36","1","46","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","709","1"
"36","1","47","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","575","1"
"36","1","48","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","502","1"
"36","1","49","circle","you","self-matching","Matching","you","You","Self","you","You","Self","570","0"
"36","1","50","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","794","1"
"36","1","51","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","686","1"
"36","1","52","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","529","1"
"36","1","53","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","852","1"
"36","1","54","circle","you","self-matching","Matching","you","You","Self","you","You","Self","792","1"
"36","1","55","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","697","1"
"36","1","56","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","642","1"
"36","1","57","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","663","1"
"36","1","58","circle","you","self-matching","Matching","you","You","Self","you","You","Self","656","1"
"36","1","59","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","650","0"
"36","1","60","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","686","1"
"36","1","61","circle","you","self-matching","Matching","you","You","Self","you","You","Self","451","1"
"36","1","62","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","493","1"
"36","1","63","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","596","1"
"36","1","64","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","380","1"
"36","1","65","circle","you","self-matching","Matching","you","You","Self","you","You","Self","515","1"
"36","1","66","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","506","1"
"36","1","67","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","547","1"
"36","1","68","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","380","1"
"36","1","69","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","731","1"
"36","1","70","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","679","1"
"36","1","71","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","572","1"
"36","1","72","circle","you","self-matching","Matching","you","You","Self","you","You","Self","388","1"
"36","1","73","circle","you","self-matching","Matching","you","You","Self","you","You","Self","387","1"
"36","1","74","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","535","1"
"36","1","75","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","701","0"
"36","1","76","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","735","1"
"36","1","77","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","547","0"
"36","1","78","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","763","1"
"36","1","79","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","570","1"
"36","1","80","circle","you","self-matching","Matching","you","You","Self","you","You","Self","522","1"
"36","1","81","circle","you","self-matching","Matching","you","You","Self","you","You","Self","494","1"
"36","1","82","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","605","1"
"36","1","83","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","647","1"
"36","1","84","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","506","1"
"36","1","85","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","763","1"
"36","1","86","circle","you","self-matching","Matching","you","You","Self","you","You","Self","478","1"
"36","1","87","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","556","1"
"36","1","88","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","743","1"
"36","1","89","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","457","1"
"36","1","90","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","517","1"
"36","1","91","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","308","0"
"36","1","92","circle","you","self-matching","Matching","you","You","Self","you","You","Self","472","1"
"36","1","93","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","513","1"
"36","1","94","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","543","1"
"36","1","95","circle","you","self-matching","Matching","you","You","Self","you","You","Self","513","0"
"36","1","96","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","378","1"
"36","1","97","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","517","0"
"36","1","98","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","429","0"
"36","1","99","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","821","1"
"36","1","100","circle","you","self-matching","Matching","you","You","Self","you","You","Self","444","1"
"36","1","101","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","488","0"
"36","1","102","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","389","1"
"36","1","103","circle","you","self-matching","Matching","you","You","Self","you","You","Self","407","1"
"36","1","104","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","309","1"
"36","1","105","circle","you","self-matching","Matching","you","You","Self","you","You","Self","369","1"
"36","1","106","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","423","1"
"36","1","107","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","355","0"
"36","1","108","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","540","0"
"36","1","109","circle","you","self-matching","Matching","you","You","Self","you","You","Self","789","1"
"36","1","110","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","517","0"
"36","1","111","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","387","1"
"36","1","112","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","450","0"
"36","1","113","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","663","0"
"36","1","114","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","699","1"
"36","1","115","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","586","1"
"36","1","116","circle","you","self-matching","Matching","you","You","Self","you","You","Self","433","1"
"36","1","117","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","485","1"
"36","1","118","circle","you","self-matching","Matching","you","You","Self","you","You","Self","425","1"
"36","1","119","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","639","1"
"36","1","120","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","467","1"
"36","2","121","circle","you","self-matching","Matching","you","You","Self","you","You","Self","602","1"
"36","2","122","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","715","1"
"36","2","123","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","448","1"
"36","2","124","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","316","1"
"36","2","125","circle","you","self-matching","Matching","you","You","Self","you","You","Self","401","1"
"36","2","126","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","482","1"
"36","2","127","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","454","1"
"36","2","128","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","733","1"
"36","2","129","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","637","1"
"36","2","130","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","513","1"
"36","2","131","circle","you","self-matching","Matching","you","You","Self","you","You","Self","309","1"
"36","2","132","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","451","1"
"36","2","133","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","514","1"
"36","2","134","circle","you","self-matching","Matching","you","You","Self","you","You","Self","377","1"
"36","2","135","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","318","1"
"36","2","136","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","298","1"
"36","2","137","circle","you","self-matching","Matching","you","You","Self","you","You","Self","312","0"
"36","2","138","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","670","1"
"36","2","139","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","339","1"
"36","2","140","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","560","1"
"36","2","141","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","457","1"
"36","2","142","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","447","1"
"36","2","143","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","270","0"
"36","2","144","circle","you","self-matching","Matching","you","You","Self","you","You","Self","291","1"
"36","2","145","circle","you","self-matching","Matching","you","You","Self","you","You","Self","399","1"
"36","2","146","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","549","1"
"36","2","147","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","326","1"
"36","2","148","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","301","1"
"36","2","149","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","425","0"
"36","2","150","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","420","1"
"36","2","151","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","486","1"
"36","2","152","circle","you","self-matching","Matching","you","You","Self","you","You","Self","289","1"
"36","2","153","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","387","1"
"36","2","154","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","296","1"
"36","2","155","circle","you","self-matching","Matching","you","You","Self","you","You","Self","433","1"
"36","2","156","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","345","1"
"36","2","157","circle","you","self-matching","Matching","you","You","Self","you","You","Self","296","1"
"36","2","158","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","327","1"
"36","2","159","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","358","1"
"36","2","160","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","299","1"
"36","2","161","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","308","0"
"36","2","162","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","660","0"
"36","2","163","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","428","0"
"36","2","164","circle","you","self-matching","Matching","you","You","Self","you","You","Self","368","1"
"36","2","165","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","513","1"
"36","2","166","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","465","0"
"36","2","167","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","410","0"
"36","2","168","circle","you","self-matching","Matching","you","You","Self","you","You","Self","363","1"
"36","2","169","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","521","1"
"36","2","170","circle","you","self-matching","Matching","you","You","Self","you","You","Self","404","1"
"36","2","171","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","473","1"
"36","2","172","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","260","1"
"36","2","173","circle","you","self-matching","Matching","you","You","Self","you","You","Self","419","1"
"36","2","174","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","572","0"
"36","2","175","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","509","1"
"36","2","176","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","247","1"
"36","2","177","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","550","0"
"36","2","178","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","516","1"
"36","2","179","circle","you","self-matching","Matching","you","You","Self","you","You","Self","328","1"
"36","2","180","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","457","1"
"36","2","181","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","559","1"
"36","2","182","circle","you","self-matching","Matching","you","You","Self","you","You","Self","288","1"
"36","2","183","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","571","1"
"36","2","184","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","500","1"
"36","2","185","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","507","1"
"36","2","186","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","382","0"
"36","2","187","circle","you","self-matching","Matching","you","You","Self","you","You","Self","478","1"
"36","2","188","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","517","1"
"36","2","189","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","471","0"
"36","2","190","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","536","0"
"36","2","191","circle","you","self-matching","Matching","you","You","Self","you","You","Self","582","1"
"36","2","192","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","388","1"
"36","2","193","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","545","1"
"36","2","194","circle","you","self-matching","Matching","you","You","Self","you","You","Self","516","1"
"36","2","195","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","662","1"
"36","2","196","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","520","0"
"36","2","197","circle","you","self-matching","Matching","you","You","Self","you","You","Self","542","1"
"36","2","198","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","482","0"
"36","2","199","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","664","0"
"36","2","200","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","346","1"
"36","2","201","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","504","1"
"36","2","202","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","556","0"
"36","2","203","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","751","1"
"36","2","204","circle","you","self-matching","Matching","you","You","Self","you","You","Self","420","1"
"36","2","205","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","553","1"
"36","2","206","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","651","1"
"36","2","207","circle","you","self-matching","Matching","you","You","Self","you","You","Self","323","1"
"36","2","208","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","440","0"
"36","2","209","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","512","1"
"36","2","210","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","340","0"
"36","2","211","circle","you","self-matching","Matching","you","You","Self","you","You","Self","597","1"
"36","2","212","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","396","1"
