"Subject","Trial","Block","Shape","ShapeIdentity","Matching","ACC","RT_ms","resp_type"
43,124,2,"circle","you","Nonmatching",0,396,"incorrect"
43,125,2,"square","stranger","Matching",0,543,"incorrect"
43,126,2,"circle","you","Nonmatching",0,406,"incorrect"
43,127,2,"circle","you","Matching",0,647,"incorrect"
43,128,2,"square","stranger","Nonmatching",0,330,"incorrect"
43,129,2,"square","stranger","Matching",0,70,"incorrect"
43,130,2,"circle","you","Matching",1,234,"correct"
43,131,2,"square","stranger","Nonmatching",1,522,"correct"
43,132,2,"circle","you","Nonmatching",0,380,"incorrect"
43,133,2,"circle","you","Nonmatching",1,351,"correct"
43,134,2,"square","stranger","Matching",1,508,"correct"
43,135,2,"circle","you","Matching",0,472,"incorrect"
43,136,2,"square","stranger","Nonmatching",0,717,"incorrect"
43,137,2,"square","stranger","Nonmatching",1,536,"correct"
43,138,2,"circle","you","Nonmatching",1,232,"correct"
43,139,2,"circle","you","Matching",1,384,"correct"
43,140,2,"square","stranger","Matching",0,470,"incorrect"
43,141,2,"square","stranger","Nonmatching",0,398,"incorrect"
43,142,2,"circle","you","Nonmatching",0,394,"incorrect"
43,143,2,"square","stranger","Matching",0,457,"incorrect"
43,144,2,"circle","you","Matching",1,354,"correct"
43,145,2,"square","stranger","Matching",0,561,"incorrect"
43,146,2,"circle","you","Matching",1,360,"correct"
43,147,2,"circle","you","Nonmatching",0,583,"incorrect"
43,148,2,"square","stranger","Nonmatching",1,460,"correct"
43,149,2,"circle","you","Nonmatching",0,561,"incorrect"
43,150,2,"square","stranger","Nonmatching",0,714,"incorrect"
43,151,2,"square","stranger","Matching",0,497,"incorrect"
43,152,2,"circle","you","Matching",1,417,"correct"
43,153,2,"square","stranger","Matching",1,778,"correct"
43,154,2,"circle","you","Matching",1,739,"correct"
43,155,2,"circle","you","Nonmatching",1,749,"correct"
43,156,2,"square","stranger","Nonmatching",0,674,"incorrect"
43,157,2,"square","stranger","Nonmatching",0,898,"incorrect"
43,158,2,"square","stranger","Matching",0,512,"incorrect"
43,159,2,"circle","you","Matching",1,392,"correct"
43,160,2,"circle","you","Nonmatching",1,638,"correct"
43,161,2,"circle","you","Nonmatching",0,495,"incorrect"
43,162,2,"square","stranger","Nonmatching",1,628,"correct"
43,163,2,"circle","you","Matching",1,618,"correct"
43,164,2,"square","stranger","Matching",0,658,"incorrect"
43,165,2,"circle","you","Nonmatching",0,451,"incorrect"
43,166,2,"circle","you","Matching",1,485,"correct"
43,167,2,"square","stranger","Nonmatching",0,730,"incorrect"
43,168,2,"square","stranger","Matching",0,637,"incorrect"
43,169,2,"circle","you","Matching",1,444,"correct"
43,170,2,"square","stranger","Matching",1,874,"correct"
43,171,2,"square","stranger","Nonmatching",NA,NA,"missed"
43,172,2,"circle","you","Nonmatching",0,662,"incorrect"
43,173,2,"circle","you","Matching",1,546,"correct"
43,174,2,"square","stranger","Matching",0,800,"incorrect"
43,175,2,"square","stranger","Nonmatching",0,459,"incorrect"
43,176,2,"circle","you","Nonmatching",0,433,"incorrect"
43,177,2,"square","stranger","Matching",0,591,"incorrect"
43,178,2,"square","stranger","Nonmatching",0,653,"incorrect"
43,179,2,"circle","you","Matching",1,499,"correct"
43,180,2,"circle","you","Nonmatching",1,872,"correct"
43,181,2,"square","stranger","Matching",0,876,"incorrect"
43,182,2,"square","stranger","Nonmatching",NA,NA,"missed"
43,183,2,"circle","you","Matching",1,505,"correct"
43,184,2,"circle","you","Nonmatching",1,724,"correct"
43,185,2,"circle","you","Nonmatching",0,949,"incorrect"
43,186,2,"circle","you","Matching",1,623,"correct"
43,187,2,"square","stranger","Nonmatching",1,1043,"correct"
43,188,2,"square","stranger","Matching",0,807,"incorrect"
43,189,2,"circle","you","Nonmatching",0,672,"incorrect"
43,190,2,"square","stranger","Nonmatching",NA,NA,"missed"
43,191,2,"square","stranger","Matching",0,981,"incorrect"
43,192,2,"circle","you","Matching",1,493,"correct"
43,193,2,"square","stranger","Nonmatching",1,1070,"correct"
43,194,2,"circle","you","Nonmatching",NA,NA,"missed"
43,195,2,"square","stranger","Matching",1,1055,"correct"
43,196,2,"circle","you","Matching",1,846,"correct"
43,197,2,"square","stranger","Matching",0,692,"incorrect"
43,198,2,"circle","you","Matching",1,516,"correct"
43,199,2,"circle","you","Nonmatching",1,815,"correct"
43,200,2,"square","stranger","Nonmatching",0,854,"incorrect"
43,201,2,"square","stranger","Matching",1,800,"correct"
43,202,2,"circle","you","Nonmatching",1,742,"correct"
43,203,2,"circle","you","Matching",1,743,"correct"
43,204,2,"square","stranger","Nonmatching",1,645,"correct"
43,205,2,"circle","you","Nonmatching",0,783,"incorrect"
43,206,2,"square","stranger","Matching",0,952,"incorrect"
43,207,2,"square","stranger","Nonmatching",0,567,"incorrect"
43,208,2,"circle","you","Matching",1,506,"correct"
43,209,2,"circle","you","Matching",0,759,"incorrect"
43,210,2,"square","stranger","Matching",0,641,"incorrect"
43,211,2,"circle","you","Nonmatching",0,522,"incorrect"
43,212,2,"square","stranger","Nonmatching",1,687,"correct"
43,213,2,"circle","you","Matching",1,554,"correct"
43,214,2,"square","stranger","Nonmatching",1,794,"correct"
43,215,2,"circle","you","Nonmatching",1,723,"correct"
43,216,2,"square","stranger","Matching",1,792,"correct"
43,217,2,"square","stranger","Nonmatching",1,917,"correct"
43,218,2,"circle","you","Nonmatching",1,838,"correct"
43,219,2,"circle","you","Matching",1,646,"correct"
43,220,2,"square","stranger","Matching",0,560,"incorrect"
43,221,2,"square","stranger","Nonmatching",1,832,"correct"
43,222,2,"square","stranger","Matching",1,850,"correct"
43,223,2,"circle","you","Nonmatching",1,742,"correct"
43,224,2,"circle","you","Matching",1,691,"correct"
43,225,2,"circle","you","Matching",1,759,"correct"
43,226,2,"square","stranger","Nonmatching",1,483,"correct"
43,227,2,"circle","you","Nonmatching",1,750,"correct"
43,228,2,"square","stranger","Matching",0,945,"incorrect"
43,229,2,"square","stranger","Nonmatching",0,842,"incorrect"
43,230,2,"circle","you","Nonmatching",NA,NA,"missed"
43,231,2,"square","stranger","Matching",0,414,"incorrect"
43,232,2,"circle","you","Matching",1,491,"correct"
43,233,2,"circle","you","Nonmatching",1,700,"correct"
43,234,2,"square","stranger","Nonmatching",1,899,"correct"
43,235,2,"square","stranger","Matching",0,797,"incorrect"
43,236,2,"circle","you","Matching",1,500,"correct"
43,237,2,"square","stranger","Matching",0,667,"incorrect"
43,238,2,"circle","you","Nonmatching",0,560,"incorrect"
43,239,2,"circle","you","Matching",1,461,"correct"
43,240,2,"square","stranger","Nonmatching",1,649,"correct"
44,1,1,"circle","you","Nonmatching",1,596,"correct"
44,2,1,"circle","you","Matching",1,568,"correct"
44,3,1,"square","stranger","Nonmatching",1,746,"correct"
44,4,1,"square","stranger","Matching",1,528,"correct"
44,5,1,"square","stranger","Nonmatching",1,767,"correct"
44,6,1,"circle","you","Matching",1,732,"correct"
44,7,1,"square","stranger","Matching",0,736,"incorrect"
44,8,1,"circle","you","Nonmatching",1,924,"correct"
44,9,1,"square","stranger","Nonmatching",0,722,"incorrect"
44,10,1,"circle","you","Matching",1,876,"correct"
44,11,1,"circle","you","Nonmatching",1,771,"correct"
44,12,1,"square","stranger","Matching",0,951,"incorrect"
44,13,1,"square","stranger","Nonmatching",NA,NA,"missed"
44,14,1,"circle","you","Nonmatching",0,655,"incorrect"
44,15,1,"square","stranger","Matching",1,1058,"correct"
44,16,1,"circle","you","Matching",0,673,"incorrect"
44,17,1,"circle","you","Matching",0,881,"incorrect"
44,18,1,"circle","you","Nonmatching",NA,NA,"missed"
44,19,1,"square","stranger","Nonmatching",1,982,"correct"
44,20,1,"square","stranger","Matching",1,786,"correct"
44,21,1,"square","stranger","Nonmatching",1,785,"correct"
44,22,1,"square","stranger","Matching",1,831,"correct"
44,23,1,"circle","you","Matching",1,486,"correct"
44,24,1,"circle","you","Nonmatching",1,635,"correct"
44,25,1,"square","stranger","Nonmatching",0,815,"incorrect"
44,26,1,"square","stranger","Matching",1,1037,"correct"
44,27,1,"circle","you","Nonmatching",1,773,"correct"
44,28,1,"circle","you","Matching",1,904,"correct"
44,29,1,"square","stranger","Matching",1,998,"correct"
44,30,1,"square","stranger","Nonmatching",1,699,"correct"
44,31,1,"circle","you","Nonmatching",1,617,"correct"
44,32,1,"circle","you","Matching",1,773,"correct"
44,33,1,"circle","you","Nonmatching",1,799,"correct"
44,34,1,"circle","you","Matching",1,691,"correct"
44,35,1,"square","stranger","Matching",1,702,"correct"
44,36,1,"square","stranger","Nonmatching",1,1059,"correct"
44,37,1,"square","stranger","Matching",1,831,"correct"
44,38,1,"circle","you","Matching",1,743,"correct"
44,39,1,"square","stranger","Nonmatching",NA,NA,"missed"
44,40,1,"circle","you","Nonmatching",1,974,"correct"
44,41,1,"square","stranger","Matching",0,768,"incorrect"
44,42,1,"square","stranger","Nonmatching",1,949,"correct"
44,43,1,"circle","you","Matching",1,531,"correct"
44,44,1,"circle","you","Nonmatching",0,1014,"incorrect"
44,45,1,"square","stranger","Matching",0,835,"incorrect"
44,46,1,"circle","you","Nonmatching",1,928,"correct"
44,47,1,"circle","you","Matching",1,759,"correct"
44,48,1,"square","stranger","Nonmatching",1,1037,"correct"
44,49,1,"square","stranger","Matching",1,818,"correct"
44,50,1,"circle","you","Matching",1,722,"correct"
44,51,1,"circle","you","Nonmatching",1,993,"correct"
44,52,1,"square","stranger","Nonmatching",1,910,"correct"
44,53,1,"circle","you","Matching",1,716,"correct"
44,54,1,"square","stranger","Nonmatching",1,888,"correct"
44,55,1,"square","stranger","Matching",1,717,"correct"
44,56,1,"circle","you","Nonmatching",1,828,"correct"
44,57,1,"square","stranger","Nonmatching",1,905,"correct"
44,58,1,"circle","you","Nonmatching",0,1051,"incorrect"
44,59,1,"square","stranger","Matching",1,753,"correct"
44,60,1,"circle","you","Matching",1,658,"correct"
44,61,1,"square","stranger","Matching",0,518,"incorrect"
44,62,1,"circle","you","Nonmatching",1,670,"correct"
44,63,1,"circle","you","Matching",1,764,"correct"
44,64,1,"square","stranger","Nonmatching",1,945,"correct"
44,65,1,"square","stranger","Matching",1,710,"correct"
44,66,1,"circle","you","Nonmatching",1,835,"correct"
44,67,1,"square","stranger","Nonmatching",1,813,"correct"
44,68,1,"circle","you","Matching",1,751,"correct"
44,69,1,"circle","you","Nonmatching",1,832,"correct"
44,70,1,"square","stranger","Matching",1,879,"correct"
44,71,1,"circle","you","Matching",1,566,"correct"
44,72,1,"square","stranger","Nonmatching",1,552,"correct"
44,73,1,"circle","you","Nonmatching",1,699,"correct"
44,74,1,"square","stranger","Matching",1,540,"correct"
44,75,1,"square","stranger","Nonmatching",0,693,"incorrect"
44,76,1,"circle","you","Matching",1,599,"correct"
44,77,1,"circle","you","Nonmatching",1,736,"correct"
44,78,1,"square","stranger","Nonmatching",0,790,"incorrect"
44,79,1,"square","stranger","Matching",1,797,"correct"
44,80,1,"circle","you","Matching",1,363,"correct"
44,81,1,"square","stranger","Nonmatching",1,655,"correct"
44,82,1,"circle","you","Nonmatching",1,562,"correct"
44,83,1,"circle","you","Matching",1,659,"correct"
44,84,1,"square","stranger","Matching",1,625,"correct"
44,85,1,"square","stranger","Matching",1,955,"correct"
44,86,1,"square","stranger","Nonmatching",1,612,"correct"
44,87,1,"circle","you","Matching",1,662,"correct"
44,88,1,"circle","you","Nonmatching",1,717,"correct"
44,89,1,"circle","you","Nonmatching",NA,NA,"missed"
44,90,1,"square","stranger","Nonmatching",0,613,"incorrect"
44,91,1,"circle","you","Matching",1,585,"correct"
44,92,1,"square","stranger","Matching",1,620,"correct"
44,93,1,"circle","you","Nonmatching",1,807,"correct"
44,94,1,"square","stranger","Matching",0,821,"incorrect"
44,95,1,"square","stranger","Nonmatching",0,674,"incorrect"
44,96,1,"circle","you","Matching",1,616,"correct"
44,97,1,"square","stranger","Matching",0,842,"incorrect"
44,98,1,"circle","you","Nonmatching",1,1061,"correct"
44,99,1,"circle","you","Matching",1,506,"correct"
44,100,1,"square","stranger","Nonmatching",0,971,"incorrect"
44,101,1,"circle","you","Nonmatching",1,817,"correct"
44,102,1,"circle","you","Matching",1,446,"correct"
44,103,1,"square","stranger","Matching",1,561,"correct"
44,104,1,"square","stranger","Nonmatching",1,613,"correct"
44,105,1,"square","stranger","Nonmatching",1,591,"correct"
44,106,1,"circle","you","Nonmatching",0,444,"incorrect"
44,107,1,"square","stranger","Matching",0,650,"incorrect"
44,108,1,"circle","you","Matching",1,550,"correct"
44,109,1,"circle","you","Nonmatching",1,660,"correct"
44,110,1,"circle","you","Matching",1,516,"correct"
44,111,1,"square","stranger","Matching",1,572,"correct"
44,112,1,"square","stranger","Nonmatching",1,642,"correct"
44,113,1,"square","stranger","Nonmatching",1,670,"correct"
44,114,1,"circle","you","Matching",1,618,"correct"
44,115,1,"circle","you","Nonmatching",1,741,"correct"
44,116,1,"square","stranger","Matching",1,603,"correct"
44,117,1,"square","stranger","Matching",0,769,"incorrect"
44,118,1,"square","stranger","Nonmatching",1,712,"correct"
44,119,1,"circle","you","Matching",1,517,"correct"
44,120,1,"circle","you","Nonmatching",1,675,"correct"
44,121,2,"circle","you","Matching",1,572,"correct"
44,122,2,"square","stranger","Matching",1,612,"correct"
44,123,2,"square","stranger","Nonmatching",1,650,"correct"
44,124,2,"circle","you","Nonmatching",1,660,"correct"
44,125,2,"square","stranger","Nonmatching",1,665,"correct"
44,126,2,"square","stranger","Matching",1,821,"correct"
44,127,2,"circle","you","Matching",1,486,"correct"
44,128,2,"circle","you","Nonmatching",1,656,"correct"
44,129,2,"circle","you","Nonmatching",1,535,"correct"
44,130,2,"circle","you","Matching",1,740,"correct"
44,131,2,"square","stranger","Nonmatching",1,868,"correct"
44,132,2,"square","stranger","Matching",1,629,"correct"
44,133,2,"square","stranger","Matching",1,662,"correct"
44,134,2,"square","stranger","Nonmatching",1,645,"correct"
44,135,2,"circle","you","Nonmatching",1,677,"correct"
44,136,2,"circle","you","Matching",1,527,"correct"
44,137,2,"circle","you","Nonmatching",1,644,"correct"
44,138,2,"square","stranger","Nonmatching",0,653,"incorrect"
44,139,2,"circle","you","Matching",1,596,"correct"
44,140,2,"square","stranger","Matching",1,587,"correct"
44,141,2,"square","stranger","Matching",1,662,"correct"
44,142,2,"circle","you","Matching",1,517,"correct"
44,143,2,"square","stranger","Nonmatching",1,614,"correct"
44,144,2,"circle","you","Nonmatching",1,602,"correct"
44,145,2,"circle","you","Matching",1,471,"correct"
44,146,2,"square","stranger","Matching",1,654,"correct"
44,147,2,"square","stranger","Nonmatching",1,559,"correct"
44,148,2,"circle","you","Nonmatching",1,519,"correct"
44,149,2,"circle","you","Matching",1,394,"correct"
44,150,2,"square","stranger","Nonmatching",1,758,"correct"
44,151,2,"square","stranger","Matching",1,594,"correct"
44,152,2,"circle","you","Nonmatching",1,532,"correct"
44,153,2,"circle","you","Nonmatching",1,585,"correct"
44,154,2,"circle","you","Matching",1,434,"correct"
44,155,2,"square","stranger","Nonmatching",1,706,"correct"
44,156,2,"square","stranger","Matching",1,668,"correct"
44,157,2,"square","stranger","Nonmatching",1,640,"correct"
44,158,2,"circle","you","Nonmatching",1,703,"correct"
44,159,2,"square","stranger","Matching",1,660,"correct"
44,160,2,"circle","you","Matching",1,400,"correct"
44,161,2,"circle","you","Nonmatching",1,609,"correct"
44,162,2,"square","stranger","Nonmatching",1,656,"correct"
44,163,2,"circle","you","Matching",1,486,"correct"
44,164,2,"square","stranger","Matching",1,646,"correct"
44,165,2,"circle","you","Matching",1,615,"correct"
44,166,2,"square","stranger","Matching",1,433,"correct"
44,167,2,"square","stranger","Nonmatching",1,562,"correct"
44,168,2,"circle","you","Nonmatching",1,650,"correct"
44,169,2,"square","stranger","Nonmatching",0,816,"incorrect"
44,170,2,"circle","you","Nonmatching",1,768,"correct"
44,171,2,"square","stranger","Matching",1,669,"correct"
44,172,2,"circle","you","Matching",1,492,"correct"
44,173,2,"square","stranger","Nonmatching",1,612,"correct"
44,174,2,"circle","you","Nonmatching",1,666,"correct"
44,175,2,"circle","you","Matching",1,559,"correct"
44,176,2,"square","stranger","Matching",1,722,"correct"
44,177,2,"circle","you","Nonmatching",1,653,"correct"
44,178,2,"square","stranger","Matching",1,621,"correct"
44,179,2,"square","stranger","Nonmatching",1,735,"correct"
44,180,2,"circle","you","Matching",1,609,"correct"
44,181,2,"circle","you","Matching",1,626,"correct"
44,182,2,"square","stranger","Matching",1,615,"correct"
44,183,2,"square","stranger","Nonmatching",1,532,"correct"
44,184,2,"circle","you","Nonmatching",1,533,"correct"
44,185,2,"square","stranger","Matching",1,561,"correct"
44,186,2,"circle","you","Matching",1,751,"correct"
44,187,2,"circle","you","Nonmatching",1,566,"correct"
44,188,2,"square","stranger","Nonmatching",1,538,"correct"
44,189,2,"circle","you","Matching",1,451,"correct"
44,190,2,"circle","you","Nonmatching",1,599,"correct"
44,191,2,"square","stranger","Nonmatching",0,800,"incorrect"
44,192,2,"square","stranger","Matching",1,574,"correct"
44,193,2,"circle","you","Nonmatching",1,691,"correct"
44,194,2,"square","stranger","Matching",1,668,"correct"
44,195,2,"circle","you","Matching",1,443,"correct"
44,196,2,"square","stranger","Nonmatching",1,519,"correct"
44,197,2,"square","stranger","Nonmatching",0,530,"incorrect"
44,198,2,"circle","you","Nonmatching",0,892,"incorrect"
44,199,2,"circle","you","Matching",1,549,"correct"
44,200,2,"square","stranger","Matching",1,670,"correct"
44,201,2,"circle","you","Nonmatching",1,560,"correct"
44,202,2,"square","stranger","Nonmatching",1,459,"correct"
44,203,2,"square","stranger","Matching",1,516,"correct"
44,204,2,"circle","you","Matching",1,554,"correct"
44,205,2,"square","stranger","Nonmatching",1,607,"correct"
44,206,2,"circle","you","Nonmatching",0,470,"incorrect"
44,207,2,"circle","you","Matching",1,416,"correct"
44,208,2,"square","stranger","Matching",1,596,"correct"
44,209,2,"square","stranger","Matching",1,750,"correct"
44,210,2,"circle","you","Matching",1,488,"correct"
44,211,2,"circle","you","Nonmatching",1,562,"correct"
44,212,2,"square","stranger","Nonmatching",1,433,"correct"
44,213,2,"square","stranger","Nonmatching",1,633,"correct"
44,214,2,"square","stranger","Matching",1,576,"correct"
44,215,2,"circle","you","Nonmatching",1,891,"correct"
44,216,2,"circle","you","Matching",1,374,"correct"
44,217,2,"circle","you","Matching",1,641,"correct"
44,218,2,"square","stranger","Nonmatching",1,587,"correct"
44,219,2,"square","stranger","Matching",1,546,"correct"
44,220,2,"circle","you","Nonmatching",1,516,"correct"
44,221,2,"circle","you","Nonmatching",1,737,"correct"
44,222,2,"square","stranger","Matching",1,590,"correct"
44,223,2,"square","stranger","Nonmatching",1,627,"correct"
44,224,2,"circle","you","Matching",1,483,"correct"
44,225,2,"square","stranger","Nonmatching",0,733,"incorrect"
44,226,2,"circle","you","Nonmatching",1,677,"correct"
44,227,2,"square","stranger","Matching",1,643,"correct"
44,228,2,"circle","you","Matching",1,534,"correct"
44,229,2,"square","stranger","Matching",1,699,"correct"
44,230,2,"circle","you","Nonmatching",1,650,"correct"
44,231,2,"square","stranger","Nonmatching",1,488,"correct"
44,232,2,"circle","you","Matching",1,508,"correct"
44,233,2,"circle","you","Nonmatching",1,732,"correct"
44,234,2,"square","stranger","Matching",1,533,"correct"
44,235,2,"circle","you","Matching",1,525,"correct"
44,236,2,"square","stranger","Nonmatching",1,499,"correct"
44,237,2,"circle","you","Nonmatching",1,667,"correct"
44,238,2,"square","stranger","Matching",1,579,"correct"
44,239,2,"circle","you","Matching",1,367,"correct"
44,240,2,"square","stranger","Nonmatching",1,403,"correct"
45,1,1,"circle","stranger","Matching",0,984,"incorrect"
45,2,1,"circle","stranger","Nonmatching",NA,NA,"missed"
45,3,1,"square","you","Nonmatching",NA,NA,"missed"
45,4,1,"square","you","Matching",1,487,"correct"
45,5,1,"circle","stranger","Matching",1,479,"correct"
45,6,1,"circle","stranger","Nonmatching",1,692,"correct"
45,7,1,"square","you","Matching",1,758,"correct"
45,8,1,"square","you","Nonmatching",1,1002,"correct"
45,9,1,"square","you","Matching",1,545,"correct"
45,10,1,"square","you","Nonmatching",1,634,"correct"
45,11,1,"circle","stranger","Matching",0,729,"incorrect"
45,12,1,"circle","stranger","Nonmatching",1,725,"correct"
45,13,1,"square","you","Matching",1,585,"correct"
45,14,1,"circle","stranger","Nonmatching",1,815,"correct"
45,15,1,"square","you","Nonmatching",1,893,"correct"
45,16,1,"circle","stranger","Matching",0,888,"incorrect"
45,17,1,"circle","stranger","Matching",NA,NA,"missed"
45,18,1,"circle","stranger","Nonmatching",1,1025,"correct"
45,19,1,"square","you","Matching",1,567,"correct"
45,20,1,"square","you","Nonmatching",NA,NA,"missed"
45,21,1,"square","you","Matching",1,653,"correct"
45,22,1,"circle","stranger","Nonmatching",1,779,"correct"
45,23,1,"circle","stranger","Matching",NA,NA,"missed"
45,24,1,"square","you","Nonmatching",1,671,"correct"
45,25,1,"square","you","Matching",1,586,"correct"
45,26,1,"square","you","Nonmatching",1,749,"correct"
45,27,1,"circle","stranger","Matching",1,665,"correct"
45,28,1,"circle","stranger","Nonmatching",0,581,"incorrect"
45,29,1,"circle","stranger","Matching",NA,NA,"missed"
45,30,1,"square","you","Matching",1,492,"correct"
45,31,1,"square","you","Nonmatching",1,540,"correct"
45,32,1,"circle","stranger","Nonmatching",0,589,"incorrect"
45,33,1,"circle","stranger","Nonmatching",0,516,"incorrect"
45,34,1,"square","you","Nonmatching",1,753,"correct"
45,35,1,"circle","stranger","Matching",0,769,"incorrect"
45,36,1,"square","you","Matching",1,712,"correct"
45,37,1,"circle","stranger","Nonmatching",NA,NA,"missed"
45,38,1,"square","you","Nonmatching",NA,NA,"missed"
45,39,1,"circle","stranger","Matching",1,704,"correct"
45,40,1,"square","you","Matching",1,609,"correct"
45,41,1,"square","you","Nonmatching",1,739,"correct"
45,42,1,"square","you","Matching",1,588,"correct"
45,43,1,"circle","stranger","Nonmatching",1,893,"correct"
45,44,1,"circle","stranger","Matching",1,931,"correct"
45,45,1,"circle","stranger","Matching",1,566,"correct"
45,46,1,"square","you","Nonmatching",1,659,"correct"
45,47,1,"square","you","Matching",1,561,"correct"
45,48,1,"circle","stranger","Nonmatching",1,705,"correct"
45,49,1,"circle","stranger","Matching",1,744,"correct"
45,50,1,"circle","stranger","Nonmatching",1,704,"correct"
45,51,1,"square","you","Nonmatching",0,816,"incorrect"
45,52,1,"square","you","Matching",1,740,"correct"
45,53,1,"square","you","Nonmatching",1,627,"correct"
45,54,1,"circle","stranger","Nonmatching",1,920,"correct"
45,55,1,"square","you","Matching",1,704,"correct"
45,56,1,"circle","stranger","Matching",0,1062,"incorrect"
45,57,1,"square","you","Nonmatching",1,913,"correct"
45,58,1,"circle","stranger","Nonmatching",1,826,"correct"
45,59,1,"circle","stranger","Matching",1,426,"correct"
45,60,1,"square","you","Matching",1,883,"correct"
45,61,1,"circle","stranger","Matching",1,388,"correct"
45,62,1,"square","you","Matching",0,651,"incorrect"
45,63,1,"circle","stranger","Nonmatching",1,733,"correct"
45,64,1,"square","you","Nonmatching",1,880,"correct"
45,65,1,"square","you","Nonmatching",1,618,"correct"
45,66,1,"square","you","Matching",1,576,"correct"
45,67,1,"circle","stranger","Matching",0,509,"incorrect"
45,68,1,"circle","stranger","Nonmatching",1,768,"correct"
45,69,1,"circle","stranger","Matching",1,531,"correct"
45,70,1,"square","you","Nonmatching",1,600,"correct"
45,71,1,"square","you","Matching",1,599,"correct"
45,72,1,"circle","stranger","Nonmatching",1,666,"correct"
45,73,1,"square","you","Nonmatching",1,732,"correct"
45,74,1,"circle","stranger","Matching",1,423,"correct"
45,75,1,"square","you","Matching",1,702,"correct"
45,76,1,"circle","stranger","Nonmatching",1,568,"correct"
45,77,1,"square","you","Matching",0,616,"incorrect"
45,78,1,"circle","stranger","Matching",1,684,"correct"
45,79,1,"square","you","Nonmatching",1,667,"correct"
45,80,1,"circle","stranger","Nonmatching",0,493,"incorrect"
45,81,1,"circle","stranger","Nonmatching",1,656,"correct"
45,82,1,"square","you","Matching",1,501,"correct"
45,83,1,"square","you","Nonmatching",1,869,"correct"
45,84,1,"circle","stranger","Matching",1,894,"correct"
45,85,1,"square","you","Matching",1,483,"correct"
45,86,1,"square","you","Nonmatching",1,691,"correct"
45,87,1,"circle","stranger","Nonmatching",0,513,"incorrect"
45,88,1,"circle","stranger","Matching",1,576,"correct"
45,89,1,"circle","stranger","Nonmatching",1,627,"correct"
45,90,1,"circle","stranger","Matching",0,596,"incorrect"
45,91,1,"square","you","Nonmatching",1,672,"correct"
45,92,1,"square","you","Matching",1,516,"correct"
45,93,1,"square","you","Matching",1,846,"correct"
45,94,1,"square","you","Nonmatching",1,617,"correct"
45,95,1,"circle","stranger","Matching",1,674,"correct"
45,96,1,"circle","stranger","Nonmatching",1,638,"correct"
45,97,1,"circle","stranger","Nonmatching",1,571,"correct"
45,98,1,"square","you","Nonmatching",0,567,"incorrect"
45,99,1,"circle","stranger","Matching",NA,NA,"missed"
45,100,1,"square","you","Matching",1,576,"correct"
45,101,1,"square","you","Nonmatching",1,870,"correct"
45,102,1,"circle","stranger","Matching",NA,NA,"missed"
45,103,1,"square","you","Matching",1,525,"correct"
45,104,1,"circle","stranger","Nonmatching",1,713,"correct"
45,105,1,"circle","stranger","Matching",1,474,"correct"
45,106,1,"circle","stranger","Nonmatching",1,770,"correct"
45,107,1,"square","you","Matching",1,658,"correct"
45,108,1,"square","you","Nonmatching",1,603,"correct"
45,109,1,"square","you","Matching",1,656,"correct"
45,110,1,"circle","stranger","Nonmatching",1,861,"correct"
45,111,1,"square","you","Nonmatching",1,804,"correct"
45,112,1,"circle","stranger","Matching",1,730,"correct"
45,113,1,"circle","stranger","Nonmatching",1,716,"correct"
45,114,1,"circle","stranger","Matching",1,716,"correct"
45,115,1,"square","you","Nonmatching",NA,NA,"missed"
45,116,1,"square","you","Matching",1,626,"correct"
45,117,1,"circle","stranger","Matching",0,737,"incorrect"
45,118,1,"square","you","Nonmatching",1,744,"correct"
45,119,1,"square","you","Matching",1,387,"correct"
45,120,1,"circle","stranger","Nonmatching",1,708,"correct"
45,121,2,"square","you","Matching",1,609,"correct"
45,122,2,"circle","stranger","Nonmatching",1,776,"correct"
45,123,2,"square","you","Nonmatching",1,951,"correct"
45,124,2,"circle","stranger","Matching",1,874,"correct"
45,125,2,"square","you","Nonmatching",1,820,"correct"
45,126,2,"square","you","Matching",1,550,"correct"
45,127,2,"circle","stranger","Matching",1,762,"correct"
45,128,2,"circle","stranger","Nonmatching",1,666,"correct"
45,129,2,"square","you","Matching",1,609,"correct"
45,130,2,"circle","stranger","Matching",1,811,"correct"
45,131,2,"square","you","Nonmatching",1,647,"correct"
45,132,2,"circle","stranger","Nonmatching",1,728,"correct"
45,133,2,"square","you","Matching",1,680,"correct"
45,134,2,"square","you","Nonmatching",1,754,"correct"
45,135,2,"circle","stranger","Nonmatching",1,1001,"correct"
45,136,2,"circle","stranger","Matching",1,683,"correct"
45,137,2,"square","you","Nonmatching",1,940,"correct"
45,138,2,"square","you","Matching",1,508,"correct"
45,139,2,"circle","stranger","Matching",1,843,"correct"
45,140,2,"circle","stranger","Nonmatching",1,869,"correct"
45,141,2,"circle","stranger","Nonmatching",1,612,"correct"
45,142,2,"square","you","Nonmatching",1,766,"correct"
45,143,2,"square","you","Matching",1,513,"correct"
45,144,2,"circle","stranger","Matching",1,912,"correct"
45,145,2,"circle","stranger","Nonmatching",1,809,"correct"
45,146,2,"square","you","Matching",1,504,"correct"
45,147,2,"square","you","Nonmatching",1,729,"correct"
45,148,2,"circle","stranger","Matching",1,873,"correct"
45,149,2,"square","you","Nonmatching",1,566,"correct"
45,150,2,"circle","stranger","Matching",0,612,"incorrect"
