"Subject","phase","condition","label","shape","correct","match","label_identity","shape_identity","group","key_resp.keys","key_resp.corr","key_resp.rt","key_resp_formal.keys","key_resp_formal.corr","key_resp_formal.rt","ID","age","sex","date","expName","psychopyVersion","frameRate"
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"m",1,0.4605776,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.6045885,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.6151018,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"m",1,0.6578825,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"m",1,0.5625186,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"m",1,0.6393737,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.512868,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","triangle.png","m",0,3,2,7,NA,NA,NA,"m",1,0.5670566,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.5140851,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.512646,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","triangle.png","m",0,1,2,7,NA,NA,NA,"m",1,0.5121207,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"m",1,0.7502654,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","triangle.png","m",0,3,2,7,NA,NA,NA,"m",1,0.3562843,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.4569109,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.5132717,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.5515039,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.4682408,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.6045081,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.5671162,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.5388432,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"m",1,0.4485267,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","triangle.png","m",0,3,2,7,NA,NA,NA,"m",1,0.6728252,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.617382,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"m",1,0.5144533,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.5235596,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","triangle.png","m",0,1,2,7,NA,NA,NA,"m",1,0.5054012,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","circle.png","m",0,2,3,7,NA,NA,NA,"m",1,0.7918593,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.5877187,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.614756,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.5849677,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.5004356,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.5640496,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.5683845,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.4205659,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"m",1,0.5021336,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.6529568,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.4608216,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","triangle.png","m",0,3,2,7,NA,NA,NA,"m",1,0.5014915,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.4520592,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","circle.png","m",0,2,3,7,NA,NA,NA,"m",1,0.5728038,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.5603562,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.6373911,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.518559,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.4445889,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"m",1,0.4780092,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.6620384,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.3663794,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.4347746,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.7238647,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.6659633,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.426953,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","triangle.png","m",0,1,2,7,NA,NA,NA,"m",1,0.6938293,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.4762888,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.5570341,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"m",1,0.4561363,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.4568839,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"m",1,0.8340059,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.5146027,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.5769515,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.541705,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","rectangle.png","m",0,3,1,7,NA,NA,NA,"z",0,0.3616397,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.7270863,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.5737868,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.5285432,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.46261,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"z",0,0.4633977,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","triangle.png","m",0,1,2,7,NA,NA,NA,"m",1,0.5350078,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.5165091,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.6656412,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","circle.png","m",0,2,3,7,NA,NA,NA,"m",1,0.5536802,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"m",1,0.6702266,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.4625498,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","rectangle.png","m",0,2,1,7,NA,NA,NA,"m",1,0.4872607,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.4297526,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","other","circle.png","z",1,3,3,7,NA,NA,NA,"z",1,0.432036,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.5297103,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.4886119,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","circle.png","m",0,2,3,7,NA,NA,NA,"m",1,0.4320676,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"m",1,0.5378529,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","circle.png","m",0,1,3,7,NA,NA,NA,"m",1,0.7190349,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"m",0,0.8843805,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","friend","triangle.png","z",1,2,2,7,NA,NA,NA,"z",1,0.699779,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","triangle.png","m",0,1,2,7,NA,NA,NA,"z",0,0.2908207,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"212","formal","4A","self","rectangle.png","z",1,1,1,7,NA,NA,NA,"z",1,0.6815381,212,19,"2","2023-05-11_16h41.08.049","SLM","2022.2.4",59.98674293
"213","practice","3B","other","circle.png","z",0,3,2,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","triangle.png","m",1,3,3,6,"z",0,0.3751511,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","triangle.png","z",0,2,3,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","rectangle.png","z",0,2,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","triangle.png","m",1,3,3,6,"z",0,0.3477561,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","rectangle.png","z",0,2,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","circle.png","z",0,1,2,6,"m",0,0.5537167,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","triangle.png","m",1,3,3,6,"z",0,0.4228671,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","rectangle.png","z",0,3,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","circle.png","z",0,1,2,6,"m",0,0.2819442,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,"z",0,0.9140222,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","triangle.png","m",1,3,3,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","triangle.png","z",0,1,3,6,"m",0,0.4256779,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","triangle.png","z",0,2,3,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","rectangle.png","z",0,2,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","circle.png","z",0,1,2,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","circle.png","m",1,2,2,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","triangle.png","z",0,1,3,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","circle.png","z",0,1,2,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","circle.png","z",0,1,2,6,"z",1,0.2554167,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","circle.png","m",1,2,2,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","circle.png","z",0,1,2,6,"z",1,0.280999,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","circle.png","z",0,3,2,6,"z",1,0.7937239,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","rectangle.png","z",0,2,1,6,"z",1,0.4288519,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","rectangle.png","z",0,2,1,6,"m",0,0.6550116,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","triangle.png","z",0,2,3,6,"z",1,0.9276109,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","triangle.png","m",1,3,3,6,"m",1,0.7582157,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","circle.png","m",1,2,2,6,"z",0,0.8750043,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","circle.png","z",0,1,2,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,"m",1,0.891339,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","circle.png","z",0,3,2,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","circle.png","z",0,3,2,6,"z",1,0.6829204,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","rectangle.png","z",0,3,1,6,NA,0,NA,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","triangle.png","z",0,2,3,6,"z",1,0.755765,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","triangle.png","z",0,2,3,6,"z",1,0.6486103,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","circle.png","m",1,2,2,6,"z",0,0.6423134,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,"m",1,0.5075219,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,"z",0,0.5380725,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","triangle.png","m",1,3,3,6,"m",1,1.0157661,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","rectangle.png","z",0,2,1,6,"z",1,1.0588712,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","friend","triangle.png","z",0,2,3,6,"z",1,0.5950196,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","self","rectangle.png","m",1,1,1,6,"m",1,0.3748472,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","rectangle.png","z",0,3,1,6,"z",1,0.8023481,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","practice","3B","other","triangle.png","m",1,3,3,6,"m",1,0.58152,NA,NA,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","rectangle.png","m",1,1,1,6,NA,NA,NA,"m",1,0.437741,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","rectangle.png","m",1,1,1,6,NA,NA,NA,"m",1,0.317747,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","circle.png","z",0,3,2,6,NA,NA,NA,"z",1,0.5881289,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","rectangle.png","z",0,2,1,6,NA,NA,NA,"z",1,0.7585425,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","triangle.png","z",0,1,3,6,NA,NA,NA,"z",1,0.6355601,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","triangle.png","z",0,2,3,6,NA,NA,NA,"z",1,1.0357473,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","triangle.png","m",1,3,3,6,NA,NA,NA,"m",1,0.8462079,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","rectangle.png","z",0,3,1,6,NA,NA,NA,"z",1,0.5689354,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","triangle.png","z",0,1,3,6,NA,NA,NA,"z",1,0.8273071,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","circle.png","m",1,2,2,6,NA,NA,NA,"m",1,0.5011466,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","rectangle.png","z",0,2,1,6,NA,NA,NA,"z",1,0.6211181,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","circle.png","z",0,3,2,6,NA,NA,NA,"m",0,0.757851,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","circle.png","m",1,2,2,6,NA,NA,NA,"m",1,0.5630735,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","triangle.png","m",1,3,3,6,NA,NA,NA,"z",0,0.5195506,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","circle.png","m",1,2,2,6,NA,NA,NA,"m",1,0.6052633,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","triangle.png","z",0,1,3,6,NA,NA,NA,"z",1,0.7031834,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","triangle.png","m",1,3,3,6,NA,NA,NA,NA,0,NA,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","triangle.png","z",0,2,3,6,NA,NA,NA,"z",1,0.6370222,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","circle.png","z",0,1,2,6,NA,NA,NA,"m",0,0.5253053,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","triangle.png","m",1,3,3,6,NA,NA,NA,"m",1,0.739089,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","circle.png","m",1,2,2,6,NA,NA,NA,"z",0,0.9543386,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","triangle.png","z",0,2,3,6,NA,NA,NA,"z",1,0.9011282,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","rectangle.png","z",0,3,1,6,NA,NA,NA,"z",1,0.7318818,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","rectangle.png","z",0,2,1,6,NA,NA,NA,"z",1,0.8644391,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","circle.png","z",0,1,2,6,NA,NA,NA,"z",1,0.4571803,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","circle.png","z",0,1,2,6,NA,NA,NA,"z",1,0.4977562,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","friend","rectangle.png","z",0,2,1,6,NA,NA,NA,"z",1,0.6741374,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","other","triangle.png","m",1,3,3,6,NA,NA,NA,"m",1,0.5140017,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
"213","formal","3B","self","circle.png","z",0,1,2,6,NA,NA,NA,"m",0,0.5683355,213,19,"2","2023-05-19_16h41.02.536","SLM","2022.2.4",59.97983478
