"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
2105,5,70,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",822,0.822,1
2105,5,71,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",689,0.689,1
2105,5,72,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",947,0.947,1
2105,5,73,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",756,0.756,1
2105,5,74,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",638,0.638,1
2105,5,75,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",553,0.553,1
2105,5,76,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",692,0.692,1
2105,5,77,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",553,0.553,1
2105,5,78,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",846,0.846,1
2105,5,79,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",541,0.541,1
2105,5,80,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",812,0.812,1
2105,5,81,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",861,0.861,1
2105,5,82,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",492,0.492,1
2105,5,83,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",643,0.643,1
2105,5,84,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",690,0.69,1
2105,6,1,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",939,0.939,1
2105,6,2,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",812,0.812,1
2105,6,3,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",635,0.635,1
2105,6,4,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",894,0.894,1
2105,6,5,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",712,0.712,1
2105,6,6,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",633,0.633,1
2105,6,7,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",489,0.489,1
2105,6,8,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",503,0.503,1
2105,6,9,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",652,0.652,1
2105,6,10,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",519,0.519,1
2105,6,11,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",560,0.56,1
2105,6,12,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",625,0.625,1
2105,6,13,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",691,0.691,1
2105,6,14,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",851,0.851,1
2105,6,15,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",616,0.616,1
2105,6,16,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",789,0.789,1
2105,6,17,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",771,0.771,1
2105,6,18,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",602,0.602,1
2105,6,19,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",693,0.693,1
2105,6,20,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",581,0.581,1
2105,6,21,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",537,0.537,1
2105,6,22,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",751,0.751,1
2105,6,23,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",586,0.586,1
2105,6,24,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",626,0.626,1
2105,6,25,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",828,0.828,1
2105,6,26,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",581,0.581,1
2105,6,27,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",710,0.71,1
2105,6,28,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",505,0.505,1
2105,6,29,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1445,1.445,0
2105,6,30,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",847,0.847,1
2105,6,31,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",754,0.754,1
2105,6,32,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",775,0.775,1
2105,6,33,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",1144,1.144,1
2105,6,34,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",910,0.91,1
2105,6,35,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",635,0.635,1
2105,6,36,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",662,0.662,1
2105,6,37,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",657,0.657,1
2105,6,38,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",648,0.648,1
2105,6,39,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",654,0.654,1
2105,6,40,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",572,0.572,1
2105,6,41,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",656,0.656,1
2105,6,42,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",714,0.714,1
2105,6,43,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",839,0.839,1
2105,6,44,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",585,0.585,1
2105,6,45,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",603,0.603,1
2105,6,46,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",1209,1.209,1
2105,6,47,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",660,0.66,1
2105,6,48,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",629,0.629,1
2105,6,49,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",665,0.665,1
2105,6,50,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",606,0.606,1
2105,6,51,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",1548,1.548,1
2105,6,52,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",569,0.569,1
2105,6,53,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",533,0.533,1
2105,6,54,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",654,0.654,1
2105,6,55,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",479,0.479,1
2105,6,56,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",573,0.573,1
2105,6,57,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",487,0.487,1
2105,6,58,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",602,0.602,1
2105,6,59,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",448,0.448,1
2105,6,60,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",474,0.474,1
2105,6,61,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",847,0.847,1
2105,6,62,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",520,0.52,1
2105,6,63,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",660,0.66,1
2105,6,64,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",620,0.62,1
2105,6,65,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",650,0.65,1
2105,6,66,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",992,0.992,1
2105,6,67,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",455,0.455,1
2105,6,68,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",557,0.557,1
2105,6,69,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",473,0.473,1
2105,6,70,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",641,0.641,1
2105,6,71,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",554,0.554,1
2105,6,72,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",675,0.675,1
2105,6,73,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",456,0.456,1
2105,6,74,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",684,0.684,1
2105,6,75,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",706,0.706,1
2105,6,76,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",616,0.616,1
2105,6,77,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",688,0.688,1
2105,6,78,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",575,0.575,1
2105,6,79,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",678,0.678,1
2105,6,80,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",684,0.684,1
2105,6,81,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",637,0.637,1
2105,6,82,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",548,0.548,1
2105,6,83,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",716,0.716,1
2105,6,84,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",464,0.464,1
2105,7,1,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",655,0.655,1
2105,7,2,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",770,0.77,1
2105,7,3,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",541,0.541,1
2105,7,4,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",703,0.703,1
2105,7,5,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",632,0.632,1
2105,7,6,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",546,0.546,1
2105,7,7,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",577,0.577,1
2105,7,8,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",527,0.527,1
2105,7,9,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",461,0.461,1
2105,7,10,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",664,0.664,1
2105,7,11,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",618,0.618,0
2105,7,12,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",753,0.753,1
2105,7,13,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",668,0.668,1
2105,7,14,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",650,0.65,1
2105,7,15,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",698,0.698,1
2105,7,16,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",564,0.564,1
2105,7,17,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",701,0.701,1
2105,7,18,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",724,0.724,1
2105,7,19,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",635,0.635,1
2105,7,20,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",731,0.731,0
2105,7,21,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",907,0.907,1
2105,7,22,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",582,0.582,1
2105,7,23,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",802,0.802,1
2105,7,24,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",538,0.538,1
2105,7,25,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",917,0.917,1
2105,7,26,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",702,0.702,1
2105,7,27,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",775,0.775,1
2105,7,28,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",597,0.597,1
2105,7,29,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",710,0.71,1
2105,7,30,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",762,0.762,1
2105,7,31,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",539,0.539,1
2105,7,32,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",811,0.811,1
2105,7,33,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",752,0.752,1
2105,7,34,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",610,0.61,1
2105,7,35,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",740,0.74,1
2105,7,36,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",637,0.637,1
2105,7,37,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",455,0.455,1
2105,7,38,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",672,0.672,1
2105,7,39,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",604,0.604,1
2105,7,40,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",657,0.657,1
2105,7,41,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",585,0.585,1
2105,7,42,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",549,0.549,1
2105,7,43,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",584,0.584,1
2105,7,44,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",501,0.501,1
2105,7,45,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",454,0.454,1
2105,7,46,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",563,0.563,1
2105,7,47,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",690,0.69,1
2105,7,48,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",659,0.659,1
2105,7,49,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",688,0.688,1
2105,7,50,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",938,0.938,1
2105,7,51,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",617,0.617,1
2105,7,52,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",794,0.794,1
2105,7,53,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",487,0.487,1
2105,7,54,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",774,0.774,1
2105,7,55,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",473,0.473,1
2105,7,56,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",599,0.599,1
2105,7,57,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",861,0.861,1
2105,7,58,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",665,0.665,1
2105,7,59,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",668,0.668,1
2105,7,60,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",685,0.685,1
2105,7,61,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",633,0.633,1
2105,7,62,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",557,0.557,1
2105,7,63,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",641,0.641,1
2105,7,64,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",906,0.906,1
2105,7,65,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",463,0.463,1
2105,7,66,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",649,0.649,1
2105,7,67,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",629,0.629,1
2105,7,68,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",581,0.581,1
2105,7,69,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",467,0.467,1
2105,7,70,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",709,0.709,1
2105,7,71,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",828,0.828,1
2105,7,72,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",944,0.944,1
2105,7,73,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",450,0.45,1
2105,7,74,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",656,0.656,1
2105,7,75,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",448,0.448,1
2105,7,76,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",547,0.547,1
2105,7,77,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",489,0.489,1
2105,7,78,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",685,0.685,1
2105,7,79,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",703,0.703,1
2105,7,80,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",841,0.841,1
2105,7,81,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",748,0.748,1
2105,7,82,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",682,0.682,1
2105,7,83,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",718,0.718,1
2105,7,84,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",749,0.749,1
2105,8,1,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",681,0.681,1
2105,8,2,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",452,0.452,1
2105,8,3,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",548,0.548,1
2105,8,4,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",883,0.883,1
2105,8,5,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",615,0.615,1
2105,8,6,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",666,0.666,1
2105,8,7,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",767,0.767,1
2105,8,8,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",756,0.756,1
2105,8,9,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",665,0.665,1
2105,8,10,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",651,0.651,1
2105,8,11,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",483,0.483,1
2105,8,12,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",666,0.666,1
2105,8,13,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",632,0.632,1
2105,8,14,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",734,0.734,1
2105,8,15,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",812,0.812,1
2105,8,16,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",497,0.497,1
2105,8,17,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",614,0.614,1
2105,8,18,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",659,0.659,1
2105,8,19,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",538,0.538,1
2105,8,20,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",664,0.664,1
2105,8,21,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",496,0.496,1
2105,8,22,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",420,0.42,1
2105,8,23,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",646,0.646,1
2105,8,24,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",754,0.754,1
2105,8,25,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",525,0.525,1
2105,8,26,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",576,0.576,1
2105,8,27,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",805,0.805,1
2105,8,28,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",894,0.894,0
2105,8,29,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",733,0.733,1
2105,8,30,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",511,0.511,1
2105,8,31,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",639,0.639,1
2105,8,32,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",829,0.829,1
2105,8,33,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",490,0.49,1
2105,8,34,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",511,0.511,1
2105,8,35,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",644,0.644,1
2105,8,36,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",676,0.676,1
2105,8,37,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",669,0.669,1
2105,8,38,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",712,0.712,1
2105,8,39,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",626,0.626,1
2105,8,40,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",495,0.495,1
2105,8,41,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",816,0.816,1
2105,8,42,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",542,0.542,1
2105,8,43,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",561,0.561,1
2105,8,44,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",804,0.804,1
2105,8,45,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",696,0.696,1
2105,8,46,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",812,0.812,1
2105,8,47,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",871,0.871,1
2105,8,48,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",610,0.61,1
2105,8,49,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",634,0.634,1
2105,8,50,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1251,1.251,1
2105,8,51,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",455,0.455,1
2105,8,52,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",630,0.63,1
2105,8,53,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",826,0.826,1
2105,8,54,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",445,0.445,1
