"Subject","Trial","Block","Shape","ShapeIdentity","Matching","ACC","RT_ms","resp_type"
17,139,2,"circle","you","Matching",1,642,"correct"
17,140,2,"square","stranger","Matching",1,792,"correct"
17,141,2,"circle","you","Matching",1,460,"correct"
17,142,2,"square","stranger","Nonmatching",0,569,"incorrect"
17,143,2,"circle","you","Nonmatching",1,741,"correct"
17,144,2,"square","stranger","Matching",1,608,"correct"
17,145,2,"circle","you","Matching",1,543,"correct"
17,146,2,"square","stranger","Nonmatching",1,684,"correct"
17,147,2,"circle","you","Nonmatching",1,823,"correct"
17,148,2,"square","stranger","Matching",1,627,"correct"
17,149,2,"circle","you","Nonmatching",1,635,"correct"
17,150,2,"square","stranger","Nonmatching",1,659,"correct"
17,151,2,"square","stranger","Matching",0,448,"incorrect"
17,152,2,"circle","you","Matching",1,533,"correct"
17,153,2,"circle","you","Matching",1,521,"correct"
17,154,2,"circle","you","Nonmatching",1,863,"correct"
17,155,2,"square","stranger","Matching",1,472,"correct"
17,156,2,"square","stranger","Nonmatching",1,618,"correct"
17,157,2,"circle","you","Nonmatching",1,989,"correct"
17,158,2,"circle","you","Matching",1,491,"correct"
17,159,2,"square","stranger","Nonmatching",1,630,"correct"
17,160,2,"square","stranger","Matching",1,706,"correct"
17,161,2,"circle","you","Matching",1,637,"correct"
17,162,2,"square","stranger","Matching",0,616,"incorrect"
17,163,2,"circle","you","Nonmatching",1,755,"correct"
17,164,2,"square","stranger","Nonmatching",1,678,"correct"
17,165,2,"square","stranger","Nonmatching",1,666,"correct"
17,166,2,"square","stranger","Matching",1,708,"correct"
17,167,2,"circle","you","Nonmatching",1,671,"correct"
17,168,2,"circle","you","Matching",1,499,"correct"
17,169,2,"square","stranger","Nonmatching",1,802,"correct"
17,170,2,"circle","you","Matching",1,557,"correct"
17,171,2,"circle","you","Nonmatching",1,699,"correct"
17,172,2,"square","stranger","Matching",1,640,"correct"
17,173,2,"circle","you","Nonmatching",1,596,"correct"
17,174,2,"circle","you","Matching",1,474,"correct"
17,175,2,"square","stranger","Matching",1,647,"correct"
17,176,2,"square","stranger","Nonmatching",1,613,"correct"
17,177,2,"circle","you","Nonmatching",1,701,"correct"
17,178,2,"square","stranger","Matching",1,823,"correct"
17,179,2,"circle","you","Matching",1,806,"correct"
17,180,2,"square","stranger","Nonmatching",1,713,"correct"
17,181,2,"square","stranger","Matching",1,759,"correct"
17,182,2,"square","stranger","Nonmatching",1,689,"correct"
17,183,2,"circle","you","Nonmatching",0,747,"incorrect"
17,184,2,"circle","you","Matching",1,455,"correct"
17,185,2,"circle","you","Matching",1,519,"correct"
17,186,2,"circle","you","Nonmatching",1,789,"correct"
17,187,2,"square","stranger","Matching",1,589,"correct"
17,188,2,"square","stranger","Nonmatching",0,649,"incorrect"
17,189,2,"square","stranger","Nonmatching",1,797,"correct"
17,190,2,"circle","you","Matching",1,523,"correct"
17,191,2,"square","stranger","Matching",1,889,"correct"
17,192,2,"circle","you","Nonmatching",1,706,"correct"
17,193,2,"circle","you","Matching",1,506,"correct"
17,194,2,"circle","you","Nonmatching",1,693,"correct"
17,195,2,"square","stranger","Matching",1,587,"correct"
17,196,2,"square","stranger","Nonmatching",1,633,"correct"
17,197,2,"circle","you","Matching",1,549,"correct"
17,198,2,"circle","you","Nonmatching",1,659,"correct"
17,199,2,"square","stranger","Matching",1,590,"correct"
17,200,2,"square","stranger","Nonmatching",1,650,"correct"
17,201,2,"square","stranger","Matching",1,655,"correct"
17,202,2,"square","stranger","Nonmatching",1,663,"correct"
17,203,2,"circle","you","Matching",1,432,"correct"
17,204,2,"circle","you","Nonmatching",1,670,"correct"
17,205,2,"square","stranger","Nonmatching",1,761,"correct"
17,206,2,"square","stranger","Matching",1,602,"correct"
17,207,2,"circle","you","Matching",1,508,"correct"
17,208,2,"circle","you","Nonmatching",1,716,"correct"
17,209,2,"circle","you","Nonmatching",0,646,"incorrect"
17,210,2,"circle","you","Matching",1,435,"correct"
17,211,2,"square","stranger","Nonmatching",1,696,"correct"
17,212,2,"square","stranger","Matching",1,1008,"correct"
17,213,2,"circle","you","Nonmatching",1,763,"correct"
17,214,2,"square","stranger","Nonmatching",1,658,"correct"
17,215,2,"square","stranger","Matching",1,647,"correct"
17,216,2,"circle","you","Matching",1,509,"correct"
17,217,2,"circle","you","Nonmatching",1,616,"correct"
17,218,2,"square","stranger","Matching",1,858,"correct"
17,219,2,"circle","you","Matching",1,567,"correct"
17,220,2,"square","stranger","Nonmatching",1,887,"correct"
17,221,2,"square","stranger","Nonmatching",1,746,"correct"
17,222,2,"circle","you","Nonmatching",0,637,"incorrect"
17,223,2,"square","stranger","Matching",1,827,"correct"
17,224,2,"circle","you","Matching",1,472,"correct"
17,225,2,"square","stranger","Nonmatching",1,687,"correct"
17,226,2,"circle","you","Matching",1,574,"correct"
17,227,2,"square","stranger","Matching",1,700,"correct"
17,228,2,"circle","you","Nonmatching",1,687,"correct"
17,229,2,"circle","you","Matching",1,631,"correct"
17,230,2,"square","stranger","Matching",1,718,"correct"
17,231,2,"square","stranger","Nonmatching",1,748,"correct"
17,232,2,"circle","you","Nonmatching",1,889,"correct"
17,233,2,"circle","you","Nonmatching",1,786,"correct"
17,234,2,"square","stranger","Matching",1,461,"correct"
17,235,2,"circle","you","Matching",1,645,"correct"
17,236,2,"square","stranger","Nonmatching",1,429,"correct"
17,237,2,"square","stranger","Matching",1,623,"correct"
17,238,2,"circle","you","Nonmatching",1,747,"correct"
17,239,2,"square","stranger","Nonmatching",1,697,"correct"
17,240,2,"circle","you","Matching",1,527,"correct"
37,1,1,"circle","stranger","Nonmatching",0,317,"incorrect"
37,2,1,"square","you","Matching",1,696,"correct"
37,3,1,"square","you","Nonmatching",1,726,"correct"
37,4,1,"circle","stranger","Matching",1,419,"correct"
37,5,1,"circle","stranger","Nonmatching",1,320,"correct"
37,6,1,"square","you","Matching",1,35,"correct"
37,7,1,"circle","stranger","Matching",0,269,"incorrect"
37,8,1,"square","you","Nonmatching",0,286,"incorrect"
37,9,1,"circle","stranger","Matching",0,224,"incorrect"
37,10,1,"square","you","Nonmatching",0,356,"incorrect"
37,11,1,"circle","stranger","Nonmatching",1,325,"correct"
37,12,1,"square","you","Matching",0,488,"incorrect"
37,13,1,"square","you","Nonmatching",1,537,"correct"
37,14,1,"circle","stranger","Nonmatching",0,311,"incorrect"
37,15,1,"circle","stranger","Matching",0,341,"incorrect"
37,16,1,"square","you","Matching",1,279,"correct"
37,17,1,"circle","stranger","Nonmatching",0,434,"incorrect"
37,18,1,"circle","stranger","Matching",0,540,"incorrect"
37,19,1,"square","you","Nonmatching",0,189,"incorrect"
37,20,1,"square","you","Matching",1,476,"correct"
37,21,1,"square","you","Matching",0,946,"incorrect"
37,22,1,"circle","stranger","Matching",0,786,"incorrect"
37,23,1,"square","you","Nonmatching",0,489,"incorrect"
37,24,1,"circle","stranger","Nonmatching",0,442,"incorrect"
37,25,1,"circle","stranger","Matching",1,809,"correct"
37,26,1,"circle","stranger","Nonmatching",1,845,"correct"
37,27,1,"square","you","Matching",NA,NA,"missed"
37,28,1,"square","you","Nonmatching",1,798,"correct"
37,29,1,"square","you","Matching",1,637,"correct"
37,30,1,"circle","stranger","Nonmatching",1,717,"correct"
37,31,1,"circle","stranger","Matching",0,583,"incorrect"
37,32,1,"square","you","Nonmatching",NA,NA,"missed"
37,33,1,"square","you","Matching",1,719,"correct"
37,34,1,"circle","stranger","Matching",1,611,"correct"
37,35,1,"square","you","Nonmatching",1,708,"correct"
37,36,1,"circle","stranger","Nonmatching",0,356,"incorrect"
37,37,1,"circle","stranger","Matching",1,820,"correct"
37,38,1,"square","you","Matching",0,796,"incorrect"
37,39,1,"circle","stranger","Nonmatching",0,294,"incorrect"
37,40,1,"square","you","Nonmatching",1,716,"correct"
37,41,1,"circle","stranger","Matching",1,753,"correct"
37,42,1,"circle","stranger","Nonmatching",1,930,"correct"
37,43,1,"square","you","Matching",1,977,"correct"
37,44,1,"square","you","Nonmatching",1,703,"correct"
37,45,1,"square","you","Nonmatching",1,901,"correct"
37,46,1,"square","you","Matching",1,524,"correct"
37,47,1,"circle","stranger","Matching",0,805,"incorrect"
37,48,1,"circle","stranger","Nonmatching",1,603,"correct"
37,49,1,"square","you","Matching",1,430,"correct"
37,50,1,"circle","stranger","Nonmatching",1,606,"correct"
37,51,1,"circle","stranger","Matching",NA,NA,"missed"
37,52,1,"square","you","Nonmatching",NA,NA,"missed"
37,53,1,"square","you","Matching",1,503,"correct"
37,54,1,"square","you","Nonmatching",NA,NA,"missed"
37,55,1,"circle","stranger","Matching",1,358,"correct"
37,56,1,"circle","stranger","Nonmatching",1,646,"correct"
37,57,1,"circle","stranger","Nonmatching",0,779,"incorrect"
37,58,1,"circle","stranger","Matching",1,932,"correct"
37,59,1,"square","you","Matching",1,407,"correct"
37,60,1,"square","you","Nonmatching",1,431,"correct"
37,61,1,"square","you","Matching",1,649,"correct"
37,62,1,"circle","stranger","Nonmatching",1,766,"correct"
37,63,1,"circle","stranger","Matching",0,672,"incorrect"
37,64,1,"square","you","Nonmatching",1,680,"correct"
37,65,1,"circle","stranger","Matching",0,554,"incorrect"
37,66,1,"square","you","Nonmatching",1,606,"correct"
37,67,1,"square","you","Matching",1,361,"correct"
37,68,1,"circle","stranger","Nonmatching",1,810,"correct"
37,69,1,"circle","stranger","Matching",0,593,"incorrect"
37,70,1,"circle","stranger","Nonmatching",1,899,"correct"
37,71,1,"square","you","Nonmatching",1,804,"correct"
37,72,1,"square","you","Matching",1,396,"correct"
37,73,1,"circle","stranger","Nonmatching",0,742,"incorrect"
37,74,1,"square","you","Nonmatching",1,858,"correct"
37,75,1,"circle","stranger","Matching",0,834,"incorrect"
37,76,1,"square","you","Matching",1,767,"correct"
37,77,1,"square","you","Nonmatching",1,704,"correct"
37,78,1,"square","you","Matching",1,389,"correct"
37,79,1,"circle","stranger","Matching",1,942,"correct"
37,80,1,"circle","stranger","Nonmatching",1,697,"correct"
37,81,1,"circle","stranger","Matching",0,646,"incorrect"
37,82,1,"square","you","Matching",1,430,"correct"
37,83,1,"square","you","Nonmatching",1,788,"correct"
37,84,1,"circle","stranger","Nonmatching",NA,NA,"missed"
37,85,1,"circle","stranger","Matching",0,763,"incorrect"
37,86,1,"circle","stranger","Nonmatching",1,726,"correct"
37,87,1,"square","you","Matching",1,544,"correct"
37,88,1,"square","you","Nonmatching",1,661,"correct"
37,89,1,"square","you","Matching",1,617,"correct"
37,90,1,"circle","stranger","Nonmatching",1,697,"correct"
37,91,1,"square","you","Nonmatching",1,770,"correct"
37,92,1,"circle","stranger","Matching",0,531,"incorrect"
37,93,1,"circle","stranger","Matching",1,694,"correct"
37,94,1,"square","you","Matching",1,553,"correct"
37,95,1,"square","you","Nonmatching",0,1026,"incorrect"
37,96,1,"circle","stranger","Nonmatching",0,719,"incorrect"
37,97,1,"circle","stranger","Matching",NA,NA,"missed"
37,98,1,"square","you","Matching",1,463,"correct"
37,99,1,"circle","stranger","Nonmatching",1,780,"correct"
37,100,1,"square","you","Nonmatching",0,952,"incorrect"
37,101,1,"square","you","Nonmatching",0,986,"incorrect"
37,102,1,"circle","stranger","Nonmatching",1,714,"correct"
37,103,1,"circle","stranger","Matching",0,742,"incorrect"
37,104,1,"square","you","Matching",1,531,"correct"
37,105,1,"square","you","Nonmatching",1,651,"correct"
37,106,1,"square","you","Matching",1,586,"correct"
37,107,1,"circle","stranger","Matching",0,633,"incorrect"
37,108,1,"circle","stranger","Nonmatching",NA,NA,"missed"
37,109,1,"circle","stranger","Nonmatching",1,582,"correct"
37,110,1,"circle","stranger","Matching",0,767,"incorrect"
37,111,1,"square","you","Nonmatching",1,776,"correct"
37,112,1,"square","you","Matching",1,608,"correct"
37,113,1,"circle","stranger","Matching",0,511,"incorrect"
37,114,1,"circle","stranger","Nonmatching",NA,NA,"missed"
37,115,1,"square","you","Matching",1,363,"correct"
37,116,1,"square","you","Nonmatching",1,782,"correct"
37,117,1,"circle","stranger","Matching",0,1014,"incorrect"
37,118,1,"square","you","Matching",1,457,"correct"
37,119,1,"square","you","Nonmatching",1,580,"correct"
37,120,1,"circle","stranger","Nonmatching",1,727,"correct"
37,121,2,"square","you","Matching",NA,NA,"missed"
37,122,2,"square","you","Nonmatching",1,669,"correct"
37,123,2,"circle","stranger","Nonmatching",1,705,"correct"
37,124,2,"circle","stranger","Matching",1,818,"correct"
37,125,2,"circle","stranger","Nonmatching",1,518,"correct"
37,126,2,"square","you","Matching",1,406,"correct"
37,127,2,"square","you","Nonmatching",1,530,"correct"
37,128,2,"circle","stranger","Matching",1,673,"correct"
37,129,2,"square","you","Matching",1,396,"correct"
37,130,2,"circle","stranger","Nonmatching",1,642,"correct"
37,131,2,"square","you","Nonmatching",1,880,"correct"
37,132,2,"circle","stranger","Matching",1,695,"correct"
37,133,2,"square","you","Nonmatching",1,631,"correct"
37,134,2,"circle","stranger","Matching",1,909,"correct"
37,135,2,"square","you","Matching",1,816,"correct"
37,136,2,"circle","stranger","Nonmatching",1,578,"correct"
37,137,2,"square","you","Nonmatching",NA,NA,"missed"
37,138,2,"circle","stranger","Matching",1,719,"correct"
37,139,2,"square","you","Matching",1,446,"correct"
37,140,2,"circle","stranger","Nonmatching",0,554,"incorrect"
37,141,2,"square","you","Nonmatching",NA,NA,"missed"
37,142,2,"circle","stranger","Nonmatching",0,924,"incorrect"
37,143,2,"circle","stranger","Matching",1,566,"correct"
37,144,2,"square","you","Matching",1,400,"correct"
37,145,2,"square","you","Nonmatching",1,752,"correct"
37,146,2,"square","you","Matching",1,614,"correct"
37,147,2,"circle","stranger","Nonmatching",1,831,"correct"
37,148,2,"circle","stranger","Matching",1,597,"correct"
37,149,2,"circle","stranger","Nonmatching",1,642,"correct"
37,150,2,"square","you","Matching",1,473,"correct"
37,151,2,"circle","stranger","Matching",0,770,"incorrect"
37,152,2,"square","you","Nonmatching",1,998,"correct"
37,153,2,"square","you","Matching",1,363,"correct"
37,154,2,"circle","stranger","Matching",1,796,"correct"
37,155,2,"circle","stranger","Nonmatching",1,621,"correct"
37,156,2,"square","you","Nonmatching",1,593,"correct"
37,157,2,"square","you","Matching",1,449,"correct"
37,158,2,"circle","stranger","Matching",0,645,"incorrect"
37,159,2,"circle","stranger","Nonmatching",1,551,"correct"
37,160,2,"square","you","Nonmatching",1,846,"correct"
37,161,2,"circle","stranger","Nonmatching",1,651,"correct"
37,162,2,"square","you","Nonmatching",1,1031,"correct"
37,163,2,"circle","stranger","Matching",0,777,"incorrect"
37,164,2,"square","you","Matching",1,570,"correct"
37,165,2,"square","you","Matching",1,792,"correct"
37,166,2,"circle","stranger","Matching",1,597,"correct"
37,167,2,"square","you","Nonmatching",1,726,"correct"
37,168,2,"circle","stranger","Nonmatching",1,675,"correct"
37,169,2,"circle","stranger","Nonmatching",1,781,"correct"
37,170,2,"circle","stranger","Matching",1,664,"correct"
37,171,2,"square","you","Matching",1,710,"correct"
37,172,2,"square","you","Nonmatching",1,597,"correct"
37,173,2,"circle","stranger","Nonmatching",1,766,"correct"
37,174,2,"circle","stranger","Matching",1,903,"correct"
37,175,2,"square","you","Nonmatching",1,626,"correct"
37,176,2,"square","you","Matching",1,497,"correct"
37,177,2,"square","you","Nonmatching",1,619,"correct"
37,178,2,"square","you","Matching",1,565,"correct"
37,179,2,"circle","stranger","Matching",0,618,"incorrect"
37,180,2,"circle","stranger","Nonmatching",1,658,"correct"
37,181,2,"square","you","Nonmatching",1,724,"correct"
37,182,2,"circle","stranger","Nonmatching",0,676,"incorrect"
37,183,2,"circle","stranger","Matching",1,946,"correct"
37,184,2,"square","you","Matching",1,555,"correct"
37,185,2,"square","you","Nonmatching",1,663,"correct"
37,186,2,"circle","stranger","Matching",1,633,"correct"
37,187,2,"circle","stranger","Nonmatching",1,622,"correct"
37,188,2,"square","you","Matching",1,1001,"correct"
37,189,2,"circle","stranger","Matching",1,813,"correct"
37,190,2,"square","you","Nonmatching",1,644,"correct"
37,191,2,"square","you","Matching",1,458,"correct"
37,192,2,"circle","stranger","Nonmatching",1,919,"correct"
37,193,2,"square","you","Nonmatching",1,911,"correct"
37,194,2,"circle","stranger","Matching",1,569,"correct"
37,195,2,"circle","stranger","Nonmatching",1,506,"correct"
37,196,2,"square","you","Matching",1,536,"correct"
37,197,2,"circle","stranger","Nonmatching",1,629,"correct"
37,198,2,"square","you","Matching",1,599,"correct"
37,199,2,"square","you","Nonmatching",1,606,"correct"
37,200,2,"circle","stranger","Matching",1,675,"correct"
37,201,2,"square","you","Matching",1,629,"correct"
37,202,2,"circle","stranger","Matching",1,603,"correct"
37,203,2,"circle","stranger","Nonmatching",1,584,"correct"
37,204,2,"square","you","Nonmatching",0,699,"incorrect"
37,205,2,"circle","stranger","Nonmatching",1,761,"correct"
37,206,2,"square","you","Nonmatching",0,790,"incorrect"
37,207,2,"circle","stranger","Matching",NA,NA,"missed"
37,208,2,"square","you","Matching",1,681,"correct"
37,209,2,"circle","stranger","Matching",1,697,"correct"
37,210,2,"square","you","Nonmatching",1,845,"correct"
37,211,2,"circle","stranger","Nonmatching",1,756,"correct"
37,212,2,"square","you","Matching",1,609,"correct"
37,213,2,"circle","stranger","Nonmatching",1,638,"correct"
37,214,2,"square","you","Matching",1,571,"correct"
37,215,2,"square","you","Nonmatching",1,642,"correct"
37,216,2,"circle","stranger","Matching",1,742,"correct"
37,217,2,"circle","stranger","Matching",1,722,"correct"
37,218,2,"circle","stranger","Nonmatching",1,749,"correct"
37,219,2,"square","you","Nonmatching",0,718,"incorrect"
37,220,2,"square","you","Matching",1,393,"correct"
37,221,2,"circle","stranger","Nonmatching",0,467,"incorrect"
37,222,2,"square","you","Nonmatching",1,853,"correct"
37,223,2,"circle","stranger","Matching",1,792,"correct"
37,224,2,"square","you","Matching",1,575,"correct"
37,225,2,"circle","stranger","Matching",1,963,"correct"
37,226,2,"circle","stranger","Nonmatching",1,640,"correct"
37,227,2,"square","you","Nonmatching",1,809,"correct"
37,228,2,"square","you","Matching",1,578,"correct"
37,229,2,"square","you","Matching",1,798,"correct"
37,230,2,"circle","stranger","Nonmatching",1,544,"correct"
37,231,2,"circle","stranger","Matching",1,597,"correct"
37,232,2,"square","you","Nonmatching",1,600,"correct"
37,233,2,"circle","stranger","Matching",0,524,"incorrect"
37,234,2,"square","you","Nonmatching",1,603,"correct"
37,235,2,"square","you","Matching",1,432,"correct"
37,236,2,"circle","stranger","Nonmatching",1,605,"correct"
37,237,2,"circle","stranger","Nonmatching",1,675,"correct"
37,238,2,"square","you","Matching",1,621,"correct"
37,239,2,"circle","stranger","Matching",1,676,"correct"
37,240,2,"square","you","Nonmatching",1,984,"correct"
1,1,1,"circle","you","Matching",1,700,"correct"
1,2,1,"square","stranger","Nonmatching",0,713,"incorrect"
1,3,1,"circle","you","Nonmatching",1,559,"correct"
1,4,1,"square","stranger","Matching",1,826,"correct"
1,5,1,"circle","you","Nonmatching",NA,NA,"missed"
1,6,1,"square","stranger","Nonmatching",1,860,"correct"
1,7,1,"square","stranger","Matching",1,683,"correct"
1,8,1,"circle","you","Matching",1,823,"correct"
1,9,1,"square","stranger","Nonmatching",1,747,"correct"
1,10,1,"circle","you","Nonmatching",NA,NA,"missed"
1,11,1,"square","stranger","Matching",0,655,"incorrect"
1,12,1,"circle","you","Matching",1,506,"correct"
1,13,1,"square","stranger","Matching",0,320,"incorrect"
1,14,1,"square","stranger","Nonmatching",NA,NA,"missed"
1,15,1,"circle","you","Matching",1,408,"correct"
1,16,1,"circle","you","Nonmatching",1,591,"correct"
1,17,1,"square","stranger","Nonmatching",0,277,"incorrect"
1,18,1,"square","stranger","Matching",1,744,"correct"
1,19,1,"circle","you","Matching",NA,NA,"missed"
1,20,1,"circle","you","Nonmatching",1,790,"correct"
1,21,1,"circle","you","Nonmatching",1,579,"correct"
1,22,1,"circle","you","Matching",1,966,"correct"
1,23,1,"square","stranger","Nonmatching",1,651,"correct"
1,24,1,"square","stranger","Matching",1,812,"correct"
1,25,1,"square","stranger","Nonmatching",1,885,"correct"
1,26,1,"square","stranger","Matching",1,845,"correct"
1,27,1,"circle","you","Nonmatching",1,646,"correct"
1,28,1,"circle","you","Matching",1,414,"correct"
1,29,1,"circle","you","Nonmatching",1,771,"correct"
1,30,1,"square","stranger","Nonmatching",0,322,"incorrect"
1,31,1,"circle","you","Matching",1,713,"correct"
1,32,1,"square","stranger","Matching",NA,NA,"missed"
1,33,1,"square","stranger","Nonmatching",1,649,"correct"
1,34,1,"circle","you","Matching",1,707,"correct"
1,35,1,"circle","you","Nonmatching",1,898,"correct"
1,36,1,"square","stranger","Matching",1,917,"correct"
1,37,1,"square","stranger","Matching",1,684,"correct"
1,38,1,"circle","you","Nonmatching",1,753,"correct"
1,39,1,"circle","you","Matching",1,462,"correct"
1,40,1,"square","stranger","Nonmatching",1,527,"correct"
1,41,1,"circle","you","Matching",1,480,"correct"
1,42,1,"circle","you","Nonmatching",1,690,"correct"
1,43,1,"square","stranger","Matching",1,650,"correct"
1,44,1,"square","stranger","Nonmatching",1,805,"correct"
1,45,1,"circle","you","Matching",1,406,"correct"
1,46,1,"circle","you","Nonmatching",1,313,"correct"
1,47,1,"square","stranger","Matching",1,317,"correct"
1,48,1,"square","stranger","Nonmatching",0,719,"incorrect"
1,49,1,"square","stranger","Nonmatching",NA,NA,"missed"
1,50,1,"square","stranger","Matching",1,966,"correct"
1,51,1,"circle","you","Nonmatching",1,257,"correct"
1,52,1,"circle","you","Matching",1,514,"correct"
1,53,1,"square","stranger","Nonmatching",1,646,"correct"
1,54,1,"circle","you","Nonmatching",0,379,"incorrect"
1,55,1,"square","stranger","Matching",1,785,"correct"
1,56,1,"circle","you","Matching",1,668,"correct"
1,57,1,"square","stranger","Nonmatching",1,854,"correct"
1,58,1,"circle","you","Matching",1,594,"correct"
1,59,1,"square","stranger","Matching",1,495,"correct"
1,60,1,"circle","you","Nonmatching",1,658,"correct"
1,61,1,"circle","you","Matching",1,467,"correct"
1,62,1,"square","stranger","Nonmatching",0,345,"incorrect"
1,63,1,"square","stranger","Matching",NA,NA,"missed"
1,64,1,"circle","you","Nonmatching",1,705,"correct"
1,65,1,"circle","you","Nonmatching",1,713,"correct"
1,66,1,"circle","you","Matching",1,812,"correct"
1,67,1,"square","stranger","Nonmatching",0,647,"incorrect"
1,68,1,"square","stranger","Matching",NA,NA,"missed"
1,69,1,"square","stranger","Nonmatching",0,563,"incorrect"
1,70,1,"square","stranger","Matching",0,754,"incorrect"
1,71,1,"circle","you","Nonmatching",1,866,"correct"
1,72,1,"circle","you","Matching",1,543,"correct"
1,73,1,"square","stranger","Matching",0,515,"incorrect"
1,74,1,"circle","you","Nonmatching",1,787,"correct"
1,75,1,"square","stranger","Nonmatching",0,516,"incorrect"
1,76,1,"circle","you","Matching",1,744,"correct"
1,77,1,"circle","you","Nonmatching",1,694,"correct"
1,78,1,"square","stranger","Nonmatching",0,396,"incorrect"
1,79,1,"circle","you","Matching",1,811,"correct"
1,80,1,"square","stranger","Matching",0,461,"incorrect"
1,81,1,"circle","you","Nonmatching",0,365,"incorrect"
1,82,1,"square","stranger","Nonmatching",0,635,"incorrect"
1,83,1,"square","stranger","Matching",0,670,"incorrect"
1,84,1,"circle","you","Matching",1,707,"correct"
1,85,1,"square","stranger","Nonmatching",1,720,"correct"
1,86,1,"circle","you","Nonmatching",0,315,"incorrect"
1,87,1,"square","stranger","Matching",1,610,"correct"
1,88,1,"circle","you","Matching",0,497,"incorrect"
1,89,1,"circle","you","Matching",1,680,"correct"
1,90,1,"circle","you","Nonmatching",NA,NA,"missed"
1,91,1,"square","stranger","Matching",1,1037,"correct"
1,92,1,"square","stranger","Nonmatching",1,609,"correct"
1,93,1,"circle","you","Nonmatching",1,724,"correct"
1,94,1,"square","stranger","Matching",1,827,"correct"
1,95,1,"circle","you","Matching",1,633,"correct"
1,96,1,"square","stranger","Nonmatching",1,662,"correct"
1,97,1,"circle","you","Nonmatching",NA,NA,"missed"
1,98,1,"square","stranger","Matching",1,730,"correct"
1,99,1,"square","stranger","Nonmatching",0,685,"incorrect"
1,100,1,"circle","you","Matching",1,544,"correct"
1,101,1,"square","stranger","Nonmatching",1,506,"correct"
1,102,1,"circle","you","Nonmatching",1,787,"correct"
1,103,1,"square","stranger","Matching",1,629,"correct"
1,104,1,"circle","you","Matching",0,595,"incorrect"
1,105,1,"circle","you","Nonmatching",0,283,"incorrect"
1,106,1,"circle","you","Matching",NA,NA,"missed"
1,107,1,"square","stranger","Nonmatching",0,226,"incorrect"
1,108,1,"square","stranger","Matching",1,907,"correct"
1,109,1,"square","stranger","Matching",NA,NA,"missed"
1,110,1,"square","stranger","Nonmatching",1,206,"correct"
1,111,1,"circle","you","Matching",1,716,"correct"
1,112,1,"circle","you","Nonmatching",1,539,"correct"
1,113,1,"square","stranger","Matching",1,345,"correct"
1,114,1,"square","stranger","Nonmatching",1,308,"correct"
1,115,1,"circle","you","Matching",1,256,"correct"
1,116,1,"circle","you","Nonmatching",1,328,"correct"
1,117,1,"circle","you","Nonmatching",1,596,"correct"
1,118,1,"square","stranger","Nonmatching",1,752,"correct"
1,119,1,"circle","you","Matching",1,423,"correct"
1,120,1,"square","stranger","Matching",1,698,"correct"
1,121,2,"circle","you","Matching",1,814,"correct"
1,122,2,"square","stranger","Nonmatching",1,654,"correct"
1,123,2,"circle","you","Nonmatching",1,654,"correct"
1,124,2,"square","stranger","Matching",1,555,"correct"
1,125,2,"circle","you","Nonmatching",1,627,"correct"
1,126,2,"square","stranger","Nonmatching",1,721,"correct"
1,127,2,"circle","you","Matching",1,459,"correct"
1,128,2,"square","stranger","Matching",1,672,"correct"
1,129,2,"circle","you","Matching",1,602,"correct"
1,130,2,"circle","you","Nonmatching",0,650,"incorrect"
1,131,2,"square","stranger","Nonmatching",1,1047,"correct"
1,132,2,"square","stranger","Matching",1,472,"correct"
1,133,2,"circle","you","Matching",0,880,"incorrect"
1,134,2,"circle","you","Nonmatching",1,718,"correct"
1,135,2,"square","stranger","Matching",1,472,"correct"
1,136,2,"square","stranger","Nonmatching",1,554,"correct"
1,137,2,"square","stranger","Matching",0,583,"incorrect"
1,138,2,"circle","you","Nonmatching",0,1023,"incorrect"
1,139,2,"circle","you","Matching",1,539,"correct"
1,140,2,"square","stranger","Nonmatching",1,692,"correct"
1,141,2,"square","stranger","Matching",0,743,"incorrect"
1,142,2,"circle","you","Matching",1,937,"correct"
1,143,2,"circle","you","Nonmatching",1,673,"correct"
1,144,2,"square","stranger","Nonmatching",0,765,"incorrect"
1,145,2,"circle","you","Nonmatching",1,1031,"correct"
1,146,2,"circle","you","Matching",1,366,"correct"
1,147,2,"square","stranger","Nonmatching",1,759,"correct"
1,148,2,"square","stranger","Matching",0,697,"incorrect"
1,149,2,"square","stranger","Matching",1,700,"correct"
1,150,2,"circle","you","Matching",1,650,"correct"
1,151,2,"square","stranger","Nonmatching",1,669,"correct"
1,152,2,"circle","you","Nonmatching",0,947,"incorrect"
1,153,2,"square","stranger","Nonmatching",1,754,"correct"
1,154,2,"circle","you","Nonmatching",1,706,"correct"
1,155,2,"square","stranger","Matching",1,668,"correct"
1,156,2,"circle","you","Matching",1,690,"correct"
1,157,2,"square","stranger","Nonmatching",1,887,"correct"
1,158,2,"circle","you","Nonmatching",1,667,"correct"
1,159,2,"circle","you","Matching",1,848,"correct"
1,160,2,"square","stranger","Matching",1,645,"correct"
1,161,2,"circle","you","Nonmatching",1,642,"correct"
1,162,2,"circle","you","Matching",1,778,"correct"
1,163,2,"square","stranger","Matching",1,807,"correct"
1,164,2,"square","stranger","Nonmatching",1,750,"correct"
1,165,2,"square","stranger","Nonmatching",1,667,"correct"
1,166,2,"square","stranger","Matching",1,805,"correct"
