"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","ACC"
"20","1","13","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","883","1"
"20","1","14","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","1027","1"
"20","1","15","circle","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"20","1","16","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","733","1"
"20","1","17","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","806","1"
"20","1","18","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","788","1"
"20","1","19","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","768","1"
"20","1","20","circle","you","self-matching","Matching","you","You","Self","you","You","Self","549","1"
"20","1","21","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","706","1"
"20","1","22","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","949","0"
"20","1","23","circle","you","self-matching","Matching","you","You","Self","you","You","Self","816","1"
"20","1","24","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"20","1","25","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"20","1","26","circle","you","self-matching","Matching","you","You","Self","you","You","Self","930","0"
"20","1","27","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","975","1"
"20","1","28","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","859","0"
"20","1","29","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","747","0"
"20","1","30","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","701","1"
"20","1","31","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","900","0"
"20","1","32","circle","you","self-matching","Matching","you","You","Self","you","You","Self","684","1"
"20","1","33","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","599","1"
"20","1","34","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","1005","1"
"20","1","35","circle","you","self-matching","Matching","you","You","Self","you","You","Self","677","1"
"20","1","36","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","759","0"
"20","1","37","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","740","1"
"20","1","38","circle","you","self-matching","Matching","you","You","Self","you","You","Self","534","1"
"20","1","39","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","676","1"
"20","1","40","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","787","1"
"20","1","41","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","908","1"
"20","1","42","circle","you","self-matching","Matching","you","You","Self","you","You","Self","849","1"
"20","1","43","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","924","1"
"20","1","44","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"20","1","45","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","785","1"
"20","1","46","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","540","1"
"20","1","47","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"20","1","48","circle","you","self-matching","Matching","you","You","Self","you","You","Self","1049","1"
"20","1","49","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","820","0"
"20","1","50","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","799","1"
"20","1","51","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","767","0"
"20","1","52","circle","you","self-matching","Matching","you","You","Self","you","You","Self","504","1"
"20","1","53","circle","you","self-matching","Matching","you","You","Self","you","You","Self","533","1"
"20","1","54","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","822","1"
"20","1","55","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","671","1"
"20","1","56","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","743","0"
"20","1","57","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","682","1"
"20","1","58","circle","you","self-matching","Matching","you","You","Self","you","You","Self","703","1"
"20","1","59","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","740","1"
"20","1","60","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"20","1","61","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","582","0"
"20","1","62","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","690","0"
"20","1","63","circle","you","self-matching","Matching","you","You","Self","you","You","Self","833","1"
"20","1","64","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","709","1"
"20","1","65","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","804","1"
"20","1","66","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","698","1"
"20","1","67","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","921","1"
"20","1","68","circle","you","self-matching","Matching","you","You","Self","you","You","Self","577","1"
"20","1","69","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","549","1"
"20","1","70","circle","you","self-matching","Matching","you","You","Self","you","You","Self","636","1"
"20","1","71","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","727","1"
"20","1","72","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","807","1"
"20","1","73","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","1027","1"
"20","1","74","circle","you","self-matching","Matching","you","You","Self","you","You","Self","569","1"
"20","1","75","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","799","1"
"20","1","76","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","980","0"
"20","1","77","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"20","1","78","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","602","0"
"20","1","79","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","849","0"
"20","1","80","circle","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"20","1","81","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","994","0"
"20","1","82","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","833","1"
"20","1","83","circle","you","self-matching","Matching","you","You","Self","you","You","Self","783","1"
"20","1","84","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","694","1"
"20","1","85","circle","you","self-matching","Matching","you","You","Self","you","You","Self","722","1"
"20","1","86","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","659","1"
"20","1","87","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","563","1"
"20","1","88","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","810","0"
"20","1","89","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","705","1"
"20","1","90","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","759","1"
"20","1","91","circle","you","self-matching","Matching","you","You","Self","you","You","Self","658","1"
"20","1","92","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","724","1"
"20","1","93","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","810","1"
"20","1","94","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","777","1"
"20","1","95","circle","you","self-matching","Matching","you","You","Self","you","You","Self","564","1"
"20","1","96","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","590","1"
"20","1","97","circle","you","self-matching","Matching","you","You","Self","you","You","Self","695","1"
"20","1","98","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","899","1"
"20","1","99","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","459","0"
"20","1","100","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","634","1"
"20","1","101","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1017","1"
"20","1","102","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","686","1"
"20","1","103","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","588","1"
"20","1","104","circle","you","self-matching","Matching","you","You","Self","you","You","Self","470","1"
"20","1","105","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","970","1"
"20","1","106","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","530","1"
"20","1","107","circle","you","self-matching","Matching","you","You","Self","you","You","Self","662","1"
"20","1","108","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","634","1"
"20","1","109","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","597","1"
"20","1","110","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","595","1"
"20","1","111","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","873","1"
"20","1","112","circle","you","self-matching","Matching","you","You","Self","you","You","Self","500","1"
"20","1","113","circle","you","self-matching","Matching","you","You","Self","you","You","Self","628","1"
"20","1","114","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"20","1","115","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","728","1"
"20","1","116","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","725","1"
"20","1","117","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","680","1"
"20","1","118","circle","you","self-matching","Matching","you","You","Self","you","You","Self","684","1"
"20","1","119","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","719","1"
"20","1","120","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","697","1"
"20","2","121","circle","you","self-matching","Matching","you","You","Self","you","You","Self","547","1"
"20","2","122","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","768","1"
"20","2","123","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","720","1"
"20","2","124","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","698","1"
"20","2","125","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","670","1"
"20","2","126","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"20","2","127","circle","you","self-matching","Matching","you","You","Self","you","You","Self","623","1"
"20","2","128","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","658","1"
"20","2","129","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","654","0"
"20","2","130","circle","you","self-matching","Matching","you","You","Self","you","You","Self","615","1"
"20","2","131","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","808","1"
"20","2","132","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","899","1"
"20","2","133","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","738","1"
"20","2","134","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","712","1"
"20","2","135","circle","you","self-matching","Matching","you","You","Self","you","You","Self","587","1"
"20","2","136","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","775","1"
"20","2","137","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","860","1"
"20","2","138","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","722","1"
"20","2","139","circle","you","self-matching","Matching","you","You","Self","you","You","Self","546","1"
"20","2","140","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","754","1"
"20","2","141","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","592","1"
"20","2","142","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","797","1"
"20","2","143","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","800","1"
"20","2","144","circle","you","self-matching","Matching","you","You","Self","you","You","Self","487","1"
"20","2","145","circle","you","self-matching","Matching","you","You","Self","you","You","Self","630","0"
"20","2","146","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","797","1"
"20","2","147","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","797","1"
"20","2","148","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","881","1"
"20","2","149","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","804","0"
"20","2","150","circle","you","self-matching","Matching","you","You","Self","you","You","Self","685","1"
"20","2","151","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","559","1"
"20","2","152","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","754","1"
"20","2","153","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","732","1"
"20","2","154","circle","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"20","2","155","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","679","1"
"20","2","156","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","505","0"
"20","2","157","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","872","1"
"20","2","158","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","588","1"
"20","2","159","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","725","1"
"20","2","160","circle","you","self-matching","Matching","you","You","Self","you","You","Self","645","1"
"20","2","161","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","688","1"
"20","2","162","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","606","1"
"20","2","163","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","584","1"
"20","2","164","circle","you","self-matching","Matching","you","You","Self","you","You","Self","572","1"
"20","2","165","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","565","1"
"20","2","166","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","738","1"
"20","2","167","circle","you","self-matching","Matching","you","You","Self","you","You","Self","513","1"
"20","2","168","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","606","1"
"20","2","169","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","583","1"
"20","2","170","circle","you","self-matching","Matching","you","You","Self","you","You","Self","605","1"
"20","2","171","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","603","1"
"20","2","172","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","416","1"
"20","2","173","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","639","1"
"20","2","174","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","686","1"
"20","2","175","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","686","1"
"20","2","176","circle","you","self-matching","Matching","you","You","Self","you","You","Self","515","1"
"20","2","177","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","677","1"
"20","2","178","circle","you","self-matching","Matching","you","You","Self","you","You","Self","680","1"
"20","2","179","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","737","1"
"20","2","180","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","736","1"
"20","2","181","circle","you","self-matching","Matching","you","You","Self","you","You","Self","653","1"
"20","2","182","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","742","1"
"20","2","183","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","563","1"
"20","2","184","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","725","1"
"20","2","185","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","716","1"
"20","2","186","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","694","1"
"20","2","187","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","741","1"
"20","2","188","circle","you","self-matching","Matching","you","You","Self","you","You","Self","828","1"
"20","2","189","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","720","1"
"20","2","190","circle","you","self-matching","Matching","you","You","Self","you","You","Self","633","0"
"20","2","191","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","711","1"
"20","2","192","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","830","1"
"20","2","193","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","988","1"
"20","2","194","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","755","1"
"20","2","195","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","951","1"
"20","2","196","circle","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"20","2","197","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","644","1"
"20","2","198","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","717","0"
"20","2","199","circle","you","self-matching","Matching","you","You","Self","you","You","Self","580","1"
"20","2","200","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","524","1"
"20","2","201","circle","you","self-matching","Matching","you","You","Self","you","You","Self","732","1"
"20","2","202","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"20","2","203","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","635","1"
"20","2","204","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","683","1"
"20","2","205","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","747","0"
"20","2","206","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","683","1"
"20","2","207","circle","you","self-matching","Matching","you","You","Self","you","You","Self","731","1"
"20","2","208","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","626","1"
"20","2","209","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","842","1"
"20","2","210","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","525","1"
"20","2","211","circle","you","self-matching","Matching","you","You","Self","you","You","Self","590","1"
"20","2","212","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","667","1"
"20","2","213","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","422","0"
"20","2","214","circle","you","self-matching","Matching","you","You","Self","you","You","Self","541","1"
"20","2","215","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","690","1"
"20","2","216","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","597","1"
"20","2","217","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","739","1"
"20","2","218","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","664","1"
"20","2","219","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","797","1"
"20","2","220","circle","you","self-matching","Matching","you","You","Self","you","You","Self","586","1"
"20","2","221","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","791","1"
"20","2","222","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","683","1"
"20","2","223","circle","you","self-matching","Matching","you","You","Self","you","You","Self","548","1"
"20","2","224","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","616","1"
"20","2","225","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","642","1"
"20","2","226","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","751","1"
"20","2","227","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","809","1"
"20","2","228","circle","you","self-matching","Matching","you","You","Self","you","You","Self","601","1"
"20","2","229","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","617","1"
"20","2","230","circle","you","self-matching","Matching","you","You","Self","you","You","Self","550","1"
"20","2","231","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","515","1"
"20","2","232","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","708","1"
"20","2","233","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","551","1"
"20","2","234","circle","you","self-matching","Matching","you","You","Self","you","You","Self","522","1"
"20","2","235","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","473","0"
"20","2","236","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","609","1"
"20","2","237","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","388","1"
"20","2","238","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","561","1"
"20","2","239","circle","you","self-matching","Matching","you","You","Self","you","You","Self","584","1"
"20","2","240","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","570","1"
"29","1","1","square","you","self-matching","Matching","you","You","Self","you","You","Self","789","1"
"29","1","2","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","783","0"
"29","1","3","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"29","1","4","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","901","1"
"29","1","5","square","you","self-matching","Matching","you","You","Self","you","You","Self","947","1"
"29","1","6","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","536","0"
"29","1","7","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","589","0"
"29","1","8","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","750","0"
"29","1","9","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","483","0"
"29","1","10","square","you","self-matching","Matching","you","You","Self","you","You","Self","840","1"
"29","1","11","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1038","1"
"29","1","12","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","915","0"
"29","1","13","square","you","self-matching","Matching","you","You","Self","you","You","Self","597","1"
"29","1","14","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","939","0"
"29","1","15","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","479","0"
"29","1","16","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","457","0"
"29","1","17","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"29","1","18","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","121","0"
"29","1","19","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","306","1"
"29","1","20","square","you","self-matching","Matching","you","You","Self","you","You","Self","554","0"
"29","1","21","square","you","self-matching","Matching","you","You","Self","you","You","Self","522","1"
"29","1","22","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","709","1"
"29","1","23","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","986","1"
"29","1","24","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"29","1","25","square","you","self-matching","Matching","you","You","Self","you","You","Self","266","1"
"29","1","26","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","604","1"
"29","1","27","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","683","1"
"29","1","28","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","554","0"
"29","1","29","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","499","0"
"29","1","30","square","you","self-matching","Matching","you","You","Self","you","You","Self","784","1"
"29","1","31","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","668","1"
"29","1","32","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"29","1","33","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","615","1"
"29","1","34","square","you","self-matching","Matching","you","You","Self","you","You","Self","516","1"
"29","1","35","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","656","0"
"29","1","36","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","491","0"
"29","1","37","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","97","0"
"29","1","38","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","605","0"
"29","1","39","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","485","0"
"29","1","40","square","you","self-matching","Matching","you","You","Self","you","You","Self","136","0"
"29","1","41","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","12","1"
"29","1","42","square","you","self-matching","Matching","you","You","Self","you","You","Self","578","1"
"29","1","43","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","641","0"
"29","1","44","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","749","1"
"29","1","45","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","883","1"
"29","1","46","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","527","0"
"29","1","47","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","847","0"
"29","1","48","square","you","self-matching","Matching","you","You","Self","you","You","Self","301","0"
"29","1","49","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","-11","0"
"29","1","50","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"29","1","51","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"29","1","52","square","you","self-matching","Matching","you","You","Self","you","You","Self","501","1"
"29","1","53","square","you","self-matching","Matching","you","You","Self","you","You","Self","684","1"
"29","1","54","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","757","0"
