"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
1104,8,32,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1181,1.181,1
1104,8,33,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","m",440,0.44,0
1104,8,34,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",484,0.484,1
1104,8,35,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",618,0.618,1
1104,8,36,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",1495,1.495,1
1104,8,37,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",775,0.775,1
1104,8,38,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",448,0.448,1
1104,8,39,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",768,0.768,1
1104,8,40,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",620,0.62,1
1104,8,41,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",414,0.414,1
1104,8,42,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",531,0.531,1
1104,8,43,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1515,1.515,1
1104,8,44,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",541,0.541,1
1104,8,45,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",490,0.49,1
1104,8,46,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",447,0.447,1
1104,8,47,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",487,0.487,1
1104,8,48,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",634,0.634,1
1104,8,49,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",587,0.587,1
1104,8,50,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",927,0.927,1
1104,8,51,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",514,0.514,1
1104,8,52,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",508,0.508,1
1104,8,53,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",511,0.511,1
1104,8,54,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",1866,1.866,1
1104,8,55,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",507,0.507,1
1104,8,56,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",493,0.493,1
1104,8,57,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",523,0.523,1
1104,8,58,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",450,0.45,1
1104,8,59,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",488,0.488,1
1104,8,60,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",600,0.6,1
1104,8,61,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",676,0.676,1
1104,8,62,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",468,0.468,1
1104,8,63,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",463,0.463,1
1104,8,64,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self","z",500,0.5,1
1104,8,65,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",454,0.454,1
1104,8,66,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",442,0.442,1
1104,8,67,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",744,0.744,1
1104,8,68,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",1082,1.082,1
1104,8,69,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",438,0.438,1
1104,8,70,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",830,0.83,1
1104,8,71,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",540,0.54,1
1104,8,72,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",676,0.676,1
1104,8,73,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1708,1.708,0
1104,8,74,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",521,0.521,1
1104,8,75,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close","z",534,0.534,1
1104,8,76,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",820,0.82,1
1104,8,77,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",490,0.49,1
1104,8,78,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",476,0.476,1
1104,8,79,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",519,0.519,1
1104,8,80,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self","z",564,0.564,1
1104,8,81,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",485,0.485,1
1104,8,82,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close","m",422,0.422,1
1104,8,83,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self","m",386,0.386,1
1104,8,84,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",620,0.62,1
1105,1,1,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",779,0.779,1
1105,1,2,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",1403,1.403,1
1105,1,3,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1158,1.158,1
1105,1,4,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",841,0.841,0
1105,1,5,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",716,0.716,1
1105,1,6,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",689,0.689,1
1105,1,7,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",993,0.993,1
1105,1,8,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",955,0.955,1
1105,1,9,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",518,0.518,1
1105,1,10,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1342,1.342,1
1105,1,11,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",935,0.935,1
1105,1,12,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1355,1.355,1
1105,1,13,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",2156,2.156,0
1105,1,14,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",455,0.455,1
1105,1,15,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",844,0.844,1
1105,1,16,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",498,0.498,1
1105,1,17,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1917,1.917,1
1105,1,18,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1271,1.271,1
1105,1,19,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1032,1.032,1
1105,1,20,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",643,0.643,1
1105,1,21,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",422,0.422,1
1105,1,22,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1467,1.467,1
1105,1,23,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",1175,1.175,1
1105,1,24,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1369,1.369,1
1105,1,25,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",877,0.877,1
1105,1,26,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",487,0.487,1
1105,1,27,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1139,1.139,1
1105,1,28,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1750,1.75,1
1105,1,29,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",996,0.996,1
1105,1,30,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",389,0.389,1
1105,1,31,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",717,0.717,1
1105,1,32,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1531,1.531,1
1105,1,33,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1437,1.437,1
1105,1,34,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1391,1.391,1
1105,1,35,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",976,0.976,1
1105,1,36,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1001,1.001,1
1105,1,37,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",835,0.835,1
1105,1,38,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",779,0.779,1
1105,1,39,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",673,0.673,1
1105,1,40,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1938,1.938,1
1105,1,41,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",839,0.839,1
1105,1,42,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",434,0.434,1
1105,1,43,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",414,0.414,1
1105,1,44,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",452,0.452,1
1105,1,45,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",479,0.479,1
1105,1,46,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",952,0.952,1
1105,1,47,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",370,0.37,1
1105,1,48,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",1973,1.973,1
1105,1,49,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",977,0.977,1
1105,1,50,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",470,0.47,1
1105,1,51,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",592,0.592,1
1105,1,52,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",874,0.874,1
1105,1,53,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",750,0.75,1
1105,1,54,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1141,1.141,1
1105,1,55,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",1734,1.734,0
1105,1,56,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1080,1.08,1
1105,1,57,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1224,1.224,1
1105,1,58,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",897,0.897,1
1105,1,59,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",768,0.768,1
1105,1,60,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1581,1.581,1
1105,1,61,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",516,0.516,1
1105,1,62,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1017,1.017,1
1105,1,63,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",647,0.647,1
1105,1,64,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",673,0.673,1
1105,1,65,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1389,1.389,1
1105,1,66,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1467,1.467,1
1105,1,67,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",528,0.528,1
1105,1,68,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",786,0.786,1
1105,1,69,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1158,1.158,1
1105,1,70,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",682,0.682,1
1105,1,71,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1287,1.287,1
1105,1,72,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",1423,1.423,1
1105,1,73,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",816,0.816,1
1105,1,74,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",939,0.939,1
1105,1,75,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",384,0.384,1
1105,1,76,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",735,0.735,1
1105,1,77,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",470,0.47,1
1105,1,78,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",782,0.782,1
1105,1,79,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1074,1.074,1
1105,1,80,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",977,0.977,1
1105,1,81,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",877,0.877,1
1105,1,82,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",379,0.379,1
1105,1,83,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1329,1.329,1
1105,1,84,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",624,0.624,1
1105,2,1,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",889,0.889,1
1105,2,2,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",957,0.957,1
1105,2,3,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",558,0.558,1
1105,2,4,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",722,0.722,1
1105,2,5,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",784,0.784,1
1105,2,6,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",755,0.755,1
1105,2,7,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",722,0.722,1
1105,2,8,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",941,0.941,1
1105,2,9,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",680,0.68,1
1105,2,10,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",405,0.405,1
1105,2,11,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",448,0.448,1
1105,2,12,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1233,1.233,1
1105,2,13,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1181,1.181,1
1105,2,14,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",655,0.655,1
1105,2,15,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",670,0.67,1
1105,2,16,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",855,0.855,1
1105,2,17,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",521,0.521,1
1105,2,18,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",1679,1.679,0
1105,2,19,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1756,1.756,1
1105,2,20,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",843,0.843,1
1105,2,21,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1582,1.582,1
1105,2,22,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1481,1.481,1
1105,2,23,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",954,0.954,1
1105,2,24,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1184,1.184,1
1105,2,25,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",702,0.702,1
1105,2,26,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",926,0.926,1
1105,2,27,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",2429,2.429,1
1105,2,28,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",600,0.6,1
1105,2,29,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",716,0.716,1
1105,2,30,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1251,1.251,1
1105,2,31,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",967,0.967,1
1105,2,32,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",861,0.861,1
1105,2,33,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1212,1.212,1
1105,2,34,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",404,0.404,1
1105,2,35,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",342,0.342,1
1105,2,36,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1132,1.132,1
1105,2,37,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",481,0.481,1
1105,2,38,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1825,1.825,1
1105,2,39,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",873,0.873,1
1105,2,40,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1159,1.159,1
1105,2,41,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",443,0.443,1
1105,2,42,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",943,0.943,1
1105,2,43,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",841,0.841,1
1105,2,44,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1697,1.697,0
1105,2,45,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",430,0.43,1
1105,2,46,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",555,0.555,1
1105,2,47,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",823,0.823,1
1105,2,48,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",578,0.578,1
1105,2,49,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",419,0.419,1
1105,2,50,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1176,1.176,1
1105,2,51,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1279,1.279,1
1105,2,52,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",974,0.974,1
1105,2,53,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1074,1.074,1
1105,2,54,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",883,0.883,1
1105,2,55,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1595,1.595,1
1105,2,56,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",748,0.748,1
1105,2,57,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1213,1.213,1
1105,2,58,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",745,0.745,1
1105,2,59,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",524,0.524,1
1105,2,60,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1096,1.096,1
1105,2,61,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",897,0.897,1
1105,2,62,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1526,1.526,1
1105,2,63,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",879,0.879,1
1105,2,64,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",752,0.752,1
1105,2,65,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",486,0.486,1
1105,2,66,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",886,0.886,1
1105,2,67,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",644,0.644,1
1105,2,68,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",853,0.853,1
1105,2,69,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1481,1.481,1
1105,2,70,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",339,0.339,1
1105,2,71,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1659,1.659,1
1105,2,72,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1525,1.525,1
1105,2,73,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",452,0.452,1
1105,2,74,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",996,0.996,1
1105,2,75,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1398,1.398,1
1105,2,76,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",405,0.405,1
1105,2,77,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",984,0.984,1
1105,2,78,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",639,0.639,1
1105,2,79,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",456,0.456,1
1105,2,80,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",777,0.777,1
1105,2,81,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",700,0.7,1
1105,2,82,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1145,1.145,1
1105,2,83,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",860,0.86,1
1105,2,84,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",868,0.868,1
1105,3,1,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",822,0.822,1
1105,3,2,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",624,0.624,1
1105,3,3,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",675,0.675,1
1105,3,4,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",613,0.613,1
1105,3,5,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",822,0.822,1
1105,3,6,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",787,0.787,0
1105,3,7,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",584,0.584,1
