"Subject","Block","Trial","Phase","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","RT_ms","RT_sec","ACC"
"6210","18","80","Formal","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","549","0.549","1"
"6210","18","81","Formal","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","409","0.409","1"
"6210","18","82","Formal","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","629","0.629","1"
"6210","18","83","Formal","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","409","0.409","1"
"6210","18","84","Formal","S.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","685","0.685","1"
"6210","18","85","Formal","Tra.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","good","753","0.753","1"
"6210","18","86","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","509","0.509","1"
"6210","18","87","Formal","T.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","good","457","0.457","1"
"6210","18","88","Formal","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","397","0.397","1"
"6210","18","89","Formal","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","441","0.441","1"
"6210","18","90","Formal","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","501","0.501","1"
"6210","NA","1","Practice","S.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","2","Practice","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","3","Practice","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","4","Practice","D.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","5","Practice","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","6","Practice","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","7","Practice","P.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","8","Practice","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","9","Practice","Tra.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","10","Practice","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","11","Practice","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","12","Practice","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","13","Practice","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","14","Practice","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","15","Practice","D.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","16","Practice","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","17","Practice","Tra.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","18","Practice","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","19","Practice","D.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","20","Practice","T.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","21","Practice","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","22","Practice","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","23","Practice","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","24","Practice","C.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","25","Practice","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","26","Practice","D.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","27","Practice","T.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","28","Practice","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","29","Practice","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","30","Practice","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","31","Practice","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","32","Practice","P.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","33","Practice","C.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","34","Practice","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","35","Practice","D.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","36","Practice","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","37","Practice","Tra.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","38","Practice","S.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","39","Practice","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","40","Practice","T.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","41","Practice","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","42","Practice","C.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","43","Practice","P.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","44","Practice","D.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","45","Practice","D.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","46","Practice","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","47","Practice","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","48","Practice","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","normal","NA","NA","NA"
"6210","NA","49","Practice","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","50","Practice","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","NA","NA","NA"
"6210","NA","51","Practice","D.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","52","Practice","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","53","Practice","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","54","Practice","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","immoral","NA","NA","NA"
"6210","NA","55","Practice","S.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","56","Practice","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","moral","NA","NA","NA"
"6210","NA","57","Practice","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","58","Practice","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Stranger","Stranger","Stranger","moral","NA","NA","NA"
"6210","NA","59","Practice","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","immoral","NA","NA","NA"
"6210","NA","60","Practice","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Self","Self","Self","immoral","NA","NA","NA"
"6211","1","1","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","559","0.559","1"
"6211","1","2","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","403","0.403","1"
"6211","1","3","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","511","0.511","1"
"6211","1","4","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","339","0.339","1"
"6211","1","5","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","647","0.647","1"
"6211","1","6","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","411","0.411","1"
"6211","1","7","Formal","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","547","0.547","1"
"6211","1","8","Formal","D.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","693","0.693","1"
"6211","1","9","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","497","0.497","1"
"6211","1","10","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","565","0.565","1"
"6211","1","11","Formal","P.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","681","0.681","1"
"6211","1","12","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","normal","501","0.501","1"
"6211","1","13","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","441","0.441","1"
"6211","1","14","Formal","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","525","0.525","1"
"6211","1","15","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","585","0.585","1"
"6211","1","16","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","477","0.477","1"
"6211","1","17","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","normal","681","0.681","1"
"6211","1","18","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","561","0.561","1"
"6211","1","19","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","484","0.484","1"
"6211","1","20","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","543","0.543","1"
"6211","1","21","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","419","0.419","1"
"6211","1","22","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","535","0.535","1"
"6211","1","23","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","531","0.531","1"
"6211","1","24","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","591","0.591","0"
"6211","1","25","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","499","0.499","1"
"6211","1","26","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","415","0.415","1"
"6211","1","27","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","731","0.731","1"
"6211","1","28","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","383","0.383","1"
"6211","1","29","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","407","0.407","1"
"6211","1","30","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","506","0.506","1"
"6211","1","31","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","606","0.606","1"
"6211","1","32","Formal","Tra.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","bad","634","0.634","0"
"6211","1","33","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","509","0.509","0"
"6211","1","34","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","513","0.513","1"
"6211","1","35","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","629","0.629","1"
"6211","1","36","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","721","0.721","1"
"6211","1","37","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","637","0.637","1"
"6211","1","38","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","489","0.489","1"
"6211","1","39","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","485","0.485","1"
"6211","1","40","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","527","0.527","1"
"6211","1","41","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","384","0.384","1"
"6211","1","42","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","588","0.588","1"
"6211","1","43","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","552","0.552","1"
"6211","1","44","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","564","0.564","1"
"6211","1","45","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","559","0.559","1"
"6211","1","46","Formal","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","605","0.605","1"
"6211","1","47","Formal","S.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","bad","701","0.701","0"
"6211","1","48","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","458","0.458","1"
"6211","1","49","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","342","0.342","1"
"6211","1","50","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","506","0.506","1"
"6211","1","51","Formal","D.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","bad","678","0.678","1"
"6211","1","52","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","770","0.77","0"
"6211","1","53","Formal","C.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","701","0.701","1"
"6211","1","54","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","769","0.769","1"
"6211","1","55","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","821","0.821","1"
"6211","1","56","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","785","0.785","1"
"6211","1","57","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","531","0.531","1"
"6211","1","58","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","683","0.683","1"
"6211","1","59","Formal","P.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","bad","760","0.76","1"
"6211","1","60","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","764","0.764","1"
"6211","1","61","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","448","0.448","1"
"6211","1","62","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","normal","620","0.62","1"
"6211","1","63","Formal","S.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","normal","720","0.72","1"
"6211","1","64","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","628","0.628","1"
"6211","1","65","Formal","C.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","normal","600","0.6","1"
"6211","1","66","Formal","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","507","0.507","1"
"6211","1","67","Formal","P.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","normal","575","0.575","0"
"6211","1","68","Formal","T.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","507","0.507","1"
"6211","1","69","Formal","D.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","643","0.643","1"
"6211","1","70","Formal","D.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","good","904","0.904","1"
"6211","1","71","Formal","D.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","740","0.74","1"
"6211","1","72","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","568","0.568","1"
"6211","1","73","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","652","0.652","1"
"6211","1","74","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","584","0.584","1"
"6211","1","75","Formal","T.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","772","0.772","1"
"6211","1","76","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","720","0.72","1"
"6211","1","77","Formal","C.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","bad","580","0.58","1"
"6211","1","78","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","591","0.591","1"
"6211","1","79","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","699","0.699","1"
"6211","1","80","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","795","0.795","1"
"6211","1","81","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","568","0.568","1"
"6211","1","82","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","532","0.532","1"
"6211","1","83","Formal","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","good","520","0.52","1"
"6211","1","84","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","732","0.732","1"
"6211","1","85","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","472","0.472","1"
"6211","1","86","Formal","Tra.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","good","556","0.556","1"
"6211","1","87","Formal","T.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","bad","0","0","0"
"6211","1","88","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","524","0.524","1"
"6211","1","89","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","864","0.864","1"
"6211","1","90","Formal","S.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","692","0.692","1"
"6211","2","1","Formal","T.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","532","0.532","0"
"6211","2","2","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","408","0.408","1"
"6211","2","3","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","740","0.74","1"
"6211","2","4","Formal","T.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","448","0.448","1"
"6211","2","5","Formal","D.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","bad","524","0.524","1"
"6211","2","6","Formal","D.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","574","0.574","1"
"6211","2","7","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","400","0.4","1"
"6211","2","8","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","401","0.401","1"
"6211","2","9","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","565","0.565","1"
"6211","2","10","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","393","0.393","1"
"6211","2","11","Formal","P.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","677","0.677","1"
"6211","2","12","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","753","0.753","1"
"6211","2","13","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","420","0.42","1"
"6211","2","14","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","normal","760","0.76","1"
"6211","2","15","Formal","T.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","428","0.428","1"
"6211","2","16","Formal","P.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","624","0.624","1"
"6211","2","17","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","580","0.58","1"
"6211","2","18","Formal","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","654","0.654","1"
"6211","2","19","Formal","S.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","551","0.551","1"
"6211","2","20","Formal","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","523","0.523","1"
"6211","2","21","Formal","C.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","0","0","0"
"6211","2","22","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","987","0.987","1"
"6211","2","23","Formal","Tra.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","0","0","0"
