Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,,
6210,2,23,right,female,16,,71,NormalOther.bmp,D.bmp,Badother,normal,other,No,m,,,,k,0,520,48,3
6210,2,23,right,female,16,,72,BadOther.bmp,P.bmp,Goodself,bad,other,No,m,,,,m,1,524,16,1
6210,2,23,right,female,16,,73,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,680,112,7
6210,2,23,right,female,16,,74,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,636,176,11
6210,2,23,right,female,16,,75,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,520,128,8
6210,2,23,right,female,16,,76,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,404,128,8
6210,2,23,right,female,16,,77,NormalSelf.bmp,Tra.bmp,Normalother,normal,self,No,m,,,,m,1,470,96,6
6210,2,23,right,female,16,,78,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,446,192,12
6210,2,23,right,female,16,,79,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,411,128,8
6210,2,23,right,female,16,,80,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,463,128,8
6210,2,23,right,female,16,,81,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,419,128,8
6210,2,23,right,female,16,,82,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,423,128,8
6210,2,23,right,female,16,,83,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,515,128,8
6210,2,23,right,female,16,,84,BadOther.bmp,S.bmp,Normalself,bad,other,No,m,,,,m,1,519,16,1
6210,2,23,right,female,16,,85,BadSelf.bmp,P.bmp,Goodself,bad,self,No,m,,,,m,1,491,64,4
6210,2,23,right,female,16,,86,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,454,128,8
6210,2,23,right,female,16,,87,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,410,160,10
6210,2,23,right,female,16,,88,NormalOther.bmp,C.bmp,Goodother,normal,other,No,m,,,,m,1,574,48,3
6210,2,23,right,female,16,,89,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,426,160,10
6210,2,23,right,female,16,,90,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,438,128,8
6210,2,23,right,female,17,,1,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,440,128,8
6210,2,23,right,female,17,,2,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,332,192,12
6210,2,23,right,female,17,,3,BadSelf.bmp,S.bmp,Normalself,bad,self,No,m,,,,m,1,528,64,4
6210,2,23,right,female,17,,4,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,348,160,10
6210,2,23,right,female,17,,5,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,704,176,11
6210,2,23,right,female,17,,6,GoodSelf.bmp,T.bmp,Badself,good,self,No,m,,,,m,1,460,80,5
6210,2,23,right,female,17,,7,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,448,112,7
6210,2,23,right,female,17,,8,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,540,192,12
6210,2,23,right,female,17,,9,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,560,192,12
6210,2,23,right,female,17,,10,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,356,128,8
6210,2,23,right,female,17,,11,NormalSelf.bmp,T.bmp,Badself,normal,self,No,m,,,,m,1,575,96,6
6210,2,23,right,female,17,,12,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,555,176,11
6210,2,23,right,female,17,,13,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,469,128,8
6210,2,23,right,female,17,,14,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,397,112,7
6210,2,23,right,female,17,,15,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,410,128,8
6210,2,23,right,female,17,,16,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,390,112,7
6210,2,23,right,female,17,,17,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,538,192,12
6210,2,23,right,female,17,,18,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,470,192,12
6210,2,23,right,female,17,,19,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,802,160,10
6210,2,23,right,female,17,,20,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,334,128,8
6210,2,23,right,female,17,,21,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,338,192,12
6210,2,23,right,female,17,,22,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,414,128,8
6210,2,23,right,female,17,,23,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,434,128,8
6210,2,23,right,female,17,,24,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,446,128,8
6210,2,23,right,female,17,,25,BadSelf.bmp,P.bmp,Goodself,bad,self,No,m,,,,m,1,458,64,4
6210,2,23,right,female,17,,26,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,462,176,11
6210,2,23,right,female,17,,27,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,410,192,12
6210,2,23,right,female,17,,28,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,630,112,7
6210,2,23,right,female,17,,29,BadOther.bmp,T.bmp,Badself,bad,other,No,m,,,,m,1,534,16,1
6210,2,23,right,female,17,,30,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,374,160,10
6210,2,23,right,female,17,,31,NormalOther.bmp,D.bmp,Badother,normal,other,No,m,,,,m,1,434,48,3
6210,2,23,right,female,17,,32,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,422,128,8
6210,2,23,right,female,17,,33,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,418,160,10
6210,2,23,right,female,17,,34,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,574,192,12
6210,2,23,right,female,17,,35,GoodOther.bmp,D.bmp,Badother,good,other,No,m,,,,m,1,530,32,2
6210,2,23,right,female,17,,36,NormalSelf.bmp,D.bmp,Badother,normal,self,No,m,,,,k,0,630,96,6
6210,2,23,right,female,17,,37,BadSelf.bmp,C.bmp,Goodother,bad,self,No,m,,,,m,1,570,64,4
6210,2,23,right,female,17,,38,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,398,176,11
6210,2,23,right,female,17,,39,GoodSelf.bmp,S.bmp,Normalself,good,self,No,m,,,,m,1,538,80,5
6210,2,23,right,female,17,,40,NormalSelf.bmp,Tra.bmp,Normalother,normal,self,No,m,,,,m,1,646,96,6
6210,2,23,right,female,17,,41,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,386,128,8
6210,2,23,right,female,17,,42,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,430,112,7
6210,2,23,right,female,17,,43,NormalOther.bmp,T.bmp,Badself,normal,other,No,m,,,,m,1,778,48,3
6210,2,23,right,female,17,,44,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,390,160,10
6210,2,23,right,female,17,,45,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,366,128,8
6210,2,23,right,female,17,,46,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,391,128,8
6210,2,23,right,female,17,,47,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,731,160,10
6210,2,23,right,female,17,,48,GoodSelf.bmp,Tra.bmp,Normalother,good,self,No,m,,,,m,1,695,80,5
6210,2,23,right,female,17,,49,BadSelf.bmp,D.bmp,Badother,bad,self,No,m,,,,m,1,514,64,4
6210,2,23,right,female,17,,50,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,390,112,7
6210,2,23,right,female,17,,51,BadOther.bmp,S.bmp,Normalself,bad,other,No,m,,,,m,1,562,16,1
6210,2,23,right,female,17,,52,BadOther.bmp,Tra.bmp,Normalother,bad,other,No,m,,,,m,1,646,16,1
6210,2,23,right,female,17,,53,BadOther.bmp,C.bmp,Goodother,bad,other,No,m,,,,m,1,578,16,1
6210,2,23,right,female,17,,54,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,454,128,8
6210,2,23,right,female,17,,55,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,754,112,7
6210,2,23,right,female,17,,56,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,454,128,8
6210,2,23,right,female,17,,57,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,482,128,8
6210,2,23,right,female,17,,58,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,654,112,7
6210,2,23,right,female,17,,59,BadOther.bmp,P.bmp,Goodself,bad,other,No,m,,,,m,1,554,16,1
6210,2,23,right,female,17,,60,GoodOther.bmp,T.bmp,Badself,good,other,No,m,,,,m,1,590,32,2
6210,2,23,right,female,17,,61,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,550,112,7
6210,2,23,right,female,17,,62,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,489,128,8
6210,2,23,right,female,17,,63,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,437,160,10
6210,2,23,right,female,17,,64,GoodOther.bmp,S.bmp,Normalself,good,other,No,m,,,,m,1,929,32,2
6210,2,23,right,female,17,,65,GoodOther.bmp,Tra.bmp,Normalother,good,other,No,m,,,,m,1,485,32,2
6210,2,23,right,female,17,,66,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,417,176,11
6210,2,23,right,female,17,,67,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,445,176,11
6210,2,23,right,female,17,,68,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,697,128,8
6210,2,23,right,female,17,,69,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,413,176,11
6210,2,23,right,female,17,,70,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,400,128,8
6210,2,23,right,female,17,,71,NormalOther.bmp,P.bmp,Goodself,normal,other,No,m,,,,m,1,628,48,3
6210,2,23,right,female,17,,72,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,416,176,11
6210,2,23,right,female,17,,73,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,404,160,10
6210,2,23,right,female,17,,74,BadSelf.bmp,Tra.bmp,Normalother,bad,self,No,m,,,,m,1,440,64,4
6210,2,23,right,female,17,,75,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,532,160,10
6210,2,23,right,female,17,,76,GoodSelf.bmp,C.bmp,Goodother,good,self,No,m,,,,m,1,518,80,5
6210,2,23,right,female,17,,77,NormalOther.bmp,S.bmp,Normalself,normal,other,No,m,,,,m,1,550,48,3
6210,2,23,right,female,17,,78,GoodSelf.bmp,D.bmp,Badother,good,self,No,m,,,,m,1,523,80,5
6210,2,23,right,female,17,,79,NormalSelf.bmp,C.bmp,Goodother,normal,self,No,m,,,,m,1,463,96,6
6210,2,23,right,female,17,,80,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,395,192,12
6210,2,23,right,female,17,,81,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,407,112,7
6210,2,23,right,female,17,,82,NormalSelf.bmp,P.bmp,Goodself,normal,self,No,m,,,,,0,0,96,6
6210,2,23,right,female,17,,83,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,735,160,10
6210,2,23,right,female,17,,84,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,531,128,8
6210,2,23,right,female,17,,85,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,399,128,8
6210,2,23,right,female,17,,86,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,859,176,11
6210,2,23,right,female,17,,87,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,375,176,11
6210,2,23,right,female,17,,88,NormalOther.bmp,C.bmp,Goodother,normal,other,No,m,,,,m,1,658,48,3
6210,2,23,right,female,17,,89,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,462,192,12
6210,2,23,right,female,17,,90,GoodOther.bmp,P.bmp,Goodself,good,other,No,m,,,,m,1,898,32,2
6210,2,23,right,female,18,,1,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,664,176,11
6210,2,23,right,female,18,,2,NormalSelf.bmp,D.bmp,Badother,normal,self,No,m,,,,m,1,484,96,6
6210,2,23,right,female,18,,3,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,384,128,8
6210,2,23,right,female,18,,4,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,332,192,12
6210,2,23,right,female,18,,5,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,648,160,10
6210,2,23,right,female,18,,6,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,308,128,8
6210,2,23,right,female,18,,7,NormalSelf.bmp,T.bmp,Badself,normal,self,No,m,,,,m,1,480,96,6
6210,2,23,right,female,18,,8,GoodSelf.bmp,S.bmp,Normalself,good,self,No,m,,,,m,1,764,80,5
6210,2,23,right,female,18,,9,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,424,192,12
6210,2,23,right,female,18,,10,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,396,176,11
6210,2,23,right,female,18,,11,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,334,176,11
6210,2,23,right,female,18,,12,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,462,128,8
6210,2,23,right,female,18,,13,BadOther.bmp,C.bmp,Goodother,bad,other,No,m,,,,m,1,587,16,1
6210,2,23,right,female,18,,14,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,311,112,7
6210,2,23,right,female,18,,15,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,355,160,10
6210,2,23,right,female,18,,16,GoodSelf.bmp,C.bmp,Goodother,good,self,No,m,,,,m,1,918,80,5
6210,2,23,right,female,18,,17,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,506,128,8
6210,2,23,right,female,18,,18,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,422,112,7
6210,2,23,right,female,18,,19,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,682,192,12
6210,2,23,right,female,18,,20,GoodSelf.bmp,D.bmp,Badother,good,self,No,m,,,,m,1,598,80,5
6210,2,23,right,female,18,,21,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,338,128,8
6210,2,23,right,female,18,,22,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,318,128,8
6210,2,23,right,female,18,,23,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,562,192,12
6210,2,23,right,female,18,,24,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,358,192,12
6210,2,23,right,female,18,,25,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,354,112,7
6210,2,23,right,female,18,,26,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,382,176,11
6210,2,23,right,female,18,,27,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,368,128,8
6210,2,23,right,female,18,,28,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,416,176,11
6210,2,23,right,female,18,,29,BadOther.bmp,T.bmp,Badself,bad,other,No,m,,,,m,1,557,16,1
6210,2,23,right,female,18,,30,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,385,112,7
6210,2,23,right,female,18,,31,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,389,112,7
6210,2,23,right,female,18,,32,GoodOther.bmp,P.bmp,Goodself,good,other,No,m,,,,m,1,513,32,2
6210,2,23,right,female,18,,33,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,597,128,8
6210,2,23,right,female,18,,34,NormalSelf.bmp,C.bmp,Goodother,normal,self,No,m,,,,m,1,505,96,6
6210,2,23,right,female,18,,35,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,452,112,7
6210,2,23,right,female,18,,36,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,352,128,8
6210,2,23,right,female,18,,37,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,644,176,11
6210,2,23,right,female,18,,38,NormalOther.bmp,P.bmp,Goodself,normal,other,No,m,,,,m,1,488,48,3
6210,2,23,right,female,18,,39,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,604,192,12
6210,2,23,right,female,18,,40,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,344,192,12
6210,2,23,right,female,18,,41,NormalSelf.bmp,Tra.bmp,Normalother,normal,self,No,m,,,,m,1,356,96,6
6210,2,23,right,female,18,,42,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,328,128,8
6210,2,23,right,female,18,,43,BadSelf.bmp,P.bmp,Goodself,bad,self,No,m,,,,m,1,460,64,4
6210,2,23,right,female,18,,44,BadSelf.bmp,Tra.bmp,Normalother,bad,self,No,m,,,,m,1,820,64,4
6210,2,23,right,female,18,,45,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,409,112,7
6210,2,23,right,female,18,,46,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,533,160,10
6210,2,23,right,female,18,,47,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,665,128,8
6210,2,23,right,female,18,,48,GoodOther.bmp,Tra.bmp,Normalother,good,other,No,m,,,,m,1,677,32,2
6210,2,23,right,female,18,,49,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,353,128,8
6210,2,23,right,female,18,,50,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,445,160,10
6210,2,23,right,female,18,,51,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,665,128,8
6210,2,23,right,female,18,,52,GoodSelf.bmp,T.bmp,Badself,good,self,No,m,,,,k,0,573,80,5
6210,2,23,right,female,18,,53,BadSelf.bmp,D.bmp,Badother,bad,self,No,m,,,,m,1,841,64,4
6210,2,23,right,female,18,,54,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,412,160,10
6210,2,23,right,female,18,,55,BadOther.bmp,S.bmp,Normalself,bad,other,No,m,,,,m,1,536,16,1
6210,2,23,right,female,18,,56,BadSelf.bmp,S.bmp,Normalself,bad,self,No,m,,,,m,1,444,64,4
6210,2,23,right,female,18,,57,NormalOther.bmp,T.bmp,Badself,normal,other,No,m,,,,m,1,480,48,3
6210,2,23,right,female,18,,58,BadOther.bmp,P.bmp,Goodself,bad,other,No,m,,,,m,1,594,16,1
6210,2,23,right,female,18,,59,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,404,112,7
6210,2,23,right,female,18,,60,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,485,176,11
6210,2,23,right,female,18,,61,BadOther.bmp,Tra.bmp,Normalother,bad,other,No,m,,,,m,1,625,16,1
6210,2,23,right,female,18,,62,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,733,192,12
6210,2,23,right,female,18,,63,NormalOther.bmp,S.bmp,Normalself,normal,other,No,m,,,,m,1,497,48,3
6210,2,23,right,female,18,,64,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,445,128,8
6210,2,23,right,female,18,,65,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,385,128,8
6210,2,23,right,female,18,,66,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,413,192,12
6210,2,23,right,female,18,,67,NormalSelf.bmp,P.bmp,Goodself,normal,self,No,m,,,,m,1,473,96,6
6210,2,23,right,female,18,,68,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,445,160,10
6210,2,23,right,female,18,,69,NormalOther.bmp,C.bmp,Goodother,normal,other,No,m,,,,m,1,625,48,3
6210,2,23,right,female,18,,70,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,437,128,8
6210,2,23,right,female,18,,71,NormalOther.bmp,D.bmp,Badother,normal,other,No,m,,,,m,1,593,48,3
6210,2,23,right,female,18,,72,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,405,128,8
6210,2,23,right,female,18,,73,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,385,128,8
6210,2,23,right,female,18,,74,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,572,112,7
6210,2,23,right,female,18,,75,BadSelf.bmp,C.bmp,Goodother,bad,self,No,m,,,,m,1,596,64,4
6210,2,23,right,female,18,,76,BadOther.bmp,D.bmp,Badother,bad,other,Yes,k,,,,k,1,605,112,7
6210,2,23,right,female,18,,77,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,449,160,10
6210,2,23,right,female,18,,78,GoodOther.bmp,C.bmp,Goodother,good,other,Yes,k,,,,k,1,429,128,8
6210,2,23,right,female,18,,79,NormalSelf.bmp,S.bmp,Normalself,normal,self,Yes,k,,,,k,1,401,192,12
6210,2,23,right,female,18,,80,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,549,176,11
6210,2,23,right,female,18,,81,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,409,176,11
6210,2,23,right,female,18,,82,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,629,160,10
6210,2,23,right,female,18,,83,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,409,160,10
6210,2,23,right,female,18,,84,GoodOther.bmp,S.bmp,Normalself,good,other,No,m,,,,m,1,685,32,2
6210,2,23,right,female,18,,85,GoodSelf.bmp,Tra.bmp,Normalother,good,self,No,m,,,,m,1,753,80,5
6210,2,23,right,female,18,,86,GoodOther.bmp,D.bmp,Badother,good,other,No,m,,,,m,1,509,32,2
6210,2,23,right,female,18,,87,GoodOther.bmp,T.bmp,Badself,good,other,No,m,,,,m,1,457,32,2
6210,2,23,right,female,18,,88,GoodSelf.bmp,P.bmp,Goodself,good,self,Yes,k,,,,k,1,397,176,11
6210,2,23,right,female,18,,89,BadSelf.bmp,T.bmp,Badself,bad,self,Yes,k,,,,k,1,441,160,10
6210,2,23,right,female,18,,90,NormalOther.bmp,Tra.bmp,Normalother,normal,other,Yes,k,,,,k,1,501,128,8
6211,2,23,right,female,,1,1,NormalSelf.bmp,S.bmp,Badself,normal,self,No,k,k,1,514,,,,,
6211,2,23,right,female,,1,2,GoodSelf.bmp,T.bmp,Goodself,moral,self,Yes,m,m,1,578,,,,,
6211,2,23,right,female,,1,3,GoodOther.bmp,S.bmp,Badself,moral,other,No,k,k,1,571,,,,,
6211,2,23,right,female,,1,4,NormalOther.bmp,Tra.bmp,Badother,normal,other,No,k,k,1,605,,,,,
6211,2,23,right,female,,1,5,BadSelf.bmp,S.bmp,Badself,immoral,self,Yes,m,m,1,766,,,,,
6211,2,23,right,female,,1,6,GoodOther.bmp,D.bmp,Goodother,moral,other,Yes,m,m,1,696,,,,,
6211,2,23,right,female,,1,7,BadOther.bmp,Tra.bmp,Badother,immoral,other,Yes,m,m,1,634,,,,,
6211,2,23,right,female,,1,8,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,m,1,548,,,,,
6211,2,23,right,female,,1,9,NormalOther.bmp,C.bmp,Normalself,normal,other,No,k,k,1,598,,,,,
6211,2,23,right,female,,1,10,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,m,1,688,,,,,
6211,2,23,right,female,,1,11,GoodOther.bmp,T.bmp,Goodself,moral,other,No,k,k,1,897,,,,,
6211,2,23,right,female,,1,12,BadSelf.bmp,S.bmp,Badself,immoral,self,Yes,m,m,1,506,,,,,
6211,2,23,right,female,,1,13,GoodSelf.bmp,P.bmp,Normalother,moral,self,No,k,k,1,964,,,,,
6211,2,23,right,female,,1,14,GoodSelf.bmp,T.bmp,Goodself,moral,self,Yes,m,m,1,542,,,,,
6211,2,23,right,female,,1,15,NormalSelf.bmp,D.bmp,Goodother,normal,self,No,k,m,0,632,,,,,
6211,2,23,right,female,,1,16,BadOther.bmp,C.bmp,Normalself,immoral,other,No,k,k,1,658,,,,,
6211,2,23,right,female,,1,17,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,m,1,724,,,,,
6211,2,23,right,female,,1,18,GoodSelf.bmp,T.bmp,Goodself,moral,self,Yes,m,m,1,732,,,,,
6211,2,23,right,female,,1,19,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,m,1,614,,,,,
6211,2,23,right,female,,1,20,NormalOther.bmp,T.bmp,Goodself,normal,other,No,k,k,1,512,,,,,
6211,2,23,right,female,,1,21,GoodOther.bmp,Tra.bmp,Badother,moral,other,No,k,k,1,674,,,,,
6211,2,23,right,female,,1,22,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,m,1,652,,,,,
6211,2,23,right,female,,1,23,GoodSelf.bmp,Tra.bmp,Badother,moral,self,No,k,k,1,830,,,,,
6211,2,23,right,female,,1,24,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,m,1,632,,,,,
6211,2,23,right,female,,1,25,NormalSelf.bmp,P.bmp,Normalother,normal,self,No,k,k,1,537,,,,,
6211,2,23,right,female,,1,26,BadOther.bmp,T.bmp,Goodself,immoral,other,No,k,k,1,602,,,,,
6211,2,23,right,female,,1,27,BadSelf.bmp,S.bmp,Badself,immoral,self,Yes,m,m,1,612,,,,,
6211,2,23,right,female,,1,28,BadOther.bmp,Tra.bmp,Badother,immoral,other,Yes,m,m,1,654,,,,,
6211,2,23,right,female,,1,29,GoodSelf.bmp,T.bmp,Goodself,moral,self,Yes,m,m,1,560,,,,,
6211,2,23,right,female,,1,30,NormalSelf.bmp,C.bmp,Normalself,normal,self,Yes,m,m,1,482,,,,,
6211,2,23,right,female,,1,31,NormalOther.bmp,P.bmp,Normalother,normal,other,Yes,m,m,1,684,,,,,
