"Image","Name","Face","CorrAns","Match","Face_onset","CResponse_onset","IResponse_onset","Match.thisRepN","Match.thisTrialN","Match.thisN","Match.thisIndex","Blocks.thisRepN","Blocks.thisTrialN","Blocks.thisN","Blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","text.started","text.stopped","p1.started","p1.stopped","MatchInstructions.started","MatchInstructions.stopped","Name1.started","Name1.stopped","Face_Relevance.started","Face_Relevance.stopped","MismatchInstructions.started","MismatchInstructions.stopped","Rest_trainingInstruct.started","Rest_trainingInstruct.stopped","next8.keys","next8.rt","next8.started","next8.stopped","Ready.started","Ready.stopped","delay_one_picked","delay_two_picked","blank0.started","blank0.stopped","FixationCross1.started","FixationCross1.stopped","Name3.started","Name3.stopped","Face_Relevance3.started","Face_Relevance3.stopped","responseTime.started","responseTime.stopped","resp.keys","resp.corr","resp.rt","resp.started","resp.stopped","Accuracy.started","Accuracy.stopped","questions.started","questions.stopped","p2.started","p2.stopped","FixationCross3.started","FixationCross3.stopped","port_Face_onset.started","port_Face_onset.stopped","Name4.started","Name4.stopped","Face_Relevance4.started","Face_Relevance4.stopped","responseTime2.started","responseTime2.stopped","Response.keys","Response.corr","Response.rt","Response.started","Response.stopped","p3.started","p3.stopped","Finish.started","Finish.stopped","gender","age","participant","date","expName","psychopyVersion","frameRate","X"
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,8,8,8,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.72,1.883,537.888855000027,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",538.428107999964,538.929245000007,0.501361679751426,"1.00166657986119",538.912527299952,"539.029261500109",538.912527299952,"539.029261500109",539.029261500109,"None","c",1,0.915567800169811,539.029261500109,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","You","Stranger","m",1.3,15,25,95,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,9,9,6,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.571,2.133,540.070213200059,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",540.610104399966,541.11413680017,0.508373080054298,"1.00865058018826",541.097451400012,"541.198431400117",541.097451400012,"541.198431400117",541.198431400117,"None","m",1,1.4983936001081,541.198431400117,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,10,10,4,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.785,2.296,542.823041100055,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",543.364465099992,543.866097700084,0.501925479853526,"1.00218797987327",543.849436900113,"543.966171200154",543.849436900113,"543.966171200154",543.94947940018,"None","c",1,0.571278099901974,543.94947940018,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Stranger","Friend","m",3.2,19,29,99,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,0,11,11,5,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.546,2.303,544.656302300049,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",545.199643700151,545.700840499951,0.502548179822043,"1.00282657984644",545.684115000069,"545.800831800094",545.684115000069,"545.800831800094",545.784145600162,"None","m",1,0.736664900090545,545.784145600162,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","You","Stranger","m",1.3,15,25,95,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,12,6,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.692,1.94,546.657687600004,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",547.203147300053,547.70222430001,0.512074180413038,"1.01294268039055",547.70222430001,"547.802291300148",547.70222430001,"547.802291300148",547.802291300148,"None","m",1,0.926525400020182,547.802291300148,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","You","Friend","m",1.2,14,24,94,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,1,13,3,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.72,2.042,548.860292400001,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",549.408460699953,549.920509200078,0.507311479886994,"1.00758607988246",549.903847899986,"550.003871500026",549.903847899986,"550.003871500026",550.003871500026,"None","m",1,0.580863199895248,550.003871500026,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Friend","Stranger","m",2.3,17,27,97,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,2,14,7,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.651,1.675,550.710947700078,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",551.251372799976,551.755167800002,0.506594880251214,"1.00691728014499",551.738455899991,"551.855216600001",551.738455899991,"551.855216600001",551.838511200156,"None","m",1,1.30621560011059,551.838511200156,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","Stranger","Self ","m",3.1,18,28,98,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,3,15,2,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.797,1.994,553.279461800121,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",553.820029700175,554.323715300066,0.504236179636791,"1.00452197971754",554.307031800039,"554.423777500167",554.307031800039,"554.423777500167",554.40704900003,"None","None",0,NA,554.40704900003,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,4,16,4,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.695,1.369,556.312879400095,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",556.855065400014,557.35919420002,0.507734780199826,"1.0080315801315",557.342540699989,"557.459295900073",557.342540699989,"557.459295900073",557.442778200144,"None","c",1,0.597886299947277,557.442778200144,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,5,17,9,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.662,1.342,558.165926699992,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",558.708781599998,559.210569600109,0.504016079939902,"1.00430707982741",559.193848900031,"559.293953299988",559.193848900031,"559.293953299988",559.293953299988,"None","c",1,0.634876199997962,559.293953299988,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","Friend","Self ","m",2.1,16,26,96,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,6,18,1,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.734,2.14,560.050666800002,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",560.590781599982,561.095256899949,0.507285579806194,"1.00775227998383",561.078567600111,"561.195820800029",561.078567600111,"561.195820800029",561.178621900035,"None","c",0,1.0221510999836,561.178621900035,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,7,19,11,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.651,2.006,562.335784099996,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",562.883140500169,563.39689860004,0.510859680129215,"1.0111751803197",563.380255199969,"563.496985099977",563.380255199969,"563.496985099977",563.480283800047,"None","c",1,1.10453579993919,563.480283800047,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,8,20,0,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.404,1.335,564.720603500027,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",565.264253500151,565.765359800076,0.503741379827261,"1.00384507980198",565.748790699989,"565.848684099969",565.748790699989,"565.848684099969",565.848684099969,"None","c",1,0.51208860008046,565.848684099969,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,9,21,10,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.529,1.384,566.488958599977,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",567.045884000137,567.550087900134,0.50833724020049,"1.00863694003783",567.533405800117,"567.650222700089",567.533405800117,"567.650222700089",567.633661300177,"None","c",1,0.679182799998671,567.633661300177,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Stranger","Friend","m",3.2,19,29,99,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,10,22,5,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.415,1.494,568.440720000071,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",568.983141300036,569.484651100123,0.503063379786909,"1.00394867989235",569.467951199971,"569.584727100097",569.467951199971,"569.584727100097",569.567992100026,"None","None",0,NA,569.567992100026,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,11,23,8,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.44,2.363,571.09160610009,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",571.629601499997,572.136589400005,0.510855779983103,"1.01182337990031",572.119884100044,"572.236633100081",572.119884100044,"572.236633100081",572.219913900131,"None","m",0,1.2130398999434,572.219913900131,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,0,24,0,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.715,1.287,573.561516300077,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",574.10042290017,574.605043699965,0.507999379886314,"1.00826398003846",574.588367399992,"574.688547800062",574.588367399992,"574.688547800062",574.688547800062,"None","c",1,0.712301100138575,574.688547800062,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Stranger","Friend","m",3.2,19,29,99,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,1,25,5,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.452,2.288,575.528427600162,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",576.071314600063,576.573139100103,0.504274580162019,"1.00457228021696",576.556443199981,"576.673182100058",576.556443199981,"576.673182100058",576.656460399972,"None","m",1,0.712308800080791,576.656460399972,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,2,26,11,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.717,2.458,577.496741699986,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",578.048296499997,578.557917300146,0.500191280152649,"1.00046658003703",578.541229899973,"578.657951200148",578.541229899973,"578.657951200148",578.657951200148,"None","c",1,0.518748999806121,578.657951200148,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Friend","Stranger","m",2.3,17,27,97,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,3,27,7,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.478,2.005,579.298387400107,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",579.848635300063,580.359300900018,0.505200680112466,"1.00560378003865",580.342603200115,"580.459363600006",580.342603200115,"580.459363600006",580.442732700147,"None","m",1,0.702030600048602,580.442732700147,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,4,28,8,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.648,1.896,581.28270160011,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",581.825742000015,582.327324900078,0.50227328017354,"1.00254568015225",582.310623300029,"582.427354200045",582.310623300029,"582.427354200045",582.410625500139,"None","c",1,0.766155899967998,582.410625500139,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","You","Friend","m",1.2,14,24,94,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,5,29,3,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.753,1.715,583.300383300055,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",583.840072500054,584.345432500122,0.51052488014102,"1.01078818016686",584.328749200096,"584.428753799992",584.328749200096,"584.428753799992",584.428753799992,"None","m",1,0.668038600124419,584.428753799992,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","Stranger","Self ","m",3.1,18,28,98,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,6,30,2,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.712,1.333,585.219073600136,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",585.761196100153,586.263485900126,0.504028379917145,"1.00425647990778",586.246856000042,"586.363508500159",586.246856000042,"586.363508500159",586.346832300071,"None","m",1,0.733895299956203,586.346832300071,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,7,31,4,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.477,1.63,587.205087000038,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",587.744719299953,588.248218300054,0.504035479854792,"1.00430257967673",588.231560700107,"588.348268300062",588.231560700107,"588.348268300062",588.331596200122,"None","c",1,0.813132700044662,588.331596200122,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","Friend","Self ","m",2.1,16,26,96,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,8,32,1,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.544,1.399,589.272403300041,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",589.810159000102,590.316435300047,0.51164087979123,"1.01175657985732",590.299858200131,"590.416433700128",590.299858200131,"590.416433700128",590.399701500079,"None","m",1,1.28929910017177,590.399701500079,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,9,33,10,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.549,1.274,591.823742700042,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",592.36295119999,592.868407499976,0.510969379916787,"1.01135527994484",592.851546500111,"592.968328200048",592.851546500111,"592.968328200048",592.951574200066,"None","c",1,0.593062700005248,592.951574200066,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,10,34,9,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.448,1.884,593.67453570012,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",594.214455000125,594.719626500038,0.508237579837441,"1.00851927977055",594.702898500022,"594.802959900117",594.702898500022,"594.802959900117",594.802959900117,"None","c",1,0.501718899933621,594.802959900117,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","You","Stranger","m",1.3,15,25,95,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,2,11,35,6,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.716,1.268,595.426731300075,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",595.967020699987,596.47088379995,0.50842957990244,"1.00876037986018",596.454142000061,"596.55420350004",596.454142000061,"596.55420350004",596.55420350004,"None","c",0,0.430518699809909,596.55420350004,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","You","Friend","m",1.2,14,24,94,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,0,36,3,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.704,1.633,597.110633500153,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",597.64974620007,598.155431900173,0.509092179825529,"1.00937637966126",598.138722900068,"598.238791899988",598.138722900068,"598.238791899988",598.238791899988,"None","m",1,0.906193899922073,598.238791899988,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,1,37,4,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.575,1.513,599.278765500057,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",599.819684700109,600.323641699972,0.507909680018201,"1.00820967997424",600.306953500025,"600.423696700018",600.306953500025,"600.423696700018",600.406992400065,"None","c",1,0.561730299843475,600.406992400065,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Friend","Stranger","m",2.3,17,27,97,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,2,38,7,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.739,2.146,601.097012400161,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",601.636825100053,602.141620300012,0.509269879898056,"1.01010857988149",602.124975900166,"602.241666400107",602.124975900166,"602.241666400107",602.224989900133,"None","m",1,1.06388330017217,602.224989900133,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,3,39,11,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.497,2.323,603.416213100078,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",603.955314800143,604.459944900125,0.506519580027089,"1.00678077992052",604.443316000048,"604.56002890016",604.443316000048,"604.56002890016",604.543331300141,"None","c",1,0.665340899955481,604.543331300141,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,4,40,10,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.432,2.437,605.338380299974,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",605.883705300046,606.394998800009,0.506014180136845,"1.00634638010524",606.378270199988,"606.495023900177",606.378270199988,"606.495023900177",606.478338500019,"None","c",1,0.650497199967504,606.478338500019,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","Stranger","Self ","m",3.1,18,28,98,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,5,41,2,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.517,2.434,607.252425800078,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",607.79461620003,608.296105700079,0.503451080061495,"1.00369598018005",608.279456699966,"608.396134500159",608.279456699966,"608.396134500159",608.379385000095,"None","m",1,0.893306600162759,608.379385000095,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,6,42,0,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.559,2.398,609.402870800113,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",609.943309900118,610.447621300118,0.507444779854268,"1.0076806799043",610.430957500124,"610.531006900128",610.430957500124,"610.531006900128",610.531006900128,"None","c",1,0.661720599979162,610.531006900128,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","Friend","Self ","m",2.1,16,26,96,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,7,43,1,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.437,1.865,611.321019600146,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",611.86196410004,612.365664800163,0.507809679955244,"1.00809117988683",612.349000600167,"612.465703899972",612.349000600167,"612.465703899972",612.449033600045,"None","m",1,1.12785649998114,612.449033600045,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,8,44,8,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.65,2.251,613.710038000019,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",614.249629199971,614.750736400019,0.500005079898983,"1.00028817984276",614.734068900114,"614.850823000073",614.734068900114,"614.850823000073",614.850823000073,"None","c",1,0.533974100137129,614.850823000073,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,9,45,9,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.454,1.254,615.507398999995,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",616.047899500001,616.552075900137,0.508498379727826,"1.00898037990555",616.535340100061,"616.635370500153",616.535340100061,"616.635370500153",616.635370500153,"None","c",1,0.749317900044844,616.635370500153,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
"Stranger.png","You","Stranger","m",1.3,15,25,95,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,3,10,46,6,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.421,1.824,617.508245500037,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,"",618.058179300046,618.570198900066,0.507775280158967,"1.00804988015443",618.553527900018,"618.65358839999",618.553527900018,"618.65358839999",618.65358839999,"None","m",1,0.619130700128153,618.65358839999,"None",NA,"",NA,"",NA,NA,"p182","2022_Apr_26_1605","training+cueing","2021.1.4",59.8589484148783,NA
