Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,extraIV1,RT_ms,ACC
18580,self-matching,4,55,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,670,1
18580,self-matching,4,56,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,sad,769,1
18580,self-matching,4,57,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,1027,1
18580,self-matching,4,58,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,943,1
18580,self-matching,4,59,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,737,0
18580,self-matching,4,60,Matching,diamond,self,self,Self,self,self,self,Self,sad,602,1
18580,self-matching,4,61,Matching,diamond,self,self,Self,self,self,self,Self,sad,851,1
18580,self-matching,4,62,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,650,1
18580,self-matching,4,63,Matching,diamond,self,self,Self,self,self,self,Self,neutral,693,1
18580,self-matching,4,64,Matching,diamond,self,self,Self,self,self,self,Self,neutral,611,1
18580,self-matching,4,65,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,659,0
18580,self-matching,4,66,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,sad,574,1
18580,self-matching,4,67,Matching,diamond,self,self,Self,self,self,self,Self,neutral,576,1
18580,self-matching,4,68,Matching,diamond,self,self,Self,self,self,self,Self,neutral,652,1
18580,self-matching,4,69,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,957,1
18580,self-matching,4,70,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,593,0
18580,self-matching,4,71,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,575,1
18580,self-matching,4,72,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,885,1
18580,self-matching,5,1,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,890,0
18580,self-matching,5,2,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,sad,883,1
18580,self-matching,5,3,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,sad,649,1
18580,self-matching,5,4,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,758,1
18580,self-matching,5,5,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,sad,802,1
18580,self-matching,5,6,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,sad,746,1
18580,self-matching,5,7,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,602,0
18580,self-matching,5,8,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,776,1
18580,self-matching,5,9,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,851,1
18580,self-matching,5,10,Matching,diamond,self,self,Self,self,self,self,Self,sad,953,1
18580,self-matching,5,11,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,680,1
18580,self-matching,5,12,Matching,diamond,self,self,Self,self,self,self,Self,neutral,594,1
18580,self-matching,5,13,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,907,1
18580,self-matching,5,14,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1387,0
18580,self-matching,5,15,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,931,1
18580,self-matching,5,16,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,491,1
18580,self-matching,5,17,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,739,1
18580,self-matching,5,18,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1098,1
18580,self-matching,5,19,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,sad,1202,1
18580,self-matching,5,20,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,869,1
18580,self-matching,5,21,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,900,1
18580,self-matching,5,22,Matching,diamond,self,self,Self,self,self,self,Self,sad,722,1
18580,self-matching,5,23,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,712,1
18580,self-matching,5,24,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,777,0
18580,self-matching,5,25,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,667,1
18580,self-matching,5,26,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,671,1
18580,self-matching,5,27,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,662,1
18580,self-matching,5,28,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,666,1
18580,self-matching,5,29,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,799,1
18580,self-matching,5,30,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,sad,814,1
18580,self-matching,5,31,Matching,diamond,self,self,Self,self,self,self,Self,neutral,662,1
18580,self-matching,5,32,Matching,diamond,self,self,Self,self,self,self,Self,sad,566,1
18580,self-matching,5,33,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,sad,651,0
18580,self-matching,5,34,Matching,diamond,self,self,Self,self,self,self,Self,sad,526,1
18580,self-matching,5,35,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,sad,423,1
18580,self-matching,5,36,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,661,0
18580,self-matching,5,37,Matching,diamond,self,self,Self,self,self,self,Self,neutral,660,1
18580,self-matching,5,38,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,sad,641,1
18580,self-matching,5,39,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,729,1
18580,self-matching,5,40,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,1276,1
18580,self-matching,5,41,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,sad,959,0
18580,self-matching,5,42,Matching,diamond,self,self,Self,self,self,self,Self,sad,1372,1
18580,self-matching,5,43,Matching,diamond,self,self,Self,self,self,self,Self,neutral,606,1
18580,self-matching,5,44,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,776,1
18580,self-matching,5,45,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,559,1
18580,self-matching,5,46,Matching,diamond,self,self,Self,self,self,self,Self,neutral,926,1
18580,self-matching,5,47,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,1170,1
18580,self-matching,5,48,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,809,1
18580,self-matching,5,49,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,sad,697,1
18580,self-matching,5,50,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1227,0
18580,self-matching,5,51,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,838,1
18580,self-matching,5,52,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,512,0
18580,self-matching,5,53,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,889,1
18580,self-matching,5,54,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,782,1
18580,self-matching,5,55,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,642,1
18580,self-matching,5,56,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,sad,840,0
18580,self-matching,5,57,Matching,diamond,self,self,Self,self,self,self,Self,sad,710,1
18580,self-matching,5,58,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,sad,1046,0
18580,self-matching,5,59,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,818,1
18580,self-matching,5,60,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,712,1
18580,self-matching,5,61,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,332,0
18580,self-matching,5,62,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,837,1
18580,self-matching,5,63,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,721,0
18580,self-matching,5,64,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,686,0
18580,self-matching,5,65,Matching,diamond,self,self,Self,self,self,self,Self,neutral,655,1
18580,self-matching,5,66,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,sad,740,1
18580,self-matching,5,67,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,601,1
18580,self-matching,5,68,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,697,1
18580,self-matching,5,69,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,698,1
18580,self-matching,5,70,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,sad,904,1
18580,self-matching,5,71,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,700,1
18580,self-matching,5,72,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,623,1
18582,self-matching,1,1,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,sad,852,1
18582,self-matching,1,2,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,1263,1
18582,self-matching,1,3,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,428,0
18582,self-matching,1,4,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,950,0
18582,self-matching,1,5,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1090,0
18582,self-matching,1,6,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,sad,1500,
18582,self-matching,1,7,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,sad,727,1
18582,self-matching,1,8,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1241,0
18582,self-matching,1,9,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,517,0
18582,self-matching,1,10,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,837,1
18582,self-matching,1,11,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,1112,0
18582,self-matching,1,12,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,740,0
18582,self-matching,1,13,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,998,1
18582,self-matching,1,14,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,859,0
18582,self-matching,1,15,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,800,0
18582,self-matching,1,16,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,378,0
18582,self-matching,1,17,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,394,0
18582,self-matching,1,18,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,546,0
18582,self-matching,1,19,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,720,0
18582,self-matching,1,20,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,736,0
18582,self-matching,1,21,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,467,0
18582,self-matching,1,22,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,502,0
18582,self-matching,1,23,Matching,pentagon,self,self,Self,self,self,self,Self,sad,554,1
18582,self-matching,1,24,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,374,0
18582,self-matching,1,25,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,399,0
18582,self-matching,1,26,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,319,1
18582,self-matching,1,27,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,371,1
18582,self-matching,1,28,Matching,pentagon,self,self,Self,self,self,self,Self,sad,405,0
18582,self-matching,1,29,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,732,1
18582,self-matching,1,30,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,504,0
18582,self-matching,1,31,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,339,1
18582,self-matching,1,32,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,327,0
18582,self-matching,1,33,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,354,1
18582,self-matching,1,34,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,383,0
18582,self-matching,1,35,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,363,0
18582,self-matching,1,36,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,309,1
18582,self-matching,1,37,Matching,pentagon,self,self,Self,self,self,self,Self,sad,385,1
18582,self-matching,1,38,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,317,0
18582,self-matching,1,39,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,262,0
18582,self-matching,1,40,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,293,1
18582,self-matching,1,41,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,268,1
18582,self-matching,1,42,Matching,pentagon,self,self,Self,self,self,self,Self,sad,270,1
18582,self-matching,1,43,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,286,0
18582,self-matching,1,44,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,408,1
18582,self-matching,1,45,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,283,1
18582,self-matching,1,46,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,sad,279,0
18582,self-matching,1,47,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,326,1
18582,self-matching,1,48,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,348,1
18582,self-matching,1,49,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,270,0
18582,self-matching,1,50,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,655,0
18582,self-matching,1,51,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,546,1
18582,self-matching,1,52,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,554,0
18582,self-matching,1,53,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,305,1
18582,self-matching,1,54,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,320,0
18582,self-matching,1,55,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,340,0
18582,self-matching,1,56,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,374,0
18582,self-matching,1,57,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,372,1
18582,self-matching,1,58,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,381,0
18582,self-matching,1,59,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,487,1
18582,self-matching,1,60,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,245,0
18582,self-matching,1,61,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,248,1
18582,self-matching,1,62,Matching,pentagon,self,self,Self,self,self,self,Self,sad,320,0
18582,self-matching,1,63,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,249,0
18582,self-matching,1,64,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,279,0
18582,self-matching,1,65,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,635,0
18582,self-matching,1,66,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,196,1
18582,self-matching,1,67,Matching,pentagon,self,self,Self,self,self,self,Self,sad,494,1
18582,self-matching,1,68,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,sad,543,0
18582,self-matching,1,69,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,426,1
18582,self-matching,1,70,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,266,1
18582,self-matching,1,71,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,361,0
18582,self-matching,1,72,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,sad,393,0
18582,self-matching,2,1,Matching,pentagon,self,self,Self,self,self,self,Self,sad,213,1
18582,self-matching,2,2,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,351,1
18582,self-matching,2,3,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,270,0
18582,self-matching,2,4,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,277,0
18582,self-matching,2,5,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,637,1
18582,self-matching,2,6,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,497,1
18582,self-matching,2,7,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,sad,546,1
18582,self-matching,2,8,Matching,pentagon,self,self,Self,self,self,self,Self,sad,346,1
18582,self-matching,2,9,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,387,1
18582,self-matching,2,10,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,291,0
18582,self-matching,2,11,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,422,1
18582,self-matching,2,12,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,327,1
18582,self-matching,2,13,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,378,0
18582,self-matching,2,14,Matching,pentagon,self,self,Self,self,self,self,Self,sad,284,1
18582,self-matching,2,15,Matching,pentagon,self,self,Self,self,self,self,Self,sad,385,1
18582,self-matching,2,16,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,352,0
18582,self-matching,2,17,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,298,0
18582,self-matching,2,18,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,420,1
18582,self-matching,2,19,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,943,1
18582,self-matching,2,20,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,300,0
18582,self-matching,2,21,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,16,0
18582,self-matching,2,22,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,90,1
18582,self-matching,2,23,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,185,0
18582,self-matching,2,24,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,1500,
18582,self-matching,2,25,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,558,0
18582,self-matching,2,26,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,615,1
18582,self-matching,2,27,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,392,0
18582,self-matching,2,28,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,734,1
18582,self-matching,2,29,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,617,0
18582,self-matching,2,30,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,930,0
18582,self-matching,2,31,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,676,1
18582,self-matching,2,32,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,sad,392,1
18582,self-matching,2,33,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,795,1
18582,self-matching,2,34,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,sad,356,0
18582,self-matching,2,35,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,896,0
18582,self-matching,2,36,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,297,0
18582,self-matching,2,37,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,sad,232,0
18582,self-matching,2,38,Matching,pentagon,self,self,Self,self,self,self,Self,sad,343,1
18582,self-matching,2,39,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,300,0
18582,self-matching,2,40,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,63,1
18582,self-matching,2,41,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,403,0
18582,self-matching,2,42,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,679,1
18582,self-matching,2,43,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,1500,
18582,self-matching,2,44,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,493,0
18582,self-matching,2,45,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,380,1
18582,self-matching,2,46,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,651,0
18582,self-matching,2,47,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,sad,710,0
18582,self-matching,2,48,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,342,0
18582,self-matching,2,49,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,627,0
18582,self-matching,2,50,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,280,1
18582,self-matching,2,51,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,343,0
18582,self-matching,2,52,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,304,1
18582,self-matching,2,53,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,302,0
18582,self-matching,2,54,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,290,1
18582,self-matching,2,55,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,351,1
18582,self-matching,2,56,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,404,0
18582,self-matching,2,57,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,290,0
18582,self-matching,2,58,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,311,0
18582,self-matching,2,59,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,506,1
18582,self-matching,2,60,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,170,1
18582,self-matching,2,61,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,263,0
18582,self-matching,2,62,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,439,0
18582,self-matching,2,63,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,sad,431,0
18582,self-matching,2,64,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,484,0
18582,self-matching,2,65,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,801,0
18582,self-matching,2,66,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,387,1
18582,self-matching,2,67,Matching,pentagon,self,self,Self,self,self,self,Self,sad,305,0
18582,self-matching,2,68,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,238,1
18582,self-matching,2,69,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,40,0
18582,self-matching,2,70,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,122,1
18582,self-matching,2,71,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,274,1
18582,self-matching,2,72,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,575,1
18582,self-matching,3,1,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,63,0
18582,self-matching,3,2,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,228,1
18582,self-matching,3,3,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1477,1
18582,self-matching,3,4,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,sad,384,1
18582,self-matching,3,5,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,515,0
18582,self-matching,3,6,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,437,1
18582,self-matching,3,7,Matching,pentagon,self,self,Self,self,self,self,Self,sad,454,0
18582,self-matching,3,8,Matching,pentagon,self,self,Self,self,self,self,Self,sad,375,1
18582,self-matching,3,9,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,402,1
18582,self-matching,3,10,Matching,pentagon,self,self,Self,self,self,self,Self,sad,307,1
18582,self-matching,3,11,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,280,1
18582,self-matching,3,12,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,294,0
18582,self-matching,3,13,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,267,0
18582,self-matching,3,14,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,291,1
18582,self-matching,3,15,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,368,1
18582,self-matching,3,16,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,359,1
18582,self-matching,3,17,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,273,0
18582,self-matching,3,18,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,242,1
18582,self-matching,3,19,Matching,pentagon,self,self,Self,self,self,self,Self,sad,356,1
18582,self-matching,3,20,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,323,0
18582,self-matching,3,21,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,316,0
18582,self-matching,3,22,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,328,0
18582,self-matching,3,23,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,422,0
18582,self-matching,3,24,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,658,1
18582,self-matching,3,25,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,625,1
18582,self-matching,3,26,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,482,1
18582,self-matching,3,27,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,401,1
18582,self-matching,3,28,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,343,0
18582,self-matching,3,29,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,301,0
18582,self-matching,3,30,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1028,1
18582,self-matching,3,31,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,sad,277,1
18582,self-matching,3,32,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,sad,412,1
18582,self-matching,3,33,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,334,0
18582,self-matching,3,34,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1500,
