prolific,build,computer.platform,date,time,subject,group,SubGender,SubAge,SubEthnicity,SubHand,FriendYear,FriendFamiliar,FriendMeetfreq,FriendMeetTime,Con_match,Cue,Con_shape,Con_label,Con_emotion,Stim_Content,tasktype,nblock,TrialID,response,latency,correct,cres
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,3,25,47,687,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,3,26,47,788,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,friend,,3.tif,SAT,3,27,48,702,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,stranger,,1.tif,SAT,3,28,47,751,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,3,29,47,563,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,3,30,48,735,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,3,31,47,701,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,3,32,48,658,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,stranger,,2.tif,SAT,3,33,47,924,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,3,34,47,958,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,stranger,,1.tif,SAT,3,35,47,899,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,3,36,48,841,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,stranger,,2.tif,SAT,3,37,47,664,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,3,38,47,635,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,self,,2.tif,SAT,3,39,47,697,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,stranger,,2.tif,SAT,3,40,48,843,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,stranger,,2.tif,SAT,3,41,47,989,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,friend,,3.tif,SAT,3,42,47,906,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,3,43,47,4,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,3,44,48,807,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,3,45,48,755,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,3,46,48,760,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,self,,3.tif,SAT,3,47,47,752,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,3,48,48,890,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,3,49,48,606,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,3,50,48,763,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,3,51,47,1449,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,3,52,48,881,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,self,,2.tif,SAT,3,53,47,992,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,3,54,48,664,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,3,55,47,789,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,3,56,48,680,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,3,57,48,697,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,3,58,48,983,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,3,59,48,547,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,friend,,1.tif,SAT,3,60,47,798,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,stranger,,2.tif,SAT,3,61,47,891,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,friend,,1.tif,SAT,3,62,47,1077,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,friend,,1.tif,SAT,3,63,47,689,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,3,64,47,775,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,3,65,47,627,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,3,66,48,824,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,3,67,48,761,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,3,68,48,692,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,3,69,48,522,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,3,70,48,641,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,3,71,48,548,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,3,72,48,625,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,4,1,48,661,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,friend,,1.tif,SAT,4,2,48,663,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,stranger,,2.tif,SAT,4,3,47,1051,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,friend,,3.tif,SAT,4,4,48,573,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,4,5,48,947,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,friend,,1.tif,SAT,4,6,47,730,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,4,7,48,693,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,stranger,,2.tif,SAT,4,8,47,947,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,4,9,48,678,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,4,10,47,540,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,self,,2.tif,SAT,4,11,47,994,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,4,12,48,636,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,stranger,,1.tif,SAT,4,13,47,716,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,self,,2.tif,SAT,4,14,48,560,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,4,15,47,823,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,4,16,48,1001,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,4,17,48,713,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,stranger,,2.tif,SAT,4,18,47,868,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,friend,,3.tif,SAT,4,19,47,811,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,stranger,,2.tif,SAT,4,20,47,716,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,friend,,1.tif,SAT,4,21,47,1219,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,friend,,1.tif,SAT,4,22,47,714,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,self,,3.tif,SAT,4,23,47,644,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,4,24,48,1223,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,4,25,48,639,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,4,26,48,668,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,4,27,48,620,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,friend,,3.tif,SAT,4,28,47,782,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,4,29,47,654,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,4,30,48,644,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,stranger,,1.tif,SAT,4,31,47,540,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,friend,,1.tif,SAT,4,32,47,560,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,stranger,,1.tif,SAT,4,33,47,646,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,4,34,48,630,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,4,35,47,745,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,4,36,48,785,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,4,37,48,550,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,4,38,48,603,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,4,39,48,623,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,friend,,1.tif,SAT,4,40,47,763,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,friend,,3.tif,SAT,4,41,48,1048,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,stranger,,2.tif,SAT,4,42,48,782,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,4,43,48,671,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,4,44,47,831,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,4,45,47,750,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,4,46,47,1023,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,4,47,47,722,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,4,48,48,519,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,4,49,48,596,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,4,50,48,577,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,4,51,48,585,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,4,52,47,832,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,stranger,,1.tif,SAT,4,53,47,749,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,4,54,48,580,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,stranger,,2.tif,SAT,4,55,47,919,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,stranger,,1.tif,SAT,4,56,47,976,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,friend,,3.tif,SAT,4,57,48,512,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,4,58,48,816,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,4,59,48,446,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,4,60,48,411,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,self,,3.tif,SAT,4,61,47,744,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,self,,2.tif,SAT,4,62,48,722,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,4,63,48,592,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,4,64,48,475,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,self,,3.tif,SAT,4,65,47,592,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,4,66,47,669,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,4,67,48,558,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,4,68,48,499,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,4,69,48,565,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,stranger,,1.tif,SAT,4,70,47,680,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,friend,,3.tif,SAT,4,71,0,1500,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,4,72,47,958,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,5,1,48,1490,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,5,2,48,376,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,friend,,1.tif,SAT,5,3,47,656,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,self,,3.tif,SAT,5,4,48,402,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,5,5,48,458,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,self,,2.tif,SAT,5,6,47,420,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,5,7,48,475,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,5,8,48,559,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,friend,,3.tif,SAT,5,9,48,554,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,stranger,,1.tif,SAT,5,10,47,1239,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,5,11,48,560,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,5,12,47,585,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,5,13,48,562,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,5,14,48,526,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,self,,2.tif,SAT,5,15,47,736,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,5,16,48,675,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,stranger,,2.tif,SAT,5,17,47,588,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,5,18,47,1086,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,friend,,3.tif,SAT,5,19,47,1343,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,5,20,48,593,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,stranger,,2.tif,SAT,5,21,47,698,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,5,22,47,894,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,5,23,48,576,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,stranger,,1.tif,SAT,5,24,47,637,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,5,25,48,690,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,5,26,48,479,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,friend,self,,2.tif,SAT,5,27,47,623,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,friend,stranger,,2.tif,SAT,5,28,47,552,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,5,29,48,524,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,self,,3.tif,SAT,5,30,47,864,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,self,,3.tif,SAT,5,31,47,793,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,friend,,1.tif,SAT,5,32,48,574,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,friend,,1.tif,SAT,5,33,0,1500,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,5,34,48,667,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,5,35,48,577,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,self,stranger,,1.tif,SAT,5,36,47,620,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,5,37,48,698,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,friend,,1.tif,SAT,5,38,48,732,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,5,39,47,750,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,friend,,3.tif,SAT,5,40,47,816,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,self,self,,1.tif,SAT,5,41,48,679,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,stranger,self,,3.tif,SAT,5,42,47,605,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,sad,stranger,friend,,3.tif,SAT,5,43,48,488,0,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,5,44,47,534,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,5,45,47,829,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,friend,friend,,2.tif,SAT,5,46,48,607,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,self,self,,1.tif,SAT,5,47,47,707,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,stranger,stranger,,3.tif,SAT,5,48,47,725,0,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,sad,friend,friend,,2.tif,SAT,5,49,48,545,1,b
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,unmatch,neutral,self,stranger,,1.tif,SAT,5,50,47,555,1,v
,6.2.2,win,2020-10-24,15:17:55,18316,2,Female,19,6,Right,1,6,7,daily,match,neutral,stranger,stranger,,3.tif,SAT,5,51,47,691,0,b
