"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"16","2","191","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1017","1"
"16","2","192","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","862","1"
"16","2","193","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1240","1"
"16","2","194","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","835","1"
"16","2","195","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","657","1"
"16","2","196","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","972","1"
"16","2","197","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","692","1"
"16","2","198","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","711","1"
"16","2","199","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","765","1"
"16","2","200","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","981","1"
"16","2","201","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","965","1"
"16","2","202","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","679","1"
"16","2","203","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","902","1"
"16","2","204","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","800","1"
"16","2","205","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","610","1"
"16","2","206","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","995","1"
"16","2","207","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","867","1"
"16","2","208","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","828","1"
"16","2","209","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","732","1"
"16","2","210","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","763","1"
"16","2","211","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","967","1"
"16","2","212","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","768","1"
"16","2","213","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1160","1"
"16","2","214","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1084","1"
"16","2","215","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","933","1"
"16","2","216","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","623","1"
"17","1","1","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1289","1"
"17","1","2","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1225","1"
"17","1","3","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1173","1"
"17","1","4","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","869","1"
"17","1","5","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1213","1"
"17","1","6","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","971","1"
"17","1","7","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","936","1"
"17","1","8","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","872","1"
"17","1","9","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","804","1"
"17","1","10","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","708","1"
"17","1","11","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1016","1"
"17","1","12","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","856","1"
"17","1","13","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1591","1"
"17","1","14","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","943","1"
"17","1","15","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","797","1"
"17","1","16","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1231","1"
"17","1","17","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1114","0"
"17","1","18","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","868","1"
"17","1","19","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","856","1"
"17","1","20","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","735","1"
"17","1","21","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","857","1"
"17","1","22","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","2","1344","0"
"17","1","23","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","995","1"
"17","1","24","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1070","1"
"17","1","25","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1016","1"
"17","1","26","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","884","1"
"17","1","27","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1118","1"
"17","1","28","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1142","1"
"17","1","29","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","879","1"
"17","1","30","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","707","1"
"17","1","31","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1310","0"
"17","1","32","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","0","NA","NA"
"17","1","33","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1047","1"
"17","1","34","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1123","1"
"17","1","35","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","1580","0"
"17","1","36","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1059","1"
"17","1","37","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1201","1"
"17","1","38","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1533","1"
"17","1","39","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","804","1"
"17","1","40","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1335","1"
"17","1","41","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1220","1"
"17","1","42","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","884","1"
"17","1","43","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1190","1"
"17","1","44","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","888","1"
"17","1","45","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","0","NA","NA"
"17","1","46","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","541","1"
"17","1","47","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","741","1"
"17","1","48","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1370","1"
"17","1","49","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","964","1"
"17","1","50","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","913","1"
"17","1","51","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","815","1"
"17","1","52","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1239","1"
"17","1","53","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","791","1"
"17","1","54","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1194","0"
"17","1","55","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1105","1"
"17","1","56","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1438","1"
"17","1","57","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","0","NA","NA"
"17","1","58","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","858","1"
"17","1","59","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1145","1"
"17","1","60","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1274","1"
"17","1","61","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","786","1"
"17","1","62","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","988","1"
"17","1","63","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","795","1"
"17","1","64","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1417","0"
"17","1","65","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1148","1"
"17","1","66","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1038","1"
"17","1","67","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1057","1"
"17","1","68","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1492","1"
"17","1","69","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","897","1"
"17","1","70","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","765","1"
"17","1","71","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","618","1"
"17","1","72","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","756","1"
"17","1","73","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","871","1"
"17","1","74","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","786","1"
"17","1","75","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","809","1"
"17","1","76","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1122","1"
"17","1","77","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1237","1"
"17","1","78","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1094","1"
"17","1","79","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1113","1"
"17","1","80","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","873","1"
"17","1","81","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","963","1"
"17","1","82","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1226","1"
"17","1","83","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1155","1"
"17","1","84","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","983","1"
"17","1","85","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","806","0"
"17","1","86","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1003","1"
"17","1","87","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1042","1"
"17","1","88","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","920","1"
"17","1","89","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","1","928","0"
"17","1","90","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1058","1"
"17","1","91","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1324","1"
"17","1","92","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","942","1"
"17","1","93","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1116","1"
"17","1","94","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1558","1"
"17","1","95","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1472","1"
"17","1","96","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","670","1"
"17","1","97","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","585","1"
"17","1","98","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1032","1"
"17","1","99","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1411","1"
"17","1","100","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1005","1"
"17","1","101","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","928","1"
"17","1","102","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1322","1"
"17","1","103","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1500","0"
"17","1","104","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","847","1"
"17","1","105","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","840","1"
"17","1","106","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1179","1"
"17","1","107","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1330","1"
"17","1","108","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1236","1"
"17","2","109","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","992","1"
"17","2","110","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1176","1"
"17","2","111","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1111","1"
"17","2","112","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1307","1"
"17","2","113","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","856","1"
"17","2","114","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","887","1"
"17","2","115","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","1","788","0"
"17","2","116","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1210","1"
"17","2","117","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","950","1"
"17","2","118","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","711","1"
"17","2","119","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","971","1"
"17","2","120","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","2","646","0"
"17","2","121","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1521","1"
"17","2","122","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","660","1"
"17","2","123","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1220","1"
"17","2","124","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","0","NA","NA"
"17","2","125","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","781","1"
"17","2","126","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","725","1"
"17","2","127","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","871","1"
"17","2","128","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1121","1"
"17","2","129","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","766","1"
"17","2","130","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","875","1"
"17","2","131","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1130","1"
"17","2","132","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1046","1"
"17","2","133","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","999","1"
"17","2","134","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","985","1"
"17","2","135","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1091","1"
"17","2","136","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1025","1"
"17","2","137","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","741","1"
"17","2","138","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1336","1"
"17","2","139","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1590","1"
"17","2","140","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1311","1"
"17","2","141","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1355","0"
"17","2","142","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","809","1"
"17","2","143","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","1139","0"
"17","2","144","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","0","NA","NA"
"17","2","145","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1125","1"
"17","2","146","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","0","NA","NA"
"17","2","147","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","751","1"
"17","2","148","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","885","1"
"17","2","149","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1272","0"
"17","2","150","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1351","1"
"17","2","151","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1230","1"
"17","2","152","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1128","1"
"17","2","153","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","696","1"
"17","2","154","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1008","1"
"17","2","155","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1083","1"
"17","2","156","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","1122","0"
"17","2","157","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1357","1"
"17","2","158","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1071","1"
"17","2","159","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1560","1"
"17","2","160","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","974","1"
"17","2","161","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","930","1"
"17","2","162","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1130","0"
"17","2","163","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","900","1"
"17","2","164","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1014","1"
"17","2","165","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1322","1"
"17","2","166","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","933","1"
"17","2","167","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","931","1"
"17","2","168","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","802","1"
"17","2","169","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","946","1"
"17","2","170","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","782","1"
"17","2","171","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1468","1"
"17","2","172","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","951","1"
"17","2","173","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","0","NA","NA"
"17","2","174","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","872","1"
"17","2","175","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1185","1"
"17","2","176","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1101","1"
"17","2","177","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","724","1"
"17","2","178","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","981","1"
"17","2","179","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","919","1"
"17","2","180","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","841","1"
"17","2","181","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1118","1"
"17","2","182","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1079","1"
"17","2","183","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","0","NA","NA"
"17","2","184","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","994","1"
"17","2","185","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","0","NA","NA"
"17","2","186","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","983","1"
"17","2","187","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","956","1"
"17","2","188","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1451","1"
"17","2","189","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","785","1"
"17","2","190","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","773","1"
"17","2","191","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","729","1"
"17","2","192","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","876","1"
"17","2","193","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","0","NA","NA"
"17","2","194","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","944","1"
"17","2","195","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","614","1"
"17","2","196","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","937","1"
"17","2","197","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","1","1153","0"
"17","2","198","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","912","1"
"17","2","199","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1271","1"
"17","2","200","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","876","1"
"17","2","201","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1436","1"
"17","2","202","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1068","1"
"17","2","203","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1124","1"
"17","2","204","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","901","1"
"17","2","205","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","682","1"
"17","2","206","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1414","1"
"17","2","207","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1016","1"
"17","2","208","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","977","1"
"17","2","209","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1002","1"
"17","2","210","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1091","1"
"17","2","211","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","758","1"
"17","2","212","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","852","1"
"17","2","213","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1082","1"
"17","2","214","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","728","1"
"17","2","215","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","875","1"
"17","2","216","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1221","1"
"18","1","1","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","914","1"
"18","1","2","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","632","1"
"18","1","3","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","701","1"
"18","1","4","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","2","734","0"
"18","1","5","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","606","0"
"18","1","6","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","714","1"
"18","1","7","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","709","1"
"18","1","8","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","837","1"
"18","1","9","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","726","1"
"18","1","10","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1096","1"
"18","1","11","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","947","1"
"18","1","12","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","868","1"
"18","1","13","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","673","1"
"18","1","14","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","765","1"
"18","1","15","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","711","1"
"18","1","16","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","678","1"
"18","1","17","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","827","1"
"18","1","18","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1313","1"
"18","1","19","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","844","1"
"18","1","20","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","703","1"
"18","1","21","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","866","1"
"18","1","22","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","756","1"
"18","1","23","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","844","1"
"18","1","24","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","825","1"
"18","1","25","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","960","1"
"18","1","26","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","848","1"
"18","1","27","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","694","1"
"18","1","28","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","798","1"
"18","1","29","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","834","1"
"18","1","30","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","694","1"
"18","1","31","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","857","1"
"18","1","32","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","721","1"
"18","1","33","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","950","1"
"18","1","34","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","841","1"
"18","1","35","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","770","1"
"18","1","36","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","715","1"
"18","1","37","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","773","1"
