"Subject","Trial","Block","Shape","Label","Matching","ACC","RT_ms","Resp","Cresp","bed","Condition"
11,56,14,"Kreis.png","Ich","Nonmatching",1,1002,"k","k","L1n","Ass1"
11,57,15,"Dreieck.png","Fremder","Nonmatching",1,1163,"k","k","L2n","Ass1"
11,58,15,"Dreieck.png","Ich","Matching",1,738,"d","d","L1m","Ass1"
11,59,15,"Kreis.png","Fremder","Matching",1,1009,"d","d","L2m","Ass1"
11,60,15,"Kreis.png","Ich","Nonmatching",1,1169,"k","k","L1n","Ass1"
11,61,16,"Kreis.png","Ich","Nonmatching",1,2740,"k","k","L1n","Ass1"
11,62,16,"Dreieck.png","Ich","Matching",1,815,"d","d","L1m","Ass1"
11,63,16,"Kreis.png","Fremder","Matching",1,521,"d","d","L2m","Ass1"
11,64,16,"Dreieck.png","Fremder","Nonmatching",1,983,"k","k","L2n","Ass1"
11,65,17,"Kreis.png","Ich","Nonmatching",1,1110,"k","k","L1n","Ass1"
11,66,17,"Kreis.png","Fremder","Matching",1,1369,"d","d","L2m","Ass1"
11,67,17,"Dreieck.png","Ich","Matching",1,665,"d","d","L1m","Ass1"
11,68,17,"Dreieck.png","Fremder","Nonmatching",1,1746,"k","k","L2n","Ass1"
11,69,18,"Kreis.png","Ich","Nonmatching",1,930,"k","k","L1n","Ass1"
11,70,18,"Dreieck.png","Fremder","Nonmatching",1,1459,"k","k","L2n","Ass1"
11,71,18,"Kreis.png","Fremder","Matching",1,887,"d","d","L2m","Ass1"
11,72,18,"Dreieck.png","Ich","Matching",1,635,"d","d","L1m","Ass1"
11,73,19,"Kreis.png","Ich","Nonmatching",1,826,"k","k","L1n","Ass1"
11,74,19,"Dreieck.png","Fremder","Nonmatching",1,1311,"k","k","L2n","Ass1"
11,75,19,"Dreieck.png","Ich","Matching",1,647,"d","d","L1m","Ass1"
11,76,19,"Kreis.png","Fremder","Matching",1,1213,"d","d","L2m","Ass1"
11,77,20,"Kreis.png","Ich","Nonmatching",1,1099,"k","k","L1n","Ass1"
11,78,20,"Dreieck.png","Ich","Matching",1,628,"d","d","L1m","Ass1"
11,79,20,"Kreis.png","Fremder","Matching",1,1137,"d","d","L2m","Ass1"
11,80,20,"Dreieck.png","Fremder","Nonmatching",1,912,"k","k","L2n","Ass1"
11,81,21,"Kreis.png","Fremder","Matching",1,1759,"d","d","L2m","Ass1"
11,82,21,"Kreis.png","Ich","Nonmatching",1,931,"k","k","L1n","Ass1"
11,83,21,"Dreieck.png","Ich","Matching",1,594,"d","d","L1m","Ass1"
11,84,21,"Dreieck.png","Fremder","Nonmatching",1,989,"k","k","L2n","Ass1"
11,85,22,"Dreieck.png","Fremder","Nonmatching",1,1955,"k","k","L2n","Ass1"
11,86,22,"Kreis.png","Ich","Nonmatching",1,926,"k","k","L1n","Ass1"
11,87,22,"Dreieck.png","Ich","Matching",1,628,"d","d","L1m","Ass1"
11,88,22,"Kreis.png","Fremder","Matching",1,962,"d","d","L2m","Ass1"
11,89,23,"Dreieck.png","Ich","Matching",1,623,"d","d","L1m","Ass1"
11,90,23,"Dreieck.png","Fremder","Nonmatching",1,1265,"k","k","L2n","Ass1"
11,91,23,"Kreis.png","Fremder","Matching",1,1021,"d","d","L2m","Ass1"
11,92,23,"Kreis.png","Ich","Nonmatching",1,872,"k","k","L1n","Ass1"
11,93,24,"Dreieck.png","Ich","Matching",1,534,"d","d","L1m","Ass1"
11,94,24,"Dreieck.png","Fremder","Nonmatching",1,988,"k","k","L2n","Ass1"
11,95,24,"Kreis.png","Fremder","Matching",1,366,"d","d","L2m","Ass1"
11,96,24,"Kreis.png","Ich","Nonmatching",1,1187,"k","k","L1n","Ass1"
11,97,25,"Dreieck.png","Fremder","Nonmatching",0,215,"d","k","L2n","Ass1"
11,98,25,"Kreis.png","Fremder","Matching",1,1073,"d","d","L2m","Ass1"
11,99,25,"Kreis.png","Ich","Nonmatching",1,936,"k","k","L1n","Ass1"
11,100,25,"Dreieck.png","Ich","Matching",1,666,"d","d","L1m","Ass1"
11,101,26,"Dreieck.png","Ich","Matching",1,661,"d","d","L1m","Ass1"
11,102,26,"Kreis.png","Ich","Nonmatching",1,745,"k","k","L1n","Ass1"
11,103,26,"Kreis.png","Fremder","Matching",1,1250,"d","d","L2m","Ass1"
11,104,26,"Dreieck.png","Fremder","Nonmatching",1,924,"k","k","L2n","Ass1"
11,105,27,"Kreis.png","Ich","Nonmatching",1,773,"k","k","L1n","Ass1"
11,106,27,"Dreieck.png","Ich","Matching",1,585,"d","d","L1m","Ass1"
11,107,27,"Dreieck.png","Fremder","Nonmatching",1,924,"k","k","L2n","Ass1"
11,108,27,"Kreis.png","Fremder","Matching",1,991,"d","d","L2m","Ass1"
11,109,28,"Dreieck.png","Ich","Matching",1,782,"d","d","L1m","Ass1"
11,110,28,"Kreis.png","Fremder","Matching",1,1083,"d","d","L2m","Ass1"
11,111,28,"Kreis.png","Ich","Nonmatching",1,764,"k","k","L1n","Ass1"
11,112,28,"Dreieck.png","Fremder","Nonmatching",1,1415,"k","k","L2n","Ass1"
11,113,29,"Dreieck.png","Fremder","Nonmatching",1,1072,"k","k","L2n","Ass1"
11,114,29,"Dreieck.png","Ich","Matching",1,545,"d","d","L1m","Ass1"
11,115,29,"Kreis.png","Ich","Nonmatching",1,790,"k","k","L1n","Ass1"
11,116,29,"Kreis.png","Fremder","Matching",1,937,"d","d","L2m","Ass1"
11,117,30,"Dreieck.png","Ich","Matching",1,682,"d","d","L1m","Ass1"
11,118,30,"Dreieck.png","Fremder","Nonmatching",1,1347,"k","k","L2n","Ass1"
11,119,30,"Kreis.png","Ich","Nonmatching",1,869,"k","k","L1n","Ass1"
11,120,30,"Kreis.png","Fremder","Matching",1,1008,"d","d","L2m","Ass1"
11,121,31,"Dreieck.png","Ich","Matching",1,782,"d","d","L1m","Ass1"
11,122,31,"Kreis.png","Ich","Nonmatching",1,718,"k","k","L1n","Ass1"
11,123,31,"Kreis.png","Fremder","Matching",1,871,"d","d","L2m","Ass1"
11,124,31,"Dreieck.png","Fremder","Nonmatching",1,839,"k","k","L2n","Ass1"
11,125,32,"Dreieck.png","Fremder","Nonmatching",1,1040,"k","k","L2n","Ass1"
11,126,32,"Kreis.png","Ich","Nonmatching",1,952,"k","k","L1n","Ass1"
11,127,32,"Kreis.png","Fremder","Matching",0,792,"k","d","L2m","Ass1"
11,128,32,"Dreieck.png","Ich","Matching",1,919,"d","d","L1m","Ass1"
12,1,1,"Dreieck.png","Ich","Nonmatching",1,1749,"k","k","L2n","Ass2"
12,2,1,"Dreieck.png","Fremder","Matching",1,1090,"d","d","L1m","Ass2"
12,3,1,"Kreis.png","Ich","Matching",1,1385,"d","d","L2m","Ass2"
12,4,1,"Kreis.png","Fremder","Nonmatching",1,632,"k","k","L1n","Ass2"
12,5,2,"Dreieck.png","Fremder","Matching",1,1199,"d","d","L1m","Ass2"
12,6,2,"Dreieck.png","Ich","Nonmatching",1,932,"k","k","L2n","Ass2"
12,7,2,"Kreis.png","Ich","Matching",1,859,"d","d","L2m","Ass2"
12,8,2,"Kreis.png","Fremder","Nonmatching",1,869,"k","k","L1n","Ass2"
12,9,3,"Kreis.png","Ich","Matching",1,620,"d","d","L2m","Ass2"
12,10,3,"Dreieck.png","Ich","Nonmatching",1,725,"k","k","L2n","Ass2"
12,11,3,"Dreieck.png","Fremder","Matching",1,950,"d","d","L1m","Ass2"
12,12,3,"Kreis.png","Fremder","Nonmatching",1,863,"k","k","L1n","Ass2"
12,13,4,"Kreis.png","Fremder","Nonmatching",1,715,"k","k","L1n","Ass2"
12,14,4,"Kreis.png","Ich","Matching",1,491,"d","d","L2m","Ass2"
12,15,4,"Dreieck.png","Ich","Nonmatching",1,743,"k","k","L2n","Ass2"
12,16,4,"Dreieck.png","Fremder","Matching",1,810,"d","d","L1m","Ass2"
12,17,5,"Kreis.png","Fremder","Nonmatching",1,596,"k","k","L1n","Ass2"
12,18,5,"Kreis.png","Ich","Matching",1,522,"d","d","L2m","Ass2"
12,19,5,"Dreieck.png","Fremder","Matching",1,821,"d","d","L1m","Ass2"
12,20,5,"Dreieck.png","Ich","Nonmatching",1,750,"k","k","L2n","Ass2"
12,21,6,"Kreis.png","Ich","Matching",1,495,"d","d","L2m","Ass2"
12,22,6,"Kreis.png","Fremder","Nonmatching",1,746,"k","k","L1n","Ass2"
12,23,6,"Dreieck.png","Ich","Nonmatching",1,713,"k","k","L2n","Ass2"
12,24,6,"Dreieck.png","Fremder","Matching",1,1170,"d","d","L1m","Ass2"
12,25,7,"Kreis.png","Fremder","Nonmatching",1,769,"k","k","L1n","Ass2"
12,26,7,"Kreis.png","Ich","Matching",1,442,"d","d","L2m","Ass2"
12,27,7,"Dreieck.png","Fremder","Matching",1,778,"d","d","L1m","Ass2"
12,28,7,"Dreieck.png","Ich","Nonmatching",1,1012,"k","k","L2n","Ass2"
12,29,8,"Dreieck.png","Fremder","Matching",1,701,"d","d","L1m","Ass2"
12,30,8,"Kreis.png","Ich","Matching",1,526,"d","d","L2m","Ass2"
12,31,8,"Kreis.png","Fremder","Nonmatching",1,765,"k","k","L1n","Ass2"
12,32,8,"Dreieck.png","Ich","Nonmatching",1,523,"k","k","L2n","Ass2"
12,33,9,"Dreieck.png","Fremder","Matching",1,692,"d","d","L1m","Ass2"
12,34,9,"Kreis.png","Ich","Matching",1,959,"d","d","L2m","Ass2"
12,35,9,"Dreieck.png","Ich","Nonmatching",1,751,"k","k","L2n","Ass2"
12,36,9,"Kreis.png","Fremder","Nonmatching",1,850,"k","k","L1n","Ass2"
12,37,10,"Kreis.png","Fremder","Nonmatching",1,741,"k","k","L1n","Ass2"
12,38,10,"Dreieck.png","Fremder","Matching",1,566,"d","d","L1m","Ass2"
12,39,10,"Kreis.png","Ich","Matching",1,526,"d","d","L2m","Ass2"
12,40,10,"Dreieck.png","Ich","Nonmatching",1,567,"k","k","L2n","Ass2"
12,41,11,"Kreis.png","Fremder","Nonmatching",1,765,"k","k","L1n","Ass2"
12,42,11,"Dreieck.png","Ich","Nonmatching",1,488,"k","k","L2n","Ass2"
12,43,11,"Kreis.png","Ich","Matching",1,404,"d","d","L2m","Ass2"
12,44,11,"Dreieck.png","Fremder","Matching",1,642,"d","d","L1m","Ass2"
12,45,12,"Dreieck.png","Fremder","Matching",1,920,"d","d","L1m","Ass2"
12,46,12,"Kreis.png","Fremder","Nonmatching",1,679,"k","k","L1n","Ass2"
12,47,12,"Kreis.png","Ich","Matching",1,650,"d","d","L2m","Ass2"
12,48,12,"Dreieck.png","Ich","Nonmatching",1,592,"k","k","L2n","Ass2"
12,49,13,"Dreieck.png","Ich","Nonmatching",1,771,"k","k","L2n","Ass2"
12,50,13,"Dreieck.png","Fremder","Matching",1,715,"d","d","L1m","Ass2"
12,51,13,"Kreis.png","Ich","Matching",1,436,"d","d","L2m","Ass2"
12,52,13,"Kreis.png","Fremder","Nonmatching",0,329,"d","k","L1n","Ass2"
12,53,14,"Kreis.png","Fremder","Nonmatching",1,936,"k","k","L1n","Ass2"
12,54,14,"Dreieck.png","Ich","Nonmatching",1,734,"k","k","L2n","Ass2"
12,55,14,"Dreieck.png","Fremder","Matching",1,813,"d","d","L1m","Ass2"
12,56,14,"Kreis.png","Ich","Matching",1,691,"d","d","L2m","Ass2"
12,57,15,"Kreis.png","Fremder","Nonmatching",1,695,"k","k","L1n","Ass2"
12,58,15,"Dreieck.png","Ich","Nonmatching",1,562,"k","k","L2n","Ass2"
12,59,15,"Dreieck.png","Fremder","Matching",1,1063,"d","d","L1m","Ass2"
12,60,15,"Kreis.png","Ich","Matching",1,369,"d","d","L2m","Ass2"
12,61,16,"Dreieck.png","Fremder","Matching",1,683,"d","d","L1m","Ass2"
12,62,16,"Kreis.png","Fremder","Nonmatching",1,740,"k","k","L1n","Ass2"
12,63,16,"Kreis.png","Ich","Matching",1,486,"d","d","L2m","Ass2"
12,64,16,"Dreieck.png","Ich","Nonmatching",1,643,"k","k","L2n","Ass2"
12,65,17,"Dreieck.png","Fremder","Matching",1,1146,"d","d","L1m","Ass2"
12,66,17,"Dreieck.png","Ich","Nonmatching",1,603,"k","k","L2n","Ass2"
12,67,17,"Kreis.png","Fremder","Nonmatching",1,650,"k","k","L1n","Ass2"
12,68,17,"Kreis.png","Ich","Matching",1,539,"d","d","L2m","Ass2"
12,69,18,"Dreieck.png","Fremder","Matching",1,634,"d","d","L1m","Ass2"
12,70,18,"Kreis.png","Ich","Matching",1,453,"d","d","L2m","Ass2"
12,71,18,"Dreieck.png","Ich","Nonmatching",1,508,"k","k","L2n","Ass2"
12,72,18,"Kreis.png","Fremder","Nonmatching",1,814,"k","k","L1n","Ass2"
12,73,19,"Kreis.png","Fremder","Nonmatching",1,575,"k","k","L1n","Ass2"
12,74,19,"Dreieck.png","Ich","Nonmatching",1,525,"k","k","L2n","Ass2"
12,75,19,"Kreis.png","Ich","Matching",1,375,"d","d","L2m","Ass2"
12,76,19,"Dreieck.png","Fremder","Matching",1,474,"d","d","L1m","Ass2"
12,77,20,"Kreis.png","Ich","Matching",1,656,"d","d","L2m","Ass2"
12,78,20,"Dreieck.png","Fremder","Matching",1,629,"d","d","L1m","Ass2"
12,79,20,"Kreis.png","Fremder","Nonmatching",1,650,"k","k","L1n","Ass2"
12,80,20,"Dreieck.png","Ich","Nonmatching",1,518,"k","k","L2n","Ass2"
12,81,21,"Dreieck.png","Fremder","Matching",1,891,"d","d","L1m","Ass2"
12,82,21,"Kreis.png","Ich","Matching",1,535,"d","d","L2m","Ass2"
12,83,21,"Dreieck.png","Ich","Nonmatching",1,632,"k","k","L2n","Ass2"
12,84,21,"Kreis.png","Fremder","Nonmatching",1,542,"k","k","L1n","Ass2"
12,85,22,"Dreieck.png","Ich","Nonmatching",1,689,"k","k","L2n","Ass2"
12,86,22,"Kreis.png","Ich","Matching",1,496,"d","d","L2m","Ass2"
12,87,22,"Dreieck.png","Fremder","Matching",1,569,"d","d","L1m","Ass2"
12,88,22,"Kreis.png","Fremder","Nonmatching",1,613,"k","k","L1n","Ass2"
12,89,23,"Dreieck.png","Ich","Nonmatching",1,769,"k","k","L2n","Ass2"
12,90,23,"Kreis.png","Fremder","Nonmatching",0,731,"d","k","L1n","Ass2"
12,91,23,"Dreieck.png","Fremder","Matching",1,587,"d","d","L1m","Ass2"
12,92,23,"Kreis.png","Ich","Matching",1,449,"d","d","L2m","Ass2"
12,93,24,"Dreieck.png","Fremder","Matching",1,697,"d","d","L1m","Ass2"
12,94,24,"Dreieck.png","Ich","Nonmatching",1,617,"k","k","L2n","Ass2"
12,95,24,"Kreis.png","Ich","Matching",1,520,"d","d","L2m","Ass2"
12,96,24,"Kreis.png","Fremder","Nonmatching",1,867,"k","k","L1n","Ass2"
12,97,25,"Dreieck.png","Fremder","Matching",1,656,"d","d","L1m","Ass2"
12,98,25,"Kreis.png","Fremder","Nonmatching",1,624,"k","k","L1n","Ass2"
12,99,25,"Kreis.png","Ich","Matching",1,426,"d","d","L2m","Ass2"
12,100,25,"Dreieck.png","Ich","Nonmatching",1,479,"k","k","L2n","Ass2"
12,101,26,"Kreis.png","Ich","Matching",1,459,"d","d","L2m","Ass2"
12,102,26,"Dreieck.png","Ich","Nonmatching",1,522,"k","k","L2n","Ass2"
12,103,26,"Kreis.png","Fremder","Nonmatching",1,583,"k","k","L1n","Ass2"
12,104,26,"Dreieck.png","Fremder","Matching",1,668,"d","d","L1m","Ass2"
12,105,27,"Dreieck.png","Fremder","Matching",1,615,"d","d","L1m","Ass2"
12,106,27,"Kreis.png","Ich","Matching",1,573,"d","d","L2m","Ass2"
12,107,27,"Kreis.png","Fremder","Nonmatching",1,836,"k","k","L1n","Ass2"
12,108,27,"Dreieck.png","Ich","Nonmatching",1,655,"k","k","L2n","Ass2"
12,109,28,"Dreieck.png","Fremder","Matching",1,629,"d","d","L1m","Ass2"
12,110,28,"Dreieck.png","Ich","Nonmatching",1,617,"k","k","L2n","Ass2"
12,111,28,"Kreis.png","Fremder","Nonmatching",1,777,"k","k","L1n","Ass2"
12,112,28,"Kreis.png","Ich","Matching",1,575,"d","d","L2m","Ass2"
12,113,29,"Dreieck.png","Ich","Nonmatching",1,548,"k","k","L2n","Ass2"
12,114,29,"Kreis.png","Fremder","Nonmatching",1,507,"k","k","L1n","Ass2"
12,115,29,"Kreis.png","Ich","Matching",1,503,"d","d","L2m","Ass2"
12,116,29,"Dreieck.png","Fremder","Matching",1,629,"d","d","L1m","Ass2"
12,117,30,"Kreis.png","Ich","Matching",1,468,"d","d","L2m","Ass2"
12,118,30,"Dreieck.png","Fremder","Matching",1,572,"d","d","L1m","Ass2"
12,119,30,"Dreieck.png","Ich","Nonmatching",0,408,"d","k","L2n","Ass2"
12,120,30,"Kreis.png","Fremder","Nonmatching",1,616,"k","k","L1n","Ass2"
12,121,31,"Kreis.png","Fremder","Nonmatching",1,794,"k","k","L1n","Ass2"
12,122,31,"Kreis.png","Ich","Matching",1,570,"d","d","L2m","Ass2"
12,123,31,"Dreieck.png","Ich","Nonmatching",1,947,"k","k","L2n","Ass2"
12,124,31,"Dreieck.png","Fremder","Matching",0,507,"k","d","L1m","Ass2"
12,125,32,"Dreieck.png","Fremder","Matching",1,574,"d","d","L1m","Ass2"
12,126,32,"Kreis.png","Ich","Matching",1,444,"d","d","L2m","Ass2"
12,127,32,"Kreis.png","Fremder","Nonmatching",1,595,"k","k","L1n","Ass2"
12,128,32,"Dreieck.png","Ich","Nonmatching",1,760,"k","k","L2n","Ass2"
13,1,1,"Kreis.png","Ich","Nonmatching",1,3007,"k","k","L1n","Ass1"
13,2,1,"Dreieck.png","Fremder","Nonmatching",1,1964,"k","k","L2n","Ass1"
13,3,1,"Kreis.png","Fremder","Matching",1,3027,"d","d","L2m","Ass1"
13,4,1,"Dreieck.png","Ich","Matching",0,884,"k","d","L1m","Ass1"
13,5,2,"Dreieck.png","Fremder","Nonmatching",1,2949,"k","k","L2n","Ass1"
13,6,2,"Kreis.png","Fremder","Matching",1,1375,"d","d","L2m","Ass1"
13,7,2,"Dreieck.png","Ich","Matching",1,532,"d","d","L1m","Ass1"
13,8,2,"Kreis.png","Ich","Nonmatching",1,735,"k","k","L1n","Ass1"
13,9,3,"Dreieck.png","Fremder","Nonmatching",1,951,"k","k","L2n","Ass1"
13,10,3,"Dreieck.png","Ich","Matching",1,620,"d","d","L1m","Ass1"
13,11,3,"Kreis.png","Ich","Nonmatching",1,819,"k","k","L1n","Ass1"
13,12,3,"Kreis.png","Fremder","Matching",1,1052,"d","d","L2m","Ass1"
13,13,4,"Kreis.png","Fremder","Matching",0,587,"k","d","L2m","Ass1"
13,14,4,"Kreis.png","Ich","Nonmatching",1,1013,"k","k","L1n","Ass1"
13,15,4,"Dreieck.png","Ich","Matching",1,634,"d","d","L1m","Ass1"
13,16,4,"Dreieck.png","Fremder","Nonmatching",1,1014,"k","k","L2n","Ass1"
13,17,5,"Dreieck.png","Fremder","Nonmatching",1,1033,"k","k","L2n","Ass1"
13,18,5,"Kreis.png","Fremder","Matching",1,1023,"d","d","L2m","Ass1"
13,19,5,"Dreieck.png","Ich","Matching",1,613,"d","d","L1m","Ass1"
13,20,5,"Kreis.png","Ich","Nonmatching",1,919,"k","k","L1n","Ass1"
13,21,6,"Kreis.png","Fremder","Matching",1,812,"d","d","L2m","Ass1"
13,22,6,"Dreieck.png","Ich","Matching",1,808,"d","d","L1m","Ass1"
13,23,6,"Kreis.png","Ich","Nonmatching",1,906,"k","k","L1n","Ass1"
13,24,6,"Dreieck.png","Fremder","Nonmatching",1,691,"k","k","L2n","Ass1"
13,25,7,"Kreis.png","Fremder","Matching",0,687,"k","d","L2m","Ass1"
13,26,7,"Dreieck.png","Fremder","Nonmatching",1,722,"k","k","L2n","Ass1"
13,27,7,"Kreis.png","Ich","Nonmatching",1,754,"k","k","L1n","Ass1"
13,28,7,"Dreieck.png","Ich","Matching",1,575,"d","d","L1m","Ass1"
13,29,8,"Dreieck.png","Ich","Matching",1,770,"d","d","L1m","Ass1"
13,30,8,"Kreis.png","Fremder","Matching",1,694,"d","d","L2m","Ass1"
13,31,8,"Kreis.png","Ich","Nonmatching",1,718,"k","k","L1n","Ass1"
13,32,8,"Dreieck.png","Fremder","Nonmatching",1,1101,"k","k","L2n","Ass1"
13,33,9,"Kreis.png","Ich","Nonmatching",1,811,"k","k","L1n","Ass1"
13,34,9,"Dreieck.png","Fremder","Nonmatching",1,975,"k","k","L2n","Ass1"
13,35,9,"Kreis.png","Fremder","Matching",1,1056,"d","d","L2m","Ass1"
13,36,9,"Dreieck.png","Ich","Matching",1,685,"d","d","L1m","Ass1"
13,37,10,"Kreis.png","Fremder","Matching",1,819,"d","d","L2m","Ass1"
13,38,10,"Dreieck.png","Fremder","Nonmatching",1,646,"k","k","L2n","Ass1"
13,39,10,"Kreis.png","Ich","Nonmatching",1,921,"k","k","L1n","Ass1"
13,40,10,"Dreieck.png","Ich","Matching",1,916,"d","d","L1m","Ass1"
13,41,11,"Dreieck.png","Fremder","Nonmatching",1,1044,"k","k","L2n","Ass1"
13,42,11,"Kreis.png","Ich","Nonmatching",1,1002,"k","k","L1n","Ass1"
13,43,11,"Dreieck.png","Ich","Matching",1,679,"d","d","L1m","Ass1"
13,44,11,"Kreis.png","Fremder","Matching",1,757,"d","d","L2m","Ass1"
13,45,12,"Kreis.png","Fremder","Matching",1,736,"d","d","L2m","Ass1"
13,46,12,"Dreieck.png","Fremder","Nonmatching",1,601,"k","k","L2n","Ass1"
13,47,12,"Dreieck.png","Ich","Matching",1,633,"d","d","L1m","Ass1"
13,48,12,"Kreis.png","Ich","Nonmatching",1,955,"k","k","L1n","Ass1"
13,49,13,"Dreieck.png","Ich","Matching",1,704,"d","d","L1m","Ass1"
13,50,13,"Kreis.png","Fremder","Matching",1,544,"d","d","L2m","Ass1"
13,51,13,"Kreis.png","Ich","Nonmatching",1,805,"k","k","L1n","Ass1"
13,52,13,"Dreieck.png","Fremder","Nonmatching",1,1069,"k","k","L2n","Ass1"
13,53,14,"Dreieck.png","Fremder","Nonmatching",1,677,"k","k","L2n","Ass1"
13,54,14,"Kreis.png","Ich","Nonmatching",1,828,"k","k","L1n","Ass1"
13,55,14,"Dreieck.png","Ich","Matching",1,575,"d","d","L1m","Ass1"
13,56,14,"Kreis.png","Fremder","Matching",1,611,"d","d","L2m","Ass1"
13,57,15,"Dreieck.png","Ich","Matching",1,419,"d","d","L1m","Ass1"
13,58,15,"Dreieck.png","Fremder","Nonmatching",1,618,"k","k","L2n","Ass1"
13,59,15,"Kreis.png","Ich","Nonmatching",1,724,"k","k","L1n","Ass1"
13,60,15,"Kreis.png","Fremder","Matching",1,1042,"d","d","L2m","Ass1"
13,61,16,"Dreieck.png","Ich","Matching",1,495,"d","d","L1m","Ass1"
13,62,16,"Kreis.png","Fremder","Matching",1,699,"d","d","L2m","Ass1"
13,63,16,"Kreis.png","Ich","Nonmatching",1,835,"k","k","L1n","Ass1"
13,64,16,"Dreieck.png","Fremder","Nonmatching",1,1159,"k","k","L2n","Ass1"
13,65,17,"Kreis.png","Ich","Nonmatching",1,836,"k","k","L1n","Ass1"
13,66,17,"Kreis.png","Fremder","Matching",1,1027,"d","d","L2m","Ass1"
13,67,17,"Dreieck.png","Ich","Matching",1,418,"d","d","L1m","Ass1"
13,68,17,"Dreieck.png","Fremder","Nonmatching",1,820,"k","k","L2n","Ass1"
13,69,18,"Dreieck.png","Fremder","Nonmatching",1,888,"k","k","L2n","Ass1"
13,70,18,"Kreis.png","Fremder","Matching",1,917,"d","d","L2m","Ass1"
13,71,18,"Dreieck.png","Ich","Matching",1,825,"d","d","L1m","Ass1"
13,72,18,"Kreis.png","Ich","Nonmatching",1,1294,"k","k","L1n","Ass1"
13,73,19,"Dreieck.png","Fremder","Nonmatching",1,962,"k","k","L2n","Ass1"
13,74,19,"Kreis.png","Fremder","Matching",1,648,"d","d","L2m","Ass1"
13,75,19,"Dreieck.png","Ich","Matching",1,383,"d","d","L1m","Ass1"
13,76,19,"Kreis.png","Ich","Nonmatching",1,734,"k","k","L1n","Ass1"
13,77,20,"Dreieck.png","Ich","Matching",1,396,"d","d","L1m","Ass1"
13,78,20,"Dreieck.png","Fremder","Nonmatching",1,623,"k","k","L2n","Ass1"
13,79,20,"Kreis.png","Fremder","Matching",1,897,"d","d","L2m","Ass1"
13,80,20,"Kreis.png","Ich","Nonmatching",1,847,"k","k","L1n","Ass1"
13,81,21,"Kreis.png","Fremder","Matching",1,1065,"d","d","L2m","Ass1"
13,82,21,"Dreieck.png","Ich","Matching",1,560,"d","d","L1m","Ass1"
13,83,21,"Kreis.png","Ich","Nonmatching",1,714,"k","k","L1n","Ass1"
13,84,21,"Dreieck.png","Fremder","Nonmatching",1,1926,"k","k","L2n","Ass1"
13,85,22,"Dreieck.png","Ich","Matching",1,841,"d","d","L1m","Ass1"
13,86,22,"Kreis.png","Ich","Nonmatching",1,1258,"k","k","L1n","Ass1"
13,87,22,"Dreieck.png","Fremder","Nonmatching",1,645,"k","k","L2n","Ass1"
13,88,22,"Kreis.png","Fremder","Matching",1,801,"d","d","L2m","Ass1"
13,89,23,"Kreis.png","Fremder","Matching",1,699,"d","d","L2m","Ass1"
13,90,23,"Kreis.png","Ich","Nonmatching",1,779,"k","k","L1n","Ass1"
13,91,23,"Dreieck.png","Fremder","Nonmatching",1,777,"k","k","L2n","Ass1"
13,92,23,"Dreieck.png","Ich","Matching",1,544,"d","d","L1m","Ass1"
13,93,24,"Dreieck.png","Fremder","Nonmatching",1,817,"k","k","L2n","Ass1"
13,94,24,"Kreis.png","Ich","Nonmatching",1,734,"k","k","L1n","Ass1"
13,95,24,"Dreieck.png","Ich","Matching",1,476,"d","d","L1m","Ass1"
13,96,24,"Kreis.png","Fremder","Matching",1,1019,"d","d","L2m","Ass1"
13,97,25,"Dreieck.png","Ich","Matching",1,825,"d","d","L1m","Ass1"
13,98,25,"Dreieck.png","Fremder","Nonmatching",1,1242,"k","k","L2n","Ass1"
13,99,25,"Kreis.png","Ich","Nonmatching",1,584,"k","k","L1n","Ass1"
13,100,25,"Kreis.png","Fremder","Matching",0,572,"k","d","L2m","Ass1"
13,101,26,"Dreieck.png","Ich","Matching",1,645,"d","d","L1m","Ass1"
13,102,26,"Dreieck.png","Fremder","Nonmatching",1,980,"k","k","L2n","Ass1"
13,103,26,"Kreis.png","Ich","Nonmatching",1,1134,"k","k","L1n","Ass1"
13,104,26,"Kreis.png","Fremder","Matching",1,1316,"d","d","L2m","Ass1"
13,105,27,"Dreieck.png","Ich","Matching",1,667,"d","d","L1m","Ass1"
13,106,27,"Kreis.png","Fremder","Matching",1,667,"d","d","L2m","Ass1"
13,107,27,"Dreieck.png","Fremder","Nonmatching",1,1066,"k","k","L2n","Ass1"
13,108,27,"Kreis.png","Ich","Nonmatching",1,975,"k","k","L1n","Ass1"
13,109,28,"Kreis.png","Ich","Nonmatching",1,3485,"k","k","L1n","Ass1"
13,110,28,"Dreieck.png","Fremder","Nonmatching",1,3317,"k","k","L2n","Ass1"
13,111,28,"Kreis.png","Fremder","Matching",1,863,"d","d","L2m","Ass1"
13,112,28,"Dreieck.png","Ich","Matching",1,437,"d","d","L1m","Ass1"
13,113,29,"Dreieck.png","Ich","Matching",1,585,"d","d","L1m","Ass1"
13,114,29,"Kreis.png","Fremder","Matching",1,639,"d","d","L2m","Ass1"
13,115,29,"Dreieck.png","Fremder","Nonmatching",1,618,"k","k","L2n","Ass1"
13,116,29,"Kreis.png","Ich","Nonmatching",1,986,"k","k","L1n","Ass1"
13,117,30,"Kreis.png","Fremder","Matching",1,779,"d","d","L2m","Ass1"
13,118,30,"Kreis.png","Ich","Nonmatching",1,5025,"k","k","L1n","Ass1"
