Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
16,self-matching,24,93,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1246,1.246,1
16,self-matching,24,94,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,764,0.764,1
16,self-matching,24,95,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,693,0.693,1
16,self-matching,24,96,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,513,0.513,1
16,self-matching,25,97,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,647,0.647,1
16,self-matching,25,98,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,745,0.745,1
16,self-matching,25,99,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,649,0.649,1
16,self-matching,25,100,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,688,0.688,1
16,self-matching,26,101,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,987,0.987,1
16,self-matching,26,102,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,642,0.642,1
16,self-matching,26,103,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,748,0.748,1
16,self-matching,26,104,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,887,0.887,1
16,self-matching,27,105,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1181,1.181,1
16,self-matching,27,106,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,755,0.755,1
16,self-matching,27,107,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,821,0.821,1
16,self-matching,27,108,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,885,0.885,1
16,self-matching,28,109,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,535,0.535,1
16,self-matching,28,110,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,704,0.704,1
16,self-matching,28,111,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1377,1.377,1
16,self-matching,28,112,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1042,1.042,1
16,self-matching,29,113,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,722,0.722,1
16,self-matching,29,114,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1182,1.182,1
16,self-matching,29,115,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,985,0.985,1
16,self-matching,29,116,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,664,0.664,1
16,self-matching,30,117,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,842,0.842,1
16,self-matching,30,118,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,670,0.67,1
16,self-matching,30,119,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,550,0.55,1
16,self-matching,30,120,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,794,0.794,1
16,self-matching,31,121,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,918,0.918,1
16,self-matching,31,122,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,902,0.902,1
16,self-matching,31,123,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,601,0.601,1
16,self-matching,31,124,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,843,0.843,1
16,self-matching,32,125,Nonmatching,Dreieck.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,861,0.861,1
16,self-matching,32,126,Matching,Kreis.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,788,0.788,1
16,self-matching,32,127,Matching,Dreieck.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,665,0.665,1
16,self-matching,32,128,Nonmatching,Kreis.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,628,0.628,1
17,self-matching,1,1,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1685,1.685,1
17,self-matching,1,2,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,2364,2.364,1
17,self-matching,1,3,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1581,1.581,1
17,self-matching,1,4,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1061,1.061,1
17,self-matching,2,5,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1056,1.056,1
17,self-matching,2,6,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1220,1.22,1
17,self-matching,2,7,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,1121,1.121,1
17,self-matching,2,8,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,2548,2.548,1
17,self-matching,3,9,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1006,1.006,1
17,self-matching,3,10,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,820,0.82,1
17,self-matching,3,11,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,781,0.781,1
17,self-matching,3,12,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,d,1048,1.048,0
17,self-matching,4,13,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,656,0.656,1
17,self-matching,4,14,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1847,1.847,1
17,self-matching,4,15,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,808,0.808,1
17,self-matching,4,16,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,912,0.912,1
17,self-matching,5,17,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,665,0.665,1
17,self-matching,5,18,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,624,0.624,1
17,self-matching,5,19,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,550,0.55,1
17,self-matching,5,20,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,626,0.626,1
17,self-matching,6,21,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,698,0.698,1
17,self-matching,6,22,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,802,0.802,1
17,self-matching,6,23,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,563,0.563,1
17,self-matching,6,24,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,868,0.868,1
17,self-matching,7,25,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,794,0.794,1
17,self-matching,7,26,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,633,0.633,1
17,self-matching,7,27,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,886,0.886,1
17,self-matching,7,28,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,594,0.594,1
17,self-matching,8,29,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,445,0.445,1
17,self-matching,8,30,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,693,0.693,1
17,self-matching,8,31,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,636,0.636,1
17,self-matching,8,32,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,673,0.673,1
17,self-matching,9,33,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,673,0.673,1
17,self-matching,9,34,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,726,0.726,1
17,self-matching,9,35,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,778,0.778,1
17,self-matching,9,36,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,620,0.62,1
17,self-matching,10,37,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,483,0.483,1
17,self-matching,10,38,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,626,0.626,1
17,self-matching,10,39,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,633,0.633,1
17,self-matching,10,40,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,516,0.516,1
17,self-matching,11,41,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1067,1.067,1
17,self-matching,11,42,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,696,0.696,1
17,self-matching,11,43,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,570,0.57,1
17,self-matching,11,44,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,623,0.623,1
17,self-matching,12,45,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,644,0.644,1
17,self-matching,12,46,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,917,0.917,1
17,self-matching,12,47,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,507,0.507,1
17,self-matching,12,48,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1387,1.387,1
17,self-matching,13,49,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,964,0.964,1
17,self-matching,13,50,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,676,0.676,1
17,self-matching,13,51,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,826,0.826,1
17,self-matching,13,52,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,575,0.575,1
17,self-matching,14,53,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,606,0.606,1
17,self-matching,14,54,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,587,0.587,1
17,self-matching,14,55,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,738,0.738,1
17,self-matching,14,56,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,682,0.682,1
17,self-matching,15,57,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,661,0.661,0
17,self-matching,15,58,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,743,0.743,1
17,self-matching,15,59,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,523,0.523,1
17,self-matching,15,60,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,654,0.654,1
17,self-matching,16,61,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,982,0.982,1
17,self-matching,16,62,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,634,0.634,1
17,self-matching,16,63,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,678,0.678,1
17,self-matching,16,64,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1745,1.745,1
17,self-matching,17,65,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,799,0.799,1
17,self-matching,17,66,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,761,0.761,1
17,self-matching,17,67,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,858,0.858,1
17,self-matching,17,68,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,885,0.885,1
17,self-matching,18,69,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,748,0.748,1
17,self-matching,18,70,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1066,1.066,1
17,self-matching,18,71,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,770,0.77,1
17,self-matching,18,72,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,972,0.972,1
17,self-matching,19,73,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,677,0.677,1
17,self-matching,19,74,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1336,1.336,1
17,self-matching,19,75,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,650,0.65,1
17,self-matching,19,76,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,817,0.817,1
17,self-matching,20,77,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1403,1.403,1
17,self-matching,20,78,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,707,0.707,1
17,self-matching,20,79,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,710,0.71,1
17,self-matching,20,80,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,1156,1.156,1
17,self-matching,21,81,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,877,0.877,1
17,self-matching,21,82,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,731,0.731,1
17,self-matching,21,83,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1162,1.162,1
17,self-matching,21,84,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,615,0.615,1
17,self-matching,22,85,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,764,0.764,1
17,self-matching,22,86,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,495,0.495,1
17,self-matching,22,87,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,608,0.608,1
17,self-matching,22,88,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,647,0.647,1
17,self-matching,23,89,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,559,0.559,1
17,self-matching,23,90,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,925,0.925,1
17,self-matching,23,91,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,761,0.761,1
17,self-matching,23,92,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,650,0.65,1
17,self-matching,24,93,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,551,0.551,1
17,self-matching,24,94,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,818,0.818,1
17,self-matching,24,95,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1082,1.082,1
17,self-matching,24,96,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,814,0.814,1
17,self-matching,25,97,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,699,0.699,1
17,self-matching,25,98,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,499,0.499,1
17,self-matching,25,99,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,571,0.571,1
17,self-matching,25,100,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,830,0.83,1
17,self-matching,26,101,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,846,0.846,1
17,self-matching,26,102,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,957,0.957,1
17,self-matching,26,103,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,468,0.468,1
17,self-matching,26,104,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,801,0.801,1
17,self-matching,27,105,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,694,0.694,1
17,self-matching,27,106,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,589,0.589,1
17,self-matching,27,107,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,539,0.539,1
17,self-matching,27,108,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,838,0.838,1
17,self-matching,28,109,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,666,0.666,1
17,self-matching,28,110,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,621,0.621,1
17,self-matching,28,111,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,675,0.675,1
17,self-matching,28,112,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,781,0.781,1
17,self-matching,29,113,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,797,0.797,1
17,self-matching,29,114,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,684,0.684,1
17,self-matching,29,115,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,534,0.534,1
17,self-matching,29,116,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,670,0.67,1
17,self-matching,30,117,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,878,0.878,1
17,self-matching,30,118,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,569,0.569,1
17,self-matching,30,119,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,542,0.542,1
17,self-matching,30,120,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,709,0.709,1
17,self-matching,31,121,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,682,0.682,1
17,self-matching,31,122,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1071,1.071,1
17,self-matching,31,123,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,676,0.676,1
17,self-matching,31,124,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,530,0.53,1
17,self-matching,32,125,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,673,0.673,1
17,self-matching,32,126,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,984,0.984,1
17,self-matching,32,127,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1101,1.101,1
17,self-matching,32,128,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,752,0.752,1
18,self-matching,1,1,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,1279,1.279,0
18,self-matching,1,2,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1154,1.154,1
18,self-matching,1,3,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,1046,1.046,1
18,self-matching,1,4,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,601,0.601,1
18,self-matching,2,5,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,481,0.481,1
18,self-matching,2,6,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,k,566,0.566,0
18,self-matching,2,7,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,978,0.978,1
18,self-matching,2,8,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1075,1.075,1
18,self-matching,3,9,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,539,0.539,1
18,self-matching,3,10,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,823,0.823,1
18,self-matching,3,11,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,744,0.744,1
18,self-matching,3,12,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,732,0.732,1
18,self-matching,4,13,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,755,0.755,1
18,self-matching,4,14,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,828,0.828,1
18,self-matching,4,15,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,753,0.753,1
18,self-matching,4,16,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,447,0.447,1
18,self-matching,5,17,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,616,0.616,1
18,self-matching,5,18,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,322,0.322,1
18,self-matching,5,19,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,d,561,0.561,0
18,self-matching,5,20,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,984,0.984,1
18,self-matching,6,21,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,566,0.566,1
18,self-matching,6,22,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,668,0.668,1
18,self-matching,6,23,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,307,0.307,1
18,self-matching,6,24,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,553,0.553,1
18,self-matching,7,25,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,294,0.294,1
18,self-matching,7,26,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,620,0.62,1
18,self-matching,7,27,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,696,0.696,1
18,self-matching,7,28,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,k,398,0.398,0
18,self-matching,8,29,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,717,0.717,1
18,self-matching,8,30,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,647,0.647,1
18,self-matching,8,31,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,514,0.514,1
18,self-matching,8,32,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,753,0.753,1
18,self-matching,9,33,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,621,0.621,1
18,self-matching,9,34,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,635,0.635,1
18,self-matching,9,35,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,497,0.497,1
18,self-matching,9,36,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,468,0.468,1
18,self-matching,10,37,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,970,0.97,1
18,self-matching,10,38,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,850,0.85,1
18,self-matching,10,39,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,686,0.686,1
18,self-matching,10,40,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,546,0.546,1
18,self-matching,11,41,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,480,0.48,1
18,self-matching,11,42,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,k,438,0.438,0
18,self-matching,11,43,Nonmatching,Kreis.png,Ich,Self,Self,Fremder,Fremder,Stranger,Stranger,k,k,1024,1.024,1
18,self-matching,11,44,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,325,0.325,1
18,self-matching,12,45,Matching,Dreieck.png,Fremder,Stranger,Stranger,Fremder,Fremder,Stranger,Stranger,d,d,509,0.509,1
18,self-matching,12,46,Nonmatching,Dreieck.png,Fremder,Stranger,Stranger,Ich,Ich,Self,Self,k,k,490,0.49,1
18,self-matching,12,47,Matching,Kreis.png,Ich,Self,Self,Ich,Ich,Self,Self,d,d,357,0.357,1
