Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,842,0.842,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,1409,1.409,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1393,1.393,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1217,1.217,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1353,1.353,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1099,1.099,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,2296,2.296,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1124,1.124,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1326,1.326,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,945,0.945,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1796,1.796,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,m,1876,1.876,0
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1176,1.176,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1473,1.473,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1055,1.055,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,2414,2.414,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,1700,1.7,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1848,1.848,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1766,1.766,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,696,0.696,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,2853,2.853,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1050,1.05,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1081,1.081,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1078,1.078,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,946,0.946,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1077,1.077,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1026,1.026,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1042,1.042,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,2161,2.161,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,818,0.818,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,2074,2.074,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1070,1.07,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1244,1.244,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,979,0.979,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1092,1.092,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1409,1.409,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,3617,3.617,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,854,0.854,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1181,1.181,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1111,1.111,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1443,1.443,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,800,0.8,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1209,1.209,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1009,1.009,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1217,1.217,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1209,1.209,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1681,1.681,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,597,0.597,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,695,0.695,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1492,1.492,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1440,1.44,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1166,1.166,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,m,648,0.648,0
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,m,1695,1.695,0
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,890,0.89,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,767,0.767,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1194,1.194,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,850,0.85,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1705,1.705,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,z,1708,1.708,0
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1063,1.063,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,853,0.853,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,908,0.908,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1040,1.04,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1119,1.119,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,2059,2.059,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,1504,1.504,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,844,0.844,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1171,1.171,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1053,1.053,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,2044,2.044,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,754,0.754,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,909,0.909,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1153,1.153,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,1147,1.147,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,m,998,0.998,0
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,893,0.893,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1474,1.474,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1455,1.455,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,654,0.654,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,2221,2.221,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1436,1.436,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,z,1035,1.035,0
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1057,1.057,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1375,1.375,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,945,0.945,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1107,1.107,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,991,0.991,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,1040,1.04,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1567,1.567,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,904,0.904,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1197,1.197,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,966,0.966,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1481,1.481,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1030,1.03,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1237,1.237,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1564,1.564,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,886,0.886,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,603,0.603,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,652,0.652,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1196,1.196,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1012,1.012,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1012,1.012,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,836,0.836,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,2429,2.429,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,851,0.851,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1946,1.946,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,979,0.979,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1157,1.157,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,863,0.863,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,725,0.725,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1761,1.761,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,834,0.834,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,1130,1.13,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1909,1.909,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,817,0.817,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,2409,2.409,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,912,0.912,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1204,1.204,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,909,0.909,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,673,0.673,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,831,0.831,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,855,0.855,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,z,990,0.99,0
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1287,1.287,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,z,924,0.924,0
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,599,0.599,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,775,0.775,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1265,1.265,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,710,0.71,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1283,1.283,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,840,0.84,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,4511,4.511,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1344,1.344,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1858,1.858,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1551,1.551,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,857,0.857,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1808,1.808,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1311,1.311,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,915,0.915,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1015,1.015,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1495,1.495,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,851,0.851,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,z,634,0.634,0
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1729,1.729,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1203,1.203,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1404,1.404,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1196,1.196,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,965,0.965,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1239,1.239,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,894,0.894,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,3171,3.171,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1307,1.307,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1023,1.023,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,799,0.799,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,824,0.824,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1280,1.28,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,997,0.997,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,822,0.822,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1198,1.198,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1797,1.797,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,725,0.725,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,945,0.945,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1012,1.012,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1060,1.06,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1090,1.09,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1343,1.343,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,2593,2.593,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,849,0.849,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1591,1.591,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,880,0.88,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,m,2485,2.485,0
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,3409,3.409,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1518,1.518,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,3898,3.898,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1123,1.123,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,926,0.926,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,786,0.786,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,2091,2.091,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,735,0.735,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1019,1.019,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,875,0.875,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,640,0.64,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,992,0.992,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,608,0.608,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1425,1.425,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,z,832,0.832,0
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1279,1.279,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,3108,3.108,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,815,0.815,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1319,1.319,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1419,1.419,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,891,0.891,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,927,0.927,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1250,1.25,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,2089,2.089,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,957,0.957,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,847,0.847,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,790,0.79,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,991,0.991,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1312,1.312,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1636,1.636,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1114,1.114,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,854,0.854,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1309,1.309,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1057,1.057,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1119,1.119,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,683,0.683,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,729,0.729,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1093,1.093,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1361,1.361,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1091,1.091,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1023,1.023,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1356,1.356,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,1070,1.07,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,2140,2.14,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1070,1.07,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,924,0.924,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1263,1.263,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,997,0.997,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,790,0.79,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1215,1.215,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,631,0.631,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,903,0.903,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1612,1.612,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,899,0.899,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1480,1.48,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1524,1.524,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1103,1.103,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,716,0.716,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,m,792,0.792,0
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,z,728,0.728,0
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,2156,2.156,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,781,0.781,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1127,1.127,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1506,1.506,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,926,0.926,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1266,1.266,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,840,0.84,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,847,0.847,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1254,1.254,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1388,1.388,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,z,989,0.989,0
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1238,1.238,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1533,1.533,1
5701,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1351,1.351,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1434,1.434,1
5701,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,809,0.809,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1425,1.425,1
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,657,0.657,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1199,1.199,1
5701,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,936,0.936,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1131,1.131,1
5701,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1799,1.799,1
5701,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,m,727,0.727,0
5701,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,826,0.826,1
