"Subject","Block","Trial","Matching","Speaker","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
7440214,1,41,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",666.099999999627,0.666099999999627,1
7440214,1,42,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",646.599999999627,0.646599999999627,0
7440214,1,43,"Nonmatching","S1","Scottish","S1_2.wav","self","self","Self","Self","friend","Friend","Close",1296.69999999925,1.29669999999925,0
7440214,1,44,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1315.80000000075,1.31580000000075,1
7440214,1,45,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",649.599999999627,0.649599999999627,1
7440214,1,46,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",666.900000000373,0.666900000000373,0
7440214,1,47,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",909.199999999255,0.909199999999255,1
7440214,1,48,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1301.89999999851,1.30189999999851,0
7440214,1,49,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",524.5,0.5245,1
7440214,1,50,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",500.800000000745,0.500800000000745,1
7440214,1,51,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",804.699999999255,0.804699999999255,1
7440214,1,52,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",456.599999999627,0.456599999999627,1
7440214,1,53,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",650.300000000745,0.650300000000745,1
7440214,1,54,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",994.900000000372,0.994900000000372,1
7440214,1,55,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",492.800000000745,0.492800000000745,1
7440214,1,56,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1134.09999999963,1.13409999999963,0
7440214,1,57,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",806.199999999255,0.806199999999255,1
7440214,1,58,"Nonmatching","S1","Scottish","S1_1.wav","self","self","Self","Self","friend","Friend","Close",838.900000000373,0.838900000000373,0
7440214,1,59,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",326,0.326,1
7440214,1,60,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","self","Self","Self",571.89999999851,0.57189999999851,1
7440214,1,61,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",1148.80000000075,1.14880000000075,0
7440214,1,62,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",783.099999999627,0.783099999999627,1
7440214,1,63,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",1073.09999999963,1.07309999999963,0
7440214,1,64,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",1009.19999999925,1.00919999999925,1
7440214,1,65,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",1136,1.136,1
7440214,1,66,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",642.900000000373,0.642900000000373,1
7440214,1,67,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",440.900000000373,0.440900000000373,0
7440214,1,68,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",916,0.916,1
7440214,1,69,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",997.299999998882,0.997299999998882,1
7440214,1,70,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",898.300000000745,0.898300000000745,1
7440214,1,71,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",880.599999999627,0.880599999999627,1
7440214,1,72,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",628.39999999851,0.62839999999851,1
7440214,2,1,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",995.599999999628,0.995599999999628,0
7440214,2,2,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",716.699999999255,0.716699999999255,1
7440214,2,3,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1098.09999999963,1.09809999999963,0
7440214,2,4,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1017.30000000075,1.01730000000075,0
7440214,2,5,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",1276.89999999851,1.27689999999851,1
7440214,2,6,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",851.199999999255,0.851199999999255,1
7440214,2,7,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",462.599999999627,0.462599999999627,1
7440214,2,8,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",1267.59999999963,1.26759999999963,0
7440214,2,9,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",1354.59999999963,1.35459999999963,1
7440214,2,10,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",771.199999999255,0.771199999999255,1
7440214,2,11,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",682.5,0.6825,1
7440214,2,12,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",966,0.966,1
7440214,2,13,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",1343.69999999925,1.34369999999925,1
7440214,2,14,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",1084.79999999888,1.08479999999888,1
7440214,2,15,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",453.800000000745,0.453800000000745,1
7440214,2,16,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",578.799999998882,0.578799999998882,1
7440214,2,17,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",1556.39999999851,1.55639999999851,1
7440214,2,18,"Nonmatching","S1","Scottish","S1_1.wav","self","self","Self","Self","friend","Friend","Close",678.400000000373,0.678400000000373,1
7440214,2,19,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",827.400000000373,0.827400000000373,1
7440214,2,20,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",601.199999999255,0.601199999999255,1
7440214,2,21,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1062.79999999888,1.06279999999888,1
7440214,2,22,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",912.699999999255,0.912699999999255,1
7440214,2,23,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1405.5,1.4055,1
7440214,2,24,"Nonmatching","S1","Scottish","S1_1.wav","self","self","Self","Self","friend","Friend","Close",970.400000000372,0.970400000000372,1
7440214,2,25,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1360,1.36,1
7440214,2,26,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",567.800000000745,0.567800000000745,1
7440214,2,27,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",375.099999999627,0.375099999999627,1
7440214,2,28,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",400.300000000745,0.400300000000745,1
7440214,2,29,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",949,0.949,1
7440214,2,30,"Nonmatching","S1","Scottish","S1_2.wav","self","self","Self","Self","friend","Friend","Close",1118.30000000075,1.11830000000075,0
7440214,2,31,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1411.5,1.4115,0
7440214,2,32,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",445.299999998882,0.445299999998882,1
7440214,2,33,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",980,0.98,1
7440214,2,34,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",588.800000000745,0.588800000000745,1
7440214,2,35,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",759.900000000373,0.759900000000373,1
7440214,2,36,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",929.900000000372,0.929900000000372,1
7440214,2,37,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1248.59999999963,1.24859999999963,0
7440214,2,38,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",841.699999999255,0.841699999999255,0
7440214,2,39,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",851.400000000373,0.851400000000373,1
7440214,2,40,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",442.699999999255,0.442699999999255,1
7440214,2,41,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1320.29999999888,1.32029999999888,0
7440214,2,42,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",844.799999998882,0.844799999998882,1
7440214,2,43,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",623.300000000745,0.623300000000745,0
7440214,2,44,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",784,0.784,1
7440214,2,45,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",796.799999998882,0.796799999998882,1
7440214,2,46,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",472.900000000373,0.472900000000373,1
7440214,2,47,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",676.900000000373,0.676900000000373,1
7440214,2,48,"Nonmatching","S1","Scottish","S1_2.wav","self","self","Self","Self","friend","Friend","Close",811.699999999255,0.811699999999255,1
7440214,2,49,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",686.799999998882,0.686799999998882,1
7440214,2,50,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",565,0.565,1
7440214,2,51,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",873.099999999627,0.873099999999627,1
7440214,2,52,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",1195.79999999888,1.19579999999888,1
7440214,2,53,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",432.400000000373,0.432400000000373,1
7440214,2,54,"Nonmatching","S1","Scottish","S1_2.wav","self","self","Self","Self","friend","Friend","Close",855.599999999627,0.855599999999627,1
7440214,2,55,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",514.800000000745,0.514800000000745,1
7440214,2,56,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",880,0.88,1
7440214,2,57,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",1011.29999999888,1.01129999999888,1
7440214,2,58,"Nonmatching","S1","Scottish","S1_1.wav","self","self","Self","Self","friend","Friend","Close",803,0.803,1
7440214,2,59,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",941.5,0.9415,1
7440214,2,60,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",1174.5,1.1745,1
7440214,2,61,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","self","Self","Self",623.299999998882,0.623299999998882,1
7440214,2,62,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",1349.5,1.3495,0
7440214,2,63,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",741.099999999627,0.741099999999627,1
7440214,2,64,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",424.900000000373,0.424900000000373,0
7440214,2,65,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",1779,1.779,0
7440214,2,66,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",1048.40000000037,1.04840000000037,1
7440214,2,67,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","self","Self","Self",770.199999999255,0.770199999999255,1
7440214,2,68,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",1651.59999999963,1.65159999999963,1
7440214,2,69,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",657.799999998882,0.657799999998882,1
7440214,2,70,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",1094.40000000037,1.09440000000037,1
7440214,2,71,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",496.099999999627,0.496099999999627,1
7440214,2,72,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","self","Self","Self",871,0.871,1
7440214,3,1,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",975.300000000745,0.975300000000745,1
7440214,3,2,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",694.700000001118,0.694700000001118,1
7440214,3,3,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",690.400000000373,0.690400000000373,1
7440214,3,4,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",585.5,0.5855,1
7440214,3,5,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",590.5,0.5905,1
7440214,3,6,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",399.200000001118,0.399200000001118,1
7440214,3,7,"Nonmatching","S1","Scottish","S1_2.wav","self","self","Self","Self","friend","Friend","Close",869.699999999255,0.869699999999255,1
7440214,3,8,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",457.400000000373,0.457400000000373,1
7440214,3,9,"Nonmatching","S1","Scottish","S1_1.wav","self","self","Self","Self","friend","Friend","Close",929.099999999628,0.929099999999628,1
7440214,3,10,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",1048.09999999963,1.04809999999963,0
7440214,3,11,"Nonmatching","S1","Scottish","S1_2.wav","self","self","Self","Self","friend","Friend","Close",1173.5,1.1735,1
7440214,3,12,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",937.699999999255,0.937699999999255,1
7440214,3,13,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",1310.79999999888,1.31079999999888,1
7440214,3,14,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","self","Self","Self",733.699999999255,0.733699999999255,1
7440214,3,15,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",545.300000000745,0.545300000000745,1
7440214,3,16,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1248.5,1.2485,1
7440214,3,17,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",813.199999999255,0.813199999999255,1
7440214,3,18,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",648.199999999255,0.648199999999255,1
7440214,3,19,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",905.699999999255,0.905699999999255,1
7440214,3,20,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",1420.5,1.4205,1
7440214,3,21,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",760.89999999851,0.76089999999851,0
7440214,3,22,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",606.300000000745,0.606300000000745,1
7440214,3,23,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",959,0.959,1
7440214,3,24,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",842.5,0.8425,1
7440214,3,25,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",539.199999999255,0.539199999999255,1
7440214,3,26,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",1478.30000000075,1.47830000000075,1
7440214,3,27,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",993.400000000372,0.993400000000372,1
7440214,3,28,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",1022.19999999925,1.02219999999925,1
7440214,3,29,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",1327,1.327,0
7440214,3,30,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",862.699999999255,0.862699999999255,1
7440214,3,31,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",457.599999999627,0.457599999999627,1
7440214,3,32,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",650.099999999627,0.650099999999627,1
7440214,3,33,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",716.400000000373,0.716400000000373,0
7440214,3,34,"Nonmatching","S1","Scottish","S1_1.wav","self","self","Self","Self","friend","Friend","Close",640.300000000745,0.640300000000745,1
7440214,3,35,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",605.199999999255,0.605199999999255,1
7440214,3,36,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",1072.80000000075,1.07280000000075,1
7440214,3,37,"Nonmatching","S1","Scottish","S1_1.wav","self","self","Self","Self","friend","Friend","Close",866.299999998882,0.866299999998882,1
7440214,3,38,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",604.199999999255,0.604199999999255,1
7440214,3,39,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","self","Self","Self",963.5,0.9635,1
7440214,3,40,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",684.5,0.6845,1
7440214,3,41,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",941.299999998882,0.941299999998882,1
7440214,3,42,"Matching","S3","Scottish","S3_1.wav","self","self","Self","Self","self","Self","Self",716.200000001118,0.716200000001118,1
7440214,3,43,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",1227.20000000112,1.22720000000112,0
7440214,3,44,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",810.599999999627,0.810599999999627,1
7440214,3,45,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",579.900000000373,0.579900000000373,1
7440214,3,46,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",471.5,0.4715,1
7440214,3,47,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",580.599999999627,0.580599999999627,1
7440214,3,48,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","self","Self","Self",613.099999999627,0.613099999999627,1
7440214,3,49,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","self","Self","Self",562.89999999851,0.56289999999851,1
7440214,3,50,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",658.800000000745,0.658800000000745,1
7440214,3,51,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","self","Self","Self",1327,1.327,1
7440214,3,52,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","self","Self","Self",602.89999999851,0.60289999999851,0
7440214,3,53,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",1467.69999999925,1.46769999999925,0
7440214,3,54,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",516.5,0.5165,1
7440214,3,55,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",951.5,0.9515,1
7440214,3,56,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",887.199999999255,0.887199999999255,1
7440214,3,57,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",637,0.637,1
7440214,3,58,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",550.199999999255,0.550199999999255,1
7440214,3,59,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",891.199999999255,0.891199999999255,1
7440214,3,60,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1449.80000000075,1.44980000000075,1
7440214,3,61,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",616.900000002235,0.616900000002235,1
7440214,3,62,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",336.39999999851,0.33639999999851,1
7440214,3,63,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",843.099999997765,0.843099999997765,1
7440214,3,64,"Matching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","friend","Friend","Close",602.800000000745,0.602800000000745,1
7440214,3,65,"Matching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","friend","Friend","Close",1080.09999999776,1.08009999999776,1
7440214,3,66,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1392,1.392,0
7440214,3,67,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",1465.09999999776,1.46509999999776,1
7440214,3,68,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",938.5,0.9385,1
7440214,3,69,"Nonmatching","S1","Scottish","S1_2.wav","self","self","Self","Self","friend","Friend","Close",743.099999997765,0.743099999997765,1
7440214,3,70,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",638.60000000149,0.63860000000149,1
7440214,3,71,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",560.10000000149,0.56010000000149,1
7440214,3,72,"Matching","S3","Scottish","S3_2.wav","self","self","Self","Self","self","Self","Self",578.599999997765,0.578599999997765,1
7440434,1,1,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",707.000000000015,0.707000000000015,0
7440434,1,2,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",852.000000000015,0.852000000000015,1
7440434,1,3,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",819,0.819,1
7440434,1,4,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",601,0.601,1
7440434,1,5,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",688,0.688,1
7440434,1,6,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",480,0.48,1
7440434,1,7,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",750,0.75,1
7440434,1,8,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",533,0.533,1
7440434,1,9,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",590,0.59,1
7440434,1,10,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",503.000000000029,0.503000000000029,1
7440434,1,11,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",699,0.699,1
7440434,1,12,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",575,0.575,1
7440434,1,13,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",528,0.528,1
7440434,1,14,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",613,0.613,1
7440434,1,15,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",573,0.573,1
7440434,1,16,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",400.999999999971,0.400999999999971,1
7440434,1,17,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",494,0.494,1
7440434,1,18,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",544.000000000029,0.544000000000029,1
7440434,1,19,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",661,0.661,1
7440434,1,20,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",661,0.661,0
7440434,1,21,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",585.999999999971,0.585999999999971,1
7440434,1,22,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",539.999999999971,0.539999999999971,1
7440434,1,23,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",563,0.563,1
7440434,1,24,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",483,0.483,1
7440434,1,25,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",468,0.468,1
7440434,1,26,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",863.999999999971,0.863999999999971,0
7440434,1,27,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",898,0.898,1
7440434,1,28,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",412,0.412,1
7440434,1,29,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",423,0.423,1
7440434,1,30,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",1203,1.203,1
