Experiment ID,Participant Public ID,Participant Private ID,Trial Number,Zone Type,rt,Correct,ANSWER,speaker,soundfile,voiceidentity,version,description,accent,accent_match,blocktype,blocknumber,labelword,trialtype,rt_exclude
105067,BLIND,7439932,62,response_keyboard_single,724.20000000298,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7439932,63,response_keyboard_single,590.899999991059,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
105067,BLIND,7439932,64,response_keyboard_single,804,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7439932,65,response_keyboard_single,854.70000000298,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MISMATCH,0
105067,BLIND,7439932,66,response_keyboard_single,853.70000000298,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MISMATCH,0
105067,BLIND,7439932,67,response_keyboard_single,889.29999999702,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7439932,68,response_keyboard_single,497,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7439932,69,response_keyboard_single,508.90000000596,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MISMATCH,0
105067,BLIND,7439932,70,response_keyboard_single,508.600000008941,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,friend,MATCH,0
105067,BLIND,7439932,71,response_keyboard_single,482.40000000596,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,other,MATCH,0
105067,BLIND,7439932,72,response_keyboard_single,533.09999999404,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,2,self,MATCH,0
105067,BLIND,7439932,1,response_keyboard_single,411.5,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,2,response_keyboard_single,439.5,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,3,response_keyboard_single,392.5,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,4,response_keyboard_single,752.800000011921,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,5,response_keyboard_single,735.90000000596,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,6,response_keyboard_single,397.09999999404,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,7,response_keyboard_single,577,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,8,response_keyboard_single,417.59999999404,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,9,response_keyboard_single,359.5,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,10,response_keyboard_single,509.59999999404,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,11,response_keyboard_single,361.59999999404,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,12,response_keyboard_single,355.20000000298,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,13,response_keyboard_single,667.40000000596,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,14,response_keyboard_single,450,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,15,response_keyboard_single,433.20000000298,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,16,response_keyboard_single,526.100000008941,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,17,response_keyboard_single,488.899999991059,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,18,response_keyboard_single,989.90000000596,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,19,response_keyboard_single,597.40000000596,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,20,response_keyboard_single,475.899999991059,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,21,response_keyboard_single,532.70000000298,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,22,response_keyboard_single,751.79999999702,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,23,response_keyboard_single,456.29999999702,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,24,response_keyboard_single,657.59999999404,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,25,response_keyboard_single,554.59999999404,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,26,response_keyboard_single,567.40000000596,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,27,response_keyboard_single,403.59999999404,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,28,response_keyboard_single,530.79999999702,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,29,response_keyboard_single,844.600000008941,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,30,response_keyboard_single,419.79999999702,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,31,response_keyboard_single,681.40000000596,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,32,response_keyboard_single,448.300000011921,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,33,response_keyboard_single,408.29999999702,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,34,response_keyboard_single,796.600000008941,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,35,response_keyboard_single,499.70000000298,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,36,response_keyboard_single,433,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,37,response_keyboard_single,767.899999991059,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,38,response_keyboard_single,464.29999999702,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,39,response_keyboard_single,517.09999999404,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,40,response_keyboard_single,484.79999999702,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,41,response_keyboard_single,434.100000008941,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,42,response_keyboard_single,651.600000008941,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,43,response_keyboard_single,587.199999988079,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,44,response_keyboard_single,518.100000008941,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,45,response_keyboard_single,576.09999999404,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,46,response_keyboard_single,467.70000000298,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,47,response_keyboard_single,542.90000000596,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,48,response_keyboard_single,404,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,49,response_keyboard_single,725.70000000298,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,50,response_keyboard_single,1141.70000000298,1,MATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,51,response_keyboard_single,604.90000000596,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,52,response_keyboard_single,425.399999991059,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,53,response_keyboard_single,667.20000000298,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,54,response_keyboard_single,549.100000008941,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,55,response_keyboard_single,673.09999999404,1,MISMATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,56,response_keyboard_single,601.09999999404,1,MATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,57,response_keyboard_single,660.29999999702,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,58,response_keyboard_single,478.29999999702,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,59,response_keyboard_single,523.800000011921,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,60,response_keyboard_single,414.600000008941,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,61,response_keyboard_single,647,1,MATCH,S1,S1_1.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MATCH,0
105067,BLIND,7439932,62,response_keyboard_single,522.29999999702,1,MISMATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,63,response_keyboard_single,713,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,64,response_keyboard_single,488.40000000596,1,MISMATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,65,response_keyboard_single,575.399999991059,1,MISMATCH,S2,S2_2.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MISMATCH,0
105067,BLIND,7439932,66,response_keyboard_single,476.100000008941,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7439932,67,response_keyboard_single,469.100000008941,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,68,response_keyboard_single,470.899999991059,1,MATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,69,response_keyboard_single,439.79999999702,1,MATCH,S3,S3_1.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,other,MATCH,0
105067,BLIND,7439932,70,response_keyboard_single,399.09999999404,1,MISMATCH,S3,S3_2.wav,other,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,self,MISMATCH,0
105067,BLIND,7439932,71,response_keyboard_single,729,1,MISMATCH,S1,S1_2.wav,self,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MISMATCH,0
105067,BLIND,7439932,72,response_keyboard_single,576,1,MATCH,S2,S2_1.wav,friend,F2O3S1,FriendSpeaker2_OtherSpeaker3_SelfSpeaker1,Scottish,matched_accent,mainexperiment,3,friend,MATCH,0
105067,BLIND,7435717,1,response_keyboard_single,1174,1,MATCH,S1,S1_2.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7435717,2,response_keyboard_single,434,1,MATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,3,response_keyboard_single,695,0,MATCH,S3,S3_2.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7435717,4,response_keyboard_single,715,1,MISMATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7435717,5,response_keyboard_single,862,1,MISMATCH,S2,S2_1.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7435717,6,response_keyboard_single,736,1,MATCH,S3,S3_1.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7435717,7,response_keyboard_single,878,1,MISMATCH,S1,S1_2.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7435717,8,response_keyboard_single,1066.99999999997,1,MATCH,S1,S1_2.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MATCH,0
105067,BLIND,7435717,9,response_keyboard_single,468,1,MATCH,S2,S2_1.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,10,response_keyboard_single,994,0,MISMATCH,S3,S3_2.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7435717,11,response_keyboard_single,699,0,MISMATCH,S1,S1_1.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7435717,12,response_keyboard_single,1380,0,MISMATCH,S1,S1_1.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7435717,13,response_keyboard_single,792.999999999971,1,MISMATCH,S3,S3_1.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7435717,14,response_keyboard_single,1149,0,MISMATCH,S3,S3_1.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7435717,15,response_keyboard_single,943,1,MISMATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7435717,16,response_keyboard_single,517,1,MATCH,S2,S2_1.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,17,response_keyboard_single,565,1,MISMATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7435717,18,response_keyboard_single,494,1,MATCH,S2,S2_1.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,19,response_keyboard_single,938,1,MISMATCH,S3,S3_2.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7435717,20,response_keyboard_single,700,1,MISMATCH,S3,S3_2.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7435717,21,response_keyboard_single,1650,0,MATCH,S1,S1_2.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MATCH,1
105067,BLIND,7435717,22,response_keyboard_single,526,1,MATCH,S2,S2_1.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,23,response_keyboard_single,655,0,MATCH,S3,S3_2.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7435717,24,response_keyboard_single,472.999999999971,1,MATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,25,response_keyboard_single,957,1,MISMATCH,S1,S1_2.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7435717,26,response_keyboard_single,388.000000000029,1,MATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,27,response_keyboard_single,364,1,MATCH,S2,S2_1.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
105067,BLIND,7435717,28,response_keyboard_single,701,1,MISMATCH,S1,S1_2.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7435717,29,response_keyboard_single,578,1,MISMATCH,S3,S3_2.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,other,MISMATCH,0
105067,BLIND,7435717,30,response_keyboard_single,801,1,MISMATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7435717,31,response_keyboard_single,548,1,MATCH,S3,S3_1.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MATCH,0
105067,BLIND,7435717,32,response_keyboard_single,751,1,MISMATCH,S3,S3_1.wav,self,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MISMATCH,0
105067,BLIND,7435717,33,response_keyboard_single,1132,1,MISMATCH,S1,S1_1.wav,other,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7435717,34,response_keyboard_single,708,1,MISMATCH,S2,S2_2.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,self,MISMATCH,0
105067,BLIND,7435717,35,response_keyboard_single,468,1,MATCH,S2,S2_1.wav,friend,F2O1S3,FriendSpeaker2_OtherSpeaker1_SelfSpeaker3,Scottish,matched_accent,mainexperiment,1,friend,MATCH,0
