"Subject","Group","Condition","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
18684,1,"neutral",3,67,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",892,0.892,0
18684,1,"line",3,68,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",888,0.888,1
18684,1,"neutral",3,69,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",817,0.817,1
18684,1,"sad",3,70,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",634,0.634,0
18684,1,"sad",3,71,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",783,0.783,1
18684,1,"line",3,72,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",415,0.415,0
18684,1,"neutral",3,73,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",617,0.617,1
18684,1,"sad",3,74,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",663,0.663,1
18684,1,"happy",3,75,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",706,0.706,1
18684,1,"happy",3,76,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",453,0.453,0
18684,1,"sad",3,77,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",493,0.493,0
18684,1,"neutral",3,78,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",287,0.287,1
18684,1,"sad",3,79,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",489,0.489,1
18684,1,"sad",3,80,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",562,0.562,0
18684,1,"neutral",4,1,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",717,0.717,1
18684,1,"neutral",4,2,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",477,0.477,0
18684,1,"sad",4,3,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",442,0.442,0
18684,1,"sad",4,4,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",530,0.53,0
18684,1,"line",4,5,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",641,0.641,0
18684,1,"neutral",4,6,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",405,0.405,1
18684,1,"neutral",4,7,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",408,0.408,1
18684,1,"happy",4,8,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",479,0.479,0
18684,1,"sad",4,9,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",652,0.652,1
18684,1,"neutral",4,10,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",767,0.767,1
18684,1,"happy",4,11,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",728,0.728,1
18684,1,"neutral",4,12,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",778,0.778,1
18684,1,"sad",4,13,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",457,0.457,0
18684,1,"neutral",4,14,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",631,0.631,1
18684,1,"neutral",4,15,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",697,0.697,1
18684,1,"neutral",4,16,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",810,0.81,0
18684,1,"happy",4,17,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",465,0.465,0
18684,1,"sad",4,18,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",671,0.671,1
18684,1,"neutral",4,19,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",748,0.748,1
18684,1,"line",4,20,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",715,0.715,1
18684,1,"happy",4,21,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",549,0.549,0
18684,1,"line",4,22,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",727,0.727,1
18684,1,"happy",4,23,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",548,0.548,0
18684,1,"line",4,24,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",471,0.471,0
18684,1,"sad",4,25,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",670,0.67,0
18684,1,"line",4,26,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",632,0.632,0
18684,1,"line",4,27,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",695,0.695,1
18684,1,"neutral",4,28,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",415,0.415,0
18684,1,"line",4,29,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",491,0.491,1
18684,1,"sad",4,30,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",384,0.384,0
18684,1,"happy",4,31,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",502,0.502,1
18684,1,"line",4,32,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",531,0.531,1
18684,1,"neutral",4,33,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",539,0.539,1
18684,1,"neutral",4,34,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",591,0.591,0
18684,1,"line",4,35,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",649,0.649,0
18684,1,"happy",4,36,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",511,0.511,1
18684,1,"neutral",4,37,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",704,0.704,1
18684,1,"happy",4,38,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",685,0.685,0
18684,1,"sad",4,39,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",542,0.542,1
18684,1,"happy",4,40,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",511,0.511,0
18684,1,"happy",4,41,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",614,0.614,0
18684,1,"sad",4,42,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",425,0.425,0
18684,1,"sad",4,43,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",514,0.514,0
18684,1,"line",4,44,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",757,0.757,0
18684,1,"line",4,45,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",384,0.384,1
18684,1,"happy",4,46,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",873,0.873,0
18684,1,"sad",4,47,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",635,0.635,1
18684,1,"neutral",4,48,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",672,0.672,1
18684,1,"neutral",4,49,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",550,0.55,0
18684,1,"happy",4,50,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",921,0.921,1
18684,1,"line",4,51,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",822,0.822,1
18684,1,"sad",4,52,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",600,0.6,1
18684,1,"happy",4,53,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",596,0.596,1
18684,1,"neutral",4,54,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",629,0.629,1
18684,1,"happy",4,55,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",614,0.614,1
18684,1,"sad",4,56,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",786,0.786,0
18684,1,"happy",4,57,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",552,0.552,1
18684,1,"happy",4,58,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",819,0.819,0
18684,1,"happy",4,59,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",808,0.808,1
18684,1,"sad",4,60,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",812,0.812,1
18684,1,"happy",4,61,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",718,0.718,0
18684,1,"neutral",4,62,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",745,0.745,1
18684,1,"sad",4,63,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",855,0.855,1
18684,1,"line",4,64,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",703,0.703,1
18684,1,"line",4,65,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",552,0.552,0
18684,1,"line",4,66,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",500,0.5,1
18684,1,"line",4,67,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",338,0.338,0
18684,1,"line",4,68,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",272,0.272,1
18684,1,"sad",4,69,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",477,0.477,1
18684,1,"happy",4,70,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",419,0.419,0
18684,1,"sad",4,71,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",459,0.459,1
18684,1,"neutral",4,72,"ve.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",619,0.619,0
18684,1,"sad",4,73,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",500,0.5,0
18684,1,"line",4,74,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",360,0.36,1
18684,1,"sad",4,75,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",247,0.247,1
18684,1,"happy",4,76,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",303,0.303,0
18684,1,"line",4,77,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",311,0.311,1
18684,1,"line",4,78,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",572,0.572,1
18684,1,"neutral",4,79,"he.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",504,0.504,0
18684,1,"sad",4,80,"he.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",355,0.355,1
18692,1,"line",1,1,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",862,0.862,0
18692,1,"sad",1,2,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",764,0.764,1
18692,1,"neutral",1,3,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",945,0.945,0
18692,1,"neutral",1,4,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",442,0.442,0
18692,1,"line",1,5,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",725,0.725,1
18692,1,"line",1,6,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",568,0.568,1
18692,1,"line",1,7,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",808,0.808,1
18692,1,"neutral",1,8,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",724,0.724,0
18692,1,"sad",1,9,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",329,0.329,1
18692,1,"sad",1,10,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",299,0.299,1
18692,1,"line",1,11,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",787,0.787,1
18692,1,"sad",1,12,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",759,0.759,1
18692,1,"sad",1,13,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",612,0.612,1
18692,1,"sad",1,14,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",610,0.61,0
18692,1,"sad",1,15,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",738,0.738,1
18692,1,"neutral",1,16,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",835,0.835,1
18692,1,"neutral",1,17,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",881,0.881,0
18692,1,"happy",1,18,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",854,0.854,0
18692,1,"sad",1,19,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",734,0.734,0
18692,1,"neutral",1,20,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",547,0.547,1
18692,1,"happy",1,21,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",664,0.664,1
18692,1,"sad",1,22,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",701,0.701,1
18692,1,"neutral",1,23,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",621,0.621,0
18692,1,"sad",1,24,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1380,1.38,1
18692,1,"neutral",1,25,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",867,0.867,0
18692,1,"line",1,26,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",394,0.394,0
18692,1,"happy",1,27,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",894,0.894,0
18692,1,"sad",1,28,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",735,0.735,0
18692,1,"line",1,29,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","0",1500,1.5,0
18692,1,"neutral",1,30,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",312,0.312,0
18692,1,"sad",1,31,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",434,0.434,1
18692,1,"sad",1,32,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",962,0.962,1
18692,1,"sad",1,33,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",987,0.987,1
18692,1,"neutral",1,34,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1213,1.213,1
18692,1,"happy",1,35,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1267,1.267,1
18692,1,"happy",1,36,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",632,0.632,1
18692,1,"sad",1,37,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",769,0.769,1
18692,1,"happy",1,38,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1179,1.179,1
18692,1,"neutral",1,39,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",1032,1.032,0
18692,1,"happy",1,40,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1074,1.074,1
18692,1,"line",1,41,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",880,0.88,1
18692,1,"line",1,42,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",590,0.59,0
18692,1,"happy",1,43,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",794,0.794,0
18692,1,"neutral",1,44,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",668,0.668,1
18692,1,"line",1,45,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",735,0.735,1
18692,1,"sad",1,46,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1017,1.017,1
18692,1,"line",1,47,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",843,0.843,1
18692,1,"sad",1,48,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",1001,1.001,0
18692,1,"sad",1,49,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1054,1.054,0
18692,1,"happy",1,50,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",942,0.942,1
18692,1,"neutral",1,51,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",808,0.808,1
18692,1,"line",1,52,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",712,0.712,1
18692,1,"line",1,53,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",752,0.752,1
18692,1,"neutral",1,54,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",896,0.896,1
18692,1,"neutral",1,55,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",448,0.448,1
18692,1,"sad",1,56,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",525,0.525,1
18692,1,"happy",1,57,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",633,0.633,0
18692,1,"happy",1,58,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",682,0.682,1
18692,1,"happy",1,59,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",644,0.644,1
18692,1,"happy",1,60,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",631,0.631,1
18692,1,"line",1,61,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",799,0.799,1
18692,1,"happy",1,62,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1227,1.227,1
18692,1,"happy",1,63,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",591,0.591,1
18692,1,"neutral",1,64,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",881,0.881,0
18692,1,"happy",1,65,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1305,1.305,1
18692,1,"line",1,66,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",882,0.882,1
18692,1,"line",1,67,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",560,0.56,1
18692,1,"neutral",1,68,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",402,0.402,1
18692,1,"line",1,69,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",926,0.926,1
18692,1,"line",1,70,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1035,1.035,1
18692,1,"neutral",1,71,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1162,1.162,1
18692,1,"neutral",1,72,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1076,1.076,1
18692,1,"neutral",1,73,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",744,0.744,1
18692,1,"happy",1,74,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",720,0.72,1
18692,1,"sad",1,75,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1068,1.068,1
18692,1,"happy",1,76,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",762,0.762,1
18692,1,"line",1,77,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",1279,1.279,0
18692,1,"line",1,78,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1055,1.055,1
18692,1,"happy",1,79,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1137,1.137,0
18692,1,"happy",1,80,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",810,0.81,1
18692,1,"sad",2,1,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",764,0.764,0
18692,1,"happy",2,2,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",896,0.896,0
18692,1,"line",2,3,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",729,0.729,1
18692,1,"happy",2,4,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",879,0.879,1
18692,1,"neutral",2,5,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1325,1.325,1
18692,1,"line",2,6,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",856,0.856,0
18692,1,"happy",2,7,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","0",1500,1.5,0
18692,1,"line",2,8,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1067,1.067,1
18692,1,"happy",2,9,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",784,0.784,1
18692,1,"happy",2,10,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",1343,1.343,0
18692,1,"neutral",2,11,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1219,1.219,1
18692,1,"neutral",2,12,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",680,0.68,1
18692,1,"sad",2,13,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",760,0.76,1
18692,1,"neutral",2,14,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",719,0.719,1
18692,1,"line",2,15,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",644,0.644,1
18692,1,"sad",2,16,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","0",1500,1.5,0
18692,1,"neutral",2,17,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",928,0.928,1
18692,1,"neutral",2,18,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",891,0.891,1
18692,1,"happy",2,19,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1161,1.161,1
18692,1,"sad",2,20,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",572,0.572,1
18692,1,"happy",2,21,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",601,0.601,1
18692,1,"happy",2,22,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1170,1.17,1
18692,1,"line",2,23,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",954,0.954,1
18692,1,"happy",2,24,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",554,0.554,1
18692,1,"sad",2,25,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",507,0.507,1
18692,1,"sad",2,26,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",364,0.364,0
18692,1,"neutral",2,27,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1159,1.159,1
18692,1,"line",2,28,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",882,0.882,1
18692,1,"line",2,29,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",557,0.557,1
18692,1,"sad",2,30,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",690,0.69,0
18692,1,"line",2,31,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",611,0.611,1
18692,1,"line",2,32,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",378,0.378,1
18692,1,"neutral",2,33,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1190,1.19,1
18692,1,"happy",2,34,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",810,0.81,1
18692,1,"line",2,35,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",781,0.781,1
18692,1,"neutral",2,36,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",934,0.934,1
18692,1,"line",2,37,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",615,0.615,1
18692,1,"sad",2,38,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",979,0.979,0
18692,1,"sad",2,39,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",946,0.946,0
18692,1,"neutral",2,40,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",344,0.344,1
18692,1,"line",2,41,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",720,0.72,1
18692,1,"neutral",2,42,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",678,0.678,1
18692,1,"sad",2,43,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",731,0.731,1
18692,1,"neutral",2,44,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",857,0.857,1
18692,1,"line",2,45,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",792,0.792,1
18692,1,"happy",2,46,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",466,0.466,0
18692,1,"happy",2,47,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",606,0.606,0
18692,1,"happy",2,48,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",1409,1.409,0
18692,1,"sad",2,49,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",954,0.954,1
18692,1,"sad",2,50,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1179,1.179,1
18692,1,"line",2,51,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",789,0.789,1
18692,1,"neutral",2,52,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",730,0.73,1
18692,1,"sad",2,53,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1098,1.098,1
18692,1,"happy",2,54,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",902,0.902,1
18692,1,"line",2,55,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",874,0.874,0
18692,1,"line",2,56,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",764,0.764,1
18692,1,"neutral",2,57,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",494,0.494,1
18692,1,"happy",2,58,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",635,0.635,0
18692,1,"sad",2,59,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",682,0.682,1
18692,1,"happy",2,60,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",603,0.603,1
18692,1,"sad",2,61,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",426,0.426,0
18692,1,"neutral",2,62,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1217,1.217,0
18692,1,"neutral",2,63,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1079,1.079,1
18692,1,"sad",2,64,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",788,0.788,1
18692,1,"sad",2,65,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",611,0.611,1
18692,1,"sad",2,66,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",484,0.484,0
18692,1,"line",2,67,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",806,0.806,1
