"Subject","Trial","Block","Shape","Label","Matching","ACC","RT_ms","Resp","Cresp","bed","Condition"
11,65,17,"Kreis.png","Ich","Nonmatching",1,901,"k","k","L1n","Ass1"
11,66,17,"Dreieck.png","Ich","Matching",1,485,"d","d","L1m","Ass1"
11,67,17,"Dreieck.png","Fremder","Nonmatching",1,1500,"k","k","L2n","Ass1"
11,68,17,"Kreis.png","Fremder","Matching",1,728,"d","d","L2m","Ass1"
11,69,18,"Dreieck.png","Fremder","Nonmatching",1,729,"k","k","L2n","Ass1"
11,70,18,"Kreis.png","Ich","Nonmatching",1,881,"k","k","L1n","Ass1"
11,71,18,"Dreieck.png","Ich","Matching",1,988,"d","d","L1m","Ass1"
11,72,18,"Kreis.png","Fremder","Matching",1,1226,"d","d","L2m","Ass1"
11,73,19,"Kreis.png","Ich","Nonmatching",1,663,"k","k","L1n","Ass1"
11,74,19,"Kreis.png","Fremder","Matching",1,1131,"d","d","L2m","Ass1"
11,75,19,"Dreieck.png","Fremder","Nonmatching",1,730,"k","k","L2n","Ass1"
11,76,19,"Dreieck.png","Ich","Matching",1,422,"d","d","L1m","Ass1"
11,77,20,"Dreieck.png","Fremder","Nonmatching",1,816,"k","k","L2n","Ass1"
11,78,20,"Dreieck.png","Ich","Matching",1,637,"d","d","L1m","Ass1"
11,79,20,"Kreis.png","Fremder","Matching",1,668,"d","d","L2m","Ass1"
11,80,20,"Kreis.png","Ich","Nonmatching",1,703,"k","k","L1n","Ass1"
11,81,21,"Kreis.png","Ich","Nonmatching",1,741,"k","k","L1n","Ass1"
11,82,21,"Dreieck.png","Fremder","Nonmatching",1,1069,"k","k","L2n","Ass1"
11,83,21,"Kreis.png","Fremder","Matching",1,967,"d","d","L2m","Ass1"
11,84,21,"Dreieck.png","Ich","Matching",1,1305,"d","d","L1m","Ass1"
11,85,22,"Dreieck.png","Fremder","Nonmatching",1,640,"k","k","L2n","Ass1"
11,86,22,"Kreis.png","Ich","Nonmatching",1,664,"k","k","L1n","Ass1"
11,87,22,"Dreieck.png","Ich","Matching",1,620,"d","d","L1m","Ass1"
11,88,22,"Kreis.png","Fremder","Matching",1,1307,"d","d","L2m","Ass1"
11,89,23,"Dreieck.png","Ich","Matching",1,724,"d","d","L1m","Ass1"
11,90,23,"Dreieck.png","Fremder","Nonmatching",1,787,"k","k","L2n","Ass1"
11,91,23,"Kreis.png","Fremder","Matching",1,683,"d","d","L2m","Ass1"
11,92,23,"Kreis.png","Ich","Nonmatching",1,782,"k","k","L1n","Ass1"
11,93,24,"Dreieck.png","Ich","Matching",1,526,"d","d","L1m","Ass1"
11,94,24,"Kreis.png","Ich","Nonmatching",1,884,"k","k","L1n","Ass1"
11,95,24,"Kreis.png","Fremder","Matching",0,2069,"k","d","L2m","Ass1"
11,96,24,"Dreieck.png","Fremder","Nonmatching",1,758,"k","k","L2n","Ass1"
11,97,25,"Kreis.png","Ich","Nonmatching",1,801,"k","k","L1n","Ass1"
11,98,25,"Kreis.png","Fremder","Matching",1,683,"d","d","L2m","Ass1"
11,99,25,"Dreieck.png","Fremder","Nonmatching",1,788,"k","k","L2n","Ass1"
11,100,25,"Dreieck.png","Ich","Matching",1,474,"d","d","L1m","Ass1"
11,101,26,"Dreieck.png","Ich","Matching",1,730,"d","d","L1m","Ass1"
11,102,26,"Dreieck.png","Fremder","Nonmatching",1,925,"k","k","L2n","Ass1"
11,103,26,"Kreis.png","Ich","Nonmatching",1,1841,"k","k","L1n","Ass1"
11,104,26,"Kreis.png","Fremder","Matching",1,1279,"d","d","L2m","Ass1"
11,105,27,"Dreieck.png","Ich","Matching",1,375,"d","d","L1m","Ass1"
11,106,27,"Dreieck.png","Fremder","Nonmatching",1,914,"k","k","L2n","Ass1"
11,107,27,"Kreis.png","Fremder","Matching",1,871,"d","d","L2m","Ass1"
11,108,27,"Kreis.png","Ich","Nonmatching",1,725,"k","k","L1n","Ass1"
11,109,28,"Dreieck.png","Ich","Matching",1,529,"d","d","L1m","Ass1"
11,110,28,"Dreieck.png","Fremder","Nonmatching",1,2353,"k","k","L2n","Ass1"
11,111,28,"Kreis.png","Ich","Nonmatching",1,3142,"k","k","L1n","Ass1"
11,112,28,"Kreis.png","Fremder","Matching",1,693,"d","d","L2m","Ass1"
11,113,29,"Dreieck.png","Fremder","Nonmatching",1,778,"k","k","L2n","Ass1"
11,114,29,"Kreis.png","Ich","Nonmatching",1,897,"k","k","L1n","Ass1"
11,115,29,"Dreieck.png","Ich","Matching",1,451,"d","d","L1m","Ass1"
11,116,29,"Kreis.png","Fremder","Matching",1,1191,"d","d","L2m","Ass1"
11,117,30,"Dreieck.png","Fremder","Nonmatching",1,702,"k","k","L2n","Ass1"
11,118,30,"Dreieck.png","Ich","Matching",1,385,"d","d","L1m","Ass1"
11,119,30,"Kreis.png","Ich","Nonmatching",1,758,"k","k","L1n","Ass1"
11,120,30,"Kreis.png","Fremder","Matching",1,1711,"d","d","L2m","Ass1"
11,121,31,"Dreieck.png","Ich","Matching",1,570,"d","d","L1m","Ass1"
11,122,31,"Kreis.png","Fremder","Matching",1,803,"d","d","L2m","Ass1"
11,123,31,"Kreis.png","Ich","Nonmatching",1,673,"k","k","L1n","Ass1"
11,124,31,"Dreieck.png","Fremder","Nonmatching",1,781,"k","k","L2n","Ass1"
11,125,32,"Dreieck.png","Fremder","Nonmatching",1,970,"k","k","L2n","Ass1"
11,126,32,"Kreis.png","Ich","Nonmatching",1,640,"k","k","L1n","Ass1"
11,127,32,"Dreieck.png","Ich","Matching",1,532,"d","d","L1m","Ass1"
11,128,32,"Kreis.png","Fremder","Matching",1,1134,"d","d","L2m","Ass1"
12,1,1,"Dreieck.png","Ich","Nonmatching",0,742,"d","k","L2n","Ass2"
12,2,1,"Kreis.png","Fremder","Nonmatching",0,1252,"d","k","L1n","Ass2"
12,3,1,"Dreieck.png","Fremder","Matching",0,1004,"k","d","L1m","Ass2"
12,4,1,"Kreis.png","Ich","Matching",1,656,"d","d","L2m","Ass2"
12,5,2,"Kreis.png","Ich","Matching",1,634,"d","d","L2m","Ass2"
12,6,2,"Kreis.png","Fremder","Nonmatching",1,976,"k","k","L1n","Ass2"
12,7,2,"Dreieck.png","Ich","Nonmatching",0,600,"d","k","L2n","Ass2"
12,8,2,"Dreieck.png","Fremder","Matching",0,436,"k","d","L1m","Ass2"
12,9,3,"Dreieck.png","Fremder","Matching",1,290,"d","d","L1m","Ass2"
12,10,3,"Kreis.png","Fremder","Nonmatching",1,311,"k","k","L1n","Ass2"
12,11,3,"Kreis.png","Ich","Matching",1,505,"d","d","L2m","Ass2"
12,12,3,"Dreieck.png","Ich","Nonmatching",1,648,"k","k","L2n","Ass2"
12,13,4,"Kreis.png","Fremder","Nonmatching",1,732,"k","k","L1n","Ass2"
12,14,4,"Dreieck.png","Fremder","Matching",1,719,"d","d","L1m","Ass2"
12,15,4,"Kreis.png","Ich","Matching",0,324,"k","d","L2m","Ass2"
12,16,4,"Dreieck.png","Ich","Nonmatching",0,353,"d","k","L2n","Ass2"
12,17,5,"Dreieck.png","Fremder","Matching",0,1135,"k","d","L1m","Ass2"
12,18,5,"Dreieck.png","Ich","Nonmatching",0,650,"d","k","L2n","Ass2"
12,19,5,"Kreis.png","Ich","Matching",0,515,"k","d","L2m","Ass2"
12,20,5,"Kreis.png","Fremder","Nonmatching",1,1357,"k","k","L1n","Ass2"
12,21,6,"Kreis.png","Fremder","Nonmatching",1,701,"k","k","L1n","Ass2"
12,22,6,"Dreieck.png","Fremder","Matching",0,618,"k","d","L1m","Ass2"
12,23,6,"Dreieck.png","Ich","Nonmatching",1,1197,"k","k","L2n","Ass2"
12,24,6,"Kreis.png","Ich","Matching",1,644,"d","d","L2m","Ass2"
12,25,7,"Dreieck.png","Ich","Nonmatching",0,577,"d","k","L2n","Ass2"
12,26,7,"Kreis.png","Ich","Matching",1,592,"d","d","L2m","Ass2"
12,27,7,"Kreis.png","Fremder","Nonmatching",0,973,"d","k","L1n","Ass2"
12,28,7,"Dreieck.png","Fremder","Matching",0,641,"k","d","L1m","Ass2"
12,29,8,"Kreis.png","Ich","Matching",1,639,"d","d","L2m","Ass2"
12,30,8,"Dreieck.png","Fremder","Matching",0,607,"k","d","L1m","Ass2"
12,31,8,"Dreieck.png","Ich","Nonmatching",1,971,"k","k","L2n","Ass2"
12,32,8,"Kreis.png","Fremder","Nonmatching",0,521,"d","k","L1n","Ass2"
12,33,9,"Dreieck.png","Fremder","Matching",0,2081,"k","d","L1m","Ass2"
12,34,9,"Kreis.png","Fremder","Nonmatching",0,839,"d","k","L1n","Ass2"
12,35,9,"Kreis.png","Ich","Matching",1,1114,"d","d","L2m","Ass2"
12,36,9,"Dreieck.png","Ich","Nonmatching",1,494,"k","k","L2n","Ass2"
12,37,10,"Dreieck.png","Fremder","Matching",0,1852,"k","d","L1m","Ass2"
12,38,10,"Kreis.png","Fremder","Nonmatching",0,558,"d","k","L1n","Ass2"
12,39,10,"Kreis.png","Ich","Matching",1,752,"d","d","L2m","Ass2"
12,40,10,"Dreieck.png","Ich","Nonmatching",1,1276,"k","k","L2n","Ass2"
12,41,11,"Dreieck.png","Fremder","Matching",0,695,"k","d","L1m","Ass2"
12,42,11,"Kreis.png","Fremder","Nonmatching",0,549,"d","k","L1n","Ass2"
12,43,11,"Kreis.png","Ich","Matching",1,449,"d","d","L2m","Ass2"
12,44,11,"Dreieck.png","Ich","Nonmatching",1,728,"k","k","L2n","Ass2"
12,45,12,"Dreieck.png","Ich","Nonmatching",1,511,"k","k","L2n","Ass2"
12,46,12,"Kreis.png","Fremder","Nonmatching",0,570,"d","k","L1n","Ass2"
12,47,12,"Kreis.png","Ich","Matching",1,394,"d","d","L2m","Ass2"
12,48,12,"Dreieck.png","Fremder","Matching",0,900,"k","d","L1m","Ass2"
12,49,13,"Kreis.png","Fremder","Nonmatching",0,757,"d","k","L1n","Ass2"
12,50,13,"Kreis.png","Ich","Matching",1,352,"d","d","L2m","Ass2"
12,51,13,"Dreieck.png","Ich","Nonmatching",1,495,"k","k","L2n","Ass2"
12,52,13,"Dreieck.png","Fremder","Matching",0,474,"k","d","L1m","Ass2"
12,53,14,"Dreieck.png","Fremder","Matching",0,433,"k","d","L1m","Ass2"
12,54,14,"Dreieck.png","Ich","Nonmatching",1,353,"k","k","L2n","Ass2"
12,55,14,"Kreis.png","Ich","Matching",1,742,"d","d","L2m","Ass2"
12,56,14,"Kreis.png","Fremder","Nonmatching",0,486,"d","k","L1n","Ass2"
12,57,15,"Dreieck.png","Ich","Nonmatching",1,1134,"k","k","L2n","Ass2"
12,58,15,"Dreieck.png","Fremder","Matching",0,1232,"k","d","L1m","Ass2"
12,59,15,"Kreis.png","Fremder","Nonmatching",0,465,"d","k","L1n","Ass2"
12,60,15,"Kreis.png","Ich","Matching",1,391,"d","d","L2m","Ass2"
12,61,16,"Dreieck.png","Ich","Nonmatching",1,876,"k","k","L2n","Ass2"
12,62,16,"Kreis.png","Fremder","Nonmatching",0,487,"d","k","L1n","Ass2"
12,63,16,"Dreieck.png","Fremder","Matching",0,411,"k","d","L1m","Ass2"
12,64,16,"Kreis.png","Ich","Matching",1,473,"d","d","L2m","Ass2"
12,65,17,"Dreieck.png","Ich","Nonmatching",1,545,"k","k","L2n","Ass2"
12,66,17,"Kreis.png","Ich","Matching",1,1244,"d","d","L2m","Ass2"
12,67,17,"Dreieck.png","Fremder","Matching",1,507,"d","d","L1m","Ass2"
12,68,17,"Kreis.png","Fremder","Nonmatching",0,740,"d","k","L1n","Ass2"
12,69,18,"Kreis.png","Ich","Matching",1,412,"d","d","L2m","Ass2"
12,70,18,"Dreieck.png","Ich","Nonmatching",1,695,"k","k","L2n","Ass2"
12,71,18,"Kreis.png","Fremder","Nonmatching",0,4546,"d","k","L1n","Ass2"
12,72,18,"Dreieck.png","Fremder","Matching",0,532,"k","d","L1m","Ass2"
12,73,19,"Kreis.png","Fremder","Nonmatching",0,344,"d","k","L1n","Ass2"
12,74,19,"Dreieck.png","Ich","Nonmatching",1,510,"k","k","L2n","Ass2"
12,75,19,"Kreis.png","Ich","Matching",1,564,"d","d","L2m","Ass2"
12,76,19,"Dreieck.png","Fremder","Matching",0,841,"k","d","L1m","Ass2"
12,77,20,"Dreieck.png","Fremder","Matching",0,441,"k","d","L1m","Ass2"
12,78,20,"Kreis.png","Ich","Matching",1,551,"d","d","L2m","Ass2"
12,79,20,"Kreis.png","Fremder","Nonmatching",0,447,"d","k","L1n","Ass2"
12,80,20,"Dreieck.png","Ich","Nonmatching",1,435,"k","k","L2n","Ass2"
12,81,21,"Dreieck.png","Ich","Nonmatching",1,960,"k","k","L2n","Ass2"
12,82,21,"Dreieck.png","Fremder","Matching",0,352,"k","d","L1m","Ass2"
12,83,21,"Kreis.png","Fremder","Nonmatching",0,403,"d","k","L1n","Ass2"
12,84,21,"Kreis.png","Ich","Matching",1,338,"d","d","L2m","Ass2"
12,85,22,"Dreieck.png","Ich","Nonmatching",1,529,"k","k","L2n","Ass2"
12,86,22,"Dreieck.png","Fremder","Matching",0,494,"k","d","L1m","Ass2"
12,87,22,"Kreis.png","Ich","Matching",1,486,"d","d","L2m","Ass2"
12,88,22,"Kreis.png","Fremder","Nonmatching",0,324,"d","k","L1n","Ass2"
12,89,23,"Kreis.png","Fremder","Nonmatching",0,378,"d","k","L1n","Ass2"
12,90,23,"Kreis.png","Ich","Matching",1,355,"d","d","L2m","Ass2"
12,91,23,"Dreieck.png","Ich","Nonmatching",1,388,"k","k","L2n","Ass2"
12,92,23,"Dreieck.png","Fremder","Matching",0,344,"k","d","L1m","Ass2"
12,93,24,"Dreieck.png","Ich","Nonmatching",1,350,"k","k","L2n","Ass2"
12,94,24,"Kreis.png","Fremder","Nonmatching",0,312,"d","k","L1n","Ass2"
12,95,24,"Dreieck.png","Fremder","Matching",0,494,"k","d","L1m","Ass2"
12,96,24,"Kreis.png","Ich","Matching",1,383,"d","d","L2m","Ass2"
12,97,25,"Dreieck.png","Ich","Nonmatching",1,394,"k","k","L2n","Ass2"
12,98,25,"Dreieck.png","Fremder","Matching",0,717,"k","d","L1m","Ass2"
12,99,25,"Kreis.png","Fremder","Nonmatching",0,482,"d","k","L1n","Ass2"
12,100,25,"Kreis.png","Ich","Matching",1,486,"d","d","L2m","Ass2"
12,101,26,"Kreis.png","Ich","Matching",1,2132,"d","d","L2m","Ass2"
12,102,26,"Dreieck.png","Ich","Nonmatching",0,1158,"f","k","L2n","Ass2"
12,103,26,"Dreieck.png","Fremder","Matching",0,684,"j","d","L1m","Ass2"
12,104,26,"Kreis.png","Fremder","Nonmatching",0,1970,"f","k","L1n","Ass2"
12,105,27,"Kreis.png","Ich","Matching",1,728,"d","d","L2m","Ass2"
12,106,27,"Dreieck.png","Fremder","Matching",0,1440,"k","d","L1m","Ass2"
12,107,27,"Dreieck.png","Ich","Nonmatching",0,892,"f","k","L2n","Ass2"
12,108,27,"Kreis.png","Fremder","Nonmatching",1,2072,"k","k","L1n","Ass2"
12,109,28,"Kreis.png","Fremder","Nonmatching",0,2316,"f","k","L1n","Ass2"
12,110,28,"Dreieck.png","Fremder","Matching",0,3536,"k","d","L1m","Ass2"
12,111,28,"Kreis.png","Ich","Matching",1,2411,"d","d","L2m","Ass2"
12,112,28,"Dreieck.png","Ich","Nonmatching",0,2258,"f","k","L2n","Ass2"
12,113,29,"Kreis.png","Fremder","Nonmatching",0,6141,"f","k","L1n","Ass2"
12,114,29,"Kreis.png","Ich","Matching",1,824,"d","d","L2m","Ass2"
12,115,29,"Dreieck.png","Fremder","Matching",0,806,"k","d","L1m","Ass2"
12,116,29,"Dreieck.png","Ich","Nonmatching",0,1741,"f","k","L2n","Ass2"
12,117,30,"Dreieck.png","Fremder","Matching",0,1435,"k","d","L1m","Ass2"
12,118,30,"Kreis.png","Fremder","Nonmatching",0,1797,"f","k","L1n","Ass2"
12,119,30,"Dreieck.png","Ich","Nonmatching",0,1740,"j","k","L2n","Ass2"
12,120,30,"Kreis.png","Ich","Matching",1,7573,"d","d","L2m","Ass2"
12,121,31,"Dreieck.png","Fremder","Matching",0,2138,"k","d","L1m","Ass2"
12,122,31,"Kreis.png","Fremder","Nonmatching",0,1523,"j","k","L1n","Ass2"
12,123,31,"Kreis.png","Ich","Matching",1,899,"d","d","L2m","Ass2"
12,124,31,"Dreieck.png","Ich","Nonmatching",0,3783,"j","k","L2n","Ass2"
12,125,32,"Kreis.png","Ich","Matching",1,3186,"d","d","L2m","Ass2"
12,126,32,"Dreieck.png","Ich","Nonmatching",0,1290,"j","k","L2n","Ass2"
12,127,32,"Dreieck.png","Fremder","Matching",0,760,"k","d","L1m","Ass2"
12,128,32,"Kreis.png","Fremder","Nonmatching",0,1405,"f","k","L1n","Ass2"
13,1,1,"Kreis.png","Fremder","Matching",0,1693,"k","d","L2m","Ass1"
13,2,1,"Dreieck.png","Fremder","Nonmatching",1,1287,"k","k","L2n","Ass1"
13,3,1,"Kreis.png","Ich","Nonmatching",1,1266,"k","k","L1n","Ass1"
13,4,1,"Dreieck.png","Ich","Matching",1,418,"d","d","L1m","Ass1"
13,5,2,"Dreieck.png","Ich","Matching",1,453,"d","d","L1m","Ass1"
13,6,2,"Kreis.png","Fremder","Matching",0,767,"k","d","L2m","Ass1"
13,7,2,"Kreis.png","Ich","Nonmatching",1,1056,"k","k","L1n","Ass1"
13,8,2,"Dreieck.png","Fremder","Nonmatching",1,756,"k","k","L2n","Ass1"
13,9,3,"Kreis.png","Ich","Nonmatching",1,651,"k","k","L1n","Ass1"
13,10,3,"Dreieck.png","Fremder","Nonmatching",1,1077,"k","k","L2n","Ass1"
13,11,3,"Dreieck.png","Ich","Matching",1,605,"d","d","L1m","Ass1"
13,12,3,"Kreis.png","Fremder","Matching",1,892,"d","d","L2m","Ass1"
13,13,4,"Kreis.png","Ich","Nonmatching",1,681,"k","k","L1n","Ass1"
13,14,4,"Dreieck.png","Ich","Matching",1,537,"d","d","L1m","Ass1"
13,15,4,"Dreieck.png","Fremder","Nonmatching",1,812,"k","k","L2n","Ass1"
13,16,4,"Kreis.png","Fremder","Matching",1,835,"d","d","L2m","Ass1"
13,17,5,"Dreieck.png","Ich","Matching",1,718,"d","d","L1m","Ass1"
13,18,5,"Dreieck.png","Fremder","Nonmatching",1,669,"k","k","L2n","Ass1"
13,19,5,"Kreis.png","Fremder","Matching",1,730,"d","d","L2m","Ass1"
13,20,5,"Kreis.png","Ich","Nonmatching",1,704,"k","k","L1n","Ass1"
13,21,6,"Dreieck.png","Fremder","Nonmatching",1,766,"k","k","L2n","Ass1"
13,22,6,"Dreieck.png","Ich","Matching",1,635,"d","d","L1m","Ass1"
13,23,6,"Kreis.png","Fremder","Matching",1,1254,"d","d","L2m","Ass1"
13,24,6,"Kreis.png","Ich","Nonmatching",1,1048,"k","k","L1n","Ass1"
13,25,7,"Dreieck.png","Ich","Matching",1,443,"d","d","L1m","Ass1"
13,26,7,"Kreis.png","Ich","Nonmatching",1,987,"k","k","L1n","Ass1"
13,27,7,"Kreis.png","Fremder","Matching",1,939,"d","d","L2m","Ass1"
13,28,7,"Dreieck.png","Fremder","Nonmatching",1,714,"k","k","L2n","Ass1"
13,29,8,"Kreis.png","Fremder","Matching",1,735,"d","d","L2m","Ass1"
13,30,8,"Kreis.png","Ich","Nonmatching",1,804,"k","k","L1n","Ass1"
13,31,8,"Dreieck.png","Fremder","Nonmatching",1,874,"k","k","L2n","Ass1"
13,32,8,"Dreieck.png","Ich","Matching",1,444,"d","d","L1m","Ass1"
13,33,9,"Kreis.png","Ich","Nonmatching",1,1116,"k","k","L1n","Ass1"
13,34,9,"Dreieck.png","Ich","Matching",1,691,"d","d","L1m","Ass1"
13,35,9,"Kreis.png","Fremder","Matching",1,791,"d","d","L2m","Ass1"
13,36,9,"Dreieck.png","Fremder","Nonmatching",1,713,"k","k","L2n","Ass1"
13,37,10,"Kreis.png","Ich","Nonmatching",1,898,"k","k","L1n","Ass1"
13,38,10,"Dreieck.png","Ich","Matching",1,604,"d","d","L1m","Ass1"
13,39,10,"Dreieck.png","Fremder","Nonmatching",1,831,"k","k","L2n","Ass1"
13,40,10,"Kreis.png","Fremder","Matching",0,762,"k","d","L2m","Ass1"
13,41,11,"Kreis.png","Ich","Nonmatching",1,694,"k","k","L1n","Ass1"
13,42,11,"Dreieck.png","Ich","Matching",1,384,"d","d","L1m","Ass1"
13,43,11,"Dreieck.png","Fremder","Nonmatching",1,958,"k","k","L2n","Ass1"
13,44,11,"Kreis.png","Fremder","Matching",1,833,"d","d","L2m","Ass1"
13,45,12,"Dreieck.png","Fremder","Nonmatching",1,1272,"k","k","L2n","Ass1"
13,46,12,"Dreieck.png","Ich","Matching",1,632,"d","d","L1m","Ass1"
13,47,12,"Kreis.png","Fremder","Matching",1,883,"d","d","L2m","Ass1"
13,48,12,"Kreis.png","Ich","Nonmatching",1,1143,"k","k","L1n","Ass1"
13,49,13,"Dreieck.png","Fremder","Nonmatching",1,923,"k","k","L2n","Ass1"
13,50,13,"Dreieck.png","Ich","Matching",1,588,"d","d","L1m","Ass1"
13,51,13,"Kreis.png","Fremder","Matching",1,725,"d","d","L2m","Ass1"
13,52,13,"Kreis.png","Ich","Nonmatching",1,706,"k","k","L1n","Ass1"
13,53,14,"Kreis.png","Ich","Nonmatching",1,664,"k","k","L1n","Ass1"
13,54,14,"Dreieck.png","Ich","Matching",1,544,"d","d","L1m","Ass1"
13,55,14,"Dreieck.png","Fremder","Nonmatching",1,790,"k","k","L2n","Ass1"
13,56,14,"Kreis.png","Fremder","Matching",1,760,"d","d","L2m","Ass1"
13,57,15,"Dreieck.png","Ich","Matching",1,453,"d","d","L1m","Ass1"
13,58,15,"Dreieck.png","Fremder","Nonmatching",1,596,"k","k","L2n","Ass1"
13,59,15,"Kreis.png","Fremder","Matching",1,598,"d","d","L2m","Ass1"
13,60,15,"Kreis.png","Ich","Nonmatching",1,735,"k","k","L1n","Ass1"
13,61,16,"Dreieck.png","Ich","Matching",1,409,"d","d","L1m","Ass1"
13,62,16,"Kreis.png","Fremder","Matching",1,689,"d","d","L2m","Ass1"
13,63,16,"Kreis.png","Ich","Nonmatching",1,880,"k","k","L1n","Ass1"
13,64,16,"Dreieck.png","Fremder","Nonmatching",1,726,"k","k","L2n","Ass1"
13,65,17,"Kreis.png","Ich","Nonmatching",1,641,"k","k","L1n","Ass1"
13,66,17,"Kreis.png","Fremder","Matching",0,387,"k","d","L2m","Ass1"
13,67,17,"Dreieck.png","Fremder","Nonmatching",1,724,"k","k","L2n","Ass1"
13,68,17,"Dreieck.png","Ich","Matching",1,500,"d","d","L1m","Ass1"
13,69,18,"Dreieck.png","Fremder","Nonmatching",1,686,"k","k","L2n","Ass1"
13,70,18,"Kreis.png","Ich","Nonmatching",1,857,"k","k","L1n","Ass1"
13,71,18,"Kreis.png","Fremder","Matching",1,692,"d","d","L2m","Ass1"
13,72,18,"Dreieck.png","Ich","Matching",1,556,"d","d","L1m","Ass1"
13,73,19,"Kreis.png","Fremder","Matching",1,1864,"d","d","L2m","Ass1"
13,74,19,"Kreis.png","Ich","Nonmatching",1,912,"k","k","L1n","Ass1"
13,75,19,"Dreieck.png","Ich","Matching",1,621,"d","d","L1m","Ass1"
13,76,19,"Dreieck.png","Fremder","Nonmatching",1,1188,"k","k","L2n","Ass1"
13,77,20,"Kreis.png","Fremder","Matching",1,1199,"d","d","L2m","Ass1"
13,78,20,"Kreis.png","Ich","Nonmatching",1,926,"k","k","L1n","Ass1"
13,79,20,"Dreieck.png","Ich","Matching",1,611,"d","d","L1m","Ass1"
13,80,20,"Dreieck.png","Fremder","Nonmatching",1,688,"k","k","L2n","Ass1"
13,81,21,"Kreis.png","Ich","Nonmatching",1,940,"k","k","L1n","Ass1"
13,82,21,"Dreieck.png","Ich","Matching",1,667,"d","d","L1m","Ass1"
13,83,21,"Dreieck.png","Fremder","Nonmatching",1,663,"k","k","L2n","Ass1"
13,84,21,"Kreis.png","Fremder","Matching",1,1088,"d","d","L2m","Ass1"
13,85,22,"Dreieck.png","Ich","Matching",1,491,"d","d","L1m","Ass1"
13,86,22,"Kreis.png","Fremder","Matching",1,873,"d","d","L2m","Ass1"
13,87,22,"Dreieck.png","Fremder","Nonmatching",1,776,"k","k","L2n","Ass1"
13,88,22,"Kreis.png","Ich","Nonmatching",1,659,"k","k","L1n","Ass1"
13,89,23,"Kreis.png","Fremder","Matching",1,666,"d","d","L2m","Ass1"
13,90,23,"Dreieck.png","Ich","Matching",1,516,"d","d","L1m","Ass1"
13,91,23,"Dreieck.png","Fremder","Nonmatching",1,814,"k","k","L2n","Ass1"
13,92,23,"Kreis.png","Ich","Nonmatching",1,936,"k","k","L1n","Ass1"
13,93,24,"Kreis.png","Fremder","Matching",1,1072,"d","d","L2m","Ass1"
13,94,24,"Dreieck.png","Fremder","Nonmatching",1,1225,"k","k","L2n","Ass1"
13,95,24,"Kreis.png","Ich","Nonmatching",1,944,"k","k","L1n","Ass1"
13,96,24,"Dreieck.png","Ich","Matching",1,636,"d","d","L1m","Ass1"
13,97,25,"Dreieck.png","Ich","Matching",1,518,"d","d","L1m","Ass1"
13,98,25,"Kreis.png","Fremder","Matching",1,709,"d","d","L2m","Ass1"
13,99,25,"Kreis.png","Ich","Nonmatching",1,758,"k","k","L1n","Ass1"
13,100,25,"Dreieck.png","Fremder","Nonmatching",1,919,"k","k","L2n","Ass1"
13,101,26,"Dreieck.png","Fremder","Nonmatching",1,617,"k","k","L2n","Ass1"
13,102,26,"Dreieck.png","Ich","Matching",1,547,"d","d","L1m","Ass1"
13,103,26,"Kreis.png","Fremder","Matching",0,750,"k","d","L2m","Ass1"
13,104,26,"Kreis.png","Ich","Nonmatching",1,677,"k","k","L1n","Ass1"
13,105,27,"Kreis.png","Fremder","Matching",1,634,"d","d","L2m","Ass1"
13,106,27,"Dreieck.png","Ich","Matching",1,510,"d","d","L1m","Ass1"
13,107,27,"Kreis.png","Ich","Nonmatching",1,1044,"k","k","L1n","Ass1"
13,108,27,"Dreieck.png","Fremder","Nonmatching",1,721,"k","k","L2n","Ass1"
13,109,28,"Kreis.png","Fremder","Matching",0,783,"k","d","L2m","Ass1"
13,110,28,"Dreieck.png","Fremder","Nonmatching",1,1003,"k","k","L2n","Ass1"
13,111,28,"Kreis.png","Ich","Nonmatching",1,637,"k","k","L1n","Ass1"
13,112,28,"Dreieck.png","Ich","Matching",1,570,"d","d","L1m","Ass1"
13,113,29,"Kreis.png","Fremder","Matching",1,579,"d","d","L2m","Ass1"
13,114,29,"Kreis.png","Ich","Nonmatching",1,753,"k","k","L1n","Ass1"
13,115,29,"Dreieck.png","Ich","Matching",1,490,"d","d","L1m","Ass1"
13,116,29,"Dreieck.png","Fremder","Nonmatching",1,753,"k","k","L2n","Ass1"
13,117,30,"Kreis.png","Fremder","Matching",1,724,"d","d","L2m","Ass1"
13,118,30,"Dreieck.png","Ich","Matching",1,567,"d","d","L1m","Ass1"
13,119,30,"Kreis.png","Ich","Nonmatching",1,786,"k","k","L1n","Ass1"
13,120,30,"Dreieck.png","Fremder","Nonmatching",1,900,"k","k","L2n","Ass1"
13,121,31,"Kreis.png","Ich","Nonmatching",1,673,"k","k","L1n","Ass1"
13,122,31,"Kreis.png","Fremder","Matching",1,726,"d","d","L2m","Ass1"
13,123,31,"Dreieck.png","Ich","Matching",1,659,"d","d","L1m","Ass1"
13,124,31,"Dreieck.png","Fremder","Nonmatching",1,643,"k","k","L2n","Ass1"
13,125,32,"Dreieck.png","Ich","Matching",1,553,"d","d","L1m","Ass1"
13,126,32,"Kreis.png","Ich","Nonmatching",0,793,"d","k","L1n","Ass1"
13,127,32,"Dreieck.png","Fremder","Nonmatching",1,1067,"k","k","L2n","Ass1"
