"Subject","Trial","Shape","ShapeCode","Label","LabelCode","RespKey","RT","CorrectResp","SubjectName"
10,3,"circle",3,"stranger",2,1,649,1,"test"
10,4,"triangle",2,"stranger",2,2,759,1,"test"
10,5,"circle",3,"you",1,1,582,1,"test"
10,6,"triangle",2,"stranger",2,2,622,1,"test"
10,7,"square",1,"you",1,2,609,1,"test"
10,8,"triangle",2,"stranger",2,2,724,1,"test"
10,9,"triangle",2,"you",1,1,1098,1,"test"
10,10,"square",1,"you",1,2,496,1,"test"
10,11,"pentagon",4,"stranger",2,1,1010,1,"test"
10,12,"pentagon",4,"you",1,1,959,1,"test"
10,13,"square",1,"stranger",2,1,780,1,"test"
10,14,"square",1,"you",1,2,746,1,"test"
10,15,"pentagon",4,"you",1,1,826,1,"test"
10,16,"circle",3,"stranger",2,1,1044,1,"test"
10,17,"triangle",2,"stranger",2,2,944,1,"test"
10,18,"triangle",2,"stranger",2,2,771,1,"test"
10,19,"circle",3,"you",1,1,590,1,"test"
10,20,"square",1,"you",1,2,641,1,"test"
10,21,"triangle",2,"stranger",2,2,702,1,"test"
10,22,"square",1,"you",1,2,559,1,"test"
10,23,"pentagon",4,"stranger",2,1,818,1,"test"
10,24,"triangle",2,"you",1,1,857,1,"test"
10,25,"triangle",2,"stranger",2,2,919,1,"test"
10,26,"triangle",2,"stranger",2,2,726,1,"test"
10,27,"circle",3,"stranger",2,1,601,1,"test"
10,28,"square",1,"you",1,2,648,1,"test"
10,29,"triangle",2,"you",1,1,732,1,"test"
10,30,"square",1,"stranger",2,1,869,1,"test"
10,31,"square",1,"you",1,2,634,1,"test"
10,32,"square",1,"you",1,2,806,1,"test"
10,33,"triangle",2,"stranger",2,2,998,1,"test"
10,34,"pentagon",4,"stranger",2,1,728,1,"test"
10,35,"pentagon",4,"you",1,1,706,1,"test"
10,36,"circle",3,"you",1,1,680,1,"test"
10,37,"square",1,"you",1,2,790,1,"test"
10,38,"pentagon",4,"stranger",2,1,547,1,"test"
10,39,"triangle",2,"stranger",2,2,803,1,"test"
10,40,"square",1,"you",1,2,378,1,"test"
10,41,"triangle",2,"stranger",2,2,581,1,"test"
10,42,"circle",3,"stranger",2,1,706,1,"test"
10,43,"pentagon",4,"you",1,1,705,1,"test"
10,44,"square",1,"you",1,2,435,1,"test"
10,45,"triangle",2,"stranger",2,2,782,1,"test"
10,46,"circle",3,"you",1,1,530,1,"test"
10,47,"square",1,"stranger",2,2,514,0,"test"
10,48,"triangle",2,"you",1,1,789,1,"test"
10,49,"triangle",2,"stranger",2,2,753,1,"test"
10,50,"triangle",2,"stranger",2,2,805,1,"test"
10,51,"triangle",2,"you",1,1,798,1,"test"
10,52,"square",1,"stranger",2,1,718,1,"test"
10,53,"triangle",2,"stranger",2,1,986,0,"test"
10,54,"pentagon",4,"you",1,1,709,1,"test"
10,55,"square",1,"you",1,2,582,1,"test"
10,56,"square",1,"you",1,2,600,1,"test"
10,57,"square",1,"you",1,2,554,1,"test"
10,58,"circle",3,"stranger",2,1,758,1,"test"
10,59,"pentagon",4,"stranger",2,1,746,1,"test"
10,60,"circle",3,"you",1,1,714,1,"test"
10,61,"square",1,"you",1,2,612,1,"test"
10,62,"square",1,"stranger",2,1,894,1,"test"
10,63,"circle",3,"stranger",2,1,911,1,"test"
10,64,"triangle",2,"stranger",2,2,797,1,"test"
10,65,"circle",3,"you",1,1,621,1,"test"
10,66,"triangle",2,"stranger",2,2,891,1,"test"
10,67,"square",1,"you",1,2,735,1,"test"
10,68,"triangle",2,"stranger",2,2,726,1,"test"
10,69,"triangle",2,"you",1,1,939,1,"test"
10,70,"square",1,"you",1,2,647,1,"test"
10,71,"pentagon",4,"stranger",2,1,677,1,"test"
10,72,"pentagon",4,"you",1,1,660,1,"test"
10,73,"square",1,"stranger",2,1,788,1,"test"
10,74,"square",1,"you",1,2,663,1,"test"
10,75,"pentagon",4,"you",1,1,954,1,"test"
10,76,"circle",3,"stranger",2,1,565,1,"test"
10,77,"triangle",2,"stranger",2,2,792,1,"test"
10,78,"triangle",2,"stranger",2,2,675,1,"test"
10,79,"circle",3,"you",1,1,640,1,"test"
10,80,"square",1,"you",1,2,624,1,"test"
10,81,"triangle",2,"stranger",2,2,656,1,"test"
10,82,"square",1,"you",1,2,561,1,"test"
10,83,"pentagon",4,"stranger",2,1,851,1,"test"
10,84,"triangle",2,"you",1,1,641,1,"test"
10,85,"triangle",2,"stranger",2,2,711,1,"test"
10,86,"triangle",2,"stranger",2,2,706,1,"test"
10,87,"circle",3,"stranger",2,1,689,1,"test"
10,88,"square",1,"you",1,2,665,1,"test"
10,89,"triangle",2,"you",1,1,723,1,"test"
10,90,"square",1,"stranger",2,1,646,1,"test"
10,91,"square",1,"you",1,2,574,1,"test"
10,92,"square",1,"you",1,2,514,1,"test"
10,93,"triangle",2,"stranger",2,2,642,1,"test"
10,94,"pentagon",4,"stranger",2,1,651,1,"test"
10,95,"pentagon",4,"you",1,1,672,1,"test"
10,96,"circle",3,"you",1,1,582,1,"test"
10,97,"square",1,"you",1,2,588,1,"test"
10,98,"pentagon",4,"stranger",2,1,572,1,"test"
10,99,"triangle",2,"stranger",2,2,735,1,"test"
10,100,"square",1,"you",1,2,581,1,"test"
10,101,"triangle",2,"stranger",2,2,659,1,"test"
10,102,"circle",3,"stranger",2,1,574,1,"test"
10,103,"pentagon",4,"you",1,1,733,1,"test"
10,104,"square",1,"you",1,2,512,1,"test"
10,105,"triangle",2,"stranger",2,2,708,1,"test"
10,106,"circle",3,"you",1,1,567,1,"test"
10,107,"square",1,"stranger",2,1,686,1,"test"
10,108,"triangle",2,"you",1,2,729,0,"test"
10,109,"triangle",2,"stranger",2,2,731,1,"test"
10,110,"triangle",2,"stranger",2,2,676,1,"test"
10,111,"triangle",2,"you",1,1,719,1,"test"
10,112,"square",1,"stranger",2,1,718,1,"test"
10,113,"triangle",2,"stranger",2,2,877,1,"test"
10,114,"pentagon",4,"you",1,1,644,1,"test"
10,115,"square",1,"you",1,2,584,1,"test"
10,116,"square",1,"you",1,2,520,1,"test"
10,117,"square",1,"you",1,2,650,1,"test"
10,118,"circle",3,"stranger",2,1,543,1,"test"
10,119,"pentagon",4,"stranger",2,1,538,1,"test"
10,120,"circle",3,"you",1,2,541,0,"test"
11,1,"circle",3,"stranger",2,1,1064,1,"test"
11,2,"square",1,"you",1,2,964,1,"test"
11,3,"triangle",2,"stranger",2,0,0,0,"test"
11,4,"pentagon",4,"you",1,1,993,1,"test"
11,5,"square",1,"you",1,2,759,1,"test"
11,6,"square",1,"you",1,2,948,1,"test"
11,7,"triangle",2,"you",1,1,1163,1,"test"
11,8,"triangle",2,"stranger",2,0,0,0,"test"
11,9,"triangle",2,"stranger",2,2,1104,1,"test"
11,10,"circle",3,"you",1,1,801,1,"test"
11,11,"square",1,"stranger",2,1,903,1,"test"
11,12,"pentagon",4,"stranger",2,1,906,1,"test"
11,13,"circle",3,"you",1,1,803,1,"test"
11,14,"square",1,"stranger",2,1,765,1,"test"
11,15,"pentagon",4,"stranger",2,1,735,1,"test"
11,16,"triangle",2,"stranger",2,2,857,1,"test"
11,17,"triangle",2,"you",1,1,872,1,"test"
11,18,"triangle",2,"stranger",2,2,792,1,"test"
11,19,"circle",3,"stranger",2,1,797,1,"test"
11,20,"pentagon",4,"you",1,1,627,1,"test"
11,21,"square",1,"you",1,2,788,1,"test"
11,22,"square",1,"you",1,2,828,1,"test"
11,23,"square",1,"you",1,2,742,1,"test"
11,24,"triangle",2,"stranger",2,2,1171,1,"test"
11,25,"triangle",2,"stranger",2,2,636,1,"test"
11,26,"triangle",2,"stranger",2,2,602,1,"test"
11,27,"square",1,"you",1,2,554,1,"test"
11,28,"triangle",2,"stranger",2,2,759,1,"test"
11,29,"circle",3,"you",1,1,638,1,"test"
11,30,"square",1,"you",1,2,545,1,"test"
11,31,"triangle",2,"you",1,2,686,0,"test"
11,32,"pentagon",4,"you",1,1,944,1,"test"
11,33,"circle",3,"stranger",2,1,645,1,"test"
11,34,"square",1,"stranger",2,1,856,1,"test"
11,35,"pentagon",4,"stranger",2,1,616,1,"test"
11,36,"square",1,"you",1,2,724,1,"test"
11,37,"square",1,"you",1,2,655,1,"test"
11,38,"square",1,"stranger",2,1,725,1,"test"
11,39,"square",1,"you",1,2,646,1,"test"
11,40,"triangle",2,"stranger",2,1,919,0,"test"
11,41,"triangle",2,"you",1,2,863,0,"test"
11,42,"square",1,"you",1,2,621,1,"test"
11,43,"pentagon",4,"stranger",2,1,781,1,"test"
11,44,"triangle",2,"stranger",2,2,1280,1,"test"
11,45,"circle",3,"you",1,1,702,1,"test"
11,46,"pentagon",4,"you",1,1,680,1,"test"
11,47,"circle",3,"stranger",2,1,1247,1,"test"
11,48,"triangle",2,"stranger",2,2,780,1,"test"
11,49,"triangle",2,"you",1,1,822,1,"test"
11,50,"pentagon",4,"you",1,2,834,0,"test"
11,51,"triangle",2,"stranger",2,2,867,1,"test"
11,52,"square",1,"you",1,2,653,1,"test"
11,53,"pentagon",4,"stranger",2,1,691,1,"test"
11,54,"circle",3,"stranger",2,1,599,1,"test"
11,55,"triangle",2,"stranger",2,1,562,0,"test"
11,56,"square",1,"you",1,2,681,1,"test"
11,57,"square",1,"you",1,2,599,1,"test"
11,58,"triangle",2,"stranger",2,1,716,0,"test"
11,59,"circle",3,"you",1,1,649,1,"test"
11,60,"square",1,"stranger",2,1,922,1,"test"
11,61,"circle",3,"stranger",2,1,886,1,"test"
11,62,"square",1,"you",1,2,807,1,"test"
11,63,"triangle",2,"stranger",2,2,955,1,"test"
11,64,"pentagon",4,"you",1,1,1040,1,"test"
11,65,"square",1,"you",1,2,815,1,"test"
11,66,"square",1,"you",1,2,1222,1,"test"
11,67,"triangle",2,"you",1,1,810,1,"test"
11,68,"triangle",2,"stranger",2,2,1109,1,"test"
11,69,"triangle",2,"stranger",2,2,811,1,"test"
11,70,"circle",3,"you",1,1,721,1,"test"
11,71,"square",1,"stranger",2,1,788,1,"test"
11,72,"pentagon",4,"stranger",2,1,934,1,"test"
11,73,"circle",3,"you",1,1,756,1,"test"
11,74,"square",1,"stranger",2,1,791,1,"test"
11,75,"pentagon",4,"stranger",2,1,851,1,"test"
11,76,"triangle",2,"stranger",2,2,875,1,"test"
11,77,"triangle",2,"you",1,1,1030,1,"test"
11,78,"triangle",2,"stranger",2,2,694,1,"test"
11,79,"circle",3,"stranger",2,1,742,1,"test"
11,80,"pentagon",4,"you",1,1,801,1,"test"
11,81,"square",1,"you",1,2,780,1,"test"
11,82,"square",1,"you",1,2,775,1,"test"
11,83,"square",1,"you",1,2,725,1,"test"
11,84,"triangle",2,"stranger",2,1,795,0,"test"
11,85,"triangle",2,"stranger",2,2,843,1,"test"
11,86,"triangle",2,"stranger",2,2,775,1,"test"
11,87,"square",1,"you",1,2,594,1,"test"
11,88,"triangle",2,"stranger",2,2,662,1,"test"
11,89,"circle",3,"you",1,1,838,1,"test"
11,90,"square",1,"you",1,2,748,1,"test"
11,91,"triangle",2,"you",1,1,882,1,"test"
11,92,"pentagon",4,"you",1,1,994,1,"test"
11,93,"circle",3,"stranger",2,1,622,1,"test"
11,94,"square",1,"stranger",2,1,743,1,"test"
11,95,"pentagon",4,"stranger",2,1,647,1,"test"
11,96,"square",1,"you",1,2,694,1,"test"
11,97,"square",1,"you",1,2,703,1,"test"
11,98,"square",1,"stranger",2,1,724,1,"test"
11,99,"square",1,"you",1,2,756,1,"test"
11,100,"triangle",2,"stranger",2,2,882,1,"test"
11,101,"triangle",2,"you",1,1,855,1,"test"
11,102,"square",1,"you",1,2,656,1,"test"
11,103,"pentagon",4,"stranger",2,1,890,1,"test"
11,104,"triangle",2,"stranger",2,2,1148,1,"test"
11,105,"circle",3,"you",1,1,748,1,"test"
11,106,"pentagon",4,"you",1,1,813,1,"test"
11,107,"circle",3,"stranger",2,1,558,1,"test"
11,108,"triangle",2,"stranger",2,2,837,1,"test"
11,109,"triangle",2,"you",1,1,1018,1,"test"
11,110,"pentagon",4,"you",1,1,662,1,"test"
11,111,"triangle",2,"stranger",2,2,1113,1,"test"
11,112,"square",1,"you",1,2,657,1,"test"
11,113,"pentagon",4,"stranger",2,1,634,1,"test"
11,114,"circle",3,"stranger",2,1,560,1,"test"
11,115,"triangle",2,"stranger",2,2,821,1,"test"
11,116,"square",1,"you",1,2,489,1,"test"
11,117,"square",1,"you",1,2,570,1,"test"
11,118,"triangle",2,"stranger",2,2,763,1,"test"
11,119,"circle",3,"you",1,1,603,1,"test"
11,120,"square",1,"stranger",2,1,750,1,"test"
12,1,"triangle",2,"stranger",2,2,1311,1,"test"
12,2,"triangle",2,"stranger",2,2,811,1,"test"
12,3,"triangle",2,"you",1,1,1056,1,"test"
12,4,"square",1,"you",1,2,630,1,"test"
12,5,"triangle",2,"stranger",2,2,818,1,"test"
12,6,"square",1,"you",1,2,648,1,"test"
12,7,"square",1,"stranger",2,1,867,1,"test"
12,8,"square",1,"you",1,2,612,1,"test"
12,9,"pentagon",4,"stranger",2,1,888,1,"test"
12,10,"circle",3,"stranger",2,1,940,1,"test"
12,11,"circle",3,"you",1,1,773,1,"test"
12,12,"pentagon",4,"you",1,1,1048,1,"test"
12,13,"square",1,"you",1,2,695,1,"test"
12,14,"circle",3,"stranger",2,1,895,1,"test"
12,15,"pentagon",4,"stranger",2,1,784,1,"test"
12,16,"triangle",2,"stranger",2,2,913,1,"test"
12,17,"triangle",2,"stranger",2,2,805,1,"test"
12,18,"triangle",2,"stranger",2,2,717,1,"test"
12,19,"pentagon",4,"you",1,1,924,1,"test"
12,20,"square",1,"you",1,2,889,1,"test"
12,21,"circle",3,"you",1,1,827,1,"test"
12,22,"square",1,"you",1,2,686,1,"test"
12,23,"triangle",2,"you",1,1,972,1,"test"
12,24,"square",1,"stranger",2,1,1363,1,"test"
12,25,"circle",3,"stranger",2,1,978,1,"test"
12,26,"triangle",2,"you",1,1,953,1,"test"
12,27,"square",1,"you",1,2,791,1,"test"
12,28,"triangle",2,"stranger",2,2,996,1,"test"
12,29,"square",1,"you",1,2,646,1,"test"
12,30,"triangle",2,"stranger",2,2,937,1,"test"
12,31,"triangle",2,"stranger",2,2,735,1,"test"
12,32,"pentagon",4,"you",1,1,821,1,"test"
12,33,"square",1,"you",1,2,684,1,"test"
12,34,"pentagon",4,"stranger",2,1,924,1,"test"
12,35,"circle",3,"you",1,1,1041,1,"test"
12,36,"square",1,"stranger",2,1,1034,1,"test"
12,37,"square",1,"you",1,2,818,1,"test"
12,38,"pentagon",4,"stranger",2,1,948,1,"test"
12,39,"square",1,"you",1,2,665,1,"test"
12,40,"triangle",2,"stranger",2,2,869,1,"test"
12,41,"circle",3,"stranger",2,1,689,1,"test"
12,42,"triangle",2,"stranger",2,2,751,1,"test"
12,43,"triangle",2,"stranger",2,2,734,1,"test"
12,44,"pentagon",4,"you",1,1,785,1,"test"
12,45,"triangle",2,"you",1,1,979,1,"test"
12,46,"circle",3,"you",1,1,785,1,"test"
12,47,"square",1,"you",1,2,1099,1,"test"
12,48,"square",1,"stranger",2,1,1020,1,"test"
12,49,"square",1,"stranger",2,1,811,1,"test"
12,50,"square",1,"you",1,2,692,1,"test"
12,51,"triangle",2,"stranger",2,2,1435,1,"test"
12,52,"square",1,"you",1,2,680,1,"test"
12,53,"pentagon",4,"stranger",2,1,930,1,"test"
12,54,"triangle",2,"you",1,1,835,1,"test"
12,55,"circle",3,"you",1,1,965,1,"test"
12,56,"triangle",2,"stranger",2,2,856,1,"test"
12,57,"pentagon",4,"you",1,1,863,1,"test"
12,58,"triangle",2,"stranger",2,2,819,1,"test"
12,59,"circle",3,"stranger",2,1,792,1,"test"
12,60,"square",1,"you",1,2,804,1,"test"
12,61,"triangle",2,"stranger",2,2,1439,1,"test"
12,62,"triangle",2,"stranger",2,2,621,1,"test"
12,63,"triangle",2,"you",1,1,817,1,"test"
12,64,"square",1,"you",1,2,607,1,"test"
12,65,"triangle",2,"stranger",2,2,702,1,"test"
12,66,"square",1,"you",1,2,624,1,"test"
12,67,"square",1,"stranger",2,1,852,1,"test"
12,68,"square",1,"you",1,2,653,1,"test"
12,69,"pentagon",4,"stranger",2,1,761,1,"test"
12,70,"circle",3,"stranger",2,1,653,1,"test"
12,71,"circle",3,"you",1,1,872,1,"test"
12,72,"pentagon",4,"you",1,1,917,1,"test"
12,73,"square",1,"you",1,2,768,1,"test"
12,74,"circle",3,"stranger",2,1,610,1,"test"
12,75,"pentagon",4,"stranger",2,1,697,1,"test"
12,76,"triangle",2,"stranger",2,2,767,1,"test"
12,77,"triangle",2,"stranger",2,2,585,1,"test"
12,78,"triangle",2,"stranger",2,2,591,1,"test"
12,79,"pentagon",4,"you",1,1,814,1,"test"
12,80,"square",1,"you",1,2,894,1,"test"
12,81,"circle",3,"you",1,1,676,1,"test"
12,82,"square",1,"you",1,2,741,1,"test"
12,83,"triangle",2,"you",1,1,880,1,"test"
12,84,"square",1,"stranger",2,1,843,1,"test"
12,85,"circle",3,"stranger",2,1,640,1,"test"
12,86,"triangle",2,"you",1,1,1031,1,"test"
12,87,"square",1,"you",1,2,769,1,"test"
12,88,"triangle",2,"stranger",2,2,960,1,"test"
12,89,"square",1,"you",1,2,668,1,"test"
12,90,"triangle",2,"stranger",2,2,793,1,"test"
12,91,"triangle",2,"stranger",2,2,615,1,"test"
12,92,"pentagon",4,"you",1,1,674,1,"test"
12,93,"square",1,"you",1,2,724,1,"test"
12,94,"pentagon",4,"stranger",2,1,1013,1,"test"
12,95,"circle",3,"you",1,1,721,1,"test"
12,96,"square",1,"stranger",2,1,839,1,"test"
12,97,"square",1,"you",1,2,777,1,"test"
12,98,"pentagon",4,"stranger",2,1,649,1,"test"
12,99,"square",1,"you",1,2,614,1,"test"
12,100,"triangle",2,"stranger",2,2,952,1,"test"
12,101,"circle",3,"stranger",2,1,642,1,"test"
12,102,"triangle",2,"stranger",2,2,739,1,"test"
12,103,"triangle",2,"stranger",2,2,660,1,"test"
12,104,"pentagon",4,"you",1,1,831,1,"test"
12,105,"triangle",2,"you",1,1,960,1,"test"
12,106,"circle",3,"you",1,1,656,1,"test"
12,107,"square",1,"you",1,2,629,1,"test"
12,108,"square",1,"stranger",2,1,902,1,"test"
12,109,"square",1,"stranger",2,1,665,1,"test"
12,110,"square",1,"you",1,2,882,1,"test"
12,111,"triangle",2,"stranger",2,2,834,1,"test"
12,112,"square",1,"you",1,2,743,1,"test"
12,113,"pentagon",4,"stranger",2,1,761,1,"test"
12,114,"triangle",2,"you",1,1,762,1,"test"
12,115,"circle",3,"you",1,1,653,1,"test"
12,116,"triangle",2,"stranger",2,2,847,1,"test"
12,117,"pentagon",4,"you",1,1,696,1,"test"
12,118,"triangle",2,"stranger",2,2,799,1,"test"
12,119,"circle",3,"stranger",2,1,759,1,"test"
12,120,"square",1,"you",1,2,691,1,"test"
13,1,"triangle",2,"stranger",2,2,837,1,"test"
13,2,"pentagon",4,"you",1,1,460,1,"test"
13,3,"square",1,"you",1,2,680,1,"test"
13,4,"pentagon",4,"stranger",2,1,559,1,"test"
13,5,"square",1,"you",1,2,633,1,"test"
13,6,"square",1,"stranger",2,1,849,1,"test"
13,7,"triangle",2,"stranger",2,2,873,1,"test"
13,8,"triangle",2,"you",1,1,823,1,"test"
13,9,"circle",3,"stranger",2,1,584,1,"test"
13,10,"square",1,"you",1,2,684,1,"test"
13,11,"circle",3,"you",1,1,524,1,"test"
13,12,"triangle",2,"stranger",2,2,830,1,"test"
13,13,"circle",3,"stranger",2,1,624,1,"test"
13,14,"square",1,"stranger",2,1,899,1,"test"
13,15,"triangle",2,"you",1,1,660,1,"test"
13,16,"triangle",2,"stranger",2,1,589,0,"test"
13,17,"triangle",2,"stranger",2,2,960,1,"test"
13,18,"pentagon",4,"stranger",2,1,644,1,"test"
13,19,"pentagon",4,"you",1,1,633,1,"test"
13,20,"square",1,"you",1,2,613,1,"test"
13,21,"square",1,"you",1,2,776,1,"test"
13,22,"circle",3,"you",1,1,600,1,"test"
13,23,"square",1,"you",1,2,695,1,"test"
13,24,"triangle",2,"stranger",2,2,794,1,"test"
13,25,"triangle",2,"stranger",2,2,759,1,"test"
13,26,"triangle",2,"stranger",2,2,796,1,"test"
13,27,"square",1,"you",1,2,770,1,"test"
13,28,"triangle",2,"you",1,1,732,1,"test"
13,29,"square",1,"stranger",2,1,963,1,"test"
13,30,"triangle",2,"stranger",2,2,721,1,"test"
13,31,"pentagon",4,"you",1,1,570,1,"test"
13,32,"circle",3,"stranger",2,1,604,1,"test"
13,33,"circle",3,"you",1,1,587,1,"test"
13,34,"square",1,"you",1,2,755,1,"test"
13,35,"pentagon",4,"stranger",2,1,643,1,"test"
13,36,"square",1,"you",1,2,687,1,"test"
13,37,"square",1,"stranger",2,1,682,1,"test"
13,38,"triangle",2,"you",1,1,785,1,"test"
13,39,"square",1,"you",1,2,647,1,"test"
13,40,"pentagon",4,"you",1,1,662,1,"test"
13,41,"square",1,"you",1,2,766,1,"test"
13,42,"triangle",2,"stranger",2,2,809,1,"test"
13,43,"circle",3,"you",1,1,536,1,"test"
13,44,"circle",3,"stranger",2,1,616,1,"test"
13,45,"triangle",2,"stranger",2,2,772,1,"test"
13,46,"triangle",2,"stranger",2,2,699,1,"test"
13,47,"square",1,"you",1,2,661,1,"test"
13,48,"pentagon",4,"stranger",2,1,560,1,"test"
13,49,"circle",3,"you",1,1,783,1,"test"
13,50,"pentagon",4,"stranger",2,1,527,1,"test"
13,51,"pentagon",4,"you",1,1,571,1,"test"
13,52,"triangle",2,"you",1,1,853,1,"test"
13,53,"circle",3,"stranger",2,1,562,1,"test"
13,54,"triangle",2,"stranger",2,2,867,1,"test"
13,55,"triangle",2,"stranger",2,2,642,1,"test"
13,56,"square",1,"stranger",2,1,928,1,"test"
13,57,"triangle",2,"stranger",2,2,700,1,"test"
13,58,"square",1,"you",1,2,652,1,"test"
13,59,"square",1,"you",1,2,651,1,"test"
13,60,"square",1,"you",1,2,539,1,"test"
13,61,"triangle",2,"stranger",2,2,858,1,"test"
13,62,"pentagon",4,"you",1,1,515,1,"test"
13,63,"square",1,"you",1,2,593,1,"test"
13,64,"pentagon",4,"stranger",2,1,584,1,"test"
13,65,"square",1,"you",1,2,476,1,"test"
13,66,"square",1,"stranger",2,1,623,1,"test"
13,67,"triangle",2,"stranger",2,2,808,1,"test"
13,68,"triangle",2,"you",1,1,854,1,"test"
13,69,"circle",3,"stranger",2,1,607,1,"test"
13,70,"square",1,"you",1,2,699,1,"test"
13,71,"circle",3,"you",1,1,708,1,"test"
13,72,"triangle",2,"stranger",2,2,819,1,"test"
13,73,"circle",3,"stranger",2,1,572,1,"test"
13,74,"square",1,"stranger",2,2,501,0,"test"
13,75,"triangle",2,"you",1,1,760,1,"test"
13,76,"triangle",2,"stranger",2,2,901,1,"test"
13,77,"triangle",2,"stranger",2,2,1038,1,"test"
13,78,"pentagon",4,"stranger",2,1,609,1,"test"
13,79,"pentagon",4,"you",1,1,630,1,"test"
13,80,"square",1,"you",1,2,815,1,"test"
13,81,"square",1,"you",1,2,792,1,"test"
13,82,"circle",3,"you",1,1,555,1,"test"
13,83,"square",1,"you",1,2,676,1,"test"
13,84,"triangle",2,"stranger",2,2,824,1,"test"
13,85,"triangle",2,"stranger",2,2,704,1,"test"
13,86,"triangle",2,"stranger",2,2,751,1,"test"
13,87,"square",1,"you",1,2,581,1,"test"
13,88,"triangle",2,"you",1,1,779,1,"test"
13,89,"square",1,"stranger",2,1,1078,1,"test"
13,90,"triangle",2,"stranger",2,2,846,1,"test"
13,91,"pentagon",4,"you",1,1,600,1,"test"
13,92,"circle",3,"stranger",2,1,548,1,"test"
13,93,"circle",3,"you",1,1,679,1,"test"
13,94,"square",1,"you",1,1,928,0,"test"
13,95,"pentagon",4,"stranger",2,1,588,1,"test"
13,96,"square",1,"you",1,2,617,1,"test"
13,97,"square",1,"stranger",2,1,774,1,"test"
13,98,"triangle",2,"you",1,1,842,1,"test"
13,99,"square",1,"you",1,2,749,1,"test"
13,100,"pentagon",4,"you",1,1,567,1,"test"
13,101,"square",1,"you",1,2,693,1,"test"
13,102,"triangle",2,"stranger",2,2,907,1,"test"
13,103,"circle",3,"you",1,1,561,1,"test"
13,104,"circle",3,"stranger",2,1,604,1,"test"
13,105,"triangle",2,"stranger",2,2,854,1,"test"
13,106,"triangle",2,"stranger",2,2,861,1,"test"
13,107,"square",1,"you",1,2,792,1,"test"
13,108,"pentagon",4,"stranger",2,1,568,1,"test"
13,109,"circle",3,"you",1,1,752,1,"test"
13,110,"pentagon",4,"stranger",2,1,561,1,"test"
13,111,"pentagon",4,"you",1,1,634,1,"test"
13,112,"triangle",2,"you",1,1,880,1,"test"
13,113,"circle",3,"stranger",2,1,618,1,"test"
13,114,"triangle",2,"stranger",2,2,874,1,"test"
13,115,"triangle",2,"stranger",2,2,765,1,"test"
13,116,"square",1,"stranger",2,1,814,1,"test"
13,117,"triangle",2,"stranger",2,2,783,1,"test"
13,118,"square",1,"you",1,2,725,1,"test"
13,119,"square",1,"you",1,2,590,1,"test"
13,120,"square",1,"you",1,2,484,1,"test"
14,1,"circle",3,"stranger",2,1,1224,1,"test"
14,2,"triangle",2,"stranger",2,2,928,1,"test"
14,3,"square",1,"you",1,2,944,1,"test"
14,4,"square",1,"you",1,2,574,1,"test"
14,5,"circle",3,"you",1,1,933,1,"test"
14,6,"pentagon",4,"you",1,1,831,1,"test"
14,7,"square",1,"you",1,2,841,1,"test"
14,8,"triangle",2,"stranger",2,2,910,1,"test"
14,9,"pentagon",4,"stranger",2,1,631,1,"test"
14,10,"triangle",2,"stranger",2,2,695,1,"test"
14,11,"square",1,"stranger",2,1,880,1,"test"
14,12,"triangle",2,"you",1,2,948,0,"test"
14,13,"triangle",2,"stranger",2,2,1131,1,"test"
14,14,"triangle",2,"stranger",2,2,905,1,"test"
14,15,"square",1,"you",1,2,898,1,"test"
14,16,"square",1,"stranger",2,2,1365,0,"test"
14,17,"pentagon",4,"you",1,1,1341,1,"test"
14,18,"square",1,"you",1,2,898,1,"test"
14,19,"pentagon",4,"stranger",2,1,1389,1,"test"
14,20,"circle",3,"stranger",2,1,943,1,"test"
14,21,"square",1,"you",1,2,839,1,"test"
14,22,"triangle",2,"you",1,1,996,1,"test"
14,23,"triangle",2,"stranger",2,2,1251,1,"test"
14,24,"circle",3,"you",1,1,1244,1,"test"
14,25,"square",1,"you",1,2,726,1,"test"
14,26,"circle",3,"you",1,1,1171,1,"test"
14,27,"pentagon",4,"you",1,1,1028,1,"test"
14,28,"square",1,"stranger",2,1,1539,1,"test"
14,29,"triangle",2,"stranger",2,2,1158,1,"test"
14,30,"square",1,"you",1,2,789,1,"test"
14,31,"triangle",2,"stranger",2,2,1226,1,"test"
14,32,"triangle",2,"stranger",2,2,862,1,"test"
14,33,"square",1,"you",1,2,769,1,"test"
14,34,"triangle",2,"you",1,2,1308,0,"test"
14,35,"pentagon",4,"stranger",2,1,1285,1,"test"
14,36,"circle",3,"stranger",2,1,1277,1,"test"
14,37,"circle",3,"you",1,1,755,1,"test"
14,38,"square",1,"you",1,2,968,1,"test"
14,39,"pentagon",4,"stranger",2,1,1112,1,"test"
14,40,"square",1,"you",1,2,923,1,"test"
14,41,"square",1,"stranger",2,1,1062,1,"test"
14,42,"triangle",2,"stranger",2,2,1263,1,"test"
14,43,"triangle",2,"stranger",2,2,1261,1,"test"
14,44,"triangle",2,"stranger",2,2,816,1,"test"
14,45,"triangle",2,"you",1,1,1373,1,"test"
14,46,"pentagon",4,"you",1,1,960,1,"test"
14,47,"circle",3,"stranger",2,1,1141,1,"test"
14,48,"square",1,"you",1,2,806,1,"test"
14,49,"circle",3,"stranger",2,1,1135,1,"test"
