"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"5","2","62","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","804","1"
"5","2","63","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","862","1"
"5","2","64","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","830","1"
"5","2","65","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","860","1"
"5","2","66","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","648","1"
"5","2","67","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","895","1"
"5","2","68","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","1173","1"
"5","2","69","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1058","1"
"5","2","70","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","810","1"
"5","2","71","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1373","1"
"5","2","72","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","1077","1"
"5","2","73","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","821","1"
"5","2","74","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","963","1"
"5","2","75","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","941","1"
"5","2","76","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","859","1"
"5","2","77","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","1061","1"
"5","2","78","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","881","1"
"5","2","79","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","887","1"
"5","2","80","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1061","1"
"5","2","81","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","1316","1"
"5","2","82","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","821","1"
"5","2","83","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","1057","1"
"5","2","84","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","971","1"
"5","2","85","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1092","1"
"5","2","86","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","934","1"
"5","2","87","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","926","1"
"5","2","88","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1069","1"
"5","2","89","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","1049","1"
"5","2","90","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","1074","1"
"5","2","91","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1086","1"
"5","2","92","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","931","1"
"5","2","93","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","826","1"
"5","2","94","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","869","1"
"5","2","95","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","792","1"
"5","2","96","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","933","1"
"5","2","97","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","848","1"
"5","2","98","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1101","1"
"5","2","99","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1106","1"
"5","2","100","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","805","1"
"5","2","101","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1023","1"
"5","2","102","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","960","1"
"5","2","103","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","751","1"
"5","2","104","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","831","1"
"5","2","105","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","694","1"
"5","2","106","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","794","1"
"5","2","107","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","779","1"
"5","2","108","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","749","1"
"5","2","109","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","799","1"
"5","2","110","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","663","1"
"5","2","111","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","728","1"
"5","2","112","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","1026","1"
"5","2","113","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","983","1"
"5","2","114","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","755","1"
"5","2","115","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","914","1"
"5","2","116","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1190","1"
"5","2","117","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1086","1"
"5","2","118","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","1039","1"
"5","2","119","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","888","1"
"5","2","120","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","932","1"
"6","1","1","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","532","1"
"6","1","2","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","977","1"
"6","1","3","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","1250","1"
"6","1","4","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1124","1"
"6","1","5","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","519","1"
"6","1","6","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","767","1"
"6","1","7","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","748","1"
"6","1","8","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","820","1"
"6","1","9","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1034","1"
"6","1","10","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","1004","1"
"6","1","11","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","1354","1"
"6","1","12","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","974","1"
"6","1","13","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1108","1"
"6","1","14","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","701","1"
"6","1","15","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","763","0"
"6","1","16","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","739","1"
"6","1","17","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","670","1"
"6","1","18","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","994","1"
"6","1","19","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1268","1"
"6","1","20","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","996","1"
"6","1","21","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1156","1"
"6","1","22","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1290","1"
"6","1","23","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","842","1"
"6","1","24","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","1314","1"
"6","1","25","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","989","1"
"6","1","26","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","764","1"
"6","1","27","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","652","1"
"6","1","28","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1296","1"
"6","1","29","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","974","1"
"6","1","30","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","752","1"
"6","1","31","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","999","1"
"6","1","32","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1051","1"
"6","1","33","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","628","1"
"6","1","34","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","913","1"
"6","1","35","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","735","1"
"6","1","36","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","732","1"
"6","1","37","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","534","1"
"6","1","38","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","775","1"
"6","1","39","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","817","1"
"6","1","40","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","1358","1"
"6","1","41","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1125","1"
"6","1","42","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","934","1"
"6","1","43","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","772","1"
"6","1","44","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1009","1"
"6","1","45","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","761","1"
"6","1","46","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","715","1"
"6","1","47","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","596","1"
"6","1","48","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","713","1"
"6","1","49","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","978","1"
"6","1","50","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","987","1"
"6","1","51","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","655","1"
"6","1","52","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","1030","1"
"6","1","53","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","542","1"
"6","1","54","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","664","1"
"6","1","55","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","934","1"
"6","1","56","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","1265","1"
"6","1","57","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","798","1"
"6","1","58","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","657","0"
"6","1","59","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","651","1"
"6","1","60","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1187","1"
"6","2","61","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","706","1"
"6","2","62","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","727","1"
"6","2","63","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","591","1"
"6","2","64","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","866","1"
"6","2","65","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","568","1"
"6","2","66","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","908","1"
"6","2","67","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","611","1"
"6","2","68","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","955","1"
"6","2","69","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","892","1"
"6","2","70","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","907","1"
"6","2","71","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","1007","1"
"6","2","72","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","839","1"
"6","2","73","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","823","1"
"6","2","74","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","824","1"
"6","2","75","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","873","1"
"6","2","76","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","719","1"
"6","2","77","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","594","1"
"6","2","78","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","603","1"
"6","2","79","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","867","1"
"6","2","80","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","651","1"
"6","2","81","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","725","1"
"6","2","82","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","762","1"
"6","2","83","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","458","1"
"6","2","84","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","656","1"
"6","2","85","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","971","1"
"6","2","86","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","756","1"
"6","2","87","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","714","1"
"6","2","88","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","659","1"
"6","2","89","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","688","1"
"6","2","90","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","596","1"
"6","2","91","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","541","1"
"6","2","92","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","698","1"
"6","2","93","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","557","1"
"6","2","94","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","702","0"
"6","2","95","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","1135","1"
"6","2","96","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","760","1"
"6","2","97","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","475","1"
"6","2","98","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","707","1"
"6","2","99","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","907","1"
"6","2","100","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","725","1"
"6","2","101","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","861","1"
"6","2","102","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","621","1"
"6","2","103","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","452","1"
"6","2","104","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","829","1"
"6","2","105","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","916","1"
"6","2","106","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","565","1"
"6","2","107","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","456","1"
"6","2","108","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","656","1"
"6","2","109","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","787","1"
"6","2","110","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","879","1"
"6","2","111","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","733","1"
"6","2","112","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","942","1"
"6","2","113","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","686","1"
"6","2","114","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","826","1"
"6","2","115","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","741","1"
"6","2","116","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","742","1"
"6","2","117","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","766","1"
"6","2","118","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","684","1"
"6","2","119","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","607","1"
"6","2","120","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1176","1"
"7","1","1","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","0","NA","NA"
"7","1","2","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","417","1"
"7","1","3","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","324","0"
"7","1","4","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","436","1"
"7","1","5","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","466","0"
"7","1","6","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","454","1"
"7","1","7","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","443","1"
"7","1","8","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","386","1"
"7","1","9","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","423","1"
"7","1","10","square","you","self-matching","Matching","1","You","Self","1","You","Self","1","418","0"
"7","1","11","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","394","1"
"7","1","12","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","432","1"
"7","1","13","square","you","self-matching","Matching","1","You","Self","1","You","Self","1","529","0"
"7","1","14","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","337","1"
"7","1","15","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","380","1"
"7","1","16","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","2","435","0"
"7","1","17","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","580","1"
"7","1","18","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","376","0"
"7","1","19","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","497","0"
"7","1","20","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","514","1"
"7","1","21","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","419","1"
"7","1","22","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","449","1"
"7","1","23","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","554","1"
"7","1","24","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","404","1"
"7","1","25","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","453","1"
"7","1","26","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","480","1"
"7","1","27","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","397","1"
"7","1","28","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","411","1"
"7","1","29","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","592","0"
"7","1","30","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","427","0"
"7","1","31","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","402","1"
"7","1","32","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","631","1"
"7","1","33","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","557","1"
"7","1","34","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","497","1"
"7","1","35","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","439","0"
"7","1","36","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","653","1"
"7","1","37","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","436","1"
"7","1","38","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","594","1"
"7","1","39","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","546","1"
"7","1","40","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","821","1"
"7","1","41","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","475","1"
"7","1","42","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","743","1"
"7","1","43","square","you","self-matching","Matching","1","You","Self","1","You","Self","1","538","0"
"7","1","44","square","you","self-matching","Matching","1","You","Self","1","You","Self","1","437","0"
"7","1","45","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","438","1"
"7","1","46","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","428","1"
"7","1","47","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","569","1"
"7","1","48","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","520","1"
"7","1","49","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","662","1"
"7","1","50","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","427","1"
"7","1","51","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","690","0"
"7","1","52","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","603","1"
"7","1","53","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","595","1"
"7","1","54","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","583","1"
"7","1","55","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","381","1"
"7","1","56","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","721","1"
"7","1","57","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","579","1"
"7","1","58","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","493","1"
"7","1","59","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","586","1"
"7","1","60","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","670","1"
"7","2","61","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","701","1"
"7","2","62","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","655","0"
"7","2","63","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","785","1"
"7","2","64","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","740","1"
"7","2","65","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","699","1"
"7","2","66","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","531","1"
"7","2","67","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","532","1"
"7","2","68","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","466","1"
"7","2","69","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","457","1"
"7","2","70","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","684","1"
"7","2","71","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","458","1"
"7","2","72","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","775","1"
"7","2","73","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","561","1"
"7","2","74","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","422","1"
"7","2","75","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","610","1"
"7","2","76","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","593","1"
"7","2","77","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","665","1"
"7","2","78","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","734","1"
"7","2","79","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","675","1"
"7","2","80","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","555","1"
"7","2","81","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","548","1"
"7","2","82","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","731","1"
"7","2","83","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","866","1"
"7","2","84","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","573","1"
"7","2","85","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","538","1"
"7","2","86","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","645","1"
"7","2","87","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","546","1"
"7","2","88","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","746","1"
"7","2","89","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","779","1"
