"Subject","Trial","Shape","Label","Matching","ACC","RT_ms","bed","manipCheck","Resp","Cresp","Condition"
3,63,"Kreis.png","Ich","Nonmatching",1,963,"L1n",2,"k","k","Ass1"
3,64,"Dreieck.png","Ich","Matching",1,668,"L1m",1,"d","d","Ass1"
3,65,"Dreieck.png","Fremder","Nonmatching",1,673,"L2n",3,"k","k","Ass1"
3,66,"Kreis.png","Ich","Nonmatching",1,875,"L1n",2,"k","k","Ass1"
3,67,"Kreis.png","Fremder","Matching",1,557,"L2m",4,"d","d","Ass1"
3,68,"Dreieck.png","Ich","Matching",1,1697,"L1m",1,"d","d","Ass1"
3,69,"Dreieck.png","Ich","Matching",1,822,"L1m",1,"d","d","Ass1"
3,70,"Kreis.png","Ich","Nonmatching",0,685,"L1n",2,"d","k","Ass1"
3,71,"Dreieck.png","Fremder","Nonmatching",1,827,"L2n",3,"k","k","Ass1"
3,72,"Kreis.png","Fremder","Matching",1,965,"L2m",4,"d","d","Ass1"
3,73,"Dreieck.png","Ich","Matching",1,622,"L1m",1,"d","d","Ass1"
3,74,"Kreis.png","Fremder","Matching",1,965,"L2m",4,"d","d","Ass1"
3,75,"Kreis.png","Ich","Nonmatching",1,973,"L1n",2,"k","k","Ass1"
3,76,"Dreieck.png","Fremder","Nonmatching",1,1184,"L2n",3,"k","k","Ass1"
3,77,"Kreis.png","Ich","Nonmatching",1,1457,"L1n",2,"k","k","Ass1"
3,78,"Dreieck.png","Fremder","Nonmatching",1,1386,"L2n",3,"k","k","Ass1"
3,79,"Dreieck.png","Ich","Matching",1,849,"L1m",1,"d","d","Ass1"
3,80,"Kreis.png","Fremder","Matching",1,2837,"L2m",4,"d","d","Ass1"
3,81,"Kreis.png","Ich","Nonmatching",1,769,"L1n",2,"k","k","Ass1"
3,82,"Kreis.png","Fremder","Matching",1,710,"L2m",4,"d","d","Ass1"
3,83,"Dreieck.png","Ich","Matching",1,1047,"L1m",1,"d","d","Ass1"
3,84,"Dreieck.png","Fremder","Nonmatching",1,1223,"L2n",3,"k","k","Ass1"
3,85,"Dreieck.png","Ich","Matching",1,611,"L1m",1,"d","d","Ass1"
3,86,"Dreieck.png","Fremder","Nonmatching",1,816,"L2n",3,"k","k","Ass1"
3,87,"Kreis.png","Fremder","Matching",1,927,"L2m",4,"d","d","Ass1"
3,88,"Kreis.png","Ich","Nonmatching",1,746,"L1n",2,"k","k","Ass1"
3,89,"Kreis.png","Fremder","Matching",1,816,"L2m",4,"d","d","Ass1"
3,90,"Kreis.png","Ich","Nonmatching",0,920,"L1n",2,"d","k","Ass1"
3,91,"Dreieck.png","Fremder","Nonmatching",1,708,"L2n",3,"k","k","Ass1"
3,92,"Dreieck.png","Ich","Matching",1,764,"L1m",1,"d","d","Ass1"
3,93,"Dreieck.png","Fremder","Nonmatching",1,1117,"L2n",3,"k","k","Ass1"
3,94,"Kreis.png","Ich","Nonmatching",0,792,"L1n",2,"d","k","Ass1"
3,95,"Dreieck.png","Ich","Matching",1,868,"L1m",1,"d","d","Ass1"
3,96,"Kreis.png","Fremder","Matching",1,1065,"L2m",4,"d","d","Ass1"
3,97,"Kreis.png","Fremder","Matching",1,768,"L2m",4,"d","d","Ass1"
3,98,"Dreieck.png","Ich","Matching",1,755,"L1m",1,"d","d","Ass1"
3,99,"Dreieck.png","Fremder","Nonmatching",1,1380,"L2n",3,"k","k","Ass1"
3,100,"Kreis.png","Ich","Nonmatching",1,1120,"L1n",2,"k","k","Ass1"
3,101,"Dreieck.png","Fremder","Nonmatching",0,599,"L2n",3,"d","k","Ass1"
3,102,"Kreis.png","Ich","Nonmatching",1,935,"L1n",2,"k","k","Ass1"
3,103,"Kreis.png","Fremder","Matching",0,1452,"L2m",4,"k","d","Ass1"
3,104,"Dreieck.png","Ich","Matching",1,679,"L1m",1,"d","d","Ass1"
3,105,"Kreis.png","Ich","Nonmatching",1,863,"L1n",2,"k","k","Ass1"
3,106,"Kreis.png","Fremder","Matching",1,1038,"L2m",4,"d","d","Ass1"
3,107,"Dreieck.png","Ich","Matching",1,751,"L1m",1,"d","d","Ass1"
3,108,"Dreieck.png","Fremder","Nonmatching",1,924,"L2n",3,"k","k","Ass1"
3,109,"Dreieck.png","Fremder","Nonmatching",1,970,"L2n",3,"k","k","Ass1"
3,110,"Kreis.png","Ich","Nonmatching",0,982,"L1n",2,"d","k","Ass1"
3,111,"Kreis.png","Fremder","Matching",1,909,"L2m",4,"d","d","Ass1"
3,112,"Dreieck.png","Ich","Matching",1,1326,"L1m",1,"d","d","Ass1"
3,113,"Dreieck.png","Fremder","Nonmatching",1,919,"L2n",3,"k","k","Ass1"
3,114,"Dreieck.png","Ich","Matching",1,914,"L1m",1,"d","d","Ass1"
3,115,"Kreis.png","Ich","Nonmatching",1,1376,"L1n",2,"k","k","Ass1"
3,116,"Kreis.png","Fremder","Matching",1,2526,"L2m",4,"d","d","Ass1"
3,117,"Dreieck.png","Fremder","Nonmatching",1,1258,"L2n",3,"k","k","Ass1"
3,118,"Dreieck.png","Ich","Matching",1,1140,"L1m",1,"d","d","Ass1"
3,119,"Kreis.png","Fremder","Matching",0,889,"L2m",4,"k","d","Ass1"
3,120,"Kreis.png","Ich","Nonmatching",1,989,"L1n",2,"k","k","Ass1"
3,121,"Kreis.png","Ich","Nonmatching",1,1123,"L1n",2,"k","k","Ass1"
3,122,"Dreieck.png","Fremder","Nonmatching",0,1115,"L2n",3,"d","k","Ass1"
3,123,"Kreis.png","Fremder","Matching",1,1491,"L2m",4,"d","d","Ass1"
3,124,"Dreieck.png","Ich","Matching",1,561,"L1m",1,"d","d","Ass1"
3,125,"Dreieck.png","Fremder","Nonmatching",1,1502,"L2n",3,"k","k","Ass1"
3,126,"Kreis.png","Fremder","Matching",1,1048,"L2m",4,"d","d","Ass1"
3,127,"Dreieck.png","Ich","Matching",1,928,"L1m",1,"d","d","Ass1"
3,128,"Kreis.png","Ich","Nonmatching",0,846,"L1n",2,"d","k","Ass1"
4,1,"Kreis.png","Ich","Nonmatching",1,1523,"L1n",2,"k","k","Ass1"
4,2,"Kreis.png","Fremder","Matching",1,1529,"L2m",4,"d","d","Ass1"
4,3,"Dreieck.png","Ich","Matching",1,600,"L1m",1,"d","d","Ass1"
4,4,"Dreieck.png","Fremder","Nonmatching",1,814,"L2n",3,"k","k","Ass1"
4,5,"Kreis.png","Fremder","Matching",1,1451,"L2m",4,"d","d","Ass1"
4,6,"Kreis.png","Ich","Nonmatching",1,1053,"L1n",2,"k","k","Ass1"
4,7,"Dreieck.png","Ich","Matching",1,915,"L1m",1,"d","d","Ass1"
4,8,"Dreieck.png","Fremder","Nonmatching",1,1399,"L2n",3,"k","k","Ass1"
4,9,"Kreis.png","Ich","Nonmatching",1,1748,"L1n",2,"k","k","Ass1"
4,10,"Dreieck.png","Fremder","Nonmatching",1,1704,"L2n",3,"k","k","Ass1"
4,11,"Kreis.png","Fremder","Matching",1,1525,"L2m",4,"d","d","Ass1"
4,12,"Dreieck.png","Ich","Matching",1,1252,"L1m",1,"d","d","Ass1"
4,13,"Dreieck.png","Ich","Matching",1,1058,"L1m",1,"d","d","Ass1"
4,14,"Dreieck.png","Fremder","Nonmatching",1,861,"L2n",3,"k","k","Ass1"
4,15,"Kreis.png","Fremder","Matching",1,1089,"L2m",4,"d","d","Ass1"
4,16,"Kreis.png","Ich","Nonmatching",1,1666,"L1n",2,"k","k","Ass1"
4,17,"Kreis.png","Ich","Nonmatching",1,1132,"L1n",2,"k","k","Ass1"
4,18,"Dreieck.png","Fremder","Nonmatching",1,1058,"L2n",3,"k","k","Ass1"
4,19,"Dreieck.png","Ich","Matching",1,695,"L1m",1,"d","d","Ass1"
4,20,"Kreis.png","Fremder","Matching",1,1158,"L2m",4,"d","d","Ass1"
4,21,"Dreieck.png","Ich","Matching",1,839,"L1m",1,"d","d","Ass1"
4,22,"Kreis.png","Ich","Nonmatching",1,1198,"L1n",2,"k","k","Ass1"
4,23,"Dreieck.png","Fremder","Nonmatching",1,1849,"L2n",3,"k","k","Ass1"
4,24,"Kreis.png","Fremder","Matching",0,1884,"L2m",4,"k","d","Ass1"
4,25,"Kreis.png","Fremder","Matching",1,2160,"L2m",4,"d","d","Ass1"
4,26,"Dreieck.png","Ich","Matching",1,2215,"L1m",1,"d","d","Ass1"
4,27,"Dreieck.png","Fremder","Nonmatching",1,1645,"L2n",3,"k","k","Ass1"
4,28,"Kreis.png","Ich","Nonmatching",1,1105,"L1n",2,"k","k","Ass1"
4,29,"Kreis.png","Ich","Nonmatching",1,1238,"L1n",2,"k","k","Ass1"
4,30,"Dreieck.png","Fremder","Nonmatching",1,1761,"L2n",3,"k","k","Ass1"
4,31,"Kreis.png","Fremder","Matching",1,1544,"L2m",4,"d","d","Ass1"
4,32,"Dreieck.png","Ich","Matching",1,2256,"L1m",1,"d","d","Ass1"
4,33,"Kreis.png","Ich","Nonmatching",1,1346,"L1n",2,"k","k","Ass1"
4,34,"Kreis.png","Fremder","Matching",1,4384,"L2m",4,"d","d","Ass1"
4,35,"Dreieck.png","Ich","Matching",1,1192,"L1m",1,"d","d","Ass1"
4,36,"Dreieck.png","Fremder","Nonmatching",1,1535,"L2n",3,"k","k","Ass1"
4,37,"Kreis.png","Ich","Nonmatching",1,1541,"L1n",2,"k","k","Ass1"
4,38,"Dreieck.png","Ich","Matching",1,771,"L1m",1,"d","d","Ass1"
4,39,"Kreis.png","Fremder","Matching",1,1011,"L2m",4,"d","d","Ass1"
4,40,"Dreieck.png","Fremder","Nonmatching",1,868,"L2n",3,"k","k","Ass1"
4,41,"Dreieck.png","Fremder","Nonmatching",1,910,"L2n",3,"k","k","Ass1"
4,42,"Dreieck.png","Ich","Matching",1,688,"L1m",1,"d","d","Ass1"
4,43,"Kreis.png","Fremder","Matching",1,1620,"L2m",4,"d","d","Ass1"
4,44,"Kreis.png","Ich","Nonmatching",1,1771,"L1n",2,"k","k","Ass1"
4,45,"Dreieck.png","Ich","Matching",1,585,"L1m",1,"d","d","Ass1"
4,46,"Kreis.png","Fremder","Matching",1,1579,"L2m",4,"d","d","Ass1"
4,47,"Dreieck.png","Fremder","Nonmatching",1,1502,"L2n",3,"k","k","Ass1"
4,48,"Kreis.png","Ich","Nonmatching",1,1070,"L1n",2,"k","k","Ass1"
4,49,"Dreieck.png","Ich","Matching",1,913,"L1m",1,"d","d","Ass1"
4,50,"Dreieck.png","Fremder","Nonmatching",1,1788,"L2n",3,"k","k","Ass1"
4,51,"Kreis.png","Ich","Nonmatching",1,872,"L1n",2,"k","k","Ass1"
4,52,"Kreis.png","Fremder","Matching",0,773,"L2m",4,"k","d","Ass1"
4,53,"Dreieck.png","Fremder","Nonmatching",1,799,"L2n",3,"k","k","Ass1"
4,54,"Dreieck.png","Ich","Matching",1,687,"L1m",1,"d","d","Ass1"
4,55,"Kreis.png","Ich","Nonmatching",1,972,"L1n",2,"k","k","Ass1"
4,56,"Kreis.png","Fremder","Matching",1,1375,"L2m",4,"d","d","Ass1"
4,57,"Kreis.png","Ich","Nonmatching",1,1119,"L1n",2,"k","k","Ass1"
4,58,"Dreieck.png","Ich","Matching",1,989,"L1m",1,"d","d","Ass1"
4,59,"Kreis.png","Fremder","Matching",1,1547,"L2m",4,"d","d","Ass1"
4,60,"Dreieck.png","Fremder","Nonmatching",1,1435,"L2n",3,"k","k","Ass1"
4,61,"Dreieck.png","Fremder","Nonmatching",1,1134,"L2n",3,"k","k","Ass1"
4,62,"Kreis.png","Fremder","Matching",1,2187,"L2m",4,"d","d","Ass1"
4,63,"Kreis.png","Ich","Nonmatching",1,895,"L1n",2,"k","k","Ass1"
4,64,"Dreieck.png","Ich","Matching",1,825,"L1m",1,"d","d","Ass1"
4,65,"Dreieck.png","Fremder","Nonmatching",1,590,"L2n",3,"k","k","Ass1"
4,66,"Kreis.png","Ich","Nonmatching",1,963,"L1n",2,"k","k","Ass1"
4,67,"Dreieck.png","Ich","Matching",1,720,"L1m",1,"d","d","Ass1"
4,68,"Kreis.png","Fremder","Matching",0,1020,"L2m",4,"k","d","Ass1"
4,69,"Kreis.png","Ich","Nonmatching",0,1424,"L1n",2,"l","k","Ass1"
4,70,"Dreieck.png","Fremder","Nonmatching",1,1588,"L2n",3,"k","k","Ass1"
4,71,"Kreis.png","Fremder","Matching",1,1808,"L2m",4,"d","d","Ass1"
4,72,"Dreieck.png","Ich","Matching",1,989,"L1m",1,"d","d","Ass1"
4,73,"Kreis.png","Fremder","Matching",1,1223,"L2m",4,"d","d","Ass1"
4,74,"Kreis.png","Ich","Nonmatching",1,1277,"L1n",2,"k","k","Ass1"
4,75,"Dreieck.png","Fremder","Nonmatching",1,1008,"L2n",3,"k","k","Ass1"
4,76,"Dreieck.png","Ich","Matching",1,787,"L1m",1,"d","d","Ass1"
4,77,"Dreieck.png","Ich","Matching",1,1391,"L1m",1,"d","d","Ass1"
4,78,"Dreieck.png","Fremder","Nonmatching",1,824,"L2n",3,"k","k","Ass1"
4,79,"Kreis.png","Ich","Nonmatching",1,1255,"L1n",2,"k","k","Ass1"
4,80,"Kreis.png","Fremder","Matching",1,1034,"L2m",4,"d","d","Ass1"
4,81,"Dreieck.png","Fremder","Nonmatching",1,1288,"L2n",3,"k","k","Ass1"
4,82,"Kreis.png","Fremder","Matching",1,1107,"L2m",4,"d","d","Ass1"
4,83,"Dreieck.png","Ich","Matching",1,672,"L1m",1,"d","d","Ass1"
4,84,"Kreis.png","Ich","Nonmatching",1,796,"L1n",2,"k","k","Ass1"
4,85,"Dreieck.png","Fremder","Nonmatching",1,1117,"L2n",3,"k","k","Ass1"
4,86,"Kreis.png","Ich","Nonmatching",1,989,"L1n",2,"k","k","Ass1"
4,87,"Dreieck.png","Ich","Matching",1,538,"L1m",1,"d","d","Ass1"
4,88,"Kreis.png","Fremder","Matching",1,1571,"L2m",4,"d","d","Ass1"
4,89,"Kreis.png","Ich","Nonmatching",1,1533,"L1n",2,"k","k","Ass1"
4,90,"Kreis.png","Fremder","Matching",1,1385,"L2m",4,"d","d","Ass1"
4,91,"Dreieck.png","Ich","Matching",1,678,"L1m",1,"d","d","Ass1"
4,92,"Dreieck.png","Fremder","Nonmatching",1,818,"L2n",3,"k","k","Ass1"
4,93,"Kreis.png","Ich","Nonmatching",1,1283,"L1n",2,"k","k","Ass1"
4,94,"Dreieck.png","Fremder","Nonmatching",1,936,"L2n",3,"k","k","Ass1"
4,95,"Dreieck.png","Ich","Matching",1,989,"L1m",1,"d","d","Ass1"
4,96,"Kreis.png","Fremder","Matching",1,1118,"L2m",4,"d","d","Ass1"
4,97,"Kreis.png","Fremder","Matching",1,953,"L2m",4,"d","d","Ass1"
4,98,"Dreieck.png","Ich","Matching",1,1347,"L1m",1,"d","d","Ass1"
4,99,"Kreis.png","Ich","Nonmatching",1,1230,"L1n",2,"k","k","Ass1"
4,100,"Dreieck.png","Fremder","Nonmatching",1,857,"L2n",3,"k","k","Ass1"
4,101,"Dreieck.png","Fremder","Nonmatching",1,807,"L2n",3,"k","k","Ass1"
4,102,"Kreis.png","Fremder","Matching",1,1122,"L2m",4,"d","d","Ass1"
4,103,"Kreis.png","Ich","Nonmatching",1,1045,"L1n",2,"k","k","Ass1"
4,104,"Dreieck.png","Ich","Matching",1,1521,"L1m",1,"d","d","Ass1"
4,105,"Kreis.png","Fremder","Matching",1,2416,"L2m",4,"d","d","Ass1"
4,106,"Kreis.png","Ich","Nonmatching",1,867,"L1n",2,"k","k","Ass1"
4,107,"Dreieck.png","Fremder","Nonmatching",1,834,"L2n",3,"k","k","Ass1"
4,108,"Dreieck.png","Ich","Matching",1,1005,"L1m",1,"d","d","Ass1"
4,109,"Kreis.png","Ich","Nonmatching",1,1933,"L1n",2,"k","k","Ass1"
4,110,"Dreieck.png","Fremder","Nonmatching",1,985,"L2n",3,"k","k","Ass1"
4,111,"Dreieck.png","Ich","Matching",1,508,"L1m",1,"d","d","Ass1"
4,112,"Kreis.png","Fremder","Matching",0,979,"L2m",4,"k","d","Ass1"
4,113,"Kreis.png","Ich","Nonmatching",1,872,"L1n",2,"k","k","Ass1"
4,114,"Dreieck.png","Ich","Matching",1,757,"L1m",1,"d","d","Ass1"
4,115,"Kreis.png","Fremder","Matching",1,1163,"L2m",4,"d","d","Ass1"
4,116,"Dreieck.png","Fremder","Nonmatching",1,1017,"L2n",3,"k","k","Ass1"
4,117,"Kreis.png","Ich","Nonmatching",1,885,"L1n",2,"k","k","Ass1"
4,118,"Dreieck.png","Fremder","Nonmatching",1,832,"L2n",3,"k","k","Ass1"
4,119,"Kreis.png","Fremder","Matching",1,1582,"L2m",4,"d","d","Ass1"
4,120,"Dreieck.png","Ich","Matching",1,629,"L1m",1,"d","d","Ass1"
4,121,"Dreieck.png","Fremder","Nonmatching",1,868,"L2n",3,"k","k","Ass1"
4,122,"Kreis.png","Ich","Nonmatching",1,1298,"L1n",2,"k","k","Ass1"
4,123,"Dreieck.png","Ich","Matching",1,642,"L1m",1,"d","d","Ass1"
4,124,"Kreis.png","Fremder","Matching",1,3093,"L2m",4,"d","d","Ass1"
4,125,"Dreieck.png","Fremder","Nonmatching",1,943,"L2n",3,"k","k","Ass1"
4,126,"Dreieck.png","Ich","Matching",1,1027,"L1m",1,"d","d","Ass1"
4,127,"Kreis.png","Ich","Nonmatching",1,854,"L1n",2,"k","k","Ass1"
4,128,"Kreis.png","Fremder","Matching",1,779,"L2m",4,"d","d","Ass1"
8,1,"Dreieck.png","Fremder","Matching",1,761,"L1m",1,"d","d","Ass2"
8,2,"Kreis.png","Ich","Matching",1,2342,"L2m",4,"d","d","Ass2"
8,3,"Dreieck.png","Ich","Nonmatching",1,1249,"L2n",3,"k","k","Ass2"
8,4,"Kreis.png","Fremder","Nonmatching",1,848,"L1n",2,"k","k","Ass2"
8,5,"Kreis.png","Ich","Matching",1,955,"L2m",4,"d","d","Ass2"
8,6,"Dreieck.png","Fremder","Matching",1,1231,"L1m",1,"d","d","Ass2"
8,7,"Dreieck.png","Ich","Nonmatching",1,900,"L2n",3,"k","k","Ass2"
8,8,"Kreis.png","Fremder","Nonmatching",1,1258,"L1n",2,"k","k","Ass2"
8,9,"Dreieck.png","Fremder","Matching",1,901,"L1m",1,"d","d","Ass2"
8,10,"Dreieck.png","Ich","Nonmatching",1,1289,"L2n",3,"k","k","Ass2"
8,11,"Kreis.png","Fremder","Nonmatching",1,1642,"L1n",2,"k","k","Ass2"
8,12,"Kreis.png","Ich","Matching",1,861,"L2m",4,"d","d","Ass2"
8,13,"Kreis.png","Ich","Matching",1,1042,"L2m",4,"d","d","Ass2"
8,14,"Kreis.png","Fremder","Nonmatching",1,1242,"L1n",2,"k","k","Ass2"
8,15,"Dreieck.png","Fremder","Matching",1,900,"L1m",1,"d","d","Ass2"
8,16,"Dreieck.png","Ich","Nonmatching",1,1021,"L2n",3,"k","k","Ass2"
8,17,"Kreis.png","Fremder","Nonmatching",1,943,"L1n",2,"k","k","Ass2"
8,18,"Dreieck.png","Ich","Nonmatching",1,1173,"L2n",3,"k","k","Ass2"
8,19,"Dreieck.png","Fremder","Matching",1,948,"L1m",1,"d","d","Ass2"
8,20,"Kreis.png","Ich","Matching",1,899,"L2m",4,"d","d","Ass2"
8,21,"Kreis.png","Ich","Matching",1,913,"L2m",4,"d","d","Ass2"
8,22,"Dreieck.png","Ich","Nonmatching",1,705,"L2n",3,"k","k","Ass2"
8,23,"Kreis.png","Fremder","Nonmatching",1,936,"L1n",2,"k","k","Ass2"
8,24,"Dreieck.png","Fremder","Matching",1,1151,"L1m",1,"d","d","Ass2"
8,25,"Dreieck.png","Ich","Nonmatching",1,729,"L2n",3,"k","k","Ass2"
8,26,"Dreieck.png","Fremder","Matching",1,1133,"L1m",1,"d","d","Ass2"
8,27,"Kreis.png","Ich","Matching",1,1336,"L2m",4,"d","d","Ass2"
8,28,"Kreis.png","Fremder","Nonmatching",1,1088,"L1n",2,"k","k","Ass2"
8,29,"Dreieck.png","Ich","Nonmatching",1,975,"L2n",3,"k","k","Ass2"
8,30,"Kreis.png","Ich","Matching",1,453,"L2m",4,"d","d","Ass2"
8,31,"Dreieck.png","Fremder","Matching",1,630,"L1m",1,"d","d","Ass2"
8,32,"Kreis.png","Fremder","Nonmatching",1,1049,"L1n",2,"k","k","Ass2"
8,33,"Kreis.png","Fremder","Nonmatching",1,1199,"L1n",2,"k","k","Ass2"
8,34,"Dreieck.png","Ich","Nonmatching",1,1033,"L2n",3,"k","k","Ass2"
8,35,"Kreis.png","Ich","Matching",1,912,"L2m",4,"d","d","Ass2"
8,36,"Dreieck.png","Fremder","Matching",1,1294,"L1m",1,"d","d","Ass2"
8,37,"Dreieck.png","Ich","Nonmatching",1,891,"L2n",3,"k","k","Ass2"
8,38,"Kreis.png","Ich","Matching",1,978,"L2m",4,"d","d","Ass2"
8,39,"Kreis.png","Fremder","Nonmatching",1,750,"L1n",2,"k","k","Ass2"
8,40,"Dreieck.png","Fremder","Matching",1,1222,"L1m",1,"d","d","Ass2"
8,41,"Dreieck.png","Ich","Nonmatching",1,1048,"L2n",3,"k","k","Ass2"
8,42,"Dreieck.png","Fremder","Matching",1,1178,"L1m",1,"d","d","Ass2"
8,43,"Kreis.png","Fremder","Nonmatching",1,869,"L1n",2,"k","k","Ass2"
8,44,"Kreis.png","Ich","Matching",1,840,"L2m",4,"d","d","Ass2"
8,45,"Kreis.png","Fremder","Nonmatching",1,1259,"L1n",2,"k","k","Ass2"
8,46,"Dreieck.png","Ich","Nonmatching",1,1059,"L2n",3,"k","k","Ass2"
8,47,"Dreieck.png","Fremder","Matching",1,1054,"L1m",1,"d","d","Ass2"
8,48,"Kreis.png","Ich","Matching",1,801,"L2m",4,"d","d","Ass2"
8,49,"Dreieck.png","Fremder","Matching",1,887,"L1m",1,"d","d","Ass2"
8,50,"Kreis.png","Ich","Matching",1,1277,"L2m",4,"d","d","Ass2"
8,51,"Kreis.png","Fremder","Nonmatching",1,1000,"L1n",2,"k","k","Ass2"
8,52,"Dreieck.png","Ich","Nonmatching",1,1191,"L2n",3,"k","k","Ass2"
8,53,"Kreis.png","Fremder","Nonmatching",1,1262,"L1n",2,"k","k","Ass2"
8,54,"Dreieck.png","Fremder","Matching",1,905,"L1m",1,"d","d","Ass2"
8,55,"Kreis.png","Ich","Matching",1,1061,"L2m",4,"d","d","Ass2"
8,56,"Dreieck.png","Ich","Nonmatching",1,718,"L2n",3,"k","k","Ass2"
8,57,"Kreis.png","Ich","Matching",1,907,"L2m",4,"d","d","Ass2"
8,58,"Kreis.png","Fremder","Nonmatching",1,627,"L1n",2,"k","k","Ass2"
8,59,"Dreieck.png","Ich","Nonmatching",1,1123,"L2n",3,"k","k","Ass2"
8,60,"Dreieck.png","Fremder","Matching",1,1681,"L1m",1,"d","d","Ass2"
8,61,"Dreieck.png","Fremder","Matching",0,1107,"L1m",1,"k","d","Ass2"
8,62,"Kreis.png","Ich","Matching",1,963,"L2m",4,"d","d","Ass2"
8,63,"Dreieck.png","Ich","Nonmatching",1,1368,"L2n",3,"k","k","Ass2"
8,64,"Kreis.png","Fremder","Nonmatching",1,941,"L1n",2,"k","k","Ass2"
8,65,"Kreis.png","Ich","Matching",1,747,"L2m",4,"d","d","Ass2"
8,66,"Kreis.png","Fremder","Nonmatching",1,934,"L1n",2,"k","k","Ass2"
8,67,"Dreieck.png","Fremder","Matching",1,1258,"L1m",1,"d","d","Ass2"
8,68,"Dreieck.png","Ich","Nonmatching",1,995,"L2n",3,"k","k","Ass2"
8,69,"Dreieck.png","Ich","Nonmatching",1,1334,"L2n",3,"k","k","Ass2"
8,70,"Dreieck.png","Fremder","Matching",1,1964,"L1m",1,"d","d","Ass2"
8,71,"Kreis.png","Ich","Matching",1,609,"L2m",4,"d","d","Ass2"
8,72,"Kreis.png","Fremder","Nonmatching",1,852,"L1n",2,"k","k","Ass2"
8,73,"Kreis.png","Ich","Matching",1,657,"L2m",4,"d","d","Ass2"
8,74,"Dreieck.png","Ich","Nonmatching",1,656,"L2n",3,"k","k","Ass2"
8,75,"Dreieck.png","Fremder","Matching",1,909,"L1m",1,"d","d","Ass2"
8,76,"Kreis.png","Fremder","Nonmatching",1,894,"L1n",2,"k","k","Ass2"
8,77,"Dreieck.png","Ich","Nonmatching",1,1493,"L2n",3,"k","k","Ass2"
8,78,"Kreis.png","Ich","Matching",1,407,"L2m",4,"d","d","Ass2"
8,79,"Kreis.png","Fremder","Nonmatching",1,839,"L1n",2,"k","k","Ass2"
8,80,"Dreieck.png","Fremder","Matching",1,1421,"L1m",1,"d","d","Ass2"
8,81,"Dreieck.png","Fremder","Matching",1,1835,"L1m",1,"d","d","Ass2"
8,82,"Dreieck.png","Ich","Nonmatching",1,1381,"L2n",3,"k","k","Ass2"
8,83,"Kreis.png","Fremder","Nonmatching",1,1034,"L1n",2,"k","k","Ass2"
8,84,"Kreis.png","Ich","Matching",1,1037,"L2m",4,"d","d","Ass2"
8,85,"Dreieck.png","Fremder","Matching",1,1036,"L1m",1,"d","d","Ass2"
8,86,"Kreis.png","Fremder","Nonmatching",1,903,"L1n",2,"k","k","Ass2"
8,87,"Kreis.png","Ich","Matching",1,1506,"L2m",4,"d","d","Ass2"
8,88,"Dreieck.png","Ich","Nonmatching",1,1017,"L2n",3,"k","k","Ass2"
8,89,"Kreis.png","Fremder","Nonmatching",1,684,"L1n",2,"k","k","Ass2"
8,90,"Dreieck.png","Ich","Nonmatching",1,886,"L2n",3,"k","k","Ass2"
8,91,"Kreis.png","Ich","Matching",1,868,"L2m",4,"d","d","Ass2"
8,92,"Dreieck.png","Fremder","Matching",1,1308,"L1m",1,"d","d","Ass2"
8,93,"Dreieck.png","Ich","Nonmatching",1,702,"L2n",3,"k","k","Ass2"
8,94,"Kreis.png","Ich","Matching",1,720,"L2m",4,"d","d","Ass2"
8,95,"Kreis.png","Fremder","Nonmatching",1,1014,"L1n",2,"k","k","Ass2"
8,96,"Dreieck.png","Fremder","Matching",1,1581,"L1m",1,"d","d","Ass2"
8,97,"Dreieck.png","Fremder","Matching",1,963,"L1m",1,"d","d","Ass2"
8,98,"Dreieck.png","Ich","Nonmatching",1,1019,"L2n",3,"k","k","Ass2"
8,99,"Kreis.png","Fremder","Nonmatching",1,1040,"L1n",2,"k","k","Ass2"
8,100,"Kreis.png","Ich","Matching",1,684,"L2m",4,"d","d","Ass2"
8,101,"Dreieck.png","Fremder","Matching",1,1112,"L1m",1,"d","d","Ass2"
8,102,"Kreis.png","Ich","Matching",1,864,"L2m",4,"d","d","Ass2"
8,103,"Kreis.png","Fremder","Nonmatching",1,1522,"L1n",2,"k","k","Ass2"
8,104,"Dreieck.png","Ich","Nonmatching",1,1092,"L2n",3,"k","k","Ass2"
8,105,"Dreieck.png","Fremder","Matching",1,2651,"L1m",1,"d","d","Ass2"
8,106,"Dreieck.png","Ich","Nonmatching",1,671,"L2n",3,"k","k","Ass2"
8,107,"Kreis.png","Ich","Matching",1,730,"L2m",4,"d","d","Ass2"
8,108,"Kreis.png","Fremder","Nonmatching",1,1459,"L1n",2,"k","k","Ass2"
8,109,"Dreieck.png","Ich","Nonmatching",1,963,"L2n",3,"k","k","Ass2"
8,110,"Kreis.png","Fremder","Nonmatching",1,885,"L1n",2,"k","k","Ass2"
8,111,"Dreieck.png","Fremder","Matching",1,1339,"L1m",1,"d","d","Ass2"
8,112,"Kreis.png","Ich","Matching",1,545,"L2m",4,"d","d","Ass2"
8,113,"Dreieck.png","Ich","Nonmatching",1,660,"L2n",3,"k","k","Ass2"
8,114,"Dreieck.png","Fremder","Matching",1,1071,"L1m",1,"d","d","Ass2"
8,115,"Kreis.png","Ich","Matching",1,861,"L2m",4,"d","d","Ass2"
