"Subject","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"3226","Kovi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Kovi","Close","Close","z","678","0.678","1"
"3226","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","639","0.639","1"
"3226","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","633","0.633","1"
"3226","Kovi","You","self-matching","Nonmatching","You","Self","Self","Kovi","Close","Close","z","683","0.683","1"
"3226","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","603","0.603","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","1144","1.144","0"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","979","0.979","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","703","0.703","0"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","742","0.742","0"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","z","1293","1.293","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","907","0.907","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","552","0.552","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","760","0.76","0"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","1020","1.02","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1125","1.125","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","1131","1.131","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","1049","1.049","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","1104","1.104","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","990","0.99","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","1130","1.13","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1045","1.045","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","1328","1.328","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","1030","1.03","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","z","894","0.894","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1244","1.244","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","1366","1.366","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1161","1.161","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","z","1261","1.261","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","630","0.63","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","641","0.641","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","778","0.778","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","1318","1.318","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","972","0.972","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","959","0.959","0"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","x","1499","1.499","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","782","0.782","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1267","1.267","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","946","0.946","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","792","0.792","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","714","0.714","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","936","0.936","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","991","0.991","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","z","649","0.649","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","700","0.7","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","1019","1.019","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","748","0.748","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","617","0.617","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","z","1172","1.172","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","1159","1.159","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","915","0.915","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","x","1498","1.498","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","966","0.966","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","618","0.618","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","691","0.691","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","763","0.763","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","906","0.906","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","z","1135","1.135","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","621","0.621","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","z","888","0.888","0"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","z","838","0.838","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","m","1280","1.28","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","926","0.926","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","894","0.894","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","988","0.988","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","1022","1.022","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","992","0.992","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","748","0.748","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","809","0.809","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","957","0.957","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","1064","1.064","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","992","0.992","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","972","0.972","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","1031","1.031","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","994","0.994","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","828","0.828","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","775","0.775","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","883","0.883","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","1330","1.33","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","z","1096","1.096","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","x","1500","1.5","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","658","0.658","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","675","0.675","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","684","0.684","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","763","0.763","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","1258","1.258","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","617","0.617","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","z","691","0.691","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","619","0.619","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","486","0.486","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","496","0.496","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","z","472","0.472","0"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","682","0.682","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","729","0.729","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","736","0.736","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","1086","1.086","0"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","684","0.684","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","836","0.836","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","1332","1.332","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","874","0.874","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","z","514","0.514","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","649","0.649","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","626","0.626","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","z","525","0.525","0"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","972","0.972","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","816","0.816","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","1091","1.091","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","785","0.785","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","z","1188","1.188","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","767","0.767","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","700","0.7","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","m","996","0.996","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","773","0.773","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","m","1106","1.106","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","1081","1.081","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","952","0.952","0"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","869","0.869","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","804","0.804","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","1135","1.135","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","1236","1.236","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","686","0.686","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","868","0.868","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","m","813","0.813","0"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","655","0.655","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","1274","1.274","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","1175","1.175","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","783","0.783","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","498","0.498","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","938","0.938","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","656","0.656","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","z","944","0.944","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","590","0.59","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","722","0.722","0"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","874","0.874","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","1034","1.034","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","z","1075","1.075","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","793","0.793","0"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","884","0.884","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","869","0.869","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","685","0.685","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","z","1022","1.022","0"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","1446","1.446","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","1181","1.181","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","1330","1.33","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","957","0.957","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","875","0.875","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1258","1.258","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","747","0.747","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","719","0.719","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","879","0.879","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","1303","1.303","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","1236","1.236","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","820","0.82","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","830","0.83","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","682","0.682","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","768","0.768","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","749","0.749","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","1146","1.146","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","840","0.84","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","1024","1.024","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","z","1114","1.114","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1079","1.079","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","631","0.631","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","618","0.618","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","718","0.718","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","1284","1.284","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1226","1.226","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","898","0.898","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","1010","1.01","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","x","1500","1.5","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","664","0.664","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","818","0.818","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","884","0.884","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","747","0.747","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","793","0.793","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","893","0.893","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","668","0.668","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","988","0.988","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","959","0.959","0"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","1101","1.101","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","1394","1.394","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","1172","1.172","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","1152","1.152","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","939","0.939","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","832","0.832","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","1154","1.154","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","m","1357","1.357","0"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","617","0.617","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","m","813","0.813","0"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","574","0.574","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","1156","1.156","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","991","0.991","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1275","1.275","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","z","960","0.96","0"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","550","0.55","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","787","0.787","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","1096","1.096","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","1079","1.079","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","z","1229","1.229","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","m","719","0.719","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","x","1500","1.5","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","817","0.817","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","676","0.676","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","1085","1.085","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","m","1460","1.46","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","970","0.97","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","805","0.805","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","944","0.944","0"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","1077","1.077","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","z","909","0.909","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","940","0.94","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","753","0.753","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","750","0.75","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","516","0.516","1"
"3001","Julia","Waru","self-pseudoWords","Matching","Waru","Waru","Close","Julia","Close","Close","z","532","0.532","1"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","689","0.689","1"
"3001","Julia","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","Julia","Close","Close","z","1032","1.032","0"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","z","1002","1.002","0"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","860","0.86","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","908","0.908","1"
"3001","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","none","NonPerson","NonPerson","m","740","0.74","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","m","1217","1.217","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","860","0.86","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","564","0.564","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","616","0.616","1"
"3001","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Close","You","Self","Self","m","947","0.947","1"
"3001","Julia","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Julia","Close","Close","z","537","0.537","0"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","775","0.775","1"
"3001","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","555","0.555","1"
"3001","none","Nenu","self-pseudoWords","Matching","Nenu","Nenu","NonPerson","none","NonPerson","NonPerson","m","714","0.714","0"
"3001","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","1009","1.009","1"
"3001","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","NonPerson","You","Self","Self","z","1299","1.299","0"
