match,shape_identity,corr,rt,subj_idx,response
0,2,1,0.420904099999461,1,0
0,1,1,0.38974589999998,1,0
0,3,1,0.501497899997048,1,0
0,2,0,0.36280139995506,1,1
0,2,1,0.400241699942853,1,0
0,2,1,0.229347700020298,1,0
0,2,1,0.408933500002604,1,0
0,3,1,0.448379800014664,1,0
0,1,1,0.330909500014968,1,0
0,3,1,0.507878199976403,1,0
0,1,1,0.433348999998998,1,0
0,3,1,0.435198699997272,1,0
0,1,1,0.508916300022975,1,0
0,3,1,0.407641800004058,1,0
0,1,1,0.420124399999622,1,0
0,1,1,0.572768000012729,1,0
0,3,1,0.300301600014791,1,0
0,1,0,0.45829420001246,1,1
0,3,1,0.429429700016044,1,0
0,1,1,0.411622899991926,1,0
0,3,1,0.545221599983051,1,0
0,3,1,0.40592629997991,1,0
0,2,1,0.432499200047459,1,0
0,2,1,0.492977099958807,1,0
0,2,0,0.296571100014262,1,1
0,3,1,0.485274300037418,1,0
0,1,1,0.566359999997076,1,0
0,2,1,0.548373699944932,1,0
0,2,1,0.41614629997639,1,0
0,2,1,0.468275899998844,1,0
0,2,0,0.294130099995527,1,1
0,1,1,0.436267099983525,1,0
0,3,0,0.324912799987942,1,1
0,3,1,0.341844399983529,1,0
0,1,1,0.455254500033334,1,0
0,3,0,0.706796600017697,1,1
0,3,1,0.334929200005718,1,0
0,2,1,0.631312099983916,1,0
0,3,0,0.426009699993301,1,1
0,2,0,0.252672899980098,1,1
0,2,1,0.284322199993767,1,0
0,3,1,0.564076699956786,1,0
0,3,1,0.497633999970276,1,0
0,3,1,0.404051999968942,1,0
0,3,1,0.381571600039024,1,0
0,1,1,0.391548999992665,1,0
0,1,0,0.361819399986416,1,1
0,1,1,0.415732000023127,1,0
0,3,1,0.458015599986538,1,0
0,2,1,0.439217999984976,1,0
0,1,1,0.435936699970625,1,0
0,3,1,0.398196599970106,1,0
0,1,1,0.352944499987643,1,0
0,3,1,0.375421400007326,1,0
0,1,1,0.344711300043855,1,0
0,1,1,0.392705400008708,1,0
0,1,1,0.248058500001207,1,0
1,1,1,0.502699700009543,1,1
1,2,1,0.524815500015393,1,1
1,3,1,0.522341300034896,1,1
1,2,1,0.515960199991241,1,1
1,3,0,0.619161300011911,1,0
1,1,0,0.668051199987531,1,0
1,3,1,0.518172100011725,1,1
1,1,1,0.321984599984717,1,1
1,3,0,0.366937499959022,1,0
1,1,1,0.361857899988536,1,1
1,2,1,0.558284399972763,1,1
1,2,0,0.485779599985108,1,0
1,1,0,0.432298300031107,1,0
1,1,1,0.385854799998924,1,1
1,1,1,0.463351700047497,1,1
1,1,0,0.362043399945833,1,0
1,1,1,0.276647199993022,1,1
1,1,1,0.418333900044672,1,1
1,2,1,0.494338599964976,1,1
1,3,1,0.404111100011505,1,1
1,1,1,0.379197000002023,1,1
1,3,1,0.442743399995379,1,1
1,2,1,0.44999709998956,1,1
1,1,1,0.423022600007243,1,1
1,3,1,0.44346310000401,1,1
1,1,1,0.327015899994876,1,1
1,3,1,0.363581100013107,1,1
1,1,1,0.236170399992261,1,1
1,1,1,0.409509899967816,1,1
1,2,1,0.547449300007429,1,1
1,2,1,0.42573049996281,1,1
1,3,1,0.297388599952683,1,1
1,2,0,0.328827799996361,1,0
1,1,1,0.314087699982338,1,1
1,1,1,0.408022299990989,1,1
1,3,1,0.718536400003359,1,1
1,1,1,0.493742200022098,1,1
1,3,1,0.536707799998112,1,1
1,3,0,0.328728599997703,1,0
1,2,0,0.369504600006621,1,0
1,2,1,0.464101400051732,1,1
1,2,1,0.496687799983192,1,1
1,1,1,0.303495700005442,1,1
1,3,1,0.452251099981368,1,1
1,3,1,0.434197599999607,1,1
1,1,1,0.516168999951333,1,1
1,2,1,0.458059999975376,1,1
1,3,1,0.507672799983993,1,1
1,2,0,0.371655399969313,1,0
1,1,1,0.345671899965964,1,1
1,3,1,0.514996599988081,1,1
1,3,1,0.320159199996851,1,1
1,2,1,0.421912099991459,1,1
1,2,0,0.365393800020684,1,0
1,2,1,0.484726700000465,1,1
1,2,1,0.416079400049057,1,1
1,2,1,0.443972299981397,1,1
1,2,1,0.513114800036419,1,1
1,2,0,0.314329399960116,1,0
1,1,1,0.350059400021564,1,1
1,3,1,0.362572899961378,1,1
1,1,1,0.275525200006086,1,1
1,3,1,0.326905599969905,1,1
1,2,0,0.274285299994517,1,0
1,1,1,0.33431439998094,1,1
1,2,0,0.327032000001054,1,0
1,2,0,0.319562399992719,1,0
1,1,1,0.435284000006504,1,1
1,2,0,0.294068599992897,1,0
1,3,0,0.346845699998084,1,0
1,1,1,0.337718199996743,1,1
1,2,1,0.472544699965511,1,1
1,2,1,0.374705800029915,1,1
1,2,0,0.316815300029703,1,0
1,2,0,0.287366400007159,1,0
1,2,1,0.415023399982601,1,1
1,2,1,0.486257900018245,1,1
1,1,1,0.273997500014957,1,1
1,2,1,0.511670100037009,1,1
1,3,1,0.528135900036432,1,1
1,2,1,0.458517999970354,1,1
1,1,1,0.3343246000004,1,1
1,1,0,0.416167699964717,1,0
1,3,1,0.411232000042219,1,1
1,3,1,0.496521699998993,1,1
1,3,0,0.260349699994549,1,0
1,2,1,0.202902799996082,1,1
1,2,1,0.235203399963211,1,1
1,1,1,0.394927399989683,1,1
1,1,1,0.559741400007624,1,1
1,3,0,0.488217000034638,1,0
1,3,1,0.433696699969005,1,1
1,3,1,0.24301200004993,1,1
1,1,1,0.422442399954889,1,1
1,3,1,0.40134029998444,1,1
1,2,1,0.438557000015862,1,1
1,1,1,0.391332599974703,1,1
1,3,1,0.370244599995203,1,1
1,2,1,0.476538000046276,1,1
1,1,1,0.426909500034526,1,1
1,1,1,0.398768000013661,1,1
1,3,1,0.401844199979678,1,1
1,3,1,0.357728399976622,1,1
1,3,1,0.238636099966243,1,1
1,3,1,0.513652199995704,1,1
1,1,1,0.265313000010792,1,1
1,2,0,0.273814800020773,1,0
1,2,0,0.345600899949204,1,0
1,1,1,0.361777899961453,1,1
1,1,0,0.318746699951589,1,0
1,1,1,0.346326599945314,1,1
1,3,1,0.392251299985219,1,1
1,2,1,0.277967999980319,1,1
1,3,1,0.373590900038835,1,1
1,3,1,0.344865199993365,1,1
1,1,1,0.413976599986199,1,1
1,3,1,0.311154399998486,1,1
1,1,0,0.38995389995398,1,0
1,3,1,0.267890299961437,1,1
1,2,0,0.344702999980655,1,0
1,1,1,0.489615399972536,1,1
1,2,0,0.429164399974979,1,0
1,1,1,0.369085700018331,1,1
1,3,1,0.385643600020558,1,1
1,3,1,0.475558799982537,1,1
1,3,1,0.42555889999494,1,1
1,1,1,0.365127699973527,1,1
1,2,1,0.271188799990341,1,1
1,1,1,0.397190399991814,1,1
1,1,1,0.457066099974327,1,1
1,2,1,0.436094400007278,1,1
1,2,1,0.495503099984489,1,1
1,1,1,0.337429100007284,1,1
1,2,1,0.449043700005859,1,1
1,3,1,0.477887000015471,1,1
1,3,1,0.556463499960955,1,1
1,2,1,0.404047799995169,1,1
1,3,1,0.446270800021011,1,1
1,2,1,0.235226100019645,1,1
1,3,1,0.355679799977224,1,1
1,1,1,0.36420370003907,1,1
1,2,0,0.387340000015683,1,0
1,2,1,0.393200799939223,1,1
1,1,1,0.334307099983562,1,1
1,1,1,0.374728899972979,1,1
1,2,1,0.400228299957234,1,1
1,3,1,0.370329199999105,1,1
1,2,1,0.342675899970345,1,1
1,3,1,0.435880700009875,1,1
1,2,1,0.385092400014401,1,1
1,3,1,0.281465000007302,1,1
1,2,1,0.234079300018493,1,1
1,2,1,0.362809600017499,1,1
1,3,1,0.36092240002472,1,1
1,3,1,0.529758499993477,1,1
1,3,1,0.287149900046643,1,1
1,3,1,0.446307600010186,1,1
1,1,1,0.363504599954467,1,1
1,3,1,0.403623599966522,1,1
1,2,1,0.390540599997621,1,1
1,1,1,0.441480099980254,1,1
1,3,1,0.396954199997708,1,1
1,1,1,0.580304500006605,1,1
1,1,1,0.351372100005392,1,1
1,3,1,0.479802299989387,1,1
1,1,1,0.443799000000581,1,1
1,3,0,0.350107899983414,1,0
1,3,0,0.351474799972493,1,0
1,3,1,0.250688400003128,1,1
1,1,1,0.248472900013439,1,1
1,3,1,0.452450199984014,1,1
1,3,0,0.242779700027313,1,0
1,1,1,0.411121199955232,1,1
1,1,0,0.283783900027629,1,0
1,2,1,0.445753499981947,1,1
1,1,1,0.39643750002142,1,1
1,2,1,0.439000399957877,1,1
1,2,1,0.228359600005206,1,1
1,1,1,0.486151599965524,1,1
0,1,1,0.451971700007562,2,0
0,1,1,0.468242699978873,2,0
0,3,1,0.503616300004069,2,0
0,3,1,0.496581999992486,2,0
0,1,1,0.564624099992216,2,0
0,1,1,0.714817000029143,2,0
0,3,1,0.544594599981792,2,0
0,1,1,0.663062000006903,2,0
0,3,0,0.574440299998969,2,1
0,3,1,0.701034899975639,2,0
0,2,1,0.886368000006769,2,0
0,1,1,0.482623099989723,2,0
0,2,0,0.577426699979696,2,1
0,2,1,0.670154199993704,2,0
0,2,1,0.495637300016824,2,0
0,1,0,0.535950599994976,2,1
0,1,1,0.526367300015409,2,0
0,3,1,0.43197080004029,2,0
0,2,1,0.515638299984857,2,0
0,2,1,0.498500299989246,2,0
0,2,1,0.554616999987047,2,0
0,1,1,0.514125099987723,2,0
0,3,1,0.645660099980887,2,0
0,1,1,0.40405319997808,2,0
0,3,0,0.746319699974265,2,1
0,2,0,0.72284750000108,2,1
0,1,1,0.673765699961223,2,0
0,1,1,0.566022499988321,2,0
0,1,1,0.725079499999993,2,0
0,3,1,0.537001900025643,2,0
0,3,1,0.663216900022235,2,0
0,3,1,0.389477999997325,2,0
0,3,1,0.441133200016338,2,0
0,3,1,0.476728599984199,2,0
0,2,1,0.569695000012871,2,0
0,2,1,0.609447999973781,2,0
0,1,1,0.51194709999254,2,0
0,1,1,0.60463700001128,2,0
0,1,1,0.518608699960169,2,0
0,1,1,0.701832499995362,2,0
0,3,1,0.631300299952272,2,0
0,1,1,0.629950600035954,2,0
0,3,1,0.509697199973743,2,0
0,1,1,0.515352400019765,2,0
0,3,1,0.626069699996151,2,0
0,2,0,0.642020000028424,2,1
0,1,1,0.480991400021594,2,0
0,2,1,0.539037399983499,2,0
0,1,1,0.489340799977072,2,0
0,2,1,0.707534300046973,2,0
0,2,1,0.475942200049758,2,0
0,2,1,0.615409300022293,2,0
0,1,1,0.534318199963309,2,0
0,1,1,0.519009699986782,2,0
0,1,1,0.556132300000172,2,0
0,1,1,0.669989900023211,2,0
0,1,1,0.390158900001552,2,0
0,2,1,0.592959999979939,2,0
0,3,1,0.590367800032254,2,0
0,3,1,0.481720899988432,2,0
0,2,1,0.536897799989674,2,0
0,2,1,0.501717899984215,2,0
0,1,1,0.577039399999194,2,0
0,3,1,0.585860900057014,2,0
0,1,1,0.689064600039274,2,0
0,1,1,0.513159300026018,2,0
0,3,1,0.51855420001084,2,0
0,3,1,0.620099199994002,2,0
0,3,1,0.440920400025789,2,0
0,1,1,0.568159200018272,2,0
0,1,1,0.674385500024073,2,0
0,2,1,0.601465899962932,2,0
0,2,1,0.520716099999845,2,0
0,1,1,0.580913699988741,2,0
0,3,0,0.477339399978519,2,1
0,3,0,0.514815300004557,2,1
0,1,1,0.623314600030426,2,0
0,2,1,0.518228100030683,2,0
0,3,1,0.933137300016824,2,0
0,2,0,0.785817499971017,2,1
0,3,1,0.621706799953245,2,0
0,2,1,0.720022300025448,2,0
0,2,1,0.573729600000661,2,0
0,1,1,0.476046400028281,2,0
0,3,1,0.574258600012399,2,0
0,1,1,0.640697900031228,2,0
0,2,1,0.737061099964194,2,0
0,1,1,0.597305400006007,2,0
0,2,1,0.508492599998135,2,0
0,1,1,0.527932500001043,2,0
0,3,1,0.607280399999581,2,0
0,1,1,0.570098399999552,2,0
0,3,1,0.797437199973501,2,0
0,3,1,0.727358000003733,2,0
0,1,1,0.569643800030462,2,0
0,1,1,0.621804399997927,2,0
0,1,1,0.534576600010041,2,0
0,2,1,0.742985299963038,2,0
0,3,1,0.655137400026433,2,0
0,3,1,0.565593100036494,2,0
0,3,1,0.959553099994082,2,0
0,3,1,0.465573499968741,2,0
0,2,1,0.799618899996858,2,0
0,3,1,0.612636500038207,2,0
0,3,1,0.632328499981668,2,0
0,1,1,0.701895000005607,2,0
0,1,1,0.59915030002594,2,0
0,2,0,0.581574599957094,2,1
0,3,1,0.656240200041793,2,0
0,1,1,0.526717799948528,2,0
0,1,1,0.627907899965067,2,0
0,2,1,0.810564999992494,2,0
0,1,1,0.633551600039937,2,0
0,1,1,0.515264199988451,2,0
0,2,1,0.682785199955106,2,0
0,2,1,0.639202700054739,2,0
0,2,1,0.539370400016196,2,0
0,2,1,0.598966200021096,2,0
0,2,1,0.680396700045094,2,0
0,1,1,0.591514100029599,2,0
0,1,1,0.550462100014556,2,0
0,1,1,0.491281500027981,2,0
0,3,1,0.71026239998173,2,0
0,2,1,0.567258799972478,2,0
0,3,1,0.559677099983674,2,0
0,3,1,0.588703399989754,2,0
0,3,1,0.529497099982109,2,0
0,3,1,0.538871900003869,2,0
0,2,1,0.572249700024258,2,0
0,3,1,0.606948799977545,2,0
0,2,1,0.543727900017984,2,0
0,2,1,0.648526400036644,2,0
0,2,1,0.453366600035224,2,0
0,1,1,0.453912299999502,2,0
0,1,1,0.519765199976973,2,0
0,2,1,0.624102500034496,2,0
0,1,1,0.711391800025012,2,0
0,3,1,0.603756600001361,2,0
0,1,0,0.759929500054568,2,1
0,2,1,0.645603799959645,2,0
0,2,1,0.604564099980053,2,0
0,2,1,0.509834100026637,2,0
0,1,1,0.599109500006307,2,0
0,2,1,0.573502000013832,2,0
0,2,1,0.520086299977265,2,0
0,1,1,0.525753499998245,2,0
0,3,1,0.544880899949931,2,0
0,3,1,0.689762099995278,2,0
0,3,1,0.576052999997046,2,0
0,3,1,0.654870299971663,2,0
0,2,1,0.705615499988198,2,0
0,2,1,0.58532410004409,2,0
0,2,1,0.56660090002697,2,0
0,2,1,0.598384800017811,2,0
0,2,1,0.597414300020319,2,0
0,3,1,0.542210500047077,2,0
0,2,1,0.679442399996333,2,0
0,3,1,0.496986499987543,2,0
0,2,1,0.510905699979048,2,0
0,2,1,0.546728699991945,2,0
0,1,1,0.615351399988867,2,0
0,3,1,0.464718999981415,2,0
0,1,1,0.587224099959713,2,0
0,3,1,0.665669400012121,2,0
0,2,1,0.528048199950717,2,0
0,2,1,0.617764599970542,2,0
0,3,1,0.691657199990004,2,0
0,1,1,0.576931500050705,2,0
0,1,1,0.585156599991024,2,0
0,3,1,0.740271500020754,2,0
0,2,1,0.818644400045741,2,0
0,3,1,0.55346050002845,2,0
0,3,1,0.816694899986032,2,0
0,2,1,0.570751700026449,2,0
0,3,1,0.749891200044658,2,0
0,3,1,0.614669699978549,2,0
0,2,1,0.564348099986091,2,0
0,3,1,0.542822999996133,2,0
0,2,1,0.590198499965482,2,0
0,3,1,0.766215800016653,2,0
1,3,1,0.534546700015198,2,1
1,2,1,0.439845200045966,2,1
1,1,1,0.235664200037718,2,1
1,2,1,0.492339099990204,2,1
1,2,1,0.437093999993522,2,1
1,1,1,0.371802899986506,2,1
1,2,1,0.42420339997625,2,1
1,3,1,0.535892899963073,2,1
1,1,1,0.314054100017529,2,1
1,2,1,0.394116800045595,2,1
1,2,1,0.60841469996376,2,1
1,1,1,0.43457560002571,2,1
1,2,1,0.457637500017881,2,1
1,3,1,0.658355400024448,2,1
1,1,1,0.362495599954855,2,1
1,1,1,0.453529499995057,2,1
1,1,1,0.387450099980924,2,1
1,1,1,0.370756099990103,2,1
1,2,1,0.52871690003667,2,1
1,1,1,0.469789299997501,2,1
1,3,1,0.668179699976463,2,1
1,3,0,0.681469700008165,2,0
1,2,1,0.601697200036142,2,1
1,3,1,0.683980400033761,2,1
1,3,1,0.593292100005783,2,1
1,1,1,0.682414499984589,2,1
1,1,1,0.465396499959752,2,1
1,1,1,0.359527900000103,2,1
1,2,1,0.501808100030758,2,1
1,2,1,0.464087699947413,2,1
1,1,1,0.422036100004334,2,1
1,1,1,0.822986499988474,2,1
1,1,1,0.552554699999746,2,1
1,2,1,0.712204300041776,2,1
1,1,1,0.421036200015806,2,1
1,1,1,0.408954599988647,2,1
1,1,1,0.383272899955045,2,1
1,1,1,0.50376629998209,2,1
1,2,1,0.427778400015086,2,1
1,2,1,0.877760600007605,2,1
1,2,1,0.52525180001976,2,1
1,3,1,0.48820560000604,2,1
1,2,1,0.763923400023487,2,1
1,2,1,0.561407500004862,2,1
1,2,1,0.362451000022702,2,1
1,2,1,0.635725600004662,2,1
1,3,1,0.561861900030635,2,1
1,3,1,0.413475999957882,2,1
1,3,1,0.381763699988369,2,1
1,2,1,0.511814700032119,2,1
1,3,1,0.571100600005593,2,1
1,2,1,0.524617900024168,2,1
1,3,1,0.638812799996231,2,1
1,1,1,0.30817209999077,2,1
1,1,1,0.3276046999963,2,1
1,2,1,0.420126900018659,2,1
1,3,1,0.541384699987248,2,1
1,1,1,0.46397949999664,2,1
1,2,1,0.466962000005879,2,1
1,1,1,0.469534700037912,2,1
1,3,1,0.482795300020371,2,1
1,2,1,0.449893100012559,2,1
1,3,1,0.400628999981564,2,1
1,2,1,0.486344999982975,2,1
1,3,1,0.582547999976669,2,1
1,2,1,0.5844550000038,2,1
1,1,1,0.580243200005498,2,1
1,3,1,0.56214120000368,2,1
1,3,1,0.431239599944092,2,1
1,3,1,0.506506599951536,2,1
1,3,1,0.565060599998105,2,1
1,3,0,0.676448300015181,2,0
1,2,1,0.560331900021993,2,1
1,2,1,0.427629499987233,2,1
1,3,1,0.488675699976739,2,1
1,3,1,0.482411500008311,2,1
1,1,1,0.412781000020914,2,1
1,3,1,0.452036199974828,2,1
1,3,1,0.498653899994679,2,1
1,3,1,0.651191399956588,2,1
1,3,1,0.467274299997371,2,1
1,2,0,0.583234700025059,2,0
1,3,1,0.476483400037978,2,1
1,3,1,0.504110499983653,2,1
1,3,1,0.485009800002445,2,1
1,1,1,0.559789200022351,2,1
1,1,0,0.866112899966538,2,0
1,1,1,0.475622500001919,2,1
1,2,1,0.718393900024239,2,1
1,2,1,0.477701099996921,2,1
1,3,1,0.596992900012992,2,1
1,3,1,0.49610859999666,2,1
1,3,1,0.461920799978543,2,1
1,1,1,0.454830800008494,2,1
1,2,1,0.506684799969662,2,1
1,1,1,0.332528200000525,2,1
1,2,0,0.713635499996599,2,0
1,3,1,0.696730399969965,2,1
1,3,1,0.500509199977387,2,1
1,2,1,0.58376299997326,2,1
1,2,1,0.489042199973483,2,1
1,2,1,0.533814299968071,2,1
1,1,1,0.459674899990205,2,1
1,3,1,0.523869800032117,2,1
1,3,1,0.636291500006337,2,1
1,2,1,0.53891790000489,2,1
1,1,1,0.428783999988809,2,1
1,2,1,0.609082299983129,2,1
1,3,0,0.488042499986477,2,0
1,2,1,0.533988800016232,2,1
1,2,1,0.581367299950216,2,1
1,3,1,0.602852499985602,2,1
1,2,1,0.535557499970309,2,1
1,1,1,0.53153919999022,2,1
1,3,1,0.623661100049503,2,1
1,1,1,0.589172600011807,2,1
1,2,1,0.396657999954186,2,1
1,2,1,0.509243900014553,2,1
1,3,1,0.542203699995298,2,1
1,1,1,0.509688400023151,2,1
1,3,1,0.570105299993884,2,1
1,2,1,0.593132600013632,2,1
1,1,1,0.536603700020351,2,1
1,1,1,0.478015100001358,2,1
1,1,1,0.560440300032497,2,1
1,1,1,0.383239599992521,2,1
1,2,1,0.611286500003189,2,1
1,2,1,0.375787500001024,2,1
1,3,1,0.583905100007542,2,1
1,2,1,0.512702399981208,2,1
1,1,1,0.379273099999409,2,1
1,1,1,0.43407620000653,2,1
1,2,1,0.444146899972111,2,1
1,3,1,0.519239799992647,2,1
1,2,1,0.862385499989614,2,1
1,1,1,0.445731499989051,2,1
1,3,1,0.540209300001152,2,1
1,2,1,0.479378500021994,2,1
1,1,1,0.478657400002703,2,1
1,2,1,0.475679799972568,2,1
1,3,1,0.438144999963697,2,1
1,3,1,0.49275580001995,2,1
1,1,1,0.411276599974372,2,1
1,3,1,0.478100000007544,2,1
1,2,1,0.475526999973226,2,1
1,1,1,0.56443590001436,2,1
1,3,1,0.510284600022715,2,1
1,2,1,0.550749299989548,2,1
1,1,1,0.575989300035872,2,1
1,1,1,0.440629000018816,2,1
1,2,1,0.55744709999999,2,1
1,3,1,0.578827799996361,2,1
1,1,1,0.631206799997017,2,1
1,1,1,0.582882299961057,2,1
1,3,1,0.472665100009181,2,1
1,2,1,0.588556900038384,2,1
1,1,1,0.534101799945347,2,1
1,3,1,0.571278900024481,2,1
1,2,1,0.52840060001472,2,1
1,1,1,0.456677700043656,2,1
1,1,1,0.416061499970965,2,1
1,1,1,0.54330179997487,2,1
1,2,1,0.491467000043485,2,1
1,3,1,0.397598799958359,2,1
1,2,1,0.50674149999395,2,1
1,1,1,0.558684999996331,2,1
1,3,1,0.53236419998575,2,1
1,1,1,0.591753899992909,2,1
1,1,1,0.442044799972791,2,1
1,3,1,0.55393950000871,2,1
1,3,1,0.504676399985328,2,1
1,2,1,0.524854499963112,2,1
1,3,0,0.509042899997439,2,0
1,3,1,0.529798099945765,2,1
1,2,1,0.531824900011998,2,1
1,1,1,0.4240249999566,2,1
1,1,1,0.439900400000624,2,1
1,3,1,0.599912600009702,2,1
1,1,1,0.451343199994881,2,1
1,1,0,0.597596699954011,2,0
0,2,1,0.48011529998621,3,0
0,1,1,0.6698633999913,3,0
0,3,1,0.58072839997476,3,0
0,3,0,0.724771200038958,3,1
0,1,1,0.511515100020915,3,0
0,1,1,0.545974400010891,3,0
0,1,1,0.528518599981908,3,0
0,1,1,0.925749399990309,3,0
0,1,1,0.582684100023471,3,0
0,3,1,0.506456400034949,3,0
0,1,1,0.42896180000389,3,0
0,3,1,0.631932499993127,3,0
0,1,1,0.481254499987699,3,0
0,1,0,0.636234900041018,3,1
0,1,1,0.601823400007561,3,0
0,1,1,0.466574599966407,3,0
0,2,1,0.559951100032777,3,0
0,2,1,0.5015521000023,3,0
0,1,1,0.362140499986708,3,0
0,3,0,0.686913100013044,3,1
0,1,0,0.753627000027336,3,1
0,1,1,0.593969399982598,3,0
0,3,1,0.626475199998822,3,0
0,3,0,0.608006299997214,3,1
0,2,1,0.741458399978001,3,0
0,2,1,0.558221800019965,3,0
0,3,1,0.572711599990726,3,0
0,1,1,0.673606599972118,3,0
0,2,1,0.494999199989252,3,0
0,1,1,0.428981300035957,3,0
0,1,1,0.634121700015385,3,0
0,3,1,0.608126299979631,3,0
0,1,1,0.635685799992643,3,0
0,2,1,0.405996299989056,3,0
0,2,1,0.552757699973881,3,0
0,3,1,0.61791719996836,3,0
0,3,0,0.57456199999433,3,1
0,1,1,0.63488959998358,3,0
0,3,1,0.592807699984405,3,0
0,2,1,0.410982899949886,3,0
0,2,1,0.411703800025862,3,0
0,3,1,0.361965299991425,3,0
0,1,1,0.610237000044435,3,0
0,3,1,0.568467399978545,3,0
0,3,1,0.568402100005187,3,0
0,2,1,0.768283400044311,3,0
0,2,1,0.824944899999537,3,0
0,3,1,0.439376599970274,3,0
0,1,0,0.567918499989901,3,1
0,1,1,0.559071999974549,3,0
0,1,1,0.416781899984926,3,0
0,3,1,0.556154299993068,3,0
0,1,1,0.371308000001591,3,0
0,1,1,0.253629399987403,3,0
0,1,0,0.416030000022147,3,1
0,3,1,0.676446500001475,3,0
